id,armor_asset_id,asset_id
10096,940,6133
10097,940,5208
10098,940,6168
10124,941,4568
10125,941,6031
10126,941,4573
10127,941,6264
10128,941,5209
10129,941,6199
10157,942,5403
10166,1715,6222
10167,1715,6169
10169,1716,6032
10170,1716,6233
10171,1716,6200
10172,1717,6066
10173,1717,6242
10174,1717,6240
10184,1721,6033
10185,1721,6234
10186,1721,6201
10195,1722,6067
10196,1722,6243
10197,1722,6248
10199,1731,5990
10200,1731,6220
10201,1731,6170
10210,1732,6034
10211,1732,6235
10212,1732,6202
10213,1733,5188
10214,1733,5247
10215,1734,6051
10216,1734,6238
10217,1734,6228
10226,1701,6035
10227,1701,6263
10228,1701,6203
10229,1382,6281
10238,1702,6068
10239,1702,6244
10240,1702,6249
10249,1175,5991
10250,1175,6221
10251,1175,6171
10252,1176,6036
10253,1176,6236
10254,1176,6204
10255,1177,6069
10256,1177,6245
10257,1177,6250
10258,1179,5195
10259,1179,6085
10260,1179,5260
10261,1179,6113
10262,1726,5992
10263,1726,6223
10264,1726,6172
10272,1727,6037
10273,1727,6257
10274,1727,6205
10297,1442,5019
10298,1442,5239
10299,1442,6084
10300,1442,4639
10301,1442,5759
10302,1442,5205
10303,1442,5973
10305,1537,5270
10307,1537,6062
10309,1537,5873
10311,1537,5840
10325,1444,4865
10327,1444,6030
10329,1444,6230
10331,1444,6198
10375,1450,4467
10376,1450,4724
10377,1450,4569
10378,1450,5329
10379,1450,4574
10380,1450,5392
10381,1450,5098
10382,1450,5547
10391,1452,4468
10392,1452,4725
10393,1452,4571
10394,1452,5339
10395,1452,4576
10396,1452,5393
10397,1452,5096
10398,1452,5548
10423,1456,4478
10424,1456,4784
10425,1456,4832
10426,1456,5309
10427,1456,4641
10428,1456,5390
10429,1456,5097
10430,1456,5549
10431,1457,4474
10432,1457,5019
10433,1457,5239
10434,1457,6084
10435,1457,4639
10436,1457,5759
10437,1457,5205
10438,1457,5973
10439,1458,4489
10440,1458,5026
10441,1458,4912
10442,1458,5989
10443,1458,4577
10444,1458,6222
10445,1458,5240
10446,1458,6169
10471,1462,4474
10472,1462,5019
10473,1462,5239
10474,1462,6084
10475,1462,4639
10476,1462,5759
10477,1462,5205
10478,1462,5973
10479,1463,4522
10480,1463,5027
10481,1463,5187
10482,1463,5990
10483,1463,4582
10484,1463,6220
10485,1463,5245
10486,1463,6170
10487,1464,4523
10488,1464,4868
10489,1464,5186
10490,1464,6034
10491,1464,4583
10492,1464,6235
10493,1464,5249
10494,1464,6202
10519,1468,4465
10520,1468,4722
10521,1468,4567
10522,1468,5988
10523,1468,4572
10524,1468,6133
10525,1468,5208
10526,1468,6168
10559,1472,4474
10560,1472,5019
10561,1472,5239
10562,1472,6084
10563,1472,4639
10564,1472,5759
10565,1472,5205
10566,1472,5973
10583,1476,4544
10584,1476,5036
10585,1476,5194
10586,1476,6069
10587,1476,4589
10588,1476,6245
10589,1476,5261
10590,1476,6250
10599,1478,4546
10600,1478,5020
10601,1478,5195
10602,1478,6085
10603,1478,4591
10604,1478,5888
10605,1478,5260
10606,1478,6113
10637,1483,4468
10638,1483,4725
10639,1483,4571
10640,1483,5339
10641,1483,4576
10642,1483,5393
10643,1483,5096
10644,1483,5548
10645,1603,4684
10646,1603,4810
10647,1603,5053
10648,1603,5318
10649,1603,4907
10650,1603,5429
10651,1603,5125
10652,1603,5565
10671,1045,6314
10672,1012,5654
10673,1012,6315
10674,1012,5742
10675,1012,5767
10676,1012,5651
10677,1039,6311
10678,876,6312
10679,876,6313
10680,1311,6124
10681,1741,6344
10757,1574,4887
10758,1574,5014
10759,1574,5617
10760,1574,6076
10761,1574,6163
10762,1574,5882
10763,1574,5378
10764,1574,6107
10822,1582,4813
10824,1582,4637
10826,1582,5061
10964,1484,4550
10965,1484,6104
10966,1484,5201
10967,1484,5993
10968,1484,4594
10969,1484,6134
10970,1484,5532
10971,1484,6176
11044,1495,4553
11045,1495,6115
11046,1495,5236
11047,1495,5994
11048,1495,4597
11049,1495,6225
11050,1495,5664
11051,1495,6177
11068,1498,4525
11069,1498,5023
11070,1498,5189
11071,1498,6051
11072,1498,4584
11073,1498,6238
11074,1498,5246
11075,1498,6228
11084,1500,4558
11085,1500,6119
11086,1500,5278
11087,1500,5995
11088,1500,4602
11089,1500,6224
11090,1500,5669
11091,1500,6178
11093,1171,5303
11094,1171,5533
11095,1171,5601
11116,1503,4525
11117,1503,5023
11118,1503,5189
11119,1503,6051
11120,1503,4584
11121,1503,6238
11122,1503,5246
11123,1503,6228
11247,1742,4848
11249,1742,5300
11251,1742,5525
11253,1742,5587
11262,1191,4842
11263,1191,5321
11264,1191,5405
11265,1191,5553
11284,679,4769
11285,679,5319
11286,679,5353
11287,679,5538
11296,1395,4647
11305,1112,5045
11306,1112,6212
11307,1113,6211
11308,1114,5046
11309,1114,6213
11310,1111,5044
11311,1111,6210
11312,1744,6431
11313,1744,6429
11314,1744,6435
11315,1744,6433
11316,1744,6439
11317,1744,6437
11318,1744,6443
11319,1744,6441
11320,1745,6430
11321,1745,6428
11322,1745,6434
11323,1745,6432
11324,1745,6438
11325,1745,6436
11326,1745,6442
11327,1745,6440
11328,1006,1152
11329,1005,1150
11330,1004,1151
11331,1003,1148
11332,1002,1149
11333,548,1152
11334,547,1151
11335,545,1150
11336,543,1148
11338,1042,5610
11339,1746,4467
11340,1746,4724
11341,1746,4569
11342,1746,5329
11343,1746,4574
11344,1746,5392
11345,1746,5098
11346,1746,5547
11347,686,4786
11348,686,5682
11349,686,5368
11350,686,5543
11351,1171,4930
11630,1111,6478
11631,1112,6480
11632,1113,6479
11633,1114,6481
11636,1741,6419
11638,1741,6484
11639,1741,6487
11640,1741,6486
11641,1741,6489
11650,1741,6488
11663,1747,6491
11664,1747,6420
11665,1747,6493
11666,1747,6422
11667,1747,6498
11668,1747,6426
11669,1747,6496
11670,1747,6424
11671,1748,6490
11672,1748,6421
11673,1748,6494
11674,1748,6423
11675,1748,6499
11676,1748,6427
11677,1748,6497
11678,1748,6425
11679,1749,6501
11680,1749,6532
11681,1749,6502
11682,1749,6533
11683,1749,6504
11684,1749,6535
11685,1749,6503
11686,1749,6534
11691,1111,3636
11692,1112,3638
11693,1113,3637
11697,1114,3639
11698,1111,6553
11699,1112,6555
11700,1113,6554
11701,1114,6556
11702,229,6599
11715,1582,4473
11731,1689,5260
11734,1687,5261
11735,1017,6541
11736,1018,6537
11737,1750,6542
11738,1019,6539
11739,1020,6538
11740,1021,6540
11741,1751,6516
11742,1752,6517
11743,1753,6518
11744,1755,6519
11745,1756,6512
11746,1757,6513
11747,1760,6515
11748,1761,6514
11749,1395,4818
11772,1826,4888
11773,1826,4938
11774,1826,5618
11775,1826,5980
11776,1826,6141
11777,1826,5866
11778,1826,5381
11779,1826,5798
11780,1769,5576
11781,1769,5234
11782,1769,5683
11783,1769,5925
11784,1769,5940
11785,1769,5740
11786,1769,5764
11787,1769,5650
11788,1770,5005
11790,1770,5502
11792,1770,5829
11794,1770,5487
11796,1771,4959
11798,1771,5418
11800,1771,5636
11802,1771,5463
11804,1775,5577
11806,1775,5690
11808,1775,5958
11810,1775,5766
11812,1776,4978
11813,1776,5221
11814,1776,5455
11815,1776,6058
11816,1776,5821
11817,1776,5698
11818,1776,5476
11819,1776,5778
11820,1780,5655
11822,1780,5716
11824,1780,5956
11826,1780,5770
11828,1781,5006
11829,1781,5222
11830,1781,5503
11831,1781,6059
11832,1781,5830
11833,1781,5726
11834,1781,5486
11835,1781,5780
11836,1785,5659
11838,1785,5736
11840,1785,5972
11842,1785,5773
11844,1786,5010
11845,1786,5223
11846,1786,5515
11847,1786,6060
11848,1786,5834
11849,1786,5730
11850,1786,5489
11851,1786,5781
11856,1791,5572
11858,1791,5677
11860,1791,5928
11862,1791,5754
11868,1796,5656
11870,1796,5718
11872,1796,5957
11874,1796,5769
11876,1801,5491
11877,1801,6063
11878,1801,5876
11879,1801,5843
11880,1816,5099
11882,1818,5102
11883,1820,5103
11949,1827,4877
11950,1827,4947
11951,1827,5529
11952,1827,6014
11953,1827,6130
11954,1827,5898
11955,1827,5372
11956,1827,5814
11957,1829,4897
11958,1829,5002
11959,1829,5627
11960,1829,6048
11961,1829,6190
11962,1829,5891
11963,1829,5394
11964,1829,5900
11965,1830,4894
11966,1830,5016
11967,1830,5624
11968,1830,6078
11969,1830,6165
11970,1830,5884
11971,1830,5386
11972,1830,6109
11973,1831,5004
11974,1831,5042
11975,1831,5501
11976,1831,5982
11977,1831,5828
11978,1831,5715
11979,1831,5484
11980,1831,5648
11981,1832,4885
11982,1832,4949
11983,1832,5615
11984,1832,6016
11985,1832,6146
11986,1832,5908
11987,1832,5380
11988,1832,5816
11989,1835,4903
11990,1835,5018
11991,1835,5633
11992,1835,6080
11993,1835,6193
11994,1835,5886
11995,1835,5402
11996,1835,6111
11997,1836,5804
11998,1836,5272
11999,1836,5895
12000,1836,5983
12001,1836,6144
12002,1836,5870
12003,1836,5850
12004,1836,5802
12005,1837,4893
12006,1837,4951
12007,1837,5623
12008,1837,6017
12009,1837,6148
12010,1837,5911
12011,1837,5391
12012,1837,6087
12013,1840,5575
12014,1840,5237
12015,1840,5681
12016,1840,6081
12017,1840,6192
12018,1840,5738
12019,1840,5762
12020,1840,5971
12021,1842,4902
12022,1842,4954
12023,1842,5632
12024,1842,6020
12025,1842,6185
12026,1842,5915
12027,1842,5404
12028,1842,6092
12029,1847,4976
12030,1847,5089
12031,1847,5453
12032,1847,6021
12033,1847,6184
12034,1847,5697
12035,1847,5477
12036,1847,5706
12037,1852,5571
12039,1852,5676
12041,1852,5927
12043,1852,5761
12045,1857,5787
12046,1857,5409
12047,1857,5855
12048,1857,6022
12049,1857,6186
12050,1857,5916
12051,1857,5839
12052,1857,6093
12053,1862,5658
12055,1862,5735
12057,1862,5959
12059,1862,5772
12061,1867,5660
12063,1867,5748
12065,1867,5975
12067,1867,5775
12069,1872,5791
12071,1872,5867
12073,1872,6187
12075,1872,5846
12077,1877,5793
12079,1877,6209
12081,1877,6152
12083,1877,5849
12085,1882,5805
12087,1882,5896
12089,1882,6153
12091,1882,5851
12093,1887,5807
12095,1887,5905
12097,1887,6154
12099,1887,5854
12101,1892,5809
12102,1892,5909
12103,1892,6188
12104,1892,5856
12105,1897,5810
12106,1897,5913
12107,1897,6189
12108,1897,5864
12109,1902,5066
12110,1902,5177
12111,1903,5067
12112,1903,5178
12113,1904,5068
12114,1905,5069
12115,1905,5238
12116,1905,5179
12117,1905,6482
12118,1905,5967
12119,1905,5755
12120,1905,5771
12121,1905,5970
12122,1907,5080
12123,1908,5081
12124,1909,5082
12125,1910,5083
12126,1954,6431
12127,1954,6429
12128,1954,6435
12129,1954,6433
12130,1954,6439
12131,1954,6437
12132,1954,6443
12133,1954,6441
12142,1919,4550
12143,1919,6104
12144,1919,5201
12145,1919,5993
12146,1919,4594
12147,1919,6134
12148,1919,5532
12149,1919,6176
12150,1920,4551
12151,1920,6105
12152,1920,5199
12153,1920,6268
12154,1920,4595
12155,1920,6265
12156,1920,5663
12157,1920,6206
12158,1921,4552
12159,1921,6106
12160,1921,5200
12161,1921,6267
12162,1921,4596
12163,1921,6246
12164,1921,5662
12165,1921,6251
12166,1924,4553
12167,1924,6115
12168,1924,5236
12169,1924,5994
12170,1924,4597
12171,1924,6225
12172,1924,5664
12173,1924,6177
12174,1925,4554
12175,1925,6116
12176,1925,5202
12177,1925,6269
12178,1925,4598
12179,1925,6258
12180,1925,5666
12181,1925,6216
12182,1926,4555
12183,1926,6117
12184,1926,5210
12185,1926,6275
12186,1926,4599
12187,1926,6247
12188,1926,5665
12189,1926,6252
12190,1930,4556
12191,1930,6122
12192,1930,5276
12193,1930,6270
12194,1930,4600
12195,1930,6259
12196,1930,5668
12197,1930,6207
12198,1931,4557
12199,1931,6123
12200,1931,5277
12201,1931,6276
12202,1931,4601
12203,1931,6256
12204,1931,5667
12205,1931,6253
12206,1934,4558
12207,1934,6119
12208,1934,5278
12209,1934,5995
12210,1934,4602
12211,1934,6224
12212,1934,5669
12213,1934,6178
12214,1935,4559
12215,1935,6151
12216,1935,6196
12217,1935,6271
12218,1935,4603
12219,1935,6260
12220,1935,5670
12221,1935,6208
12222,1939,4560
12223,1939,6120
12224,1939,5280
12225,1939,5996
12226,1939,4604
12227,1939,6135
12228,1939,5671
12229,1939,6173
12230,1940,4561
12231,1940,6179
12232,1940,5279
12233,1940,6272
12234,1940,4605
12235,1940,6266
12236,1940,5673
12237,1940,6217
12238,1941,4562
12239,1941,6602
12240,1941,5281
12241,1941,6601
12242,1941,4606
12243,1941,6255
12244,1941,5672
12245,1941,6254
12246,1944,4563
12247,1944,6121
12248,1944,5283
12249,1944,5997
12250,1944,4607
12251,1944,6226
12252,1944,4743
12253,1944,6174
12254,1945,4564
12255,1945,6180
12256,1945,5282
12257,1945,6273
12258,1945,4608
12259,1945,6261
12260,1945,4744
12261,1945,6218
12262,1949,4565
12263,1949,6181
12264,1949,5285
12265,1949,5998
12266,1949,4609
12267,1949,6227
12268,1949,5674
12269,1949,6175
12270,1950,4566
12271,1950,6182
12272,1950,5284
12273,1950,6274
12274,1950,4610
12275,1950,6262
12276,1950,5675
12277,1950,6219
12278,1116,5763
12279,1259,5592
12280,1115,4860
12281,1115,5312
12282,1115,5449
12283,1115,5593
12292,1957,6296
12293,1957,6298
12294,1957,6317
12295,1957,6330
12296,1957,6346
12297,1957,6364
12298,1957,6383
12299,1957,6396
12300,1047,4657
12301,1715,5989
12302,1008,4958
12303,1008,5077
12304,1008,5417
12305,1008,6001
12306,1008,5635
12307,1008,5684
12308,1008,5464
12309,1008,5700
12310,901,4950
12311,901,6000
12312,901,5910
12313,901,5954
12315,1210,6003
12316,1210,5688
12317,1210,5702
12318,786,5086
12319,786,6004
12320,786,5693
12321,786,5705
12322,906,5090
12323,906,6005
12324,906,5707
12325,906,5709
12326,1181,5093
12327,1181,6008
12328,1181,5711
12329,1181,5712
12330,1770,5094
12331,1770,6006
12332,1770,5725
12333,1770,5732
12334,966,5095
12335,966,6007
12336,966,5729
12337,966,5713
12338,1116,5250
12339,1116,6009
12340,1116,5737
12341,1116,5717
12342,1775,5251
12343,1775,6100
12344,1775,5741
12345,1775,5720
12346,1780,5252
12347,1780,6010
12348,1780,5743
12349,1780,5721
12350,1785,5255
12351,1785,6011
12352,1785,5756
12353,1785,5723
12354,1790,4848
12355,1790,5300
12356,1790,5525
12357,1790,5587
12358,1401,4861
12359,1401,5301
12360,1401,5526
12361,1401,5594
12362,1795,5159
12363,1795,5227
12368,1805,4858
12369,1805,5302
12370,1805,5527
12371,1805,5597
12372,1809,4946
12373,1809,5999
12374,1809,5897
12375,1809,5813
12376,1958,5060
12377,1958,5181
12378,1958,5215
12379,1958,5231
12381,1852,5248
12382,1852,6012
12383,1852,5731
12384,1852,5714
12385,1862,5253
12386,1862,6013
12387,1862,5746
12388,1862,5722
12389,1867,5256
12390,1867,6483
12391,1867,5758
12392,1867,5724
12393,1872,5410
12394,1872,6023
12395,1872,5917
12396,1872,6094
12397,1877,5411
12398,1877,6024
12399,1877,5918
12400,1877,6095
12401,1882,5412
12402,1882,6025
12403,1882,5919
12404,1882,6096
12405,1887,5413
12406,1887,6026
12407,1887,5920
12408,1887,6097
12409,1892,5414
12410,1892,6027
12411,1892,5921
12412,1892,6098
12413,1897,5415
12414,1897,6028
12415,1897,5922
12416,1897,6099
12417,1791,5266
12418,1791,6055
12419,1791,5733
12420,1791,5782
12421,1402,5267
12422,1402,6061
12423,1402,5739
12424,1402,5783
12425,1796,4729
12426,1796,4739
12427,1796,5744
12428,1796,5784
12430,1961,5062
12432,1961,5182
12434,1961,5216
12436,1961,5232
12438,1962,5072
12447,928,5269
12448,928,6064
12449,928,5760
12450,928,5785
12467,1828,5506
12468,1828,6088
12469,1828,5877
12470,1828,5844
12471,1961,5270
12472,1961,6062
12473,1961,5873
12474,1961,5840
12475,1974,5063
12476,1974,5217
12477,1975,5073
12478,1043,4861
12479,1043,5301
12480,1043,5526
12481,1043,5594
12482,1205,5084
12483,1205,6002
12484,1205,5686
12485,1205,5701
12520,1013,4984
12521,1013,5493
12522,1013,5823
12524,1013,5481
12526,1958,4946
12527,1958,5999
12528,1958,5897
12529,1958,5813
12530,1115,4705
12531,1115,5117
12532,1115,4972
12533,1115,5156
12551,1960,4785
12553,1960,5292
12555,1960,5467
12557,1960,5544
12566,1828,4890
12567,1828,5620
12568,1828,6156
12569,1828,5383
12574,1054,4803
12575,1054,5327
12576,1054,5424
12577,1054,5560
12582,973,4933
12584,973,5328
12586,973,5462
12588,973,5604
12594,1202,4684
12595,1202,5053
12596,1202,4907
12597,1202,5125
12598,942,4478
12599,942,5309
12600,942,5097
12601,942,5549
12610,904,5007
12611,904,4770
12612,904,5504
12613,904,5331
12614,904,5831
12615,904,5354
12616,904,5485
12617,904,5540
12618,1736,5657
12619,1736,5719
12620,1736,5745
12621,1736,5768
12622,1736,6042
12623,1820,6434
12624,1820,6438
12625,1820,6436
12626,1820,4845
12627,1820,5332
12628,1820,6442
12629,1820,5542
12639,1982,6636
12641,1982,6639
12643,1982,6642
12645,1982,6632
12647,1983,6637
12649,1983,6640
12651,1983,6643
12653,1983,6633
12655,1984,6638
12657,1984,6641
12659,1984,6644
12661,1984,6634
12667,1742,4873
12668,1742,5522
12669,1742,6126
12670,1742,5367
12679,903,4862
12680,903,5326
12681,903,5450
12682,903,5595
12683,1199,6658
12684,1199,6659
12685,1199,6660
12686,1816,6719
12687,1816,6723
12688,1816,6722
12689,1816,6720
12690,1816,6721
12691,1816,6725
12692,1816,6724
12693,965,6655
12694,1421,6730
12695,1421,6732
12696,1421,6734
12703,1790,6625
12704,1790,6680
12705,1790,6661
12706,1790,6698
12707,1401,6626
12708,1401,6681
12709,1401,6662
12710,1401,6699
12711,1805,6628
12712,1805,6683
12713,1805,6664
12714,1805,6701
12715,1809,6629
12716,1809,6684
12717,1809,6665
12718,1809,6702
12719,1048,6645
12720,1048,6690
12721,1048,6671
12722,1048,6708
12723,1023,6646
12724,1023,6691
12725,1023,6672
12726,1023,6709
12727,1038,6648
12728,1038,6692
12729,1038,6673
12730,1038,6710
12731,875,6649
12732,875,6693
12733,875,6674
12734,875,6711
12735,1960,6650
12736,1960,6685
12737,1960,6677
12738,1960,6703
12739,1307,6651
12740,1307,4931
12741,1307,6686
12742,1307,5304
12743,1307,6678
12744,1307,5535
12745,1307,6704
12746,1307,5603
12747,1902,6652
12748,1902,6694
12749,1902,6675
12750,1902,6712
12751,1907,6653
12752,1907,6695
12753,1907,6676
12754,1907,6713
12755,927,4810
12756,927,5318
12757,927,5429
12758,927,5565
12759,1795,6627
12760,1795,6682
12761,1795,6663
12762,1795,6700
12763,1050,4721
12764,1050,5307
12765,1050,5348
12766,1050,5508
12767,557,6656
12768,557,6657
12802,559,5549
12803,942,4832
12804,942,4641
12806,872,6743
12808,872,6746
12810,872,6748
12812,872,6750
12814,898,6744
12816,898,6745
12818,898,6747
12898,1779,6756
12899,1779,6761
12900,1779,6765
12901,1779,6769
12902,1779,6773
12903,1779,6777
12904,1779,6781
12905,1779,6793
12906,1380,6757
12907,1380,6762
12908,1380,6766
12909,1380,6770
12910,1380,6774
12911,1380,6778
12912,1380,6782
12913,1380,6794
12914,1381,6758
12915,1381,6763
12916,1381,6767
12917,1381,6771
12918,1381,6775
12919,1381,6779
12920,1381,6783
12921,1381,6796
12922,1383,6759
12923,1383,6764
12924,1383,6768
12925,1383,6772
12926,1383,6776
12927,1383,6780
12928,1383,6784
12929,1383,6797
12930,1990,6803
12931,1990,6805
12932,1990,6807
12933,1991,6804
12934,1991,6806
12935,1991,6808
12936,1992,6786
12937,1992,6795
12938,1992,6787
12939,1992,6798
12940,1992,6791
12941,1992,6800
12942,1992,6789
12944,1993,6802
12946,1993,6799
12948,1993,6801
12950,1956,6730
12951,1956,6729
12952,1956,6732
12953,1956,6731
12954,1956,6734
12955,1956,6733
12956,1956,6760
12957,1956,6735
12958,1994,5788
12959,1994,6802
12960,1994,5857
12961,1994,6799
12962,1994,6157
12963,1994,6801
12964,1994,5837
12966,1995,4878
12967,1995,4862
12968,1995,5530
12969,1995,5326
12970,1995,6131
12971,1995,5450
12972,1995,5371
12973,1995,5595
12993,680,4845
12994,680,5332
12995,680,5588
12996,680,5542
12997,1046,5225
12998,1046,6071
12999,1046,5703
13000,1046,5966
13002,1996,4996
13003,1996,4834
13004,1996,5115
13005,1996,5299
13006,1996,4966
13007,1996,5438
13008,1996,5155
13009,1996,5585
13010,1385,6938
13011,1385,6939
13012,1385,6940
13013,1385,6941
13014,1385,6942
13015,1385,6943
13016,1385,6937
13017,1385,6936
13018,1997,6850
13019,1997,6854
13020,1997,6860
13021,1997,6899
13022,1997,6871
13023,1997,6909
13024,1997,6882
13025,1997,6919
13026,1998,6848
13027,1998,6855
13028,1998,6861
13029,1998,6900
13030,1998,6877
13031,1998,6910
13032,1998,6883
13033,1998,6920
13034,1999,6851
13035,1999,6856
13036,1999,6862
13037,1999,6901
13038,1999,6878
13039,1999,6911
13040,1999,6884
13041,1999,6921
13042,2000,6849
13043,2000,6857
13044,2000,6863
13045,2000,6905
13046,2000,6879
13047,2000,6912
13048,2000,6885
13049,2000,6922
13050,2001,6852
13051,2001,6858
13052,2001,6864
13053,2001,6906
13054,2001,6880
13055,2001,6913
13056,2001,6886
13057,2001,6923
13058,2002,6853
13059,2002,6859
13060,2002,6865
13061,2002,6908
13062,2002,6881
13063,2002,6916
13064,2002,6887
13065,2002,6924
13066,2003,6867
13067,2003,6873
13068,2003,6895
13069,2003,6890
13070,2003,6931
13071,2003,6926
13072,2003,6915
13073,2003,6903
13074,2004,6869
13075,2004,6875
13076,2004,6898
13077,2004,6892
13078,2004,6934
13079,2004,6929
13082,2005,6870
13083,2005,6876
13084,2005,6897
13085,2005,6893
13086,2005,6933
13087,2005,6928
13088,2005,6918
13089,2005,6907
13090,2006,6866
13091,2006,6872
13092,2006,6894
13093,2006,6889
13094,2006,6930
13095,2006,6925
13096,2006,6914
13097,2006,6902
13098,2007,6823
13099,2007,6827
13100,2007,6837
13101,2007,6832
13102,2007,6951
13103,2007,6946
13104,2007,6846
13105,2007,6842
13106,2008,6868
13107,2008,6874
13108,2008,6896
13109,2008,6891
13110,2008,6932
13111,2008,6927
13112,2008,6917
13113,2008,6904
13114,2009,6813
13115,2009,6826
13116,2009,6836
13117,2009,6831
13118,2009,6950
13119,2009,6945
13120,2009,6845
13121,2009,6841
13122,2010,6822
13123,2010,6828
13124,2010,6838
13125,2010,6833
13126,2010,6953
13127,2010,6948
13130,2011,6824
13131,2011,6829
13132,2011,6839
13133,2011,6834
13134,2011,6952
13135,2011,6947
13136,2011,6847
13137,2011,6843
13138,2012,6812
13139,2012,6825
13140,2012,6835
13141,2012,6830
13142,2012,6949
13143,2012,6944
13144,2012,6844
13145,2012,6840
13146,1390,6959
13147,1390,7024
13148,1390,6976
13149,1390,7065
13150,1390,7008
13151,1390,7048
13152,1390,6992
13153,1390,7082
13154,1236,6960
13155,1236,7035
13156,1236,6977
13157,1236,7066
13158,1236,7009
13159,1236,7049
13160,1236,6993
13161,1236,7083
13162,1330,6961
13163,1330,7036
13164,1330,6978
13165,1330,7067
13166,1330,7010
13167,1330,7050
13168,1330,6994
13169,1330,7084
13170,1337,6962
13171,1337,7037
13172,1337,6979
13173,1337,7068
13174,1337,7011
13175,1337,7051
13176,1337,6995
13177,1337,7085
13178,1342,6963
13179,1342,7038
13180,1342,6980
13181,1342,7069
13182,1342,7012
13183,1342,7052
