id,owner_id,owner_type,kind_id,value1,value2
18212,2311,QuestComponent,31,2089,0
18217,13627,Skill,32,2090,0
18226,9622,QuestComponent,31,1315,0
18227,9622,QuestComponent,1,22,0
18230,13642,Skill,32,1903,0
18245,2006,QuestComponent,31,596,0
18252,13644,Skill,32,1897,0
18253,13644,Skill,35,1008,1
18269,3263,QuestComponent,4,2,0
18271,3064,QuestComponent,4,1,0
18279,13377,Skill,35,994,1
18291,11483,Skill,35,201,1
18299,11474,Skill,32,808,0
18304,11480,Skill,32,817,0
18307,13342,Skill,32,1463,0
18311,11848,Skill,32,847,0
18314,13519,Skill,35,990,1
18329,13352,Skill,27,5037,0
18332,1028,Sphere,32,1743,0
18333,13192,Skill,32,1741,0
18334,10646,Skill,8,15,0
18337,12094,Skill,35,581,1
18346,9680,QuestComponent,1,5,0
18347,9684,QuestComponent,1,7,0
18349,9690,QuestComponent,1,3,0
18351,9696,QuestComponent,1,3,0
18352,9699,QuestComponent,1,4,0
18353,9702,QuestComponent,1,7,0
18360,9687,QuestComponent,1,6,0
18361,9693,QuestComponent,1,3,0
18373,13671,Skill,32,1328,0
18374,13291,Skill,37,1322,0
18375,200,Sphere,15,1459,0
18377,13231,Skill,37,1337,0
18379,13674,Skill,32,1341,0
18380,13676,Skill,32,1343,0
18386,979,Sphere,1,18,0
18388,6734,QuestComponent,1,24,0
18390,13681,Skill,32,1489,0
18398,13189,Skill,37,1745,0
18400,13683,Skill,32,2048,0
18401,13684,Skill,37,2066,0
18406,8966,QuestComponent,3,3,0
18407,8966,QuestComponent,1,2,0
18409,4869,QuestComponent,1,2,0
18412,13688,Skill,32,1325,0
18413,13689,Skill,32,1351,0
18414,13690,Skill,32,1327,0
18415,13692,Skill,32,1354,0
18417,13694,Skill,32,1492,0
18425,9713,QuestComponent,10,16036,0
18432,378,AiEvent,31,2107,0
18433,13699,Skill,32,1320,0
18435,1029,Sphere,36,1353,0
18448,13553,Skill,32,1843,0
18449,13553,Skill,27,4828,0
18460,13589,Skill,37,1867,0
18461,13721,Skill,26,1,50
18462,13593,Skill,37,1867,0
18465,13358,Skill,27,3134,0
18466,4911,QuestComponent,1,3,0
18467,4911,QuestComponent,31,1940,0
18472,13318,Skill,16,1401,0
18479,4931,QuestComponent,31,1022,0
18480,4931,QuestComponent,1,3,0
18485,13300,Skill,10,15792,0
18488,13630,Skill,32,1850,0
18489,13630,Skill,27,4843,0
18491,6361,QuestComponent,1,6,0
18498,12296,Skill,35,600,1
18499,11977,Skill,35,349,1
18500,8512,QuestComponent,31,1832,0
18502,1033,Sphere,32,1014,0
18513,6573,QuestComponent,1,23,0
18514,6573,QuestComponent,31,1316,0
18518,13224,Skill,27,3150,0
18519,13714,Skill,10,16146,0
18521,5163,QuestComponent,1,7,0
18522,8477,QuestComponent,1,8,0
18524,8516,QuestComponent,1,7,0
18525,8534,QuestComponent,1,7,0
18526,8543,QuestComponent,31,1842,0
18527,8543,QuestComponent,1,7,0
18528,8559,QuestComponent,1,7,0
18529,8563,QuestComponent,31,1846,0
18530,8563,QuestComponent,1,7,0
18531,8567,QuestComponent,31,1847,0
18532,8567,QuestComponent,1,7,0
18533,8572,QuestComponent,31,1855,0
18534,8572,QuestComponent,1,8,0
18535,8576,QuestComponent,31,1849,0
18536,8576,QuestComponent,1,8,0
18539,8581,QuestComponent,1,8,0
18541,8593,QuestComponent,1,7,0
18542,8597,QuestComponent,1,7,0
18543,8601,QuestComponent,31,1868,0
18544,8601,QuestComponent,1,7,0
18546,8605,QuestComponent,31,1872,0
18547,8605,QuestComponent,1,7,0
18548,8609,QuestComponent,31,1870,0
18549,8609,QuestComponent,1,7,0
18550,8613,QuestComponent,1,7,0
18551,8658,QuestComponent,31,1872,0
18552,8658,QuestComponent,1,7,0
18553,8666,QuestComponent,1,8,0
18554,8720,QuestComponent,1,8,0
18555,8725,QuestComponent,1,8,0
18556,8741,QuestComponent,1,9,0
18557,8761,QuestComponent,1,9,0
18558,8785,QuestComponent,1,8,0
18559,8789,QuestComponent,31,1889,0
18560,8789,QuestComponent,1,9,0
18561,8799,QuestComponent,1,9,0
18562,8804,QuestComponent,1,9,0
18563,8808,QuestComponent,31,1898,0
18564,8808,QuestComponent,1,9,0
18565,8828,QuestComponent,31,1885,0
18566,8828,QuestComponent,1,9,0
18568,8835,QuestComponent,31,1903,0
18569,8835,QuestComponent,1,9,0
18570,8843,QuestComponent,1,9,0
18571,8851,QuestComponent,1,9,0
18572,8859,QuestComponent,1,10,0
18573,8926,QuestComponent,31,1899,0
18574,8926,QuestComponent,1,9,0
18575,9444,QuestComponent,1,7,0
18576,9447,QuestComponent,31,2053,0
18577,9447,QuestComponent,1,7,0
18578,9451,QuestComponent,31,1848,0
18579,9451,QuestComponent,1,7,0
18580,9475,QuestComponent,31,1848,0
18581,9475,QuestComponent,31,2054,0
18582,9475,QuestComponent,36,1867,0
18583,9475,QuestComponent,1,7,0
18584,9491,QuestComponent,31,1869,0
18585,9491,QuestComponent,1,7,0
18586,9496,QuestComponent,1,7,0
18587,9585,QuestComponent,31,1843,0
18588,9585,QuestComponent,1,7,0
18589,9611,QuestComponent,31,1867,0
18590,9611,QuestComponent,1,8,0
18591,9638,QuestComponent,31,1881,0
18592,9638,QuestComponent,1,8,0
18593,9648,QuestComponent,31,1906,0
18594,9648,QuestComponent,1,10,0
18596,13218,Skill,32,1315,0
18597,13218,Skill,35,464,1
18598,1039,Sphere,10,16159,0
18601,9719,QuestComponent,1,21,0
18604,13693,Skill,32,1490,0
18605,13221,Skill,27,3295,0
18606,13221,Skill,26,1,30
18609,13222,Skill,27,3319,0
18624,13236,Skill,27,3312,0
18625,13236,Skill,32,1742,0
18632,13748,Skill,32,1833,0
18633,13190,Skill,32,1737,0
18641,11650,Skill,37,853,0
18644,11824,Skill,30,243,0
18651,13761,Skill,37,1966,0
18665,846,QuestComponent,36,135,0
18667,847,QuestComponent,36,135,0
18708,882,QuestComponent,31,141,0
18737,867,QuestComponent,1,16,0
18761,8184,QuestComponent,31,155,0
18801,886,QuestComponent,31,145,0
18804,893,QuestComponent,31,152,0
18845,12329,Skill,37,68,0
18860,4877,QuestComponent,1,1,0
18863,4885,QuestComponent,1,3,0
18864,5125,QuestComponent,31,1963,0
18865,5125,QuestComponent,1,6,0
18871,4917,QuestComponent,31,1000,0
18872,4917,QuestComponent,1,3,0
18884,4941,QuestComponent,31,1011,0
18885,4941,QuestComponent,1,4,0
18886,4956,QuestComponent,1,4,0
18889,4961,QuestComponent,31,1010,0
18890,4961,QuestComponent,1,4,0
18891,4970,QuestComponent,31,1012,0
18892,4970,QuestComponent,1,4,0
18894,4888,QuestComponent,31,994,0
18895,4888,QuestComponent,1,2,0
18896,4979,QuestComponent,31,1007,0
18897,4979,QuestComponent,1,5,0
18898,4984,QuestComponent,1,5,0
18899,4990,QuestComponent,31,1016,0
18900,4990,QuestComponent,1,5,0
18902,5010,QuestComponent,1,5,0
18903,5014,QuestComponent,1,5,0
18904,368,Sphere,32,1024,0
18905,5018,QuestComponent,31,1024,0
18906,5018,QuestComponent,1,5,0
18907,5032,QuestComponent,1,6,0
18908,5039,QuestComponent,1,6,0
18912,9795,QuestComponent,1,11,0
18913,9799,QuestComponent,31,2124,0
18914,9799,QuestComponent,1,11,0
18921,5049,QuestComponent,1,4,0
18922,5053,QuestComponent,1,6,0
18925,5077,QuestComponent,1,5,0
18926,5082,QuestComponent,1,6,0
18927,5086,QuestComponent,31,1036,0
18928,5086,QuestComponent,1,6,0
18929,5091,QuestComponent,31,1038,0
18930,5091,QuestComponent,1,6,0
18935,5102,QuestComponent,31,1039,0
18936,5102,QuestComponent,1,6,0
18937,5107,QuestComponent,1,7,0
18943,9619,QuestComponent,1,5,0
18944,8973,QuestComponent,1,3,0
18945,13768,Skill,32,868,0
18946,13769,Skill,32,868,0
18947,13770,Skill,32,868,0
18948,13771,Skill,32,868,0
18949,9472,QuestComponent,1,6,0
18950,8988,QuestComponent,31,1937,0
18951,8988,QuestComponent,1,3,0
18954,13772,Skill,32,869,0
18955,13773,Skill,32,869,0
18956,6362,QuestComponent,1,4,0
18960,9487,QuestComponent,1,7,0
18962,5960,QuestComponent,1,8,0
18964,5359,QuestComponent,1,8,0
18965,5359,QuestComponent,31,1171,0
18966,9050,QuestComponent,1,5,0
18967,13756,Skill,35,1046,1
18968,8991,QuestComponent,31,1939,0
18969,8991,QuestComponent,1,3,0
18970,13616,Skill,32,1940,0
18972,5114,QuestComponent,1,7,0
18973,5964,QuestComponent,1,8,0
18974,12782,Skill,37,1075,0
18981,7149,QuestComponent,1,12,0
18993,13783,Skill,32,990,0
18994,13255,Skill,32,994,0
18999,11968,Skill,35,402,1
19000,8959,QuestComponent,1,1,0
19003,8955,QuestComponent,1,1,0
19004,8955,QuestComponent,31,1930,0
19005,5979,QuestComponent,1,9,0
19007,13244,Skill,32,1017,0
19009,13274,Skill,32,1026,0
19019,4936,QuestComponent,1,4,0
19020,13790,Skill,32,1030,0
19021,13792,Skill,32,1006,0
19033,11972,Skill,35,403,1
19039,11971,Skill,20,1422,500000
19043,11953,Skill,32,1061,0
19045,11962,Skill,32,1076,0
19047,12939,Skill,32,1077,0
19050,13250,Skill,32,1041,0
19056,12696,Skill,12,0,0
19058,13144,Skill,37,1110,0
19063,5989,QuestComponent,1,7,0
19064,7152,QuestComponent,31,1686,0
19065,7152,QuestComponent,1,13,0
19066,13369,Skill,32,2076,0
19067,8045,QuestComponent,31,1504,0
19068,8045,QuestComponent,1,13,0
19069,7153,QuestComponent,1,13,0
19070,7155,QuestComponent,31,1505,0
19071,7155,QuestComponent,1,13,0
19073,4137,QuestComponent,1,14,0
19074,7156,QuestComponent,1,14,0
19075,7157,QuestComponent,31,1508,0
19076,7157,QuestComponent,1,14,0
19078,4210,QuestComponent,31,899,0
19079,4210,QuestComponent,1,14,0
19082,5995,QuestComponent,1,8,0
19083,6004,QuestComponent,1,9,0
19085,6014,QuestComponent,1,10,0
19086,6018,QuestComponent,1,10,0
19104,13799,Skill,32,2127,0
19105,13799,Skill,16,1620,0
19119,383,AiEvent,31,16,0
19123,69,QuestComponent,1,2,0
19124,69,QuestComponent,31,10,0
19127,5284,QuestComponent,1,7,0
19130,385,AiEvent,32,1052,0
19131,386,AiEvent,33,1053,0
19139,392,AiEvent,33,1049,0
19141,395,AiEvent,33,1109,0
19142,397,AiEvent,31,10,0
19144,398,AiEvent,32,1101,0
19149,401,AiEvent,32,1107,0
19150,402,AiEvent,32,1069,0
19157,410,AiEvent,37,1106,0
19159,414,AiEvent,37,1105,0
19161,418,AiEvent,37,1088,0
19163,421,AiEvent,37,1102,0
19164,423,AiEvent,37,1083,0
19166,425,AiEvent,37,1086,0
19168,427,AiEvent,37,1173,0
19169,429,AiEvent,37,1078,0
19170,431,AiEvent,37,1081,0
19172,434,AiEvent,33,1171,0
19173,436,AiEvent,37,1050,0
19175,440,AiEvent,37,1062,0
19181,448,AiEvent,36,1211,0
19183,79,QuestComponent,1,2,0
19185,521,Sphere,36,2236,0
19187,11955,Skill,35,397,1
19196,13846,Skill,27,7636,0
19197,9780,QuestComponent,31,1955,0
19198,9783,QuestComponent,31,1956,0
19201,9789,QuestComponent,31,1958,0
19202,9792,QuestComponent,31,1959,0
19203,9873,QuestComponent,31,1960,0
19205,9786,QuestComponent,31,1957,0
19206,9910,QuestComponent,31,1961,0
19207,9913,QuestComponent,31,2140,0
19208,9916,QuestComponent,31,2141,0
19209,9919,QuestComponent,31,2142,0
19210,9922,QuestComponent,31,2143,0
19211,9925,QuestComponent,31,2144,0
19212,9928,QuestComponent,31,2145,0
19217,13809,Skill,32,1042,0
19222,13267,Skill,32,1014,0
19230,5478,QuestComponent,1,10,0
19235,13867,Skill,32,2239,0
19238,12611,Skill,30,27,0
19240,13869,Skill,32,2240,0
19242,7061,QuestComponent,1,1,0
19250,13874,Skill,37,2247,0
19259,913,QuestComponent,1,5,0
19263,7263,QuestComponent,1,5,0
19268,1194,QuestComponent,31,299,0
19269,1194,QuestComponent,1,6,0
19270,1162,QuestComponent,31,290,0
19271,1162,QuestComponent,1,6,0
19289,1053,Sphere,31,2254,0
19290,5441,QuestComponent,1,9,0
19298,9959,QuestComponent,3,1,0
19306,1052,Sphere,37,1135,0
19307,571,Sphere,32,1094,0
19310,13879,Skill,32,2261,0
19325,12052,Skill,37,1107,0
19332,5062,QuestComponent,1,5,0
19333,5062,QuestComponent,31,2059,0
19365,5005,QuestComponent,1,5,0
19366,5005,QuestComponent,31,1023,0
19381,12138,Skill,27,3368,0
19392,1487,QuestComponent,1,2,0
19393,11641,Skill,34,54,0
19400,738,QuestComponent,31,256,0
19404,13899,Skill,32,997,0
19407,13793,Skill,32,2241,0
19409,523,Sphere,32,2254,0
19413,13903,Skill,30,27,0
19456,13924,Skill,32,2329,0
19461,4514,QuestComponent,1,3,0
19550,10118,QuestComponent,1,4,0
19554,5762,QuestComponent,1,3,0
19576,743,QuestComponent,31,257,0
19579,13944,Skill,20,2785,5000
19584,9054,QuestComponent,1,99,0
19588,13951,Skill,32,1168,0
19594,13952,Skill,37,1134,0
19598,13956,Skill,32,1222,0
19599,13956,Skill,20,2799,15000
19630,13963,Skill,34,156,0
19636,13424,Skill,32,1114,0
19641,13965,Skill,21,1,0
19655,10248,QuestComponent,37,2377,0
19662,13919,Skill,32,2318,0
19663,1611,QuestComponent,1,4,0
19674,14006,Skill,32,2393,0
19675,14004,Skill,32,2244,0
19687,10330,QuestComponent,1,5,0
19698,12336,Skill,10,14055,0
19700,5309,QuestComponent,1,3,0
19705,1068,Sphere,37,1571,0
19706,1067,Sphere,37,1571,0
19707,1069,Sphere,36,1241,0
19714,10343,QuestComponent,1,2,0
19716,529,QuestComponent,1,3,0
19718,760,QuestComponent,1,3,0
19734,10186,QuestComponent,31,2393,0
19736,6242,QuestComponent,1,4,0
19737,6242,QuestComponent,31,1696,0
19739,7660,QuestComponent,1,3,0
19777,11455,Skill,27,1774,0
19813,5993,QuestComponent,31,1369,0
19817,7484,QuestComponent,1,4,0
19820,2524,QuestComponent,1,23,0
19821,13515,Skill,35,989,1
19827,2535,QuestComponent,1,23,0
19831,8330,QuestComponent,31,1407,0
19836,2570,QuestComponent,1,23,0
19883,1190,QuestComponent,1,6,0
19894,11676,Skill,35,305,1
19902,2598,QuestComponent,31,614,0
19903,2598,QuestComponent,1,23,0
19904,11684,Skill,26,1,50
19905,11684,Skill,27,3460,0
19906,11684,Skill,32,293,0
19938,628,Sphere,32,2423,0
19943,5295,QuestComponent,1,3,0
19944,5295,QuestComponent,31,1571,0
19945,7513,QuestComponent,1,3,0
19946,7513,QuestComponent,31,1236,0
19965,12859,Skill,37,279,0
20032,12122,Skill,27,3451,0
20048,14073,Skill,32,1136,0
20058,4495,QuestComponent,1,3,0
20060,10519,QuestComponent,1,3,0
20071,8367,QuestComponent,36,260,0
20072,8367,QuestComponent,1,3,0
20088,5953,QuestComponent,1,5,0
20141,14089,Skill,32,2135,0
20152,10416,QuestComponent,31,2441,0
20153,10416,QuestComponent,1,3,0
20163,5706,QuestComponent,1,1,0
20164,5710,QuestComponent,1,1,0
20173,5738,QuestComponent,31,1119,0
20175,5748,QuestComponent,31,1120,0
20176,5748,QuestComponent,1,2,0
20177,5752,QuestComponent,31,1122,0
20178,5752,QuestComponent,1,2,0
20181,5775,QuestComponent,31,1125,0
20182,5775,QuestComponent,1,3,0
20183,5784,QuestComponent,31,1133,0
20184,5784,QuestComponent,1,3,0
20188,5815,QuestComponent,1,4,0
20190,5822,QuestComponent,1,4,0
20193,5837,QuestComponent,1,4,0
20194,5845,QuestComponent,31,1134,0
20195,5845,QuestComponent,1,4,0
20196,5849,QuestComponent,31,1141,0
20197,5849,QuestComponent,1,5,0
20198,14054,Skill,27,7894,0
20199,14054,Skill,32,2423,0
20233,586,Sphere,36,312,0
20236,14098,Skill,37,2137,0
20240,770,QuestComponent,31,312,0
20241,770,QuestComponent,1,4,0
20242,801,QuestComponent,31,26,0
20243,801,QuestComponent,1,4,0
20246,5895,QuestComponent,1,5,0
20304,10583,QuestComponent,1,23,0
20305,10614,QuestComponent,1,4,0
20328,10253,QuestComponent,3,4,0
20329,9511,QuestComponent,31,1028,0
20330,9511,QuestComponent,1,6,0
20331,10256,QuestComponent,31,2385,0
20333,10260,QuestComponent,31,2386,0
20335,10265,QuestComponent,31,2387,0
20358,390,QuestComponent,31,2398,0
20360,10311,QuestComponent,31,224,0
20368,10281,QuestComponent,31,2391,0
20370,10277,QuestComponent,3,4,0
20375,809,QuestComponent,1,3,0
20379,5879,QuestComponent,1,5,0
20381,13427,Skill,37,1170,0
20393,14123,Skill,32,2463,0
20394,920,QuestComponent,1,4,0
20413,5931,QuestComponent,1,6,0
20454,7312,QuestComponent,1,2,0
20455,7312,QuestComponent,36,14,0
20456,7312,QuestComponent,31,64,0
20457,7312,QuestComponent,31,52,0
20461,10699,QuestComponent,31,17,0
20462,10699,QuestComponent,1,2,0
20463,10244,QuestComponent,1,2,0
20464,10244,QuestComponent,31,2476,0
20468,4203,QuestComponent,1,14,0
20469,4203,QuestComponent,31,1509,0
20470,7160,QuestComponent,1,14,0
20471,7160,QuestComponent,31,1509,0
20472,7162,QuestComponent,1,14,0
20473,7162,QuestComponent,31,1509,0
20480,10719,QuestComponent,1,3,0
20481,12910,Skill,37,1512,0
20487,9861,QuestComponent,1,14,0
20488,14158,Skill,27,2422,0
20492,14159,Skill,32,1511,0
20494,14160,Skill,32,1511,0
20506,1064,Sphere,37,1179,0
20510,13822,Skill,32,2059,0
20511,13378,Skill,32,1933,0
20531,14172,Skill,38,0,0
20532,14173,Skill,38,1,0
20533,14174,Skill,38,2,0
20535,14175,Skill,38,3,0
20536,14176,Skill,38,4,0
20537,14177,Skill,38,5,0
20538,14178,Skill,38,6,0
20650,10775,QuestComponent,3,1,0
20654,830,QuestComponent,1,5,0
20655,821,QuestComponent,1,4,0
20656,821,QuestComponent,31,50,0
20674,13147,Skill,37,900,0
20686,10814,QuestComponent,1,5,0
20689,12936,Skill,35,854,1
20707,13284,Skill,32,991,0
20713,14201,Skill,30,27,0
20716,13316,Skill,10,15792,0
20719,10853,QuestComponent,1,6,0
20765,844,QuestComponent,31,60,0
20769,14199,Skill,30,27,0
20774,7347,QuestComponent,3,1,0
20786,1085,Sphere,32,2349,0
20787,1086,Sphere,32,2351,0
20792,9972,QuestComponent,3,1,0
20797,9977,QuestComponent,31,1525,0
20798,9977,QuestComponent,3,1,0
20800,9981,QuestComponent,31,2262,0
20801,9981,QuestComponent,3,1,0
20803,9987,QuestComponent,31,2264,0
20805,9987,QuestComponent,3,1,0
20806,9992,QuestComponent,31,2265,0
20807,9992,QuestComponent,3,1,0
20810,1051,Sphere,33,1116,0
20811,10820,QuestComponent,1,5,0
20812,10857,QuestComponent,1,6,0
20813,14071,Skill,31,2436,0
20819,1088,Sphere,32,2233,0
20833,14225,Skill,32,2464,0
20892,1093,Sphere,33,2258,0
20893,1091,Sphere,3,1,0
20896,310,QuestComponent,31,2389,0
20897,310,QuestComponent,3,4,0
20908,1615,QuestComponent,31,345,0
20910,11542,Skill,32,113,0
20911,13124,Skill,32,116,0
20917,13122,Skill,32,130,0
20918,11547,Skill,32,134,0
20929,10889,QuestComponent,31,2472,0
20930,10889,QuestComponent,1,24,0
20949,5811,QuestComponent,1,2,0
20950,5734,QuestComponent,1,2,0
20985,12119,Skill,32,2236,0
21009,14251,Skill,32,18,0
21010,531,Sphere,3,4,0
21011,531,Sphere,36,64,0
21024,2017,QuestComponent,31,321,0
21031,8142,QuestComponent,31,184,0
21052,2520,QuestComponent,31,336,0
21054,2541,QuestComponent,31,336,0
21066,2626,QuestComponent,1,21,0
21069,10741,QuestComponent,3,1,0
21084,12774,Skill,32,186,0
21094,10744,QuestComponent,3,1,0
21105,10750,QuestComponent,3,1,0
21106,10754,QuestComponent,31,2488,0
21108,10754,QuestComponent,3,1,0
21114,14293,Skill,32,2488,0
21115,180,AiEvent,31,213,0
21117,807,QuestComponent,31,29,0
21125,12891,Skill,32,2328,0
21127,54,QuestComponent,1,1,0
21129,2748,QuestComponent,31,191,0
21148,10761,QuestComponent,3,1,0
21152,10943,QuestComponent,31,193,0
21162,10764,QuestComponent,3,1,0
21163,10764,QuestComponent,31,1424,0
21165,3570,QuestComponent,31,190,0
21174,12323,Skill,32,2493,0
21175,7557,QuestComponent,36,1584,0
21176,7557,QuestComponent,36,298,0
21177,7557,QuestComponent,1,7,0
21178,7545,QuestComponent,36,1583,0
21179,7545,QuestComponent,36,298,0
21180,7545,QuestComponent,1,7,0
21183,7573,QuestComponent,31,1579,0
21184,7573,QuestComponent,31,1578,0
21185,7573,QuestComponent,1,7,0
21186,7587,QuestComponent,1,7,0
21207,12388,Skill,27,1851,0
21215,10772,QuestComponent,3,1,0
21233,10778,QuestComponent,31,2495,0
21235,10778,QuestComponent,3,1,0
21236,7569,QuestComponent,1,7,0
21245,14314,Skill,32,2496,0
21287,10495,QuestComponent,31,173,0
21289,8109,QuestComponent,1,20,0
21290,8109,QuestComponent,31,334,0
21292,1603,QuestComponent,31,340,0
21294,10525,QuestComponent,31,189,0
21301,10362,QuestComponent,31,2255,0
21302,10362,QuestComponent,3,1,0
21304,9947,QuestComponent,31,2256,0
21305,9947,QuestComponent,3,1,0
21307,9941,QuestComponent,3,1,0
21309,9941,QuestComponent,31,2532,0
21311,10962,QuestComponent,3,1,0
21315,2607,QuestComponent,31,178,0
21320,10974,QuestComponent,31,197,0
21322,10979,QuestComponent,31,198,0
21349,9951,QuestComponent,3,1,0
21354,9955,QuestComponent,31,2258,0
21355,9955,QuestComponent,3,1,0
21357,9963,QuestComponent,3,1,0
21359,9963,QuestComponent,31,2263,0
21391,6386,QuestComponent,31,1439,0
21392,6386,QuestComponent,1,6,0
21400,465,AiEvent,31,2533,0
21403,6372,QuestComponent,1,6,0
21405,6366,QuestComponent,1,6,0
21406,11028,QuestComponent,31,2535,0
21407,11028,QuestComponent,1,6,0
21408,318,AiEvent,31,1433,0
21412,6400,QuestComponent,1,6,0
21415,466,AiEvent,32,112,0
21419,470,AiEvent,32,115,0
21420,471,AiEvent,32,117,0
21421,472,AiEvent,32,118,0
21422,473,AiEvent,32,127,0
21423,14331,Skill,32,2354,0
21425,479,AiEvent,32,133,0
21426,478,AiEvent,32,131,0
21427,481,AiEvent,32,128,0
21429,482,AiEvent,32,130,0
21430,485,AiEvent,32,134,0
21431,489,AiEvent,32,136,0
21432,490,AiEvent,32,1702,0
21433,491,AiEvent,32,1702,0
21435,496,AiEvent,32,138,0
21443,499,AiEvent,32,141,0
21445,501,AiEvent,32,145,0
21446,502,AiEvent,32,147,0
21448,503,AiEvent,32,148,0
21450,506,AiEvent,32,143,0
21451,507,AiEvent,32,123,0
21452,12144,Skill,32,18,0
21456,1100,Sphere,32,2262,0
21461,857,QuestComponent,31,116,0
21474,864,QuestComponent,31,113,0
21485,8191,QuestComponent,31,144,0
21486,8191,QuestComponent,1,17,0
21511,5206,QuestComponent,1,7,0
21512,5206,QuestComponent,36,1498,0
21516,14190,Skill,32,2351,0
21517,14190,Skill,20,2805,40000
21518,1375,QuestComponent,31,44,0
21519,1375,QuestComponent,1,11,0
21602,6544,QuestComponent,3,1,0
21603,6544,QuestComponent,31,2491,0
21707,7614,QuestComponent,31,1580,0
21708,7614,QuestComponent,1,7,0
21715,8071,QuestComponent,31,1582,0
21716,8071,QuestComponent,1,7,0
21725,58,QuestComponent,31,71,0
21726,58,QuestComponent,1,11,0
21727,112,QuestComponent,31,48,0
21728,112,QuestComponent,1,11,0
21732,1104,Sphere,33,2302,0
21733,1103,Sphere,33,2302,0
21734,1102,Sphere,33,2302,0
21735,1101,Sphere,33,2302,0
21750,10463,QuestComponent,1,23,0
21752,14338,Skill,32,2541,0
21768,57,QuestComponent,1,12,0
21769,190,QuestComponent,31,76,0
21770,190,QuestComponent,1,12,0
21771,5935,QuestComponent,1,3,0
21774,6044,QuestComponent,1,3,0
21775,6048,QuestComponent,1,4,0
21776,6052,QuestComponent,1,5,0
21777,6058,QuestComponent,1,6,0
21778,6063,QuestComponent,1,6,0
21779,4295,QuestComponent,1,12,0
21781,624,QuestComponent,31,931,0
21784,4629,QuestComponent,1,6,0
21785,4629,QuestComponent,31,300,0
21792,108,QuestComponent,1,12,0
21797,1524,QuestComponent,31,54,0
21798,1524,QuestComponent,1,12,0
21799,64,QuestComponent,1,12,0
21800,703,QuestComponent,31,49,0
21801,703,QuestComponent,1,12,0
21802,10402,QuestComponent,31,273,0
21803,10402,QuestComponent,1,6,0
21815,164,QuestComponent,31,918,0
21816,164,QuestComponent,1,11,0
21823,659,QuestComponent,1,3,0
21831,583,QuestComponent,1,3,0
21833,7709,QuestComponent,31,20,0
21834,7709,QuestComponent,1,3,0
21838,7861,QuestComponent,1,3,0
21842,12221,Skill,32,19,0
21843,12221,Skill,26,1,50
21844,12221,Skill,27,6462,0
21845,1295,QuestComponent,31,67,0
21848,734,QuestComponent,31,19,0
