id,name,char_race_id,npc_grade_id,npc_kind_id,level,npc_template_id,equip_bodies_id,equip_cloths_id,equip_weapons_id,model_id,faction_id,skill_trainer,ai_file_id,merchant,npc_nickname_id,auctioneer,show_name_tag,visible_to_creator_only,no_exp,pet_item_id,base_skill_id,track_friendship,priest,comment1,npc_tendency_id,blacksmith,teleporter,opacity,ability_changer,scale,comment2,comment3,sight_range_scale,sight_fov_scale,milestone_id,attack_start_range_scale,aggression,exp_multiplier,exp_adder,stabler,accept_aggro_link,recruiting_battle_field_id,return_distance,npc_ai_param_id,non_pushable_by_actor,banker,aggro_link_special_rule_id,aggro_link_help_dist,aggro_link_sight_check,expedition,honor_point,trader,aggro_link_special_guard,aggro_link_special_ignore_npc_attacker,comment_wear,absolute_return_distance,repairman,activate_ai_always,so_state,specialty,sound_pack_id,specialty_coin_id,use_range_mod,npc_posture_set_id,mate_equip_slot_pack_id,mate_kind_id,engage_combat_give_quest_id,total_custom_id,no_apply_total_custom,base_skill_strafe,base_skill_delay,npc_interaction_set_id,use_abuser_list,return_when_enter_housing_area,look_converter,use_ddcms_mount_skill,crowd_effect
76,로이스터 야영지 병사,1,1,1,20,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
77,로이스터 야영지 병사,1,1,1,20,9,,1,6,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
78,로이스터 야영지 병사,1,1,1,20,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
79,아이린 로이스터,1,2,1,10,9,,,130,1349,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,181,,,,,f,t,0.0,,t,f,f,f,t
80,안젤라 로이스터,1,2,1,11,9,,,130,1350,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,t,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,115,,,,,f,t,0.0,,t,f,f,f,t
81,나무의 길 공사감독,1,1,1,13,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
82,나무의 길 현장감독,1,1,1,14,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
83,나무의 길 인부,1,1,1,10,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
84,나무의 길 인부,1,1,1,10,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
85,나무의 길 인부,1,1,1,11,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
86,나무의 길 인부,1,1,1,10,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
87,나무의 길 인부,1,1,1,10,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
88,나무의 길 인부,1,1,1,11,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
89,조엘 로이스터 경,1,2,1,30,9,,1,6,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
90,로이스터 야영지 병사,1,1,1,20,9,,1,133,10,3,f,15,f,0,f,t,f,f,,10431,f,f,,,f,f,1.0,f,1.0,test,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
91,로이스터 야영지 병사,1,1,1,20,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
92,로이스터 야영지 병사,1,1,1,20,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
93,로이스터 야영지 병사,1,1,1,20,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
94,관리인 카시야스,1,1,1,14,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
95,초소 보초 사라드,1,1,1,15,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
96,초소 보초 딕,1,1,1,14,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
97,초소 보초 빌,1,1,1,13,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
98,초소 보초 커트,1,1,1,12,9,,1,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
99,조사원 힘멜,3,1,1,15,9,,7,9,14,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
100,현장감독 파우제,3,1,1,16,9,,7,,15,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
101,아픈 채취인,3,1,1,12,9,,7,,14,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
102,아픈 채취인,3,1,1,13,9,,7,,15,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
103,아픈 채취인,3,1,1,10,9,,7,,15,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
104,채취인,3,1,1,12,9,,7,9,14,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
105,그림자 탑 경비병,3,1,1,32,9,,7,9,14,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
106,그림자 탑 경비병,3,1,1,30,9,,7,9,14,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
107,드워프 포로,3,1,1,10,9,,7,,14,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
108,누이안 포로,1,1,1,9,9,,520,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
109,누이안 포로,1,1,1,11,9,,520,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
110,누이안 포로,1,1,1,9,9,,520,130,11,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
111,자는 오우거,0,1,1,12,9,,,,27,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
112,채취인,3,1,1,12,9,,7,,14,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
113,채취인,3,1,1,13,9,,7,,14,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
114,채취인,3,1,1,10,9,,7,,15,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
115,하급 마물,0,1,3,20,9,,,,138,2,f,15,f,0,f,t,f,f,1475,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
119,엘프,4,1,1,8,9,,520,130,17,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
120,엘프,4,1,1,12,9,,520,130,17,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
122,노인,1,1,1,10,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
123,노인,1,1,1,12,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
124,염소치기,1,1,1,14,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
125,염소치기,1,1,1,15,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
126,굴 양식업자 길모어,1,1,1,11,9,,1,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
127,경비대장 켈리,1,1,1,20,9,,471,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
128,네일,1,1,1,14,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
129,젊은이,1,1,1,12,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
130,젊은이,1,1,1,13,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
131,젊은이,1,1,1,11,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
132,젊은이,1,1,1,12,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
133,아이,1,2,1,5,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
134,아이,1,2,1,6,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
135,아이,1,2,1,5,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
136,아이,1,2,1,6,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
138,트레이시,1,1,1,16,9,,10,130,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
139,돌 조각상,1,1,15,25,9,,,,217,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
140,흰 까마귀 마을 경비병,1,1,1,20,9,,511,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
141,흰 까마귀 마을 경비병,1,1,1,20,9,,511,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
142,흰 까마귀 마을 경비병,1,1,1,20,9,,511,30,10,2,f,15,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
143,핏빛안개 부족 탐색꾼,0,1,1,15,9,,,,28,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
144,핏빛안개 부족 사냥꾼,0,1,1,15,9,,,,28,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
145,핏빛안개 부족 전사,0,1,1,15,9,,,,28,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
146,핏빛안개 부족 작업반장,0,1,1,15,9,,,,28,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
147,핏빛안개 부족 감시자,0,1,1,17,9,,10,130,10,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
148,핏빛안개 부족 짐꾼,0,1,1,15,9,,,,27,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
149,핏빛안개 부족 광부,0,1,1,15,9,,,,27,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
150,검은수염 약탈단 싸움꾼,0,1,1,16,9,,1,130,10,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
151,검은수염 약탈단 망꾼,0,1,1,16,9,,1,130,10,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
152,검은수염 약탈단 노예,0,1,1,13,9,,1,130,10,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
153,검은수염 약탈단 노예,0,1,1,13,9,,1,130,19,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,f,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
154,검은수염 약탈단 노예장,0,1,1,15,9,,1,130,10,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,,,f,t,0.0,,t,f,f,f,t
155,릴리엇 강 물귀신,0,1,3,13,9,,,,217,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
156,해골 호위병,0,1,3,16,9,,,,31,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
157,해골 마부,0,1,3,15,9,,,,29,2,f,13,f,0,f,t,f,f,,2,f,f,,,f,f,1.0,f,1.0,작자 미상,,1.0,1.0,,1.0,t,1.0,0,f,t,0,50.0,0,f,f,0,6.0,f,f,0,f,f,f,,200.0,f,f,,f,,,t,0,,,0,,f,t,0.0,,t,f,f,f,t
