id,sphere_bubble_id,is_start,speech,npc_id,npc_spawner_id,next_bubble,sound_id,angle,chat_bubble_kind_id,facial,camera_id,change_speaker_name
1015,465,t,/변명 어? @PC_NAME(0)! 내 모루로 뭘 하려는 거지? 그거 팔려는 상품이라고!,2241,0,0,,0,1,npc_question,,
1018,466,t,몸을 샅샅이 뒤져라! 그 물건을 가지고 있을 거다.,10047,0,0,,0,1,,,
1022,467,t,벌레 한 마리가 들어왔군. 모두 청소 시작해라!,10522,0,0,,0,1,,,
1023,468,t,/따짐 가르침을 얻고자 찾아왔느냐? 내 친히 어리석은 너에게 깨우쳐 주리라! 가엾은 작은 새여...,10491,0,0,,0,1,,,
1024,469,t,/저기 저쪽으로 가보세요. 우리 루이비는 덩치가 큰 만큼 귀여워서 찾기 쉬우실 거예요. ,8859,0,0,,0,1,,,
1025,448,t,또 그놈 짓인가 보군요. 이게 벌써 몇 번짼지.,,66693,1026,,0,1,,,
1026,448,f,대체 경비병들은 뭐 하는지 모르겠어요. 이러다 사람이라도 죽으면 어쩌려고 그러나 몰라요.,,66694,0,,0,1,,,
1027,470,t,내가 이런 실수를 하다니.,,66692,0,,0,1,,,
1028,431,f,그러다가 당신도 저기 있는 우리 동료처럼... 갇히게 될지 몰라.,9804,0,0,,0,1,,,
1030,433,t,에... @NPC_NAME(9802)?,,0,0,,0,1,,,
1031,434,t,"처음 보는 얼굴인데, 나한테 무슨 볼일 있수?",9891,0,0,,0,1,,,
1032,356,f,/말 상단 출발 전에 점치러 가기로 하셨잖아요. 잊으신 건 아니죠?,2477,0,0,,0,1,,,
1034,354,t,"덕분에 목적지까지 무사히 왔네요. 목숨을 구해주셨는데 은인에게 드릴 게 없어 약소하지만, 당신의 여행에 축복이라도 빌어 드릴게요.",7652,0,0,,0,1,,,
1035,473,t,이 문 너머는 황금 평원이랍니다.,4378,0,0,,0,1,,,
1036,474,t,이 문 너머는 이니스테르입니다.,4378,0,0,,0,1,,,
1037,475,t,이 문 너머는 로카의 장기말들입니다.,4378,0,0,,0,1,,,
1038,476,t,이 문 너머는 긴 모래톱입니다.,4378,0,0,,0,1,,,
1039,457,t,/저기 기다리고 있었습니다. @NPC_NAME(10338)|1이;가; 저 방 안에 계십니다.,10551,0,0,,70,1,,,
1040,437,t,"인상착의를 보니 알겠어! @PC_NAME(0), @NPC_NAME(10338)|1이;가; 당신을 기다려요!",9910,0,1041,,0,1,,,
1041,437,f,@NPC_NAME(10338)|1은;는; 2층의 방에서 지금 @DOODAD_NAME(4263)|1을;를; 맞이할 의식을 준비 중이십니다.,9909,0,0,,0,1,,,
1042,480,t,"원로원 전체와 에오카데스가 모두 기대하고 있다. 대회 우승자는 언젠가 파괴신에게 복수하는 그날, 선봉에 설 것이다!",10827,0,0,,0,1,,,
1043,479,t,대회 끝까지 모두 명예를 잃지 않도록! 부상자는 모두 @NPC_NAME(10838)를 찾아가라.,10827,0,0,,0,1,,,
1044,478,t,소문보다 이 숲은 그렇게 무시무시한 곳이 아닌걸?,10828,0,1045,,0,1,,,
1045,478,f,"아니야, 페피의 숲을 지날 때 못 봤어? 뭔가 무시무시한 것들이 돌아다니고 있었다고... 게다가 여기 엘프들도 좀...",10829,0,1046,,0,1,,,
1046,478,f,"아, 엘프들이 언젠가 파괴신이란 존재를 없애기 위해 수련한다는 이야기? 에이, 그냥 우리 놀라게 하려고 하는 이야기겠지. 뜨내기처럼 그런 말에 속지 말라고.",10828,0,1047,,0,1,,,
1047,478,f,하지만 이 대회도 그걸 위한 수련 중 하나라던데...,10829,0,0,,0,1,,,
1048,477,t,휘파람 부는 자는 왜 누이안들을 부른 거지?,10830,0,1049,,0,1,,,
1049,477,f,누이안 중에서도 강한 자들이 있다나 봐. 뭐 언제나 동족만 상대하는 것보다 실력이 늘 기회가 될지도 모르지.,10831,0,1050,,0,1,,,
1050,477,f,"원로원은 전통에 먹칠하는 짓이 아니냐고 벼르고 있던데, 조만간 원로원과 에노이르가 한바탕 할지도 몰라.",10830,0,0,,0,1,,,
1051,481,t,아니 그건 내가 만든 허수아비 같은데... 여기 가까이 내려 놓아줘.,10493,0,0,,0,1,,,
1052,482,t,@DOODAD_NAME(2800)이군. 어디로 날아가는지 한 번 사용해볼까?,,0,0,,0,1,,,
1053,483,t,어... 그거 고든의 석궁이지? 이리 가까이 가져와서 내려놓아 주게.,10476,0,0,,0,1,,,
1054,484,t,지금은 이곳에 들어갈 수 없습니다. ,10891,0,0,,0,1,,,
1055,485,t,우리 아빠가 굉장히 유명한 사람이래,10892,0,1056,,0,1,,,
1056,485,f,"/슬픔 그러면 뭐해! 바빠서 집에도 들어오지 않는걸.
엄마라도 집에 들어왔으면 좋겠어.",10893,0,1057,,0,1,,,
1057,485,f,"엄마도 바쁘신걸. 형이 놀아 줄게, 조금만 더 기다려 보자.",10892,0,0,,0,1,,,
1058,486,t,여기가 일리온군의 보급품 천막이로군. 천막 안에 어서 보급품을 내려놓아야지.,,0,0,,0,2,,,
1059,487,t,여기가 살리움군의 보급품 천막이로군. 천막 안에 어서 보급품을 내려놓아야지.,,0,0,,0,2,,,
1060,488,t,/여기로 지원병인가? 조심하게!,10912,0,0,,0,1,,,
1061,489,t,/기쁨 안녕하세요.,10913,0,1064,,0,1,,,
1062,490,t,/기쁨 안녕하세요.,10914,0,1063,,0,1,,,
1063,490,f,/박수 신기루 섬에서 즐거운 시간 보내세요!,10914,0,0,,0,1,,,
1064,489,f,/사랑 이렇게 만나게 되어 매우 기뻐요. 환영합니다!,10913,0,0,,0,1,,,
1065,491,t,/인사 안녕하세요.,10916,0,1066,,0,1,,,
1066,491,f,/대화 이곳은 누이아 주택 전시관입니다.,10916,0,1067,,0,1,,,
1067,491,f,마음에 드는 나만의 집이 있는지 구경해 보세요.,10916,0,1068,,0,1,,,
1068,491,f,/안녕 안녕히 다녀오세요.,10916,0,0,,0,1,,,
1070,492,t,/인사 안녕하세요.,10917,0,1071,,0,1,,,
1071,492,f,이곳은 하리하라 주택 전시관입니다.,10917,0,1072,,0,1,,,
1072,492,f,마음에 드는 나만의 집이 있는지 구경 해보세요.,10917,0,1073,,0,1,,,
1073,492,f,/안녕 안녕히 다녀오세요.,10917,0,0,,0,1,,,
1074,493,t,/인사 만나서 반가워요!,10918,0,1075,,0,1,,,
1075,493,f,이곳은 수상가옥과 넓은 바다를 항해할 때 필요한 배를 만나보실 수 있는 장소입니다.,10918,0,1076,,0,1,,,
1076,493,f,바다에 떠있는 배는 신기루 섬에서 운영하는 것으로 언제든 탈 수 있답니다! 어떤 배가 자신의 취향에 맞는지 미리 알아볼 수 있어요.,10918,0,1077,,0,1,,,
1077,493,f,/안녕 자유롭고 즐거운 항해를 위하여!,10918,0,0,,0,1,,,
1078,494,t,/경례 안녕하세요!,10919,0,1079,,0,1,,,
1079,494,f,이곳에서는 농업용 달구지와 고전 전차를 판매하고 있어요.,10919,0,1080,,0,1,,,
1080,494,f,/박수 미리 체험해 볼 수 있도록 저희 신기루 섬에서 준비했으니 마음껏 이용이 가능해요!,10919,0,1081,,0,1,,,
1081,494,f,"/안녕 그럼, 안전운전하세요!",10919,0,0,,0,1,,,
1082,495,t,/인사 어서 오세요!,10927,0,1083,,0,1,,,
1083,495,f,/박수 명마로 소문난 릴리엇 말을 보러 오셨군요!,10927,0,1084,,0,1,,,
1084,495,f,/대화 당신의 보살핌을 받고 자란 아이는 분명 훌륭한 말로 성장할 거에요. 어떤 아이를 데려가더라도 많이많이 사랑 해주실 거라 믿어요!,10927,0,0,,0,1,,,
1085,496,t,/대화 이 문을 통과하시면 신기루 섬을 떠나 집으로 돌아가실 수 있어요. ,10922,0,1086,,0,1,,,
1086,496,f,/바이 다음에 또 만나요. 그때까지 안녕!,10922,0,0,,0,1,,,
1087,497,t,/안녕 안녕! 안녕하세요!,10921,0,1088,,0,1,,,
1088,497,f,"/대화 여기서는 멋진 성을 만들 수 있는 축성 도면과 공성 사다리차, 투석기 도면을 판매할 예정이에요.",10921,0,1089,,0,1,,,
1089,497,f,/사랑 멋진 성을 만들길 기대할게요!,10921,0,0,,0,1,,,
1090,498,t,/야호 젖소 사세요! 신기루 섬에서 키운 젖소랍니다.,10923,0,1092,,0,1,,,
1092,498,f,/웃음 우리 신기루 섬의 젖소는 릴리엇 말과 비교해도 지지 않아요! 헤헷,10923,0,1093,,0,1,,,
1093,498,f,/긁기 어찌나 건강한지 특정 부위에 자꾸만 힘을 주려는 욕구가 있는 거 있죠? 호호,10923,0,1094,,0,1,,,
1094,498,f,"/박수 외모는 이렇게 연약해 보여도 우리 신기루 섬에서 자란 젖소는 튼튼해서 타고 어디든 함께 여행을 갈 수 있어요. 산, 강, 바다, 사막 어디든지 문제없답니다.",10923,0,0,,0,1,,,
1095,499,t,/인사 안녕하세요!,10924,0,1096,,0,1,,,
1096,499,f,/대화 각종 제작대와 가공대를 판매하고 있어요. 한번 보시겠어요?,10924,0,1097,,0,1,,,
1097,499,f,"/박수 나만의 제작대 생기면 어멋, 어멋! 하고 놀라는 동안 제작의 달인이 되어있을 거에요! ",10924,0,1098,,0,1,,,
1098,499,f,/박수 마음에 드는 작업대를 '콕' 집어 가져가세요. 너무 쉽죠? 헤헷. ,10924,0,1099,,0,1,,,
1099,499,f,"/기지개 앗! 당연히 공짜는 아니에요! 저희는 정직하게도 가공대, 제작대 가격만 받는답니다. 호홋",10924,0,0,,0,1,,,
1100,500,t,/인사 안녕하세요!,10925,0,1101,,0,1,,,
1101,500,f,/대화 이곳에는 농장을 가꾸는 데 필요한 도구들이 있어요. ,10925,0,1102,,0,1,,,
1102,500,f,/안녕 나만의 농장을 만들어 보아요!,10925,0,0,,0,1,,,
1103,501,t,/인사 안녕하세요? 만나게 되어 기뻐요!,10926,0,1104,,0,1,,,
1104,501,f,/대화 바닷속에도 나만의 양식장을 만들 수 있는데 아시나요?,10926,0,1105,,0,1,,,
1105,501,f,/안녕 제가 해변에 양식장 견본을 만들어 놨으니 한번 구경해 보세요.,10926,0,0,,0,1,,,
1106,505,t,/만세 야차는 쿵! 아빠는 꽥! 꺄하하하하. 쿵꽥쿵꽥.,10312,0,0,,0,1,,,
1107,506,t,/외침 다미는 도망쳐! 다미는 도망쳐! 꺄르르륵.,10312,0,0,,0,1,,,
1108,507,t,어이... 거기! 내가 다 보고 있다고... 음냐 음냐... 손대지 않는 게 좋을 거야... 냠냠.,10932,0,1109,,0,1,,,
1109,507,f,고기... 고기 먹고 싶다... 쩝쩝.,10932,0,0,,0,1,,,
1110,509,t,@PC_NAME(0) 님. 부디 조심하십시오!,10122,0,0,,0,1,,,
1111,510,t,/대화 @PC_NAME(0). 그럼 마을에서 꼭 다시 보세!,10123,0,0,,0,1,,,
1112,511,t,/화남 @PC_NAME(0). 뭘 꾸물대고 있는 거야? 어서 가 어서.,7968,0,0,,0,1,,,
1113,512,t,/슬픔 잘 가게나. 아무타르트여.,3392,0,0,,0,1,,,
1114,513,t,/야호 @PC_NAME(0)! 거미숲을 포기하라고 확실하게 전해줘야 해!,3439,0,0,,0,1,,,
1115,514,t,/저기 얼마나 빠르게 처리하는지 다들 지켜볼 거야. @PC_NAME(0). 그림자 매의 이름이 아깝지 않다는 걸 보여줘.,10129,0,0,,0,1,,,
1116,515,t,/화남 이봐. 이봐. @PC_NAME(0)! 거긴 아무것도 없으니 당장 나와. 내 집이란 말이야!,3413,0,0,,0,1,,,
1117,516,t,아 좋다. 역시 뜨거운 물이 최고야. 온종일 있고 싶은걸.,9846,0,0,,0,1,,,
1118,517,t,@PC_NAME(0) 님도 제가 그렇게 약해 보이나요? 조금 오래 온천 안에 있었다고 그걸 남에게 부탁할 정도로 걱정하다니.,9846,0,0,,0,1,,,
1119,518,t,그래도 친구가 걱정해주니 고맙네요. 조금 쉬었다가 다시 온천욕 하러 가야지.,9846,0,0,,0,1,,,
1120,519,t,/저기 하하하. 나한테 덤빌 생각을 하다니 겁이 없는 녀석이로구나!,2939,0,0,,0,1,,,
1121,199,f,그런 정도인지는 몰랐는데... 네가 대회에서 누이안 기사가 죽도록 손을 썼던 게 그 때문이었나. 알고도 당했군.,3670,0,1124,,302,1,npc_angry,,
1122,520,t,/저기 저쪽에 있는 밀항자 검문소에서 도움이 필요할 거에요. 한번 가보세요. ,9869,0,0,,30,1,,,
1123,521,t,/대화 혹 햇살초를 뽑다가 손독이라도 올랐다면 이 근처 물통에서 손을 씻어봐.,3015,0,0,,0,1,,,
1124,199,f,"/박수 그 당당함, 정말 꼼짝도 못하는 주제에 여전하군! 하지만 들어줄 사람이 없군. 안타까워.",9855,0,0,,126,1,,,
1125,522,t,"이, 이러지 마세요.",,85960,1126,,0,1,,,
1126,522,f,흐흐. 말만 잘 들으면 오늘부터 호의호식하게 해줄 테니 가만있어봐.,,7177,1127,,0,1,,,
1127,522,f,꺄악! 살려주세요!,,85960,0,,0,1,,,
1128,523,t,/명령 @PC_NAME(0)! 이제 바라기 마을을 떠나는 거야? 이 숲에 @NPC_GROUP_NAME(153)이 나타났으니 조심하는 게 좋을 거야.,7654,0,0,,0,1,,,
1129,524,t,/대화 마을로 돌아가는 길이지? @NPC_NAME(3492)를 조심해. 요즘 부쩍 난폭해졌어. 얼마 전에 나무를 베고 있는데 공격하더라고.,3511,0,1130,,0,1,,,
1130,524,f,촌장님께서 부탁하셨던 여우 조심 푯말을 잘 세워뒀다고 전해주겠어? 덕분에 나무를 잘 베고 있다는 말도 빠트리지 말고.,10687,0,0,,0,1,,,
1131,525,t,/환호 내가 내년이면 장가를 갈 거래!,11542,0,1132,,0,1,,,
1132,525,f,/긁적 뭐야? 난 올해 숲에 들어가면 요정에게 잡혀갈지도 모르니 조심하라던데...,11543,0,0,,0,1,,,
1133,526,t,콜록콜록!,3515,0,0,,0,1,,,
1134,527,t,이 여자는 죽은 게 아니에요. 난 알 수 있어요. 얼마 안 돼서 파괴신의 힘을 빌려서 되살아날 것이라는 것을... 마녀가 되살아났을 때 완전히 그녀를 처치할 방법이 있긴 하지만...,2123,0,1135,,0,1,,,
1135,527,f,/쉿 아직은... 아직은 분명히 말해줄 수 없어요. 진실을 알고 싶다면 밴시 소굴로 가서 제 동생을 도와줘요...,2123,0,0,,0,1,,,
1136,528,t,/말다툼 당신이 @NPC_NAME(2123)을 만났다고요? 그녀는 분명... 프란델 자매의 첫째였죠. /슬픔 그녀들은 모두 간악한 오캄 남작 때문에 죽임을 당했어요...,10625,0,1137,,0,1,,,
1137,528,f,/도리도리 그녀가 망자가 된 상태로 당신에게 찾아온 이유를 아느냐고요? 모르겠어요. 그녀 말대로 밴시 소굴에 찾아가 보세요. 그럼 모든 의문이 풀리겠지요.,10625,0,0,,0,1,,,
1138,529,t,/도리도리 그나저나 요즘 주변이 정말 흉흉한 것 같아. 이 백월만에 돌아다니는 피 묻은 손이 암살 대상을 찾으려고 사람을 풀었다던데.,3530,0,1139,,0,1,,,
1139,529,f,"/끄덕 아 나도 들었는데, 무슨 예언자나 잡상인으로 꾸며서 마을마다 살피고 있다며?",7663,0,1140,,0,1,,,
1140,529,f,"얼마 전에는 우윳빛 강 마을에 실종된 사람이 있다던데 혹시 피 묻은 손에게 당했는지도 모르겠네... 피 묻은 손이 이리 활개를 치다니, 우리 왕국이 어찌 되려고...",3530,0,0,,0,1,,,
1141,530,t,누나. 나 너무 추워.,3274,0,0,,0,1,,,
1142,531,t,"/명령 수비대장, 마리안 아가씨가 푸른 안개 숲에 계시다고 하네. 마차를 준비하고 신변안전에 문제가 없도록 조치하게.",3611,0,1143,,0,1,,,고바논
1143,531,f,/경례 즉시 조치하겠습니다!,7660,0,0,,0,1,,,
1144,532,t,/저기 저쪽을 보세요. 늑대 때문에 약수터에 갈 수가 없습니다. 정말 곤란하다니까요.,,87538,0,,0,1,,,
1145,535,t,기억술사 셀레스트 님의 부탁으로 세워둔 푯말이라네. 셀레스트 님이 말씀하시길 천 년 전에는 인도자의 열매 크기가 지금보다 열 배는 컸다는구먼.,626,0,1146,,0,1,,,
1146,535,f,지금 이 숲에 일어나고 있는 이상한 일들에 어떤 배후 세력이 있는 것이 분명하네.,626,0,0,,0,1,,,
1147,534,t,가진 게 있다면 다 내놓아라. 살고 싶다면 말이지.,11748,0,0,,0,1,,,
1148,537,t,덤벼라! 저승에서 온 이 추악한 것들아!,11957,0,0,,0,1,npc_angry,,
1149,538,t,/공포 아우! 어떡해! 이 절벽을 어떻게 올라가! 저 덩굴 튼튼한 거 맞아?,6519,0,1150,,220,1,,,
1150,538,f,"/아니 아니, 아까 올라갔던 페레도 떨어지고 말았대! 아아... 난 아무래도 올해 성인식도 포기할까 봐!",6520,0,0,,32,1,,,
1151,539,t,/손짓 안녕하세요! 힘이 나는 음료를 시음하고 있어요.,11974,0,0,,0,1,,,
1152,540,t,이봐! 떠나기 전에 공간 기록서에 기록은 한 거야?,,90647,1153,,0,1,,,
1153,540,f,공중에 떠있는 책 말이야. 가까이 가서 F키를 눌러봐. 그러면 그 장소를 기억할 수 있게 될 거야. 기억하면 뭐가 좋으냐고?,,90647,1154,,0,1,,,
1154,540,f,네가 마지막으로 기록한 장소로 가고 싶을 때 기술단축창에 있는 아련한 공간의 기억[Shift + 9]을 사용하면 그곳으로 단번에 갈 수 있어.,,90647,1158,,0,1,,,
1155,541,t,누이의 후예여. 여기까지 자네가 무사히 도착한 것을 보니 나의 도움이 헛되지 않은 것 같군. ,,90657,1156,,0,1,,,
1156,541,f,이곳은 자네가 여행하면서 들리게 될 대도시 중 한 곳일세. 많은 물품을 파는 상인과 경매장이 있고 자네와 같이 여행을 떠나는 많은 사람을 만날 수 있겠지.,,90657,1157,,0,1,,,
1157,541,f,상업지구로 가 여행에 필요한 물품을 챙기게. 그리고 앞으로 긴 여행을 위해 그동안 쌓인 피로를 풀다 가게나.,,90657,0,,0,1,,,
1158,540,f,어때 멋지지? 하지만 한번 사용하면 30분을 기다려야 하니 조심해.,,90647,0,,0,1,,,
1159,545,t,"쿵쿵 뛰는 저 불곰, 암수 서로 정답구나. 외로울사 이 내 몸은, 로나와 함께 돌아갈 수 있을까.",11999,0,0,,0,1,,,
1164,61,f,"그래도 과욕을 부리는 녀석들이 성인식에도 가기 전에 혼쭐이 나니, 조심해야 할 거야.",10843,0,0,,0,1,,,
1165,546,t,"이 바람돌에서 축복을 받아보세요.
넓은 매사냥 고원에서 바람돌의 축복은 필수죠.",4490,0,0,,0,1,,,
1166,547,t,다후타 여신을 믿으십시오. 이 혼란한 시대에 다후타 여신께서 내려주시는 환상이야말로 현실을 견딜 수 있게 하는 힘이 될 겁니다.,12032,92719,1167,,0,1,,,
1167,547,f,"지금 이곳에 무서운 일들이 일어나고 있지만, 누이 여신은 아무런 도움도 주지 않습니다. 하지만 우리 다후타 여신님은 변화의 여신이십니다! 그분의 힘으로 상황은 변할 것입니다.",12032,92719,1168,,0,1,,,
1168,547,f,다후타 여신님이 제 남편을 돌아오게 해주었어요. /울음 감사합니다. 정말 감사합니다. /절,12035,92732,1187,,0,1,,,
1169,548,t,/대화 @NPC_NAME(2203) 때문에 골치입니다. 고장 난 것까진 좋은데 우리 일을 방해하기 시작했으니까요.,12131,0,1170,,0,1,,,
1170,548,f,/팔짱 그래서 여기에 이렇게 핫산 님이 푯말을 세워 두었습니다. 누구든 우리의 골칫덩이를 해결해 주길 바라는 마음이겠죠. ,12131,0,0,,0,1,,,
1171,549,t,루키우스 님!,10563,0,1172,,0,1,,,마리안
1172,549,f,루키우스? 유언이 기껏 그 이름을 부르는 거라니... 애석하군요.,10560,0,0,,0,1,,,
1173,543,t,그래서 페레단 국왕 폐하가 솔즈리언 왕보다 약하단 말인가?,11996,0,1174,,255,1,,,
1174,543,f,"어허, 이 수다쟁이 친구. 또 헛소리 시작이구먼.",11997,0,1175,,0,1,,,
1175,543,f,솔즈리언 국왕 치세였다면 피 묻은 손 따위는...,11541,0,0,,42,1,,,
1176,553,t,"W, A, S, D 키를 이용하면 이동할 수 있어. 마우스로 이동하고 싶으면 ""환경설정""에서 ""마우스 이동""을 설정하면 돼.",11948,0,0,,0,1,,,
1177,554,t,사물이 파란색 느낌표를 띄우고 있다면 F키를 이용해 사용할 수 있다는 뜻이야.,11949,0,0,,0,1,,,
1178,555,t,새로운 기술을 배웠다면 연계기를 사용할 수 있게 될 거야. 기술을 사용 후 다른 기술을 사용하게 되면 연계 효과가 발생하는데 능력마다 차이가 있으니 기술설명을 잘 읽어보도록 해.,11950,0,0,,0,1,,,
1179,556,t,덩굴에 다가가 F키를 누르면 덩굴을 오를 수 있어.,12076,0,0,,0,1,,,
1180,557,t,집을 짓거나 농사를 지을 땐 노동력을 사용하지.,11952,0,0,,0,1,,,
1181,558,t,퀘스트를 하기 위해 물건을 찾아야 한다면 반짝이는 곳을 잘 살펴봐. 그게 아마 네가 찾는 것일 테니까.,11953,0,0,,0,1,,,
1182,559,t,화면 하단에 번호가 적힌 곳이 보이지? 강력한 기술들이니 공격 대상을 선택 후 번호를 눌러 사용해보도록 해.,11956,0,0,,0,1,,,
1183,560,t,이봐! 떠나기 전에 공간 기록서에 기록은 한 거야?,11976,0,1184,,0,1,,,
1184,560,f,공중에 떠있는 책 말이야. 가까이 가서 F키를 눌러봐. 그러면 그 장소를 기억할 수 있게 될 거야. 기억하면 뭐가 좋으냐고?,11976,0,1185,,0,1,,,
1185,560,f,네가 마지막으로 기록한 장소로 가고 싶을 때 기술단축창에 있는 아련한 공간의 기억[Shift + 9]을 사용하면 그곳으로 단번에 갈 수 있어.,11976,0,1186,,0,1,,,
1186,560,f,어때 멋지지? 하지만 한 번 사용하면 30분을 기다려야 하니 중요한 순간에 사용하도록 해.,11976,0,0,,0,1,,,
1187,547,f,그 여신이 정말로 아름답게 만들어 주는 축복을 내려주시나요?,12033,0,1188,,0,1,,,
1188,547,f,"정말 그렇다고 하던데요. 바다, 변화, 미의 여신이라고... 목소리만으로도 상대를 매혹하는 능력이 있대요.",12034,0,0,,0,1,,,
1189,551,t,왔느냐? 키리오스 님의 투구를 바쳐라! 최대한의 자비로 고통 없이 죽여주겠다!,10334,0,0,,0,1,,,
1190,561,t,지금까지 배운 세 가지 능력 모두 마음에 들어? 현재 배운 능력을 바꾸고 싶다면 능력 관리인을 찾아가보도록 해.,12002,0,0,,0,1,,,
1191,562,t,함께 하던 탈것이 공격을 받아 쓰러지면 마구간 지기를 만나보도록 해. 그는 다친 탈것을 치료해주니까 말이야.,12001,0,0,,0,1,,,
1192,563,t,나무에 다가가 F키를 누르면 나무에 오를 수 있어. 하지만 모든 나무에 올라갈 수 있는 건 아니야.,11951,0,0,,0,1,,,
1193,564,t,사냥할 때 탈것을 옆에 불러놓으면 빠르게 성장할 거야. 경험치가 나뉘어 자신의 성장을 방해한다거나 하는 일은 없을 테니 여행의 동반자와 함께하도록 해.,12000,0,0,,0,1,,,
1194,565,t,이 동그란 것이 무엇이라고 생각해? 바로 편지를 주고받을 수 있는 우편함이야.,12077,0,1195,,0,1,,,
1195,565,f,"친구와 우정을 나누고 연인과 사랑을 나눌 때 사용하는 것이지.
아이템도 주고받을 수 있으니 참고하라고.",12077,0,0,,0,1,,,
1196,566,t,/공포 으악! 살인 사건이다! 누가 빨리 재판관님께 이 사실을 알려요!,6404,0,1197,,0,1,,,
1197,566,f,/공포 어머! 주라 아니에요? 그 해적이랑 손잡은 무기수리공을 변호한다고 하더니 어찌 된 일일까요?,6405,0,1198,,0,1,,,
1198,566,f,/쉿 쉿! 뒤에 해적이 있었던 게 아니겠소? 해적이랑 손잡은 녀석들이니 저렇게 쥐도 새도 모르게 가는 게지. 우리도 입조심 하자고요.,6404,0,0,,0,1,,,
1199,567,t,여기서 멋지게 내려가는 방법을 알려줄게.,12078,0,1200,,0,1,,,
1200,567,f,가방을 열어서 로암의 조잡한 날틀을 장착해! 오른쪽 클릭을 하면 장착이 될 거야!,12078,0,1201,,0,1,,,
1201,567,f,"이제 준비는 끝났어.
단축키창의 오른쪽 끝에 있는 날틀 사용[Shift + =]을 눌러봐!
신 나게 날아보라고.",12078,0,0,,0,1,,,
1202,568,t,"이건 우물이야. 마을이나 주거 지역엔 우물이 있는데 농작물이나 가축을 키우려면 물 뜨는 방법을 알아야 할 거야.
가까이 와서 F키를 눌러봐.",12079,0,0,,0,1,,,
1203,552,t,그 누구인가. 나를 통해 죽음을 맞으러 오는 손님의 발걸음 소리가 들리는구나.,3123,0,0,,0,1,,,
1204,569,t,"드디어 날틀을 가지게 되었군.
가방을 열어서 실험형 날틀을 장착해. 마우스 오른쪽 클릭을 하면 장착이 될 거야!",12078,0,1205,,0,1,,,
1205,569,f,준비가 다 되었다면 이젠 신 나게 나는 것만 남았군. 단축키창의 오른쪽 끝에 있는 날틀 사용[Shift + =]을 눌러!,12078,0,0,,0,1,,,
1206,570,t,이봐~! 이 문 너머로 가보지 않을래?,12128,0,1207,,0,1,,,
1207,570,f,"델피나드의 별이 있다면 으리으리한 집과 아기자기한 가구들을 살 수 있어. 지금은 살 수 없을 테지만, 구경 정도야 공짜로 얼마든지 가능하지.",12128,0,1208,,0,1,,,
1208,570,f,델피나드의 별은 나중에 무역을 통해 얻을 수 있으니 기회가 되면 꼭 해봐.,12128,0,0,,0,1,,,
1209,571,t,하하하 1번 대사,12126,0,0,,50,1,,,
1210,572,t,/웃음 좋아. 지고 나서 울지나 말라고!,12126,0,0,,0,1,,,
1211,123,t,/위 이런 곳까지 오다니! 설마 안개 괴물을 찾으러 왔나? 그건 바로 자네 머리 위에 있다네.,5754,0,1212,,0,1,,,
1212,123,f,"/대화 조심해. 이 낡은 여신상을 만지는 순간, 물이 차오를 거야. 그러면 저 안개 괴물들이 이곳까지 내려올지도 몰라.",5754,0,0,,0,1,,,
1213,574,t,"가방 안에 있는 ""공간 이동서""는 지나온 마을로 바로 이동할 수 있게 해주는 고마운 물건이야. 사용하기 위해선 ""저승의 돌""이 필요한데 그건 제작을 하거나 경매장에서 구입할 수 있어.",11990,0,1214,,0,1,,,
1214,574,f,길을 떠날 땐 하나 정돈 꼭 준비해서 들고 다니라고. 혹시나 해서 하는 말인데 공간의 문이 열리면 도약해서 들어가야 하니 실수하지 마.,11990,0,0,,0,1,,,
1215,575,t,빨리 횃불을 만들어야 마을을 공격해 오는 나무거인을 물리칠 수 있으니 돕지 않겠다면 방해되니 비켜주게나.,10390,0,0,,0,1,,,
1217,577,t,횃불이 있어야 나무 거인을 쉽게 잡을 수 있어요. 시도때도없이 공격해오는 나무 거인을 처치하려면 쉬지 않고 횃불을 만들어야 하죠.,10389,0,1218,,0,1,,,
1218,577,f,모험가님도 저흴 도와주실 건가요?,10389,0,0,,0,1,,,
1219,576,t,"뭐야, 아까 그 녀석 너한테 정말 절한 거야? 그럴 줄 알았으면 나한테 절하라고 한 걸!",7893,0,1220,,0,1,npc_angry,,케자레
1220,576,f,"어라? 총독님, 기분 상하셨어요?",7953,0,1221,,0,1,,,엘루아스
1221,576,f,"아냐 아냐, 그럴 리가. 내가 얼마나 관대한데! 으음...",7893,0,0,,0,1,,,케자레
1222,578,t,빨리 달리고 싶어? 그러면 내 옆에 있는 천둥 충전 장치를 사용해봐.,11293,0,0,,0,1,,,
1223,579,t,옆에 보이는 사다리 앞에서 F키를 누르면 사다리를 오를 수 있어.,11951,0,0,,0,1,,,
1232,584,t,/화남 아이고! 깜짝이야! 뒷문으로 왔다갔다하지 마요! 간 떨어질 뻔했네.,10636,0,0,,0,1,npc_angry,,
1233,586,t,"이봐요, 거기 당신! 이리 좀 와보세요.",9608,0,0,,0,1,,,
1234,590,t,/고민 후우... 저주가 풀리지 않으면 우리는 여기를 벗어날 수 없다네...,5174,0,0,,0,1,,,
