id,special_effect_type_id,value1,value2,value3,value4
8892,37,348,7000,0,1
8894,35,494,3,0,0
8895,34,169,0,0,0
8896,37,348,7000,0,1
8897,34,46,0,0,0
8899,37,182,0,20,1
8900,35,757,4,0,0
8901,35,757,4,0,0
8902,34,39,0,0,0
8903,35,757,4,0,0
8904,27,26094,0,0,0
8906,37,182,0,20,1
8907,33,20119,0,0,0
8908,37,182,0,20,1
8909,37,182,0,20,1
8910,37,182,0,20,1
8911,37,182,0,20,1
8912,37,182,0,20,1
8913,37,182,0,20,1
8916,15,5915,1000,0,0
8917,15,5916,1000,0,0
8921,33,20134,3500,0,0
8922,33,20135,4000,0,0
8923,33,20136,4000,0,0
8924,33,20137,4000,0,0
8926,33,20140,0,100,0
8927,42,0,50,100,0
8928,42,0,25,100,0
8929,33,16280,4000,0,0
8930,27,26113,0,0,0
8931,33,20144,0,0,0
8932,33,20146,1500,0,0
8936,61,0,0,0,0
8937,59,0,0,0,0
8938,15,3753,2000,0,0
8939,15,4138,1500,0,0
8940,34,41,0,1,0
8941,34,46,0,0,0
8942,58,3060,15000,0,0
8944,33,20070,0,0,0
8945,15,5295,10000,0,0
8946,33,20167,1000,0,0
8947,34,39,0,0,0
8950,34,41,0,1,0
8951,34,46,0,0,0
8952,34,39,0,0,0
8959,13,1500,60,0,0
8961,34,363,0,1,0
8962,41,0,0,0,0
8963,34,46,0,0,0
8964,34,370,0,0,0
8965,37,196,0,20,1
8966,37,196,0,20,1
8967,34,41,0,1,0
8968,34,46,0,0,0
8969,34,39,0,0,0
8970,37,63,0,15,1
8975,37,297,0,200,1
8976,37,348,7000,0,1
8977,34,46,0,0,0
8978,37,348,7000,0,1
8979,34,46,0,0,0
8980,37,348,7000,0,1
8981,37,348,7000,0,1
8982,37,348,7000,0,1
8983,37,348,7000,0,1
8984,34,46,0,0,0
8985,33,20192,0,0,0
8987,27,19787,0,0,0
8988,34,195,0,1,0
8989,34,46,0,0,0
8990,34,207,0,0,0
8992,35,626,4,0,0
8993,33,20211,0,0,0
8994,33,20213,0,0,0
8995,33,20224,0,100,0
8996,33,20225,0,100,0
8998,67,5,0,0,0
8999,34,363,0,1,0
9000,34,360,0,0,0
9001,34,46,0,0,0
9004,67,5,0,0,0
9005,13,1000,45,0,0
9007,37,198,0,20,1
9008,37,197,0,20,1
9009,37,198,0,20,1
9010,37,197,0,20,1
9011,37,198,0,20,1
9012,37,197,0,20,1
9013,37,198,0,20,1
9014,37,197,0,20,1
9015,41,0,0,0,0
9016,33,20230,0,0,0
9018,33,20242,0,0,0
9022,34,183,0,0,0
9023,33,20248,0,0,0
9024,61,0,0,0,0
9025,59,0,0,0,0
9028,41,0,0,0,0
9029,34,46,0,0,0
9031,34,100,0,0,0
9037,40,45000,0,0,0
9038,39,0,0,0,0
9039,52,0,0,0,0
9045,36,1321,0,0,0
9046,34,108,0,1,0
9047,59,0,0,0,0
9051,61,0,0,0,0
9052,59,0,0,0,0
9053,61,0,0,0,0
9054,59,0,0,0,0
9055,61,0,0,0,0
9056,59,0,0,0,0
9057,60,0,0,0,0
9058,47,600,2600,0,360
9059,47,600,2600,0,360
9060,47,600,2600,0,360
9061,35,271,3,0,0
9062,35,271,3,0,0
9063,63,0,0,0,0
9065,61,0,0,0,0
9066,59,0,0,0,0
9067,34,46,0,0,0
9068,36,682,0,0,0
9069,34,130,0,0,0
9070,38,118,0,50,0
9071,40,60000,0,0,0
9072,39,0,300,0,0
9073,52,0,0,0,0
9087,36,1321,0,0,0
9088,61,0,0,0,0
9090,36,1496,0,0,0
9093,40,15000,0,0,0
9094,39,0,180,0,0
9095,52,0,0,0,0
9096,55,0,0,0,0
9097,66,1,0,0,0
9098,61,0,0,0,0
9099,59,0,0,0,0
9100,36,257,0,0,0
9103,40,24000,0,0,0
9104,39,0,200,0,0
9105,52,0,0,0,0
9106,13,200,-130,0,0
9107,63,0,0,0,0
9108,66,1,0,0,0
9109,34,186,0,1,0
9110,34,46,0,0,0
9111,34,187,0,0,0
9112,34,195,0,1,0
9113,34,46,0,0,0
9114,34,207,0,0,0
9115,61,0,0,0,0
9116,59,0,0,0,0
9121,37,353,100,0,1
9123,33,20293,0,0,0
9124,37,297,0,0,1
9125,37,297,0,0,1
9126,37,297,0,0,1
9127,37,297,0,0,1
9129,35,1323,0,0,0
9130,35,1323,0,0,0
9131,34,29,0,0,0
9132,37,92,0,40,1
9133,37,144,200,0,1
9134,74,0,0,0,0
9137,61,0,0,0,0
9138,59,0,0,0,0
9139,36,1329,0,0,0
9140,34,203,0,0,0
9141,41,0,0,0,0
9142,40,45000,0,0,0
9143,39,0,0,0,0
9144,52,0,0,0,0
9145,15,5980,0,0,0
9146,15,5983,0,0,0
9147,37,297,0,0,1
9148,37,297,0,0,1
9149,37,297,0,0,1
9150,37,297,0,0,1
9157,37,223,0,0,1
9158,37,223,0,0,1
9159,37,223,0,0,1
9160,37,223,0,0,1
9161,37,223,0,0,1
9162,37,129,0,40,1
9163,37,145,0,200,1
9164,41,0,0,0,0
9166,33,20325,0,0,0
9167,15,6144,1000,0,0
9169,27,26388,0,0,0
9182,36,405,0,0,0
9183,34,370,0,0,0
9184,40,8000,0,0,0
9185,37,214,0,0,1
9186,41,0,0,0,0
9187,34,358,0,0,0
9188,40,8000,0,0,0
9189,35,860,4,0,0
9190,61,0,0,0,0
9191,59,0,0,0,0
9198,33,19405,0,100,0
9199,33,17352,0,100,0
9200,55,0,0,0,0
9201,41,0,0,0,0
9202,41,600,0,0,0
9204,37,2,0,60,1
9207,37,159,0,60,9
9208,37,164,0,60,9
9210,37,297,0,0,1
9211,33,20293,0,0,0
9215,29,200,0,0,0
9216,61,0,0,0,0
9217,59,0,0,0,0
9218,15,6007,0,0,0
9225,61,0,0,0,0
9226,59,0,0,0,0
9233,55,0,0,0,0
9234,55,0,0,0,0
9236,55,0,0,0,0
9237,33,20347,0,0,0
9238,47,-1,-1,0,0
9239,37,211,0,3,1
9240,33,20387,200,0,0
9241,33,20363,500,0,0
9242,33,20393,0,0,0
9243,36,1339,0,0,0
9244,34,189,0,1,0
9245,41,0,0,0,0
9246,34,46,0,0,0
9247,40,900000,0,0,0
9248,39,0,0,0,0
9249,52,0,0,0,0
9250,68,0,0,0,0
9251,40,900000,0,0,0
9252,39,0,0,0,0
9253,52,0,0,0,0
9254,68,0,0,0,0
9279,58,3060,50000,0,0
9281,58,3060,50000,0,0
9284,42,0,50,100,0
9296,75,0,0,0,0
9297,41,0,0,0,0
9298,34,39,0,0,0
9302,41,0,0,0,0
9303,42,0,50,100,0
9305,33,20454,0,0,0
9306,35,1340,0,0,0
9307,35,271,3,0,0
9308,58,3060,50000,0,0
9309,58,3060,50000,0,0
9310,58,3060,50000,0,0
9311,58,3060,50000,0,0
9312,58,3060,50000,0,0
9313,58,3060,50000,0,0
9314,58,3060,50000,0,0
9315,58,3060,50000,0,0
9316,58,3060,50000,0,0
9317,58,3060,50000,0,0
9318,58,3060,50000,0,0
9319,58,3060,50000,0,0
9320,58,3060,50000,0,0
9321,58,3245,50000,0,0
9322,58,3245,50000,0,0
9323,58,3245,50000,0,0
9324,58,3245,50000,0,0
9325,58,3245,50000,0,0
9326,58,3245,50000,0,0
9327,58,3245,50000,0,0
9328,58,3245,50000,0,0
9329,58,3245,50000,0,0
9330,58,3246,50000,0,0
9331,58,3246,50000,0,0
9332,58,3246,50000,0,0
9333,58,3246,50000,0,0
9334,58,3246,50000,0,0
9335,58,3246,50000,0,0
9336,58,3246,50000,0,0
9337,58,3246,50000,0,0
9338,58,3246,50000,0,0
9339,58,3247,50000,0,0
9340,58,3247,50000,0,0
9341,58,3247,50000,0,0
9342,58,3247,50000,0,0
9343,58,3247,50000,0,0
9344,58,3247,50000,0,0
9345,58,3247,50000,0,0
9346,58,3247,50000,0,0
9347,58,3247,50000,0,0
9348,58,3248,50000,0,0
9349,58,3248,50000,0,0
9350,58,3248,50000,0,0
9351,58,3248,50000,0,0
9352,58,3248,50000,0,0
9353,58,3248,50000,0,0
9354,58,3248,50000,0,0
9355,58,3248,50000,0,0
9356,58,3248,50000,0,0
9357,58,3245,50000,0,0
9358,58,3246,50000,0,0
9359,58,3247,50000,0,0
9360,58,3248,50000,0,0
9361,58,3245,50000,0,0
9362,58,3246,50000,0,0
9363,58,3247,50000,0,0
9364,58,3248,50000,0,0
9365,58,3245,50000,0,0
9366,58,3246,50000,0,0
9367,58,3247,50000,0,0
9368,58,3248,50000,0,0
9369,58,3245,50000,0,0
9370,58,3245,50000,0,0
9371,58,3246,50000,0,0
9372,58,3246,50000,0,0
9373,58,3247,50000,0,0
9374,58,3247,50000,0,0
9375,58,3248,50000,0,0
9376,58,3248,50000,0,0
9377,58,3060,50000,0,0
9378,58,3060,50000,0,0
9379,58,3060,50000,0,0
9380,58,3245,50000,0,0
9381,58,3246,50000,0,0
9382,58,3247,50000,0,0
9383,58,3248,0,0,0
9384,42,0,50,100,0
9385,37,357,0,120,1
9386,15,5997,1000,0,0
9389,33,20502,0,0,0
9401,34,193,0,1,0
9403,34,46,0,0,0
9404,34,205,0,0,0
9407,58,3060,50000,0,0
9408,15,5999,1000,0,0
9409,15,6009,1000,0,0
9410,15,6011,0,0,0
9411,15,6012,1000,0,0
9417,15,6080,1000,0,0
9418,15,6075,1000,0,0
9419,15,6082,1000,0,0
9421,5,100,0,0,0
9422,15,6080,1000,0,0
9423,15,6082,1000,0,0
9424,33,20524,0,0,0
9425,63,0,0,0,0
9426,33,20791,0,0,0
9427,33,20792,0,0,0
9428,13,1800,15,0,0
9429,33,20553,0,0,0
9430,33,20554,50,0,0
9431,33,20555,100,0,0
9432,34,143,2,1,0
9433,34,144,2,0,0
9434,36,650,0,0,0
9435,38,110,0,30,0
9436,37,110,0,30,1
9448,37,353,100,0,1
9449,33,20566,0,0,0
9450,33,20566,0,0,0
9452,29,50,0,0,0
9453,33,20570,0,100,0
9454,33,20571,0,0,0
9455,33,20573,0,0,0
9457,61,0,0,0,0
9458,59,0,0,0,0
9459,35,941,3,0,0
9460,34,384,0,0,0
9461,41,0,0,0,0
9463,40,30000,0,0,0
9464,61,0,0,0,0
9465,59,0,0,0,0
9466,36,1272,0,0,0
9467,34,393,0,0,0
9468,41,0,0,0,0
9469,40,30000,0,0,0
9471,15,6075,1000,0,0
9474,1,899,1,1,0
9475,41,0,0,0,0
9476,36,393,0,0,0
9477,34,145,2,0,0
9478,34,46,0,0,0
9479,34,146,2,0,0
9480,38,63,0,25,0
9481,34,146,2,0,0
9482,38,192,0,25,0
9483,34,146,2,0,0
9484,38,192,0,25,0
9486,34,46,0,0,0
9487,33,20594,0,100,0
9488,61,0,0,0,0
9489,59,0,0,0,0
9490,41,0,0,0,0
9491,36,199,0,0,0
9492,34,411,1,1,0
9493,36,199,0,0,0
9494,34,413,1,1,0
9495,34,46,0,0,0
9496,34,412,1,0,0
9497,34,46,0,0,0
9498,34,414,1,0,0
9499,40,24000,0,0,0
9500,39,0,530,0,0
9501,52,0,0,0,0
9502,37,139,200,0,1
9503,37,139,200,0,1
9504,37,140,200,0,1
9505,37,141,200,0,1
9506,37,140,200,0,1
9508,66,1,0,0,0
9509,36,393,0,0,0
9511,34,46,0,0,0
9513,34,100,0,0,0
9515,59,0,0,0,0
9522,27,26706,0,0,0
9523,27,26705,0,0,0
9530,13,400,0,0,0
9531,46,1000,20,20,0
9532,36,330,0,0,0
9533,34,171,0,1,0
9534,34,46,0,0,0
9535,34,130,0,0,0
9536,37,43,0,20,1
9537,37,43,0,20,1
9538,36,330,0,0,0
9539,34,171,0,1,0
9540,34,46,0,0,0
9541,34,130,0,0,0
9542,37,43,0,20,1
9543,37,43,0,20,1
9544,61,0,0,0,0
9545,59,0,0,0,0
9547,34,31,2,1,0
9548,41,0,0,0,0
9550,34,32,0,0,0
9552,40,15000,0,0,0
9553,37,64,0,8,4
9554,35,757,4,0,0
9560,34,46,0,0,0
9564,34,357,0,0,0
9565,36,395,0,0,0
9567,34,46,0,0,0
9568,37,238,200,0,0
9569,37,374,200,0,0
9570,37,374,200,0,0
9573,33,20674,0,0,0
9574,34,472,1,1,0
9575,34,468,1,0,0
9578,61,0,0,0,0
9579,59,0,0,0,0
9581,34,472,1,1,0
9583,34,468,1,0,0
9586,38,348,6000,0,1
9588,34,110,0,0,0
9590,55,0,0,0,0
9591,55,0,0,0,0
9593,33,20680,500,0,0
9594,33,20681,500,0,0
9596,36,747,0,0,0
9597,34,153,0,1,0
9598,34,154,0,0,0
9599,34,46,0,0,0
9601,37,261,0,5,19
9609,38,359,1500,20,21
9610,59,0,0,0,0
9611,35,257,4,0,0
9613,35,556,4,0,0
9614,13,500,10,0,0
9616,33,20719,0,0,0
9617,54,10000,0,0,0
9619,27,26780,0,0,0
9620,48,14930,1000,0,0
9621,15,6116,5000,0,0
9624,47,600,2600,0,360
9625,37,360,0,80,7
9626,55,0,0,0,0
9627,47,600,4600,0,360
9628,35,271,3,0,0
9629,37,357,0,120,1
9630,41,0,0,0,0
9631,36,1339,0,0,0
9632,34,199,0,0,0
9633,34,46,0,0,0
9634,35,1340,0,0,0
9635,40,900000,0,0,0
9636,39,0,0,0,0
9637,52,0,0,0,0
9638,68,0,0,0,0
9639,73,0,0,0,0
9640,47,600,4600,0,360
9641,35,271,3,0,0
9642,61,0,0,0,0
9643,59,0,0,0,0
9644,34,385,0,0,0
9645,41,0,0,0,0
9646,34,48,0,0,0
9647,40,15000,0,0,0
9648,13,600,10,0,0
9649,34,46,0,0,0
9650,34,201,0,0,0
9651,36,1339,0,0,0
9652,34,189,0,1,0
9653,41,0,0,0,0
9654,35,271,3,0,0
9655,40,900000,0,0,0
9656,39,0,0,0,0
9657,52,0,0,0,0
9658,68,0,0,0,0
9659,61,0,0,0,0
9660,59,0,0,0,0
9661,36,62,0,0,0
9662,34,29,0,0,0
9663,41,0,0,0,0
9664,34,46,0,0,0
9665,40,1000,0,0,0
9666,37,286,0,15,5
9667,34,41,0,0,0
9668,34,41,0,0,0
9669,34,39,0,0,0
9670,35,322,3,0,0
9671,37,302,200,0,1
9672,37,302,200,0,1
9673,37,302,200,0,1
9674,37,302,200,0,1
9675,37,302,200,0,1
9676,37,302,200,0,1
9677,36,1358,0,0,0
9678,34,108,0,1,0
9679,37,361,2000,0,9
9680,36,1356,0,0,0
9681,34,39,0,0,0
9682,40,300000,0,0,0
9683,39,0,0,0,0
9684,68,0,0,0,0
9685,41,0,0,0,0
9686,27,26756,0,0,0
9688,28,250000,0,0,0
9689,38,143,0,25,0
9690,33,20776,0,0,0
9691,38,359,0,10,0
9692,82,1,1,11,0
9693,81,0,0,0,0
9694,34,473,1,0,0
9695,77,0,0,0,0
9696,78,436,0,0,0
9697,79,0,0,0,0
9698,34,48,0,0,0
9699,34,48,0,0,0
9700,76,0,0,0,0
9701,33,20794,0,0,0
9702,33,20795,0,0,0
9704,59,0,0,0,0
9705,61,0,0,0,0
9708,81,0,0,0,0
9709,34,473,1,0,0
9710,76,0,0,0,0
9711,34,473,1,0,0
9712,77,0,0,0,0
9713,78,1454,0,0,0
9714,79,0,0,0,0
9716,83,0,0,0,0
9717,83,0,0,0,0
9718,33,20801,0,0,0
9719,84,0,0,0,0
9720,43,20676,0,1,0
9721,34,31,2,1,0
9722,34,46,0,0,0
9723,34,32,2,0,0
9724,35,1330,4,0,0
9725,37,355,0,20,1
9726,61,0,0,0,0
9727,59,0,0,0,0
9729,34,472,1,1,0
9730,41,0,0,0,0
9733,34,468,1,0,0
9735,40,0,0,0,0
9736,39,0,0,0,0
9737,52,0,0,0,0
9738,82,1,3,11,0
9739,82,1,1,11,0
9740,82,1,2,11,0
9745,82,1,4,11,0
9746,82,1,5,11,0
9749,33,20820,300,0,0
9750,34,473,1,0,0
9751,77,0,0,0,0
9752,38,359,0,15,0
9753,34,473,1,0,0
9754,77,0,0,0,0
9755,78,1342,0,0,0
9756,33,20672,0,0,0
9757,34,48,0,0,0
9758,82,1,0,11,0
9759,81,0,0,0,0
9761,33,20825,300,0,0
9762,34,381,0,0,0
9763,33,20827,500,0,0
9767,33,20830,500,0,0
9768,33,20831,500,0,0
9769,33,20832,500,0,0
9771,33,20816,0,0,0
9772,33,20817,0,0,0
9773,33,20818,0,0,0
9777,41,0,0,0,0
9778,36,757,0,0,0
9779,34,41,0,1,0
9780,41,0,0,0,0
9781,34,46,0,0,0
9782,34,39,0,0,0
9785,34,39,3,0,0
9786,37,321,0,15,1
9787,34,31,2,1,0
9788,34,46,0,0,0
9789,34,32,2,0,0
9790,37,288,0,20,1
9791,35,7,4,0,0
9792,34,48,0,0,0
9795,33,20842,0,0,0
9796,33,20843,0,0,0
9798,34,31,2,1,0
9799,34,46,0,0,0
9800,34,32,2,0,0
9801,37,143,0,20,1
9802,35,220,4,0,0
9803,37,261,0,5,19
9804,37,261,0,5,19
9805,33,20702,0,100,0
9806,33,20857,0,0,0
9807,33,20858,0,0,0
9808,33,20859,0,0,0
9809,33,20861,0,0,0
9810,33,20862,0,0,0
9811,33,20863,0,0,0
9812,36,440,0,0,0
9813,36,440,0,0,0
9814,61,0,0,0,0
9815,59,0,0,0,0
9817,34,199,0,0,0
9818,41,0,0,0,0
9819,40,0,0,0,0
9820,39,0,0,0,0
9821,52,0,0,0,0
9823,34,46,0,0,0
9827,36,440,0,0,0
9828,63,0,0,0,0
9829,36,440,0,0,0
9830,40,0,0,0,0
9831,34,477,1,0,0
9832,13,200,15,0,0
9835,34,153,0,1,0
9836,34,46,0,0,0
9837,34,154,0,0,0
9838,35,1356,4,0,0
9839,37,308,0,20,1
9841,33,20907,0,0,0
9845,35,140,4,0,0
9851,37,308,0,20,1
9852,35,140,4,0,0
9855,41,0,0,0,0
9856,34,430,0,0,0
9857,38,86,700,0,0
9858,35,230,4,0,0
9861,55,0,0,0,0
9866,34,447,0,0,0
9867,27,19613,0,0,0
9868,37,365,0,20,1
9869,35,140,4,0,0
9871,27,19799,0,0,0
9874,41,0,0,0,0
9875,36,757,0,0,0
9876,34,39,0,0,0
9877,36,757,0,0,0
9878,35,1126,4,0,0
9879,34,39,0,0,0
9880,37,261,0,25,1
9881,37,261,0,18,1
9882,35,757,4,0,0
9883,34,46,0,0,0
9884,36,1122,0,0,0
9885,36,1122,0,0,0
9886,34,102,0,1,0
9887,35,1064,0,0,0
9890,13,10,10,0,0
9891,34,447,0,0,0
9892,33,20948,1000,0,0
9895,65,0,0,0,0
9898,36,330,0,0,0
9899,34,107,0,1,0
9900,34,46,0,0,0
9901,34,99,0,0,0
9902,37,115,500,0,1
9904,34,427,0,1,0
9905,36,1035,0,0,0
9906,34,428,0,0,0
9909,34,46,0,0,0
9910,85,0,0,0,0
9911,33,20953,100,0,0
9912,33,20953,0,0,0
9917,33,20972,0,0,0
9918,33,20973,0,0,0
9919,33,20974,0,0,0
9922,34,41,0,1,0
9926,33,20975,0,100,0
9927,41,0,0,0,0
9928,34,46,0,0,0
9929,34,39,0,0,0
9930,36,229,0,0,0
9935,37,368,300000,0,4
9936,13,500,45,0,0
9940,37,367,0,50,1
9942,37,368,300000,0,5
9943,61,0,0,0,0
9944,59,0,0,0,0
9945,34,472,1,1,0
9946,38,359,0,10,0
9947,41,0,0,0,0
9948,34,468,1,0,0
9950,34,48,1,0,0
9951,82,1,1,11,0
9952,81,0,0,0,0
9953,34,482,1,0,0
9960,34,473,1,0,0
9961,76,0,0,0,0
9963,35,1424,5,0,0
9964,86,0,0,0,0
9966,86,0,0,0,0
9968,86,0,0,0,0
9969,55,0,0,0,0
9970,34,41,0,1,0
9971,34,46,0,0,0
9972,34,39,0,0,0
9973,41,0,0,0,0
9974,41,0,0,0,0
9975,36,605,0,0,0
9978,25,524,0,0,0
9983,36,369,0,0,0
9984,34,18,0,0,0
9988,37,58,3000,0,0
9989,41,0,0,0,0
9991,82,1,0,11,0
9994,34,71,0,0,0
9995,61,0,0,0,0
9996,59,0,0,0,0
10001,36,4,0,0,0
10002,34,449,0,1,0
10003,41,0,0,0,0
10004,34,46,0,0,0
10005,36,4,0,0,0
10006,34,39,0,0,0
10007,38,1,0,20,0
10008,82,1,1,11,0
10010,81,0,0,0,0
10012,34,81,0,0,0
10015,34,67,0,0,0
10016,34,73,0,0,0
10017,34,77,0,0,0
10018,34,69,0,0,0
10020,34,39,0,0,0
10022,37,261,0,20,5
10024,61,0,0,0,0
10025,59,0,0,0,0
10026,36,757,0,0,0
10029,34,153,0,1,0
10030,41,0,0,0,0
10031,34,154,0,0,0
10032,38,356,0,30,0
10033,34,46,0,0,0
10035,34,46,0,0,0
10036,34,199,0,0,0
10040,34,125,0,1,0
10041,34,46,0,0,0
10042,34,129,0,0,0
10043,37,297,0,200,1
10044,37,8,0,20,1
10046,24,504,0,0,0
10047,82,1,1,11,0
10048,82,1,2,11,0
10049,82,1,3,11,0
10050,82,1,4,11,0
10051,33,21023,0,0,0
10061,33,17736,0,0,0
10062,27,25970,0,0,0
10067,41,0,0,0,0
10070,27,17692,0,0,0
10071,43,12049,0,1,0
10072,24,504,0,0,0
10073,24,504,0,0,0
10074,29,500,0,0,0
10075,13,200,30,0,0
10076,34,358,0,0,0
10078,23,0,0,0,0
10079,13,1000,20,0,0
10080,34,367,0,0,0
10081,37,228,0,20,9
10082,34,368,0,0,0
10083,35,658,3,0,0
10084,37,111,0,20,9
10085,33,19007,0,0,0
10086,34,368,0,0,0
10087,35,658,3,0,0
10088,37,111,0,20,9
10089,34,368,0,0,0
10090,35,658,3,0,0
10091,37,111,0,20,9
10092,35,494,3,0,0
10093,34,169,0,0,0
10094,37,348,7000,0,1
10095,37,348,7000,0,1
10096,37,348,7000,0,1
10097,34,46,0,0,0
10099,33,21062,0,0,0
10100,27,26894,0,0,0
10101,27,26895,0,0,0
10102,35,494,3,0,0
10103,34,169,0,0,0
10104,37,348,7000,0,1
10105,37,348,7000,0,1
10106,34,46,0,0,0
10107,35,494,3,0,0
10108,34,169,0,0,0
10109,37,348,7000,0,1
10110,37,348,7000,0,1
10111,37,348,7000,0,1
10112,34,46,0,0,0
10113,37,348,7000,0,1
10114,34,169,0,0,0
10115,37,86,1000,0,1
10116,35,559,4,0,0
10122,61,0,0,0,0
10123,59,0,0,0,0
10124,36,393,0,0,0
10125,34,145,2,1,0
10126,41,0,0,0,0
10131,33,21075,0,0,0
10133,34,146,2,0,0
10134,38,63,0,25,0
10135,33,21073,0,0,0
10137,34,146,2,0,0
10138,38,63,0,25,0
10140,34,146,2,0,0
10141,38,63,0,25,0
10146,41,0,0,0,0
10147,36,330,0,0,0
10149,34,171,0,1,0
10151,34,46,0,0,0
10152,34,130,0,0,0
10154,33,21032,0,0,0
10156,37,43,0,20,1
10157,37,43,0,20,1
10160,34,39,0,0,0
10161,37,107,0,25,1
10162,37,107,0,25,1
10163,37,107,0,25,1
10164,35,1104,3,0,0
10165,34,260,0,0,0
10166,38,87,0,60,0
10167,35,749,4,0,0
10168,37,87,0,60,1
10169,35,749,4,0,0
10173,11,10,0,0,0
10175,36,4,0,0,0
10177,38,261,0,13,0
10178,34,153,0,1,0
10179,34,154,0,0,0
10180,34,46,0,0,0
10181,34,39,0,0,0
10183,37,182,0,20,1
10184,35,757,4,0,0
10185,35,757,4,0,0
10186,34,46,0,0,0
10187,37,182,0,20,1
10189,43,21094,0,1,0
10190,37,182,0,20,1
10191,37,182,0,20,1
10194,37,182,0,20,1
10195,37,182,0,20,1
10196,37,182,0,20,1
10197,37,182,0,20,1
10198,35,757,4,0,0
10199,33,21120,0,0,0
10201,33,21127,0,0,0
10202,33,21129,0,0,0
10203,35,752,3,0,0
10204,34,41,0,0,0
10205,34,46,0,0,0
10206,35,757,3,0,0
10207,34,182,0,0,0
10208,37,261,0,25,1
10209,34,182,0,0,0
10210,34,364,0,1,0
10211,34,46,0,0,0
10212,34,357,0,0,0
10213,37,238,200,0,0
10214,37,238,200,0,0
10215,37,238,200,0,0
10219,40,5000,0,0,0
10220,40,5000,0,0,0
10221,40,5000,0,0,0
10223,41,0,0,0,0
10224,29,50,0,0,0
10225,33,21137,0,0,0
10230,41,0,0,0,0
10231,33,14452,0,0,0
10236,41,0,0,0,0
10237,33,14467,0,0,0
10238,33,21148,0,0,0
10239,33,21149,0,0,0
10240,33,21150,0,0,0
10241,33,21151,0,0,0
10242,34,259,0,1,0
10243,35,405,1,0,0
10244,34,46,0,0,0
10245,34,260,0,0,0
10246,34,162,0,0,0
10247,1,5372,3,5,0
10248,87,50,0,0,0
10249,1,5372,3,5,0
10250,1,5372,6,10,0
10251,34,162,0,0,0
10252,34,162,0,0,0
10253,34,162,0,0,0
10254,35,7,1,0,0
10255,34,196,0,0,0
10256,34,46,0,0,0
10257,35,12,3,0,0
10258,34,208,0,0,0
10259,35,7,1,0,0
10260,34,196,0,0,0
10262,34,46,0,0,0
10263,35,12,3,0,0
10264,34,208,0,0,0
10265,40,5000,0,0,0
10266,33,21166,0,0,0
10267,68,0,0,0,0
10268,68,0,0,0,0
10269,68,0,0,0,0
10270,68,0,0,0,0
10271,34,97,1,0,0
10272,35,1204,0,0,0
10273,33,21169,0,0,0
10274,34,46,0,0,0
10275,34,98,1,0,0
10276,13,700,40,0,0
10277,35,779,0,0,0
10278,34,97,1,0,0
10279,41,0,0,0,0
10280,41,0,0,0,0
10282,41,0,0,0,0
10283,41,0,0,0,0
10284,34,46,0,0,0
10285,34,98,3,0,0
10286,40,60000,0,0,0
10287,35,779,0,0,0
10288,34,97,1,0,0
10289,40,60000,0,0,0
10290,40,60000,0,0,0
10291,40,60000,0,0,0
10292,34,46,0,0,0
10293,34,98,3,0,0
10294,35,752,3,0,0
10295,34,411,1,0,0
10296,35,317,3,0,0
10297,34,46,0,0,0
10298,34,412,1,0,0
10299,37,311,150,0,1
10300,13,1400,90,0,0
10301,37,311,150,0,1
10302,13,1400,90,0,0
10303,34,56,0,0,0
10304,34,56,0,0,0
10305,34,56,0,0,0
10306,37,311,150,0,1
10307,34,56,0,0,0
10308,13,1400,90,0,0
10309,34,48,0,0,0
10310,34,48,0,0,0
10311,37,311,150,0,1
10312,34,48,0,0,0
10313,13,1400,90,0,0
10314,34,48,0,0,0
10315,37,311,150,0,1
10316,13,1400,90,0,0
10317,37,311,150,0,1
10318,13,1400,90,0,0
10321,37,311,150,0,1
10322,34,46,1,0,0
10323,13,1400,90,0,0
10324,34,491,1,0,0
10325,67,4,0,0,0
10326,38,359,5000,0,0
10327,61,0,0,0,0
10328,59,0,0,0,0
10329,37,311,150,0,1
10330,13,1400,90,0,0
10331,34,46,0,0,0
10332,61,0,0,0,0
10333,59,0,0,0,0
10334,67,4,0,0,0
10335,34,490,1,0,0
10336,38,359,5000,0,0
10337,34,46,1,0,0
10338,35,779,0,0,0
10339,34,97,1,0,0
10340,37,42,0,20,1
10341,35,328,4,0,0
10342,35,328,4,0,0
10343,61,0,0,0,0
10344,59,0,0,0,0
10345,67,4,0,0,0
10346,34,493,1,0,0
10347,38,359,5000,0,0
10348,5,100,0,0,0
10349,34,46,1,0,0
10350,61,0,0,0,0
10351,59,0,0,0,0
10352,67,4,0,0,0
10353,34,492,1,0,0
10354,38,359,5000,0,0
10355,37,42,0,20,1
10356,37,42,0,20,1
10357,37,42,0,20,1
10358,37,42,0,20,1
10359,37,42,0,20,1
10360,37,42,0,20,1
10361,37,42,0,20,1
10362,35,328,4,0,0
10363,34,46,0,0,0
10364,34,98,0,0,0
10365,61,0,0,0,0
10366,59,0,0,0,0
10367,82,1,1,11,0
10368,82,1,2,11,0
10369,33,18711,0,0,0
10371,33,21204,0,0,0
10372,33,21205,0,0,0
10373,33,21206,0,0,0
10374,33,21207,0,0,0
10375,33,21209,0,0,0
10376,33,21210,0,0,0
10378,35,779,0,0,0
10379,34,97,1,0,0
10380,37,42,0,20,1
