id,delay,next_phase,keep_requester,show_tip,show_end_time,tip
4621,3000,11898,f,f,f,
4622,3000,11900,f,f,f,
4623,3000,11902,f,f,f,
4624,3000,11904,f,f,f,
4625,3000,11906,f,f,f,
4626,3000,11908,f,f,f,
4627,3000,11910,f,f,f,
4628,3000,11912,f,f,f,
4629,3000,11914,f,f,f,
4630,3000,11916,f,f,f,
4631,3000,11918,f,f,f,
4632,3000,11920,f,f,f,
4633,3000,11922,f,f,f,
4634,3000,11924,f,f,f,
4635,3000,11926,f,f,f,
4636,3000,11928,f,f,f,
4637,3000,11930,f,f,f,
4638,3000,11932,f,f,f,
4639,3000,11934,f,f,f,
4640,3000,11936,f,f,f,
4641,3000,11938,f,f,f,
4642,3000,11940,f,f,f,
4643,3000,11942,f,f,f,
4644,3000,11944,f,f,f,
4645,3000,11946,f,f,f,
4646,3000,11948,f,f,f,
4647,3000,11950,f,f,f,
4648,3000,11952,f,f,f,
4649,3000,11954,f,f,f,
4650,3000,11956,f,f,f,
4651,3000,11958,f,f,f,
4652,3000,11960,f,f,f,
4653,3000,11962,f,f,f,
4654,3000,11964,f,f,f,
4655,3000,11966,f,f,f,
4656,3000,11968,f,f,f,
4657,3000,11970,f,f,f,
4658,3000,11972,f,f,f,
4659,3000,11974,f,f,f,
4660,3000,11977,f,f,f,
4661,3000,11979,f,f,f,
4662,3000,11981,f,f,f,
4663,3000,11983,f,f,f,
4664,3000,11985,f,f,f,
4665,3000,11987,f,f,f,
4666,3000,11989,f,f,f,
4667,3000,11991,f,f,f,
4668,3000,11993,f,f,f,
4669,3000,11995,f,f,f,
4670,3000,11997,f,f,f,
4671,3000,11999,f,f,f,
4672,3000,12001,f,f,f,
4673,3000,12003,f,f,f,
4674,3000,12005,f,f,f,
4675,3000,12007,f,f,f,
4676,3000,12009,f,f,f,
4677,3000,12011,f,f,f,
4678,3000,12013,f,f,f,
4679,1000,12017,f,f,f,
4680,1000,12021,f,f,f,
4681,1000,12019,f,f,f,
4682,1000,12015,f,f,f,
4683,500,12025,f,f,f,
4684,100,12031,f,f,f,
4686,1800000,12045,f,f,f,
4687,5000,12035,f,f,f,
4688,5000,12034,f,f,f,
4690,1800000,12045,f,f,f,
4691,5000,12038,f,f,f,
4692,5000,12039,f,f,f,
4694,2400000,12036,f,f,f,
4695,8000,12042,f,f,f,
4696,5000,12043,f,f,f,
4697,2400000,12046,f,f,f,
4698,5000,12046,f,f,f,
4699,100,12048,f,f,f,
4701,1800000,12062,f,f,f,
4702,5000,12051,f,f,f,
4703,5000,12052,f,f,f,
4705,1800000,12062,f,f,f,
4706,5000,12055,f,f,f,
4707,5000,12056,f,f,f,
4709,1800000,12053,f,f,f,
4710,8000,12059,f,f,f,
4711,5000,12060,f,f,f,
4712,1800000,12063,f,f,f,
4713,5000,12063,f,f,f,
4714,100,12065,f,f,f,
4716,1800000,12079,f,f,f,
4717,5000,12068,f,f,f,
4718,5000,12069,f,f,f,
4720,1800000,12079,f,f,f,
4721,5000,12072,f,f,f,
4722,5000,12073,f,f,f,
4724,1800000,12070,f,f,f,
4725,8000,12076,f,f,f,
4726,5000,12077,f,f,f,
4727,1800000,12080,f,f,f,
4728,5000,12080,f,f,f,
4729,1000,11710,f,f,f,
4730,1000,11711,f,f,f,
4732,1666,12089,f,f,f,
4733,1666,11831,f,f,f,
4735,2000,13825,f,f,f,
4736,180000,12098,f,f,f,
4737,500,12098,f,f,f,
4739,1000,9988,f,f,f,
4740,1000,12103,f,f,f,
4741,500,12108,f,f,f,
4742,10000,11086,f,f,f,
4743,10000,12106,f,f,f,
4744,4000,11802,f,f,f,
4745,10000,-1,f,f,f,
4746,3000,12114,f,f,f,
4748,1000,11381,f,f,f,
4749,100,12122,f,f,f,
4751,600000,12137,f,f,f,
4752,5000,12126,f,f,f,
4753,5000,12127,f,f,f,
4755,600000,12137,f,f,f,
4756,5000,12130,f,f,f,
4757,5000,12131,f,f,f,
4759,600000,12128,f,f,f,
4760,8000,12134,f,f,f,
4761,5000,12135,f,f,f,
4762,600000,12138,f,f,f,
4763,5000,12138,f,f,f,
4764,3000,12147,f,f,f,
4765,3000,12149,f,f,f,
4766,3000,12151,f,f,f,
4767,3000,12153,f,f,f,
4768,3000,12155,f,f,f,
4769,3000,12157,f,f,f,
4770,100,12140,f,f,f,
4772,600000,12166,f,f,f,
4773,5000,12143,f,f,f,
4775,5000,12144,f,f,f,
4778,600000,12166,f,f,f,
4779,5000,12159,f,f,f,
4780,5000,12160,f,f,f,
4782,600000,12145,f,f,f,
4783,8000,12163,f,f,f,
4784,5000,12164,f,f,f,
4785,600000,12167,f,f,f,
4786,5000,12167,f,f,f,
4787,100,12169,f,f,f,
4789,600000,12183,f,f,f,
4790,5000,12172,f,f,f,
4791,5000,12173,f,f,f,
4793,600000,12183,f,f,f,
4794,5000,12176,f,f,f,
4795,5000,12177,f,f,f,
4797,600000,12174,f,f,f,
4798,8000,12180,f,f,f,
4799,5000,12181,f,f,f,
4800,600000,12184,f,f,f,
4801,5000,12184,f,f,f,
4802,100,12186,f,f,f,
4805,5000,12189,f,f,f,
4806,5000,12190,f,f,f,
4808,1800000,12200,f,f,f,
4809,5000,12193,f,f,f,
4810,5000,12195,f,f,f,
4812,1800000,12191,f,f,f,
4813,5000,12198,f,f,f,
4815,5000,12201,f,f,f,
4816,60000,12207,f,f,f,
4817,500,12209,f,f,f,
4818,1800000,12200,f,f,f,
4820,3000,11418,f,f,f,
4821,3000,11314,f,f,f,
4822,1000,11210,f,f,f,
4823,10000,11378,f,f,f,
4824,1000,12222,f,f,f,
4826,1000,12120,f,f,f,
4827,3000,12120,f,f,f,
4829,20000,9599,f,f,f,
4830,10000,-1,f,f,f,
4831,10000,-1,f,f,f,
4832,1800000,11191,f,f,f,
4833,3600000,12238,f,f,f,
4834,600000,11656,f,f,f,
4835,600000,11668,f,f,f,
4836,3000,11314,f,f,f,
4837,3000,11315,f,f,f,
4838,3600000,12242,f,f,f,
4839,3600000,12244,f,f,f,
4840,3000,2592,f,f,f,
4841,3000,3083,f,f,f,
4842,3000,3084,f,f,f,
4843,3600000,12249,f,f,f,
4844,3600000,12251,f,f,f,
4845,3600000,12253,f,f,f,
4846,3600000,12260,f,f,f,
4847,3000,10330,f,f,f,
4849,2000,12272,f,f,f,
4852,60000,11307,f,f,f,
4853,20000,12282,f,f,f,
4854,1000,8566,f,f,f,
4855,5000,11440,f,f,f,
4856,60000,12283,f,f,f,
4857,100,12288,f,f,f,
4858,1800000,12306,f,f,f,
4859,600000,12305,f,f,f,
4860,5000,12295,f,f,f,
4861,5000,12293,f,f,f,
4862,600000,12305,f,f,f,
4863,600000,12305,f,f,f,
4864,5000,12298,f,f,f,
4865,5000,12299,f,f,f,
4866,600000,12296,f,f,f,
4867,8000,12302,f,f,f,
4868,5000,12303,f,f,f,
4869,600000,12306,f,f,f,
4870,5000,12306,f,f,f,
4871,6000000,12305,f,f,f,
4872,5000,12308,f,f,f,
4873,5000,12309,f,f,f,
4875,30000,12300,f,f,f,
4876,100,12312,f,f,f,
4877,3600000,12329,f,f,f,
4878,3600000,12327,f,f,f,
4879,5000,12315,f,f,f,
4880,5000,12316,f,f,f,
4882,3600000,12328,f,f,f,
4883,3600000,12328,f,f,f,
4884,3000,12320,f,f,f,
4885,5000,12321,f,f,f,
4887,3600000,12329,f,f,f,
4888,8000,12324,f,f,f,
4889,5000,12325,f,f,f,
4891,3600000,12329,f,f,f,
4892,5000,12329,f,f,f,
4893,5000,12329,f,f,f,
4894,60000,1626,f,f,f,
4895,60000,10715,f,f,f,
4896,120000,11307,f,f,f,
4898,3600000,11309,f,f,f,
4899,100,12335,f,f,f,
4900,3600000,12353,f,f,f,
4901,3600000,12351,f,f,f,
4902,5000,12338,f,f,f,
4903,5000,12339,f,f,f,
4905,3600000,12352,f,f,f,
4906,3600000,12352,f,f,f,
4907,5000,12344,f,f,f,
4908,5000,12345,f,f,f,
4910,3600000,12353,f,f,f,
4911,8000,12348,f,f,f,
4912,5000,12349,f,f,f,
4913,3600000,12353,f,f,f,
4914,5000,12353,f,f,f,
4915,5000,12353,f,f,f,
4916,100,12355,f,f,f,
4917,3600000,12372,f,f,f,
4918,3600000,12370,f,f,f,
4919,5000,12358,f,f,f,
4920,5000,12359,f,f,f,
4922,3600000,12371,f,f,f,
4923,3600000,12371,f,f,f,
4924,5000,12363,f,f,f,
4925,5000,12364,f,f,f,
4927,3600000,12372,f,f,f,
4928,8000,12367,f,f,f,
4929,5000,12368,f,f,f,
4930,3600000,12372,f,f,f,
4931,5000,12372,f,f,f,
4932,5000,12372,f,f,f,
4933,100,12374,f,f,f,
4934,3600000,12391,f,f,f,
4935,3600000,12389,f,f,f,
4936,5000,12377,f,f,f,
4937,5000,12378,f,f,f,
4939,3600000,12390,f,f,f,
4940,3600000,12390,f,f,f,
4941,5000,12382,f,f,f,
4942,5000,12383,f,f,f,
4944,3600000,12391,f,f,f,
4945,8000,12386,f,f,f,
4946,5000,12387,f,f,f,
4947,3600000,12391,f,f,f,
4948,5000,12391,f,f,f,
4949,5000,12391,f,f,f,
4950,1000,12395,f,f,f,
4951,3000,12395,f,f,f,
4952,1000,12394,f,f,f,
4953,3000,12394,f,f,f,
4955,100,12403,f,f,f,
4957,3600000,12420,f,f,f,
4958,3600000,12418,f,f,f,
4959,3600000,12419,f,f,f,
4960,3600000,12419,f,f,f,
4961,3600000,12420,f,f,f,
4962,3600000,12420,f,f,f,
4963,5000,12420,f,f,f,
4964,5000,12420,f,f,f,
4965,2000,5919,f,f,f,
4966,5000,12406,f,f,f,
4967,4800,12407,f,f,f,
4969,5000,12411,f,f,f,
4970,4800,12412,f,f,f,
4972,8000,12415,f,f,f,
4973,4800,12416,f,f,f,
4974,5000,12440,f,f,f,
4975,5000,12440,f,f,f,
4976,3600000,12440,f,f,f,
4977,3600000,12438,f,f,f,
4978,3600000,12439,f,f,f,
4979,3600000,12439,f,f,f,
4980,3600000,12440,f,f,f,
4981,5000,12426,f,f,f,
4982,5000,12427,f,f,f,
4984,3000,12431,f,f,f,
4985,5000,12432,f,f,f,
4987,3600000,12440,f,f,f,
4988,8000,12435,f,f,f,
4989,5000,12436,f,f,f,
4991,3000,7319,f,f,f,
4992,3000,7363,f,f,f,
4999,1000,12470,f,f,f,
5000,100,12477,f,f,f,
5001,3600000,12494,f,f,f,
5002,3600000,12492,f,f,f,
5003,5000,12480,f,f,f,
5004,5000,12481,f,f,f,
5006,3600000,12493,f,f,f,
5007,3600000,12493,f,f,f,
5008,5000,12485,f,f,f,
5009,5000,12486,f,f,f,
5010,3600000,12494,f,f,f,
5011,8000,12489,f,f,f,
5012,5000,12490,f,f,f,
5013,3600000,12494,f,f,f,
5014,5000,12494,f,f,f,
5015,5000,12494,f,f,f,
5016,100,12496,f,f,f,
5017,3600000,12512,f,f,f,
5018,3600000,12510,f,f,f,
5019,5000,12499,f,f,f,
5020,4800,12500,f,f,f,
5021,50000,12501,f,f,f,
5022,3600000,12511,f,f,f,
5023,3600000,12511,f,f,f,
5024,5000,12513,f,f,f,
5025,4800,12504,f,f,f,
5026,50000,12505,f,f,f,
5027,3600000,12512,f,f,f,
5028,8000,12507,f,f,f,
5029,4800,12508,f,f,f,
5030,3600000,12512,f,f,f,
5031,5000,12512,f,f,f,
5032,5000,12512,f,f,f,
5033,100,12515,f,f,f,
5034,3600000,12532,f,f,f,
5035,3600000,12530,f,f,f,
5036,5000,12518,f,f,f,
5037,4800,12519,f,f,f,
5039,3600000,12531,f,f,f,
5040,3600000,12531,f,f,f,
5041,5000,12523,f,f,f,
5042,4800,12524,f,f,f,
5044,3600000,12532,f,f,f,
5045,8000,12527,f,f,f,
5046,4800,12528,f,f,f,
5047,3600000,12532,f,f,f,
5048,5000,12532,f,f,f,
5049,5000,12532,f,f,f,
5050,300000,2137,f,f,f,
5051,300000,2145,f,f,f,
5052,1000,7064,f,f,f,
5053,2000,7061,f,f,f,
5054,1000,7061,f,f,f,
5055,60000,4604,f,f,f,
5056,100,12539,f,f,f,
5057,3600000,12556,f,f,f,
5058,3600000,12554,f,f,f,
5059,5000,12542,f,f,f,
5060,5000,12543,f,f,f,
5061,3600000,12555,f,f,f,
5062,3600000,12555,f,f,f,
5063,5000,12547,f,f,f,
5064,5000,12548,f,f,f,
5065,3600000,12556,f,f,f,
5066,8000,12551,f,f,f,
5067,5000,12552,f,f,f,
5068,3600000,12556,f,f,f,
5069,5000,12556,f,f,f,
5070,5000,12556,f,f,f,
5071,100,12558,f,f,f,
5072,3600000,12575,f,f,f,
5073,3600000,12573,f,f,f,
5074,5000,12561,f,f,f,
5075,5000,12562,f,f,f,
5076,3600000,12574,f,f,f,
5077,3600000,12574,f,f,f,
5078,3000,12566,f,f,f,
5079,5000,12567,f,f,f,
5080,3600000,12575,f,f,f,
5081,8000,12570,f,f,f,
5082,5000,12571,f,f,f,
5083,3600000,12575,f,f,f,
5084,5000,12575,f,f,f,
5085,5000,12575,f,f,f,
5086,100,12577,f,f,f,
5087,3600000,12597,f,f,f,
5088,3000,12595,f,f,f,
5089,21600000,12594,f,f,f,
5090,21600000,12592,f,f,f,
5091,5000,12580,f,f,f,
5092,5000,12581,f,f,f,
5093,21600000,12593,f,f,f,
5094,21600000,12593,f,f,f,
5095,5000,12585,f,f,f,
5096,5000,12586,f,f,f,
5097,21600000,12594,f,f,f,
5098,8000,12589,f,f,f,
5099,5000,12590,f,f,f,
5100,21600000,12594,f,f,f,
5101,5000,12594,f,f,f,
5102,5000,12594,f,f,f,
5103,5000,12616,f,f,f,
5104,5000,12616,f,f,f,
5105,3600000,12616,f,f,f,
5108,3600000,12616,f,f,f,
5109,3600000,12614,f,f,f,
5110,5000,12602,f,f,f,
5111,5000,12603,f,f,f,
5112,3600000,12615,f,f,f,
5113,3600000,12615,f,f,f,
5114,5000,12607,f,f,f,
5115,5000,12608,f,f,f,
5116,50000,12609,f,f,f,
5117,3600000,12616,f,f,f,
5118,8000,12611,f,f,f,
5119,5000,12612,f,f,f,
5120,100,12618,f,f,f,
5121,3600000,12635,f,f,f,
5122,3600000,12633,f,f,f,
5123,5000,12621,f,f,f,
5124,5000,12622,f,f,f,
5125,3600000,12634,f,f,f,
5126,3600000,12634,f,f,f,
5127,5000,12626,f,f,f,
5128,5000,12627,f,f,f,
5129,3600000,12635,f,f,f,
5130,8000,12630,f,f,f,
5131,5000,12631,f,f,f,
5132,3600000,12635,f,f,f,
5133,5000,12635,f,f,f,
5134,5000,12635,f,f,f,
5135,60000,4614,f,f,f,
5136,60000,4612,f,f,f,
5137,60000,4610,f,f,f,
5138,60000,4606,f,f,f,
5139,60000,4602,f,f,f,
5140,60000,6556,f,f,f,
5141,1000,1383,f,f,f,
5142,20000,3272,f,f,f,
5143,180000,12665,f,f,f,
5144,180000,12666,f,f,f,
5145,360000,12667,f,f,f,
5146,100,12638,f,f,f,
5147,3600000,12655,f,f,f,
5148,3600000,12653,f,f,f,
5149,5000,12641,f,f,f,
5150,5000,12642,f,f,f,
5151,3600000,12654,f,f,f,
5152,3600000,12654,f,f,f,
5153,3000,12646,f,f,f,
5154,5000,12647,f,f,f,
5155,3600000,12655,f,f,f,
5156,8000,12650,f,f,f,
5157,5000,12651,f,f,f,
5158,500,9546,f,f,f,
5159,500,9547,f,f,f,
5160,500,9548,f,f,f,
5161,500,9549,f,f,f,
5162,180000,4245,f,f,f,
5163,5000,12673,f,f,f,
5164,180000,9578,f,f,f,
5165,500,12680,f,f,f,
5166,1500,12681,f,f,f,
5167,500,12682,f,f,f,
5168,1500,12676,f,f,f,
5169,400,12684,f,f,f,
5170,800,12685,f,f,f,
5171,400,12686,f,f,f,
5172,800,12677,f,f,f,
5173,200,12687,f,f,f,
5174,600,12688,f,f,f,
5175,200,12689,f,f,f,
5176,600,12678,f,f,f,
5177,200,12690,f,f,f,
5178,400,12691,f,f,f,
5179,200,12692,f,f,f,
5180,400,12679,f,f,f,
5181,200,12675,f,f,f,
5182,8000,12696,f,f,f,
5183,8000,12697,f,f,f,
5184,8000,12698,f,f,f,
5185,8000,12695,f,f,f,
5186,8000,12700,f,f,f,
5187,8000,12701,f,f,f,
5188,8000,12702,f,f,f,
5189,8000,12699,f,f,f,
5190,180000,7066,f,f,f,
5191,180000,7621,f,f,f,
5192,1000,7134,f,f,f,
5193,1000,9094,f,f,f,
5194,1000,9102,f,f,f,
5196,1000,7625,f,f,f,
5197,10000,12714,f,f,f,
5199,12000,12716,f,f,f,
5200,12000,12719,f,f,f,
5201,10000,12720,f,f,f,
5202,10000,12717,f,f,f,
5203,10000,12720,f,f,f,
5204,10000,12715,f,f,f,
5209,180000,17069,f,f,f,
5210,180000,6520,f,f,f,
5211,180000,5543,f,f,f,
5212,180000,7129,f,f,f,
5213,180000,3820,f,f,f,
5214,180000,3804,f,f,f,
5215,180000,3816,f,f,f,
5216,180000,3167,f,f,f,
5217,180000,3166,f,f,f,
5218,180000,3164,f,f,f,
5219,180000,3163,f,f,f,
5220,180000,3162,f,f,f,
5221,180000,3161,f,f,f,
5222,1000,12740,f,f,f,
5223,20000,12738,f,f,f,
5225,1000,12746,f,f,f,
5226,1000,12741,f,f,f,
5227,1000,12735,f,f,f,
5228,1000,12730,f,f,f,
5229,15000,12723,f,f,f,
5230,1000,12723,f,f,f,
5232,1000,12749,f,f,f,
5233,1000,12754,f,f,f,
5234,1000,12757,f,f,f,
5235,1000,12765,f,f,f,
5236,1000,12768,f,f,f,
5242,180000,9914,f,f,f,
5243,180000,9884,f,f,f,
5244,180000,9883,f,f,f,
5245,180000,9872,f,f,f,
5246,180000,13137,f,f,f,
5247,180000,13139,f,f,f,
5248,180000,13140,f,f,f,
5249,180000,13141,f,f,f,
5250,180000,13142,f,f,f,
5251,180000,13143,f,f,f,
5254,1000,12788,f,f,f,
5255,1000,12791,f,f,f,
5256,1000,3075,f,f,f,
5259,1000,12801,f,f,f,
5260,1000,12804,f,f,f,
5261,1000,2308,f,f,f,
5262,1000,12808,f,f,f,
5263,10000,12815,f,f,f,
5264,1000,12820,f,f,f,
5267,3000,12830,f,f,f,
5268,1000,12831,f,f,f,
5269,1000,6563,f,f,f,
5270,180000,830,f,f,f,
5271,180000,857,f,f,f,
5272,180000,833,f,f,f,
5273,180000,7607,f,f,f,
5275,100,12833,f,f,f,
5276,3600000,12850,f,f,f,
5277,3600000,12848,f,f,f,
5278,5000,12836,f,f,f,
5279,5000,12837,f,f,f,
5281,3600000,12849,f,f,f,
5282,3600000,12849,f,f,f,
5283,5000,12841,f,f,f,
5284,5000,12842,f,f,f,
5285,3600000,12850,f,f,f,
5286,8000,12845,f,f,f,
5287,5000,12846,f,f,f,
5288,3600000,12850,f,f,f,
5289,5000,12850,f,f,f,
5290,5000,12850,f,f,f,
5291,3000,12866,f,f,f,
5292,100,12852,f,f,f,
5293,5000,12871,f,f,f,
5294,5000,12871,f,f,f,
5295,21600000,12871,f,f,f,
5296,21600000,12871,f,f,f,
5297,21600000,12869,f,f,f,
5298,21600000,12870,f,f,f,
5299,21600000,12870,f,f,f,
5300,5000,12855,f,f,f,
5301,5000,12856,f,f,f,
5302,21600000,12871,f,f,f,
5303,5000,12865,f,f,f,
5304,5000,12860,f,f,f,
5305,5000,12861,f,f,f,
5306,8000,12864,f,f,f,
5307,5000,12891,f,f,f,
5308,5000,12891,f,f,f,
5309,100,12874,f,f,f,
5310,21600000,12891,f,f,f,
5311,21600000,12889,f,f,f,
5312,21600000,12890,f,f,f,
5313,21600000,12890,f,f,f,
5314,21600000,12891,f,f,f,
5315,21600000,12891,f,f,f,
5316,5000,12877,f,f,f,
5317,5000,12878,f,f,f,
5319,8000,12886,f,f,f,
5320,5000,12887,f,f,f,
5321,5000,12882,f,f,f,
5322,5000,12883,f,f,f,
5323,5000,12910,f,f,f,
5324,5000,12910,f,f,f,
5325,100,12893,f,f,f,
5326,3600000,12910,f,f,f,
5327,3600000,12908,f,f,f,
5328,5000,12896,f,f,f,
5329,5000,12897,f,f,f,
5330,3600000,12909,f,f,f,
5331,3600000,12909,f,f,f,
5332,5000,12901,f,f,f,
5333,5000,12902,f,f,f,
5334,3600000,12910,f,f,f,
5335,8000,12905,f,f,f,
5336,5000,12906,f,f,f,
5337,3600000,12910,f,f,f,
5338,10000,1827,f,f,f,
5339,100,12912,f,f,f,
5340,3600000,12929,f,f,f,
5341,3600000,12927,f,f,f,
5342,3600000,12928,f,f,f,
5344,3600000,12928,f,f,f,
5345,5000,12920,f,f,f,
5346,4800,12921,f,f,f,
5347,5000,12915,f,f,f,
5348,4800,12916,f,f,f,
5349,3600000,12929,f,f,f,
5350,8000,12924,f,f,f,
5351,4800,12925,f,f,f,
5352,3600000,12929,f,f,f,
5353,5000,12929,f,f,f,
5354,5000,12929,f,f,f,
5355,10000,9856,f,f,f,
5356,100,12935,f,f,f,
5357,3600000,12952,f,f,f,
5358,3600000,12950,f,f,f,
5359,5000,12938,f,f,f,
5360,4800,12939,f,f,f,
5361,3600000,12951,f,f,f,
5362,3600000,12951,f,f,f,
5363,5000,12943,f,f,f,
5364,4800,12944,f,f,f,
5365,3600000,12952,f,f,f,
5366,8000,12947,f,f,f,
5367,4800,12948,f,f,f,
5368,3600000,12952,f,f,f,
5369,5000,12952,f,f,f,
5370,5000,12952,f,f,f,
5372,10000,0,f,f,f,
5373,100,12957,f,f,f,
5374,3600000,12974,f,f,f,
5375,3600000,12972,f,f,f,
5376,3600000,12973,f,f,f,
5379,3600000,12973,f,f,f,
5380,3600000,12974,f,f,f,
5381,3600000,12974,f,f,f,
5382,5000,12974,f,f,f,
5383,5000,12974,f,f,f,
5384,5000,12960,f,f,f,
5385,4800,12961,f,f,f,
5386,5000,12965,f,f,f,
5387,4800,12966,f,f,f,
5388,8000,12969,f,f,f,
5389,4800,12970,f,f,f,
5390,100,12976,f,f,f,
5391,21600000,12993,f,f,f,
5392,21600000,12991,f,f,f,
5393,5000,12979,f,f,f,
5394,5000,12980,f,f,f,
5395,21600000,12992,f,f,f,
5396,21600000,12992,f,f,f,
5397,5000,12984,f,f,f,
5398,5000,12985,f,f,f,
5399,21600000,12993,f,f,f,
5400,8000,12988,f,f,f,
5401,5000,12989,f,f,f,
5402,21600000,12993,f,f,f,
5403,5000,12993,f,f,f,
5404,5000,12993,f,f,f,
5405,40000,13053,f,f,f,
5408,1000,12999,f,f,f,
5409,1000,13002,f,f,f,
5411,1000,13001,f,f,f,
5413,1000,11384,f,f,f,
5414,10000,13008,f,f,f,
5415,5000,13007,f,f,f,
5416,7000,13007,f,f,f,
5417,2000,13012,f,f,f,
5418,10000,13016,f,f,f,
5424,1000,7452,f,f,f,
5425,1000,7452,f,f,f,
5430,14000,13036,f,f,f,
5431,5000,6985,f,f,f,
5432,2600,6985,f,f,f,
5433,2600,6985,f,f,f,
5434,3000,13023,f,f,f,
5435,3000,13023,f,f,f,
5437,3000,13023,f,f,f,
5439,5000,13025,f,f,f,
5440,5000,13026,f,f,f,
5441,3000,13042,f,f,f,
5442,3000,13012,f,f,f,
5443,2000,13012,f,f,f,
5444,2700,12995,f,f,f,
5445,2700,12994,f,f,f,
5448,1,13058,f,f,f,
5449,1,13057,f,f,f,
5453,3000,13064,f,f,f,
5454,3000,13064,f,f,f,
5456,3000,13064,f,f,f,
5458,4000,13066,f,f,f,
5459,4000,13068,f,f,f,
5460,1000,13078,f,f,f,
5461,6400,13929,t,f,f,
5462,6400,13942,t,f,f,
5463,6400,13930,t,f,f,
5464,1000,13076,f,f,f,
5465,1000,13076,f,f,f,
5466,1000,13076,f,f,f,
5467,1000,13096,f,f,f,
5468,6400,13934,t,f,f,
5471,6400,13942,t,f,f,
5472,6400,13935,t,f,f,
5474,2000,13112,f,f,f,
5475,5000,13111,f,f,f,
5476,1000,13116,f,f,f,
5477,86400000,13118,f,f,f,
5478,86400000,13121,f,f,f,
5479,1000,13119,f,f,f,
5480,86400000,13124,f,f,f,
5481,1000,13122,f,f,f,
5482,86400000,13127,f,f,f,
5483,1000,13125,f,f,f,
5484,86400000,13129,f,f,f,
5485,1000,13128,f,f,f,
5486,1000,13116,f,f,f,
5487,5000,13136,f,f,f,
5488,3000,13153,f,f,f,
5489,3600000,13155,f,f,f,
5490,3600000,13156,f,f,f,
5491,22000,13159,f,f,f,
5494,1000,13166,f,f,f,
5496,1000,13134,f,f,f,
5497,1000,13114,f,f,f,
5498,10000,13197,f,f,f,
5499,10000,13109,f,f,f,
5502,1000,276,f,f,f,
5503,180000,13211,f,f,f,
5504,1000,13211,f,f,f,
5505,1000,4696,f,f,f,
5507,10000,13216,f,f,f,
5509,3000,13220,f,f,f,
5511,3000,5213,f,f,f,
5512,1000,5213,f,f,f,
5513,3000,5210,f,f,f,
5514,1000,5210,f,f,f,
5515,3000,5207,f,f,f,
5516,1000,5207,f,f,f,
5518,1000,13247,f,f,f,
5519,1000,13249,f,f,f,
5520,180000,13250,f,f,f,
5521,180000,13250,f,f,f,
5522,1000,13258,f,f,f,
5523,10000,13260,f,f,f,
5524,10000,13262,f,f,f,
5525,10000,13264,f,f,f,
5526,10000,13266,f,f,f,
5527,21600000,12993,f,f,f,
5528,3600000,12391,f,f,f,
5529,3600000,12372,f,f,f,
5530,3600000,12353,f,f,f,
5531,3600000,12974,f,f,f,
5532,3600000,12952,f,f,f,
5533,3600000,12929,f,f,f,
5534,3600000,12910,f,f,f,
5535,21600000,12891,f,f,f,
5536,21600000,12871,f,f,f,
5537,3600000,12850,f,f,f,
5538,3600000,12556,f,f,f,
5539,3600000,12635,f,f,f,
5540,3600000,12616,f,f,f,
5541,21600000,12594,f,f,f,
5542,3600000,12575,f,f,f,
5543,3600000,12532,f,f,f,
5544,3600000,12512,f,f,f,
5545,3600000,12494,f,f,f,
5546,3600000,12440,f,f,f,
5547,3600000,12420,f,f,f,
5549,1000,13272,f,f,f,
5550,18000000,8364,f,f,f,
5551,1000,13278,f,f,f,
5552,6400,13938,t,f,f,
5553,6400,13942,t,f,f,
5554,6400,13931,t,f,f,
5555,6400,13942,t,f,f,
5557,6400,13942,t,f,f,
5558,4000,13076,f,f,f,
5560,500,13295,f,f,f,
5562,2000,13296,f,f,f,
5563,1000,13312,t,f,f,
5564,4000,13313,t,f,f,
5565,5000,13315,f,f,f,
5566,2700,13321,f,f,f,
5567,2700,13325,f,f,f,
5568,100,13328,f,f,f,
5569,21600000,13345,f,f,f,
5570,21600000,13343,f,f,f,
5571,5000,13331,f,f,f,
5572,5000,13332,f,f,f,
5573,21600000,13344,f,f,f,
5574,21600000,13344,f,f,f,
5575,5000,13336,f,f,f,
5576,2700,13350,f,f,f,
5577,5000,13337,f,f,f,
5578,21600000,13345,f,f,f,
5579,8000,13340,f,f,f,
5580,5000,13341,f,f,f,
5581,21600000,13345,f,f,f,
5582,21600000,13345,f,f,f,
5583,5000,13345,f,f,f,
5584,5000,13345,f,f,f,
5586,4400,13355,f,f,f,
5587,300000,13376,f,f,f,
5588,100,13361,f,f,f,
5589,3000,13383,f,f,f,
5590,21600000,13380,f,f,f,
5591,21600000,13378,f,f,f,
5592,5000,13363,f,f,f,
5593,5000,13364,f,f,f,
5594,21600000,13379,f,f,f,
5595,21600000,13379,f,f,f,
5596,3000,13370,f,f,f,
5597,5000,13371,f,f,f,
5598,21600000,13380,f,f,f,
5599,8000,13374,f,f,f,
5600,5000,13375,f,f,f,
5601,21600000,13380,f,f,f,
5602,5000,13380,f,f,f,
5603,5000,13380,f,f,f,
5604,10000,13385,f,f,f,
5605,21600000,13380,f,f,f,
5606,100,13387,f,f,f,
5607,21600000,13404,f,f,f,
5608,21600000,13402,f,f,f,
5609,5000,13390,f,f,f,
5610,5000,13391,f,f,f,
5611,21600000,13403,f,f,f,
5612,21600000,13403,f,f,f,
