id,craft_id,item_id,amount,rate,show_lower_crafts,use_grade,item_grade_id
3536,3320,6231,1,100,f,f,0
3537,3321,6236,1,100,f,f,0
3538,3322,6235,1,100,f,f,0
3539,3323,6234,1,100,f,f,0
3540,3324,6239,1,100,f,f,0
3541,3325,6238,1,100,f,f,0
3542,3326,6237,1,100,f,f,0
3543,3327,6242,1,100,f,f,0
3544,3328,6241,1,100,f,f,0
3545,3329,6240,1,100,f,f,0
3546,3330,6245,1,50,f,f,0
3547,3331,6244,1,50,f,f,0
3548,3332,6243,1,50,f,f,0
3551,3335,6180,1,100,f,f,0
3552,3336,6183,1,100,f,f,0
3553,3337,6182,1,100,f,f,0
3554,3338,6181,1,100,f,f,0
3555,3339,6186,1,100,f,f,0
3556,3340,6185,1,100,f,f,0
3557,3341,6184,1,100,f,f,0
3558,3342,6189,1,100,f,f,0
3559,3343,6188,1,100,f,f,0
3560,3344,6187,1,100,f,f,0
3561,3345,6192,1,100,f,f,0
3562,3346,6191,1,100,f,f,0
3563,3347,6190,1,100,f,f,0
3564,3348,6195,1,50,f,f,0
3565,3349,6194,1,50,f,f,0
3566,3350,6193,1,50,f,f,0
3569,3353,6130,1,100,f,f,0
3570,3354,6134,1,100,f,f,0
3571,3355,6135,1,100,f,f,0
3572,3356,6136,1,100,f,f,0
3573,3357,6132,1,100,f,f,0
3574,3358,6133,1,100,f,f,0
3575,3359,6131,1,100,f,f,0
3576,3360,6137,1,100,f,f,0
3577,3361,6141,1,100,f,f,0
3578,3362,6142,1,100,f,f,0
3579,3363,6143,1,100,f,f,0
3580,3364,6139,1,100,f,f,0
3581,3365,6140,1,100,f,f,0
3582,3366,6138,1,100,f,f,0
3583,3367,6144,1,100,f,f,0
3584,3368,6148,1,100,f,f,0
3585,3369,6149,1,100,f,f,0
3586,3370,6150,1,100,f,f,0
3587,3371,6146,1,100,f,f,0
3588,3372,6147,1,100,f,f,0
3589,3373,6145,1,100,f,f,0
3590,3374,6151,1,100,f,f,0
3591,3375,16448,1,100,f,f,0
3592,3376,16449,1,100,f,f,0
3593,3377,16450,1,100,f,f,0
3594,3378,16446,1,100,f,f,0
3595,3379,16447,1,100,f,f,0
3596,3380,16445,1,100,f,f,0
3597,3381,16451,1,100,f,f,0
3598,3382,16455,1,50,f,f,0
3599,3383,16456,1,50,f,f,0
3600,3384,16457,1,50,f,f,0
3601,3385,16453,1,50,f,f,0
3602,3386,16454,1,50,f,f,0
3603,3387,16452,1,50,f,f,0
3604,3388,16458,1,50,f,f,0
3606,3390,6764,1,100,f,f,0
3607,3391,6795,1,100,f,f,0
3608,3392,6796,1,100,f,f,0
3609,3393,6762,1,100,f,f,0
3610,3394,6763,1,100,f,f,0
3611,3395,6751,1,100,f,f,0
3612,3396,6797,1,100,f,f,0
3613,3397,6801,1,100,f,f,0
3614,3398,6802,1,100,f,f,0
3615,3399,6803,1,100,f,f,0
3616,3400,6799,1,100,f,f,0
3617,3401,6800,1,100,f,f,0
3618,3402,6798,1,100,f,f,0
3619,3403,6894,1,100,f,f,0
3620,3404,6898,1,100,f,f,0
3621,3405,6899,1,100,f,f,0
3622,3406,6900,1,100,f,f,0
3623,3407,6896,1,100,f,f,0
3624,3408,6897,1,100,f,f,0
3625,3409,6895,1,100,f,f,0
3626,3410,6901,1,100,f,f,0
3627,3411,6905,1,100,f,f,0
3628,3412,6906,1,100,f,f,0
3629,3413,6907,1,100,f,f,0
3630,3414,6903,1,100,f,f,0
3631,3415,6904,1,100,f,f,0
3632,3416,6902,1,100,f,f,0
3633,3417,6908,1,100,f,f,0
3635,3419,6761,1,100,f,f,0
3636,3420,6786,1,100,f,f,0
3637,3421,6787,1,100,f,f,0
3638,3422,6759,1,100,f,f,0
3639,3423,6760,1,100,f,f,0
3640,3424,6750,1,100,f,f,0
3641,3425,6788,1,100,f,f,0
3642,3426,6792,1,100,f,f,0
3643,3427,6793,1,100,f,f,0
3644,3428,6794,1,100,f,f,0
3645,3429,6790,1,100,f,f,0
3646,3430,6791,1,100,f,f,0
3647,3431,6789,1,100,f,f,0
3648,3432,6867,1,100,f,f,0
3649,3433,6871,1,100,f,f,0
3650,3434,6872,1,100,f,f,0
3651,3435,6873,1,100,f,f,0
3652,3436,6869,1,100,f,f,0
3653,3437,6870,1,100,f,f,0
3654,3438,6868,1,100,f,f,0
3655,3439,6874,1,100,f,f,0
3656,3440,6878,1,100,f,f,0
3657,3441,6879,1,100,f,f,0
3658,3442,6880,1,100,f,f,0
3659,3443,6876,1,100,f,f,0
3660,3444,6877,1,100,f,f,0
3661,3445,6875,1,100,f,f,0
3662,3446,6881,1,100,f,f,0
3664,3448,6776,1,100,f,f,0
3665,3449,6831,1,100,f,f,0
3666,3450,6832,1,100,f,f,0
3667,3451,6774,1,100,f,f,0
3668,3452,6775,1,100,f,f,0
3669,3453,6755,1,100,f,f,0
3670,3454,6833,1,100,f,f,0
3671,3455,6837,1,100,f,f,0
3672,3456,6838,1,100,f,f,0
3673,3457,6839,1,100,f,f,0
3674,3458,6835,1,100,f,f,0
3675,3459,6836,1,100,f,f,0
3676,3460,6834,1,100,f,f,0
3677,3461,7002,1,100,f,f,0
3678,3462,7006,1,100,f,f,0
3679,3463,7007,1,100,f,f,0
3680,3464,7008,1,100,f,f,0
3681,3465,7004,1,100,f,f,0
3682,3466,7005,1,100,f,f,0
3683,3467,7003,1,100,f,f,0
3684,3468,7009,1,100,f,f,0
3685,3469,7013,1,100,f,f,0
3686,3470,7014,1,100,f,f,0
3687,3471,7015,1,100,f,f,0
3688,3472,7011,1,100,f,f,0
3689,3473,7012,1,100,f,f,0
3690,3474,7010,1,100,f,f,0
3691,3475,7016,1,100,f,f,0
3693,3477,6767,1,100,f,f,0
3694,3478,6804,1,100,f,f,0
3695,3479,6805,1,100,f,f,0
3696,3480,6765,1,100,f,f,0
3697,3481,6766,1,100,f,f,0
3698,3482,6752,1,100,f,f,0
3699,3483,6806,1,100,f,f,0
3700,3484,6810,1,100,f,f,0
3701,3485,6811,1,100,f,f,0
3702,3486,6812,1,100,f,f,0
3703,3487,6808,1,100,f,f,0
3704,3488,6809,1,100,f,f,0
3705,3489,6807,1,100,f,f,0
3706,3490,6921,1,100,f,f,0
3707,3491,6925,1,100,f,f,0
3708,3492,6926,1,100,f,f,0
3709,3493,6927,1,100,f,f,0
3710,3494,6923,1,100,f,f,0
3711,3495,6924,1,100,f,f,0
3712,3496,6922,1,100,f,f,0
3713,3497,6928,1,100,f,f,0
3714,3498,6932,1,100,f,f,0
3715,3499,6933,1,100,f,f,0
3716,3500,6934,1,100,f,f,0
3717,3501,6930,1,100,f,f,0
3718,3502,6931,1,100,f,f,0
3719,3503,6929,1,100,f,f,0
3720,3504,6935,1,100,f,f,0
3722,3506,6758,1,100,f,f,0
3723,3507,6777,1,100,f,f,0
3724,3508,6778,1,100,f,f,0
3725,3509,6756,1,100,f,f,0
3726,3510,6757,1,100,f,f,0
3727,3511,6749,1,100,f,f,0
3728,3512,6779,1,100,f,f,0
3729,3513,6783,1,100,f,f,0
3730,3514,6784,1,100,f,f,0
3731,3515,6785,1,100,f,f,0
3732,3516,6781,1,100,f,f,0
3733,3517,6782,1,100,f,f,0
3734,3518,6780,1,100,f,f,0
3735,3519,6840,1,100,f,f,0
3736,3520,6844,1,100,f,f,0
3737,3521,6845,1,100,f,f,0
3738,3522,6846,1,100,f,f,0
3739,3523,6842,1,100,f,f,0
3740,3524,6843,1,100,f,f,0
3741,3525,6841,1,100,f,f,0
3742,3526,6847,1,100,f,f,0
3743,3527,6851,1,100,f,f,0
3744,3528,6852,1,100,f,f,0
3745,3529,6853,1,100,f,f,0
3746,3530,6849,1,100,f,f,0
3747,3531,6850,1,100,f,f,0
3748,3532,6848,1,100,f,f,0
3749,3533,6854,1,100,f,f,0
3751,3535,6773,1,100,f,f,0
3752,3536,6822,1,100,f,f,0
3753,3537,6823,1,100,f,f,0
3754,3538,6771,1,100,f,f,0
3755,3539,6772,1,100,f,f,0
3756,3540,6754,1,100,f,f,0
3757,3541,6824,1,100,f,f,0
3758,3542,6828,1,100,f,f,0
3759,3543,6829,1,100,f,f,0
3760,3544,6830,1,100,f,f,0
3761,3545,6826,1,100,f,f,0
3762,3546,6827,1,100,f,f,0
3763,3547,6825,1,100,f,f,0
3764,3548,6975,1,100,f,f,0
3765,3549,6979,1,100,f,f,0
3766,3550,6980,1,100,f,f,0
3767,3551,6981,1,100,f,f,0
3768,3552,6977,1,100,f,f,0
3769,3553,6978,1,100,f,f,0
3770,3554,6976,1,100,f,f,0
3771,3555,6982,1,100,f,f,0
3772,3556,6986,1,100,f,f,0
3773,3557,6987,1,100,f,f,0
3774,3558,6988,1,100,f,f,0
3775,3559,6984,1,100,f,f,0
3776,3560,6985,1,100,f,f,0
3777,3561,6983,1,100,f,f,0
3778,3562,6989,1,100,f,f,0
3780,3564,6770,1,100,f,f,0
3781,3565,6813,1,100,f,f,0
3782,3566,6814,1,100,f,f,0
3783,3567,6768,1,100,f,f,0
3784,3568,6769,1,100,f,f,0
3785,3569,6753,1,100,f,f,0
3786,3570,6815,1,100,f,f,0
3787,3571,6819,1,100,f,f,0
3788,3572,6820,1,100,f,f,0
3789,3573,6821,1,100,f,f,0
3790,3574,6817,1,100,f,f,0
3791,3575,6818,1,100,f,f,0
3792,3576,6816,1,100,f,f,0
3793,3577,6948,1,100,f,f,0
3794,3578,6952,1,100,f,f,0
3795,3579,6953,1,100,f,f,0
3796,3580,6954,1,100,f,f,0
3797,3581,6950,1,100,f,f,0
3798,3582,6951,1,100,f,f,0
3799,3583,6949,1,100,f,f,0
3800,3584,6955,1,100,f,f,0
3801,3585,6959,1,100,f,f,0
3802,3586,6960,1,100,f,f,0
3803,3587,6961,1,100,f,f,0
3804,3588,6957,1,100,f,f,0
3805,3589,6958,1,100,f,f,0
3806,3590,6956,1,100,f,f,0
3807,3591,6962,1,100,f,f,0
3809,3593,6313,1,100,f,f,0
3810,3594,6281,1,100,f,f,0
3811,3595,6312,1,100,f,f,0
3812,3596,6279,1,100,f,f,0
3813,3597,6314,1,100,f,f,0
3814,3598,6280,1,100,f,f,0
3815,3599,6268,1,100,f,f,0
3816,3600,6320,1,100,f,f,0
3817,3601,6318,1,100,f,f,0
3818,3602,6319,1,100,f,f,0
3819,3603,6316,1,100,f,f,0
3820,3604,6411,1,100,f,f,0
3821,3605,6317,1,100,f,f,0
3822,3606,6315,1,100,f,f,0
3823,3607,6417,1,100,f,f,0
3824,3608,6415,1,100,f,f,0
3825,3609,6416,1,100,f,f,0
3826,3610,6413,1,100,f,f,0
3827,3611,6418,1,100,f,f,0
3828,3612,6414,1,100,f,f,0
3829,3613,6412,1,100,f,f,0
3830,3614,6424,1,100,f,f,0
3831,3615,6422,1,100,f,f,0
3832,3616,6423,1,100,f,f,0
3833,3617,6420,1,100,f,f,0
3834,3618,6425,1,100,f,f,0
3835,3619,6421,1,100,f,f,0
3836,3620,6419,1,100,f,f,0
3838,3622,6304,1,100,f,f,0
3839,3623,6278,1,100,f,f,0
3840,3624,6303,1,100,f,f,0
3841,3625,6276,1,100,f,f,0
3842,3626,6305,1,100,f,f,0
3843,3627,6277,1,100,f,f,0
3844,3628,6267,1,100,f,f,0
3845,3629,6311,1,100,f,f,0
3846,3630,6309,1,100,f,f,0
3847,3631,6310,1,100,f,f,0
3848,3632,6307,1,100,f,f,0
3849,3633,6384,1,100,f,f,0
3850,3634,6308,1,100,f,f,0
3851,3635,6306,1,100,f,f,0
3852,3636,6390,1,100,f,f,0
3853,3637,6388,1,100,f,f,0
3854,3638,6389,1,100,f,f,0
3855,3639,6386,1,100,f,f,0
3856,3640,6391,1,100,f,f,0
3857,3641,6387,1,100,f,f,0
3858,3642,6385,1,100,f,f,0
3859,3643,6397,1,100,f,f,0
3860,3644,6395,1,100,f,f,0
3861,3645,6396,1,100,f,f,0
3862,3646,6393,1,100,f,f,0
3863,3647,6398,1,100,f,f,0
3864,3648,6394,1,100,f,f,0
3865,3649,6392,1,100,f,f,0
3867,3651,6349,1,100,f,f,0
3868,3652,6293,1,100,f,f,0
3869,3653,6348,1,100,f,f,0
3870,3654,6291,1,100,f,f,0
3871,3655,6350,1,100,f,f,0
3872,3656,6292,1,100,f,f,0
3873,3657,6272,1,100,f,f,0
3874,3658,6356,1,100,f,f,0
3875,3659,6354,1,100,f,f,0
3876,3660,6355,1,100,f,f,0
3877,3661,6352,1,100,f,f,0
3878,3662,6519,1,100,f,f,0
3879,3663,6353,1,100,f,f,0
3880,3664,6351,1,100,f,f,0
3881,3665,6525,1,100,f,f,0
3882,3666,6523,1,100,f,f,0
3883,3667,6524,1,100,f,f,0
3884,3668,6521,1,100,f,f,0
3885,3669,6526,1,100,f,f,0
3886,3670,6522,1,100,f,f,0
3887,3671,6520,1,100,f,f,0
3888,3672,6532,1,100,f,f,0
3889,3673,6530,1,100,f,f,0
3890,3674,6531,1,100,f,f,0
3891,3675,6528,1,100,f,f,0
3892,3676,6533,1,100,f,f,0
3893,3677,6529,1,100,f,f,0
3894,3678,6527,1,100,f,f,0
3896,3680,6322,1,100,f,f,0
3897,3681,6284,1,100,f,f,0
3898,3682,6321,1,100,f,f,0
3899,3683,6282,1,100,f,f,0
3900,3684,6323,1,100,f,f,0
3901,3685,6283,1,100,f,f,0
3902,3686,6269,1,100,f,f,0
3903,3687,6329,1,100,f,f,0
3904,3688,6327,1,100,f,f,0
3905,3689,6328,1,100,f,f,0
3906,3690,6325,1,100,f,f,0
3907,3691,6438,1,100,f,f,0
3908,3692,6326,1,100,f,f,0
3909,3693,6324,1,100,f,f,0
3910,3694,6444,1,100,f,f,0
3911,3695,6442,1,100,f,f,0
3912,3696,6443,1,100,f,f,0
3913,3697,6440,1,100,f,f,0
3914,3698,6445,1,100,f,f,0
3915,3699,6441,1,100,f,f,0
3916,3700,6439,1,100,f,f,0
3917,3701,6451,1,100,f,f,0
3918,3702,6449,1,100,f,f,0
3919,3703,6450,1,100,f,f,0
3920,3704,6447,1,100,f,f,0
3921,3705,6452,1,100,f,f,0
3922,3706,6448,1,100,f,f,0
3923,3707,6446,1,100,f,f,0
3925,3709,6295,1,100,f,f,0
3926,3710,6275,1,100,f,f,0
3927,3711,6294,1,100,f,f,0
3928,3712,6273,1,100,f,f,0
3929,3713,6296,1,100,f,f,0
3930,3714,6274,1,100,f,f,0
3931,3715,6266,1,100,f,f,0
3932,3716,6302,1,100,f,f,0
3933,3717,6300,1,100,f,f,0
3934,3718,6301,1,100,f,f,0
3935,3719,6298,1,100,f,f,0
3936,3720,6357,1,100,f,f,0
3937,3721,6299,1,100,f,f,0
3938,3722,6297,1,100,f,f,0
3939,3723,6363,1,100,f,f,0
3940,3724,6361,1,100,f,f,0
3941,3725,6362,1,100,f,f,0
3942,3726,6359,1,100,f,f,0
3943,3727,6364,1,100,f,f,0
3944,3728,6360,1,100,f,f,0
3945,3729,6358,1,100,f,f,0
3946,3730,6370,1,100,f,f,0
3947,3731,6368,1,100,f,f,0
3948,3732,6369,1,100,f,f,0
3949,3733,6366,1,100,f,f,0
3950,3734,6371,1,100,f,f,0
3951,3735,6367,1,100,f,f,0
3952,3736,6365,1,100,f,f,0
3954,3738,6340,1,100,f,f,0
3955,3739,6290,1,100,f,f,0
3956,3740,6339,1,100,f,f,0
3957,3741,6288,1,100,f,f,0
3958,3742,6341,1,100,f,f,0
3959,3743,6289,1,100,f,f,0
3960,3744,6271,1,100,f,f,0
3961,3745,6347,1,100,f,f,0
3962,3746,6345,1,100,f,f,0
3963,3747,6346,1,100,f,f,0
3964,3748,6343,1,100,f,f,0
3965,3749,6492,1,100,f,f,0
3966,3750,6344,1,100,f,f,0
3967,3751,6342,1,100,f,f,0
3968,3752,6498,1,100,f,f,0
3969,3753,6496,1,100,f,f,0
3970,3754,6497,1,100,f,f,0
3971,3755,6494,1,100,f,f,0
3972,3756,6499,1,100,f,f,0
3973,3757,6495,1,100,f,f,0
3974,3758,6493,1,100,f,f,0
3975,3759,6505,1,100,f,f,0
3976,3760,6503,1,100,f,f,0
3977,3761,6504,1,100,f,f,0
3978,3762,6501,1,100,f,f,0
3979,3763,6506,1,100,f,f,0
3980,3764,6502,1,100,f,f,0
3981,3765,6500,1,100,f,f,0
3983,3767,6331,1,100,f,f,0
3984,3768,6287,1,100,f,f,0
3985,3769,6330,1,100,f,f,0
3986,3770,6285,1,100,f,f,0
3987,3771,6332,1,100,f,f,0
3988,3772,6286,1,100,f,f,0
3989,3773,6270,1,100,f,f,0
3990,3774,6338,1,100,f,f,0
3991,3775,6336,1,100,f,f,0
3992,3776,6337,1,100,f,f,0
3993,3777,6334,1,100,f,f,0
3994,3778,6465,1,100,f,f,0
3995,3779,6335,1,100,f,f,0
3996,3780,6333,1,100,f,f,0
3997,3781,6471,1,100,f,f,0
3998,3782,6469,1,100,f,f,0
3999,3783,6470,1,100,f,f,0
4000,3784,6467,1,100,f,f,0
4001,3785,6472,1,100,f,f,0
4002,3786,6468,1,100,f,f,0
4003,3787,6466,1,100,f,f,0
4004,3788,6478,1,100,f,f,0
4005,3789,6476,1,100,f,f,0
4006,3790,6477,1,100,f,f,0
4007,3791,6474,1,100,f,f,0
4008,3792,6479,1,100,f,f,0
4009,3793,6475,1,100,f,f,0
4010,3794,6473,1,100,f,f,0
4012,3796,7279,1,100,f,f,0
4013,3797,7247,1,100,f,f,0
4014,3798,7278,1,100,f,f,0
4015,3799,7245,1,100,f,f,0
4016,3800,7280,1,100,f,f,0
4017,3801,7246,1,100,f,f,0
4018,3802,7234,1,100,f,f,0
4019,3803,7286,1,100,f,f,0
4020,3804,7284,1,100,f,f,0
4021,3805,7285,1,100,f,f,0
4022,3806,7282,1,100,f,f,0
4023,3807,7377,1,100,f,f,0
4024,3808,7283,1,100,f,f,0
4025,3809,7281,1,100,f,f,0
4026,3810,7383,1,100,f,f,0
4027,3811,7381,1,100,f,f,0
4028,3812,7382,1,100,f,f,0
4029,3813,7379,1,100,f,f,0
4030,3814,7384,1,100,f,f,0
4031,3815,7380,1,100,f,f,0
4032,3816,7378,1,100,f,f,0
4033,3817,7390,1,100,f,f,0
4034,3818,7388,1,100,f,f,0
4035,3819,7389,1,100,f,f,0
4036,3820,7386,1,100,f,f,0
4037,3821,7391,1,100,f,f,0
4038,3822,7387,1,100,f,f,0
4039,3823,7385,1,100,f,f,0
4041,3825,7270,1,100,f,f,0
4042,3826,7244,1,100,f,f,0
4043,3827,7269,1,100,f,f,0
4044,3828,7242,1,100,f,f,0
4045,3829,7271,1,100,f,f,0
4046,3830,7243,1,100,f,f,0
4047,3831,7233,1,100,f,f,0
4048,3832,7277,1,100,f,f,0
4049,3833,7275,1,100,f,f,0
4050,3834,7276,1,100,f,f,0
4051,3835,7273,1,100,f,f,0
4052,3836,7350,1,100,f,f,0
4053,3837,7274,1,100,f,f,0
4054,3838,7272,1,100,f,f,0
4055,3839,7356,1,100,f,f,0
4056,3840,7354,1,100,f,f,0
4057,3841,7355,1,100,f,f,0
4058,3842,7352,1,100,f,f,0
4059,3843,7357,1,100,f,f,0
4060,3844,7353,1,100,f,f,0
4061,3845,7351,1,100,f,f,0
4062,3846,7363,1,100,f,f,0
4063,3847,7361,1,100,f,f,0
4064,3848,7362,1,100,f,f,0
4065,3849,7359,1,100,f,f,0
4066,3850,7364,1,100,f,f,0
4067,3851,7360,1,100,f,f,0
4068,3852,7358,1,100,f,f,0
4070,3854,7315,1,100,f,f,0
4071,3855,7259,1,100,f,f,0
4072,3856,7314,1,100,f,f,0
4073,3857,7257,1,100,f,f,0
4074,3858,7316,1,100,f,f,0
4075,3859,7258,1,100,f,f,0
4076,3860,7238,1,100,f,f,0
4077,3861,7322,1,100,f,f,0
4078,3862,7320,1,100,f,f,0
4079,3863,7321,1,100,f,f,0
4080,3864,7318,1,100,f,f,0
4081,3865,7485,1,100,f,f,0
4082,3866,7319,1,100,f,f,0
4083,3867,7317,1,100,f,f,0
4084,3868,7491,1,100,f,f,0
4085,3869,7489,1,100,f,f,0
4086,3870,7490,1,100,f,f,0
4087,3871,7487,1,100,f,f,0
4088,3872,7492,1,100,f,f,0
4089,3873,7488,1,100,f,f,0
4090,3874,7486,1,100,f,f,0
4091,3875,7498,1,100,f,f,0
4092,3876,7496,1,100,f,f,0
4093,3877,7497,1,100,f,f,0
4094,3878,7494,1,100,f,f,0
4095,3879,7499,1,100,f,f,0
4096,3880,7495,1,100,f,f,0
4097,3881,7493,1,100,f,f,0
4099,3883,7288,1,100,f,f,0
4100,3884,7250,1,100,f,f,0
4101,3885,7287,1,100,f,f,0
4102,3886,7248,1,100,f,f,0
4103,3887,7289,1,100,f,f,0
4104,3888,7249,1,100,f,f,0
4105,3889,7235,1,100,f,f,0
4106,3890,7295,1,100,f,f,0
4107,3891,7293,1,100,f,f,0
4108,3892,7294,1,100,f,f,0
4109,3893,7291,1,100,f,f,0
4110,3894,7404,1,100,f,f,0
4111,3895,7292,1,100,f,f,0
4112,3896,7290,1,100,f,f,0
4113,3897,7410,1,100,f,f,0
4114,3898,7408,1,100,f,f,0
4115,3899,7409,1,100,f,f,0
4116,3900,7406,1,100,f,f,0
4117,3901,7411,1,100,f,f,0
4118,3902,7407,1,100,f,f,0
4119,3903,7405,1,100,f,f,0
4120,3904,7417,1,100,f,f,0
4121,3905,7415,1,100,f,f,0
4122,3906,7416,1,100,f,f,0
4123,3907,7413,1,100,f,f,0
4124,3908,7418,1,100,f,f,0
4125,3909,7414,1,100,f,f,0
4126,3910,7412,1,100,f,f,0
4128,3912,7261,1,100,f,f,0
4129,3913,7241,1,100,f,f,0
4130,3914,7260,1,100,f,f,0
4131,3915,7239,1,100,f,f,0
4132,3916,7262,1,100,f,f,0
4133,3917,7240,1,100,f,f,0
4134,3918,7232,1,100,f,f,0
4135,3919,7268,1,100,f,f,0
4136,3920,7266,1,100,f,f,0
4137,3921,7267,1,100,f,f,0
4138,3922,7264,1,100,f,f,0
4139,3923,7323,1,100,f,f,0
4140,3924,7265,1,100,f,f,0
4141,3925,7263,1,100,f,f,0
4142,3926,7329,1,100,f,f,0
4143,3927,7327,1,100,f,f,0
4144,3928,7328,1,100,f,f,0
4145,3929,7325,1,100,f,f,0
4146,3930,7330,1,100,f,f,0
4147,3931,7326,1,100,f,f,0
4148,3932,7324,1,100,f,f,0
4149,3933,7336,1,100,f,f,0
4150,3934,7334,1,100,f,f,0
4151,3935,7335,1,100,f,f,0
4152,3936,7332,1,100,f,f,0
4153,3937,7337,1,100,f,f,0
4154,3938,7333,1,100,f,f,0
4155,3939,7331,1,100,f,f,0
4157,3941,7306,1,100,f,f,0
4158,3942,7256,1,100,f,f,0
4159,3943,7305,1,100,f,f,0
4160,3944,7254,1,100,f,f,0
4161,3945,7307,1,100,f,f,0
4162,3946,7255,1,100,f,f,0
4163,3947,7237,1,100,f,f,0
4164,3948,7313,1,100,f,f,0
4165,3949,7311,1,100,f,f,0
4166,3950,7312,1,100,f,f,0
4167,3951,7309,1,100,f,f,0
4168,3952,7458,1,100,f,f,0
4169,3953,7310,1,100,f,f,0
4170,3954,7308,1,100,f,f,0
4171,3955,7464,1,100,f,f,0
4172,3956,7462,1,100,f,f,0
4173,3957,7463,1,100,f,f,0
4174,3958,7460,1,100,f,f,0
4175,3959,7465,1,100,f,f,0
4176,3960,7461,1,100,f,f,0
4177,3961,7459,1,100,f,f,0
4178,3962,7471,1,100,f,f,0
4179,3963,7469,1,100,f,f,0
4180,3964,7470,1,100,f,f,0
4181,3965,7467,1,100,f,f,0
4182,3966,7472,1,100,f,f,0
4183,3967,7468,1,100,f,f,0
4184,3968,7466,1,100,f,f,0
4186,3970,7297,1,100,f,f,0
4187,3971,7253,1,100,f,f,0
4188,3972,7296,1,100,f,f,0
4189,3973,7251,1,100,f,f,0
4190,3974,7298,1,100,f,f,0
4191,3975,7252,1,100,f,f,0
4192,3976,7236,1,100,f,f,0
4193,3977,7304,1,100,f,f,0
4194,3978,7302,1,100,f,f,0
4195,3979,7303,1,100,f,f,0
4196,3980,7300,1,100,f,f,0
4197,3981,7431,1,100,f,f,0
4198,3982,7301,1,100,f,f,0
4199,3983,7299,1,100,f,f,0
4200,3984,7437,1,100,f,f,0
4201,3985,7435,1,100,f,f,0
4202,3986,7436,1,100,f,f,0
4203,3987,7433,1,100,f,f,0
4204,3988,7438,1,100,f,f,0
4205,3989,7434,1,100,f,f,0
4206,3990,7432,1,100,f,f,0
4207,3991,7444,1,100,f,f,0
4208,3992,7442,1,100,f,f,0
4209,3993,7443,1,100,f,f,0
4210,3994,7440,1,100,f,f,0
4211,3995,7445,1,100,f,f,0
4212,3996,7441,1,100,f,f,0
4213,3997,7439,1,100,f,f,0
4214,185,1386,1,100,f,f,0
4215,186,25432,1,100,t,f,0
4275,116,16321,1,100,t,f,0
4276,117,16322,1,100,f,f,0
4277,118,16323,1,100,t,f,0
4279,2832,8256,1,100,f,f,0
4280,4010,16345,1,100,f,f,0
4281,4011,17686,1,100,t,f,0
4283,83,8337,1,100,t,f,0
4284,84,17775,1,100,t,f,0
4287,123,16328,1,100,t,f,0
4288,124,16329,1,100,f,f,0
4289,125,16330,1,100,t,f,0
4293,82,17774,1,100,t,f,0
4294,80,8320,1,100,t,f,0
4296,2836,8041,1,100,t,f,0
4298,2838,8320,1,100,t,f,0
4299,2837,8318,1,100,t,f,0
4301,85,16324,1,100,t,f,0
4306,79,17685,1,100,t,f,0
4307,4012,16493,1,100,t,f,0
4308,2834,17776,1,100,t,f,0
4310,4014,7701,1,100,f,f,0
4312,4016,7717,1,100,f,f,0
4314,4018,7719,1,100,f,f,0
4315,4019,7720,1,100,f,f,0
4316,4020,7721,1,100,f,f,0
4317,4021,7722,1,100,f,f,0
4318,4022,7723,1,100,f,f,0
4319,4023,7724,1,100,f,f,0
4322,4026,7725,1,100,f,f,0
4323,4027,7726,1,100,f,f,0
4325,4029,7728,1,100,f,f,0
4326,4030,7714,1,100,f,f,0
4327,4031,7715,1,100,f,f,0
4329,4033,7703,1,100,f,f,0
4330,4034,7704,1,100,f,f,0
4331,4035,7705,1,100,f,f,0
4332,4036,7706,1,100,f,f,0
4333,4037,7707,1,100,f,f,0
4334,4038,7710,1,100,f,f,0
4335,4039,7711,1,100,f,f,0
4336,4040,7712,1,100,f,f,0
4337,4041,7713,1,100,f,f,0
4338,4042,7729,1,100,f,f,0
4340,4044,7731,1,100,f,f,0
4341,4045,7732,1,100,f,f,0
4343,4006,17774,1,100,t,f,0
4344,4007,17684,1,100,t,f,0
4348,4047,17692,1,100,t,f,0
4349,4028,7727,1,100,f,f,0
4351,4024,17886,1,100,f,f,0
4352,4043,17887,1,100,f,f,0
4374,2824,17630,1,100,f,f,0
4377,2750,8172,1,100,f,f,0
4378,2751,8178,1,100,f,f,0
4379,2752,8179,1,100,f,f,0
4380,2753,8180,1,100,f,f,0
4381,2754,8234,1,100,f,f,0
4382,2755,8184,1,100,f,f,0
4383,2756,8183,1,100,f,f,0
4384,2757,8185,1,100,f,f,0
4385,2758,8182,1,100,f,f,0
4386,2759,8186,1,100,f,f,0
4387,2760,8206,1,100,f,f,0
4388,2761,8198,1,100,f,f,0
4389,2762,8230,1,100,f,f,0
4390,2763,8201,1,100,f,f,0
4391,2764,8200,1,100,f,f,0
4392,2765,8199,1,100,f,f,0
4393,2766,8227,1,100,f,f,0
4394,2767,8224,1,100,f,f,0
4395,2768,8229,1,100,f,f,0
4396,2769,8223,1,100,f,f,0
4397,2770,8226,1,100,f,f,0
4398,2771,8225,1,100,f,f,0
4399,2772,8231,1,100,f,f,0
4400,2773,8232,1,100,f,f,0
4401,2774,8233,1,100,f,f,0
4402,2775,8187,1,100,f,f,0
4403,2776,8188,1,100,f,f,0
4404,2777,8189,1,100,f,f,0
