id,comment,sub_id,sub_type,dying_time,sound_material_id,big,target_decal_size,use_target_decal,use_target_silhouette,use_target_highlight,name,camera_distance,show_name_tag,name_tag_offset,sound_pack_id,despawn_doodad_on_collision,play_mount_animation
942,누이아 중형주택 I,474,PrefabModel,0.0,7,t,0.0,f,f,t,housing_120_i_step0,12.0,t,0.0,,f,f
943,누이아 중형주택 I,475,PrefabModel,0.0,7,t,0.0,f,f,t,housing_120_i_step1,12.0,t,0.0,,f,f
944,누이아 중형주택 I,476,PrefabModel,0.0,7,t,0.0,f,f,t,housing_120_i_step2,12.0,t,0.0,,f,f
945,누이아 중형주택 I,477,PrefabModel,0.0,7,t,0.0,f,f,t,housing_120_i_step3,12.0,t,0.0,,f,f
946,누이아 중형주택 I,478,PrefabModel,6.0,7,t,0.0,f,f,t,housing_120_i_step4,12.0,t,0.0,,f,f
947,yaksa_bard,424,ActorModel,0.0,8,f,0.0,t,t,f,yaksa_bard,12.0,t,0.0,66,f,f
948,yaksa_shaman,425,ActorModel,0.0,8,f,0.0,t,t,f,yaksa_shaman,12.0,t,0.0,66,f,f
949,yaksa_spearman,426,ActorModel,0.0,8,f,0.0,t,t,f,yaksa_spearman,12.0,t,0.0,66,f,f
950,yaksa_warrior,427,ActorModel,0.0,8,f,0.0,t,t,f,yaksa_warrior,12.0,t,0.0,66,f,f
951,amoredspecter_hunter,428,ActorModel,0.0,10,f,0.0,t,t,f,amoredspecter_hunter,12.0,t,0.0,367,f,f
952,움직이지 않는 체험용 전차,35,VehicleModel,3.0,7,f,0.0,f,f,t,siegetank_holdposition,12.0,t,0.0,171,f,f
953,donkey,429,ActorModel,0.0,10,f,0.0,t,f,t,donkey,15.0,t,1.2,422,f,f
954,ncom_potal_a,430,ActorModel,0.0,13,f,0.0,t,t,f,ncom_potal_a,12.0,t,0.0,,f,f
955,해적선 제작대 05,479,PrefabModel,0.0,7,t,0.0,f,f,t,pirate_housing_05,12.0,t,0.0,,f,f
956,해적선 제작대 06,480,PrefabModel,0.0,7,t,0.0,f,f,t,pirate_housing_06,12.0,t,0.0,,f,f
957,해적선 제작대 07,481,PrefabModel,0.0,7,t,0.0,f,f,t,pirate_housing_07,12.0,t,0.0,,f,f
958,해적선 제작대 08,482,PrefabModel,0.0,7,t,0.0,f,f,t,pirate_housing_08,12.0,t,0.0,,f,f
959,해적선 제작대 09ceremony,483,PrefabModel,0.0,7,t,0.0,f,f,t,pirate_housing_09ceremony,12.0,t,0.0,,f,f
960,쾌속정 제작대 01,484,PrefabModel,0.0,7,t,0.0,f,f,t,speedboat_housing_01,12.0,t,0.0,,f,f
961,쾌속정 제작대 02,485,PrefabModel,0.0,7,t,0.0,f,f,t,speedboat_housing_02,12.0,t,0.0,,f,f
962,쾌속정 제작대 03,486,PrefabModel,0.0,7,t,0.0,f,f,t,speedboat_housing_03,12.0,t,0.0,,f,f
963,쾌속정 제작대 04,487,PrefabModel,0.0,7,t,0.0,f,f,t,speedboat_housing_04,12.0,t,0.0,,f,f
964,쾌속정 제작대 05,488,PrefabModel,0.0,7,t,0.0,f,f,t,speedboat_housing_05,12.0,t,0.0,,f,f
965,쾌속정 제작대 06,489,PrefabModel,0.0,7,t,0.0,f,f,t,speedboat_housing_06,12.0,t,0.0,,f,f
966,쾌속정 제작대 07,490,PrefabModel,0.0,7,t,0.0,f,f,t,speedboat_housing_07,12.0,t,0.0,,f,f
967,쾌속정 제작대 08ceremony,491,PrefabModel,0.0,7,t,0.0,f,f,t,speedboat_housing_08ceremony,12.0,t,0.0,,f,f
969,smallgiant_big_test,432,ActorModel,0.0,8,t,0.0,t,t,f,big_smallgiant,12.0,t,0.0,52,f,f
970,,433,ActorModel,0.0,10,f,0.0,f,f,t,ncom_revival_c,12.0,t,0.0,,f,f
971,big_crab_redshell,434,ActorModel,0.0,14,t,0.0,t,t,f,big_crab_redshell,12.0,t,0.0,80,f,f
972,big_centauros_snowfield_warrior,435,ActorModel,0.0,10,t,0.0,t,t,f,big_centauros_snowfield_warrior,12.0,t,0.0,407,f,f
973,big_mantis,436,ActorModel,0.0,10,t,0.0,t,t,f,big_mantis,12.0,t,0.0,338,f,f
974,big_fleshgolem,437,ActorModel,0.0,10,t,0.0,t,t,f,big_fleshgolem,12.0,t,0.0,285,f,f
975,big_harpy_brown,438,ActorModel,0.0,10,t,0.0,t,t,f,big_harpy_brown,12.0,t,0.0,301,f,f
976,big_fepee_naughty,439,ActorModel,0.0,10,t,0.0,t,f,t,big_fepee_naughty,12.0,t,0.0,330,f,f
977,big_woodgiant_silent,440,ActorModel,0.0,7,t,0.0,t,t,f,big_woodgiant_silent,12.0,t,0.0,247,f,f
978,horse_zebra,441,ActorModel,0.0,10,f,0.0,t,t,f,horse_zebra,12.0,t,0.0,304,f,f
981,donkey_black,444,ActorModel,0.0,10,f,0.0,t,f,t,donkey_black,15.0,t,1.2,422,f,f
982,donkey_brown,445,ActorModel,0.0,10,f,0.0,t,f,t,donkey_brown,15.0,t,1.2,422,f,f
983,donkey_brown_spot,446,ActorModel,0.0,10,f,0.0,t,t,f,donkey_brown_spot,15.0,t,0.0,422,f,f
984,donkey_white,447,ActorModel,0.0,10,f,0.0,t,f,t,donkey_white,15.0,t,1.2,422,f,f
985,learning_ob01_c,448,ActorModel,0.0,7,f,0.0,t,t,f,learning_ob01_c,12.0,t,0.0,,f,f
986,housing_sign,492,PrefabModel,30.0,7,f,0.0,f,f,t,housing_sign,12.0,t,0.0,,f,f
987,허수아비 텃밭_완성,493,PrefabModel,6.0,7,f,0.0,f,f,t,scarecrow_farm1,12.0,t,0.0,,f,f
988,amoredspecter_warrior,449,ActorModel,0.0,10,f,0.0,t,t,f,amoredspecter_warrior,12.0,t,0.0,367,f,f
989,허수아비 텃밭_진행,494,PrefabModel,6.0,7,f,0.0,f,f,t,scarecrow_farm0,12.0,t,0.0,,f,f
990,발석차,36,VehicleModel,3.0,7,f,0.0,f,f,t,siege_catapult_a,40.0,t,4.0,173,t,f
991,테스트용,450,ActorModel,0.0,10,f,0.0,f,f,f,null_actor_model,12.0,f,0.0,,f,f
993,가공 제작소_건설 중,495,PrefabModel,6.0,8,f,0.0,f,f,t,hs_common_workshop_consite_1f_a,12.0,t,0.0,,f,f
994,철재 가공 제작소,496,PrefabModel,6.0,8,f,0.0,f,f,t,hs_common_workshop_metal_1f_a,12.0,t,0.0,,f,f
995,암석 가공 제작소,497,PrefabModel,6.0,8,f,0.0,f,f,t,hs_common_workshop_rock_1f_a,12.0,t,0.0,,f,f
996,옷감 가공 제작소,498,PrefabModel,6.0,8,f,0.0,f,f,t,hs_common_workshop_cloth_1f_a,12.0,t,0.0,,f,f
997,목재 가공 제작소,499,PrefabModel,6.0,8,f,0.0,f,f,t,hs_common_workshop_wood_1f_a,12.0,t,0.0,,f,f
998,가죽 가공 제작소,500,PrefabModel,6.0,8,f,0.0,f,f,t,hs_common_workshop_leather_1f_a,12.0,t,0.0,,f,f
999,beholder,452,ActorModel,0.0,10,f,0.0,t,t,f,beholder,12.0,t,0.7,233,f,f
1000,nuia_h_castle_tower_a_towerrock,501,PrefabModel,6.0,8,t,0.0,f,f,t,nuia_h_castle_tower_a_towerrock,12.0,f,0.0,,f,f
1001,nuia_h_castle_tower_stair,502,PrefabModel,6.0,8,t,0.0,f,f,t,nuia_h_castle_tower_stair,12.0,f,0.0,,f,f
1002,nuia_h_castle_brige_b_step4,503,PrefabModel,2.0,7,t,0.0,f,f,t,nuia_h_castle_brige_a_step4_m,12.0,t,0.0,,f,f
1003,nuia_h_castle_brige_b_step0,504,PrefabModel,2.0,7,t,0.0,f,f,t,nuia_h_castle_brige_a_step0_m,12.0,t,0.0,,f,f
1004,nuia_h_castle_tower_a_towerdoor,505,PrefabModel,2.0,7,t,0.0,f,f,t,nuia_h_castle_tower_a_towerdoor,12.0,f,0.0,,f,f
1005,테스트_정덕근,37,VehicleModel,3.0,7,f,0.0,f,f,t,rock_kajikun,20.0,t,0.0,,f,f
1006,beholder_swamp,453,ActorModel,0.0,10,f,0.0,t,t,f,beholder_swamp,12.0,t,0.7,233,f,f
1007,turkeypoult,454,ActorModel,0.0,10,f,0.0,t,t,f,turkeypoult,12.0,t,0.0,,f,f
1008,농기계,38,VehicleModel,3.3,7,f,0.0,f,f,t,tractor,20.0,t,3.0,176,t,f
1009,test_interaction_seahouse0,506,PrefabModel,0.0,7,t,-1.0,f,f,t,test_interaction_seahouse0,12.0,t,0.0,,f,f
1010,test_interaction_seahouse1,507,PrefabModel,0.0,7,t,-1.0,f,f,t,test_interaction_seahouse1,12.0,t,0.0,,f,f
1011,test_interaction_seahouse2,508,PrefabModel,0.0,7,t,-1.0,f,f,t,test_interaction_seahouse2,12.0,t,0.0,,f,f
1012,test_interaction_seahouse3,509,PrefabModel,0.0,7,t,-1.0,f,f,t,test_interaction_seahouse3,12.0,t,0.0,,f,f
1013,seafarm,510,PrefabModel,1.8,13,t,-1.0,f,f,t,seafarm,12.0,t,0.0,,f,f
1014,chick,455,ActorModel,0.0,10,f,0.0,t,t,f,chick,12.0,t,0.0,,f,f
1015,duckling,456,ActorModel,0.0,10,f,0.0,t,t,f,duckling,12.0,t,0.0,,f,f
1016,gosling,457,ActorModel,0.0,10,f,0.0,t,t,f,gosling,12.0,t,0.0,,f,f
1017,goat,458,ActorModel,0.0,10,f,0.0,t,t,f,goat,12.0,t,0.0,,f,f
1018,bloodyarmy_commander2,459,ActorModel,0.0,10,f,0.0,t,t,f,bloodyarmy_commander2,12.0,t,0.0,234,f,f
1019,bloodyarmy_infantry2,460,ActorModel,0.0,10,f,0.0,t,t,f,bloodyarmy_infantry2,12.0,t,0.0,234,f,f
1020,bloodyarmy_soldier2,461,ActorModel,0.0,10,f,0.0,t,t,f,bloodyarmy_soldier2,12.0,t,0.0,234,f,f
1021,bloodyarmy_archer2,462,ActorModel,0.9,10,f,0.0,t,t,f,bloodyarmy_archer2,12.0,t,0.0,234,f,f
1022,bloodyarmy_quartemaster2,463,ActorModel,0.0,10,f,0.0,t,t,f,bloodyarmy_quartemaster2,12.0,t,0.0,234,f,f
1023,bloodyarmy_spearman2,464,ActorModel,0.0,10,f,0.0,t,t,f,bloodyarmy_spearman2,12.0,t,0.0,234,f,f
1024,인터랙션 테스트용 범선,12,ShipModel,0.0,12,t,0.0,f,f,t,interaction_galleon,70.0,t,0.0,144,f,f
1025,투명의 띄우진 지옥문 용 모델,465,ActorModel,0.0,6,t,0.0,f,f,f,hellgate,12.0,f,0.0,,f,f
1026,turret_b,39,VehicleModel,0.0,7,t,0.0,t,t,f,turret_b_mount_testing,20.0,f,0.0,,f,f
1027,actor model 테스트 용도로 씁니다.,466,ActorModel,0.0,8,f,0.8,t,t,f,not_in_use,12.0,t,0.0,,f,f
1028,프리팹 모델 테스트 용도로 씁니다.,511,PrefabModel,1.0,8,f,0.0,t,t,f,notinuse,12.0,t,0.0,,f,f
1029,anthalon,467,ActorModel,0.0,10,t,0.0,t,t,f,anthalon,12.0,t,0.0,395,f,f
1030,buffalo,468,ActorModel,0.0,10,f,0.0,t,t,f,buffalo,12.0,t,0.0,272,f,f
1031,calf,469,ActorModel,0.0,10,f,0.0,t,t,f,calf,12.0,t,0.0,416,f,f
1032,buffalo_baby,470,ActorModel,0.0,10,f,0.0,t,t,f,buffalo_baby,12.0,t,0.0,,f,f
1033,piggy,471,ActorModel,0.0,10,f,0.0,t,t,f,piggy,12.0,t,0.0,,f,f
1034,kid,472,ActorModel,0.0,10,f,0.0,t,t,f,kid,12.0,t,0.0,,f,f
1035,ferre_male_ghost,473,ActorModel,0.0,9,f,0.8,t,t,f,ferre_male_ghost,12.0,t,0.0,63,f,f
1036,ferre_female_ghost,474,ActorModel,0.0,9,f,0.8,t,t,f,ferre_female_ghost,12.0,t,0.0,63,f,f
1037,elf_female_ghost,475,ActorModel,0.0,9,f,0.8,t,t,f,elf_female_ghost,12.0,t,0.0,63,f,f
1038,elf_male_ghost,476,ActorModel,0.0,9,f,0.8,t,t,f,elf_male_ghost,12.0,t,0.0,62,f,f
1039,hariharan_female_ghost,477,ActorModel,0.0,9,f,0.8,t,t,f,hariharan_female_ghost,12.0,t,0.0,63,f,f
1040,hariharan_male_ghost,478,ActorModel,0.0,9,f,0.8,t,t,f,hariharan_male_ghost,12.0,t,0.0,62,f,f
1041,nuian_female_ghost,479,ActorModel,0.0,9,f,0.8,t,t,f,nuian_female_ghost,12.0,t,0.0,63,f,f
1042,boy_ghost,480,ActorModel,0.0,9,f,0.8,t,t,f,boy_ghost,12.0,t,0.0,,f,f
1043,girl_ghost,481,ActorModel,0.0,9,f,0.8,t,t,f,girl_ghost,12.0,t,0.0,,f,f
1044,turkey,482,ActorModel,0.0,10,f,0.0,t,t,f,turkey,12.0,t,0.0,,f,f
1045,tare,483,ActorModel,0.0,10,f,0.0,t,f,t,tare,12.0,t,1.3,19,f,f
1046,유람선,13,ShipModel,0.0,12,t,0.0,f,f,t,cruiser,40.0,t,18.0,144,t,f
1047,오리,484,ActorModel,0.0,10,f,0.0,t,t,f,duck,12.0,t,0.0,,f,f
1048,거위,485,ActorModel,0.0,10,f,0.0,t,t,f,goose,12.0,t,0.0,,f,f
1049,tare_black,486,ActorModel,0.0,10,f,0.0,t,f,t,tare_black,12.0,t,1.3,19,f,f
1050,tare_blue,487,ActorModel,0.0,10,f,0.0,t,f,t,tare_blue,12.0,t,1.3,19,f,f
1051,인간 대포,40,VehicleModel,0.0,13,f,0.0,f,f,f,human_canon,10.0,t,0.0,,f,f
1052,cow_white_riding,488,ActorModel,0.0,10,f,0.0,t,f,t,cow_white_riding,15.0,t,1.4,61,f,f
1053,cow_black_riding,489,ActorModel,0.0,10,f,0.0,t,f,t,cow_black_riding,15.0,t,0.0,61,f,f
1054,cow_brown_riding,490,ActorModel,0.0,10,f,0.0,t,f,t,cow_brown_riding,15.0,t,0.0,61,f,f
1055,harihara_castle_gate_a_step1,512,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_gate_a_step1,12.0,t,0.0,,f,f
1056,harihara_castle_gate_a_step2,513,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_gate_a_step2,12.0,t,0.0,,f,f
1057,harihara_castle_gate_a_step3,514,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_gate_a_step3,12.0,t,0.0,,f,f
1058,harihara_castle_towerrock,515,PrefabModel,6.0,8,t,0.0,f,f,t,harihara_castle_towerrock,12.0,f,0.0,,f,f
1059,harihara_castle_tower_a_step1,516,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_tower_a_step1,12.0,t,0.0,,f,f
1060,harihara_castle_tower_a_step2,517,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_tower_a_step2,12.0,t,0.0,,f,f
1061,harihara_castle_tower_a_step3,518,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_tower_a_step3,12.0,t,0.0,,f,f
1062,harihara_castle_tower_b_step1,519,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_tower_b_step1,12.0,t,0.0,,f,f
1063,harihara_castle_tower_b_step2,520,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_tower_b_step2,12.0,t,0.0,,f,f
1064,harihara_castle_tower_b_step3,521,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_tower_b_step3,12.0,t,0.0,,f,f
1065,harihara_castle_wall_13m_slope0_step1,522,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope0_step1,12.0,t,0.0,,f,f
1066,harihara_castle_wall_13m_slope0_step2,523,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope0_step2,12.0,t,0.0,,f,f
1067,harihara_castle_wall_13m_slope0_step3,524,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope0_step3,12.0,t,0.0,,f,f
1068,snowlion2_yellomane,491,ActorModel,0.0,10,f,0.0,t,f,t,snowlion2_yellomane,15.0,t,0.5,321,f,f
1069,snowlion2_white,492,ActorModel,0.0,10,f,0.0,t,f,t,snowlion2_white,15.0,t,1.35,321,f,f
1070,snowlion2_blackmane,493,ActorModel,0.0,10,f,0.0,t,f,t,snowlion2_blackmane,15.0,t,1.35,321,f,f
1071,weregoat,494,ActorModel,0.0,10,f,0.0,t,t,f,weregoat,12.0,t,0.0,50,f,f
1072,monster_rat_black,495,ActorModel,0.0,10,f,0.0,t,t,f,monster_rat_black,12.0,t,0.0,332,f,f
1073,monster_rat_white,496,ActorModel,0.0,10,f,0.0,t,t,f,monster_rat_white,12.0,t,0.0,332,f,f
1074,nuian_female_sexy,497,ActorModel,0.0,10,f,0.8,t,t,f,nuian_female_sexy,12.0,t,0.6,,f,f
1075,테스트용,525,PrefabModel,6.0,8,t,0.0,f,f,t,test_common,12.0,t,0.0,,f,f
1076,조합형 하우징 테스트,526,PrefabModel,1.0,7,t,0.0,f,f,t,Large_housing_test_2,12.0,t,0.0,,f,f
1077,harihara_castle_wall_13m_slope1_step1,527,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope1_step1,12.0,t,0.0,,f,f
1078,harihara_castle_wall_13m_slope1_step2,528,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope1_step2,12.0,t,0.0,,f,f
1079,harihara_castle_wall_13m_slope1_step3,529,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope1_step3,12.0,t,0.0,,f,f
1080,totem_stone,498,ActorModel,0.0,8,f,0.0,t,t,f,totem_stone,12.0,t,0.0,39,f,f
1081,totem_wood,499,ActorModel,0.0,7,f,0.0,t,t,f,totem_wood,12.0,t,0.0,40,f,f
1082,초가집,530,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_Farmhouse_S_1f_a,12.0,t,0.0,,f,f
1083,소형 주택 건설진행 step1,531,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_S_step1,12.0,t,0.0,,f,f
1084,소형 주택 건설진행 step2,532,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_S_step2,12.0,t,0.0,,f,f
1085,소형 주택 건설진행 step3,533,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_S_step3,12.0,t,0.0,,f,f
1086,중형 주택 건설진행 step1,534,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_M_step1,12.0,t,0.0,,f,f
1087,중형 주택 건설진행 step2,535,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_M_step2,12.0,t,0.0,,f,f
1088,중형 주택 건설진행 step3,536,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_M_step3,12.0,t,0.0,,f,f
1089,대형 주택 건설진행 step1,537,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_L_step1,12.0,t,0.0,,f,f
1090,대형 주택 건설진행 step2,538,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_L_step2,12.0,t,0.0,,f,f
1091,대형 주택 건설진행 step3,539,PrefabModel,10.0,8,t,0.0,f,f,t,hs_common_consite_L_step3,12.0,t,0.0,,f,f
1092,harihara_castle_wall_13m_slope1_step1_m,540,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope1_step1_m,12.0,t,0.0,,f,f
1093,harihara_castle_wall_13m_slope1_step2_m,541,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope1_step2_m,12.0,t,0.0,,f,f
1094,harihara_castle_wall_13m_slope1_step3_m,542,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope1_step3_m,12.0,t,0.0,,f,f
1095,harihara_castle_wall_13m_slope2_step1,543,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope2_step1,12.0,t,0.0,,f,f
1096,harihara_castle_wall_13m_slope2_step2,544,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope2_step2,12.0,t,0.0,,f,f
1097,harihara_castle_wall_13m_slope2_step3,545,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope2_step3,12.0,t,0.0,,f,f
1098,harihara_castle_wall_13m_slope2_step1_m,546,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope2_step1_m,12.0,t,0.0,,f,f
1099,harihara_castle_wall_13m_slope2_step2_m,547,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope2_step2_m,12.0,t,0.0,,f,f
1100,harihara_castle_wall_13m_slope2_step3_m,548,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_13m_slope2_step3_m,12.0,t,0.0,,f,f
1101,harihara_castle_wall_21m_slope0_step1,549,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope0_step1,12.0,t,0.0,,f,f
1102,harihara_castle_wall_21m_slope0_step2,550,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope0_step2,12.0,t,0.0,,f,f
1103,harihara_castle_wall_21m_slope0_step3,551,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope0_step3,12.0,t,0.0,,f,f
1104,harihara_castle_wall_21m_slope1_step1,552,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope1_step1,12.0,t,0.0,,f,f
1105,harihara_castle_wall_21m_slope1_step2,553,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope1_step2,12.0,t,0.0,,f,f
1106,harihara_castle_wall_21m_slope1_step3,554,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope1_step3,12.0,t,0.0,,f,f
1107,harihara_castle_wall_21m_slope1_step1_m,555,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope1_step1_m,12.0,t,0.0,,f,f
1108,harihara_castle_wall_21m_slope1_step2_m,556,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope1_step2_m,12.0,t,0.0,,f,f
1109,harihara_castle_wall_21m_slope1_step3_m,557,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope1_step3_m,12.0,t,0.0,,f,f
1110,harihara_castle_wall_21m_slope2_step1,558,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope2_step1,12.0,t,0.0,,f,f
1111,harihara_castle_wall_21m_slope2_step2,559,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope2_step2,12.0,t,0.0,,f,f
1112,harihara_castle_wall_21m_slope2_step3,560,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope2_step3,12.0,t,0.0,,f,f
1113,harihara_castle_wall_21m_slope2_step1_m,561,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope2_step1_m,12.0,t,0.0,,f,f
1114,harihara_castle_wall_21m_slope2_step2_m,562,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope2_step2_m,12.0,t,0.0,,f,f
1115,harihara_castle_wall_21m_slope2_step3_m,563,PrefabModel,10.0,8,t,0.0,f,f,t,harihara_castle_wall_21m_slope2_step3_m,12.0,t,0.0,,f,f
1116,누이아 파랑지붕 소형 주택 A형,564,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_S_1f_a,12.0,t,0.0,,f,f
1117,누이아 파랑지붕 소형 주택 B형,565,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_S_1f_b,12.0,t,0.0,,f,f
1118,누이아 파랑지붕 소형 주택 C형,566,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_S_1f_c,12.0,t,0.0,,f,f
1119,누이아 초록지붕 소형 주택 A형,567,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_S_1f_a,12.0,t,0.0,,f,f
1120,누이아 초록지붕 소형 주택 B형,568,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_S_1f_b,12.0,t,0.0,,f,f
1121,누이아 초록지붕 소형 주택 C형,569,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_S_1f_c,12.0,t,0.0,,f,f
1122,elk,500,ActorModel,0.0,10,f,0.0,t,f,t,elk,15.0,t,1.3,38,f,f
1123,owl_postman,501,ActorModel,0.0,10,f,0.0,t,t,f,owl_postman,12.0,t,0.6,,f,f
1124,다루마을 대포,41,VehicleModel,0.0,13,f,0.0,f,f,f,daru_canon,10.0,t,2.0,,f,f
1125,하리하라 기와지붕 소형 주택 A형,570,PrefabModel,10.0,8,t,0.0,f,f,t,hs_hari_roof01_S_1f_a,12.0,t,0.0,,f,f
1126,하리하라 기와지붕 중형 주택 A형,571,PrefabModel,10.0,8,t,0.0,f,f,t,hs_hari_roof01_M_1f_a,12.0,t,0.0,,f,f
1127,하리하라 기와지붕 대형 2층 주택 A형,572,PrefabModel,10.0,8,t,0.0,f,f,t,hs_hari_roof01_L_2f_a,12.0,t,0.0,,f,f
1128,누이아 빨강지붕 소형 주택 A형,573,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_S_1f_a,12.0,t,0.0,,f,f
1129,누이아 빨강지붕 소형 주택 B형,574,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_S_1f_b,12.0,t,0.0,,f,f
1130,누이아 빨강지붕 소형 주택 C형,575,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_S_1f_c,12.0,t,0.0,,f,f
1131,누이아 파랑지붕 중형 주택 A형,576,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_M_1f_a,12.0,t,0.0,,f,f
1132,누이아 파랑지붕 중형 주택 B형,577,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_M_1f_b,12.0,t,0.0,,f,f
1133,누이아 파랑지붕 중형 주택 C형,578,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_M_1f_c,12.0,t,0.0,,f,f
1134,누이아 초록지붕 중형 주택 A형,579,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_M_1f_a,12.0,t,0.0,,f,f
1135,누이아 초록지붕 중형 주택 B형,580,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_M_1f_b,12.0,t,0.0,,f,f
1136,누이아 초록지붕 중형 주택 C형,581,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_M_1f_c,12.0,t,0.0,,f,f
1137,누이아 빨강지붕 중형 주택 A형,582,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_M_1f_a,12.0,t,0.0,,f,f
1138,누이아 빨강지붕 중형 주택 B형,583,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_M_1f_b,12.0,t,0.0,,f,f
1139,누이아 빨강지붕 중형 주택 C형,584,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof03_M_1f_c,12.0,t,0.0,,f,f
1140,누이아 파랑지붕 중형 2층 주택 A형,585,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_M_2f_a,12.0,t,0.0,,f,f
1141,누이아 파랑지붕 중형 2층 주택 B형,586,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_M_2f_b,12.0,t,0.0,,f,f
1142,누이아 파랑지붕 중형 2층 주택 C형,587,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof01_M_2f_c,12.0,t,0.0,,f,f
1143,누이아 초록지붕 중형 2층 주택 A형,588,PrefabModel,10.0,8,t,0.0,f,f,t,hs_nuia_roof02_M_2f_a,12.0,t,0.0,,f,f
