id,title,cast_delay,tool_id,skill_id,wi_id,desc,milestone_id,req_doodad_id,need_bind,ac_id,actability_limit,show_upper_crafts,recommend_level,visible_order
344,생생한 혈투의 손,10000,,11076,43,,,0,f,0,0,f,0,0
345,생생한 혼돈의 손,10000,,11076,43,,,0,f,0,0,f,0,0
346,광폭한 저주의 주먹,10000,,11076,43,,,0,f,0,0,f,0,0
347,광폭한 전쟁의 주먹,10000,,11076,43,,,0,f,0,0,f,0,0
348,광폭한 격투의 주먹,10000,,11076,43,,,0,f,0,0,f,0,0
349,불타는 신념의 걸음,10000,,11076,43,,,0,f,0,0,f,0,0
350,3단 나무 서랍장,8000,,14619,37,,,532,f,62,0,t,0,0
351,나무 애완동물 우리,8000,,14619,37,,,532,f,62,0,t,0,0
352,평범한 나무 술장,8000,,14619,37,,,532,f,62,0,t,0,0
353,원목 약장,8000,,14619,37,,,532,f,62,0,t,0,0
354,원목 유리 장식장,8000,,14619,37,,,532,f,62,0,t,0,0
355,원목 선반,8000,,14619,37,,,532,f,62,0,t,0,0
356,원목 책장,8000,,14619,37,,,532,f,62,0,t,0,0
357,상인의 간이 서랍장,9000,,14620,37,,,532,f,62,100,t,0,0
358,상인의 고급 서랍장,9000,,14620,37,,,532,f,62,100,t,0,0
359,상인의 세공 장식장,9000,,14620,37,,,532,f,62,100,t,0,0
360,군주의 오래된 책장,10000,,14621,37,,,2239,f,62,500,t,0,0
361,군주의 작은 선반,10000,,14621,37,,,2239,f,62,500,t,0,0
362,군주의 원형 장식장,10000,,14621,37,,,2239,f,62,500,t,0,0
363,군주의 계단식 서랍장,10000,,14621,37,,,2239,f,62,500,t,0,0
364,학자의 작은 선반,9000,,14620,37,,,532,f,62,100,t,0,0
365,학자의 대형 책장,9000,,14620,37,,,532,f,62,100,t,0,0
366,귀족의 화려한 책장,10000,,14621,37,,,2239,f,62,500,t,0,0
367,귀족의 장식 수납장,10000,,14621,37,,,2239,f,62,500,t,0,0
368,왕실의 대형 책장,10000,,14580,37,,,2239,f,62,5000,t,0,0
369,왕실의 피아노,10000,,14580,37,,,2239,f,62,5000,t,0,0
370,정찰병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
371,근위병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
372,수호병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
373,재빠른 경비병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
374,날카로운 경비병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
375,예리한 경비병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
376,튼튼한 정찰병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
377,뾰족한 정찰병의 칼날,10000,,11076,43,,,,f,0,0,f,0,0
378,견고한 정찰병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
379,정교한 근위병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
380,고결한 근위병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
381,순고한 근위병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
382,굳건한 수호병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
383,강인한 수호병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
384,신성한 수호병의 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
385,일격의 불꽃,10000,,11076,43,,,0,f,0,0,f,0,0
386,공포의 불꽃,10000,,11076,43,,,0,f,0,0,f,0,0
387,투쟁의 불꽃,10000,,11076,43,,,0,f,0,0,f,0,0
388,투지의 한기,10000,,11076,43,,,0,f,0,0,f,0,0
389,파멸의 한기,10000,,11076,43,,,0,f,0,0,f,0,0
390,지배의 한기,10000,,11076,43,,,0,f,0,0,f,0,0
391,저주의 손길,10000,,11076,43,,,0,f,0,0,f,0,0
392,분노의 손길,10000,,11076,43,,,0,f,0,0,f,0,0
393,투혼의 손길,10000,,11076,43,,,0,f,0,0,f,0,0
394,재생의 해무리,10000,,11076,43,,,0,f,0,0,f,0,0
395,불굴의 해무리,10000,,11076,43,,,0,f,0,0,f,0,0
396,격동의 해무리,10000,,11076,43,,,0,f,0,0,f,0,0
397,전투의 샛별,10000,,11076,43,,,0,f,0,0,f,0,0
398,혈투의 샛별,10000,,11076,43,,,0,f,0,0,f,0,0
399,혼돈의 샛별,10000,,11076,43,,,0,f,0,0,f,0,0
400,작은 저울,6000,,14697,57,,,564,f,65,0,t,0,0
401,붉은 모자 광대 인형,6000,,14697,57,,,564,f,65,0,t,0,0
402,붉은 모자 소녀 인형,6000,,14697,57,,,564,f,65,0,t,0,0
403,하얀 모자 소녀 인형,6000,,14697,57,,,564,f,65,0,t,0,0
404,노란 무늬 원목 마네킹,6000,,14697,57,,,564,f,65,0,t,0,0
405,푹신한 베개,6000,,14697,57,,,564,f,65,0,t,0,0
406,두툼한 방석,6000,,14697,57,,,2240,f,65,0,t,0,0
407,작은 방석,6000,,14697,57,,,564,f,65,0,t,0,0
408,큰 장식 방석,6000,,14697,57,,,2240,f,65,0,t,0,0
409,길다란 마블링 호리병,6000,,14697,57,,,2240,f,65,0,t,0,0
410,평범한 마블링 주전자,6000,,14697,57,,,2240,f,65,0,t,0,0
411,평범한 마블링 호리병,6000,,14697,57,,,2240,f,65,0,t,0,0
412,검은 장식 항아리,8000,,14693,57,,,2240,f,65,0,t,0,0
413,바다빛 항아리,8000,,14693,57,,,2240,f,65,0,t,0,0
414,금장식 주전자,8000,,14693,57,,,2240,f,65,0,t,0,0
415,푸른 날개 항아리,8000,,14693,57,,,2240,f,65,0,t,0,0
416,해와 달 항아리,8000,,14693,57,,,2240,f,65,0,t,0,0
417,화사한 꽃무늬 항아리,8000,,14693,57,,,2240,f,65,0,t,0,0
418,푸른 풍경화 항아리,8000,,14693,57,,,2240,f,65,0,t,0,0
419,장식 화병,9000,,14694,57,,,564,f,65,100,t,0,0
420,토끼풀 장식 철쭉 화병,9000,,14694,57,,,564,f,65,100,t,0,0
421,흑단나무 분재 화분,9000,,14694,57,,,2240,f,65,100,t,0,0
422,대나무 분재 사각 화분,9000,,14694,57,,,2240,f,65,100,t,0,0
423,소나무 분재 화분,9000,,14694,57,,,2240,f,65,100,t,0,0
424,대나무 분재 팔각 화분,9000,,14694,57,,,2240,f,65,100,t,0,0
425,수선화 화단,9000,,14694,57,,,564,f,65,100,t,0,0
426,양귀비 화분,9000,,14694,57,,,2240,f,65,100,t,0,0
427,철쭉 화병,9000,,14694,57,,,2240,f,65,100,t,0,0
428,벚나무 나뭇가지 화병,9000,,14694,57,,,2240,f,65,100,t,0,0
429,향기나는 화분,9000,,14694,57,,,2240,f,65,100,t,0,0
430,나른한 오후 풍경 액자,9000,,14694,57,,,2240,f,65,100,t,0,0
431,귀족의 일상 액자,9000,,14694,57,,,2240,f,65,100,t,0,0
432,별의 황금잔,10000,,14695,57,,,2240,f,65,500,t,0,0
433,별의 독수리 장식대,10000,,14695,57,,,2240,f,65,500,t,0,0
434,별의 무기 장식대,10000,,14695,57,,,2240,f,65,500,t,0,0
435,별의 갑옷 장식,10000,,14695,57,,,2240,f,65,500,t,0,0
436,부엉이 우편함,10000,,14696,57,,,2240,f,65,5000,t,0,0
437,나룻배 소환 주문서,10000,,16769,40,,,532,f,26,0,t,0,0
438,은밀한 격투의 달빛,10000,,11076,43,,,0,f,0,0,f,0,0
439,날카로운 신념의 가시,10000,,11076,43,,,0,f,0,0,f,0,0
440,날카로운 전투의 가시,10000,,11076,43,,,0,f,0,0,f,0,0
441,날카로운 저항의 가시,10000,,11076,43,,,0,f,0,0,f,0,0
442,쏟아지는 불굴의 눈물,10000,,11076,43,,,0,f,0,0,f,0,0
443,쏟아지는 질주의 눈물,10000,,11076,43,,,0,f,0,0,f,0,0
444,쏟아지는 분쇄의 눈물,10000,,11076,43,,,0,f,0,0,f,0,0
445,메마른 저주의 눈동자,10000,,11076,43,,,0,f,0,0,f,0,0
446,메마른 환희의 눈동자,10000,,11076,43,,,0,f,0,0,f,0,0
447,메마른 격노의 눈동자,10000,,11076,43,,,0,f,0,0,f,0,0
448,빛나는 쾌속의 서슬칼날,10000,,11076,43,,,0,f,0,0,f,0,0
449,빛나는 행운의 서슬칼날,10000,,11076,43,,,0,f,0,0,f,0,0
450,빛나는 재치의 서슬칼날,10000,,11076,43,,,0,f,0,0,f,0,0
451,은은한 인내의 잔숨결,10000,,11076,43,,,0,f,0,0,f,0,0
452,은은한 축복의 잔숨결,10000,,11076,43,,,0,f,0,0,f,0,0
453,은은한 의지의 잔숨결,10000,,11076,43,,,0,f,0,0,f,0,0
454,은은한 망각의 속삭임,10000,,11076,43,,,0,f,0,0,f,0,0
455,은은한 운명의 속삭임,10000,,11076,43,,,0,f,0,0,f,0,0
456,은은한 천상의 속삭임,10000,,11076,43,,,0,f,0,0,f,0,0
457,사냥꾼의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
458,모험가의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
459,경비병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
460,정찰병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
461,근위병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
462,재빠른 경비병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
463,날카로운 경비병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
464,예리한 경비병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
465,튼튼한 정찰병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
466,뾰족한 정찰병의 큰 칼날,10000,,11076,43,,,,f,0,0,f,0,0
467,견고한 정찰병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
468,정교한 근위병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
469,고결한 근위병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
470,순고한 근위병의 큰 칼날,10000,,11076,43,,,0,f,0,0,f,0,0
471,일격의 눈빛,10000,,11076,43,,,0,f,0,0,f,0,0
472,공포의 눈빛,10000,,11076,43,,,0,f,0,0,f,0,0
473,투쟁의 눈빛,10000,,11076,43,,,0,f,0,0,f,0,0
474,투지의 시,10000,,11076,43,,,0,f,0,0,f,0,0
475,파멸의 시,10000,,11076,43,,,0,f,0,0,f,0,0
476,지배의 시,10000,,11076,43,,,0,f,0,0,f,0,0
477,저주의 춤,10000,,11076,43,,,0,f,0,0,f,0,0
478,분노의 춤,10000,,11076,43,,,0,f,0,0,f,0,0
479,투혼의 춤,10000,,11076,43,,,0,f,0,0,f,0,0
480,짧은 나무 울타리,5000,,14618,37,,,532,f,63,0,t,0,0
481,짧은 나무 두 줄 울타리,5000,,14618,37,,,532,f,63,0,t,0,0
482,나무 두 줄 울타리,5000,,14618,37,,,532,f,63,0,t,0,0
483,나무 상자,5000,,14618,37,,,532,f,63,0,t,0,0
484,나무 사다리,5000,,14618,37,,,532,f,63,0,t,0,0
485,통나무 울타리,5000,,14618,37,,,532,f,63,0,t,0,0
486,농장 울타리,5000,,14618,37,,,532,f,63,0,t,0,0
487,날카로운 검은 울타리,5000,,14618,37,,,532,f,63,0,t,0,0
488,뾰족한 기둥,5000,,14697,57,,,564,f,65,0,t,0,0
489,날카로운 흰 울타리,5000,,14618,37,,,532,f,63,0,t,0,0
490,전투의 노래,10000,,11076,43,,,0,f,0,0,f,0,0
491,저항의 노래,10000,,11076,43,,,0,f,0,0,f,0,0
492,춤추는 불굴의 열기,10000,,11076,43,,,0,f,0,0,f,0,0
493,춤추는 질주의 열기,10000,,11076,43,,,0,f,0,0,f,0,0
494,춤추는 분쇄의 열기,10000,,11076,43,,,0,f,0,0,f,0,0
495,춤추는 저주의 손짓,10000,,11076,43,,,0,f,0,0,f,0,0
496,환희의 손짓,10000,,11076,43,,,0,f,0,0,f,0,0
497,격노의 손짓,10000,,11076,43,,,0,f,0,0,f,0,0
498,날이 선 일격의 눈빛,10000,,11076,43,,,0,f,0,0,f,0,0
499,날이 선 공포의 눈빛,10000,,11076,43,,,0,f,0,0,f,0,0
500,날이 선 투쟁의 눈빛,10000,,11076,43,,,0,f,0,0,f,0,0
501,신성한 투지의 시,10000,,11076,43,,,0,f,0,0,f,0,0
502,신성한 파멸의 시,10000,,11076,43,,,0,f,0,0,f,0,0
503,신성한 지배의 시,10000,,11076,43,,,0,f,0,0,f,0,0
504,흥겨운 저주의 춤,10000,,11076,43,,,0,f,0,0,f,0,0
505,흥겨운 분노의 춤,10000,,11076,43,,,0,f,0,0,f,0,0
506,흥겨운 투혼의 춤,10000,,11076,43,,,0,f,0,0,f,0,0
507,늘푸른 재생의 영광,10000,,11076,43,,,0,f,0,0,f,0,0
508,늘푸른 불굴의 영광,10000,,11076,43,,,0,f,0,0,f,0,0
509,늘푸른 격동의 영광,10000,,11076,43,,,0,f,0,0,f,0,0
510,붉은 전투의 서광,10000,,11076,43,,,0,f,0,0,f,0,0
511,붉은 혈투의 서광,10000,,11076,43,,,0,f,0,0,f,0,0
512,붉은 혼돈의 서광,10000,,11076,43,,,0,f,0,0,f,0,0
513,새파란 저주의 광기,10000,,11076,43,,,0,f,0,0,f,0,0
514,새파란 전쟁의 광기,10000,,11076,43,,,0,f,0,0,f,0,0
515,새파란 격투의 광기,10000,,11076,43,,,0,f,0,0,f,0,0
516,맑은 신념의 노래,10000,,11076,43,,,0,f,0,0,f,0,0
517,맑은 전투의 노래,10000,,11076,43,,,0,f,0,0,f,0,0
518,맑은 저항의 노래,10000,,11076,43,,,0,f,0,0,f,0,0
519,끝없는 불굴의 열기,10000,,11076,43,,,0,f,0,0,f,0,0
520,끝없는 질주의 열기,10000,,11076,43,,,0,f,0,0,f,0,0
521,끝없는 분쇄의 열기,10000,,11076,43,,,0,f,0,0,f,0,0
522,황홀한 저주의 손짓,10000,,11076,43,,,0,f,0,0,f,0,0
523,황홀한 환희의 손짓,10000,,11076,43,,,0,f,0,0,f,0,0
524,황홀한 격노의 손짓,10000,,11076,43,,,0,f,0,0,f,0,0
525,사냥꾼의 검,10000,,11076,43,,,,f,0,0,f,0,0
526,모험가의 검,10000,,11076,43,,,0,f,0,0,f,0,0
527,경비병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
528,정찰병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
529,근위병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
530,수호병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
531,재빠른 경비병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
532,날카로운 경비병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
533,예리한 경비병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
534,튼튼한 정찰병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
535,뾰족한 정찰병의 검,10000,,11076,43,,,,f,0,0,f,0,0
536,견고한 정찰병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
537,정교한 근위병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
538,고결한 근위병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
539,순고한 근위병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
540,굳건한 수호병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
541,강인한 수호병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
542,신성한 수호병의 검,10000,,11076,43,,,0,f,0,0,f,0,0
543,파괴의 수호자,10000,,11076,43,,,0,f,0,0,f,0,0
544,쾌락의 수호자,10000,,11076,43,,,0,f,0,0,f,0,0
545,최후의 수호자,10000,,11076,43,,,0,f,0,0,f,0,0
546,죽음의 조언자,10000,,11076,43,,,0,f,0,0,f,0,0
547,혼란의 조언자,10000,,11076,43,,,0,f,0,0,f,0,0
548,유혹의 조언자,10000,,11076,43,,,0,f,0,0,f,0,0
549,절규의 파멸자,10000,,11076,43,,,0,f,0,0,f,0,0
550,혼돈의 파멸자,10000,,11076,43,,,0,f,0,0,f,0,0
551,희생의 파멸자,10000,,11076,43,,,0,f,0,0,f,0,0
552,구원의 심판자,10000,,11076,43,,,0,f,0,0,f,0,0
553,심연의 심판자,10000,,11076,43,,,0,f,0,0,f,0,0
554,황천의 심판자,10000,,11076,43,,,0,f,0,0,f,0,0
555,야성의 사냥꾼,10000,,11076,43,,,0,f,0,0,f,0,0
556,결의의 사냥꾼,10000,,11076,43,,,0,f,0,0,f,0,0
557,징벌의 사냥꾼,10000,,11076,43,,,0,f,0,0,f,0,0
558,고통의 지휘자,10000,,11076,43,,,0,f,0,0,f,0,0
559,예속의 지휘자,10000,,11076,43,,,0,f,0,0,f,0,0
560,속박의 지휘자,10000,,11076,43,,,0,f,0,0,f,0,0
561,고통의 종결자,10000,,11076,43,,,0,f,0,0,f,0,0
562,굴레의 종결자,10000,,11076,43,,,0,f,0,0,f,0,0
563,고행의 종결자,10000,,11076,43,,,0,f,0,0,f,0,0
564,집념의 지도자,10000,,11076,43,,,0,f,0,0,f,0,0
565,질주의 지도자,10000,,11076,43,,,0,f,0,0,f,0,0
566,환영의 지도자,10000,,11076,43,,,0,f,0,0,f,0,0
567,영광의 문지기,10000,,11076,43,,,0,f,0,0,f,0,0
568,결속의 문지기,10000,,11076,43,,,0,f,0,0,f,0,0
569,저항의 문지기,10000,,11076,43,,,0,f,0,0,f,0,0
570,찰나의 인도자,10000,,11076,43,,,0,f,0,0,f,0,0
571,광기의 인도자,10000,,11076,43,,,0,f,0,0,f,0,0
572,광란의 인도자,10000,,11076,43,,,0,f,0,0,f,0,0
573,조화의 예언자,10000,,11076,43,,,0,f,0,0,f,0,0
574,결의의 예언자,10000,,11076,43,,,0,f,0,0,f,0,0
575,계승의 예언자,10000,,11076,43,,,0,f,0,0,f,0,0
576,암흑의 종언자,10000,,11076,43,,,0,f,0,0,f,0,0
577,고뇌의 종언자,10000,,11076,43,,,0,f,0,0,f,0,0
578,고통의 종언자,10000,,11076,43,,,0,f,0,0,f,0,0
579,위대한 파괴의 수호자,10000,,11076,43,,,0,f,0,0,f,0,0
580,위대한 쾌락의 수호자,10000,,11076,43,,,0,f,0,0,f,0,0
581,위대한 최후의 수호자,10000,,11076,43,,,0,f,0,0,f,0,0
582,차디찬 죽음의 조언자,10000,,11076,43,,,0,f,0,0,f,0,0
583,차디찬 혼란의 조언자,10000,,11076,43,,,0,f,0,0,f,0,0
584,차디찬 유혹의 조언자,10000,,11076,43,,,0,f,0,0,f,0,0
585,끝모를 절규의 파멸자,10000,,11076,43,,,0,f,0,0,f,0,0
586,끝모를 혼돈의 파멸자,10000,,11076,43,,,0,f,0,0,f,0,0
587,끝모를 희생의 파멸자,10000,,11076,43,,,0,f,0,0,f,0,0
588,자비로운 구원의 심판자,10000,,11076,43,,,0,f,0,0,f,0,0
589,자비로운 심연의 심판자,10000,,11076,43,,,0,f,0,0,f,0,0
590,자비로운 황천의 심판자,10000,,11076,43,,,0,f,0,0,f,0,0
591,활기찬 야성의 사냥꾼,10000,,11076,43,,,0,f,0,0,f,0,0
592,활기찬 결의의 사냥꾼,10000,,11076,43,,,0,f,0,0,f,0,0
593,활기찬 징벌의 사냥꾼,10000,,11076,43,,,0,f,0,0,f,0,0
594,호통치는 고통의 지휘자,10000,,11076,43,,,0,f,0,0,f,0,0
595,호통치는 예속의 지휘자,10000,,11076,43,,,0,f,0,0,f,0,0
596,호통치는 속박의 지휘자,10000,,11076,43,,,0,f,0,0,f,0,0
597,메마른 고통의 종결자,10000,,11076,43,,,0,f,0,0,f,0,0
598,메마른 굴레의 종결자,10000,,11076,43,,,0,f,0,0,f,0,0
599,메마른 고행의 종결자,10000,,11076,43,,,0,f,0,0,f,0,0
600,강렬한 집념의 지도자,10000,,11076,43,,,0,f,0,0,f,0,0
601,강렬한 질주의 지도자,10000,,11076,43,,,0,f,0,0,f,0,0
602,강렬한 환영의 지도자,10000,,11076,43,,,0,f,0,0,f,0,0
603,크나큰 영광의 문지기,10000,,11076,43,,,0,f,0,0,f,0,0
604,크나큰 결속의 문지기,10000,,11076,43,,,0,f,0,0,f,0,0
605,크나큰 저항의 문지기,10000,,11076,43,,,0,f,0,0,f,0,0
606,푸른 찰나의 인도자,10000,,11076,43,,,0,f,0,0,f,0,0
607,푸른 광기의 인도자,10000,,11076,43,,,0,f,0,0,f,0,0
608,푸른 광란의 인도자,10000,,11076,43,,,0,f,0,0,f,0,0
609,금빛 조화의 예언자,10000,,11076,43,,,0,f,0,0,f,0,0
610,금빛 결의의 예언자,10000,,11076,43,,,0,f,0,0,f,0,0
611,금빛 계승의 예언자,10000,,11076,43,,,0,f,0,0,f,0,0
612,머나먼 암흑의 종언자,10000,,11076,43,,,0,f,0,0,f,0,0
613,머나먼 고뇌의 종언자,10000,,11076,43,,,0,f,0,0,f,0,0
614,머나먼 고통의 종언자,10000,,11076,43,,,0,f,0,0,f,0,0
615,사냥꾼의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
616,모험가의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
617,경비병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
618,정찰병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
619,근위병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
620,재빠른 경비병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
621,날카로운 경비병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
622,예리한 경비병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
623,튼튼한 정찰병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
624,뾰족한 정찰병의 대검,10000,,11076,43,,,,f,0,0,f,0,0
625,견고한 정찰병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
626,정교한 근위병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
627,고결한 근위병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
628,순고한 근위병의 대검,10000,,11076,43,,,0,f,0,0,f,0,0
629,파괴의 학살자,10000,,11076,43,,,0,f,0,0,f,0,0
630,쾌락의 학살자,10000,,11076,43,,,0,f,0,0,f,0,0
631,최후의 학살자,10000,,11076,43,,,0,f,0,0,f,0,0
632,죽음의 여왕,10000,,11076,43,,,0,f,0,0,f,0,0
633,혼란의 여왕,10000,,11076,43,,,0,f,0,0,f,0,0
634,유혹의 여왕,10000,,11076,43,,,0,f,0,0,f,0,0
635,절규의 전사,10000,,11076,43,,,0,f,0,0,f,0,0
636,혼돈의 전사,10000,,11076,43,,,0,f,0,0,f,0,0
637,희생의 전사,10000,,11076,43,,,0,f,0,0,f,0,0
638,구원의 군주,10000,,11076,43,,,0,f,0,0,f,0,0
639,심연의 군주,10000,,11076,43,,,0,f,0,0,f,0,0
640,황천의 군주,10000,,11076,43,,,0,f,0,0,f,0,0
641,야성의 폭군,10000,,11076,43,,,0,f,0,0,f,0,0
642,결의의 폭군,10000,,11076,43,,,0,f,0,0,f,0,0
643,징벌의 폭군,10000,,11076,43,,,0,f,0,0,f,0,0
644,고통의 투사,10000,,11076,43,,,0,f,0,0,f,0,0
645,예속의 투사,10000,,11076,43,,,0,f,0,0,f,0,0
646,속박의 투사,10000,,11076,43,,,0,f,0,0,f,0,0
647,고통의 여신,10000,,11076,43,,,0,f,0,0,f,0,0
648,굴레의 여신,10000,,11076,43,,,0,f,0,0,f,0,0
649,고행의 여신,10000,,11076,43,,,0,f,0,0,f,0,0
650,집념의 절단자,10000,,11076,43,,,0,f,0,0,f,0,0
651,질주의 절단자,10000,,11076,43,,,0,f,0,0,f,0,0
652,환영의 절단자,10000,,11076,43,,,0,f,0,0,f,0,0
653,영광의 파수꾼,10000,,11076,43,,,0,f,0,0,f,0,0
654,결속의 파수꾼,10000,,11076,43,,,0,f,0,0,f,0,0
655,저항의 파수꾼,10000,,11076,43,,,0,f,0,0,f,0,0
656,무서운 파괴의 학살자,10000,,11076,43,,,0,f,0,0,f,0,0
657,무서운  쾌락의 학살자,10000,,11076,43,,,0,f,0,0,f,0,0
658,무서운 최후의 학살자,10000,,11076,43,,,0,f,0,0,f,0,0
659,매력적인 죽음의 여왕,10000,,11076,43,,,0,f,0,0,f,0,0
660,매력적인 혼란의 여왕,10000,,11076,43,,,0,f,0,0,f,0,0
661,매력적인 유혹의 여왕,10000,,11076,43,,,0,f,0,0,f,0,0
662,길고 긴 절규의 전사,10000,,11076,43,,,0,f,0,0,f,0,0
663,길고 긴 혼돈의 전사,10000,,11076,43,,,0,f,0,0,f,0,0
664,길고 긴 희생의 전사,10000,,11076,43,,,0,f,0,0,f,0,0
665,새로운 구원의 군주,10000,,11076,43,,,0,f,0,0,f,0,0
666,새로운 심연의 군주,10000,,11076,43,,,0,f,0,0,f,0,0
667,새로운 황천의 군주,10000,,11076,43,,,0,f,0,0,f,0,0
668,오래된 야성의 폭군,10000,,11076,43,,,0,f,0,0,f,0,0
669,오래된 결의의 폭군,10000,,11076,43,,,0,f,0,0,f,0,0
670,오래된 징벌의 폭군,10000,,11076,43,,,0,f,0,0,f,0,0
671,잔인한 고통의 투사,10000,,11076,43,,,0,f,0,0,f,0,0
672,잔인한 예속의 투사,10000,,11076,43,,,0,f,0,0,f,0,0
673,잔인한 속박의 투사,10000,,11076,43,,,0,f,0,0,f,0,0
674,아름다운 고통의 여신,10000,,11076,43,,,0,f,0,0,f,0,0
675,아름다운 굴레의 여신,10000,,11076,43,,,0,f,0,0,f,0,0
676,아름다운 고행의 여신,10000,,11076,43,,,0,f,0,0,f,0,0
677,냉정한 집념의 절단자,10000,,11076,43,,,0,f,0,0,f,0,0
678,냉정한 질주의 절단자,10000,,11076,43,,,0,f,0,0,f,0,0
679,냉정한 환영의 절단자,10000,,11076,43,,,0,f,0,0,f,0,0
680,결연한 영광의 파수꾼,10000,,11076,43,,,0,f,0,0,f,0,0
681,결연한 결속의 파수꾼,10000,,11076,43,,,0,f,0,0,f,0,0
682,결연한 저항의 파수꾼,10000,,11076,43,,,0,f,0,0,f,0,0
683,사냥꾼의 창,10000,,11076,43,,,0,f,0,0,f,0,0
684,모험가의 창,10000,,11076,43,,,0,f,0,0,f,0,0
685,경비병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
686,정찰병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
687,근위병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
688,수호병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
689,재빠른 경비병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
690,날카로운 경비병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
691,예리한 경비병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
692,튼튼한 정찰병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
693,뾰족한 정찰병의 창,10000,,11076,43,,,,f,0,0,f,0,0
694,견고한 정찰병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
695,정교한 근위병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
696,고결한 근위병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
697,순고한 근위병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
698,굳건한 수호병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
699,강인한 수호병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
700,신성한 수호병의 창,10000,,11076,43,,,0,f,0,0,f,0,0
701,파괴의 주술,10000,,11076,43,,,0,f,0,0,f,0,0
