id,book_page_id,text,illust
100,87,"<tr><td>파비트라 대여제가 제국에서 독립한 오스테라를 정벌하다가 전쟁터에서 죽었을 때, 수도에 남아 있던 황태자가 갑자기 행방불명되었다.<br/>누군가가 납치했다는 설이 유력했으나, 황위보다는 수도자의 길을 더 원하던 황태자가 스스로 모습을 감추었다는 소문도 꽤 신빙성 있어 보인다.<br/>- 역사가 베누메네스</td></tr> ",
101,88,"<tr><td>이 도시를 처음 만들 때, 사람들은 벽마다 훌륭한 그림이나 문양을 새기고 보석과 금을 입혀 장식해 위대한 하리하라 대륙에서도 최고의 도시를 만들고자 했다. 이곳의 입지가 안 좋다는 사람들도 많았지만, 천혜의 자연을 가진 이 땅만큼 좋은 입지가 어디에 있겠는가.<br/>- 역사가 베누메네스</td></tr> 

",
102,89,<tr><td>파비트라 대여제는 하리하라 대륙을 대부분 정복하고 마지막으로 오스테라를 정복했으나 마지막 전투에서 승하하고 말았다.<br/>- 역사가 베누메네스</td></tr>,
103,90,"<tr><td>황태자는 여제로부터 페레 정벌에 참여하라는 명령을 받았다. 메레디스 장군과 함께 '로카의 장기말들'로 가 페레 부족 여러 곳을 정복했으나 일방적인 학살에 공포와 역겨움을 느낀 황태자는 전장을 이탈하고 말았다.<br/>본래 황태자는 전투 기술이나 장차 물려받을 왕위에는 큰 관심이 없는 소박한 성품으로 학문 연마를 좋아했었다는 게 후대 역사가들의 공통된 추측이다.<br/>- 역사가 베누메네스</td></tr>
",
104,91,"<tr><td>파비트라 대여제는 꼬박 1년의 시간 동안 흑요석을 붙들고 엉뚱한 일에 골몰하는 황태자를 걱정했다.<br/>그리고 오스테라 정벌을 위해 떠나기 전, 이것이 자신의 마지막 원정이 될 것이니 돌아오면 황태자는 쓸데없는 일을 그만두어야 할 것이고, 자신이 직접 왕도를 가르칠 것이라고 말했다고 한다.<br/>- 역사가 베누메네스</td></tr>",
109,93,<tr><td><b>딸깍발이 고쉬 처치 의뢰</b><br/><br/>황금 실타래 벌판의 고블린 소굴을 돌아다니는 딸깍발이 고쉬를 처치하는 자에게 그위오니드 가문에서 상을 내린다.<br/><br/><b>서문 경비대장 브라이스</b></td></tr>,
110,95,"<tr><td><b>칼바람 셀렌 처치 의뢰</b><br/><br/>마리아노플 남쪽, 노르예트 가문이 관리하는 토리니 정원에서 긴 날개와 날카로운 발톱을 지닌 하피, 칼바람 셀렌을 처치하는 자에게 상금을!<br/><br/><b>남문 경비대장 킬리안</b></td></tr>",
111,96,"<tr><td>아! 모든 조각을 다 맞추었지만 나는 끝을 보지 못하는구나.<br/>지금 이 편지를 보는 모험가여, 비록 나는 이곳에 숨을 다하지만 자네는 꼭 내가 보지 못한 왕릉의 비밀을 보길 바라네.</td></tr> ",
112,104,"<tr><td><b>고발</b><br/><br/>...혼령은 마리아노플 도시 안 북쪽에 자주 나타난다고 한다. 혼령의 억울한 사연을 풀어주고, 있어야 할 곳으로 되돌려보낼 수 있는 용기 있는 자가 도시엔 한 명도 없다.<br/><br/><b>극단 배우 제이드</b></td></tr>",
113,105,<tr><td><b>하피 마녀의 둥지 찾기</b><br/><br/>큰 도시의 높은 건물 위에 알을 낳는 습성을 가진 하피 마녀가 마리아노플에 알을 낳았음. 알의 둥지 세 군데를 찾아오는 자에게 사례하겠음.<br/><br/><b>남문 경비대장 킬리안</b></td></tr>,
114,94,"<tr><td>(중략)...드디어 티르손이 그 여인의 옷자락을 붙잡고야 마는데...<br/>하지만 이미 그 여인은 티르손의 신분이 노르예트인 것을 알고 뿌리치려 하였다.<br/>그럼에도 불구하고 그들 사이에 생명이 잉태되었으니, 그 이름이 리네리프다.<br/>...(후략)</td></tr>",
115,106,<tr><td>누군가는 이렇게 말했다.<br/>‘하리하랄라야의 돌 하나가 없어지면 그만큼 제국의 영혼이 줄어든다’라고.<br/>- 역사가 베누메네스</td></tr>,
116,99,리네리프의 일기,
117,98,<tr><td><b>팽창하는 쓰레기더미 처치 의뢰</b><br/><br/>벌거숭이 언덕을 돌아다니는 쓰레기더미가 커지고 커져 더는 주체할 수 없을 지경에 이르렀습니다. 팽창하는 쓰레기더미가 더 커지지 않도록 처치할 용사를 구합니다.<br/><br/><b>북문 경비대장 마우르</b></td></tr>,
118,107,<tr><td><b>가방을 찾습니다.</b><br/><br/>최근 마리아노플로 여행을 온 엘프 관광객 중 일부가 소매치기를 당했습니다. 소매치기들은 밤이 되면 도시 외곽 빈민가에 모인다고 합니다. 소매치기를 처치하고 여행자의 가방을 되찾아오시는 분에게 사례하겠습니다.<br/><br/><b>북문 경비대장 마우르</b></td></tr>,
119,108,"<tr><td><b>수상한 부랑자를 찾습니다.</b><br/><br/>최근 도시 외곽 빈민가를 돌아다니는 부랑자 중 수상한 행태를 보이는 자들이 있습니다. 여행객을 습격하거나 시민을 위협하는 자가 있으면 즉각 처치한 후, 노르예트 가문에 알려주시기 바랍니다.<br/><br/><b>노르예트 가의 집사 하갈린</b></td></tr>",
120,109,"<tr><td>드디어 때가 된 것 같네.<br/>북방 이슈바라를 비롯한 이웃 나라들과 두 왕관이 원대륙으로 떠나는 원정대를 만든다는 소식이 들어왔네.<br/>전설로 전해지는 정원의 힘이 원대륙에 정말 존재하는지 알 수 없지만, 다른 나라가 차지하는 것을 그냥 두고 볼 수만은 없네.<br/>여왕 폐하의 뜻을 따라, 여왕의 자비호 선장 세하트에게 원대륙으로 떠나는 원정대를 조직하도록 명령하게나.</td></tr>",
121,110,"<tr><td>이 무심한 녀석아. 식당을 차리겠다고 집을 나간 후, 어떻게 5년 동안 한 번을 먼저 연락하지 않는 거냐?<br/>이곳을 지나는 여행객들을 통해 네 소식을 간간이 듣고 있다. 네가 만든 요리를 먹고 죽음의 공포를 느꼈다는 사람이 한둘이 아니더구나.<br/>이상한 요리로 사람들 좀 그만 괴롭히고 인제 그만 돌아오너라. 이 아비도 이제 살날이 얼마 남지 않았다. 보고 싶구나.</td></tr>",
122,112,"<tr><td> 나는 낙원을 보았다. 나 같은 악당에게는 결코 어울리지 않는 곳을. 나는 그곳에서 도망쳤다. 언젠가 우리 중 누군가가 문을 여는 날, 그들이 조금이라도 준비가 되어 있길 바랄 뿐이다. 그들을 위해 이 글을 쓴다. 죽음의 땅에서 내가 살아남은 이유가 있다면 오직 그것뿐이리라. </td></tr>",
123,111,<tr><td>엔샤카는 힘을 회복했다.<br/>아샤벨도 본래의 모습으로 돌아왔다.<br/>이제 남은 것은 더욱 자유롭게 현세로 침투할 방법이다.<br/>하늘의 틈만으로는 피투성이 군대를 모두 옮기기 힘들다. 나를 위해 연구하라. 그러면 합당한 재화를 베풀겠다.</td></tr>,
124,113,"<tr><td><b>""황혼의 눈물꽃""</b><br/>겉보기에는 흔한 들꽃처럼 생겼다. 색은 노란색. 주로 누이아 대륙에서 서식한다.<br/>만개한 황혼의 눈물꽃을 끓인 물을 걸러서 사용한다. 적게 사용하면 진통제로 사용할 수 있으나 환각 성분이 강해 타인을 현혹하는 데 악용되어 수많은 문제를 일으켰다.</td></tr>",
125,113,"<tr><td>특히 세뇌당할 때 효능이 탁월하여, 먹으면 기쁨의 눈물을 흘리게 된다. 그래서 황혼의 눈물꽃이란 이름으로 불리게 되었다.<br>문제가 심각해지자 이즈나 왕가에서는 칙령을 내려 이 꽃의 유통과 재배, 사용을 전면적으로 금지하였다.</td></tr>",
126,75,"<tr><td><b>마하데비의 란메드에게</b><br/><br/>마하데비에서는 지낼 만 하느냐?<br/>연락이 없기에 이렇게 편지를 보낸다.<br/>네 친구가 전해준 말이 마음에 걸리는구나.<br/>그림자 매에게 돈을 빌렸다고 들었는데 어서 갚고 그들과 인연을 끝내거라.<br/>언제나 너를 걱정하는 아버지가.<br/><br/><b>마른 볕 쉼터에서, 오르페</b></td></tr>",
127,77,<tr><td>나는 먼저 호랑이 등뼈 산맥으로 이동한다.<br/>신속히 그 물건을 찾아 내게 보내도록.<br/>누구보다도 먼저 찾아야 한다.<br/> 아샤벨 총관보다도 먼저.<br/><br/>- 하만</td></tr>,
128,97,<tr><td><b>거대 거미 파라노 처치 의뢰</b><br/><br/>최근 마리아노플 농장 근처에서 거대 거미 파라노를 목격한 자가 있다고 한다. 몸집이 크고 사나워 주변 농장에 피해를 끼친다고 하니 보이는 즉시 처치해야 한다. 파라노를 처치한 자에게는 즉각 사례하겠다.<br/><br/><b>동문 경비대장 오드</b></td></tr>,
129,92,<tr><td>고블린들을 정신지배의 보주로 홀려서 부리는 자들이 있다! 이 쪽지를 보게 된 사람은 고블린 소굴에 있는 정체불명의 마법사를 찾아 처치해주길 간절히 부탁한다.<br/><br/><b>주노</b></td></tr>,
130,114,"<tr><td>하메드야, 잘 지내고 있느냐?<br/> 우리가 가족임에도 서로 맡은바 업무 때문에 수년째 만나지 못하고 있구나.<br/>여왕 폐하의 지엄한 어명에 따라 채석장을 관리하면서 요즘 점점 네가 보고 싶어지는구나.<br/>일이 많아 바쁘더라도 항상 건강을 잘 챙기길 바란다.<br/>그리고 이 편지를 전해준 자는 믿을 만한 자이니 빡빡하게 검문하지 말고 그냥 통과시켜 주어라.</td></tr>",
131,115,"<tr><td><b>아름다운 하세미안</b><br/><br/>3년 전 그대와 함께했던 꿈결 같은 시간이 아직도 가슴에 아련하구려.<br/>나는 3년이 지난 지금도 여전히 하리하라 대륙 곳곳을 여행하며 자연 속에서 아름다운 노래를 부르고 있다오.<br/>3년 만에 다시 마하데비에 들렸지만, 아쉽게도 그대에게 들릴 시간이 없다오.<br/>조만간 여행을 끝내고 그대를 다시 만나기 위해 찾아가리다.</td></tr>",
132,116,"<tr><td><b>친애하는 체틴 경께</b><br/><br/>제 불민한 자식이 체틴 경의 귀한 자녀분을 다치게 한 불미스러운 일에 대해 심심한 사과의 말씀을 전하는 바입니다.<br/>비록 체틴 경의 귀한 자녀분께서 몸이 상하는 사태가 발생했지만, 이는 무럭무럭 자라나는 아이들 사이에서 발생한 일이라 생각합니다.<br/>아직 어린아이의 미래를 위해서 법무청에 고발하는 일만은 참으시고 관용을 베풀어 주시길 부탁합니다.</td></tr>",
133,117,"<tr><td>두 왕관과 초승달 왕좌, 이니스테르, 북방 이슈바라, 동방 이슈바라, 남방 이슈바라 등의 모든 나라에서 원정단을 준비하고 있다는 소식이 전해졌습니다.<br/>아마렌드라 4세 여왕 폐하의 어명을 하루속히 실행해야 할 때가 된 것 같습니다.</td></tr>",
134,118,<tr><td><br/><br/></td></tr>,
135,119,"<tr><td>벨라지오 부인은 한 뼘 정도 키가 큰 그를 잠시 빤히 올려보았다.<br/>""왜 그렇게 쳐다보지?""<br/>화려한 무대의 조명 아래서는 부드러운 마리아노플 풍으로 말하는 그였다.<br/>하지만 지금은 가랑돌 평원 출신 특유의 사납고 딱딱한 말투로 바뀌어 있었다.<br/>기만당했다. 농락당한 기분이다. 스스로 이유가 무엇이든 그가 원망스럽고 너무도 얄미웠다. 무조건적으로.</td></tr>",
136,120,"<tr><td>저주스러웠다.<br/>그렇게라도 생각하지 않으면 지금의 상황을 견딜 수 없을 것 같았다.<br/>""이제는 눈을 피하는군. 차라리 계속 쳐다봐. 그 맑은 청록색 눈동자는 그렇게 보기 싫지 않으니.""<br/>벨라지오 부인은 자신도 모르게 움찔했다. 조심스럽게 그에게 장미를 내밀었다.<br/>그가 손목을 낚아챌 때 볼품없게도 한 송이가 꺾였다.<br/>처량하게 매달려 있는 모습이 마치 자신 같다고 생각했다.</td></tr>",
137,121,<tr><td>그는 꽃에는 눈길조차 한 번 주지 않고 다시금 손목을 낚아챘다. 큰 손아귀에 모든 것이 잡히는 기분이었다.<br/>벨라지오 부인의 분홍빛 석류 같은 입술이 떨렸다. 맥박은 달리는 말처럼 빨라졌다.<br/>다가오는 그의 얼굴은 흉포한 달빛과 같았다. 하지만 싫지 않았다.</td></tr>,
138,122,"<tr><td><b>사랑하는 딸 소피에게</b><br/><br/>가족을 버리고 떠난 네 엄마 레지아는 알고 보니 피 묻은 손의 일원이었단다.<br/>그녀는 잠시 기억을 잃은 채 나와 결혼을 했지만, 기억을 되찾자 자신이 피 묻은 손의 일원이란 사실을 깨닫고 불탄 성으로 돌아가 버렸다.<br/>나는 불탄 성에 찾아가 그녀를 설득해 보려고 한다.<br/>조금만 기다리렴. 모든 일이 다 잘 될 거다.</td></tr>",
139,100,"<tr><td class=""img""><img src=""ui/books/images/hari_god.jpg"" alt=""배덕자의 신""/></td></tr> 	",
140,100,"<tr><td>루키우스가 자신의 희곡인 <배덕자>를 수정한 작품이다. 이녹이 히라마칸드에서 믿어지는 세계의 어머니 혹은 만물의 어머니라는 신에 대한 이야기를 한 것이 루키우스에 영향을 끼쳤다.<br><배덕자>의 내용이 만신전을 비웃는 것이었다면, 배덕자의 신은 세계의 어머니를 중요하게 표현한 내용이다.</td></tr>",
141,101,"<tr><td class=""img""><img src=""ui/books/images/hari_garden.jpg"" alt=""정원발견""/></td></tr> 	",
142,101,"<tr><td>도서관 원정대는 정원의 입구에 도착하게 되는데, 오키드나가 악마의 목소리를 듣고 실수로 문을 열게 된다. 오키드나는 페어리 여왕을 대신하여 문지기의 임무를 맡게 되고, 도서관 원정대는 정원으로 들어선다.</td></tr>",
143,102,"<tr><td class=""img""><img src=""ui/books/images/hari_thewar.jpg"" alt=""신과 영웅의 전쟁""/></td></tr>	",
144,102,<tr><td>신과 영웅의 전쟁이 계속되는 가운데 페레 진영의 적인 키리오스의 용이 날아든다.<br/>용에는 멜리사라의 단검에 치명적인 상처를 입은 진(키리오스)이 있었다.<br/>타양은 오랜 친구이자 현재는 적으로 대치 중인 진을 살리기 위해 자신의 흑야에 진을 싣고 정원으로 달린다.</td></tr>,
145,103,"<tr><td class=""img""><img src=""ui/books/images/hari_broken.jpg"" alt=""원대륙 멸망""/></td></tr>	",
146,103,<tr><td>누이 여신이 연 죽음의 세계를 통해 사람들은 신대륙으로 이주한다.<br/>이 동안 키리오스 신과의 대결에서 죽은 영웅들의 기억이 종족에게 영향을 끼친다.<br/>정원의 문이 닫히면서 원대륙은 멸망한다.</td></tr>,
147,123,"<tr><td>품에 안겨 무너지듯 쓰러지는 벨라지오 부인에게 그는 말했다.<br/>다 끝났소. 괴물은 나의 창에 죽었소.<br/>늠름한 그의 목소리와 힘줄 솟은 팔에서 전해오는 따뜻한 느낌이 안도감을 주었다. 하지만 다시 시체 쪽을 본 벨라지오 부인의 눈에 눈물이 고였다.<br/>창에 찔려 쓰러진, 저 망가진 시체는 철모르든 시절 짝사랑한 하리하란 기계 공학자의 모습을 간직하고 있었다. 여기까지 무슨 일로 온 것일까.</td></tr>",
148,124,<tr><td>그대의 활약으로 하디르와 연루된 자들을 조사하던 도중 그와 연루된 자가 무려 왕족이란 사실까지 알게 되었소.<br/>그대가 동료와 구해온 계약서와 여러 증거물을 통해 알아낸 결과 여공작 잉에보리가 배후의 정체였소.</td></tr>,
149,124,<tr><td>왕가의 뿌리가 썩기 전에 잉에보리를 없애야 하오.<br/>왕실 호위대장 라피나를 만나시오. 그대가 의심 없이 궁 안으로 들어가기 위한 모든 준비를 끝마쳤을 것이오.<br/>잉에보리는 왕의 총애를 받고 있소. 그러니 조용히 처리해주길 바라오.</td></tr>,
