id,plot_id,position,name,source_update_method_id,target_update_method_id,target_update_method_param1,target_update_method_param2,target_update_method_param3,tickets,target_update_method_param4,target_update_method_param5,target_update_method_param6,target_update_method_param7,aoe_diminishing,target_update_method_param8,target_update_method_param9
732,40,3,Damage,3,5,1304,3,8000,1,0,0,0,0,f,4,127
733,40,2,Move,3,4,0,0,0,1,0,0,0,0,f,0,0
734,40,4,Slow Area,3,5,1305,5,0,1,0,0,0,0,f,4,127
735,42,7,Damage 3,3,5,1306,5,-10000,1,0,0,0,0,f,4,127
736,42,4,Damage 2,3,5,1307,5,0,1,0,0,0,0,f,4,127
737,42,8,Slow Area 2,3,5,1308,10,0,1,0,0,0,0,f,4,127
738,43,5,Damage3,3,5,1309,10,15000,2,0,0,0,1,f,4,127
739,80,1,1,3,4,0,0,0,1,0,0,0,0,f,0,0
740,80,2,2,3,7,1310,1,0,1,0,0,0,4,f,127,0
742,78,3,Cloud 1,3,5,1311,0,500000,1,0,-390000,0,0,f,4,127
743,78,4,Cloud 2,3,5,1312,0,500000,1,45,-390000,0,0,f,4,127
744,78,5,Cloud 3,3,5,1313,0,500000,1,90,-390000,0,0,f,4,127
745,78,6,Cloud 4,3,5,1314,0,500000,1,135,-390000,0,0,f,4,127
746,78,7,Cloud 5,3,5,1315,0,500000,1,180,-390000,0,0,f,4,127
747,78,8,Cloud 6,3,5,1316,0,500000,1,225,-390000,0,0,f,4,127
748,78,9,Cloud 7,3,5,1317,0,500000,1,270,-390000,0,0,f,4,127
749,78,10,Cloud 8,3,5,1318,0,500000,1,315,-390000,0,0,f,4,127
750,77,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
751,77,3,소스 대상 지정,1,2,0,0,0,1,0,0,0,0,f,0,0
752,77,4,데미지 적용,3,5,1319,50,3500,5,0,0,5000,1,f,4,127
753,77,5,돌진,3,5,1320,0,15000,1,0,0,5000,0,f,4,127
786,41,1,Start,3,4,0,0,0,1,0,0,0,0,f,0,0
787,41,2,Spore Launch,3,5,1321,10,0,1,0,15000,0,0,f,4,127
790,84,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
791,84,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
792,84,3,소스 대상 지정,1,2,0,0,0,4,0,0,0,0,f,0,0
793,84,4,실 대상 적용,3,7,1322,4,1000,4,3000,0,0,4,f,127,0
794,84,5,높이추가,3,5,1323,0,0,4,0,1000,0,0,f,4,127
795,84,6,데미지,3,5,1324,1,0,4,0,0,0,0,f,4,127
796,84,7,애니메이션 정지,3,4,0,0,0,1,0,0,0,0,f,0,0
797,85,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
798,85,3,처음,3,5,1325,10,2000,1,0,0,5000,1,f,4,127
799,85,4,둘째,3,5,1326,10,2000,1,0,0,5000,1,f,4,127
800,85,5,셋째,3,5,1327,10,3000,1,0,0,5000,1,f,4,127
802,85,1,딜레이,1,2,0,0,0,1,0,0,0,0,f,0,0
803,41,3,Spore Call Num,3,5,1328,0,0,5,0,0,0,0,f,4,127
804,41,5,Spore Damage,3,5,1329,5,0,5,0,0,0,0,f,4,127
809,87,1,Start,3,4,0,0,0,1,0,0,0,0,f,0,0
811,87,2,Damage,3,5,1330,5,0,4,0,0,0,0,f,4,127
813,87,3,Jump 1,3,4,0,0,0,1,0,0,0,0,f,0,0
814,87,4,Jump 2&3,3,4,0,0,0,2,0,0,0,0,f,0,0
821,90,1,상승,3,5,1331,0,10000,1,0,2000,0,0,f,4,127
822,91,1,시전,3,4,1000,50,0,1,0,0,5000,0,f,0,0
825,91,2,발사,3,4,2000,50,0,1,0,0,3000,0,f,0,0
826,91,3,소스 대상 지정,1,2,4000,50,0,8,0,0,3000,0,f,0,0
827,91,4,피격,3,6,1332,0,4,8,127,0,3000,1,f,0,0
829,93,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
831,93,3,폭발,4,7,1333,1,10000,1,0,1,0,4,f,127,0
832,93,2,높이,3,5,1334,0,10000,1,0,10000,0,0,f,4,127
833,94,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
834,94,2,높이,3,5,1335,0,10000,1,0,10000,0,0,f,4,127
835,94,3,폭발,4,7,1336,0,10000,1,0,1,0,4,f,127,0
836,95,1,준비,1,2,0,0,0,1,0,0,0,0,f,0,0
837,95,2,높이,3,5,1337,0,10000,1,0,10000,0,0,f,4,127
838,95,3,폭발,4,7,1338,1,10000,1,0,1,0,4,f,127,0
839,65,10,Sniff Damage Location,3,5,1339,0,7000,1,0,-10000,0,0,f,4,127
840,74,11,Sniff Damage Location,3,5,1340,0,7000,1,0,-1000,0,0,f,4,127
841,89,1,Start,3,4,0,0,0,1,0,0,0,0,f,0,0
842,89,2,Breath Location,3,5,1341,0,8000,1,0,0,0,0,f,4,127
843,89,3,Breath Damage,3,5,1342,10,0,5,0,0,0,0,f,4,127
847,91,5,데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
851,98,1,시작,3,5,1343,20,1000,1,0,0,0,0,f,4,127
853,99,1,1,3,4,0,0,0,1,0,0,0,0,f,0,0
854,99,2,2,3,4,0,0,0,1,0,0,0,0,f,0,0
861,98,3,화염_소환01,3,5,1344,0,2300,1,0,0,5000,0,f,4,127
862,100,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
863,100,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
864,100,3,피격1,3,4,0,0,0,1,0,0,0,0,f,0,0
865,100,4,다음 대상1,4,6,1345,1,4,1,127,0,0,0,f,0,0
866,100,5,피격2,3,4,0,0,0,1,0,0,0,0,f,0,0
873,98,4,화염_소환02,3,5,1346,0,2300,1,0,0,5000,0,f,4,127
874,98,5,화염_소환03,3,5,1347,0,2300,1,0,0,5000,0,f,4,127
875,98,6,화염_소환04,3,5,1348,0,3000,1,0,0,5000,0,f,4,127
876,98,7,화염_소환05,3,5,1349,0,3000,1,0,0,5000,0,f,4,127
877,98,8,화염_소환06,3,5,1350,0,3000,1,0,0,5000,0,f,4,127
878,98,10,화염_소환08,3,5,1351,0,3500,1,0,0,5000,0,f,4,127
879,98,9,화염_소환07,3,5,1352,0,3000,1,0,0,5000,0,f,4,127
880,98,11,화염_소환09,3,5,1353,0,3500,1,0,0,5000,0,f,4,127
882,101,2,메테오_소환01,3,7,1354,20,15000,20,5000,1,0,4,f,127,0
883,16,8,Damage 8m,3,5,1355,10,0,1,0,0,0,0,f,4,127
884,16,9,Damage 10m,3,5,1356,10,0,1,0,0,0,0,f,4,127
885,101,1,소스 대상 지정,1,2,0,0,0,20,0,0,0,0,f,0,0
887,98,2,사운드,3,4,0,0,0,1,0,0,0,0,f,0,0
888,102,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
889,102,2,불방구_소환_01,1,2,0,0,0,1,0,0,0,0,f,0,0
891,102,3,불방구_소환_02,1,2,0,0,0,1,0,0,0,0,f,0,0
892,102,4,불방구_소환_03,1,2,0,0,0,1,0,0,0,0,f,0,0
903,104,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
905,103,1,캐스팅,3,4,0,0,0,1,0,0,0,0,f,0,0
906,103,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
907,103,3,소스 대상 지정,1,2,0,0,0,10,0,0,0,0,f,0,0
908,103,4,대상 선택,3,6,1357,1,4,10,127,0,0,0,f,0,0
909,103,5,데미지,3,4,0,0,0,10,0,0,0,0,f,0,0
910,103,6,추가 데미지,3,4,0,0,0,10,0,0,0,0,f,0,0
911,103,7,데미지2,3,4,0,0,0,10,0,0,0,0,f,0,0
912,105,1,Start,3,4,0,0,0,1,0,0,0,0,f,0,0
913,105,2,Runaway!,3,4,0,0,0,1,0,0,0,0,f,0,0
914,105,3,Fail,3,4,0,0,0,1,0,0,0,0,f,0,0
915,107,1,Start,3,4,0,0,0,1,0,0,0,0,f,0,0
916,107,2,Run,3,4,0,0,0,1,0,0,0,0,f,0,0
917,108,1,이동 불가,1,6,1358,0,4,1,127,0,0,0,f,0,0
918,108,2,고치에 가두기,3,4,0,0,0,1,0,0,0,0,f,0,0
919,109,1,1차 공격,3,4,20000,1,0,1,0,0,0,0,f,0,0
924,109,2,2차 이후 공격,3,6,1359,1,4,3,127,0,0,0,f,0,0
925,110,2,도약,1,6,1360,1,4,1,127,0,5000,0,f,0,0
926,110,3,돌진 공격_1,3,5,1361,5,5000,1,0,0,5000,1,f,4,127
928,110,4,돌진 공격_2,3,5,1362,5,5000,1,0,0,5000,1,f,4,127
929,110,5,돌진 공격_3,3,5,1363,5,5000,1,0,0,5000,1,f,4,127
930,110,6,돌진 공격_4,3,5,1364,5,5000,1,0,0,5000,1,f,4,127
931,110,1,시작,1,2,0,0,0,1,0,0,0,0,f,0,0
932,111,1,무중력 공간 바닥,1,7,1365,2,0,1,5000,0,0,4,f,127,0
935,48,1,발동,3,4,0,0,0,1,0,0,0,0,f,0,0
936,48,2,소스 대상 지정,1,4,0,0,0,1,0,0,0,0,f,0,0
937,48,3,오른쪽 : 각도 조절,3,5,1366,0,3000,1,45,0,100000,0,f,4,127
939,48,6,데미지,3,5,1367,20,0,10,0,0,100000,0,f,4,127
940,48,5,오른쪽 : 반복 전진,4,5,1368,10,2500,4,0,0,100000,0,f,4,127
941,48,4,오른쪽 : 처음 전진,4,5,1369,10,10000,1,-45,0,100000,0,f,4,127
942,48,7,왼쪽 : 각도 조절,3,5,1370,0,3000,1,-45,0,100000,0,f,4,127
943,48,8,왼쪽 : 처음 전진,4,5,1371,10,10000,1,45,0,100000,0,f,4,127
944,48,9,왼쪽 : 반복 전진,4,5,1372,10,2500,4,0,0,100000,0,f,4,127
945,112,1,채널링 런치,3,4,0,0,0,1,0,0,0,0,f,0,0
946,112,2,점 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
947,112,3,채널링 종료,3,4,0,0,0,1,0,0,0,0,f,0,0
948,112,4,기믹 투하,3,4,0,0,0,1,0,0,0,0,f,0,0
949,113,1,시작,1,2,30000,10,0,4,0,0,5000,1,f,0,0
950,113,2,포자 소환,3,7,1373,20,20000,4,5000,1,0,4,f,127,0
952,114,1,기술 1 : 출혈 화살,3,4,0,0,0,1,0,0,0,0,f,0,0
954,30,2,시작,3,5,1374,0,10000,1,0,10000,0,0,f,4,127
955,29,2,시작,3,5,1375,0,10000,1,0,10000,0,0,f,4,127
958,104,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
959,104,3,소스 대상지정,1,2,0,0,0,10,0,0,0,0,f,0,0
962,104,6,데미지,3,4,0,0,0,10,0,0,0,0,f,0,0
964,104,4,뛰우기2,3,6,1376,1,4,10,127,0,0,0,f,0,0
965,104,5,Copy of 폭풍 가르기,3,4,0,0,0,10,0,0,0,0,f,0,0
968,112,5,종료 후 모션,3,4,0,0,0,1,0,0,0,0,f,0,0
969,115,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
970,115,2,발사,3,4,0,0,0,1,0,0,0,0,f,0,0
971,115,3,소스 대상 지정,1,2,0,0,0,5,0,0,0,0,f,0,0
972,115,5,위치 표시,3,4,1000,10,2000,5,3000,0,0,0,f,0,0
973,115,6,투사체 발사,3,4,0,0,0,5,0,0,0,0,f,0,0
974,115,7,데미지,3,5,1377,10,0,5,0,0,0,0,f,4,127
977,115,4,위치 지정,3,7,1378,0,2000,5,3000,0,0,4,f,127,0
979,116,1,딜레이,1,2,0,0,0,1,0,0,0,0,f,0,0
980,116,2,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
981,116,3,처음,3,5,1379,10,2000,1,0,0,3000,1,f,4,127
982,116,4,둘째,3,5,1380,10,2000,1,0,0,3000,1,f,4,127
983,116,5,셋째,3,5,1381,10,3000,1,0,0,3000,1,f,4,127
984,117,1,런치,1,2,0,0,0,1,0,0,0,0,f,0,0
986,117,2,좌,3,5,1382,10,5000,1,-45,0,3000,0,f,4,127
989,117,3,우,3,5,1383,10,5000,1,45,0,3000,0,f,4,127
990,117,4,중앙,3,5,1384,10,5000,1,0,0,3000,0,f,4,127
995,118,5,1 / 4 시작,3,5,1385,0,0,6,60,0,0,0,f,4,127
996,118,6,1 / 4 뼈 발사,4,5,1386,10,4000,6,0,0,3000,0,f,4,127
997,118,3,기본 위치,3,4,0,0,0,1,0,0,0,0,f,0,0
998,118,8,3 / 4 시작,3,5,1387,0,0,6,60,0,0,0,f,4,127
999,118,9,3 / 4 뼈 발사,4,5,1388,10,4000,6,0,0,3000,0,f,4,127
1000,118,4,1 / 4 시작 위치,3,5,1389,0,0,1,-60,0,0,0,f,4,127
1001,118,7,3 / 4 시작 위치,3,5,1390,0,0,1,90,0,0,0,f,4,127
1002,118,10,2 / 4 시작 위치,3,5,1391,0,0,1,15,0,0,0,f,4,127
1003,118,11,2 / 4 시작,3,5,1392,0,0,6,60,0,0,0,f,4,127
1004,118,12,2 / 4 뼈 발사,4,5,1393,10,4000,6,0,0,3000,0,f,4,127
1005,118,13,4 / 4 시작 위치,3,5,1394,0,0,1,165,0,0,0,f,4,127
1006,118,14,4 / 4 시작,3,5,1395,0,0,6,60,0,0,0,f,4,127
1007,118,15,4 / 4 뼈 발사,4,5,1396,10,4000,6,0,0,3000,0,f,4,127
1008,118,16,1 / 4 벽 두다드 소환,3,4,0,0,0,6,0,0,0,0,f,0,0
1009,118,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1010,118,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1011,118,17,2 / 4 벽 두다드 소환,3,4,0,0,0,6,0,0,0,0,f,0,0
1012,118,18,3 / 4 벽 두다드 소환,3,4,0,0,0,6,0,0,0,0,f,0,0
1013,118,19,4 / 4 벽 두다드 소환,3,4,0,0,0,6,0,0,0,0,f,0,0
1014,119,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1015,119,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1016,119,3,기본 위치,3,5,1397,10,0,1,0,0,3000,0,f,4,127
1018,119,5,1 / 2 각도,3,5,1398,0,0,1,-90,0,0,0,f,4,127
1019,119,6,1 / 2 반복 이동,4,5,1399,10,1000,4,0,0,3000,0,f,4,127
1020,119,7,2 / 2 각도,3,5,1400,0,0,1,90,0,0,0,f,4,127
1022,119,8,2 / 2 반복 이동,4,5,1401,10,1000,4,0,0,3000,0,f,4,127
1023,119,4,두다드 소환,3,4,0,0,0,1,0,0,0,0,f,0,0
1027,120,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1028,120,3,기본 위치,3,5,1402,0,2000,1,0,0,3000,0,f,4,127
1029,120,4,1 / 2 각도,3,5,1403,0,0,1,-90,0,0,0,f,4,127
1030,120,5,1 / 2 반복 이동,4,5,1404,20,1000,6,0,0,3000,0,f,4,127
1031,120,6,2 / 2 각도,3,5,1405,0,0,1,90,0,0,0,f,4,127
1032,120,7,2 / 2 반복 이동,4,5,1406,20,1000,6,0,0,3000,0,f,4,127
1033,120,8,두다드 소환,3,4,0,0,0,13,0,0,0,0,f,0,0
1035,121,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1036,121,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1037,121,3,데미지,3,5,1407,30,0,1,0,0,3000,0,f,4,127
1040,122,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1041,122,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1044,122,3,반복이동,3,5,1408,10,0,1,0,0,3000,1,f,4,127
1046,122,4,추가 데미지,3,5,1409,10,0,1,0,0,3000,0,f,4,127
1048,109,3,데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
1049,41,4,Spore Location,3,7,1410,0,40000,5,0,0,0,4,f,127,0
1050,123,1,로봇 소환,1,2,5000,1,0,1,0,0,0,0,f,0,0
1051,123,2,로봇 조종,3,4,5000,1,0,1,0,0,3000,0,f,0,0
1052,114,2,기술 1 : 출혈 화살 - 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
1053,114,3,기술 2 : 충격화살,3,4,0,0,0,2,0,0,0,0,f,0,0
1054,114,4,기술 2 : 충격화살 - 런치,3,4,0,0,0,2,0,0,0,0,f,0,0
1055,114,6,기술 3 : 덮치기,3,4,0,0,0,1,0,0,0,0,f,0,0
1056,114,7,기술 3 : 덮치기 - 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
1057,114,8,기술 4 : 난타,3,4,0,0,0,1,0,0,0,0,f,0,0
1058,114,9,기술 4 : 난타2,3,4,0,0,0,1,0,0,0,0,f,0,0
1059,114,10,기술 4 : 난타3,3,4,0,0,0,1,0,0,0,0,f,0,0
1060,114,11,기술 4 : 난타4,3,4,0,0,0,1,0,0,0,0,f,0,0
1061,114,5,기술 2 : 충격화살 - 데미지,3,4,0,0,0,2,0,0,0,0,f,0,0
1062,114,12,기술 5 : 물러서기,3,4,0,0,0,1,0,0,0,0,f,0,0
1063,114,13,기술 6 : 폭탄화살,3,4,0,0,0,1,0,0,0,0,f,0,0
1064,114,14,기술 6 : 폭탄화살 - 런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1065,114,15,기술 6 : 폭탄화살 - 데미지,3,4,0,0,0,1,0,0,0,0,f,0,0
1066,125,4,점멸,3,4,0,0,0,6,0,0,0,0,f,0,0
1067,125,1,캐스팅,3,4,0,0,0,1,0,0,0,0,f,0,0
1068,125,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1069,125,3,소스 대상 지정,1,6,1411,1,4,1,127,0,0,0,f,0,0
1070,125,5,데미지,3,4,0,0,0,6,0,0,0,0,f,0,0
1071,17,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
1072,124,1,런치,3,5,1412,0,7500,1,0,0,3000,0,f,4,127
1073,126,1,런치,3,5,1413,0,15000,1,0,0,3000,0,f,4,127
1074,127,3,녹색,3,7,1414,0,10000,2,0,1,5000,4,f,127,0
1075,127,5,붉은색,3,7,1415,0,10000,2,5000,1,0,4,f,127,0
1076,127,7,푸른색,3,7,1416,0,10000,2,5000,1,5000,4,f,127,0
1078,127,1,준비,1,2,10,0,10000,2,45,5000,5000,1,f,0,0
1079,128,1,Start,3,4,0,0,0,1,0,0,0,0,f,0,0
1080,128,2,Damage,3,4,0,0,0,1,0,0,0,0,f,0,0
1081,127,2,녹색 높이 조절,3,5,1417,0,10000,2,0,10000,0,0,f,4,127
1083,127,4,붉은색 높이 조절,3,5,1418,0,15000,2,0,15000,0,0,f,4,127
1084,127,6,푸른색 높이 조절,3,5,1419,0,20000,2,0,20000,0,0,f,4,127
1085,129,1,눈더미 놓기,1,7,1420,0,2000,1,0,1,0,4,f,127,0
1086,130,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1093,131,1,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1095,131,2,기본위치,1,5,1421,0,-3000,1,0,0,10000,0,f,4,127
1096,131,3,1 / 2 각도,3,5,1422,0,0,1,-90,0,0,0,f,4,127
1097,131,4,1 / 2 반복,4,5,1423,0,4000,2,0,0,10000,0,f,4,127
1098,131,5,2 / 2 각도,3,5,1424,0,0,1,90,0,0,0,f,4,127
1099,131,6,2 / 2 반복,3,5,1425,0,4000,2,0,0,10000,0,f,4,127
1100,131,7,소환,3,4,0,0,0,5,0,0,0,0,f,0,0
1101,131,8,몹 소환,3,4,0,0,0,5,0,0,0,0,f,0,0
1102,131,9,추가 애니메이션,3,4,0,0,0,1,0,0,0,0,f,0,0
1103,131,10,추가 애니메이션 대사,3,4,0,0,0,1,0,0,0,0,f,0,0
1104,131,11,기본위치2,1,5,1426,0,-6000,1,0,0,0,0,f,4,127
1105,131,12,소환2,3,4,0,0,0,5,0,0,0,0,f,0,0
1106,131,13,몹 소환2,3,4,0,0,0,5,0,0,0,0,f,0,0
1107,131,14,뒤줄 1 / 2 각도,3,5,1427,0,0,1,-90,0,0,0,f,4,127
1108,131,15,뒤줄 1 / 2 반복,4,5,1428,0,4000,2,0,0,10000,0,f,4,127
1109,131,16,뒤줄 2 / 2 각도,3,5,1429,0,0,1,90,0,0,0,f,4,127
1110,131,17,뒤줄 2 / 2 반복,3,5,1430,0,4000,2,0,0,10000,0,f,4,127
1111,118,20,사운드,3,4,0,0,0,1,0,0,0,0,f,0,0
1112,120,9,sound,3,4,0,0,0,1,0,0,0,0,f,0,0
1113,75,6,Center Wave,3,5,1431,20,30000,1,0,0,0,0,f,4,127
1115,70,15,Outer wave 2,3,5,1432,10,60000,1,0,0,0,1,f,4,127
1116,130,2,소스 대상 지정,1,2,0,0,0,45,0,0,0,0,f,0,0
1117,130,3,위치 지정,3,5,1433,0,20000,45,0,0,0,0,f,4,127
1118,130,5,임의 지역 수평,4,7,1434,0,10000,45,0,0,0,4,f,127,0
1119,130,7,투사체 발사,1,5,1435,0,0,45,0,0,0,0,f,4,127
1120,130,8,데미지,3,5,1436,20,0,45,0,0,0,0,f,4,127
1121,130,4,높이 이동,4,5,1437,0,0,45,0,15000,0,0,f,4,127
1122,130,6,임의 지역 수직,4,7,1438,0,0,45,0,5000,0,4,f,127,0
1126,132,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1127,132,2,채널링 런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1128,132,3,채널링 모션 지정,3,4,0,0,0,1,0,0,0,0,f,0,0
1129,132,4,1 / 2 소스 대상 지정,1,2,0,0,0,10,0,0,0,0,f,0,0
1130,132,5,1 / 2 소환,3,7,1439,0,7000,10,3000,0,0,4,f,127,0
1131,132,6,채널링 종료,3,4,0,0,0,1,0,0,0,0,f,0,0
1133,132,7,2 / 2 소스 대상 지정,1,2,0,0,0,10,0,0,0,0,f,0,0
1134,132,8,2 / 2 소환,3,7,1440,0,7000,1,3000,0,0,4,f,127,0
1135,132,9,채널링 진행,3,4,0,0,0,1,0,0,0,0,f,0,0
1136,133,2,런치 : 한손 1단,3,4,0,0,0,1,0,0,0,0,f,0,0
1138,133,3,시작위치,3,5,1441,0,0,1,-72,0,0,0,f,4,127
1139,133,4,시작,3,5,1442,0,0,5,72,0,0,0,f,4,127
1140,133,5,발사,3,5,1443,0,2800,5,0,0,3000,0,f,4,127
1141,133,6,데미지,3,5,1444,10,0,5,0,1000,0,1,t,4,127
1143,134,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1144,134,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1145,134,3,소스 대상 지정,1,2,0,0,0,10,0,0,0,0,f,0,0
1146,134,4,처음 위치 지정,3,7,1445,0,10000,10,3000,0,1,4,f,127,0
1147,134,7,두번째 위치 지정,4,7,1446,0,8000,10,3000,0,0,4,f,127,0
1148,134,8,두번째 위치 표시,3,4,0,0,0,10,0,0,0,0,f,0,0
1149,134,5,처음 위치 투사체,3,4,0,0,0,10,0,0,0,0,f,0,0
1150,134,6,처음 위치 데미지,3,5,1447,30,0,10,0,0,3000,0,f,4,127
1151,134,9,두번째 투사체,3,4,0,0,0,10,0,0,0,0,f,0,0
1152,134,10,두번째 데미지,3,5,1448,5,0,10,0,0,3000,0,f,4,127
1153,130,9,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1154,130,10,채널링 모션 지정,3,4,0,0,0,1,0,0,0,0,f,0,0
1155,130,11,채널링 종료,3,4,0,0,0,1,0,0,0,0,f,0,0
1158,15,6,위치 표시,3,4,2000,20,5000,1,3000,0,0,0,f,0,0
1159,1,6,위치 표시,3,7,1449,10,7500,1,3000,0,0,4,f,127,0
1160,135,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1161,135,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1162,135,4,채널링 모션 지정,3,4,0,0,0,1,0,0,0,0,f,0,0
1163,135,5,소스 대상 지정,1,2,0,0,0,1,0,0,0,0,f,0,0
1164,135,3,채널링 종료,3,4,0,0,0,1,0,0,0,0,f,0,0
1165,135,6,최초 위치,3,5,1450,0,4123,1,256,0,20000,0,f,4,127
1166,135,7,앞으로 이동,4,5,1451,1,8000,1,-256,0,20000,0,f,4,127
1167,135,8,가로 이동,4,5,1452,1,1600,5,90,0,20000,0,f,4,127
1168,135,10,두번째부터 앞으로 이동,4,5,1453,1,4000,5,0,0,20000,0,f,4,127
1169,135,11,두번째부터 가로 이동,4,5,1454,1,1600,5,90,0,20000,0,f,4,127
1170,135,9,가로 이동 반복,4,5,1455,1,1600,5,0,0,20000,0,f,4,127
1171,135,12,두번째부터 가로 이동 반복,4,5,1456,1,1600,5,0,0,20000,0,f,4,127
1174,36,18,사운드,1,5,1457,0,30000,1,0,-3000,3000,0,f,4,127
1176,48,10,사운드 시작,1,5,1458,0,13000,1,0,0,100000,0,f,4,127
1177,48,12,사운드,3,5,1459,0,0,5,0,0,100000,0,f,4,127
1178,48,11,사운드 반복,4,5,1460,0,2500,4,0,0,100000,0,f,4,127
1179,135,13,이펙트용 최초 앞으로,3,5,1461,0,7000,1,0,0,20000,0,f,4,127
1180,135,14,이펙트용 반복 앞으로,4,5,1462,0,4000,1,0,0,20000,0,f,4,127
1181,135,15,이펙트용 투사체,3,5,1463,0,0,1,0,0,20000,0,f,4,127
1182,136,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1183,136,3,1 / 3 앞으로,3,5,1464,0,11000,1,0,0,0,0,f,4,127
1184,136,4,1 / 3 높이 이동,4,5,1465,0,0,1,0,13000,0,0,f,4,127
1185,136,2,소스 대상 지정,1,2,0,0,0,1,0,0,0,0,f,0,0
1186,136,10,1 / 3 데미지,3,5,1466,20,0,1,0,0,0,0,f,4,127
1187,136,5,2 / 3 앞으로,3,5,1467,0,11704,1,20,0,0,0,f,4,127
1188,136,6,2 / 3 높이 이동,4,5,1468,0,0,1,0,13000,0,0,f,4,127
1189,136,12,2 / 3 데미지,3,5,1469,20,0,1,0,0,0,0,f,4,127
1190,136,7,3 / 3 앞으로,3,5,1470,0,11704,1,-20,0,0,0,f,4,127
1191,136,8,3 / 3 높이 이동,4,5,1471,0,0,1,0,13000,0,0,f,4,127
1192,136,15,3 / 3 데미지,3,5,1472,20,0,1,0,0,0,0,f,4,127
1193,136,9,1 / 3 데미지2,3,5,1473,20,0,1,0,0,0,0,f,4,127
1194,136,11,1 / 3 데미지3,3,5,1474,20,0,1,0,0,0,0,f,4,127
1195,136,13,2 / 3 데미지2,3,5,1475,20,0,1,0,0,0,0,f,4,127
1196,136,14,2 / 3 데미지3,3,5,1476,20,0,1,0,0,0,0,f,4,127
1197,136,16,3 / 3 데미지2,3,5,1477,20,0,1,0,0,0,0,f,4,127
1198,136,17,3 / 3 데미지3,3,5,1478,20,0,1,0,0,0,0,f,4,127
1201,138,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
1202,138,2,보호막 발동,3,4,0,0,0,1,0,0,0,0,f,0,0
1203,139,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
1204,139,2,종료,3,4,0,0,0,1,0,0,0,0,f,0,0
1205,140,1,시작,3,4,0,0,0,1,0,0,0,0,f,0,0
1206,140,2,보호막 추가,3,4,0,0,0,1,0,0,0,0,f,0,0
1208,141,2,런치,1,2,0,0,0,5,0,0,0,0,f,0,0
1209,141,3,대상 지정,3,7,1479,0,1000,5,0,0,0,4,f,127,0
1210,141,5,데미지,3,5,1480,50,0,5,0,0,0,0,f,4,127
1211,141,4,높이 지정,4,7,1481,0,0,5,0,1000,0,4,f,127,0
1212,141,1,소스 대상 지정,3,4,0,0,0,1,0,0,0,0,f,0,0
1213,142,1,시전,3,4,0,0,0,1,0,0,0,0,f,0,0
1214,142,2,런치,3,4,0,0,0,1,0,0,0,0,f,0,0
1215,142,3,소스 대상 지정,1,2,0,0,0,1,0,0,0,0,f,0,0
1216,142,4,1 / 6 처음 이동,3,5,1482,0,8000,1,0,0,3000,0,f,4,127
