id,damage_type_id,fixed_min,fixed_max,multiplier,use_mainhand_weapon,use_offhand_weapon,use_ranged_weapon,critical_bonus,target_buff_tag_id,target_buff_bonus,use_fixed_damage,use_level_damage,level_md,level_va_start,level_va_end,target_buff_bonus_mul,use_charged_buff,charged_buff_id,charged_mul,aggro_multiplier,health_steal_ratio,mana_steal_ratio,dps_multiplier,weapon_slot_id,check_crime,hit_anim_timing_id,use_target_charged_buff,target_charged_buff_id,target_charged_mul,dps_inc_multiplier,engage_combat,synergy,actability_group_id,actability_step,actability_mul,actability_add,charged_level_mul,adjust_damage_by_height,use_percent_damage,percent_min,percent_max,use_current_health,target_health_min,target_health_max,target_health_mul,target_health_add,fire_proc
421,2,1000,1100,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
427,2,0,0,1.0,f,f,f,0,13,0,f,t,7.0,15,1,2.5,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
428,2,0,0,1.0,f,f,f,0,13,0,f,t,1.0,15,1,2.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
429,2,0,0,1.0,f,f,f,0,13,0,f,t,1.2,15,1,2.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
430,2,0,0,1.0,f,f,f,0,13,0,f,t,1.4,15,1,2.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
431,2,0,0,1.0,f,f,f,0,13,0,f,t,1.6,15,1,2.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
432,2,0,0,1.0,f,f,f,0,13,0,f,t,1.8,15,1,2.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
434,2,24000,32000,1.0,f,f,f,0,,0,t,f,10.0,10,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
437,1,0,0,1.0,f,f,f,0,6,0,f,t,1.5,5,1,1.42,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
442,2,0,0,1.0,f,f,f,0,,0,f,t,1.5,10,25,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
445,4,100,130,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
448,2,500,550,1.0,f,f,f,0,,0,t,f,4.5,15,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
450,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
451,1,18,30,3.0,t,f,f,0,,0,f,f,1.0,15,5,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
453,1,0,0,1.0,t,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
454,2,300,400,1.0,f,f,f,0,,0,t,f,5.0,8,8,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
457,4,78,82,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
458,4,78,82,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
459,4,78,82,3.0,t,f,f,0,,0,f,f,1.2,30,30,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
463,2,35,41,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
464,2,77,97,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
473,1,55,89,1.0,t,f,f,0,451,0,f,t,1.35,5,15,1.1,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
475,2,85,113,1.0,f,f,f,0,,0,t,f,6.0,15,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
477,4,0,0,1.0,t,f,f,0,,0,f,f,0.5,10,5,1.0,f,,1.0,1.0,0,0,1.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
478,4,0,0,1.0,t,f,f,0,,0,f,f,0.5,10,5,1.0,f,,1.0,1.0,0,0,1.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
480,2,77,97,1.0,t,f,f,0,,0,f,f,1.0,8,8,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
481,2,0,0,1.0,f,f,f,0,,0,f,t,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
485,2,10,20,0.5,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
489,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
490,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
491,4,78,82,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
492,1,53,55,3.0,t,f,f,0,107,0,f,f,1.0,10,10,1.5,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
493,4,78,82,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
495,2,5,15,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
496,2,100,200,2.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
497,2,10,30,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
501,4,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
502,1,0,0,3.0,t,f,f,0,,0,f,f,1.25,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
503,2,53,55,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
504,4,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
505,4,100,110,3.0,t,f,f,0,,0,f,f,1.2,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
506,2,30,50,1.0,t,f,f,0,,0,f,f,1.0,15,15,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
507,2,30,50,3.0,t,f,f,0,,0,f,f,1.0,0,0,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
508,2,30,50,3.0,t,f,f,0,,0,f,f,1.0,0,0,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
509,2,30,50,3.0,t,f,f,0,,0,f,f,1.0,0,0,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
510,2,30,50,3.0,t,f,f,0,,0,f,f,1.25,10,10,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
511,2,30,50,3.0,t,f,f,0,,0,f,f,1.25,10,10,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
512,2,30,50,3.0,t,f,f,0,,0,f,f,1.25,0,0,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
513,2,30,50,3.0,t,f,f,0,,0,f,f,1.0,10,10,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
514,2,5,20,2.0,f,f,f,0,,0,f,t,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
515,4,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
516,3,300,500,1.0,f,f,f,0,,0,t,f,2.5,10,25,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
517,1,33,55,1.0,t,f,f,0,161,0,f,t,1.0,5,15,1.26,f,,1.0,1.0,0,0,1.5,15,t,1,f,,1.0,1.5,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
518,3,200,300,1.0,f,f,f,0,,0,f,t,3.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
519,4,0,0,1.0,f,f,t,0,,0,f,t,3.0,10,1,0.0,f,,1.0,1.0,0,0,2.3,-1,t,1,f,,1.0,2.3,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
521,2,0,0,1.0,f,f,f,0,108,0,f,t,0.9,10,25,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
522,2,0,0,1.0,f,f,f,0,161,0,f,t,7.0,25,10,1.49,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
525,2,100,100,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
526,2,200,200,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
527,2,300,300,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
528,2,0,0,1.0,f,f,f,0,,0,f,t,3.75,15,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
529,2,0,0,1.0,f,f,f,0,13,0,f,t,2.6,15,1,1.3,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,2.7,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
531,2,0,0,1.0,f,f,f,0,,0,f,t,2.25,25,10,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
535,1,0,0,1.0,t,f,f,0,,0,f,t,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
536,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
537,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
542,2,100,100,1.0,f,f,f,0,,0,f,t,9.5,10,25,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
545,2,0,0,1.0,f,f,f,0,,0,f,t,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
547,1,33,55,1.0,t,f,f,0,36,0,f,t,1.6,5,15,1.37,f,,1.0,1.0,0,0,3.7,15,t,1,f,,1.0,3.7,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
550,1,55,89,0.5,t,f,f,0,,0,f,t,1.2,5,15,0.0,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
554,3,0,0,1.0,f,f,f,0,,0,f,t,3.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
569,2,0,0,1.0,f,f,f,0,,0,f,t,0.8,25,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
571,1,18,30,1.0,t,f,f,0,451,0,f,t,0.48,10,5,1.11,f,,1.0,1.0,0,0,0.64,15,t,1,f,,1.0,0.64,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
573,1,18,30,1.0,t,f,f,0,451,0,f,t,0.48,10,5,1.11,f,,1.0,1.0,0,0,0.64,15,t,1,f,,1.0,0.64,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
574,1,18,30,1.0,t,f,f,0,451,0,f,t,0.96,10,5,1.11,f,,1.0,1.0,0,0,1.28,15,t,1,f,,1.0,1.28,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
576,1,33,55,1.5,t,f,f,0,36,0,f,t,1.0,10,5,2.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
578,1,0,0,3.0,t,f,f,0,,0,f,f,3.8,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
581,2,0,0,1.0,t,f,f,0,,0,f,f,3.8,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
583,1,0,0,3.0,t,f,f,0,,0,f,f,1.8,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
584,2,0,0,3.0,t,f,f,0,,0,f,f,4.8,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
585,1,0,0,1.0,f,f,f,0,107,0,f,t,0.1,30,30,30.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
587,1,0,0,1.0,t,f,f,0,14,0,f,t,1.0,10,5,1.13,f,,1.0,1.0,0,0,1.0,15,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
591,1,0,0,1.0,t,f,f,0,451,0,f,t,0.48,10,5,1.11,f,,1.0,1.0,0,0,0.64,15,t,1,f,,1.0,0.64,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
592,2,0,0,1.0,f,f,f,0,,0,f,f,1.0,0,0,1.0,t,870,20.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
603,4,0,0,1.0,f,f,t,0,14,0,f,t,0.9,10,1,1.38,f,899,50.0,1.0,0,0,1.0,17,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
604,2,2000,2200,100.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
607,1,10,10,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
609,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
610,4,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
612,1,10,10,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
613,4,10,15,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
615,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
616,2,30,50,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
617,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
618,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,0.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
622,2,200,500,1.0,f,f,f,0,,0,f,t,2.0,50,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
625,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
626,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
627,1,0,0,2.0,t,f,f,0,,0,f,f,1.0,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
628,1,0,0,2.0,t,f,f,0,,0,f,f,0.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
629,1,0,0,1.0,t,f,f,0,,0,f,f,0.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
631,2,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
632,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
633,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
634,4,100,110,2.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
636,1,10,10,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
637,2,150,150,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
638,1,53,55,3.0,t,f,f,0,107,0,f,f,1.0,0,0,1.3,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
640,1,0,0,2.0,t,f,f,0,,0,f,f,0.5,10,15,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
642,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,10,10,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
643,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
645,1,2000,3000,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
646,2,0,0,1.0,f,f,f,0,155,0,f,t,2.8,25,10,1.37,f,,1.0,1.0,0,0,1.0,-1,t,2,f,,1.0,3.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
647,2,1,1,1.0,f,f,f,0,,0,t,f,1.0,0,0,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
650,1,0,0,3.0,t,f,f,0,,0,f,f,1.0,20,20,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
653,1,85,113,1.3,f,f,f,0,,0,f,f,7.0,15,1,1.0,f,,1.0,1.0,0,0,1.0,-1,t,1,f,,1.0,1.0,t,f,,0,0.0,0.0,0.0,t,f,0,100,f,0,0,1.0,0,t
