id,item_id,asset_id,base_enchantable,holdable_id,mod_set_id,eiset_id,or_unit_reqs,repairable,durability_multiplier,base_equipment,drawn_scale,worn_scale,recharge_buff_id,charge_lifetime,charge_count,useAsStat,skin_kind_id,fixed_visual_effect_id
454,2831,1311,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
455,2832,1264,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
456,2833,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
457,2834,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
458,2835,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
459,2836,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
460,2837,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
461,2838,1311,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
462,2839,1264,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
463,2840,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
464,2841,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
465,2842,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
466,2843,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
467,2844,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
468,2845,1311,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
469,2846,1264,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
470,2847,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
471,2848,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
472,2849,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
473,2850,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
474,2851,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
475,2852,1276,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
476,2853,1264,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
477,2854,1311,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
478,2855,1264,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
479,2856,1276,t,5,,,f,t,100,t,1.0,1.0,,0,0,t,3,
480,2857,1276,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
481,2858,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
482,2859,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
483,2860,1306,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
484,2861,1270,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
485,2862,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
486,2863,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
487,2864,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
488,2865,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
489,2866,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
490,2867,1320,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
491,2868,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
492,2869,1320,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
493,2870,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
498,2875,1294,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
499,2876,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
500,2877,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
501,2878,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
502,2880,1300,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
503,2881,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
505,2883,12,t,20,,,f,t,100,t,1.0,1.0,,0,0,t,3,
507,2885,12,t,20,,,f,t,100,t,1.0,1.0,,0,0,t,3,
508,2886,1345,t,21,,,f,t,100,t,1.0,1.0,,0,0,t,3,
509,2887,1349,t,22,,,f,t,100,t,1.0,1.0,,0,0,t,3,
510,2888,1353,t,23,,,f,t,100,t,1.0,1.0,,0,0,t,3,
511,2889,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
512,2890,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
514,2892,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
515,2893,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
516,2894,1306,t,8,,,f,t,100,t,1.0,1.0,,0,0,t,3,
517,2895,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
518,2896,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
519,2897,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
520,2898,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
521,2899,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
522,2900,1320,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
523,2901,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
524,2902,1320,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
527,2905,1294,t,15,,,f,t,100,t,1.0,1.0,,0,0,t,3,
528,2906,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
529,2907,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
530,2908,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
531,2909,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
532,2910,1300,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
534,2912,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
535,2913,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
536,2914,1276,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
537,2915,1311,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
538,2916,1276,t,5,,,f,t,100,t,1.0,1.0,,0,0,t,3,
539,2917,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
540,2918,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
541,2919,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
542,2920,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
543,2921,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
544,2922,1320,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
545,2923,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
546,2924,1320,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
549,2927,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
551,2929,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
552,2930,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
553,2931,1276,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
554,2932,1276,t,5,,,f,t,100,t,1.0,1.0,,0,0,t,3,
555,2933,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
556,2934,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
557,2935,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
558,2936,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
559,2937,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
561,2939,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
562,2940,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
563,2941,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
564,2942,684,t,20,,,f,t,100,t,1.0,1.0,,0,0,t,3,
565,2943,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
566,2944,1264,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
567,2945,1264,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
568,2946,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
569,2947,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
570,2948,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
571,2949,1300,t,14,,,f,t,100,t,1.0,1.0,,0,0,t,3,
574,2952,684,t,20,,,f,t,100,t,1.0,1.0,,0,0,t,3,
575,2953,1264,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
576,2954,1264,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
578,2956,1300,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
579,2957,684,t,20,,,f,t,100,t,1.0,1.0,,0,0,t,3,
582,2960,1270,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
583,2961,684,t,20,,,f,t,100,t,1.0,1.0,,0,0,t,3,
584,3921,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
585,3922,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
586,3923,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
587,3924,1282,t,10,,,f,t,100,t,1.0,1.0,,0,0,t,3,
588,3925,1300,t,18,,,f,t,100,t,1.0,1.0,,0,0,t,3,
589,3926,1325,t,16,,,f,t,100,t,1.0,1.0,,0,0,t,3,
590,4034,640,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
591,4042,641,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
592,4047,6409,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
593,4048,4021,t,11,,,f,t,100,t,0.9,0.75,,0,0,t,3,
595,4060,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
596,4061,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
597,4089,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
598,4090,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
599,4091,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
600,4092,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
601,4093,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
602,4094,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
603,4095,1340,t,24,,,f,t,100,t,1.0,1.0,,0,0,t,3,
604,4125,1311,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
605,4126,1264,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
606,4127,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
607,4128,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
608,4129,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
609,4130,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
610,4131,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
611,4132,1311,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
612,4133,1264,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
613,4134,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
614,4136,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
615,4138,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
616,4140,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
617,4142,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
618,4150,1311,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
619,4152,1264,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
620,4154,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
621,4155,1316,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
622,4156,1288,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
623,4157,1330,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
624,4158,1334,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
628,4654,1312,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
631,4657,1312,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
632,4658,1265,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
636,4662,1265,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
637,4663,1271,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
638,4664,1271,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
639,4665,1317,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
640,4666,1317,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
641,4667,1289,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
642,4668,1289,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
643,4669,1317,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
644,4670,1331,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
663,4671,1335,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
664,4672,1335,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
665,4673,1313,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
666,4674,1313,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
667,4675,1266,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
668,4676,1266,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
669,4677,1272,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
670,4678,1272,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
671,4679,1318,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
672,4680,1318,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
673,4681,1290,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
674,4682,1290,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
675,4683,1332,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
676,4684,1332,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
677,4685,1336,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
678,4686,1336,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
679,4687,1314,t,3,,,f,t,100,t,1.0,1.0,5671,30,0,t,3,
680,4688,1315,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
681,4689,1269,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
682,4690,1269,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
683,4691,1274,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
684,4692,1275,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
685,4693,1319,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
686,4694,1319,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
687,4695,1292,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
688,4696,1292,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
689,4697,1333,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
690,4698,1333,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
691,4699,1338,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
692,4700,1339,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
693,4704,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
694,4707,1270,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
696,4822,1277,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
697,4823,1315,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
698,4824,1292,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
699,4825,1333,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
700,4826,1337,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
701,4827,1315,t,3,,,f,t,100,t,1.0,1.0,,0,0,t,3,
702,4828,1267,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
703,4829,1319,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
704,4830,1291,t,12,,,f,t,100,t,1.0,1.0,,0,0,t,3,
705,4831,1275,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
706,4832,1319,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
707,4833,1333,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
708,4834,1339,t,19,,,f,t,100,t,1.0,1.0,,0,0,t,3,
710,4838,302,t,17,,,f,t,100,t,1.0,1.0,,0,0,t,3,
711,4907,3243,t,6,,,f,t,100,t,1.0,1.0,,0,0,t,3,
713,5075,1281,t,1,,,f,t,100,t,1.0,1.0,,0,0,t,3,
714,5276,10956,t,12,,,f,t,100,t,0.8,0.8,,0,0,t,3,
715,5289,3657,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
716,5290,3396,t,11,,,f,t,100,t,1.0,1.0,,0,0,t,3,
717,5299,4345,t,24,,,f,t,100,t,0.87,0.73,,0,0,t,3,
718,5300,1344,t,24,,,f,t,100,t,1.22,0.89,,0,0,t,3,
719,5301,4216,t,24,,,f,t,100,t,0.88,0.74,,0,0,t,3,
720,5302,4214,t,24,,,f,t,100,t,1.15,0.83,,0,0,t,3,
721,5303,4343,t,24,,,f,t,100,t,1.0,0.87,,0,0,t,3,
722,5304,3606,t,16,,,f,t,100,t,1.16,0.96,,0,0,t,3,
723,5305,1277,t,11,,,f,t,100,t,1.11,0.77,,0,0,t,3,
724,5306,3884,t,13,,,f,t,100,t,1.0,1.0,,0,0,t,3,
725,5307,3142,t,10,,,f,t,100,t,0.86,0.67,,0,0,t,3,
726,5308,1305,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
727,5309,3650,t,15,,,f,t,100,t,1.07,0.89,,0,0,t,3,
728,5310,3199,t,7,,,f,t,100,t,1.07,0.74,,0,0,t,3,
729,5311,3659,t,16,,,f,t,100,t,1.26,1.09,,0,0,t,3,
730,5312,3227,t,1,,,f,t,100,t,0.98,0.7,,0,0,t,3,
731,5318,1264,t,2,,,f,t,100,t,0.89,0.7,,0,0,t,3,
732,5319,1265,t,2,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
733,5320,1266,t,2,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
734,5323,1268,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
735,5325,1267,t,4,5,,f,t,100,t,1.0,1.0,,0,0,t,3,
736,5326,1267,t,4,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
737,5327,1267,t,4,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
738,5328,3083,t,4,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
739,5329,3084,t,4,56,,f,t,100,t,1.0,1.0,,0,0,t,3,
740,5330,3085,t,4,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
741,5331,3083,t,2,47,,f,t,100,t,1.0,1.0,,0,0,t,3,
742,5332,3084,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
743,5333,3085,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
744,5334,3086,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
745,5335,3087,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
746,5336,3086,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
747,5337,3254,t,4,5,,f,t,100,t,1.0,1.0,,0,0,t,3,
748,5338,3088,t,4,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
749,5339,3089,t,4,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
750,5340,3090,t,4,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
751,5341,3091,t,4,56,,f,t,100,t,1.0,1.0,,0,0,t,3,
752,5342,3092,t,4,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
753,5343,3093,t,4,47,,f,t,100,t,1.0,1.0,,0,0,t,3,
754,5344,3094,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
755,5345,3095,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
756,5346,3254,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
757,5347,3088,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
758,5348,3089,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
759,5349,3090,t,4,5,,f,t,100,t,1.0,1.0,,0,0,t,3,
760,5350,3091,t,4,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
761,5351,3092,t,4,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
762,5352,3093,t,4,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
763,5353,3094,t,4,56,,f,t,100,t,1.0,1.0,,0,0,t,3,
764,5354,3095,t,4,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
765,5355,3096,t,2,47,,f,t,100,t,0.97,0.82,,0,0,t,3,
766,5356,3097,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
767,5357,3098,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
768,5358,3099,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
769,5359,3100,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
770,5360,3101,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
771,5361,3102,t,2,5,,f,t,100,t,1.0,1.0,,0,0,t,3,
772,5362,3103,t,2,71,,f,t,100,t,0.77,0.65,,0,0,t,3,
773,5363,3104,t,2,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
774,5364,3105,t,2,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
775,5365,3106,t,2,56,,f,t,100,t,1.0,1.0,,0,0,t,3,
776,5366,3107,t,2,74,,f,t,100,t,0.82,0.7,,0,0,t,3,
777,5367,3108,t,2,47,,f,t,100,t,1.0,1.0,,0,0,t,3,
778,5368,3109,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
779,5369,3110,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
780,5370,3111,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
781,5371,3112,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
782,5372,3113,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
783,5373,3114,t,4,5,,f,t,100,t,1.0,1.0,,0,0,t,3,
784,5374,3115,t,4,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
785,5375,3113,t,4,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
786,5376,3116,t,4,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
787,5377,3117,t,4,56,,f,t,100,t,1.0,1.0,,0,0,t,3,
788,5378,3118,t,4,74,,f,t,100,t,1.0,1.0,,0,0,t,3,
789,5379,3119,t,4,47,,f,t,100,t,1.0,1.0,,0,0,t,3,
790,5380,3115,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
791,5381,3113,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
792,5382,3116,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
793,5383,3117,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
794,5384,3118,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
795,5385,3119,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
796,5386,3126,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
797,5387,3120,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
798,5388,3121,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
799,5389,3122,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
800,5390,3123,t,4,,,f,t,100,t,1.0,1.0,,0,0,t,3,
801,5391,3124,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
802,5392,3125,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
803,5393,3126,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
804,5394,3120,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
805,5395,3121,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
806,5396,3122,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
807,5397,3123,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
808,5398,3124,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
809,5399,3125,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
810,5400,3126,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
811,5401,3120,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
812,5402,3121,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
813,5403,3122,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
814,5404,3123,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
815,5405,3124,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
816,5406,3125,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
817,5407,3126,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
818,5408,3120,t,2,,,f,t,100,t,1.0,1.0,,0,0,t,3,
819,5409,1270,t,7,,,f,t,100,t,1.02,0.69,,0,0,t,3,
820,5410,1271,t,7,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
821,5411,1272,t,7,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
822,5412,1273,t,9,9,,f,t,100,t,1.0,1.0,,0,0,t,3,
823,5413,1274,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
824,5414,1275,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
825,5415,1273,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
826,5416,3175,t,9,9,,f,t,100,t,1.0,1.0,,0,0,t,3,
827,5417,3176,t,9,71,,f,t,100,t,0.99,0.69,,0,0,t,3,
828,5418,3175,t,9,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
829,5419,3177,t,9,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
830,5420,3178,t,9,59,,f,t,100,t,1.0,1.0,,0,0,t,3,
831,5421,3177,t,9,75,,f,t,100,t,1.0,1.0,,0,0,t,3,
832,5422,3179,t,7,50,,f,t,100,t,1.0,1.0,,0,0,t,3,
833,5423,3180,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
834,5424,3181,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
835,5425,3175,t,7,,,f,t,100,t,1.0,1.0,,0,0,t,3,
836,5426,3176,t,7,,,f,t,100,t,0.99,0.69,,0,0,t,3,
837,5427,3176,t,7,,,f,t,100,t,0.99,0.69,,0,0,t,3,
838,5428,3182,t,9,9,,f,t,100,t,1.0,1.0,,0,0,t,3,
839,5429,3183,t,9,71,,f,t,100,t,1.0,1.0,,0,0,t,3,
840,5430,3184,t,9,41,,f,t,100,t,1.0,1.0,,0,0,t,3,
841,5431,3185,t,9,72,,f,t,100,t,1.0,1.0,,0,0,t,3,
842,5432,3186,t,9,59,,f,t,100,t,1.0,1.0,,0,0,t,3,
843,5433,3187,t,9,75,,f,t,100,t,1.0,1.0,,0,0,t,3,
844,5434,3188,t,9,50,,f,t,100,t,1.0,1.0,,0,0,t,3,
845,5435,3189,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
846,5436,3182,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
847,5437,3183,t,9,,,f,t,100,t,1.0,1.0,,0,0,t,3,
