id,category_id,name,asset_path,defaultX,defaultY,comment,model_id,movable,npc_only
979,3,el_m_decal_makeup020,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup020.dds,78,17,,16,f,f
980,3,el_m_decal_makeup021,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup021.dds,186,14,,16,f,f
981,3,el_m_decal_makeup022,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup022.dds,90,23,,16,f,f
982,3,el_m_decal_makeup023,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup023.dds,2,20,,16,f,f
983,3,el_m_decal_makeup024,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup024.dds,6,-96,,16,f,t
984,3,el_m_decal_makeup025,objects\Characters\nuian\male\face\decal_makeup\nu_m_decal_makeup025.dds,4,-116,,16,f,t
985,3,el_f_decal_makeup057,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup057.dds,171,23,,17,f,f
986,3,el_f_decal_makeup058,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup058.dds,78,17,,17,f,f
987,3,el_f_decal_makeup059,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup059.dds,183,17,,17,f,f
988,3,el_f_decal_makeup060,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup060.dds,90,23,,17,f,f
989,3,el_f_decal_makeup061,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup061.dds,2,20,,17,f,f
990,3,el_f_decal_makeup062,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup062.dds,6,-96,,17,f,t
991,3,el_f_decal_makeup063,objects\Characters\nuian\female\face\decal_makeup\nu_f_decal_makeup063.dds,4,-116,,17,f,t
992,3,fe_m_decal_makeup010,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup010.dds,186,203,,20,f,f
993,3,fe_m_decal_makeup011,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup011.dds,78,204,,20,f,f
994,3,fe_m_decal_makeup012,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup012.dds,179,211,,20,f,f
995,3,fe_m_decal_makeup013,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup013.dds,85,201,,20,f,f
996,3,fe_m_decal_makeup014,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup014.dds,139,268,,20,f,f
997,3,fe_m_decal_makeup015,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup015.dds,-1,192,,20,f,t
998,3,fe_m_decal_makeup016,objects\Characters\ferre\male\face\decal_makeup\fe_m_decal_makeup016.dds,8,196,,20,f,t
999,3,fe_f_decal_makeup013,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup013.dds,182,210,,21,f,f
1000,3,fe_f_decal_makeup014,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup014.dds,77,202,,21,f,f
1001,3,fe_f_decal_makeup015,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup015.dds,180,210,,21,f,f
1002,3,fe_f_decal_makeup016,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup016.dds,81,202,,21,f,f
1003,3,fe_f_decal_makeup017,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup017.dds,138,274,,21,f,f
1004,3,fe_f_decal_makeup018,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup018.dds,14,210,,21,f,t
1005,3,fe_f_decal_makeup019,objects\Characters\ferre\female\face\decal_makeup\fe_f_decal_makeup019.dds,8,196,,21,f,t
1006,1,nu_m_decal_scar012,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar012.dds,176,135,,10,t,f
1007,1,nu_m_decal_scar013,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar013.dds,208,106,,10,t,f
1008,1,nu_m_decal_scar014,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar014.dds,107,41,,10,t,f
1009,1,nu_m_decal_scar015,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar015.dds,48,57,,10,t,f
1010,1,nu_m_decal_scar016,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar016.dds,260,123,,10,t,f
1011,1,nu_m_decal_scar017,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar017.dds,253,130,,10,t,f
1012,1,nu_m_decal_scar018,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar018.dds,44,-56,,10,t,f
1013,1,nu_m_decal_scar019,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar019.dds,115,233,,10,t,f
1014,1,nu_m_decal_scar020,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar020.dds,133,144,,10,t,t
1015,1,nu_m_decal_scar021,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar021.dds,258,269,,10,t,t
1016,1,nu_m_decal_scar022,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar022.dds,226,116,,10,t,t
1017,1,nu_m_decal_scar023,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar023.dds,274,133,,10,t,t
1018,1,nu_m_decal_scar024,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar024.dds,-9,-47,,10,t,t
1019,1,nu_m_decal_scar025,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar025.dds,4,-56,,10,t,t
1020,1,nu_m_decal_scar026,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar026.dds,-3,-75,,10,t,t
1021,1,nu_m_decal_scar027,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar027.dds,-2,-60,,10,t,t
1022,1,nu_m_decal_scar028,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar028.dds,-4,-74,,10,t,t
1023,1,ha_m_decal_scar012,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar012.dds,176,135,,18,t,f
1024,1,ha_m_decal_scar013,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar013.dds,208,106,,18,t,f
1025,1,ha_m_decal_scar014,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar014.dds,107,41,,18,t,f
1026,1,ha_m_decal_scar015,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar015.dds,48,57,,18,t,f
1027,1,ha_m_decal_scar016,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar016.dds,260,123,,18,t,f
1028,1,ha_m_decal_scar017,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar017.dds,253,130,,18,t,f
1029,1,ha_m_decal_scar018,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar018.dds,44,-56,,18,t,f
1030,1,ha_m_decal_scar019,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar019.dds,115,233,,18,t,f
1031,1,ha_m_decal_scar020,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar020.dds,133,144,,18,t,t
1032,1,ha_m_decal_scar021,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar021.dds,258,269,,18,t,t
1033,1,ha_m_decal_scar022,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar022.dds,226,116,,18,t,t
1034,1,ha_m_decal_scar023,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar023.dds,274,133,,18,t,t
1035,1,ha_m_decal_scar024,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar024.dds,-9,-47,,18,t,t
1036,1,ha_m_decal_scar025,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar025.dds,4,-56,,18,t,t
1037,1,ha_m_decal_scar026,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar026.dds,-3,-75,,18,t,t
1038,1,ha_m_decal_scar027,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar027.dds,-2,-60,,18,t,t
1039,1,ha_m_decal_scar028,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar028.dds,-4,-74,,18,t,t
1040,1,el_m_decal_scar012,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar012.dds,176,135,,16,t,f
1041,1,el_m_decal_scar013,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar013.dds,208,106,,16,t,f
1042,1,el_m_decal_scar014,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar014.dds,107,41,,16,t,f
1043,1,el_m_decal_scar015,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar015.dds,48,57,,16,t,f
1044,1,el_m_decal_scar016,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar016.dds,260,123,,16,t,f
1045,1,el_m_decal_scar017,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar017.dds,253,130,,16,t,f
1046,1,el_m_decal_scar018,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar018.dds,44,-56,,16,t,f
1047,1,el_m_decal_scar019,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar019.dds,115,233,,16,t,f
1048,1,el_m_decal_scar020,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar020.dds,133,144,,16,t,t
1049,1,el_m_decal_scar021,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar021.dds,258,269,,16,t,t
1050,1,el_m_decal_scar022,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar022.dds,226,116,,16,t,t
1051,1,el_m_decal_scar023,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar023.dds,274,133,,16,t,t
1052,1,el_m_decal_scar024,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar024.dds,-9,-47,,16,t,t
1053,1,el_m_decal_scar025,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar025.dds,4,-56,,16,t,t
1054,1,el_m_decal_scar026,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar026.dds,-3,-75,,16,t,t
1055,1,el_m_decal_scar027,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar027.dds,-2,-60,,16,t,t
1056,1,el_m_decal_scar028,objects\Characters\nuian\male\face\decal_scar\nu_m_decal_scar028.dds,-4,-74,,16,t,t
1057,1,nu_f_decal_scar012,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar012.dds,176,135,,11,t,f
1058,1,nu_f_decal_scar013,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar013.dds,208,106,,11,t,f
1059,1,nu_f_decal_scar014,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar014.dds,107,41,,11,t,f
1060,1,nu_f_decal_scar015,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar015.dds,48,57,,11,t,f
1061,1,nu_f_decal_scar016,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar016.dds,260,123,,11,t,f
1062,1,nu_f_decal_scar017,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar017.dds,253,130,,11,t,f
1063,1,nu_f_decal_scar018,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar018.dds,44,-56,,11,t,f
1064,1,nu_f_decal_scar019,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar019.dds,115,233,,11,t,f
1065,1,nu_f_decal_scar020,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar020.dds,133,144,,11,t,t
1066,1,nu_f_decal_scar021,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar021.dds,258,269,,11,t,t
1067,1,nu_f_decal_scar022,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar022.dds,226,116,,11,t,t
1068,1,nu_f_decal_scar023,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar023.dds,274,133,,11,t,t
1069,1,nu_f_decal_scar024,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar024.dds,-9,-36,,11,t,t
1070,1,nu_f_decal_scar025,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar025.dds,-2,-60,,11,t,t
1071,1,nu_f_decal_scar026,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar026.dds,-3,-75,,11,t,t
1072,1,nu_f_decal_scar027,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar027.dds,-2,-60,,11,t,t
1073,1,nu_f_decal_scar028,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar028.dds,-4,-74,,11,t,t
1074,1,ha_f_decal_scar012,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar012.dds,176,135,,19,t,f
1075,1,ha_f_decal_scar013,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar013.dds,208,106,,19,t,f
1076,1,ha_f_decal_scar014,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar014.dds,107,41,,19,t,f
1077,1,ha_f_decal_scar015,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar015.dds,48,57,,19,t,f
1078,1,ha_f_decal_scar016,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar016.dds,260,123,,19,t,f
1079,1,ha_f_decal_scar017,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar017.dds,253,130,,19,t,f
1080,1,ha_f_decal_scar018,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar018.dds,44,-56,,19,t,f
1081,1,ha_f_decal_scar019,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar019.dds,115,233,,19,t,f
1082,1,ha_f_decal_scar020,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar020.dds,133,144,,19,t,t
1083,1,ha_f_decal_scar021,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar021.dds,258,269,,19,t,t
1084,1,ha_f_decal_scar022,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar022.dds,226,116,,19,t,t
1085,1,ha_f_decal_scar023,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar023.dds,274,133,,19,t,t
1086,1,ha_f_decal_scar024,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar024.dds,-9,-36,,19,t,t
1087,1,ha_f_decal_scar025,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar025.dds,-2,-60,,19,t,t
1088,1,ha_f_decal_scar026,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar026.dds,-3,-75,,19,t,t
1089,1,ha_f_decal_scar027,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar027.dds,-2,-60,,19,t,t
1090,1,ha_f_decal_scar028,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar028.dds,-4,-74,,19,t,t
1091,1,el_f_decal_scar012,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar012.dds,176,135,,17,t,f
1092,1,el_f_decal_scar013,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar013.dds,208,106,,17,t,f
1093,1,el_f_decal_scar014,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar014.dds,107,41,,17,t,f
1094,1,el_f_decal_scar015,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar015.dds,48,57,,17,t,f
1095,1,el_f_decal_scar016,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar016.dds,260,123,,17,t,f
1096,1,el_f_decal_scar017,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar017.dds,253,130,,17,t,f
1097,1,el_f_decal_scar018,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar018.dds,44,-56,,17,t,f
1098,1,el_f_decal_scar019,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar019.dds,115,233,,17,t,f
1099,1,el_f_decal_scar020,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar020.dds,133,144,,17,t,t
1100,1,el_f_decal_scar021,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar021.dds,258,269,,17,t,t
1101,1,el_f_decal_scar022,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar022.dds,226,116,,17,t,t
1102,1,el_f_decal_scar023,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar023.dds,274,133,,17,t,t
1103,1,el_f_decal_scar024,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar024.dds,-9,-36,,17,t,t
1104,1,el_f_decal_scar025,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar025.dds,-2,-60,,17,t,t
1105,1,el_f_decal_scar026,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar026.dds,-3,-75,,17,t,t
1106,1,el_f_decal_scar027,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar027.dds,-2,-60,,17,t,t
1107,1,el_f_decal_scar028,objects\Characters\nuian\female\face\decal_scar\nu_f_decal_scar028.dds,-4,-74,,17,t,t
1108,1,fe_m_decal_scar009,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar009.dds,172,318,,20,t,f
1109,1,fe_m_decal_scar010,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar010.dds,207,271,,20,t,f
1110,1,fe_m_decal_scar011,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar011.dds,117,213,,20,t,f
1111,1,fe_m_decal_scar012,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar012.dds,59,225,,20,t,f
1112,1,fe_m_decal_scar013,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar013.dds,292,258,,20,t,f
1113,1,fe_m_decal_scar014,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar014.dds,252,316,,20,t,f
1114,1,fe_m_decal_scar015,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar015.dds,55,122,,20,t,f
1115,1,fe_m_decal_scar016,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar016.dds,120,394,,20,t,f
1116,1,fe_m_decal_scar017,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar017.dds,134,332,,20,t,t
1117,1,fe_m_decal_scar018,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar018.dds,323,341,,20,t,t
1118,1,fe_m_decal_scar019,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar019.dds,234,302,,20,t,t
1119,1,fe_m_decal_scar020,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar020.dds,244,204,,20,t,t
1120,1,fe_m_decal_scar021,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar021.dds,-4,115,,20,t,t
1121,1,fe_m_decal_scar022,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar022.dds,4,246,,20,t,t
1122,1,fe_m_decal_scar023,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar023.dds,3,105,,20,t,t
1123,1,fe_m_decal_scar024,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar024.dds,-7,87,,20,t,t
1124,1,fe_m_decal_scar025,objects\Characters\ferre\male\face\decal_scar\fe_m_decal_scar025.dds,-9,80,,20,t,t
1125,1,fe_f_decal_scar009,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar009.dds,172,318,,21,t,f
1126,1,fe_f_decal_scar010,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar010.dds,207,271,,21,t,f
1127,1,fe_f_decal_scar011,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar011.dds,117,213,,21,t,f
1128,1,fe_f_decal_scar012,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar012.dds,59,225,,21,t,f
1129,1,fe_f_decal_scar013,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar013.dds,292,258,,21,t,f
1130,1,fe_f_decal_scar014,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar014.dds,252,316,,21,t,f
1131,1,fe_f_decal_scar015,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar015.dds,55,122,,21,t,f
1132,1,fe_f_decal_scar016,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar016.dds,120,394,,21,t,f
1133,1,fe_f_decal_scar017,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar017.dds,134,332,,21,t,t
1134,1,fe_f_decal_scar018,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar018.dds,323,341,,21,t,t
1135,1,fe_f_decal_scar019,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar019.dds,234,302,,21,t,t
1136,1,fe_f_decal_scar020,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar020.dds,244,204,,21,t,t
1137,1,fe_f_decal_scar021,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar021.dds,-4,115,,21,t,t
1138,1,fe_f_decal_scar022,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar022.dds,12,241,,21,t,t
1139,1,fe_f_decal_scar023,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar023.dds,3,103,,21,t,t
1140,1,fe_f_decal_scar024,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar024.dds,-7,87,,21,t,t
1141,1,fe_f_decal_scar025,objects\Characters\ferre\female\face\decal_scar\fe_f_decal_scar025.dds,-9,80,,21,t,t
