id,doodad_func_group_id,actual_func_id,actual_func_type
1311,1785,388,DoodadFuncFinal
1312,1760,161,DoodadFuncTimer
1313,1761,162,DoodadFuncTimer
1315,1790,217,DoodadFuncGrowth
1316,1791,218,DoodadFuncGrowth
1317,1792,219,DoodadFuncGrowth
1318,1796,390,DoodadFuncFinal
1319,1797,225,DoodadFuncRequireQuest
1320,1798,163,DoodadFuncTimer
1321,1336,103,DoodadFuncClout
1322,1799,220,DoodadFuncGrowth
1323,1800,221,DoodadFuncGrowth
1324,1801,222,DoodadFuncGrowth
1325,1805,391,DoodadFuncFinal
1326,1809,392,DoodadFuncFinal
1330,644,17,DoodadFuncAnimate
1331,644,18,DoodadFuncAnimate
1332,644,19,DoodadFuncAnimate
1333,1810,164,DoodadFuncTimer
1334,1811,104,DoodadFuncClout
1335,1812,165,DoodadFuncTimer
1336,1813,166,DoodadFuncTimer
1337,1814,167,DoodadFuncTimer
1338,295,168,DoodadFuncTimer
1339,1816,393,DoodadFuncFinal
1340,1817,105,DoodadFuncClout
1342,1819,170,DoodadFuncTimer
1343,1820,394,DoodadFuncFinal
1344,1320,171,DoodadFuncTimer
1345,1822,20,DoodadFuncAnimate
1346,1822,172,DoodadFuncTimer
1347,1824,21,DoodadFuncAnimate
1348,1824,173,DoodadFuncTimer
1351,1827,227,DoodadFuncRequireQuest
1353,1828,223,DoodadFuncGrowth
1355,1511,22,DoodadFuncAnimate
1356,1595,23,DoodadFuncAnimate
1358,1512,24,DoodadFuncAnimate
1359,1696,25,DoodadFuncAnimate
1360,1821,26,DoodadFuncAnimate
1361,1823,27,DoodadFuncAnimate
1362,1786,28,DoodadFuncAnimate
1363,1787,29,DoodadFuncAnimate
1365,1830,397,DoodadFuncFinal
1366,1831,229,DoodadFuncRequireQuest
1367,1832,398,DoodadFuncFinal
1369,1834,399,DoodadFuncFinal
1370,1835,30,DoodadFuncAnimate
1371,1836,175,DoodadFuncTimer
1372,1838,31,DoodadFuncAnimate
1373,1837,32,DoodadFuncAnimate
1374,1837,176,DoodadFuncTimer
1375,1836,33,DoodadFuncAnimate
1377,1839,178,DoodadFuncTimer
1379,1841,225,DoodadFuncGrowth
1381,1840,401,DoodadFuncFinal
1383,1840,107,DoodadFuncClout
1384,1843,231,DoodadFuncRequireQuest
1385,1844,179,DoodadFuncTimer
1386,1845,232,DoodadFuncRequireQuest
1389,1847,233,DoodadFuncRequireQuest
1391,1848,108,DoodadFuncClout
1393,1389,234,DoodadFuncRequireQuest
1394,1851,182,DoodadFuncTimer
1395,1846,109,DoodadFuncClout
1396,1852,183,DoodadFuncTimer
1397,1853,235,DoodadFuncRequireQuest
1398,1854,184,DoodadFuncTimer
1399,1856,402,DoodadFuncFinal
1401,1857,403,DoodadFuncFinal
1403,1381,91,DoodadFuncRequireItem
1404,1858,185,DoodadFuncTimer
1406,1859,404,DoodadFuncFinal
1410,1448,186,DoodadFuncTimer
1411,1860,187,DoodadFuncTimer
1412,1861,188,DoodadFuncTimer
1413,1866,406,DoodadFuncFinal
1414,1869,189,DoodadFuncTimer
1415,1335,190,DoodadFuncTimer
1416,1638,191,DoodadFuncTimer
1417,1640,192,DoodadFuncTimer
1419,1871,407,DoodadFuncFinal
1420,1415,193,DoodadFuncTimer
1423,1880,194,DoodadFuncTimer
1425,1881,34,DoodadFuncAnimate
1426,1881,35,DoodadFuncAnimate
1427,1881,36,DoodadFuncAnimate
1431,1891,195,DoodadFuncTimer
1432,1892,409,DoodadFuncFinal
1441,1901,38,DoodadFuncAnimate
1443,1903,40,DoodadFuncAnimate
1446,1901,197,DoodadFuncTimer
1449,1906,42,DoodadFuncAnimate
1452,1913,412,DoodadFuncFinal
1453,1909,112,DoodadFuncClout
1454,1278,113,DoodadFuncClout
1457,1915,226,DoodadFuncGrowth
1458,1916,227,DoodadFuncGrowth
1460,1906,201,DoodadFuncTimer
1461,1902,43,DoodadFuncAnimate
1462,1902,202,DoodadFuncTimer
1465,1922,230,DoodadFuncGrowth
1466,1923,231,DoodadFuncGrowth
1467,1926,415,DoodadFuncFinal
1469,1928,233,DoodadFuncGrowth
1470,1929,234,DoodadFuncGrowth
1471,1932,416,DoodadFuncFinal
1472,1914,114,DoodadFuncClout
1473,1933,417,DoodadFuncFinal
1474,1934,95,DoodadFuncRequireItem
1475,1936,96,DoodadFuncRequireItem
1477,1939,116,DoodadFuncClout
1478,1317,117,DoodadFuncClout
1479,1310,118,DoodadFuncClout
1482,1942,120,DoodadFuncClout
1484,1944,418,DoodadFuncFinal
1488,1429,203,DoodadFuncTimer
1489,1908,419,DoodadFuncFinal
1490,1428,246,DoodadFuncRequireQuest
1491,1946,123,DoodadFuncClout
1497,1948,204,DoodadFuncTimer
1499,1872,248,DoodadFuncRequireQuest
1500,1950,420,DoodadFuncFinal
1506,1521,249,DoodadFuncRequireQuest
1507,1638,116,DoodadFuncTod
1508,1956,117,DoodadFuncTod
1509,1640,118,DoodadFuncTod
1510,1957,119,DoodadFuncTod
1514,2022,423,DoodadFuncFinal
1516,1637,128,DoodadFuncClout
1518,1681,129,DoodadFuncClout
1519,1683,130,DoodadFuncClout
1521,1657,131,DoodadFuncClout
1522,1679,132,DoodadFuncClout
1523,1685,133,DoodadFuncClout
1524,1687,134,DoodadFuncClout
1525,1691,135,DoodadFuncClout
1526,1659,136,DoodadFuncClout
1527,1661,137,DoodadFuncClout
1528,1663,138,DoodadFuncClout
1529,1639,139,DoodadFuncClout
1530,1639,120,DoodadFuncTod
1531,1637,121,DoodadFuncTod
1532,2028,206,DoodadFuncTimer
1533,2032,122,DoodadFuncTod
1534,2033,123,DoodadFuncTod
1535,2032,140,DoodadFuncClout
1536,2034,252,DoodadFuncRequireQuest
1552,2046,211,DoodadFuncTimer
1553,2048,427,DoodadFuncFinal
1554,1122,212,DoodadFuncTimer
1555,1898,213,DoodadFuncTimer
1558,2053,428,DoodadFuncFinal
1560,1941,429,DoodadFuncFinal
1561,2055,430,DoodadFuncFinal
1563,1450,431,DoodadFuncFinal
1565,2056,215,DoodadFuncTimer
1566,2057,216,DoodadFuncTimer
1568,2046,46,DoodadFuncAnimate
1569,2057,47,DoodadFuncAnimate
1572,1849,432,DoodadFuncFinal
1573,1386,108,DoodadFuncRequireItem
1574,1386,258,DoodadFuncRequireQuest
1575,1387,218,DoodadFuncTimer
1576,2063,433,DoodadFuncFinal
1577,2062,219,DoodadFuncTimer
1578,1878,1,DoodadFuncNaviRemoveTimer
1579,1877,2,DoodadFuncNaviRemoveTimer
1582,1522,434,DoodadFuncFinal
1583,2065,435,DoodadFuncFinal
1584,2067,436,DoodadFuncFinal
1586,1384,259,DoodadFuncRequireQuest
1587,2069,437,DoodadFuncFinal
1589,2071,236,DoodadFuncGrowth
1592,2077,439,DoodadFuncFinal
1593,2076,260,DoodadFuncRequireQuest
1594,2078,49,DoodadFuncAnimate
1595,2079,50,DoodadFuncAnimate
1596,2079,223,DoodadFuncTimer
1597,2080,51,DoodadFuncAnimate
1598,2081,52,DoodadFuncAnimate
1599,2081,224,DoodadFuncTimer
1600,2086,53,DoodadFuncAnimate
1601,2087,54,DoodadFuncAnimate
1602,2087,225,DoodadFuncTimer
1603,2088,55,DoodadFuncAnimate
1604,2089,56,DoodadFuncAnimate
1605,2089,226,DoodadFuncTimer
1606,2090,57,DoodadFuncAnimate
1607,2091,58,DoodadFuncAnimate
1608,2091,227,DoodadFuncTimer
1609,2092,59,DoodadFuncAnimate
1610,2093,60,DoodadFuncAnimate
1611,2093,228,DoodadFuncTimer
1612,2082,61,DoodadFuncAnimate
1613,2083,62,DoodadFuncAnimate
1614,2083,229,DoodadFuncTimer
1615,2084,63,DoodadFuncAnimate
1616,2085,64,DoodadFuncAnimate
1618,2085,230,DoodadFuncTimer
1620,2094,66,DoodadFuncAnimate
1621,2095,232,DoodadFuncTimer
1622,2094,233,DoodadFuncTimer
1623,242,261,DoodadFuncRequireQuest
1624,2096,440,DoodadFuncFinal
1626,2097,235,DoodadFuncTimer
1629,2099,67,DoodadFuncAnimate
1630,2100,68,DoodadFuncAnimate
1631,2100,237,DoodadFuncTimer
1632,2101,69,DoodadFuncAnimate
1633,2102,70,DoodadFuncAnimate
1634,2102,238,DoodadFuncTimer
1636,2103,71,DoodadFuncAnimate
1637,2104,72,DoodadFuncAnimate
1638,2104,240,DoodadFuncTimer
1639,2105,73,DoodadFuncAnimate
1640,2106,74,DoodadFuncAnimate
1641,2106,241,DoodadFuncTimer
1642,2029,262,DoodadFuncRequireQuest
1644,1890,242,DoodadFuncTimer
1647,2109,244,DoodadFuncTimer
1648,2111,442,DoodadFuncFinal
1650,2042,263,DoodadFuncRequireQuest
1653,2030,264,DoodadFuncRequireQuest
1656,2031,265,DoodadFuncRequireQuest
1658,2112,245,DoodadFuncTimer
1661,2114,246,DoodadFuncTimer
1662,1524,267,DoodadFuncRequireQuest
1664,2115,443,DoodadFuncFinal
1667,2119,75,DoodadFuncAnimate
1668,2119,248,DoodadFuncTimer
1669,2122,76,DoodadFuncAnimate
1670,2122,249,DoodadFuncTimer
1673,1152,251,DoodadFuncTimer
1675,2124,252,DoodadFuncTimer
1676,2125,253,DoodadFuncTimer
1677,2126,254,DoodadFuncTimer
1678,2127,255,DoodadFuncTimer
1679,1534,446,DoodadFuncFinal
1681,2128,257,DoodadFuncTimer
1682,2129,258,DoodadFuncTimer
1684,2131,448,DoodadFuncFinal
1685,2143,449,DoodadFuncFinal
1687,2147,451,DoodadFuncFinal
1689,2037,147,DoodadFuncClout
1691,2145,454,DoodadFuncFinal
1692,2139,455,DoodadFuncFinal
1693,2137,456,DoodadFuncFinal
1694,2135,457,DoodadFuncFinal
1696,2148,259,DoodadFuncTimer
1697,2026,260,DoodadFuncTimer
1698,2150,459,DoodadFuncFinal
1700,2154,113,DoodadFuncRequireItem
1702,2156,461,DoodadFuncFinal
1714,2153,116,DoodadFuncRequireItem
1716,2166,264,DoodadFuncTimer
1726,2164,473,DoodadFuncFinal
1727,2178,474,DoodadFuncFinal
1729,2179,270,DoodadFuncRequireQuest
1730,2180,475,DoodadFuncFinal
1731,2149,117,DoodadFuncRequireItem
1732,2184,270,DoodadFuncTimer
1733,2155,271,DoodadFuncTimer
1736,2187,477,DoodadFuncFinal
1739,2160,478,DoodadFuncFinal
1740,2192,274,DoodadFuncTimer
1741,2194,275,DoodadFuncTimer
1742,2195,77,DoodadFuncAnimate
1743,2195,276,DoodadFuncTimer
1745,2197,278,DoodadFuncTimer
1748,2198,79,DoodadFuncAnimate
1749,2162,80,DoodadFuncAnimate
1750,2201,81,DoodadFuncAnimate
1751,2162,280,DoodadFuncTimer
1752,2200,281,DoodadFuncTimer
1753,2201,282,DoodadFuncTimer
1755,2196,479,DoodadFuncFinal
1756,2152,284,DoodadFuncTimer
1757,2152,82,DoodadFuncAnimate
1758,2202,285,DoodadFuncTimer
1759,2202,83,DoodadFuncAnimate
1761,2206,286,DoodadFuncTimer
1763,2207,150,DoodadFuncClout
1766,2209,289,DoodadFuncTimer
1769,2198,481,DoodadFuncFinal
1770,2167,482,DoodadFuncFinal
1771,2172,483,DoodadFuncFinal
1773,1453,153,DoodadFuncClout
1777,90,238,DoodadFuncGrowth
1778,2213,239,DoodadFuncGrowth
1779,2214,240,DoodadFuncGrowth
1780,2217,484,DoodadFuncFinal
1784,2212,155,DoodadFuncClout
1785,2212,295,DoodadFuncTimer
1789,2221,486,DoodadFuncFinal
1790,2223,487,DoodadFuncFinal
1791,2225,488,DoodadFuncFinal
1793,2228,298,DoodadFuncTimer
1794,2229,490,DoodadFuncFinal
1796,2233,492,DoodadFuncFinal
1797,2235,493,DoodadFuncFinal
1798,2234,271,DoodadFuncRequireQuest
1799,2236,272,DoodadFuncRequireQuest
1801,2237,299,DoodadFuncTimer
1802,2240,273,DoodadFuncRequireQuest
1804,2242,274,DoodadFuncRequireQuest
1806,2244,275,DoodadFuncRequireQuest
1808,2246,276,DoodadFuncRequireQuest
1810,2249,277,DoodadFuncRequireQuest
1815,2258,498,DoodadFuncFinal
1816,2262,156,DoodadFuncClout
1825,2270,302,DoodadFuncTimer
1827,2272,501,DoodadFuncFinal
1838,2283,304,DoodadFuncTimer
1839,2285,506,DoodadFuncFinal
1843,2288,305,DoodadFuncTimer
1846,2291,241,DoodadFuncGrowth
1847,2292,242,DoodadFuncGrowth
1848,2293,243,DoodadFuncGrowth
1849,2297,509,DoodadFuncFinal
1851,2300,307,DoodadFuncTimer
1853,2302,510,DoodadFuncFinal
1858,2311,309,DoodadFuncTimer
1861,2313,512,DoodadFuncFinal
1863,2321,310,DoodadFuncTimer
1865,2323,311,DoodadFuncTimer
1868,2327,514,DoodadFuncFinal
1869,2333,515,DoodadFuncFinal
1870,2340,298,DoodadFuncRequireQuest
1871,2339,516,DoodadFuncFinal
1872,2341,126,DoodadFuncRequireItem
1873,2343,517,DoodadFuncFinal
1875,2345,518,DoodadFuncFinal
1876,2337,519,DoodadFuncFinal
1877,463,300,DoodadFuncRequireQuest
1880,2347,313,DoodadFuncTimer
1881,2348,520,DoodadFuncFinal
1883,2351,521,DoodadFuncFinal
1889,2361,315,DoodadFuncTimer
1895,2298,308,DoodadFuncRequireQuest
1896,2366,309,DoodadFuncRequireQuest
1897,2367,317,DoodadFuncTimer
1900,2368,522,DoodadFuncFinal
1901,2369,311,DoodadFuncRequireQuest
1903,2370,318,DoodadFuncTimer
1910,2372,5,DoodadFuncRatioChange
1911,2372,6,DoodadFuncRatioChange
1912,2372,7,DoodadFuncRatioChange
1913,2380,1,DoodadFuncRatioRespawn
1914,2380,2,DoodadFuncRatioRespawn
1915,2380,523,DoodadFuncFinal
1916,2381,524,DoodadFuncFinal
1917,2385,312,DoodadFuncRequireQuest
1918,2389,525,DoodadFuncFinal
1920,2389,3,DoodadFuncRatioRespawn
1921,2392,526,DoodadFuncFinal
1922,2392,4,DoodadFuncRatioRespawn
1923,2372,8,DoodadFuncRatioChange
1926,2397,528,DoodadFuncFinal
1937,2405,315,DoodadFuncRequireQuest
1938,2405,134,DoodadFuncRequireItem
1939,2407,1,DoodadFuncPulseTrigger
1940,2408,2,DoodadFuncPulseTrigger
1941,2409,3,DoodadFuncPulseTrigger
1942,2410,4,DoodadFuncPulseTrigger
1943,2411,5,DoodadFuncPulseTrigger
1944,2412,6,DoodadFuncPulseTrigger
1945,2413,7,DoodadFuncPulseTrigger
1946,2414,8,DoodadFuncPulseTrigger
1947,2415,1,DoodadFuncLogic
1948,2416,2,DoodadFuncLogic
1949,2417,3,DoodadFuncLogic
1950,2418,4,DoodadFuncLogic
1951,2419,1,DoodadFuncPulse
1952,2420,2,DoodadFuncPulse
1953,2421,3,DoodadFuncPulse
1954,2422,4,DoodadFuncPulse
1955,2423,160,DoodadFuncClout
1957,2426,317,DoodadFuncRequireQuest
1958,2427,531,DoodadFuncFinal
1959,2428,1,DoodadFuncSign
1960,2428,2,DoodadFuncSign
1961,2428,3,DoodadFuncSign
1962,2428,4,DoodadFuncSign
1966,2435,533,DoodadFuncFinal
1972,2439,321,DoodadFuncTimer
1983,2459,540,DoodadFuncFinal
1987,2462,16,DoodadFuncRatioChange
1988,2462,17,DoodadFuncRatioChange
1993,2466,544,DoodadFuncFinal
2003,2473,322,DoodadFuncRequireQuest
2004,2474,549,DoodadFuncFinal
2007,2477,324,DoodadFuncRequireQuest
2008,2478,551,DoodadFuncFinal
2011,2483,552,DoodadFuncFinal
2014,2485,323,DoodadFuncTimer
2015,2289,162,DoodadFuncClout
2018,2254,553,DoodadFuncFinal
2020,2331,327,DoodadFuncRequireQuest
2021,2488,328,DoodadFuncRequireQuest
2022,2494,554,DoodadFuncFinal
2023,2493,555,DoodadFuncFinal
2024,2419,1,DoodadFuncLogicFamilySubscriber
2025,2420,2,DoodadFuncLogicFamilySubscriber
2027,2415,3,DoodadFuncLogicFamilySubscriber
2028,2407,3,DoodadFuncLogicFamilyProvider
2029,2408,4,DoodadFuncLogicFamilyProvider
2030,2415,5,DoodadFuncLogicFamilyProvider
2035,2498,9,DoodadFuncPulseTrigger
2036,2499,10,DoodadFuncPulseTrigger
2039,2500,7,DoodadFuncPulse
2040,2501,8,DoodadFuncPulse
2043,2502,5,DoodadFuncLogic
2046,2503,11,DoodadFuncPulseTrigger
2047,2504,12,DoodadFuncPulseTrigger
2050,2505,6,DoodadFuncLogic
2052,2506,8,DoodadFuncLogic
2053,2507,9,DoodadFuncLogic
2055,2508,11,DoodadFuncLogic
2056,2509,12,DoodadFuncLogic
2070,2513,331,DoodadFuncRequireQuest
2071,2514,325,DoodadFuncTimer
2073,2520,137,DoodadFuncRequireItem
2075,2525,557,DoodadFuncFinal
2076,2524,558,DoodadFuncFinal
2077,2527,326,DoodadFuncTimer
2078,2528,327,DoodadFuncTimer
2079,2529,328,DoodadFuncTimer
2080,2518,329,DoodadFuncTimer
2081,2531,330,DoodadFuncTimer
2086,2534,559,DoodadFuncFinal
2090,2537,139,DoodadFuncRequireItem
2092,2539,561,DoodadFuncFinal
2093,2540,141,DoodadFuncRequireItem
2094,2541,331,DoodadFuncTimer
2105,2496,11,DoodadFuncPulse
2106,2497,12,DoodadFuncPulse
2109,2496,20,DoodadFuncLogicFamilyProvider
2110,2497,21,DoodadFuncLogicFamilyProvider
2127,2500,30,DoodadFuncLogicFamilyProvider
2128,2501,31,DoodadFuncLogicFamilyProvider
2129,2502,32,DoodadFuncLogicFamilyProvider
2130,2505,33,DoodadFuncLogicFamilyProvider
2131,2506,34,DoodadFuncLogicFamilyProvider
2132,2507,35,DoodadFuncLogicFamilyProvider
2133,2508,36,DoodadFuncLogicFamilyProvider
2134,2509,37,DoodadFuncLogicFamilyProvider
2135,2545,163,DoodadFuncClout
2136,2546,164,DoodadFuncClout
2137,2271,165,DoodadFuncClout
2138,2305,166,DoodadFuncClout
2139,2548,333,DoodadFuncTimer
2140,2548,167,DoodadFuncClout
2141,2532,334,DoodadFuncTimer
2147,2553,338,DoodadFuncTimer
2148,2557,339,DoodadFuncTimer
2149,2559,335,DoodadFuncRequireQuest
2152,2563,337,DoodadFuncRequireQuest
2155,2566,566,DoodadFuncFinal
2159,2570,568,DoodadFuncFinal
2161,2572,569,DoodadFuncFinal
2165,2575,244,DoodadFuncGrowth
2166,2576,245,DoodadFuncGrowth
2170,2425,575,DoodadFuncFinal
2171,2588,576,DoodadFuncFinal
2183,2600,578,DoodadFuncFinal
2184,2594,247,DoodadFuncGrowth
2185,2595,248,DoodadFuncGrowth
2186,2596,249,DoodadFuncGrowth
2193,2611,13,DoodadFuncPulse
2194,2611,40,DoodadFuncLogicFamilyProvider
2195,2612,14,DoodadFuncPulse
2196,2612,41,DoodadFuncLogicFamilyProvider
2200,2526,16,DoodadFuncPulseTrigger
2202,2613,347,DoodadFuncTimer
2205,2532,93,DoodadFuncAnimate
2206,2550,94,DoodadFuncAnimate
2207,2610,15,DoodadFuncPulse
2208,2610,42,DoodadFuncLogicFamilyProvider
2212,2550,349,DoodadFuncTimer
2214,2610,14,DoodadFuncLogic
2215,2611,15,DoodadFuncLogic
2216,2555,16,DoodadFuncLogic
2217,2612,17,DoodadFuncLogic
2218,2555,16,DoodadFuncPulse
2219,2555,43,DoodadFuncLogicFamilyProvider
2232,2618,250,DoodadFuncGrowth
2233,2619,251,DoodadFuncGrowth
2234,2621,584,DoodadFuncFinal
2235,2620,350,DoodadFuncTimer
2240,1955,351,DoodadFuncTimer
2241,2623,352,DoodadFuncTimer
2243,2617,353,DoodadFuncTimer
2244,2604,1,DoodadFuncWaterVolume
2245,2624,346,DoodadFuncRequireQuest
2246,2625,585,DoodadFuncFinal
2247,2440,586,DoodadFuncFinal
2248,2631,252,DoodadFuncGrowth
2249,2632,253,DoodadFuncGrowth
2250,2633,254,DoodadFuncGrowth
2251,2638,354,DoodadFuncTimer
2252,2639,587,DoodadFuncFinal
2253,2640,588,DoodadFuncFinal
2254,2635,355,DoodadFuncTimer
2255,2641,589,DoodadFuncFinal
2256,2643,347,DoodadFuncRequireQuest
2257,2645,348,DoodadFuncRequireQuest
2258,2647,349,DoodadFuncRequireQuest
2259,2649,350,DoodadFuncRequireQuest
2260,2651,351,DoodadFuncRequireQuest
2261,2653,352,DoodadFuncRequireQuest
2262,2654,353,DoodadFuncRequireQuest
2263,2655,354,DoodadFuncRequireQuest
2265,2657,256,DoodadFuncGrowth
2266,2658,257,DoodadFuncGrowth
2267,2661,590,DoodadFuncFinal
2269,2667,591,DoodadFuncFinal
2274,2670,258,DoodadFuncGrowth
2276,2671,260,DoodadFuncGrowth
2278,2672,261,DoodadFuncGrowth
2280,2677,594,DoodadFuncFinal
2281,2676,595,DoodadFuncFinal
2282,2681,262,DoodadFuncGrowth
2283,2682,263,DoodadFuncGrowth
2284,2683,264,DoodadFuncGrowth
2285,2687,596,DoodadFuncFinal
2287,2690,265,DoodadFuncGrowth
2288,2691,266,DoodadFuncGrowth
2289,2692,267,DoodadFuncGrowth
2291,2696,597,DoodadFuncFinal
2292,2699,268,DoodadFuncGrowth
2293,2700,269,DoodadFuncGrowth
2294,2704,270,DoodadFuncGrowth
2295,2708,598,DoodadFuncFinal
2297,2710,272,DoodadFuncGrowth
2298,2711,273,DoodadFuncGrowth
2299,2714,599,DoodadFuncFinal
2301,2722,600,DoodadFuncFinal
2303,2718,275,DoodadFuncGrowth
2304,2719,276,DoodadFuncGrowth
2306,2622,355,DoodadFuncRequireQuest
2307,2725,601,DoodadFuncFinal
2310,2728,277,DoodadFuncGrowth
2312,2729,279,DoodadFuncGrowth
2313,2733,602,DoodadFuncFinal
2315,2736,603,DoodadFuncFinal
2316,2735,604,DoodadFuncFinal
2317,2737,280,DoodadFuncGrowth
2318,2738,281,DoodadFuncGrowth
2319,2739,282,DoodadFuncGrowth
2321,2743,605,DoodadFuncFinal
2324,2746,364,DoodadFuncTimer
2326,2747,97,DoodadFuncAnimate
2327,2747,98,DoodadFuncAnimate
2328,2747,99,DoodadFuncAnimate
2329,2747,365,DoodadFuncTimer
2334,2751,607,DoodadFuncFinal
2337,2754,174,DoodadFuncClout
2346,2757,360,DoodadFuncRequireQuest
2347,2758,372,DoodadFuncTimer
2349,2760,374,DoodadFuncTimer
2350,2762,610,DoodadFuncFinal
2352,216,176,DoodadFuncClout
2359,2763,376,DoodadFuncTimer
2363,2764,612,DoodadFuncFinal
2366,2767,4,DoodadFuncWaterVolume
2370,2767,380,DoodadFuncTimer
2371,2768,283,DoodadFuncGrowth
2372,2770,284,DoodadFuncGrowth
2376,2774,614,DoodadFuncFinal
2377,2777,286,DoodadFuncGrowth
2378,2778,287,DoodadFuncGrowth
2379,2779,288,DoodadFuncGrowth
2381,2783,615,DoodadFuncFinal
2382,2787,289,DoodadFuncGrowth
2383,2788,290,DoodadFuncGrowth
2384,2789,291,DoodadFuncGrowth
2385,2792,616,DoodadFuncFinal
2387,2794,293,DoodadFuncGrowth
2388,2795,294,DoodadFuncGrowth
2389,2798,617,DoodadFuncFinal
2391,2800,296,DoodadFuncGrowth
2392,2801,297,DoodadFuncGrowth
2393,2804,618,DoodadFuncFinal
2394,2806,298,DoodadFuncGrowth
2395,2807,299,DoodadFuncGrowth
2398,2812,301,DoodadFuncGrowth
2399,2813,302,DoodadFuncGrowth
2400,2814,303,DoodadFuncGrowth
2401,2815,383,DoodadFuncTimer
2402,2818,620,DoodadFuncFinal
2403,2822,304,DoodadFuncGrowth
2404,2823,305,DoodadFuncGrowth
2405,2824,306,DoodadFuncGrowth
2406,2827,621,DoodadFuncFinal
2407,2828,307,DoodadFuncGrowth
2408,2829,308,DoodadFuncGrowth
2409,2830,309,DoodadFuncGrowth
2410,2833,622,DoodadFuncFinal
2411,2834,310,DoodadFuncGrowth
2412,2835,311,DoodadFuncGrowth
2413,2836,312,DoodadFuncGrowth
2415,2840,623,DoodadFuncFinal
2417,2847,313,DoodadFuncGrowth
2418,2848,314,DoodadFuncGrowth
2419,2849,315,DoodadFuncGrowth
2421,2854,316,DoodadFuncGrowth
2422,2855,317,DoodadFuncGrowth
2423,2856,318,DoodadFuncGrowth
2426,2862,320,DoodadFuncGrowth
2427,2863,321,DoodadFuncGrowth
2428,2866,626,DoodadFuncFinal
2430,2868,323,DoodadFuncGrowth
2431,2869,324,DoodadFuncGrowth
2432,2872,627,DoodadFuncFinal
2434,2874,326,DoodadFuncGrowth
2435,2875,327,DoodadFuncGrowth
2436,2878,628,DoodadFuncFinal
2438,2880,329,DoodadFuncGrowth
2439,2881,330,DoodadFuncGrowth
2440,2884,629,DoodadFuncFinal
2441,1282,100,DoodadFuncAnimate
2443,2885,331,DoodadFuncGrowth
2444,2886,332,DoodadFuncGrowth
2445,2887,333,DoodadFuncGrowth
2446,2891,630,DoodadFuncFinal
2448,2893,335,DoodadFuncGrowth
2449,2894,336,DoodadFuncGrowth
2450,2897,631,DoodadFuncFinal
2452,2899,338,DoodadFuncGrowth
2453,2900,339,DoodadFuncGrowth
2454,2903,632,DoodadFuncFinal
2455,2904,340,DoodadFuncGrowth
2456,2905,341,DoodadFuncGrowth
2457,2906,342,DoodadFuncGrowth
2458,2910,633,DoodadFuncFinal
2459,2911,343,DoodadFuncGrowth
2460,2912,344,DoodadFuncGrowth
2461,2913,345,DoodadFuncGrowth
2462,2917,634,DoodadFuncFinal
2463,2918,346,DoodadFuncGrowth
2464,2919,347,DoodadFuncGrowth
2465,2920,348,DoodadFuncGrowth
2466,2924,635,DoodadFuncFinal
2467,2925,349,DoodadFuncGrowth
2468,2926,350,DoodadFuncGrowth
2469,2927,351,DoodadFuncGrowth
2470,2931,636,DoodadFuncFinal
2471,2932,352,DoodadFuncGrowth
2472,2933,353,DoodadFuncGrowth
2473,2934,354,DoodadFuncGrowth
2474,2938,637,DoodadFuncFinal
2476,2940,356,DoodadFuncGrowth
2477,2941,357,DoodadFuncGrowth
2478,2944,638,DoodadFuncFinal
2480,2946,359,DoodadFuncGrowth
2481,2947,360,DoodadFuncGrowth
2482,2950,639,DoodadFuncFinal
2483,2951,361,DoodadFuncGrowth
2484,2952,362,DoodadFuncGrowth
2485,2953,363,DoodadFuncGrowth
2487,2957,640,DoodadFuncFinal
2488,1867,364,DoodadFuncGrowth
2489,2961,365,DoodadFuncGrowth
2490,2962,366,DoodadFuncGrowth
2491,2965,641,DoodadFuncFinal
2492,2966,367,DoodadFuncGrowth
2493,2967,368,DoodadFuncGrowth
2494,2968,369,DoodadFuncGrowth
2495,2972,642,DoodadFuncFinal
2497,2974,371,DoodadFuncGrowth
2498,2975,372,DoodadFuncGrowth
2499,2978,643,DoodadFuncFinal
2500,2980,373,DoodadFuncGrowth
2501,2981,374,DoodadFuncGrowth
2502,2982,375,DoodadFuncGrowth
2503,2986,644,DoodadFuncFinal
2506,2991,377,DoodadFuncGrowth
2507,2992,378,DoodadFuncGrowth
2508,2995,645,DoodadFuncFinal
2509,2996,379,DoodadFuncGrowth
2511,2997,381,DoodadFuncGrowth
2512,2998,382,DoodadFuncGrowth
2513,3001,646,DoodadFuncFinal
2515,3003,384,DoodadFuncGrowth
2516,3004,385,DoodadFuncGrowth
2517,3007,647,DoodadFuncFinal
2518,3013,648,DoodadFuncFinal
2524,3017,389,DoodadFuncTimer
2525,3016,390,DoodadFuncTimer
2526,3016,182,DoodadFuncClout
2527,3018,649,DoodadFuncFinal
2528,3020,183,DoodadFuncClout
2529,3019,391,DoodadFuncTimer
2530,3021,184,DoodadFuncClout
2531,3022,650,DoodadFuncFinal
2532,2755,392,DoodadFuncTimer
2537,3030,653,DoodadFuncFinal
2538,2589,186,DoodadFuncClout
2539,3031,654,DoodadFuncFinal
2540,3032,655,DoodadFuncFinal
2542,3034,656,DoodadFuncFinal
2543,3035,187,DoodadFuncClout
2544,3036,657,DoodadFuncFinal
2546,3039,393,DoodadFuncTimer
