id,name,enter_or_leave,sphere_detail_id,sphere_detail_type,trigger_condition_id,trigger_condition_time,team_msg,category_id,or_unit_reqs,is_personal_msg
1694,Q4632_이즈나 항구의 망루,t,942,SphereQuest,2,0,,79,f,f
1695,Q4633_불경스러운 호기심,t,943,SphereQuest,2,0,,79,f,f
1696,수상한 상단원 추가 대사,t,534,SphereBubble,3,15000,,23,f,f
1697,상단 습격단 연출 B,t,152,SphereSkill,3,15000,,23,f,f
1698,Q4636_성지기 언덕의 봉우리,t,944,SphereQuest,2,0,,79,f,f
1699,Q4637_일식 벌판의 봉우리,t,945,SphereQuest,2,0,,79,f,f
1700,Q4638_끓어 오르는 수중 분화구,t,946,SphereQuest,2,0,,79,f,f
1701,Q4639_매마른 거목에 오르다,t,947,SphereQuest,2,0,,79,f,f
1702,Q4640_타오르는 용암 연구소의 용광로 압축 제어장치,t,948,SphereQuest,2,0,,79,f,f
1703,Q4641_시차일드 부두의 등대 꼭대기,t,949,SphereQuest,2,0,,79,f,f
1704,Q4642_보름 분화구 용암석 채집기를 살피다,t,950,SphereQuest,2,0,,79,f,f
1705,Q4643_뜨거운 용암의 중심에서 고통을 외치다,t,951,SphereQuest,2,0,,79,f,f
1706,Q4644_불탄성 꼭대기,t,952,SphereQuest,2,0,,79,f,f
1707,Q4645_백색 군도의 부서진 잔해,t,953,SphereQuest,2,0,,79,f,f
1708,Q24_숲의 인도자를 위한 일,t,535,SphereBubble,3,0,,9,f,f
1709,독 흔적 조사,t,954,SphereQuest,3,0,,8,f,f
1710,Q4662_누이아진영_기억의 터,t,955,SphereQuest,3,0,,70,f,f
1711,Q4663_누이아진영_초승달왕좌,t,956,SphereQuest,3,0,,70,f,f
1712,Q4664_누이아진영_마리아노플,t,957,SphereQuest,3,0,,70,f,f
1713,Q4665_누이아진영_오스테라,t,958,SphereQuest,3,0,,70,f,f
1714,Q4666_하리하라진영_옥시언상단,t,959,SphereQuest,3,0,,70,f,f
1715,Q4667_하리하라진영_너른소매마을,t,960,SphereQuest,3,0,,70,f,f
1716,Q4668_하리하라진영_오스테라,t,961,SphereQuest,3,0,,70,f,f
1717,Q4669_하리하라진영_초승달왕좌,t,962,SphereQuest,3,0,,70,f,f
1718,수상한 농부,t,963,SphereQuest,3,0,,3,f,f
1719,Q4670_수상 감옥 감시탑의 꼭대기,t,964,SphereQuest,2,0,,79,f,f
1720,Q4671_수상 감옥의 망루,t,965,SphereQuest,2,0,,79,f,f
1721,Q4672_양조장의 거대 풍차,t,966,SphereQuest,2,0,,79,f,f
1722,Q4673_얼어 붙은 군량 저장고의 지붕,t,967,SphereQuest,2,0,,79,f,f
1723,Q4674_다루의 집,t,968,SphereQuest,2,0,,79,f,f
1724,Q4675_비행선 연구소의 기중기 끝에 서보다,t,969,SphereQuest,2,0,,79,f,f
1725,Q4676_석상의 머리 위,t,970,SphereQuest,2,0,,79,f,f
1726,Q4677_비행선의 머리 끝,t,971,SphereQuest,2,0,,79,f,f
1727,Q4678_전사의 성 첨탑,t,972,SphereQuest,2,0,,79,f,f
1728,Q4679_폭포수의 뒤편,t,973,SphereQuest,2,0,,79,f,f
1729,Q4680_목 없는 누이 여신의 석상을 살피다,t,974,SphereQuest,2,0,,79,f,f
1730,Q4681_부러진 거목,t,975,SphereQuest,2,0,,79,f,f
1731,Q4682_벌집을 살피다,t,976,SphereQuest,2,0,,79,f,f
1732,Q4683_악명의 골짜기 위,t,977,SphereQuest,2,0,,79,f,f
1733,Q4684_거대한 늪지대 폭포 위,t,978,SphereQuest,2,0,,79,f,f
1734,Q4685_고대 신앙자의 성 하수도,t,979,SphereQuest,2,0,,79,f,f
1735,Q4686_고목에 핀 거대 버섯,t,980,SphereQuest,2,0,,79,f,f
1736,Q4687_트리스테 극단의 마차 안,t,981,SphereQuest,2,0,,79,f,f
1737,Q4688_오랑우탄 우리를 살피다,t,982,SphereQuest,2,0,,79,f,f
1738,Q4689_늪지 거목의 줄기,t,983,SphereQuest,2,0,,79,f,f
1739,Q4690_혼자 있어 외로운 자리,t,984,SphereQuest,2,0,,79,f,f
1740,Q4691_비행선 바늘 꼭지,t,985,SphereQuest,2,0,,79,f,f
1741,Q4692_마지막 계단,t,986,SphereQuest,2,0,,79,f,f
1742,Q4693_군주의 사냥터 초소 안,t,987,SphereQuest,2,0,,79,f,f
1743,Q4694_하늘 맞이 동굴,t,988,SphereQuest,2,0,,79,f,f
1744,Q4695_황금 혀 항구의 등대,t,989,SphereQuest,2,0,,79,f,f
1745,Q4696_황금 혀 항구의 노르예트 석상 머리 위,t,990,SphereQuest,2,0,,79,f,f
1746,Q4697_대부호 토루스의 저택 수영장,t,991,SphereQuest,2,0,,79,f,f
1747,Q4698_요정의 장막 나선 계단의 끝,t,992,SphereQuest,2,0,,79,f,f
1748,Q4699_성벽의 중턱,t,993,SphereQuest,2,0,,79,f,f
1749,Q4700_대부호 토루스의 저택 지붕,t,994,SphereQuest,2,0,,79,f,f
1750,tutorial_01_talk_npc,t,536,SphereBubble,1,0,대상과 대화를 하려면 가까이 다가가 F키를 누르거나 마우스 오른쪽 버튼을 누릅니다.,1,f,t
1751,Q4701_밀림의 폭포 뒷편,t,995,SphereQuest,2,0,,79,f,f
1752,Q4702_마하데비 다리 아래,t,996,SphereQuest,2,0,,79,f,f
1753,Q4703_마하데비 항구 폭포,t,997,SphereQuest,2,0,,79,f,f
1754,Q4704_마하데비 항구 육지의 섬,t,998,SphereQuest,2,0,,79,f,f
1755,Q4705_여왕의 궁을 발 아래에,t,999,SphereQuest,2,0,,79,f,f
1756,Q4706_둥근 지붕,t,1000,SphereQuest,2,0,,79,f,f
1757,Q4707_갈색 카펫,t,1001,SphereQuest,2,0,,79,f,f
1758,Q4708_아스트라 동굴의 황금햇살,t,1002,SphereQuest,2,0,,79,f,f
1759,Q4709_아스트라 동굴의 나무,t,1003,SphereQuest,2,0,,79,f,f
1760,Q4710_아스트라 동굴의 정화수,t,1004,SphereQuest,2,0,,79,f,f
1761,Q4711_마하데비 검문소 전망대 지붕,t,1005,SphereQuest,2,0,,79,f,f
1762,Q4712_파비트라 대여제 전사지의 석상,t,1006,SphereQuest,2,0,,79,f,f
1763,Q4713_햇무리 마을의 언덕,t,1007,SphereQuest,2,0,,79,f,f
1764,Q4714_정령의 고원 남쪽 봉우리섬,t,1008,SphereQuest,2,0,,79,f,f
1765,Q4715_금지된 해안의 꼭지,t,1009,SphereQuest,2,0,,1,f,f
1766,Q4716_금지된 해안의 망루,t,1010,SphereQuest,2,0,,79,f,f
1767,Q4717_금지된 해안의 뼛골,t,1011,SphereQuest,2,0,,79,f,f
1768,Q4718_오스테라의 등대,t,1012,SphereQuest,2,0,,79,f,f
1769,Q4719_시가지 공사장의 사자상,t,1013,SphereQuest,2,0,,79,f,f
1770,Q4720_오스테라 극장의 지붕,t,1014,SphereQuest,2,0,,79,f,f
1771,Q4721_비파 항구 첨탑,t,1015,SphereQuest,2,0,,79,f,f
1772,Q4722_속삭이는 강의 뒤편,t,1016,SphereQuest,2,0,,79,f,f
1773,Q4723_횃불만의 등대,t,1017,SphereQuest,2,0,,79,f,f
1774,Q4724_재회의 사당 지붕,t,1018,SphereQuest,2,0,,79,f,f
1775,Q4725_노래하는 계곡의 누각,t,1019,SphereQuest,2,0,,79,f,f
1776,Q4726_비파 항구의 놀잇배,t,1020,SphereQuest,2,0,,79,f,f
1777,Q4727_노래하는 강의 수원지,t,1021,SphereQuest,2,0,,79,f,f
1778,Q4728_비파 항구의 바위섬,t,1022,SphereQuest,2,0,,79,f,f
1779,Q4729_징병소의 지붕,t,1023,SphereQuest,2,0,,79,f,f
1780,Q4730_술취한 논이 내려다 보이는 봉우리,t,1024,SphereQuest,2,0,,79,f,f
1781,Q4731_고대의 숲의 신성한 나무 줄기,t,1025,SphereQuest,2,0,,79,f,f
1782,Q4732_봉인의 돌이 만든 줄기,t,1026,SphereQuest,2,0,,79,f,f
1783,Q4733_빈 나무 터의 의식 제단,t,1027,SphereQuest,2,0,,79,f,f
1784,Q4734_오래된 왕릉의 부서진 지붕,t,1028,SphereQuest,2,0,,79,f,f
1785,Q4735_침묵의 호수 창고 지붕,t,1029,SphereQuest,2,0,,79,f,f
1786,Q4736_사냥꾼 마을의 나무집 정상,t,1030,SphereQuest,2,0,,79,f,f
1787,Q4737_고대의 숲 사냥꾼 마을 집 지붕,t,1031,SphereQuest,2,0,,79,f,f
1788,Q4738_말라 붙은 거목,t,1032,SphereQuest,2,0,,79,f,f
1789,Q4739_호수의 섬,t,1033,SphereQuest,2,0,,79,f,f
1790,Q4740_오래된 왕릉,t,1034,SphereQuest,2,0,,79,f,f
1791,Q4741_고대의 비문,t,1035,SphereQuest,2,0,,79,f,f
1792,의원 말라다스의 외침,t,537,SphereBubble,3,180000,,8,f,f
1793,탄생의절벽_덩굴진입,t,57,SphereDoodadInteract,3,20000,,22,f,f
1794,공포에질린어쥬니와터쥬니,t,538,SphereBubble,2,0,,22,f,f
1795,Q4743_오페라 극장,t,1036,SphereQuest,2,0,,79,f,f
1796,Q4744_이니스테르 망루,t,1037,SphereQuest,2,0,,79,f,f
1797,Q4745_스톨텐베르그 성채의 망루,t,1038,SphereQuest,2,0,,79,f,f
1798,Q4747_염원의 강 폭포수,t,1039,SphereQuest,2,0,,79,f,f
1799,공짜음료 데이지,t,539,SphereBubble,3,0,,4,f,f
1800,Q4748_루비 광산촌의 성곽 망루,t,1040,SphereQuest,2,0,,79,f,f
1801,Q4749_루비 광산을 내려다 보다,t,1041,SphereQuest,2,0,,79,f,f
1802,Q4750_건널 수 없는 해협의 소용돌이,t,1042,SphereQuest,2,0,,79,f,f
1803,tutorial_02_save_portal,t,540,SphereBubble,3,60000,,1,f,f
1804,Q4751_고인돌의 머리,t,1043,SphereQuest,2,0,,79,f,f
1805,Q4752_의식의 탑 꼭대기,t,1044,SphereQuest,2,0,,79,f,f
1806,Q4753_악마의 탑 위에 서다,t,1045,SphereQuest,2,0,,79,f,f
1807,Q4754_로카 제 3봉 정복,t,1046,SphereQuest,2,0,,79,f,f
1808,Q4755_로카 제 2봉 정복,t,1047,SphereQuest,2,0,,79,f,f
1809,Q4756_로카 제 1봉 정복,t,1048,SphereQuest,2,0,,79,f,f
1810,Q4757_수련의 동굴,t,1049,SphereQuest,2,0,,79,f,f
1811,Q4758_암흑 갈기 오크 부락이 내려다 보이는 언덕,t,1050,SphereQuest,2,0,,79,f,f
1812,Q4759_외딴 산 봉우리,t,1051,SphereQuest,2,0,,79,f,f
1813,Q4760_로카의 협곡,t,1052,SphereQuest,2,0,,79,f,f
1814,Q4761_장기말 중턱,t,1053,SphereQuest,2,0,,79,f,f
1815,Q4762_왕의 기둥의 기운을 받다,t,1054,SphereQuest,1,0,,79,f,f
1816,Q4763_장기말에 오르다,t,1055,SphereQuest,2,0,,79,f,f
1817,Q4764_로카강의 폭포수,t,1056,SphereQuest,2,0,,79,f,f
1818,Q4765_초원의 주춧돌,t,1057,SphereQuest,2,0,,79,f,f
1819,Q4766_초원의 심장 중심부,t,1058,SphereQuest,2,0,,79,f,f
1820,Q4767_해그림자 회합터의 바람 지붕,t,1059,SphereQuest,2,0,,79,f,f
1821,Q4768_눈사자 바위 머리,t,1060,SphereQuest,2,0,,79,f,f
1822,Q4769_눈사자 바위의 비밀 통로,t,1061,SphereQuest,2,0,,79,f,f
1823,Q4770_눈사자 바위의 숨겨진 공간,t,1062,SphereQuest,2,0,,79,f,f
1824,Q4771_뚱뚱한 바오밥 나무 위,t,1063,SphereQuest,2,0,,79,f,f
1825,Q4772_거대 바오밥 나무의 줄기,t,1064,SphereQuest,2,0,,79,f,f
1826,tutorial_03_metropolis,t,541,SphereBubble,1,,,1,f,f
1827,Q4774_바람돌 위에 서다,t,1065,SphereQuest,2,0,,79,f,f
1828,Q4777_습격당한 짐마차,t,1066,SphereQuest,1,0,,23,f,f
1830,수다쟁이 파리시의 수다1,t,543,SphereBubble,2,0,,4,f,f
1831,솔즈리드반도_수다쟁이2,f,544,SphereBubble,3,0,,4,f,f
1832,숲지기 알터의 사랑,t,545,SphereBubble,2,0,,4,f,f
1833,아카눈의 방울방울,t,153,SphereSkill,3,3000,,4,f,f
1834,울부짖는_함정발동,t,58,SphereDoodadInteract,3,10000,,78,f,f
1835,스콧의 영혼 등장,t,154,SphereSkill,3,50000,,3,f,f
1836,칼바람폐광 떨어지는 종유석 50011,t,59,SphereDoodadInteract,3,1000,,77,f,f
1837,칼바람폐광 떨어지는 종유석 50012,t,60,SphereDoodadInteract,3,1000,,77,f,f
1838,칼바람폐광 떨어지는 종유석 50013,t,61,SphereDoodadInteract,3,1000,,77,f,f
1839,칼바람폐광 떨어지는 종유석 50014,t,62,SphereDoodadInteract,3,1000,,77,f,f
1840,칼바람폐광 떨어지는 종유석 50015,t,63,SphereDoodadInteract,3,1000,,77,f,f
1841,칼바람폐광 떨어지는 종유석 50016,t,64,SphereDoodadInteract,3,1000,,77,f,f
1842,칼바람폐광 떨어지는 종유석 50017,t,65,SphereDoodadInteract,3,1000,,77,f,f
1843,칼바람폐광 떨어지는 종유석 50018,t,66,SphereDoodadInteract,3,1000,,77,f,f
1844,칼바람폐광 파괴되는 종유석 50019,t,67,SphereDoodadInteract,3,1000,,77,f,f
1845,칼바람폐광 파괴되는 종유석 50020,t,68,SphereDoodadInteract,3,1000,,77,f,f
1846,칼바람폐광 파괴되는 종유석 50021,t,69,SphereDoodadInteract,3,1000,,77,f,f
1847,칼바람폐광 파괴되는 종유석 50022,t,70,SphereDoodadInteract,3,1000,,77,f,f
1848,매사냥고원_바람돌,t,546,SphereBubble,2,0,,22,f,f
1849,Q4801_전설의 흔적이 남아 있는 은밀한 동굴,t,1067,SphereQuest,2,0,,79,f,f
1850,Q4802_작은 섬의 오두막,t,1068,SphereQuest,2,0,,79,f,f
1851,Q4803_누이 여신의 자애로움이 머무는 작은 섬,t,1069,SphereQuest,2,0,,79,f,f
1852,Q4804_작은 바위섬,t,1070,SphereQuest,2,0,,79,f,f
1853,Q4805_이즈나의 작은 바위섬,t,1071,SphereQuest,3,0,,79,f,f
1854,Q4806_인적 없는 바위섬,t,1072,SphereQuest,2,0,,79,f,f
1855,Q4807_아담한 산호섬,t,1073,SphereQuest,2,0,,79,f,f
1856,Q4808_홀로 선 섬의 작은 이웃,t,1074,SphereQuest,2,0,,79,f,f
1857,Q4809_홀로 선 섬의 정상,t,1075,SphereQuest,2,0,,79,f,f
1858,Q4810_홀로 선 섬을 부정한 자들의 처형대,t,1076,SphereQuest,2,0,,79,f,f
1859,Q4811_타타닉 호의 흔적 발견,t,1077,SphereQuest,2,0,,79,f,f
1860,Q4812_가랑돌 평원을 바라보는 바위섬,t,1078,SphereQuest,2,0,,79,f,f
1861,Q4813_산호섬의 높은 바위,t,1079,SphereQuest,1,0,,79,f,f
1862,Q4814_주상절리에 서서 대양을 바라보다,t,1080,SphereQuest,2,0,,79,f,f
1863,Q4815_대양의 주상절리,t,1081,SphereQuest,2,0,,79,f,f
1864,Q4816_원대륙의 작은 섬,t,1082,SphereQuest,2,0,,79,f,f
1865,Q4817_해적 소굴의 꼭대기,t,1083,SphereQuest,2,0,,79,f,f
1866,Q4818_해적 소굴의 탑 중턱,t,1084,SphereQuest,2,0,,79,f,f
1867,Q4819_모르페우스의 해적선 망루,t,1085,SphereQuest,2,0,,79,f,f
1868,Q4820_해적 소굴의 인질 감옥,t,1086,SphereQuest,2,0,,79,f,f
1869,Q4821_해적 소굴의 샹드리에,t,1087,SphereQuest,2,0,,79,f,f
1870,Q4822_해적 소굴의 옛 흔적,t,1088,SphereQuest,2,0,,79,f,f
1871,Q4823_해적 소굴의 가로막힌 통로,t,1089,SphereQuest,2,0,,79,f,f
1872,Q4824_으르렁거리는 섬을 마주하는 작은 바위섬,t,1090,SphereQuest,2,0,,79,f,f
1873,Q4825_이니스 섬을 바라보는 작은 바위섬,t,1091,SphereQuest,2,0,,79,f,f
1874,Q4826_누군가의 흔적이 느껴지는 무인도,t,1092,SphereQuest,2,0,,79,f,f
1875,Q4827_자유도의 크고 아름답게 솟아오른 봉우리,t,1093,SphereQuest,2,0,,79,f,f
1876,Q4828_자유도의 봉우리,t,1094,SphereQuest,2,0,,79,f,f
1877,Q4829_수중 동굴이 있을 것 같지만 없는 바위 틈,t,1095,SphereQuest,2,0,,79,f,f
1878,마리아노플도시_사건현장,t,155,SphereSkill,2,0,,10,f,f
1879,마리아노플도시_감옥앞,t,156,SphereSkill,2,0,,10,t,f
1880,릴리엇 구릉지 다후타의 설교,t,547,SphereBubble,3,120000,,24,f,f
1881,뱀의 틈 해골 소환,t,157,SphereSkill,3,60000,,23,f,f
1882,피 묻은 손 포로를 감시하는 눈,t,158,SphereSkill,3,50000,,3,f,f
1883,Q1116_푯말퀘스트대사,t,548,SphereBubble,2,0,,23,f,f
1884,마리안의 비명,t,549,SphereBubble,3,300000,,3,f,f
1885,싱켈트 주변,t,550,SphereBubble,3,200000,,61,f,f
1886,아샤벨 주변,t,551,SphereBubble,3,200000,,62,f,f
1887,에리크 주변,t,552,SphereBubble,3,200000,,62,f,f
1888,아샤벨 주변,t,159,SphereSkill,3,200000,,62,f,f
1889,살피라 신전 하나,t,160,SphereSkill,3,0,200000,62,f,t
1890,살피라 신전 둘,t,161,SphereSkill,3,0,200000,62,f,t
1891,살피라 신전 셋,t,162,SphereSkill,3,0,200000,62,f,t
1892,dummy,t,163,SphereSkill,3,0,200000,1,f,t
1893,황금평원 전사의성 밭,t,1096,SphereQuest,3,0,,33,f,f
1894,파괴의 요람 떨어지는 종유석 80011,t,71,SphereDoodadInteract,3,1000,,80,f,f
1895,파괴의 요람 떨어지는 종유석 80012,t,72,SphereDoodadInteract,3,1000,,80,f,f
1896,파괴의 요람 떨어지는 종유석 80013,t,73,SphereDoodadInteract,3,1000,,80,f,f
1897,파괴의 요람 떨어지는 종유석 80014,t,74,SphereDoodadInteract,3,1000,,80,f,f
1898,파괴의 요람 떨어지는 종유석 80015,t,75,SphereDoodadInteract,3,1000,,80,f,f
1899,파괴의 요람 떨어지는 종유석 80016,t,76,SphereDoodadInteract,3,1000,,80,f,f
1900,파괴의 요람 떨어지는 종유석 80017,t,77,SphereDoodadInteract,3,1000,,80,f,f
1901,파괴의 요람 떨어지는 종유석 80018,t,78,SphereDoodadInteract,3,1000,,80,f,f
1902,파괴의 요람 떨어지는 종유석 80019,t,79,SphereDoodadInteract,3,1000,,80,f,f
1903,파괴의 요람 떨어지는 종유석 80020,t,80,SphereDoodadInteract,3,1000,,80,f,f
1904,파괴의 요람 떨어지는 종유석 80021,t,81,SphereDoodadInteract,3,1000,,80,f,f
1905,파괴의 요람 떨어지는 종유석 80022,t,82,SphereDoodadInteract,3,1000,,80,f,f
1906,파괴의 요람 떨어지는 종유석 80023,t,83,SphereDoodadInteract,3,1000,,80,f,f
1907,파괴의 요람 떨어지는 종유석 80024,t,84,SphereDoodadInteract,3,1000,,80,f,f
1908,파괴의 요람 떨어지는 종유석 80025,t,85,SphereDoodadInteract,3,1000,,80,f,f
1909,파괴의 요람 떨어지는 종유석 80026,t,86,SphereDoodadInteract,3,1000,,80,f,f
1910,파괴의 요람 떨어지는 종유석 80027,t,87,SphereDoodadInteract,3,1000,,80,f,f
1911,파괴의 요람 떨어지는 종유석 80028,t,88,SphereDoodadInteract,3,1000,,80,f,f
1912,파괴의 요람 떨어지는 종유석 80029,t,89,SphereDoodadInteract,3,1000,,80,f,f
1913,파괴의 요람 떨어지는 종유석 80030,t,90,SphereDoodadInteract,3,1000,,80,f,f
1914,파괴의 요람 떨어지는 종유석 80031,t,91,SphereDoodadInteract,3,1000,,80,f,f
1915,파괴의 요람 떨어지는 종유석 80032,t,92,SphereDoodadInteract,3,1000,,80,f,f
1916,파괴의 요람 떨어지는 종유석 80033,t,93,SphereDoodadInteract,3,1000,,80,f,f
1917,파괴의 요람 떨어지는 종유석 80034,t,94,SphereDoodadInteract,3,1000,,80,f,f
1918,파괴의 요람 떨어지는 종유석 80035,t,95,SphereDoodadInteract,3,1000,,80,f,f
1919,파괴의 요람 떨어지는 종유석 80036,t,96,SphereDoodadInteract,3,1000,,80,f,f
1920,파괴의 요람 떨어지는 종유석 80037,t,97,SphereDoodadInteract,3,1000,,80,f,f
1921,파괴의 요람 떨어지는 종유석 80039,t,98,SphereDoodadInteract,3,1000,,80,f,f
1922,파괴의 요람 떨어지는 종유석 80040,t,99,SphereDoodadInteract,3,1000,,80,f,f
1923,파괴의 요람 떨어지는 종유석 80041,t,100,SphereDoodadInteract,3,1000,,80,f,f
1924,파괴의 요람 떨어지는 종유석 80042,t,101,SphereDoodadInteract,3,1000,,80,f,f
1925,루크의 이동,t,553,SphereBubble,1,0,,45,f,f
1926,루크의 인터랙션,t,554,SphereBubble,1,0,,45,f,f
1927,루크의 연계기,t,555,SphereBubble,1,0,,45,f,f
1928,루크의 덩굴(페레),t,556,SphereBubble,1,0,,45,f,f
1929,루크의 노동력,t,557,SphereBubble,1,0,,45,f,f
1930,루크의 퀘스트두다드,t,558,SphereBubble,1,0,,45,f,f
1931,루크의 전투방법,t,559,SphereBubble,1,0,,45,f,f
1932,루크의 공간기록서,t,560,SphereBubble,1,0,,45,f,f
1933,루크 소환,t,164,SphereSkill,3,30000,,45,f,f
1934,Q4862_drop_Backpack,t,165,SphereSkill,3,3000,,21,f,f
1935,루크의 능력 변경,t,561,SphereBubble,1,0,,45,f,f
1936,루크의 말부활,t,562,SphereBubble,1,0,,45,f,f
1937,루크의 나무타기,t,563,SphereBubble,1,0,,45,f,f
1938,루크의 말성장,t,564,SphereBubble,1,0,,45,t,f
1939,루크의 우편함,t,565,SphereBubble,1,0,,45,f,f
1940,배심원자격_증인자라만나기,t,566,SphereBubble,2,0,,14,f,f
1941,루크의 날틀(매사냥),t,567,SphereBubble,1,0,,45,f,f
1942,루크의 물뜨기,t,568,SphereBubble,1,0,,45,f,f
1943,오스테라밖_수상한경비병,t,166,SphereSkill,2,0,,14,f,f
1944,아노의 배 폭포 데미지,t,167,SphereSkill,2,0,폭포 아래로 배가 떨어집니다.,24,f,t
1945,서방 이슈바라 맨홀 열림,t,102,SphereDoodadInteract,3,32900,,1,f,f
1946,울부짖는_이벤트1_고드프리,t,168,SphereSkill,3,60000,,78,f,f
1947,울부짖는_죽어가는병사의외침,t,169,SphereSkill,3,20000,,78,f,f
1948,루크의 날틀,t,569,SphereBubble,1,0,,45,f,f
1949,루크의 신기루섬,t,570,SphereBubble,1,0,,45,f,f
1950,칼바람폐광 떨어지는 바위 50023,t,103,SphereDoodadInteract,3,1000,,77,f,f
1951,4879_A,t,571,SphereBubble,1,3000,,23,f,f
1952,4879_B,t,572,SphereBubble,1,3000,,23,f,f
1953,울부짖는_이벤트2_마리우스,t,170,SphereSkill,3,40000,,78,f,f
1954,칼바람폐광_알리스테어0_ai트리거,t,171,SphereSkill,3,1000,,77,f,f
1955,칼바람폐광_알리스테어1_ai트리거,t,172,SphereSkill,3,1000,,77,f,f
1957,루크 저승의 돌_및 공간 기억서,t,574,SphereBubble,1,0,,45,f,f
1958,횃불을 만드는 이유,t,575,SphereBubble,1,60000,,26,f,f
1959,총독의 심기 불편,t,576,SphereBubble,3,200000,,62,f,f
1960,횃불을 만드는 이유_02,t,577,SphereBubble,1,60000,,26,f,f
1961,천둥 장치,t,578,SphereBubble,2,0,,23,f,f
1962,루크의 사다리(무지개),t,579,SphereBubble,2,0,,45,f,f
1963,울부짖는_컷씬,t,173,SphereSkill,3,30000,,78,f,f
1964,칼바람폐광_알리스테어1_1_ai트리거,t,174,SphereSkill,3,1000,,77,f,f
1965,칼바람폐광_스폰노예3_ai트리거,t,175,SphereSkill,3,1000,,77,f,f
1966,칼바람폐광_스폰노예4_ai트리거,t,176,SphereSkill,3,1000,,77,f,f
1967,칼바람폐광_스폰노예5_ai트리거,t,177,SphereSkill,3,1000,,77,f,f
1968,칼바람폐광_스폰노예6_ai트리거,t,178,SphereSkill,3,1000,,77,f,f
1969,파괴의 요람_메타모제 컷씬 발동,t,179,SphereSkill,3,3000,,80,f,f
1970,가젤 점프,t,180,SphereSkill,1,0,,23,f,f
1971,토끼야 도망가,t,181,SphereSkill,3,0,,9,f,f
1976,양자 토론 발동,t,183,SphereSkill,2,0,,10,f,f
1977,파괴의 요람 시라누스 방 진입시 npc연출 시작,t,184,SphereSkill,3,3000,,80,f,f
1978,Q2069_사랑의 화원,t,1097,SphereQuest,3,0,,26,f,f
1980,파괴의 요람_카림연출트리거,t,185,SphereSkill,3,1000,,80,f,f
1981,저주받은습지_노랫소리가들리는오두막,t,6,SphereSound,3,0,,54,f,f
1982,튜토리얼_2585_솔즈리드,t,1098,SphereQuest,3,0,,45,f,f
1983,튜토리얼_2587_솔즈리드,t,1099,SphereQuest,3,0,,45,f,f
1984,튜토리얼_2588_솔즈리드,f,1100,SphereQuest,3,0,,45,f,f
1985,튜토리얼_2610_솔즈리드,t,1101,SphereQuest,1,0,,45,f,f
1986,튜토리얼_2611_솔즈리드,f,1102,SphereQuest,3,0,,45,f,f
1987,튜토리얼_2615_솔즈리드,f,1103,SphereQuest,3,0,,45,f,f
1988,튜토리얼_2607_솔즈리드,t,1104,SphereQuest,3,0,,45,f,f
1989,튜토리얼_2608_솔즈리드,f,1105,SphereQuest,1,0,,45,f,f
1990,튜토리얼_2613_릴리엇,f,1106,SphereQuest,3,0,,45,f,f
1991,튜토리얼_2615_가랑돌,f,1107,SphereQuest,3,0,,45,f,f
1992,튜토리얼_2585_그위오니드,t,1108,SphereQuest,3,0,,45,f,f
1993,튜토리얼_2587_그위오니드,t,1109,SphereQuest,3,0,,45,f,f
1994,튜토리얼_2588_그위오니드,f,1110,SphereQuest,3,0,,45,f,f
1995,튜토리얼_2607_그위오니드,t,1111,SphereQuest,3,0,,45,f,f
1996,튜토리얼_2608_그위오니드,f,1112,SphereQuest,3,0,,45,f,f
1997,튜토리얼_2610_그위오니드,t,1113,SphereQuest,3,0,,45,f,f
1998,튜토리얼_2611_그위오니드,f,1114,SphereQuest,3,0,,45,f,f
1999,튜토리얼_2585_무지개,t,1115,SphereQuest,3,0,,45,f,f
2000,튜토리얼_2587_무지개,t,1116,SphereQuest,3,0,,45,f,f
2001,튜토리얼_2588_무지개,f,1117,SphereQuest,3,0,,45,f,f
2002,튜토리얼_2607_무지개,t,1118,SphereQuest,3,0,,45,f,f
2003,튜토리얼_2608_무지개,f,1119,SphereQuest,3,0,,45,f,f
2004,튜토리얼_2610_무지개,t,1120,SphereQuest,3,0,,45,f,f
2005,튜토리얼_2611_무지개,f,1121,SphereQuest,3,0,,45,f,f
2006,튜토리얼_2613_호랑이,f,1122,SphereQuest,3,0,,45,f,f
2007,튜토리얼_2615_마하데비,f,1123,SphereQuest,3,0,,45,f,f
2008,튜토리얼_2585_매사냥,t,1124,SphereQuest,3,0,,45,f,f
2009,튜토리얼_2587_매사냥,t,1125,SphereQuest,3,0,,45,f,f
2010,튜토리얼_2588_매사냥,f,1126,SphereQuest,3,0,,45,f,f
2011,튜토리얼_2607_매사냥,t,1127,SphereQuest,3,0,,45,f,f
2012,튜토리얼_2608_매사냥,f,1128,SphereQuest,3,0,,45,f,f
2013,튜토리얼_2610_매사냥,t,1129,SphereQuest,3,0,,45,f,f
2014,튜토리얼_2611_매사냥,f,1130,SphereQuest,3,0,,45,f,f
2015,엠마의 대사,t,584,SphereBubble,1,0,,1,f,f
2018,Q4312_메마른 대지에도 꽃은 피는가,t,1132,SphereQuest,3,0,,68,f,f
2019,Q4317_떠도는 영혼의 안식,t,1133,SphereQuest,3,0,,68,f,f
2020,Q4376_생명의 등가교환,t,1134,SphereQuest,3,0,,68,f,f
