id,name,path,end_method_id,level_id,comment,category_id
378,x2skills/fight:3count_attack_1,sounds/x2skills:fight:3count_attack_1,1,1,,1
379,x2skills/fight:3count_attack_2,sounds/x2skills:fight:3count_attack_2,1,1,,1
380,x2skills/fight:3count_attack_3,sounds/x2skills:fight:3count_attack_3,1,1,,1
381,x2skills/fight:3count_attack_form,sounds/x2skills:fight:3count_attack_form,1,1,,1
382,x2skills/fight:_swirlslash2,sounds/x2skills:fight:_swirlslash2,1,1,,1
383,x2skills/fight:_swirlslash3,sounds/x2skills:fight:_swirlslash3,1,1,,1
384,x2skills/fight:critical_damage_hit,sounds/x2skills:fight:critical_damage_hit,1,1,,1
385,x2skills/fight:dash_hit,sounds/x2skills:fight:dash_hit,1,1,,1
386,x2skills/fight:dash_launch,sounds/x2skills:fight:dash_launch,1,1,,1
387,x2skills/fight:full_dot,sounds/x2skills:fight:full_dot,1,1,,1
388,x2skills/fight:full_dot_end,sounds/x2skills:fight:full_dot_end,1,1,,1
389,x2skills/fight:full_form,sounds/x2skills:fight:full_form,1,1,,1
390,x2skills/fight:full_launch,sounds/x2skills:fight:full_launch,1,1,,1
391,x2skills/fight:ground_hit,sounds/x2skills:fight:ground_hit,1,1,,1
392,x2skills/fight:ground_launch,sounds/x2skills:fight:ground_launch,1,1,,1
393,x2skills/fight:hitup,sounds/x2skills:fight:hitup,1,1,,1
394,x2skills/fight:hitup_mon,sounds/x2skills:fight:hitup_mon,1,1,,1
395,x2skills/fight:provocation_form,sounds/x2skills:fight:provocation_form,1,1,,1
396,x2skills/fight:provocation_launch,sounds/x2skills:fight:provocation_launch,1,1,,1
397,x2skills/fight:reckless_cast,sounds/x2skills:fight:reckless_cast,1,1,,1
398,x2skills/fight:reckless_dot,sounds/x2skills:fight:reckless_dot,1,1,,1
399,x2skills/fight:return_hit,sounds/x2skills:fight:return_hit,1,1,,1
400,x2skills/fight:slash,sounds/x2skills:fight:slash,1,1,,1
401,x2skills/fight:speedup_arm,sounds/x2skills:fight:speedup_arm,1,1,,1
402,x2skills/fight:speedup_arm2,sounds/x2skills:fight:speedup_arm2,1,1,,1
403,x2skills/fight:speedup_cast,sounds/x2skills:fight:speedup_cast,1,1,,1
404,x2skills/fight:swirlslash_launch,sounds/x2skills:fight:swirlslash_launch,1,1,,1
405,x2skills/will:strong_will_dot,sounds/x2skills:will:strong_will_dot,1,1,,1
406,x2skills/fight:weapon_power_dot,sounds/x2skills:fight:weapon_power_dot,1,1,,1
407,x2skills/fight:wind_slash_launch,sounds/x2skills:fight:wind_slash_launch,1,1,,1
408,x2skills/illusion:buble_dot,sounds/x2skills:illusion:buble_dot,1,1,,1
409,x2skills/illusion:buble_form,sounds/x2skills:illusion:buble_form,1,1,,1
410,x2skills/illusion:buble_hit,sounds/x2skills:illusion:buble_hit,1,1,,1
411,x2skills/illusion:buble_throw,sounds/x2skills:illusion:buble_throw,1,1,,1
412,x2skills/illusion:common_skill_1,sounds/x2skills:illusion:common_skill_1,1,1,,1
413,x2skills/illusion:fear_dot,sounds/x2skills:illusion:fear_dot,1,1,,1
414,x2skills/illusion:fear_hit,sounds/x2skills:illusion:fear_hit,1,1,,1
415,x2skills/illusion:fear_throw,sounds/x2skills:illusion:fear_throw,1,1,,1
416,x2skills/illusion:ground_restriction_form,sounds/x2skills:illusion:ground_restriction_form,1,1,,1
417,x2skills/illusion:ground_restriction_hit,sounds/x2skills:illusion:ground_restriction_hit,1,1,,1
418,x2skills/illusion:mental_destroyed_hit,sounds/x2skills:illusion:mental_destroyed_hit,1,1,,1
419,x2skills/illusion:mental_destroyed_throw,sounds/x2skills:illusion:mental_destroyed_throw,1,1,,1
420,x2skills/illusion:poison_exp_throw,sounds/x2skills:illusion:poison_exp_throw,1,1,,1
421,x2skills/illusion:shout_fear_throw,sounds/x2skills:illusion:shout_fear_throw,1,1,,1
422,x2skills/illusion:sleeping_launch,sounds/x2skills:illusion:sleeping_launch,1,1,,1
423,x2skills/illusion:spell_clear_form,sounds/x2skills:illusion:spell_clear_form,1,1,,1
424,x2skills/illusion:spell_clear_hit,sounds/x2skills:illusion:spell_clear_hit,1,1,,1
425,x2skills/illusion:spell_clear_throw,sounds/x2skills:illusion:spell_clear_throw,1,1,,1
426,x2skills/illusion:spell_interrupt_hit,sounds/x2skills:illusion:spell_interrupt_hit,1,1,,1
427,x2skills/illusion:spell_interrupt_throw,sounds/x2skills:illusion:spell_interrupt_throw,1,1,,1
428,x2skills/illusion:tiredcurse_hit,sounds/x2skills:illusion:tiredcurse_hit,1,1,,1
429,x2skills/illusion:tiredcurse_throw,sounds/x2skills:illusion:tiredcurse_throw,1,1,,1
430,x2skills/illusion:wakeup_launch,sounds/x2skills:illusion:wakeup_launch,1,1,,1
431,x2skills/adament:bearblow,sounds/x2skills:adament:bearblow,1,1,,1
432,x2skills/adament:bearblow_s1,sounds/x2skills:adament:bearblow_s1,1,1,,1
433,x2skills/adament:bearblow_s2,sounds/x2skills:adament:bearblow_s2,1,1,,1
434,x2skills/adament:provoke_dot,sounds/x2skills:adament:provoke_dot,1,1,,1
435,x2skills/vocation:bomb_shot_hit,sounds/x2skills:vocation:bomb_shot_hit,1,1,,
436,x2skills/adament:cure_shout_launch,sounds/x2skills:adament:cure_shout_launch,1,1,,
437,x2skills/adament:deffence_active_launch,sounds/x2skills:adament:deffence_active_launch,1,1,,
438,x2skills/adament:deffence_attack_01_hit,sounds/x2skills:adament:deffence_attack_01_hit,1,1,,
439,x2skills/adament:deffence_attack_01_launch,sounds/x2skills:adament:deffence_attack_01_launch,1,1,,
440,x2skills/adament:deffence_launch,sounds/x2skills:adament:deffence_launch,1,1,,
441,x2skills/adament:lifeup_launch,sounds/x2skills:adament:lifeup_launch,1,1,,
442,x2skills/adament:provoke_launch,sounds/x2skills:adament:provoke_launch,1,1,,
443,x2skills/adament:strong_resilient_launch,sounds/x2skills:adament:strong_resilient_launch,1,1,,
444,x2skills/adament:unbeatable_dot,sounds/x2skills:adament:unbeatable_dot,1,1,,
445,x2skills/adament:unbeatable_dot_end,sounds/x2skills:adament:unbeatable_dot_end,1,1,,
446,x2skills/adament:winner_shout_launch,sounds/x2skills:adament:winner_shout_launch,1,1,,
447,x2skills/will:_dot,sounds/x2skills:will:_dot,1,1,,
448,x2skills/will:life_aura_form,sounds/x2skills:will:life_aura_form,1,1,,
449,x2skills/will:life_aura_throw,sounds/x2skills:will:life_aura_throw,1,1,,
450,x2skills/will:masic_off_hit,sounds/x2skills:will:masic_off_hit,1,1,,
451,x2skills/will:masic_off_launch,sounds/x2skills:will:masic_off_launch,1,1,,
452,x2skills/will:masicexplosion,sounds/x2skills:will:masicexplosion,1,1,,
453,x2skills/will:outofcontrolbattle_launch,sounds/x2skills:will:outofcontrolbattle_launch,1,1,,
454,x2skills/will:spell_attack_launch,sounds/x2skills:will:spell_attack_launch,1,1,,
455,x2skills/will:spirit_form,sounds/x2skills:will:spirit_form,1,1,,
456,x2skills/will:spirit_launch,sounds/x2skills:will:spirit_launch,1,1,,
457,x2skills/will:strong_will_launch,sounds/x2skills:will:strong_will_launch,1,1,,
458,x2skills/will:teleport,sounds/x2skills:will:teleport,1,1,,
459,x2skills/will:vital_gathering_launch,sounds/x2skills:will:vital_gathering_launch,1,1,,
460,x2skills/will:vital_missile_form,sounds/x2skills:will:vital_missile_form,1,1,,
461,x2skills/will:vital_missile_hit,sounds/x2skills:will:vital_missile_hit,1,1,,
462,x2skills/will:vital_missile_proj,sounds/x2skills:will:vital_missile_proj,1,1,,
463,x2skills/will:vital_shield_dot,sounds/x2skills:will:vital_shield_dot,1,1,,
464,x2skills/will:vital_shield_dot_end,sounds/x2skills:will:vital_shield_dot_end,1,1,,
465,x2skills/will:vital_shield_launch,sounds/x2skills:will:vital_shield_launch,1,1,,
466,x2skills/death:crow_summon_launch,sounds/x2skills:death:crow_summon_launch,1,1,,
467,x2skills/death:crow_summon_throw,sounds/x2skills:death:crow_summon_throw,1,1,,
468,x2skills/death:deathtrick_launch,sounds/x2skills:death:deathtrick_launch,1,1,,
469,x2skills/death:ghost_summon_dot,sounds/x2skills:death:ghost_summon_dot,1,1,,
470,x2skills/death:ghost_summon_hit_unuse,sounds/x2skills:death:ghost_summon_hit_unuse,1,1,,
471,x2skills/death:ghost_summon_launch,sounds/x2skills:death:ghost_summon_launch,1,1,,
472,x2skills/death:hellspears_dot,sounds/x2skills:death:hellspears_dot,1,1,,
473,x2skills/death:hellspears_range,sounds/x2skills:death:hellspears_range,1,1,,
474,x2skills/death:life_absorb_dot,sounds/x2skills:death:life_absorb_dot,1,1,,
475,x2skills/death:life_absorb_form,sounds/x2skills:death:life_absorb_form,1,1,,
476,x2skills/death:magic_amplification_launch,sounds/x2skills:death:magic_amplification_launch,1,1,,
477,x2skills:death:s10626psychokinesis_form,Sounds/x2skills:death:s10626psychokinesis_form,1,1,,
478,x2skills:death:s10626psychokinesis_launch_form,Sounds/x2skills:death:s10626psychokinesis_launch_form,1,1,,
479,x2skills/death:revengearmor_launch,sounds/x2skills:death:revengearmor_launch,1,1,,
480,x2skills/death:spell_move_dot,sounds/x2skills:death:spell_move_dot,1,1,,
481,x2skills/death:spell_move_launch,sounds/x2skills:death:spell_move_launch,1,1,,
482,x2skills/death:spellblade_end,sounds/x2skills:death:spellblade_end,1,1,,
483,x2skills/death:spellblade_hit,sounds/x2skills:death:spellblade_hit,1,1,,
484,x2skills/death:spellblade_proj,sounds/x2skills:death:spellblade_proj,1,1,,
485,x2skills/death:unfinished_spell_form,sounds/x2skills:death:unfinished_spell_form,1,1,,
486,x2skills/death:unfinished_spell_launch,sounds/x2skills:death:unfinished_spell_launch,1,1,,
487,x2skills/death:widesilence_launch,sounds/x2skills:death:widesilence_launch,1,1,,
488,x2skills/wild:explosion_arrow_hit,sounds/x2skills:wild:explosion_arrow_hit,1,1,,
489,x2skills/wild:fire_arrow_form,sounds/x2skills:wild:fire_arrow_form,1,1,,
490,x2skills/wild:fire_arrow_hit,sounds/x2skills:wild:fire_arrow_hit,1,1,,
491,x2skills/wild:fire_arrow_proj,sounds/x2skills:wild:fire_arrow_proj,1,1,,
492,x2skills/wild:flowup_dot,sounds/x2skills:wild:flowup_dot,1,1,,
493,x2skills/wild:flowup_launch,sounds/x2skills:wild:flowup_launch,1,1,,
494,x2skills/wild:hawk_launch,sounds/x2skills:wild:hawk_launch,1,1,,
495,x2skills/wild:hold_steps_dot,sounds/x2skills:wild:hold_steps_dot,1,1,,
496,x2skills/wild:hold_steps_throw,sounds/x2skills:wild:hold_steps_throw,1,1,,
497,x2skills/wild:long_distance_shot_form1,sounds/x2skills:wild:long_distance_shot_form1,1,1,,
498,x2skills/wild:long_distance_shot_form2,sounds/x2skills:wild:long_distance_shot_form2,1,1,,
499,x2skills/wild:long_distance_shot_hit,sounds/x2skills:wild:long_distance_shot_hit,1,1,,
500,x2skills/wild:long_distance_shot_proj,sounds/x2skills:wild:long_distance_shot_proj2,1,1,,
501,x2skills/wild:petget_hit,sounds/x2skills:wild:petget_hit,1,1,,
502,x2skills/wild:petget_proj,sounds/x2skills:wild:petget_proj,1,1,,
503,x2skills/wild:poisonshot_hit,sounds/x2skills:wild:poisonshot_hit,1,1,,
504,x2skills/wild:poisonshot_proj,sounds/x2skills:wild:poisonshot_proj,1,1,,
505,x2skills/wild:pursuer_launch,sounds/x2skills:wild:pursuer_launch,1,1,,
506,x2skills/wild:pursuer_mark_hit,sounds/x2skills:wild:pursuer_mark_hit,1,1,,
507,x2skills/wild:pursuer_mark_proj,sounds/x2skills:wild:pursuer_mark_proj,1,1,,
508,x2skills/wild:shock_dot,sounds/x2skills:wild:shock_dot,1,1,,
509,x2skills/wild:shock_form,sounds/x2skills:wild:shock_form,1,1,,
510,x2skills/wild:shock_hit,sounds/x2skills:wild:shock_hit,1,1,,
511,x2skills/wild:shock_proj,sounds/x2skills:wild:shock_proj,1,1,,
512,x2skills/magic:fire_ground_dot,sounds/x2skills:magic:fire_ground_dot,1,1,,
513,x2skills/magic:fire_ground_dot2,sounds/x2skills:magic:fire_ground_dot2,1,1,,
514,x2skills/magic:fireball_form,sounds/x2skills:magic:fireball_form,1,1,,
515,x2skills/magic:fireball_hit,sounds/x2skills:magic:fireball_hit,1,1,,
516,x2skills/magic:fireball_proj,sounds/x2skills:magic:fireball_proj,1,1,,
517,x2skills/magic:ice_piece_launch,sounds/x2skills:magic:ice_piece_launch,1,1,,
518,x2skills/magic:ice_wall_dot1,sounds/x2skills:magic:ice_wall_dot1,1,1,,
519,x2skills/magic:ice_wall_dot2,sounds/x2skills:magic:ice_wall_dot2,1,1,,
520,x2skills/magic:ice_wall_form,sounds/x2skills:magic:ice_wall_form,1,1,,
521,x2skills/magic:ice_wall_launch,sounds/x2skills:magic:ice_wall_launch,1,1,,
522,x2skills/magic:ice_wall_throw,sounds/x2skills:magic:ice_wall_throw,1,1,,
523,Sounds/x2monster_footstep:move:dirt_dog,Sounds/x2monster_footstep:move:dirt_dog,1,1,,10
524,x2skills/magic:icearrow_dot2,sounds/x2skills:magic:icearrow_dot2,1,1,,
525,x2skills/magic:icearrow_form2,sounds/x2skills:magic:icearrow_form2,1,1,,
526,x2skills/magic:icearrow_hit,sounds/x2skills:magic:icearrow_hit,1,1,,
527,x2skills/magic:icearrow_proj,sounds/x2skills:magic:icearrow_proj,1,1,,
528,x2skills/magic:lightning_cloud_dot,sounds/x2skills:magic:lightning_cloud_dot,1,1,,
529,x2skills/magic:lightning_cloud_form,sounds/x2skills:magic:lightning_cloud_form,1,1,,
530,x2skills/magic:lightning_cloud_hit,sounds/x2skills:magic:lightning_cloud_hit,1,1,,
531,x2skills/magic:lightning_cloud_launch,sounds/x2skills:magic:lightning_cloud_launch,1,1,,
532,x2skills/magic:lightning_magic_form,sounds/x2skills:magic:lightning_magic_form,1,1,,
533,x2skills/magic:lightning_magic_hit,sounds/x2skills:magic:lightning_magic_launch,1,1,,
534,x2skills/magic:lightning_magic_launch,sounds/x2skills:magic:lightning_magic_hit,1,1,,
535,x2skills/magic:magicwill_spell_clear_form,sounds/x2skills:magic:magicwill_spell_clear_form,1,1,,
536,x2skills/magic:magicwill_spell_clear_hit,sounds/x2skills:magic:magicwill_spell_clear_hit,1,1,,
537,x2skills/magic:magicwill_spell_clear_throw,sounds/x2skills:magic:magicwill_spell_clear_throw,1,1,,
538,x2skills/magic:mana_shield_form1,sounds/x2skills:magic:mana_shield_form1,1,1,,
539,x2skills/magic:mana_shield_form2,sounds/x2skills:magic:mana_shield_form2,1,1,,
540,x2skills/magic:mana_shield_launch,sounds/x2skills:magic:mana_shield_launch,1,1,,
541,x2skills/magic:mana_shield_throw,sounds/x2skills:magic:mana_shield_throw,1,1,,
542,x2skills/magic:meteo_hit,sounds/x2skills:magic:meteo_hit,1,1,,
543,x2skills/magic:meteo_hit2,sounds/x2skills:magic:meteo_hit2,1,1,,
544,x2skills/magic:meteo_proj,sounds/x2skills:magic:meteo_proj,1,1,,
545,x2skills/magic:meteo_proj2,sounds/x2skills:magic:meteo_proj2,1,1,,
546,x2skills/magic:meteo_top,sounds/x2skills:magic:meteo_top,1,1,,
547,x2skills/magic:meteo_top2,sounds/x2skills:magic:meteo_top2,1,1,,
548,x2skills/magic:reinforce_dot,sounds/x2skills:magic:reinforce_dot,1,1,,
549,x2skills/magic:reinforce_launch,sounds/x2skills:magic:reinforce_launch,1,1,,
550,x2skills/magic:zerogravity_dot,sounds/x2skills:magic:zerogravity_dot,1,1,,
551,x2skills/magic:zerogravity_form,sounds/x2skills:magic:zerogravity_form,1,1,,
552,x2skills/vocation:back_step_launch,sounds/x2skills:vocation:back_step_launch,1,1,,
553,x2skills/vocation:darkattack,sounds/x2skills:vocation:darkattack,1,1,,
554,x2skills/vocation:hide_launch,sounds/x2skills:vocation:hide_launch,1,1,,
555,x2skills/vocation:raid_surprise,sounds/x2skills:vocation:raid_surprise,1,1,,
556,x2skills/vocation:recognition_loss_form,sounds/x2skills:vocation:recognition_loss_form,1,1,,
557,x2skills/vocation:recognition_loss_launch,sounds/x2skills:vocation:recognition_loss_launch,1,1,,
558,x2skills/vocation:shot_sword_hit,sounds/x2skills:vocation:shot_sword_hit,1,1,,
559,x2skills/vocation:shot_sword_proj,sounds/x2skills:vocation:shot_sword_proj,1,1,,
560,x2skills/vocation:speed_launch,sounds/x2skills:vocation:speed_launch,1,1,,
561,x2skills/vocation:vaulting_jum_attack1_hit,sounds/x2skills:vocation:vaulting_jum_attack1_hit,1,1,,
562,x2skills/vocation:vocation_hurbal_remedy_dot1,sounds/x2skills:vocation:vocation_hurbal_remedy_dot1,1,1,,
563,x2skills/romance:bladesound_form,sounds/x2skills:romance:bladesound_form,1,1,,
564,x2skills/romance:bladesound_hit,sounds/x2skills:romance:bladesound_hit,1,1,,
565,x2skills/romance:bladesound_proj,sounds/x2skills:romance:bladesound_proj,1,1,,
566,x2skills/romance:dissonance_form,sounds/x2skills:romance:dissonance_form,1,1,,
567,x2skills/romance:dissonance_hit,sounds/x2skills:romance:dissonance_hit,1,1,,
568,x2skills/romance:dissonance_launch,sounds/x2skills:romance:dissonance_launch,1,1,,
569,x2skills/romance:dissonance_shock_hit,sounds/x2skills:romance:dissonance_shock_hit,1,1,,
570,x2skills/romance:improved_launch,sounds/x2skills:romance:improved_launch,1,1,,
571,x2skills/romance:me_sg_form,sounds/x2skills:romance:me_sg_form,1,1,,
572,x2skills/romance:me_sg_launch,sounds/x2skills:romance:me_sg_launch,1,1,,
573,x2skills/romance:roaring_of_lion_form,sounds/x2skills:romance:roaring_of_lion_form,1,1,,
574,x2skills/romance:roaring_of_lion_hit,sounds/x2skills:romance:roaring_of_lion_hit,1,1,,
575,x2skills/romance:roaring_of_lion_launch,sounds/x2skills:romance:roaring_of_lion_launch,1,1,,
576,x2skills/romance:romance_launch,sounds/x2skills:romance:romance_launch,1,1,,
577,x2skills/romance:sage_of_poem_form,sounds/x2skills:romance:sage_of_poem_form,1,1,,
578,x2skills/romance:sage_of_poem_launch,sounds/x2skills:romance:sage_of_poem_launch,1,1,,
579,x2skills/romance:song_00,sounds/x2skills:romance:song_00,1,1,,
580,x2skills/romance:song_of_battle_dot2,sounds/x2skills:romance:song_of_battle_dot2,1,1,,
581,x2skills/romance:song_of_battle_launch,sounds/x2skills:romance:song_of_battle_launch,1,1,,
582,x2skills/romance:song_of_charming_form,sounds/x2skills:romance:song_of_charming_form,1,1,,
583,x2skills/romance:song_of_charming_throw,sounds/x2skills:romance:song_of_charming_throw,1,1,,
584,x2skills/romance:song_of_res_form,sounds/x2skills:romance:song_of_res_form,1,1,,
585,x2skills/romance:song_of_res_launch,sounds/x2skills:romance:song_of_res_launch,1,1,,
586,x2skills/romance:song_of_sleep_proj,sounds/x2skills:romance:song_of_sleep_proj,1,1,,
587,x2skills/romance:song_of_speed_dot,sounds/x2skills:romance:song_of_speed_dot,1,1,,
588,x2skills/romance:song_of_speed_form,sounds/x2skills:romance:song_of_speed_form,1,1,,
589,x2skills/love:cure_spring_form,sounds/x2skills:love:cure_spring_form,1,1,,
590,x2skills/love:cure_spring_proj,sounds/x2skills:love:cure_spring_proj,1,1,,
591,x2skills/love:divine_protection_form,sounds/x2skills:love:divine_protection_form,1,1,,
592,x2skills/love:divine_protection_form2,sounds/x2skills:love:divine_protection_form2,1,1,,
593,x2skills/love:divine_protection_launch,sounds/x2skills:love:divine_protection_launch,1,1,,
594,x2skills/love:hill_attack_form,sounds/x2skills:love:hill_attack_form,1,1,,
595,x2skills/love:hill_attack_hit,sounds/x2skills:love:hill_attack_hit,1,1,,
596,x2skills/love:hill_attack_launch,sounds/x2skills:love:hill_attack_launch,1,1,,
597,x2skills/love:hillroom_form,sounds/x2skills:love:hillroom_form,1,1,,
598,x2skills/love:hillroom_proj,sounds/x2skills:love:hillroom_proj,1,1,,
599,x2skills/love:holy_proclamation_dot,sounds/x2skills:love:holy_proclamation_dot,1,1,,
600,x2skills/love:holy_proclamation_form,sounds/x2skills:love:holy_proclamation_form,1,1,,
601,x2skills/love:holy_proclamation_launch,sounds/x2skills:love:holy_proclamation_launch,1,1,,
602,x2skills/love:overhill_launch,sounds/x2skills:love:overhill_launch,1,1,,1
603,x2skills/love:overhill_launch_hit,sounds/x2skills:love:overhill_launch_hit,1,1,,
604,x2skills:wild:hold_steps_dot_end,Sounds/x2skills:wild:hold_steps_dot_end,1,1,,1
605,x2skills/love:partyhill_form,sounds/x2skills:love:partyhill_form,1,1,,
606,x2skills/love:partyhill_form_end,sounds/x2skills:love:partyhill_form_end,1,1,,
607,x2skills/love:partyhill_hit,sounds/x2skills:love:partyhill_hit,1,1,,
608,x2skills/love:partyhill_launch,sounds/x2skills:love:partyhill_launch,1,1,,
609,x2skills/love:reform_dot,sounds/x2skills:love:reform_dot,1,1,,
610,x2skills/love:reform_form,sounds/x2skills:love:reform_form,1,1,,
611,x2skills/love:reform_form_hand,sounds/x2skills:love:reform_form_hand,1,1,,
612,x2skills/love:reform_launch,sounds/x2skills:love:reform_launch,1,1,,
613,x2skills/love:reform_throw,sounds/x2skills:love:reform_throw,1,1,,
614,x2skills/love:resurrection_form,sounds/x2skills:love:resurrection_form,1,1,,
615,x2skills/love:resurrection_launch,sounds/x2skills:love:resurrection_launch,1,1,,
616,x2skills/love:strong_light_launch,sounds/x2skills:love:strong_light_launch,1,1,,
617,x2skills/love:swirl_spear_form,sounds/x2skills:love:swirl_spear_form,1,1,,
618,x2skills/love:swirl_spear_hit,sounds/x2skills:love:swirl_spear_hit,1,1,,
619,x2skills/love:swirl_spear_launch,sounds/x2skills:love:swirl_spear_launch,1,1,,
620,x2skills/love:weaken_dot,sounds/x2skills:love:weaken_dot,1,1,,
621,x2skills/love:weaken_form,sounds/x2skills:love:weaken_form,1,1,,
622,x2skills/love:weaken_launch,sounds/x2skills:love:weaken_launch,1,1,,
623,x2skills/fight:reckless_cast2,sounds/x2skills:fight:reckless_cast2,1,1,,
624,x2skills/illusion:water_wave_launch,sounds/x2skills:illusion:water_wave_launch,1,1,,
625,x2skills/vocation:bomb_shot_proj,sounds/x2skills:vocation:bomb_shot_proj,1,1,,
626,x2skills/will:mana_create_launch,sounds/x2skills:will:mana_create_launch,1,1,,
627,x2skills/will:spell_shield_dot,sounds/x2skills:will:spell_shield_dot,1,1,,
628,x2skills/magic:mana_shield_form3,sounds/x2skills:magic:mana_shield_form3,1,1,,
629,x2skills/magic:serial_lightning_throw,sounds/x2skills:magic:serial_lightning_throw,1,1,,
630,x2skills/magic:serial_lightning_launch,sounds/x2skills:magic:serial_lightning_launch,1,1,,
631,x2skills/magic:serial_lightning_hit,sounds/x2skills:magic:serial_lightning_hit,1,1,,
632,x2skills/magic:turret_fire_breath_launch,sounds/x2skills:magic:turret_fire_breath_launch,1,1,,
633,x2skills/magic:meteo_form,sounds/x2skills:magic:meteo_form,1,1,,
634,x2skills/vocation:bomb_shot_form,sounds/x2skills:vocation:bomb_shot_form,1,1,,
635,x2skills/love:continue_recovery_hit,sounds/x2skills:love:continue_recovery_hit,1,1,,
636,x2skills/love:continue_recovery_throw,sounds/x2skills:love:continue_recovery_throw,1,1,,
637,x2skills/love:continue_recovery_proj,sounds/x2skills:love:continue_recovery_proj,1,1,,
