id,event_id,position,source_id,target_id,actual_id,actual_type
1711,903,1,1,3,2979,SpecialEffect
1712,958,1,1,3,2980,SpecialEffect
1713,964,1,3,4,3582,BuffEffect
1714,965,1,1,3,2981,SpecialEffect
1715,965,2,3,4,3297,SkillController
1716,965,3,1,3,2982,SpecialEffect
1717,962,2,1,4,2983,SpecialEffect
1721,968,1,1,3,2996,SpecialEffect
1722,945,2,1,3,741,BubbleEffect
1725,969,2,1,3,3002,SpecialEffect
1726,970,2,1,3,3003,SpecialEffect
1727,970,1,1,4,3004,SpecialEffect
1729,970,3,1,3,3006,SpecialEffect
1730,970,4,1,3,3007,SpecialEffect
1732,973,1,1,5,3009,SpecialEffect
1733,974,1,1,4,1607,DamageEffect
1741,980,2,1,3,3017,SpecialEffect
1742,980,1,1,3,3018,SpecialEffect
1743,980,3,1,3,3019,SpecialEffect
1744,980,4,1,3,3020,SpecialEffect
1745,980,5,1,3,3021,SpecialEffect
1746,981,1,1,5,3022,SpecialEffect
1747,982,1,1,5,3023,SpecialEffect
1748,982,2,1,4,3596,BuffEffect
1749,982,3,1,4,1608,DamageEffect
1750,983,1,1,5,3024,SpecialEffect
1751,983,2,1,4,3597,BuffEffect
1752,983,3,3,4,1609,DamageEffect
1753,984,2,1,3,3025,SpecialEffect
1754,984,1,1,3,3026,SpecialEffect
1755,984,3,1,3,3027,SpecialEffect
1756,986,1,1,5,3028,SpecialEffect
1757,989,1,1,5,3029,SpecialEffect
1758,990,1,1,5,3030,SpecialEffect
1760,984,4,1,3,3031,SpecialEffect
1761,990,2,1,5,3032,SpecialEffect
1763,986,2,1,4,1612,DamageEffect
1764,989,2,3,4,1613,DamageEffect
1765,990,3,1,4,1614,DamageEffect
1766,990,4,1,4,3035,SpecialEffect
1767,986,3,3,4,3036,SpecialEffect
1768,989,3,1,4,3037,SpecialEffect
1789,1033,1,1,5,1304,InteractionEffect
1796,1023,1,1,5,1307,InteractionEffect
1797,906,2,3,3,3068,SpecialEffect
1798,950,1,1,5,1311,InteractionEffect
1799,1035,2,1,3,3070,SpecialEffect
1800,1035,1,1,3,3071,SpecialEffect
1801,1035,3,1,3,3072,SpecialEffect
1802,1036,3,1,3,3073,SpecialEffect
1803,1037,1,1,4,1634,DamageEffect
1804,1036,5,1,3,3074,SpecialEffect
1805,1036,2,1,3,3075,SpecialEffect
1806,1036,1,1,3,3076,SpecialEffect
1807,1008,1,1,5,1313,InteractionEffect
1808,1011,1,1,5,1314,InteractionEffect
1809,1012,1,1,5,1315,InteractionEffect
1810,1013,1,1,5,1316,InteractionEffect
1812,972,1,1,5,1317,InteractionEffect
1813,1037,2,1,4,3089,SpecialEffect
1815,1036,4,1,3,3635,BuffEffect
1816,1044,1,1,4,3636,BuffEffect
1818,1044,2,1,4,3642,BuffEffect
1819,1046,1,1,4,1647,DamageEffect
1823,1046,2,1,4,3100,SpecialEffect
1824,919,4,3,3,3104,SpecialEffect
1825,919,5,3,3,3105,SpecialEffect
1826,924,2,3,3,3106,SpecialEffect
1827,924,1,3,3,3107,SpecialEffect
1828,924,3,3,4,3398,SkillController
1829,1048,1,3,4,1654,DamageEffect
1830,1049,1,3,5,3108,SpecialEffect
1832,1051,1,3,4,3115,SpecialEffect
1833,1050,1,3,4,896,SpawnEffect
1834,1037,3,1,4,3682,BuffEffect
1835,1050,2,3,4,804,BubbleEffect
1836,1051,2,1,3,809,BubbleEffect
1839,1027,1,1,4,3136,SpecialEffect
1840,952,1,1,3,3140,SpecialEffect
1841,952,2,1,3,3141,SpecialEffect
1842,952,3,1,4,3142,SpecialEffect
1843,1052,1,1,4,3697,BuffEffect
1844,1057,1,1,3,3143,SpecialEffect
1845,1057,2,1,3,3144,SpecialEffect
1846,1057,3,1,4,1677,DamageEffect
1847,1058,1,1,3,3145,SpecialEffect
1848,1058,2,1,3,3146,SpecialEffect
1849,1058,3,1,4,1678,DamageEffect
1850,1059,1,1,3,3147,SpecialEffect
1851,1059,2,1,3,3148,SpecialEffect
1852,1059,3,1,4,1679,DamageEffect
1853,1060,1,1,3,3149,SpecialEffect
1854,1060,2,1,3,3150,SpecialEffect
1855,1060,3,1,4,1680,DamageEffect
1856,1053,1,1,3,3151,SpecialEffect
1857,1053,2,1,3,3152,SpecialEffect
1858,1054,2,1,3,3153,SpecialEffect
1859,1054,1,1,3,3154,SpecialEffect
1860,1054,3,1,3,3155,SpecialEffect
1861,1054,4,1,4,3156,SpecialEffect
1862,1061,1,1,4,1681,DamageEffect
1863,1061,2,1,4,3698,BuffEffect
1864,1061,3,1,4,3157,SpecialEffect
1865,1055,1,1,3,3158,SpecialEffect
1866,1055,3,1,4,3428,SkillController
1867,1055,2,1,3,3159,SpecialEffect
1868,1056,1,1,4,1682,DamageEffect
1869,1056,2,1,4,3699,BuffEffect
1870,1062,2,1,3,3429,SkillController
1871,1062,1,1,3,3160,SpecialEffect
1872,1062,3,1,3,3161,SpecialEffect
1873,1055,4,1,3,814,BubbleEffect
1875,1063,1,1,3,3163,SpecialEffect
1876,1063,2,1,3,3164,SpecialEffect
1878,1064,2,1,3,3166,SpecialEffect
1879,1064,3,1,3,3167,SpecialEffect
1880,1064,1,1,3,3168,SpecialEffect
1881,1065,1,1,4,1683,DamageEffect
1882,1064,4,1,4,3169,SpecialEffect
1883,1066,3,1,4,3430,SkillController
1884,1066,2,1,3,3170,SpecialEffect
1885,1066,1,1,3,3171,SpecialEffect
1886,1070,2,1,3,3172,SpecialEffect
1887,1070,1,1,3,3173,SpecialEffect
1888,1070,3,1,4,1684,DamageEffect
1889,1071,2,1,3,3179,SpecialEffect
1890,1072,1,1,5,3466,SkillController
1892,1073,1,1,5,3467,SkillController
1897,1080,1,3,4,1698,DamageEffect
1898,1079,1,3,3,3187,SpecialEffect
1899,1080,2,3,4,817,BubbleEffect
1900,1079,2,3,4,3188,SpecialEffect
1903,829,2,1,3,3192,SpecialEffect
1904,829,1,1,3,3193,SpecialEffect
1906,687,3,4,4,3200,SpecialEffect
1907,688,3,4,4,3201,SpecialEffect
1908,627,4,4,4,3202,SpecialEffect
1909,628,3,4,4,3203,SpecialEffect
1916,1074,1,3,5,3210,SpecialEffect
1917,1075,1,3,5,3211,SpecialEffect
1918,1076,1,3,5,3212,SpecialEffect
1919,1085,1,1,5,1361,InteractionEffect
1925,1086,1,1,3,3235,SpecialEffect
1926,352,4,1,3,3236,SpecialEffect
1927,1093,2,1,3,3242,SpecialEffect
1928,1093,1,1,3,3243,SpecialEffect
1930,1093,3,1,3,3244,SpecialEffect
1933,1101,1,1,5,921,SpawnEffect
1934,1102,1,1,3,3248,SpecialEffect
1936,1093,4,1,5,1381,InteractionEffect
1937,1103,1,1,3,851,BubbleEffect
1939,1106,1,1,5,922,SpawnEffect
1942,1101,2,1,5,3252,SpecialEffect
1943,1106,2,1,5,3253,SpecialEffect
1947,1111,1,1,5,3267,SpecialEffect
1948,1112,1,1,5,3268,SpecialEffect
1950,1010,2,1,3,3277,SpecialEffect
1951,1010,1,1,4,3278,SpecialEffect
1952,1010,3,1,3,3279,SpecialEffect
1953,1010,4,1,3,3280,SpecialEffect
1954,1010,5,1,3,3281,SpecialEffect
1955,1010,6,1,3,3282,SpecialEffect
1958,1027,2,1,3,3285,SpecialEffect
1959,1027,3,1,3,3286,SpecialEffect
1960,1027,5,1,3,3287,SpecialEffect
1961,1027,6,1,3,3288,SpecialEffect
1962,1027,4,1,3,3289,SpecialEffect
1964,1113,1,3,4,1771,DamageEffect
1965,1113,2,3,5,3291,SpecialEffect
1966,656,3,3,5,3292,SpecialEffect
1967,697,3,3,5,3293,SpecialEffect
1968,698,3,3,5,3294,SpecialEffect
1974,1115,1,3,4,1774,DamageEffect
1975,1115,2,3,5,3307,SpecialEffect
1976,843,2,3,4,1775,DamageEffect
1978,1119,1,1,5,3321,SpecialEffect
1980,1130,1,1,5,930,SpawnEffect
1981,1127,3,1,3,3328,SpecialEffect
1982,1127,2,1,3,3329,SpecialEffect
1983,1131,1,1,3,3330,SpecialEffect
1984,1126,2,1,3,3331,SpecialEffect
1985,1126,1,1,3,3332,SpecialEffect
1987,1134,1,1,5,932,SpawnEffect
1988,1127,1,1,3,3333,SpecialEffect
1994,1136,2,1,3,3342,SpecialEffect
1995,1136,1,1,4,3343,SpecialEffect
1998,1141,1,1,4,1793,DamageEffect
2001,1143,2,1,3,3347,SpecialEffect
2002,1143,1,1,3,3348,SpecialEffect
2003,1143,3,1,3,3349,SpecialEffect
2004,1144,1,1,3,3350,SpecialEffect
2005,1144,2,1,3,3351,SpecialEffect
2008,1144,3,1,3,3354,SpecialEffect
2009,1146,1,1,5,1402,InteractionEffect
2010,1149,1,1,5,3355,SpecialEffect
2011,1150,1,1,4,1795,DamageEffect
2012,1148,1,1,5,1403,InteractionEffect
2013,1151,1,1,5,3358,SpecialEffect
2014,1152,1,1,4,1797,DamageEffect
2017,1120,1,1,4,1803,DamageEffect
2019,1154,1,1,3,3369,SpecialEffect
2020,1155,1,1,3,3370,SpecialEffect
2028,1159,1,1,5,3376,SpecialEffect
2029,1158,1,1,5,3377,SpecialEffect
2030,1166,1,1,5,3380,SpecialEffect
2031,1167,1,1,5,3381,SpecialEffect
2032,1170,1,1,5,3382,SpecialEffect
2033,1168,1,1,5,3383,SpecialEffect
2034,1169,1,1,5,3384,SpecialEffect
2035,1171,1,1,5,3385,SpecialEffect
2036,1160,1,1,5,3386,SpecialEffect
2037,1164,1,1,3,3387,SpecialEffect
2038,1162,2,1,3,3388,SpecialEffect
2039,1162,1,1,3,3389,SpecialEffect
2040,1154,2,1,3,3390,SpecialEffect
2054,1166,2,1,4,4014,BuffEffect
2055,1167,2,1,4,4015,BuffEffect
2056,1170,2,1,4,4016,BuffEffect
2057,1168,2,1,4,4017,BuffEffect
2058,1169,2,1,4,4018,BuffEffect
2060,1171,2,1,4,4019,BuffEffect
2063,1174,1,1,5,3404,SpecialEffect
2065,1160,2,1,3,3407,SpecialEffect
2066,1086,2,1,3,3408,SpecialEffect
2067,1181,1,1,5,3410,SpecialEffect
2073,1192,1,1,4,1818,DamageEffect
2074,1186,1,1,4,1819,DamageEffect
2075,1189,1,1,4,1820,DamageEffect
2076,1193,1,1,4,1821,DamageEffect
2077,1194,1,1,4,1822,DamageEffect
2078,1195,1,1,4,1823,DamageEffect
2079,1196,1,1,4,1824,DamageEffect
2080,1197,1,1,4,1825,DamageEffect
2081,1198,1,1,4,1826,DamageEffect
2086,1182,1,1,3,3452,SpecialEffect
2089,1185,1,1,3,3456,SpecialEffect
2090,1202,1,3,3,4063,BuffEffect
2094,1203,1,3,3,3464,SpecialEffect
2095,1204,1,3,3,3465,SpecialEffect
2096,1206,1,3,3,4067,BuffEffect
2099,1208,1,1,3,3473,SpecialEffect
2104,1210,1,1,4,1849,DamageEffect
2105,1210,2,1,4,3477,SpecialEffect
2106,1211,1,1,5,3478,SpecialEffect
2107,1212,1,1,3,3488,SpecialEffect
2131,1216,1,1,5,1463,InteractionEffect
2132,1217,1,1,5,1464,InteractionEffect
2133,1218,1,1,5,1465,InteractionEffect
2134,1219,1,1,5,1466,InteractionEffect
2135,1220,1,1,5,1467,InteractionEffect
2136,1221,1,1,5,1468,InteractionEffect
2137,1222,1,1,5,1469,InteractionEffect
2138,1223,1,1,5,1470,InteractionEffect
2139,1224,1,1,5,1471,InteractionEffect
2140,1225,1,1,5,1472,InteractionEffect
2141,1226,1,1,5,1473,InteractionEffect
2142,1227,1,1,5,1474,InteractionEffect
2143,1228,1,1,5,1475,InteractionEffect
2144,1229,1,1,5,1476,InteractionEffect
2145,1230,1,1,5,1477,InteractionEffect
2146,1231,1,1,5,1478,InteractionEffect
2147,1232,1,1,5,1479,InteractionEffect
2148,1233,1,1,5,1480,InteractionEffect
2149,1235,1,1,5,1481,InteractionEffect
2150,1234,1,1,5,1482,InteractionEffect
2151,1236,1,1,5,1483,InteractionEffect
2153,1241,1,1,5,3520,SpecialEffect
2154,1242,1,1,5,963,SpawnEffect
2155,1247,1,1,5,3524,SpecialEffect
2156,1248,1,1,4,4139,BuffEffect
2157,1243,2,1,3,3525,SpecialEffect
2158,1243,1,1,3,3526,SpecialEffect
2159,1244,1,1,3,3527,SpecialEffect
2160,1244,2,1,3,3528,SpecialEffect
2163,1249,1,1,5,3532,SpecialEffect
2164,1244,3,1,3,3533,SpecialEffect
2165,1255,1,1,5,3545,SpecialEffect
2166,1256,1,1,5,3546,SpecialEffect
2167,1257,2,1,4,1871,DamageEffect
2168,1251,2,1,3,3547,SpecialEffect
2169,1251,1,1,3,3548,SpecialEffect
2170,1252,3,1,3,3549,SpecialEffect
2171,1252,1,1,3,3550,SpecialEffect
2172,1252,2,1,3,3551,SpecialEffect
2177,1253,1,1,3,4159,BuffEffect
2178,1265,1,1,3,3554,SpecialEffect
2179,1265,2,1,3,3555,SpecialEffect
2181,1267,1,3,4,1874,DamageEffect
2182,1268,1,3,4,1875,DamageEffect
2183,1267,2,4,4,3556,SpecialEffect
2184,1268,2,4,4,3557,SpecialEffect
2185,1269,1,1,3,3558,SpecialEffect
2186,1269,2,1,3,3559,SpecialEffect
2187,1269,3,1,4,3767,SkillController
2188,1271,1,1,4,1877,DamageEffect
2191,1276,2,1,3,3563,SpecialEffect
2192,1276,1,1,3,3564,SpecialEffect
2194,1279,1,1,4,4165,BuffEffect
2195,1285,2,1,3,3570,SpecialEffect
2196,1285,1,1,3,3571,SpecialEffect
2197,1285,3,1,4,3572,SpecialEffect
2198,1286,2,1,3,3573,SpecialEffect
2199,1286,1,1,3,3574,SpecialEffect
2200,1286,3,1,4,3575,SpecialEffect
2201,1287,1,1,4,1880,DamageEffect
2202,1288,1,1,4,1881,DamageEffect
2203,1289,1,1,4,3770,SkillController
2206,1290,1,1,5,3580,SpecialEffect
2207,1291,1,1,5,3582,SpecialEffect
2208,1292,1,1,5,969,SpawnEffect
2212,1297,1,1,5,3586,SpecialEffect
2213,1298,1,1,5,3587,SpecialEffect
2214,1299,1,1,5,971,SpawnEffect
2215,1300,1,1,5,3588,SpecialEffect
2216,1301,1,1,5,3589,SpecialEffect
2217,1302,1,1,5,972,SpawnEffect
2221,1310,1,1,5,3596,SpecialEffect
2222,1309,1,1,5,3597,SpecialEffect
2223,1311,1,1,5,974,SpawnEffect
2224,1312,1,1,5,3598,SpecialEffect
2225,1313,1,1,5,3599,SpecialEffect
2226,1314,1,1,5,975,SpawnEffect
2230,1319,1,1,5,3602,SpecialEffect
2231,1320,1,1,5,3603,SpecialEffect
2232,1321,1,1,5,977,SpawnEffect
2233,1322,1,1,5,3604,SpecialEffect
2234,1323,1,1,5,3605,SpecialEffect
2235,1324,1,1,5,978,SpawnEffect
2239,1332,1,1,5,3608,SpecialEffect
2240,1333,1,1,5,3609,SpecialEffect
2241,1331,1,1,5,980,SpawnEffect
2244,1342,1,1,5,981,SpawnEffect
2245,1348,1,1,5,982,SpawnEffect
2246,1334,1,3,3,3613,SpecialEffect
2247,1335,3,3,3,3614,SpecialEffect
2248,1334,2,3,3,912,BubbleEffect
2249,1237,1,1,5,1535,InteractionEffect
2250,1349,3,3,5,3800,SkillController
2251,1349,2,1,3,3635,SpecialEffect
2252,1349,1,1,3,3636,SpecialEffect
2253,1353,1,1,5,96,SpawnGimmickEffect
2256,1351,1,1,3,3642,SpecialEffect
2258,1214,2,1,3,3645,SpecialEffect
2259,1214,3,1,3,3646,SpecialEffect
2260,1213,2,1,3,3647,SpecialEffect
2261,1213,1,1,3,3648,SpecialEffect
2262,1214,1,1,3,3649,SpecialEffect
2264,1252,4,1,3,3657,SpecialEffect
2266,1259,1,1,3,3659,SpecialEffect
2267,1252,5,1,3,3660,SpecialEffect
2268,1276,4,1,4,3804,SkillController
2270,1271,2,1,3,3662,SpecialEffect
2272,1358,1,1,3,4232,BuffEffect
2276,1257,1,1,3,3665,SpecialEffect
2277,1359,2,1,3,3666,SpecialEffect
2278,1359,1,1,3,3667,SpecialEffect
2279,1360,1,1,3,3668,SpecialEffect
2280,1360,3,1,3,3669,SpecialEffect
2281,1360,2,1,3,3670,SpecialEffect
2282,1360,4,1,3,4235,BuffEffect
2283,1361,1,1,3,4236,BuffEffect
2284,1362,2,1,3,3671,SpecialEffect
2285,1362,1,1,3,3672,SpecialEffect
2286,1364,1,1,5,3673,SpecialEffect
2287,1365,1,1,5,3674,SpecialEffect
2288,1366,1,1,4,1908,DamageEffect
2289,1367,1,1,3,3675,SpecialEffect
2290,1368,1,1,3,4237,BuffEffect
2291,1367,3,1,3,3676,SpecialEffect
2292,1367,2,1,3,3677,SpecialEffect
2293,1367,4,1,3,4238,BuffEffect
2294,1369,1,1,3,3678,SpecialEffect
2295,1369,3,1,3,3679,SpecialEffect
2296,1369,2,1,3,3680,SpecialEffect
2297,1369,4,1,4,3819,SkillController
2298,1370,1,1,4,1909,DamageEffect
2299,1370,2,1,3,3681,SpecialEffect
2302,1372,3,1,3,3687,SpecialEffect
2303,1371,1,1,3,3688,SpecialEffect
2304,1372,1,1,3,3689,SpecialEffect
2305,1372,2,1,3,3690,SpecialEffect
2306,1375,1,1,5,998,SpawnEffect
2307,1376,1,1,5,1557,InteractionEffect
2308,1377,1,1,3,3691,SpecialEffect
2309,1372,4,1,3,3694,SpecialEffect
2310,1352,1,1,5,3695,SpecialEffect
2311,1237,2,1,3,3696,SpecialEffect
2312,1384,1,1,4,4247,BuffEffect
2313,85,4,1,3,3700,SpecialEffect
2314,1385,2,1,3,3702,SpecialEffect
2315,1385,1,1,3,3703,SpecialEffect
2316,1386,2,1,3,3704,SpecialEffect
2317,1386,1,1,3,3705,SpecialEffect
2318,1386,3,1,3,3706,SpecialEffect
2319,1386,4,1,3,3707,SpecialEffect
2321,1389,1,1,4,4251,BuffEffect
2322,1390,1,1,5,1559,InteractionEffect
2323,1390,2,1,3,3709,SpecialEffect
2324,1394,1,1,5,1561,InteractionEffect
2325,1395,1,1,5,1562,InteractionEffect
2326,1397,1,1,5,1563,InteractionEffect
2327,1398,1,1,5,1564,InteractionEffect
2328,1400,1,1,5,1565,InteractionEffect
2329,1401,1,1,5,1566,InteractionEffect
2330,1403,1,1,5,1567,InteractionEffect
2331,1404,1,1,5,1568,InteractionEffect
2332,1406,1,1,5,1569,InteractionEffect
2333,1407,1,1,5,1570,InteractionEffect
2334,1396,1,1,5,1571,InteractionEffect
2335,1399,1,1,5,1572,InteractionEffect
2336,1402,1,1,5,1573,InteractionEffect
2337,1405,1,1,5,1574,InteractionEffect
2338,1408,1,1,5,1575,InteractionEffect
2339,1371,2,1,3,923,BubbleEffect
2340,1258,1,1,3,924,BubbleEffect
2341,1385,3,1,3,925,BubbleEffect
2342,1409,1,1,3,4264,BuffEffect
2343,1280,1,1,3,4265,BuffEffect
2344,1410,1,1,3,4266,BuffEffect
2345,1412,2,1,3,3726,SpecialEffect
2346,1412,1,1,3,3727,SpecialEffect
2347,1412,3,1,3,3728,SpecialEffect
2348,1412,4,1,3,3729,SpecialEffect
2350,1413,1,1,5,3731,SpecialEffect
2351,1414,1,1,5,3732,SpecialEffect
2352,1414,2,1,4,4287,BuffEffect
2353,1414,3,1,4,1933,DamageEffect
2354,981,2,1,4,4288,BuffEffect
2355,981,3,1,4,1934,DamageEffect
2356,1413,2,1,4,4289,BuffEffect
2357,1413,3,1,4,1935,DamageEffect
2361,1417,1,1,5,3746,SpecialEffect
2362,1417,2,1,4,4293,BuffEffect
2363,1417,3,1,4,1944,DamageEffect
2364,1418,1,1,5,3747,SpecialEffect
2365,1418,2,1,4,4294,BuffEffect
2366,1418,3,1,4,1945,DamageEffect
2367,1419,1,1,5,3748,SpecialEffect
2368,1419,2,1,4,4295,BuffEffect
2369,1419,3,1,4,1946,DamageEffect
2370,1420,1,1,5,3749,SpecialEffect
2371,1420,2,1,4,4296,BuffEffect
2372,1420,3,1,4,1947,DamageEffect
2373,1426,2,1,3,3757,SpecialEffect
2374,1426,1,1,3,3758,SpecialEffect
2380,1427,1,1,4,3762,SpecialEffect
2381,1428,2,1,4,4305,BuffEffect
2382,1429,2,1,3,3763,SpecialEffect
2383,1429,3,1,4,3764,SpecialEffect
2385,1431,2,1,4,4306,BuffEffect
2386,1432,1,1,4,3766,SpecialEffect
2387,1433,2,1,4,4307,BuffEffect
2388,1429,1,1,3,3767,SpecialEffect
2389,1428,1,1,4,1952,DamageEffect
2390,1431,1,1,4,1953,DamageEffect
2391,1433,1,1,4,1954,DamageEffect
2394,1435,1,1,5,3804,SpecialEffect
2397,1437,1,1,5,3807,SpecialEffect
2398,1438,1,1,5,3808,SpecialEffect
2399,1439,1,1,5,3809,SpecialEffect
2400,1440,1,1,5,3810,SpecialEffect
2410,1445,1,1,4,2009,DamageEffect
2411,1447,2,3,3,3811,SpecialEffect
2412,1447,1,3,3,3812,SpecialEffect
2418,1450,1,3,3,3819,SpecialEffect
2429,1452,1,1,5,1609,InteractionEffect
2438,1451,1,3,3,3834,SpecialEffect
2440,1434,1,3,3,3836,SpecialEffect
2441,1456,1,1,5,3837,SpecialEffect
2442,1457,1,1,5,3838,SpecialEffect
2443,1458,1,1,5,1014,SpawnEffect
2447,1465,1,1,3,3841,SpecialEffect
2448,1467,1,1,5,3842,SpecialEffect
2449,1468,1,1,5,98,SpawnGimmickEffect
2451,1434,2,3,3,3844,SpecialEffect
2453,1469,1,1,4,2023,DamageEffect
2454,1470,1,1,4,2024,DamageEffect
2455,1471,1,1,4,2025,DamageEffect
2456,1472,1,1,4,2026,DamageEffect
2457,1461,1,1,5,3846,SpecialEffect
2458,1473,1,1,5,1015,SpawnEffect
2459,1451,2,1,5,1623,InteractionEffect
2460,1475,1,1,3,3854,SpecialEffect
2461,1475,2,1,3,3855,SpecialEffect
2462,1475,3,1,3,4376,BuffEffect
2463,1475,4,1,5,3973,SkillController
2464,1477,2,1,3,3856,SpecialEffect
2465,1477,1,1,4,3857,SpecialEffect
2467,1477,3,1,3,3858,SpecialEffect
2469,1478,1,1,4,2035,DamageEffect
2470,1478,2,1,4,3860,SpecialEffect
2479,1478,3,1,4,278,DispelEffect
2481,1478,4,1,4,4381,BuffEffect
2483,1477,4,1,5,3975,SkillController
2484,1482,1,1,3,3866,SpecialEffect
2485,1482,2,1,3,3867,SpecialEffect
2486,1483,1,1,4,2037,DamageEffect
2487,1483,2,1,4,3868,SpecialEffect
2488,1483,3,1,4,3869,SpecialEffect
2490,1484,1,1,3,3871,SpecialEffect
2491,1484,2,1,3,3872,SpecialEffect
2492,1485,1,1,4,2038,DamageEffect
2493,1485,2,1,4,3873,SpecialEffect
2494,1485,3,1,4,3874,SpecialEffect
2496,1482,3,1,3,3877,SpecialEffect
2497,1484,3,1,3,3878,SpecialEffect
2504,1493,2,1,3,3900,SpecialEffect
2505,1493,1,1,3,3901,SpecialEffect
2506,1494,2,1,3,3902,SpecialEffect
2507,1494,3,1,3,3903,SpecialEffect
2508,1494,4,1,3,3904,SpecialEffect
2509,1497,1,1,5,1022,SpawnEffect
2510,1498,1,1,5,1649,InteractionEffect
2511,1494,1,1,3,3905,SpecialEffect
2512,1500,1,1,5,1023,SpawnEffect
2513,1502,1,3,3,4391,BuffEffect
2516,1503,2,1,3,3917,SpecialEffect
2517,1503,1,1,3,3918,SpecialEffect
2518,1504,1,1,3,3919,SpecialEffect
2522,1508,1,1,4,2050,DamageEffect
2526,1508,2,1,4,4397,BuffEffect
2527,1510,1,1,5,3926,SpecialEffect
2540,1520,1,1,4,4399,BuffEffect
2546,1518,1,1,3,3943,SpecialEffect
2548,1522,1,3,5,1678,InteractionEffect
2584,231,1,1,3,3970,SpecialEffect
2585,237,1,1,3,3971,SpecialEffect
2644,1550,1,1,4,4421,BuffEffect
2646,1551,1,1,4,4012,SpecialEffect
2652,1551,2,1,4,2084,DamageEffect
2655,1518,2,1,3,4020,SpecialEffect
2658,1520,2,1,4,2087,DamageEffect
2661,1555,1,3,3,4024,SpecialEffect
2662,1555,2,3,3,4025,SpecialEffect
2663,1555,3,3,3,4026,SpecialEffect
2664,1556,1,3,3,4027,SpecialEffect
2665,1556,2,3,3,4028,SpecialEffect
2666,1556,3,3,3,4029,SpecialEffect
2667,1556,4,3,3,4030,SpecialEffect
2668,1556,5,3,3,4031,SpecialEffect
2670,1558,1,3,3,4032,SpecialEffect
2671,1559,1,1,5,1693,InteractionEffect
2672,1559,2,1,5,4033,SpecialEffect
2674,1560,1,1,4,2089,DamageEffect
2676,1560,2,4,4,4034,SpecialEffect
2677,1560,3,1,5,4035,SpecialEffect
2678,1560,4,1,4,4430,BuffEffect
2680,1561,1,1,3,4036,SpecialEffect
2681,1562,1,3,4,4037,SpecialEffect
2682,1562,2,3,4,4038,SpecialEffect
2683,1562,3,3,4,4039,SpecialEffect
2686,1563,1,3,5,4040,SpecialEffect
2687,1563,2,3,5,4041,SpecialEffect
2688,1563,3,3,4,4042,SpecialEffect
2690,1563,4,3,5,4044,SpecialEffect
2692,1563,5,3,5,4046,SpecialEffect
2693,1569,1,1,4,2092,DamageEffect
2695,1568,1,1,5,4047,SpecialEffect
2696,1564,1,1,1,2093,DamageEffect
2697,1564,2,4,4,4048,SpecialEffect
2698,1570,1,1,3,4050,SpecialEffect
2699,1570,2,1,3,4051,SpecialEffect
2700,1571,1,1,3,4052,SpecialEffect
2711,1579,1,1,5,4061,SpecialEffect
2718,1573,2,4,4,4437,BuffEffect
2723,1573,1,4,4,4066,SpecialEffect
2725,1572,1,3,5,4067,SpecialEffect
2786,1616,1,1,3,4115,SpecialEffect
2789,1616,2,1,3,4118,SpecialEffect
2790,1616,3,1,3,4119,SpecialEffect
2791,1616,4,1,3,4120,SpecialEffect
2792,1618,1,1,3,4121,SpecialEffect
2793,1618,2,1,3,4122,SpecialEffect
2794,1618,4,1,4,4123,SpecialEffect
2795,1618,3,1,3,4124,SpecialEffect
2796,1619,2,1,4,4452,BuffEffect
2797,1619,3,1,3,4125,SpecialEffect
2798,1620,2,1,3,4126,SpecialEffect
2800,1620,1,1,3,4127,SpecialEffect
2801,1619,1,1,4,2112,DamageEffect
2802,1621,1,1,4,2113,DamageEffect
2803,1621,2,1,4,4454,BuffEffect
2804,1624,1,1,3,4129,SpecialEffect
2805,1623,2,3,3,4030,SkillController
2806,1624,2,1,3,4130,SpecialEffect
2807,1623,3,3,3,4131,SpecialEffect
2808,1624,3,1,3,4132,SpecialEffect
2809,1625,1,1,4,2115,DamageEffect
2810,1625,2,1,4,4133,SpecialEffect
2811,1626,1,1,3,4134,SpecialEffect
2812,1626,3,1,3,4135,SpecialEffect
2813,1626,2,1,3,4136,SpecialEffect
2814,1627,1,1,4,2116,DamageEffect
2815,1627,2,1,4,4455,BuffEffect
2816,1622,1,3,3,4031,SkillController
2817,1622,2,3,3,4137,SpecialEffect
2818,1622,3,3,3,4138,SpecialEffect
2822,1623,1,3,3,4142,SpecialEffect
2823,1623,4,3,3,4457,BuffEffect
2824,1567,1,1,3,4143,SpecialEffect
2825,1567,2,1,3,4144,SpecialEffect
2826,1622,4,3,3,4150,SpecialEffect
2827,1629,1,3,3,4060,SkillController
2831,1630,1,3,3,4166,SpecialEffect
2833,1632,1,3,3,4069,SkillController
2834,1631,1,3,3,4479,BuffEffect
2836,32,5,1,3,4171,SpecialEffect
2838,73,6,1,3,4173,SpecialEffect
2839,1634,1,1,3,4073,SkillController
2842,1647,1,1,5,4179,SpecialEffect
2845,1212,2,1,3,4485,BuffEffect
2863,1010,7,1,3,4202,SpecialEffect
2864,352,5,1,3,4203,SpecialEffect
2865,1662,1,3,3,4219,SpecialEffect
2866,1662,2,3,3,4220,SpecialEffect
2867,1662,3,3,3,4221,SpecialEffect
2868,1663,1,3,3,4222,SpecialEffect
2869,1663,2,3,3,4223,SpecialEffect
2870,1663,3,3,3,4224,SpecialEffect
