id,stance_id,normal_speed,max_speed,height_collider,height_pivot,size_x,size_y,size_z,model_offset_x,model_offset_y,model_offset_z,view_offset_x,view_offset_y,view_offset_z,name,use_capsule,actor_model_id,ai_move_speed_slow,ai_move_speed_walk,ai_move_speed_run,ai_move_speed_sprint,weapon_offset_x,weapon_offset_y,weapon_offset_z
238,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,21,1.8,1.8,5.4,5.4,,,
239,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,21,1.8,1.8,5.4,5.4,,,
240,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,21,1.8,1.8,5.4,5.4,,,
241,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,22,1.8,1.8,5.4,5.4,,,
242,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,22,1.8,1.8,5.4,5.4,,,
243,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,22,1.8,1.8,5.4,5.4,,,
244,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,22,1.8,1.8,5.4,5.4,,,
245,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,22,1.8,1.8,5.4,5.4,,,
246,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,22,1.8,1.8,5.4,5.4,,,
247,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,22,1.8,1.8,5.4,5.4,,,
248,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,22,1.8,1.8,5.4,5.4,,,
289,1,1.0,5.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,23,1.8,1.8,5.4,5.4,,,
290,2,1.5,4.5,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,23,1.8,1.8,5.4,5.4,,,
291,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,23,1.8,1.8,5.4,5.4,,,
292,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,23,1.8,1.8,5.4,5.4,,,
293,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,23,1.8,1.8,5.4,5.4,,,
294,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,23,1.8,1.8,5.4,5.4,,,
295,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,23,1.8,1.8,5.4,5.4,,,
296,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,23,1.8,1.8,5.4,5.4,,,
297,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,24,1.8,1.8,5.4,5.4,,,
298,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,24,1.8,1.8,5.4,5.4,,,
299,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,24,1.8,1.8,5.4,5.4,,,
300,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,24,1.8,1.8,5.4,5.4,,,
301,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,24,1.8,1.8,5.4,5.4,,,
302,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,24,1.8,1.8,5.4,5.4,,,
303,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,24,1.8,1.8,5.4,5.4,,,
304,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,24,1.8,1.8,5.4,5.4,,,
305,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,25,1.8,1.8,5.4,5.4,,,
306,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,25,1.8,1.8,5.4,5.4,,,
307,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,25,1.8,1.8,5.4,5.4,,,
308,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,25,1.8,1.8,5.4,5.4,,,
309,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,25,1.8,1.8,5.4,5.4,,,
310,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,25,1.8,1.8,5.4,5.4,,,
311,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,25,1.8,1.8,5.4,5.4,,,
312,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,25,1.8,1.8,5.4,5.4,,,
313,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,26,1.8,1.8,5.4,5.4,,,
314,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,26,1.8,1.8,5.4,5.4,,,
315,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,26,1.8,1.8,5.4,5.4,,,
316,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,26,1.8,1.8,5.4,5.4,,,
317,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,26,1.8,1.8,5.4,5.4,,,
318,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,26,1.8,1.8,5.4,5.4,,,
319,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,26,1.8,1.8,5.4,5.4,,,
320,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,26,1.8,1.8,5.4,5.4,,,
377,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,27,1.8,1.8,5.4,5.4,,,
378,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,27,1.8,1.8,5.4,5.4,,,
379,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,27,1.8,1.8,5.4,5.4,,,
380,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,27,1.8,1.8,5.4,5.4,,,
381,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,27,1.8,1.8,5.4,5.4,,,
382,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,27,1.8,1.8,5.4,5.4,,,
383,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,27,1.8,1.8,5.4,5.4,,,
384,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,27,1.8,1.8,5.4,5.4,,,
849,1,1.0,5.0,2.5,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,28,1.8,1.8,5.4,5.4,,,
850,2,1.5,4.5,2.5,0.0,1.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,28,1.8,1.8,5.4,5.4,,,
851,3,1.0,3.8,2.5,0.0,1.5,1.5,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,28,1.8,1.8,5.4,5.4,,,
852,4,1.0,3.8,2.5,0.0,1.5,1.5,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,28,1.8,1.8,5.4,5.4,,,
853,5,1.8,3.8,2.5,1.0,1.5,1.5,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,28,1.8,1.8,5.4,5.4,,,
854,6,0.6,3.0,2.5,0.0,1.5,1.5,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,28,1.8,1.8,5.4,5.4,,,
855,7,0.5,3.0,2.5,0.0,1.5,1.5,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,28,1.8,1.8,5.4,5.4,,,
856,8,0.5,1.0,2.5,0.0,1.5,1.5,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,28,1.8,1.8,5.4,5.4,,,
857,1,1.0,5.0,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,31,1.8,1.8,5.4,5.4,,,
858,2,1.5,4.5,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,31,1.8,1.8,5.4,5.4,,,
859,3,1.0,3.8,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,31,1.8,1.8,5.4,5.4,,,
860,4,1.0,3.8,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,31,1.8,1.8,5.4,5.4,,,
861,5,1.8,3.8,0.8,1.0,0.4,0.4,0.2,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,31,1.8,1.8,5.4,5.4,,,
862,6,0.6,3.0,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,31,1.8,1.8,5.4,5.4,,,
863,7,0.5,3.0,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,31,1.8,1.8,5.4,5.4,,,
864,8,0.5,1.0,0.8,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,31,1.8,1.8,5.4,5.4,,,
865,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,33,1.8,1.8,5.4,5.4,,,
866,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,33,1.8,1.8,5.4,5.4,,,
867,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,33,1.8,1.8,5.4,5.4,,,
868,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,33,1.8,1.8,5.4,5.4,,,
869,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,33,1.8,1.8,5.4,5.4,,,
870,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,33,1.8,1.8,5.4,5.4,,,
871,7,0.5,3.0,1.4,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,33,1.8,1.8,5.4,5.4,,,
872,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,33,1.8,1.8,5.4,5.4,,,
921,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,35,1.8,1.8,5.4,5.4,,,
922,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,35,1.8,1.8,5.4,5.4,,,
923,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,35,1.8,1.8,5.4,5.4,,,
924,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,35,1.8,1.8,5.4,5.4,,,
925,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,35,1.8,1.8,5.4,5.4,,,
926,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,35,1.8,1.8,5.4,5.4,,,
927,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,35,1.8,1.8,5.4,5.4,,,
928,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,35,1.8,1.8,5.4,5.4,,,
929,1,1.0,5.0,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,36,9.6,9.6,9.6,9.6,,,
930,2,1.5,4.5,1.2,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,36,9.6,9.6,9.6,9.6,,,
931,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,36,1.8,1.8,5.4,5.4,,,
932,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,36,1.8,1.8,5.4,5.4,,,
933,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,36,1.8,1.8,5.4,5.4,,,
934,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,36,1.8,1.8,5.4,5.4,,,
935,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,36,1.8,1.8,5.4,5.4,,,
936,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,36,1.8,1.8,5.4,5.4,,,
937,1,1.0,10.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,37,1.8,1.8,6.3,6.3,,,
938,2,1.5,4.5,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,37,1.8,1.8,3.6,5.4,,,
939,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,37,1.8,1.8,5.4,5.4,,,
940,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,37,1.8,1.8,5.4,5.4,,,
941,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,37,1.8,1.8,5.4,5.4,,,
942,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,37,1.8,1.8,5.4,5.4,,,
943,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,37,1.8,1.8,5.4,5.4,,,
944,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,37,1.8,1.8,5.4,5.4,,,
1017,1,1.0,6.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.4,combat,t,38,1.8,1.8,7.2,5.4,,,
1018,2,1.5,6.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.4,relaxed,t,38,1.8,1.8,7.2,5.4,,,
1019,3,1.0,10.0,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.4,swim,t,38,1.8,1.8,5.4,5.4,,,
1020,4,1.0,10.0,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.4,coswim,t,38,1.8,1.8,5.4,5.4,,,
1021,5,1.8,10.0,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,38,1.8,1.8,5.4,5.4,,,
1022,6,0.6,10.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,38,1.8,1.8,5.4,5.4,,,
1023,7,0.5,10.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,38,1.8,1.8,5.4,5.4,,,
1024,8,0.5,10.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,38,1.8,1.8,5.4,5.4,,,
1025,1,1.0,10.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.0,combat,t,39,2.7,2.7,5.4,5.4,,,
1026,2,1.5,10.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.0,relaxed,t,39,2.7,2.7,3.6,3.6,,,
1027,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.0,swim,t,39,1.8,1.8,5.4,5.4,,,
1028,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.0,coswim,t,39,1.8,1.8,5.4,5.4,,,
1029,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,39,1.8,1.8,5.4,5.4,,,
1030,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,39,1.8,1.8,5.4,5.4,,,
1031,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,39,1.8,1.8,5.4,5.4,,,
1032,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,39,1.8,1.8,5.4,5.4,,,
1033,1,1.0,5.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,40,1.8,1.8,3.6,3.6,,,
1034,2,1.5,4.5,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,40,1.8,1.8,3.6,3.6,,,
1035,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,40,1.8,1.8,3.6,3.6,,,
1036,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,40,1.8,1.8,3.6,3.6,,,
1037,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,40,1.8,1.8,3.6,3.6,,,
1038,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,40,1.8,1.8,3.6,3.6,,,
1039,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,40,1.8,1.8,3.6,3.6,,,
1040,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,40,1.8,1.8,3.6,3.6,,,
1041,1,1.0,10.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,41,1.8,1.8,5.0,5.4,,,
1042,2,1.5,10.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,41,1.8,1.8,5.4,5.4,,,
1043,3,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,41,1.8,1.8,5.4,5.4,,,
1044,4,1.0,3.8,0.9,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,41,1.8,1.8,5.4,5.4,,,
1045,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,41,1.8,1.8,5.4,5.4,,,
1046,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,41,1.8,1.8,5.4,5.4,,,
1047,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,41,1.8,1.8,5.4,5.4,,,
1048,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,41,1.8,1.8,5.4,5.4,,,
1049,1,1.0,9.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,2.6,combat,t,42,1.8,1.8,9.0,9.0,,,
1050,2,1.5,9.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.0,0.0,0.0,2.6,relaxed,t,42,1.8,1.8,9.0,9.0,,,
1051,3,1.0,1.8,1.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.6,swim,t,42,1.8,1.8,5.4,5.4,,,
1052,4,1.0,3.8,1.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,42,1.8,1.8,5.4,5.4,,,
1053,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,2.6,combat,t,42,1.8,1.8,5.4,5.4,,,
1054,6,0.6,3.0,1.0,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.6,stealth,t,42,1.8,1.8,5.4,5.4,,,
1055,7,0.5,3.0,1.4,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,42,1.8,1.8,5.4,5.4,,,
1056,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,2.6,prone,t,42,1.8,1.8,5.4,5.4,,,
1057,1,1.0,5.0,1.8,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,44,1.8,1.8,5.4,5.4,,,
1058,2,1.5,4.5,1.8,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,44,1.8,1.8,5.4,5.4,,,
1059,3,1.0,3.8,0.9,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,44,1.8,1.8,5.4,5.4,,,
1060,4,1.0,3.8,0.9,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,44,1.8,1.8,5.4,5.4,,,
1061,5,1.8,3.8,1.2,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,44,1.8,1.8,5.4,5.4,,,
1062,6,0.6,3.0,1.0,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,44,1.8,1.8,5.4,5.4,,,
1063,7,0.5,3.0,1.4,0.0,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,44,1.8,1.8,5.4,5.4,,,
1064,8,0.5,1.0,0.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,44,1.8,1.8,5.4,5.4,,,
1065,1,1.0,5.0,1.5,0.0,0.7,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,45,1.8,1.8,3.6,3.6,,,
1066,2,1.5,4.5,1.5,0.0,0.7,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,45,1.8,1.8,3.6,3.6,,,
1067,3,1.0,3.8,1.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,45,1.8,1.8,5.4,5.4,,,
1068,4,1.0,3.8,1.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,45,1.8,1.8,5.4,5.4,,,
1069,5,1.8,3.8,1.5,1.0,0.4,0.4,0.6,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,45,1.8,1.8,5.4,5.4,,,
1070,6,0.6,3.0,1.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,45,1.8,1.8,5.4,5.4,,,
1071,7,0.5,3.0,1.5,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,45,1.8,1.8,5.4,5.4,,,
1072,8,0.5,1.0,1.5,0.0,0.4,0.4,0.01,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,45,1.8,1.8,5.4,5.4,,,
1225,1,1.0,5.0,2.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.7,combat,t,46,1.8,1.8,5.4,5.4,,,
1226,2,1.5,4.5,2.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.7,relaxed,t,46,1.8,1.2,3.6,5.4,,,
1227,3,1.0,3.8,2.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.7,swim,t,46,1.8,1.8,5.4,5.4,,,
1228,4,1.0,3.8,2.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.7,coswim,t,46,1.8,1.8,5.4,5.4,,,
1229,5,1.8,3.8,2.0,1.0,1.0,1.0,0.2,0.0,0.0,-1.0,0.0,0.0,1.7,combat,t,46,1.8,1.8,5.4,5.4,,,
1230,6,0.6,3.0,2.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.7,stealth,t,46,1.8,1.8,5.4,5.4,,,
1231,7,0.5,3.0,2.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,1.4,crouch,t,46,1.8,1.8,5.4,5.4,,,
1232,8,0.5,1.0,2.0,0.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,prone,t,46,1.8,1.8,5.4,5.4,,,
1233,1,1.0,10.0,2.5,0.0,1.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,2.3,combat,t,47,1.8,1.8,5.4,5.4,,,
1234,2,1.5,10.0,2.5,0.0,1.5,1.5,0.2,0.0,0.0,0.0,0.0,0.0,2.3,relaxed,t,47,1.8,1.8,5.4,5.4,,,
1235,3,1.0,3.8,2.5,0.0,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,2.3,swim,t,47,1.8,1.8,5.4,5.4,,,
