id,event_id,position,next_event_id,per_target,casting,delay,speed,channeling,casting_inc,add_anim_cs_time,casting_delayable,casting_cancelable,cancel_on_big_hit,use_exe_time,fail
1055,909,1,910,f,f,2000,0,f,0,f,f,f,f,f,f
1056,910,1,911,f,f,700,0,f,0,f,f,f,f,f,f
1057,912,1,913,f,f,0,0,f,0,f,f,f,f,f,f
1058,913,1,914,f,f,1500,0,f,0,f,f,f,f,f,f
1059,915,1,916,f,f,0,0,f,0,f,f,f,f,f,f
1060,917,1,918,f,f,1000,0,f,0,f,f,f,f,f,f
1061,924,1,924,f,f,500,0,f,0,f,f,f,f,f,f
1062,919,1,924,f,f,500,0,f,0,f,f,f,f,f,f
1063,925,1,926,f,f,250,0,f,0,f,f,f,f,f,f
1067,925,2,928,f,f,250,0,f,0,f,f,f,f,f,f
1068,925,3,929,f,f,250,0,f,0,f,f,f,f,f,f
1069,925,4,930,f,f,250,0,f,0,f,f,f,f,f,f
1070,931,1,925,f,f,5000,0,f,0,f,f,f,f,f,f
1073,935,1,936,f,f,0,0,f,0,f,f,f,f,f,f
1074,936,1,937,f,f,0,0,f,0,f,f,f,f,f,f
1077,940,1,940,f,f,300,0,f,0,f,f,f,f,f,f
1078,937,1,941,f,f,0,0,f,0,f,f,f,f,f,f
1080,941,1,940,f,f,300,0,f,0,f,f,f,f,f,f
1081,942,1,943,f,f,0,0,f,0,f,f,f,f,f,f
1082,943,1,944,f,f,300,0,f,0,f,f,f,f,f,f
1083,944,1,944,f,f,300,0,f,0,f,f,f,f,f,f
1084,936,2,942,f,f,0,0,f,0,f,f,f,f,f,f
1085,945,1,947,f,f,3000,0,t,0,f,f,f,f,f,f
1086,945,2,946,f,f,0,0,f,0,f,f,f,f,f,f
1087,947,1,948,f,f,500,0,f,0,f,f,f,f,f,f
1088,940,2,939,f,f,500,0,f,0,f,f,f,f,f,f
1089,944,2,939,f,f,500,0,f,0,f,f,f,f,f,f
1090,941,2,939,f,f,500,0,f,0,f,f,f,f,f,f
1091,943,2,939,f,f,500,0,f,0,f,f,f,f,f,f
1098,954,1,318,f,f,0,0,f,0,f,f,f,f,f,f
1099,955,1,316,f,f,500,0,f,0,f,f,f,f,f,f
1101,903,1,958,f,t,2000,0,f,0,f,f,f,f,f,f
1103,959,1,964,f,f,0,0,f,0,f,f,f,f,f,f
1105,959,2,959,f,f,500,0,f,0,f,f,f,f,f,f
1108,964,1,965,f,f,800,0,f,0,f,f,f,f,f,f
1109,965,1,962,f,f,300,0,f,0,f,f,f,f,f,f
1113,958,1,959,f,f,0,0,f,0,f,f,f,f,f,f
1115,947,2,968,f,f,0,0,f,0,f,f,f,f,f,f
1116,969,1,970,f,f,0,0,f,0,f,f,f,f,f,f
1117,970,1,971,f,f,200,0,f,0,t,f,f,f,f,f
1118,971,1,977,f,f,0,0,f,0,f,f,f,f,f,f
1120,973,2,974,f,f,0,30,f,0,f,f,f,f,f,f
1121,973,1,971,f,f,200,0,f,0,f,f,f,f,f,f
1124,977,1,972,f,f,100,0,f,0,f,f,f,f,f,f
1125,977,2,973,f,f,0,0,f,0,f,f,f,f,f,f
1126,979,1,980,f,f,0,0,f,0,f,f,f,f,f,f
1127,980,1,981,f,f,500,0,f,0,f,f,f,f,f,f
1128,981,1,982,f,f,50,0,f,0,f,f,f,f,f,f
1129,982,1,983,f,f,100,0,f,0,f,f,f,f,f,f
1130,984,1,986,f,f,300,0,f,0,f,f,f,f,f,f
1131,984,2,989,f,f,300,0,f,0,f,f,f,f,f,f
1132,984,3,990,f,f,600,0,f,0,f,f,f,f,f,f
1138,995,2,996,f,f,0,0,f,0,f,f,f,f,f,f
1139,995,1,995,f,f,0,0,f,0,f,f,f,f,f,f
1142,1000,1,995,f,f,0,0,f,0,f,f,f,f,f,f
1143,1001,1,998,f,f,0,0,f,0,f,f,f,f,f,f
1144,998,2,999,f,f,0,0,f,0,f,f,f,f,f,f
1145,998,1,998,f,f,0,0,f,0,f,f,f,f,f,f
1146,1002,1,1003,f,f,0,0,f,0,f,f,f,f,f,f
1147,1003,1,1003,f,f,0,0,f,0,f,f,f,f,f,f
1148,1003,2,1004,f,f,0,0,f,0,f,f,f,f,f,f
1150,1005,1,1006,f,f,0,0,f,0,f,f,f,f,f,f
1151,1006,1,1006,f,f,0,0,f,0,f,f,f,f,f,f
1152,1006,2,1007,f,f,0,0,f,0,f,f,f,f,f,f
1156,1004,1,1011,f,f,0,0,f,0,f,f,f,f,f,f
1158,1009,1,1010,f,f,0,0,f,0,f,f,f,f,f,f
1159,1010,1,997,f,f,0,0,f,0,f,f,f,f,f,f
1160,1014,1,1015,f,f,0,0,f,0,f,f,f,f,f,f
1161,1015,1,1016,f,f,0,0,f,0,f,f,f,f,f,f
1162,1016,1,1018,f,f,100,0,f,0,f,f,f,f,f,f
1164,1018,1,1019,f,f,0,0,f,0,f,f,f,f,f,f
1165,1019,1,1019,f,f,100,0,f,0,f,f,f,f,f,f
1167,1020,1,1022,f,f,0,0,f,0,f,f,f,f,f,f
1169,1022,1,1022,f,f,100,0,f,0,f,f,f,f,f,f
1170,1016,2,1020,f,f,100,0,f,0,f,f,f,f,f,f
1171,1016,3,1023,f,f,0,0,f,0,f,f,f,f,f,f
1172,1019,2,1023,f,f,0,0,f,0,f,f,f,f,f,f
1173,1022,2,1023,f,f,0,0,f,0,f,f,f,f,f,f
1177,1027,1,1028,f,f,300,0,f,0,f,f,f,f,f,f
1178,1028,1,1029,f,f,0,0,f,0,f,f,f,f,f,f
1179,1029,1,1030,f,f,0,0,f,0,f,f,f,f,f,f
1180,1030,1,1030,f,f,25,0,f,0,f,f,f,f,f,f
1181,1031,1,1032,f,f,0,0,f,0,f,f,f,f,f,f
1182,1032,1,1032,f,f,25,0,f,0,f,f,f,f,f,f
1184,1028,2,1031,f,f,0,0,f,0,f,f,f,f,f,f
1191,949,1,950,f,f,2000,0,f,0,f,f,f,f,f,f
1192,950,1,949,f,f,0,0,f,0,f,f,f,f,f,f
1193,1035,1,1036,f,t,2000,0,f,0,f,f,f,f,f,f
1194,1036,1,1037,f,f,200,0,f,0,f,f,f,f,f,f
1199,1040,1,1041,f,f,0,0,f,0,f,f,f,f,f,f
1205,1041,1,1044,f,f,0,0,f,0,f,f,f,f,f,f
1206,1044,1,1046,f,f,3000,0,f,0,f,f,f,f,f,f
1207,919,2,1048,f,f,400,0,f,0,f,f,f,f,f,f
1208,924,2,1048,f,f,400,0,f,0,f,f,f,f,f,f
1209,803,2,1049,f,f,0,0,f,0,f,f,f,f,f,f
1210,1049,1,804,f,f,5000,0,f,0,f,f,f,f,f,f
1211,786,2,803,f,t,1000,0,f,0,f,f,f,f,f,f
1212,1050,1,1051,f,f,2000,0,f,0,f,f,f,f,f,f
1221,952,1,1052,f,f,300,0,f,0,f,f,f,f,f,f
1222,1057,1,1058,f,f,300,0,f,0,f,f,f,f,f,f
1223,1058,1,1059,f,f,300,0,f,0,f,f,f,f,f,f
1224,1059,1,1060,f,f,300,0,f,0,f,f,f,f,f,f
1225,952,2,1053,f,f,800,0,f,0,f,f,f,f,f,f
1226,1053,1,1054,f,t,1000,0,f,0,f,f,f,f,f,f
1227,1054,1,1061,f,f,500,0,f,0,f,f,f,f,f,f
1228,1054,2,1055,f,f,1000,0,f,0,f,f,f,f,f,f
1229,1055,1,1056,f,f,600,0,f,0,f,f,f,f,f,f
1230,1055,2,1057,f,f,1000,0,f,0,f,f,f,f,f,f
1231,1060,1,1062,f,f,500,0,f,0,f,f,f,f,f,f
1232,1062,1,1053,f,f,1000,0,f,0,f,f,f,f,f,f
1233,1062,2,1063,f,f,3000,0,f,0,f,f,f,f,f,f
1234,1063,1,1064,f,t,2000,0,f,0,f,f,f,f,f,f
1235,1064,1,1065,f,f,500,0,f,0,f,f,f,f,f,f
1236,1069,1,1066,f,f,0,0,f,0,f,f,f,f,f,f
1237,1067,1,1068,f,f,0,0,f,0,f,f,f,f,f,f
1238,1068,1,1069,f,f,0,0,f,0,f,f,f,f,f,f
1239,1066,1,1070,f,f,50,0,f,0,f,f,f,f,f,f
1240,1069,2,1069,f,f,400,0,f,0,f,f,f,f,f,f
1241,1071,1,118,f,f,1,0,f,0,f,f,f,f,t,f
1243,1078,2,1081,f,f,0,0,f,0,f,f,f,f,f,f
1246,1074,1,1078,f,f,500,0,f,0,f,f,f,f,f,f
1247,1075,1,1078,f,f,500,0,f,0,f,f,f,f,f,f
1248,1076,1,1078,f,f,500,0,f,0,f,f,f,f,f,f
1249,1079,1,1080,f,f,1000,0,f,0,f,f,f,f,f,f
1250,1081,1,1074,f,f,0,0,f,0,f,f,f,f,f,f
1252,1083,1,1075,f,f,0,0,f,0,f,f,f,f,f,f
1253,1078,1,1083,f,f,0,0,f,0,f,f,f,f,f,f
1254,1084,1,1076,f,f,0,0,f,0,f,f,f,f,f,f
1255,1078,3,1084,f,f,0,0,f,0,f,f,f,f,f,f
1261,1093,1,1095,f,f,300,0,f,0,f,f,f,f,f,f
1262,1095,1,1096,f,f,0,0,f,0,f,f,f,f,f,f
1263,1095,2,1098,f,f,0,0,f,0,f,f,f,f,f,f
1264,1095,3,1100,f,f,0,0,f,0,f,f,f,f,f,f
1265,1096,1,1097,f,f,0,0,f,0,f,f,f,f,f,f
1266,1098,1,1099,f,f,0,0,f,0,f,f,f,f,f,f
1267,1097,2,1100,f,f,0,0,f,0,f,f,f,f,f,f
1268,1099,2,1100,f,f,0,0,f,0,f,f,f,f,f,f
1269,1097,1,1097,f,f,100,0,f,0,f,f,f,f,f,f
1270,1099,1,1099,f,f,100,0,f,0,f,f,f,f,f,f
1271,996,1,1008,f,f,0,0,f,0,f,f,f,f,f,f
1272,997,1,1000,f,f,0,0,f,0,f,f,f,f,f,f
1273,1100,1,1101,f,f,1000,0,f,0,f,f,f,f,f,f
1275,1102,1,1103,f,f,500,0,f,0,f,f,f,f,f,f
1278,1104,1,1105,f,f,0,0,f,0,f,f,f,f,f,f
1279,1105,1,1106,f,f,1000,0,f,0,f,f,f,f,f,f
1282,1093,2,1104,f,f,800,0,f,0,f,f,f,f,f,f
1283,1107,1,1108,f,f,0,0,f,0,f,f,f,f,f,f
1284,1108,1,1108,f,f,100,0,f,0,f,f,f,f,f,f
1285,1108,2,1105,f,f,0,0,f,0,f,f,f,f,f,f
1286,1109,1,1110,f,f,0,0,f,0,f,f,f,f,f,f
1287,1110,1,1110,f,f,100,0,f,0,f,f,f,f,f,f
1288,1110,2,1105,f,f,0,0,f,0,f,f,f,f,f,f
1289,1104,2,1107,f,f,0,0,f,0,f,f,f,f,f,f
1290,1104,3,1109,f,f,0,0,f,0,f,f,f,f,f,f
1291,1093,3,1102,f,f,1500,0,f,0,f,f,f,f,f,f
1294,997,2,1002,f,f,0,0,f,0,f,f,f,f,f,f
1295,997,3,1001,f,f,0,0,f,0,f,f,f,f,f,f
1297,999,1,1012,f,f,0,0,f,0,f,f,f,f,f,f
1298,1007,1,1013,f,f,0,0,f,0,f,f,f,f,f,f
1300,997,4,1005,f,f,0,0,f,0,f,f,f,f,f,f
1302,1000,2,1111,f,f,0,0,f,0,f,f,f,f,f,f
1305,694,5,1113,f,t,1000,0,f,0,f,f,f,f,f,f
1308,658,1,1115,f,f,2000,0,f,0,f,f,f,f,f,f
1309,1086,1,1153,f,f,0,0,f,0,f,f,f,f,f,f
1310,1116,1,1117,f,f,0,0,f,0,f,f,f,f,f,f
1311,1117,1,1121,f,f,0,0,f,0,f,f,f,f,f,f
1312,1121,1,1118,f,f,0,0,f,0,f,f,f,f,f,f
1313,1118,1,1122,f,f,0,0,f,0,f,f,f,f,f,f
1314,1119,1,1120,f,f,500,0,f,0,f,f,f,f,f,f
1316,1122,1,1119,f,f,0,0,f,0,f,f,f,f,f,f
1324,1126,1,1127,f,t,2000,0,f,0,f,f,f,f,f,f
1326,1127,1,1128,f,f,0,0,f,0,f,f,f,f,f,f
1327,1128,1,1131,f,f,10000,0,t,0,f,f,f,f,f,f
1329,1129,2,1130,f,f,0,0,f,0,f,f,f,f,f,f
1331,1129,1,1129,f,f,1000,0,f,0,f,f,f,f,f,f
1334,1133,1,1134,f,f,0,0,f,0,f,f,f,f,f,f
1335,1133,2,1133,f,f,1000,0,f,0,f,f,f,f,f,f
1336,1135,1,1129,f,f,0,0,f,0,f,f,f,f,f,f
1337,1135,2,1133,f,f,500,0,f,0,f,f,f,f,f,f
1338,1128,2,1135,f,f,0,0,f,0,f,f,f,f,f,f
1343,1139,1,1140,f,f,0,0,f,0,f,f,f,f,f,f
1345,1138,1,1139,f,f,200,0,f,0,f,f,f,f,f,f
1346,1140,1,1141,f,f,0,0,f,0,f,f,f,f,f,f
1347,1143,1,1144,f,t,2000,0,f,0,f,f,f,f,f,f
1348,1144,1,1145,f,f,0,0,f,0,f,f,f,f,f,f
1349,1145,1,1146,f,f,0,0,f,0,f,f,f,f,f,f
1350,1146,1,1149,f,f,500,0,f,0,f,f,f,f,f,f
1351,1149,1,1150,f,f,500,0,f,0,f,f,f,f,f,f
1352,1145,2,1145,f,f,500,0,f,0,f,f,f,f,f,f
1353,1146,2,1147,f,f,2500,0,f,0,f,f,f,f,f,f
1354,1147,1,1148,f,f,0,0,f,0,f,f,f,f,f,f
1355,1148,1,1151,f,f,500,0,f,0,f,f,f,f,f,f
1356,1151,1,1152,f,f,500,0,f,0,f,f,f,f,f,f
1358,1147,2,1147,f,f,200,0,f,0,f,f,f,f,f,f
1359,1116,2,1116,f,f,200,0,f,0,f,f,f,f,f,f
1360,1153,1,1154,f,f,0,0,f,0,f,f,f,f,f,f
1361,1153,2,1155,f,f,5000,0,t,0,f,f,f,f,f,f
1362,1154,1,1116,f,f,0,0,f,0,f,f,f,f,f,f
1365,1159,1,3,f,f,200,0,f,0,f,f,f,f,f,f
1367,1160,1,1161,f,f,0,0,f,0,f,f,f,f,f,f
1368,1161,1,1162,f,f,0,0,f,0,f,f,f,f,f,f
1369,1161,2,1164,f,f,3000,0,t,0,f,f,f,f,f,f
1370,1162,1,1163,f,f,1500,0,f,0,f,f,f,f,f,f
1371,1163,1,1165,f,f,0,0,f,0,f,f,f,f,f,f
1372,1165,1,1166,f,f,0,0,f,0,f,f,f,f,f,f
1373,1166,1,1167,f,f,0,0,f,0,f,f,f,f,f,f
1374,1167,1,1170,f,f,0,0,f,0,f,f,f,f,f,f
1376,1166,2,1168,f,f,200,0,f,0,f,f,f,f,f,f
1377,1168,1,1168,f,f,200,0,f,0,f,f,f,f,f,f
1379,1170,1,1170,f,f,0,0,f,0,f,f,f,f,f,f
1381,1168,2,1169,f,f,0,0,f,0,f,f,f,f,f,f
1382,1169,1,1171,f,f,0,0,f,0,f,f,f,f,f,f
1383,1171,1,1171,f,f,0,0,f,0,f,f,f,f,f,f
1394,1176,2,1177,f,f,0,0,f,0,f,f,f,f,f,f
1395,1176,1,1178,f,f,300,0,f,0,f,f,f,f,f,f
1396,1178,1,1178,f,f,500,0,f,0,f,f,f,f,f,f
1398,1178,2,1177,f,f,0,0,f,0,f,f,f,f,f,f
1400,1163,2,1179,f,f,0,0,f,0,f,f,f,f,f,f
1406,1183,1,1184,f,f,0,0,f,0,f,f,f,f,f,f
1407,1182,1,1185,f,t,1000,0,f,0,f,f,f,f,f,f
1408,1185,1,1183,f,f,600,0,f,0,f,f,f,f,f,f
1409,1184,1,1186,f,f,0,0,f,0,f,f,f,f,f,f
1410,1187,1,1188,f,f,0,0,f,0,f,f,f,f,f,f
1411,1188,1,1189,f,f,0,0,f,0,f,f,f,f,f,f
1412,1185,2,1187,f,f,600,0,f,0,f,f,f,f,f,f
1413,1190,1,1191,f,f,0,0,f,0,f,f,f,f,f,f
1414,1191,1,1192,f,f,0,0,f,0,f,f,f,f,f,f
1415,1185,3,1190,f,f,600,0,f,0,f,f,f,f,f,f
1416,1186,1,1193,f,f,100,0,f,0,f,f,f,f,f,f
1417,1193,1,1194,f,f,100,0,f,0,f,f,f,f,f,f
1418,1195,1,1196,f,f,100,0,f,0,f,f,f,f,f,f
1419,1189,1,1195,f,f,100,0,f,0,f,f,f,f,f,f
1420,1192,1,1197,f,f,100,0,f,0,f,f,f,f,f,f
1421,1197,1,1198,f,f,100,0,f,0,f,f,f,f,f,f
1422,1179,1,1180,f,f,200,0,f,0,f,f,f,f,f,f
1424,1180,1,1181,f,f,0,0,f,0,f,f,f,f,f,f
1428,1201,1,1202,f,t,2500,0,f,0,f,f,f,f,f,f
1429,1203,1,1204,f,f,1000,0,f,0,f,f,f,f,f,f
1430,1205,1,1206,f,t,5500,0,f,0,f,f,f,f,f,f
1433,1209,1,1211,f,f,0,0,f,0,f,f,f,f,f,f
1435,1211,1,1210,f,f,0,70,f,0,f,f,f,f,f,f
1436,1208,1,1209,f,f,0,0,f,0,f,f,f,f,f,f
1437,1208,2,1208,f,f,200,0,f,0,f,f,f,f,f,f
1438,1212,1,1208,f,f,200,0,f,0,f,f,f,f,f,f
1439,1213,1,1214,f,t,3000,0,f,0,f,f,f,f,f,f
1440,1214,1,1215,f,f,0,0,f,0,f,f,f,f,f,f
1441,1215,1,1216,f,f,0,0,f,0,f,f,f,f,f,f
1442,1216,1,1217,f,f,100,0,f,0,f,f,f,f,f,f
1444,1217,1,1218,f,f,100,0,f,0,f,f,f,f,f,f
1445,1218,1,1218,f,f,100,0,f,0,f,f,f,f,f,f
1446,1219,1,1220,f,f,100,0,f,0,f,f,f,f,f,f
1447,1220,1,1221,f,f,100,0,f,0,f,f,f,f,f,f
1448,1221,1,1221,f,f,100,0,f,0,f,f,f,f,f,f
1449,1215,2,1219,f,f,0,0,f,0,f,f,f,f,f,f
1450,1222,1,1223,f,f,100,0,f,0,f,f,f,f,f,f
1451,1223,1,1224,f,f,100,0,f,0,f,f,f,f,f,f
1452,1224,1,1224,f,f,100,0,f,0,f,f,f,f,f,f
1453,1215,3,1222,f,f,0,0,f,0,f,f,f,f,f,f
1454,1225,1,1226,f,f,100,0,f,0,f,f,f,f,f,f
1455,1226,1,1227,f,f,100,0,f,0,f,f,f,f,f,f
1456,1227,1,1227,f,f,100,0,f,0,f,f,f,f,f,f
1457,1215,4,1225,f,f,0,0,f,0,f,f,f,f,f,f
1458,1228,1,1229,f,f,100,0,f,0,f,f,f,f,f,f
1459,1229,1,1230,f,f,100,0,f,0,f,f,f,f,f,f
1460,1230,1,1230,f,f,100,0,f,0,f,f,f,f,f,f
1461,1215,5,1228,f,f,0,0,f,0,f,f,f,f,f,f
1462,1231,1,1232,f,f,100,0,f,0,f,f,f,f,f,f
1463,1232,1,1233,f,f,100,0,f,0,f,f,f,f,f,f
1464,1233,1,1233,f,f,100,0,f,0,f,f,f,f,f,f
1465,1215,6,1231,f,f,0,0,f,0,f,f,f,f,f,f
1466,1234,1,1235,f,f,50,0,f,0,f,f,f,f,f,f
1467,1235,1,1236,f,f,50,0,f,0,f,f,f,f,f,f
1469,1236,1,1236,f,f,50,0,f,0,f,f,f,f,f,f
1470,1215,8,1237,f,f,1000,0,f,0,f,f,f,f,f,f
1474,1241,1,1249,f,f,0,0,f,0,f,f,f,f,f,f
1475,1240,1,1240,f,f,2000,0,f,0,f,f,f,f,f,f
1476,1243,1,1244,f,f,1500,0,f,0,f,f,f,f,f,f
1477,1244,1,1245,f,f,0,0,f,0,f,f,f,f,f,f
1478,1245,1,1246,f,f,0,0,f,0,f,f,f,f,f,f
1479,1246,1,1247,f,f,0,0,f,0,f,f,f,f,f,f
1480,1247,1,1248,f,f,800,0,f,0,f,f,f,f,f,f
1481,1249,1,1242,f,f,800,0,f,0,f,f,f,f,f,f
1483,1251,1,1252,f,t,1000,0,f,0,f,f,f,f,f,f
1484,1252,1,1253,f,f,200,0,f,0,f,f,f,f,f,f
1485,1253,1,1254,f,f,1500,0,f,0,f,f,f,f,f,f
1486,1254,1,1255,f,f,0,0,f,0,f,f,f,f,f,f
1487,1255,1,1265,f,f,0,0,f,0,f,f,f,f,f,f
1488,1254,2,1254,f,f,500,0,f,0,f,f,f,f,f,f
1489,1256,1,1257,f,f,200,0,f,0,f,f,f,f,f,f
1490,1258,1,1259,f,f,0,0,f,0,f,f,f,f,f,f
1496,1265,1,1256,f,f,0,0,f,0,f,f,f,f,f,f
1497,1266,1,1267,f,f,230,0,f,0,f,f,f,f,f,f
1498,1266,2,1268,f,f,750,0,f,0,f,f,f,f,f,f
1499,1269,1,1271,f,f,300,0,f,0,f,f,f,f,f,f
1501,1253,2,1358,f,f,7000,0,f,0,f,f,f,f,f,f
1502,1259,1,1272,f,f,0,0,f,0,f,f,f,f,f,f
1503,1272,1,1273,f,f,0,0,f,0,f,f,f,f,f,f
1506,1272,2,1272,f,f,1000,0,f,0,f,f,f,f,f,f
1507,1276,1,1277,f,f,300,0,f,0,f,f,f,f,f,f
1509,1277,1,1278,f,f,0,0,f,0,f,f,f,f,f,f
1510,1278,1,1279,f,f,0,0,f,0,f,f,f,f,f,f
1511,1273,1,1276,f,f,0,0,f,0,f,f,f,f,f,f
1512,1281,1,1282,f,f,0,0,f,0,f,f,f,f,f,f
1513,1282,1,1283,f,f,0,0,f,0,f,f,f,f,f,f
1514,1283,1,1284,f,f,0,0,f,0,f,f,f,f,f,f
1515,1284,1,1289,f,f,0,0,f,0,f,f,f,f,f,f
1516,1285,1,1286,f,f,300,0,f,0,f,f,f,f,f,f
1517,1285,2,1287,f,f,200,0,f,0,f,f,f,f,f,f
1518,1286,1,1288,f,f,200,0,f,0,f,f,f,f,f,f
1519,1283,2,1283,f,f,700,0,f,0,f,f,f,f,f,f
1520,1289,1,1285,f,f,500,0,f,0,f,f,f,f,f,f
1521,1240,2,1241,f,f,0,0,f,0,f,f,f,f,f,f
1522,1290,1,1291,f,f,0,0,f,0,f,f,f,f,f,f
1523,1291,1,1292,f,f,800,0,f,0,f,f,f,f,f,f
1526,1240,3,1290,f,f,1000,0,f,0,f,f,f,f,f,f
1528,1296,1,1296,f,f,1000,0,f,0,f,f,f,f,f,f
1529,1296,2,1297,f,f,0,0,f,0,f,f,f,f,f,f
1532,1297,1,1298,f,f,0,0,f,0,f,f,f,f,f,f
1533,1298,1,1299,f,f,800,0,f,0,f,f,f,f,f,f
1534,1300,1,1301,f,f,0,0,f,0,f,f,f,f,f,f
1535,1301,1,1302,f,f,800,0,f,0,f,f,f,f,f,f
1540,1296,3,1300,f,f,500,0,f,0,f,f,f,f,f,f
1542,1309,1,1310,f,f,0,0,f,0,f,f,f,f,f,f
1543,1310,1,1311,f,f,800,0,f,0,f,f,f,f,f,f
1544,1312,1,1313,f,f,0,0,f,0,f,f,f,f,f,f
1545,1313,1,1314,f,f,800,0,f,0,f,f,f,f,f,f
1548,1308,1,1308,f,f,1000,0,f,0,f,f,f,f,f,f
1549,1308,2,1309,f,f,0,0,f,0,f,f,f,f,f,f
1550,1308,3,1312,f,f,500,0,f,0,f,f,f,f,f,f
1552,1319,1,1320,f,f,0,0,f,0,f,f,f,f,f,f
1553,1320,1,1321,f,f,1000,0,f,0,f,f,f,f,f,f
1554,1322,1,1323,f,f,0,0,f,0,f,f,f,f,f,f
1555,1323,1,1324,f,f,1000,0,f,0,f,f,f,f,f,f
1559,1318,1,1319,f,f,0,0,f,0,f,f,f,f,f,f
1560,1318,2,1322,f,f,5000,0,f,0,f,f,f,f,f,f
1563,1328,1,1332,f,f,0,0,f,0,f,f,f,f,f,f
1564,1332,1,1333,f,f,0,0,f,0,f,f,f,f,f,f
1565,1333,1,1331,f,f,1200,0,f,0,f,f,f,f,f,f
1566,1334,1,1335,f,t,2000,0,f,0,f,f,f,f,f,f
1567,1335,1,1336,f,f,0,0,f,0,t,f,f,f,f,f
1568,1336,1,1337,f,f,0,0,f,0,f,f,f,f,f,f
1569,1337,1,1339,f,f,0,0,f,0,f,f,f,f,f,f
1570,1339,1,1342,f,f,0,0,f,0,f,f,f,f,f,f
1571,1336,2,1340,f,f,0,0,f,0,f,f,f,f,f,f
1572,1340,1,1341,f,f,0,0,f,0,f,f,f,f,f,f
1573,1341,1,1342,f,f,0,0,f,0,f,f,f,f,f,f
1576,1336,3,1342,f,f,0,0,f,0,f,f,f,f,f,f
1577,1343,1,1344,f,f,0,0,f,0,f,f,f,f,f,f
1578,1343,2,1346,f,f,0,0,f,0,f,f,f,f,f,f
1579,1343,3,1348,f,f,0,0,f,0,f,f,f,f,f,f
1580,1344,1,1345,f,f,0,0,f,0,f,f,f,f,f,f
1581,1345,1,1348,f,f,0,0,f,0,f,f,f,f,f,f
1582,1346,1,1347,f,f,0,0,f,0,f,f,f,f,f,f
1583,1347,1,1348,f,f,0,0,f,0,f,f,f,f,f,f
1584,1335,2,1343,f,f,0,0,f,0,t,f,f,f,f,f
1585,1350,1,1351,f,f,0,0,f,0,f,f,f,f,f,f
1586,1351,1,1354,f,f,0,0,f,0,f,f,f,f,f,f
1587,1354,1,1352,f,f,0,0,f,0,f,f,f,f,f,f
1588,1352,1,1353,f,f,0,0,f,0,f,f,f,f,f,f
1589,1354,2,1354,f,f,1000,0,f,0,f,f,f,f,f,f
1593,1358,1,1269,f,f,1000,0,f,0,f,f,f,f,f,f
1594,1359,1,1360,f,t,2000,0,f,0,f,f,f,f,f,f
1595,1360,1,1361,f,f,0,0,f,0,f,f,f,f,f,f
1596,1361,1,1362,f,f,1000,0,f,0,f,f,f,f,f,f
1597,1362,1,1363,f,f,0,0,f,0,f,f,f,f,f,f
1598,1363,1,1364,f,f,0,0,f,0,f,f,f,f,f,f
1599,1364,1,1365,f,f,550,0,f,0,f,f,f,f,f,f
1600,1365,1,1366,f,f,100,0,f,0,f,f,f,f,f,f
1601,1362,2,1367,f,f,7000,0,f,0,f,f,f,f,f,f
1602,1367,1,1368,f,f,0,0,f,0,f,f,f,f,f,f
1603,1368,1,1369,f,f,1000,0,f,0,f,f,f,f,f,f
1604,1369,1,1370,f,f,300,0,f,0,f,f,f,f,f,f
1605,1363,2,1363,f,t,500,0,f,0,f,f,f,f,f,f
1606,1371,1,1372,f,t,2000,0,f,0,f,f,f,f,f,f
1608,1372,1,1378,f,f,0,0,f,0,f,f,f,f,f,f
1609,1374,1,1375,f,f,0,0,f,0,f,f,f,f,f,f
1611,1378,1,1374,f,f,0,0,f,0,f,f,f,f,f,f
1612,1378,2,1376,f,f,0,0,f,0,f,f,f,f,f,f
1613,1378,3,1377,f,t,5000,0,f,0,f,f,f,f,f,f
1614,1374,2,1374,f,f,500,0,f,0,f,f,f,f,f,f
1615,1379,1,1240,f,f,2000,0,f,0,f,f,f,f,f,f
1616,1380,1,1318,f,f,2000,0,f,0,f,f,f,f,f,f
1617,1381,1,1328,f,f,2000,0,f,0,f,f,f,f,f,f
1618,1382,1,1308,f,f,2000,0,f,0,f,f,f,f,f,f
1619,1383,1,1296,f,f,2000,0,f,0,f,f,f,f,f,f
1620,1215,7,1384,f,f,800,0,f,0,f,f,f,f,f,f
1621,1385,1,1386,f,t,3000,0,f,0,f,f,f,f,f,f
1622,1386,1,1387,f,f,0,0,f,0,t,f,f,f,f,f
1623,1387,1,1388,f,f,0,0,f,0,f,f,f,f,f,f
1624,1388,1,1389,f,f,500,0,f,0,f,f,f,f,f,f
1625,1389,1,1390,f,f,500,0,f,0,f,f,f,f,f,f
1626,1391,1,1392,f,f,0,0,f,0,f,f,f,f,f,f
1627,1392,1,1393,f,f,0,0,f,0,f,f,f,f,f,f
1628,1394,1,1395,f,f,100,0,f,0,f,f,f,f,f,f
1629,1395,1,1396,f,f,100,0,f,0,f,f,f,f,f,f
1630,1396,1,1396,f,f,100,0,f,0,f,f,f,f,f,f
1631,1397,1,1398,f,f,100,0,f,0,f,f,f,f,f,f
1632,1398,1,1399,f,f,100,0,f,0,f,f,f,f,f,f
1633,1399,1,1399,f,f,100,0,f,0,f,f,f,f,f,f
