id,item_id,slot_type_id,type_id,base_enchantable,asset_id,mod_set_id,eiset_id,or_unit_reqs,repairable,durability_multiplier,base_equipment,recharge_buff_id,charge_lifetime,charge_count,useAsStat,skin_kind_id
977,6420,8,1,t,0,73,,f,t,100,t,,0,0,t,1
978,6421,8,1,t,0,62,,f,t,100,t,,0,0,t,1
979,6422,8,1,t,0,74,,f,t,100,t,,0,0,t,1
980,6423,8,1,t,0,68,,f,t,100,t,,0,0,t,1
981,6424,8,1,t,0,75,,f,t,100,t,,0,0,t,1
982,6425,8,1,t,0,65,,f,t,100,t,,0,0,t,1
983,6426,8,1,t,0,,,f,t,100,t,,0,0,t,1
984,6427,8,1,t,0,,,f,t,100,t,,0,0,t,1
985,6428,8,1,t,0,,,f,t,100,t,,0,0,t,1
986,6429,8,1,t,0,,,f,t,100,t,,0,0,t,1
987,6430,8,1,t,0,,,f,t,100,t,,0,0,t,1
988,6431,8,1,t,0,,,f,t,100,t,,0,0,t,1
989,6432,8,1,t,0,,,f,t,100,t,,0,0,t,1
990,6433,8,1,t,0,,,f,t,100,t,,0,0,t,1
991,6434,8,1,t,0,,,f,t,100,t,,0,0,t,1
992,6435,8,1,t,0,,,f,t,100,t,,0,0,t,1
993,6436,8,1,t,0,,,f,t,100,t,,0,0,t,1
994,6437,8,1,t,0,,,f,t,100,t,,0,0,t,1
995,6438,6,1,t,1668,65,,f,t,100,t,,0,0,t,3
996,6439,6,1,t,2093,37,,f,t,100,t,,0,0,t,3
997,6440,6,1,t,0,73,,f,t,100,t,,0,0,t,3
998,6441,6,1,t,2068,62,,f,t,100,t,,0,0,t,3
999,6442,6,1,t,2052,74,,f,t,100,t,,0,0,t,3
1000,6443,6,1,t,0,68,,f,t,100,t,,0,0,t,3
1001,6444,6,1,t,2059,75,,f,t,100,t,,0,0,t,3
1002,6445,6,1,t,0,65,,f,t,100,t,,0,0,t,3
1003,6446,6,1,t,1673,37,,f,t,100,t,,0,0,t,3
1004,6447,6,1,t,1648,73,,f,t,100,t,,0,0,t,3
1005,6448,6,1,t,1653,62,,f,t,100,t,,0,0,t,3
1006,6449,6,1,t,1638,74,,f,t,100,t,,0,0,t,3
1007,6450,6,1,t,1623,68,,f,t,100,t,,0,0,t,3
1008,6451,6,1,t,1633,75,,f,t,100,t,,0,0,t,3
1009,6452,6,1,t,1658,65,,f,t,100,t,,0,0,t,3
1010,6453,6,1,t,1403,,,f,t,100,t,,0,0,t,3
1011,6454,6,1,t,801,,,f,t,100,t,,0,0,t,3
1012,6455,6,1,t,677,,,f,t,100,t,,0,0,t,3
1013,6456,6,1,t,1192,,,f,t,100,t,,0,0,t,3
1014,6457,6,1,t,907,,,f,t,100,t,,0,0,t,3
1015,6458,6,1,t,1197,,,f,t,100,t,,0,0,t,3
1016,6459,6,1,t,1398,,,f,t,100,t,,0,0,t,3
1017,6460,6,1,t,1403,,,f,t,100,t,,0,0,t,3
1018,6461,6,1,t,801,,,f,t,100,t,,0,0,t,3
1019,6462,6,1,t,677,,,f,t,100,t,,0,0,t,3
1020,6463,6,1,t,1192,,,f,t,100,t,,0,0,t,3
1021,6464,6,1,t,907,,,f,t,100,t,,0,0,t,3
1022,6465,4,1,t,0,65,,f,t,100,t,,0,0,t,1
1023,6466,4,1,t,0,37,,f,t,100,t,,0,0,t,1
1024,6467,4,1,t,0,73,,f,t,100,t,,0,0,t,1
1025,6468,4,1,t,0,62,,f,t,100,t,,0,0,t,1
1026,6469,4,1,t,0,74,,f,t,100,t,,0,0,t,1
1027,6470,4,1,t,0,68,,f,t,100,t,,0,0,t,1
1028,6471,4,1,t,0,75,,f,t,100,t,,0,0,t,1
1029,6472,4,1,t,0,65,,f,t,100,t,,0,0,t,1
1030,6473,4,1,t,0,37,,f,t,100,t,,0,0,t,1
1031,6474,4,1,t,0,73,,f,t,100,t,,0,0,t,1
1032,6475,4,1,t,0,62,,f,t,100,t,,0,0,t,1
1033,6476,4,1,t,0,74,,f,t,100,t,,0,0,t,1
1034,6477,4,1,t,0,68,,f,t,100,t,,0,0,t,1
1035,6478,4,1,t,0,75,,f,t,100,t,,0,0,t,1
1036,6479,4,1,t,0,65,,f,t,100,t,,0,0,t,1
1037,6480,4,1,t,0,,,f,t,100,t,,0,0,t,1
1038,6481,4,1,t,0,,,f,t,100,t,,0,0,t,1
1039,6482,4,1,t,0,,,f,t,100,t,,0,0,t,1
1040,6483,4,1,t,0,,,f,t,100,t,,0,0,t,1
1041,6484,4,1,t,0,,,f,t,100,t,,0,0,t,1
1042,6485,4,1,t,0,,,f,t,100,t,,0,0,t,1
1043,6486,4,1,t,0,,,f,t,100,t,,0,0,t,1
1044,6487,4,1,t,0,,,f,t,100,t,,0,0,t,1
1045,6488,4,1,t,0,,,f,t,100,t,,0,0,t,1
1046,6489,4,1,t,0,,,f,t,100,t,,0,0,t,1
1047,6490,4,1,t,0,,,f,t,100,t,,0,0,t,1
1048,6491,4,1,t,0,,,f,t,100,t,,0,0,t,1
1049,6492,5,1,t,1667,65,,f,t,100,t,,0,0,t,3
1050,6493,5,1,t,2092,37,,f,t,100,t,,0,0,t,3
1051,6494,5,1,t,0,73,,f,t,100,t,,0,0,t,3
1052,6495,5,1,t,0,62,,f,t,100,t,,0,0,t,3
1053,6496,5,1,t,0,74,,f,t,100,t,,0,0,t,3
1054,6497,5,1,t,0,68,,f,t,100,t,,0,0,t,3
1055,6498,5,1,t,0,75,,f,t,100,t,,0,0,t,3
1056,6499,5,1,t,0,65,,f,t,100,t,,0,0,t,3
1057,6500,5,1,t,1672,37,,f,t,100,t,,0,0,t,3
1058,6501,5,1,t,1647,73,,f,t,100,t,,0,0,t,3
1059,6502,5,1,t,1652,62,,f,t,100,t,,0,0,t,3
1060,6503,5,1,t,1637,74,,f,t,100,t,,0,0,t,3
1061,6504,5,1,t,1622,68,,f,t,100,t,,0,0,t,3
1062,6505,5,1,t,1632,75,,f,t,100,t,,0,0,t,3
1063,6506,5,1,t,1657,65,,f,t,100,t,,0,0,t,3
1064,6507,5,1,t,1402,,,f,t,100,t,,0,0,t,3
1065,6508,5,1,t,788,,,f,t,100,t,,0,0,t,3
1066,6509,5,1,t,679,,,f,t,100,t,,0,0,t,3
1067,6510,5,1,t,1191,,,f,t,100,t,,0,0,t,3
1068,6511,5,1,t,908,,,f,t,100,t,,0,0,t,3
1069,6512,5,1,t,1196,,,f,t,100,t,,0,0,t,3
1070,6513,5,1,t,1397,,,f,t,100,t,,0,0,t,3
1071,6514,5,1,t,1402,,,f,t,100,t,,0,0,t,3
1072,6515,5,1,t,788,,,f,t,100,t,,0,0,t,3
1073,6516,5,1,t,679,,,f,t,100,t,,0,0,t,3
1074,6517,5,1,t,1191,,,f,t,100,t,,0,0,t,3
1075,6518,5,1,t,908,,,f,t,100,t,,0,0,t,3
1076,6519,7,1,t,1669,65,,f,t,100,t,,0,0,t,3
1077,6520,7,1,t,2094,37,,f,t,100,t,,0,0,t,3
1078,6521,7,1,t,0,73,,f,t,100,t,,0,0,t,3
1079,6522,7,1,t,0,62,,f,t,100,t,,0,0,t,3
1080,6523,7,1,t,2053,74,,f,t,100,t,,0,0,t,3
1081,6524,7,1,t,0,68,,f,t,100,t,,0,0,t,3
1082,6525,7,1,t,2061,75,,f,t,100,t,,0,0,t,3
1083,6526,7,1,t,0,65,,f,t,100,t,,0,0,t,3
1084,6527,7,1,t,1674,37,,f,t,100,t,,0,0,t,3
1085,6528,7,1,t,1649,73,,f,t,100,t,,0,0,t,3
1086,6529,7,1,t,1654,62,,f,t,100,t,,0,0,t,3
1087,6530,7,1,t,1639,74,,f,t,100,t,,0,0,t,3
1088,6531,7,1,t,1624,68,,f,t,100,t,,0,0,t,3
1089,6532,7,1,t,1634,75,,f,t,100,t,,0,0,t,3
1090,6533,7,1,t,1659,65,,f,t,100,t,,0,0,t,3
1091,6534,7,1,t,1404,,,f,t,100,t,,0,0,t,3
1092,6535,7,1,t,789,,,f,t,100,t,,0,0,t,3
1093,6536,7,1,t,680,,,f,t,100,t,,0,0,t,3
1094,6537,7,1,t,1193,,,f,t,100,t,,0,0,t,3
1095,6538,7,1,t,909,,,f,t,100,t,,0,0,t,3
1096,6539,7,1,t,1198,,,f,t,100,t,,0,0,t,3
1097,6540,7,1,t,1399,,,f,t,100,t,,0,0,t,3
1098,6541,7,1,t,1404,,,f,t,100,t,,0,0,t,3
1099,6542,7,1,t,789,,,f,t,100,t,,0,0,t,3
1100,6543,7,1,t,680,,,f,t,100,t,,0,0,t,3
1101,6544,7,1,t,1193,,,f,t,100,t,,0,0,t,3
1102,6545,7,1,t,909,,,f,t,100,t,,0,0,t,3
1103,6546,1,1,t,1675,,,f,t,100,t,,0,0,t,3
1104,6547,1,1,t,1660,,,f,t,100,t,,0,0,t,3
1105,6548,1,1,t,1655,,,f,t,100,t,,0,0,t,3
1106,6549,1,1,t,1645,,,f,t,100,t,,0,0,t,3
1107,6550,1,1,t,1620,,,f,t,100,t,,0,0,t,3
1108,6551,1,1,t,1610,,,f,t,100,t,,0,0,t,3
1109,6552,1,1,t,1640,,,f,t,100,t,,0,0,t,3
1110,6553,1,1,t,1625,,,f,t,100,t,,0,0,t,3
1111,6554,1,1,t,1635,,,f,t,100,t,,0,0,t,3
1112,6555,1,1,t,1615,,,f,t,100,t,,0,0,t,3
1113,6556,1,1,t,1630,,,f,t,100,t,,0,0,t,3
1114,6557,1,1,t,1655,,,f,t,100,t,,0,0,t,3
1115,6558,1,1,t,1675,,,f,t,100,t,,0,0,t,3
1116,6559,1,1,t,1660,,,f,t,100,t,,0,0,t,3
1117,6560,1,1,t,1650,,,f,t,100,t,,0,0,t,3
1118,6561,1,1,t,1670,,,f,t,100,t,,0,0,t,3
1119,6562,1,1,t,1610,,,f,t,100,t,,0,0,t,3
1120,6563,1,1,t,1645,,,f,t,100,t,,0,0,t,3
1121,6564,1,1,t,1665,,,f,t,100,t,,0,0,t,3
1122,6565,1,1,t,1630,,,f,t,100,t,,0,0,t,3
1123,6566,1,1,t,1645,,,f,t,100,t,,0,0,t,3
1124,6567,1,1,t,1615,,,f,t,100,t,,0,0,t,3
1125,6568,1,1,t,1650,,,f,t,100,t,,0,0,t,3
1126,6569,1,1,t,1675,,,f,t,100,t,,0,0,t,3
1127,6570,1,1,t,1640,,,f,t,100,t,,0,0,t,3
1128,6571,1,1,t,1660,,,f,t,100,t,,0,0,t,3
1129,6572,1,1,t,1625,,,f,t,100,t,,0,0,t,3
1130,6573,3,1,t,1671,,,f,t,100,t,,0,0,t,3
1131,6574,3,1,t,1651,,,f,t,100,t,,0,0,t,3
1132,6575,3,1,t,1631,,,f,t,100,t,,0,0,t,3
1133,6576,3,1,t,1611,,,f,t,100,t,,0,0,t,3
1134,6577,3,1,t,1621,,,f,t,100,t,,0,0,t,3
1135,6578,3,1,t,1611,,,f,t,100,t,,0,0,t,3
1136,6579,3,1,t,1641,,,f,t,100,t,,0,0,t,3
1137,6580,3,1,t,1626,,,f,t,100,t,,0,0,t,3
1138,6581,3,1,t,1636,,,f,t,100,t,,0,0,t,3
1139,6582,3,1,t,1616,,,f,t,100,t,,0,0,t,3
1140,6583,3,1,t,1631,,,f,t,100,t,,0,0,t,3
1141,6584,3,1,t,1656,,,f,t,100,t,,0,0,t,3
1142,6585,3,1,t,1676,,,f,t,100,t,,0,0,t,3
1143,6586,3,1,t,1661,,,f,t,100,t,,0,0,t,3
1144,6587,3,1,t,1651,,,f,t,100,t,,0,0,t,3
1145,6588,3,1,t,1671,,,f,t,100,t,,0,0,t,3
1146,6589,3,1,t,1611,,,f,t,100,t,,0,0,t,3
1147,6590,3,1,t,1646,,,f,t,100,t,,0,0,t,3
1148,6591,3,1,t,1666,,,f,t,100,t,,0,0,t,3
1149,6592,3,1,t,1631,,,f,t,100,t,,0,0,t,3
1150,6593,3,1,t,1646,,,f,t,100,t,,0,0,t,3
1151,6594,3,1,t,1616,,,f,t,100,t,,0,0,t,3
1152,6595,3,1,t,1651,,,f,t,100,t,,0,0,t,3
1153,6596,3,1,t,1676,,,f,t,100,t,,0,0,t,3
1154,6597,3,1,t,1641,,,f,t,100,t,,0,0,t,3
1155,6598,3,1,t,1661,,,f,t,100,t,,0,0,t,3
1156,6599,3,1,t,1626,,,f,t,100,t,,0,0,t,3
1157,6600,8,1,t,0,,,f,t,100,t,,0,0,t,1
1158,6601,8,1,t,0,,,f,t,100,t,,0,0,t,1
1159,6602,8,1,t,0,,,f,t,100,t,,0,0,t,1
1160,6603,8,1,t,0,,,f,t,100,t,,0,0,t,1
1161,6604,8,1,t,0,,,f,t,100,t,,0,0,t,1
1162,6605,8,1,t,0,,,f,t,100,t,,0,0,t,1
1163,6606,8,1,t,0,,,f,t,100,t,,0,0,t,1
1164,6607,8,1,t,0,,,f,t,100,t,,0,0,t,1
1165,6608,8,1,t,0,,,f,t,100,t,,0,0,t,1
1166,6609,8,1,t,0,,,f,t,100,t,,0,0,t,1
1167,6610,8,1,t,0,,,f,t,100,t,,0,0,t,1
1168,6611,8,1,t,0,,,f,t,100,t,,0,0,t,1
1169,6612,8,1,t,0,,,f,t,100,t,,0,0,t,1
1170,6613,8,1,t,0,,,f,t,100,t,,0,0,t,1
1171,6614,8,1,t,0,,,f,t,100,t,,0,0,t,1
1172,6615,8,1,t,0,,,f,t,100,t,,0,0,t,1
1173,6616,8,1,t,0,,,f,t,100,t,,0,0,t,1
1174,6617,8,1,t,0,,,f,t,100,t,,0,0,t,1
1175,6618,8,1,t,0,,,f,t,100,t,,0,0,t,1
1176,6619,8,1,t,0,,,f,t,100,t,,0,0,t,1
1177,6620,8,1,t,0,,,f,t,100,t,,0,0,t,1
1178,6621,8,1,t,0,,,f,t,100,t,,0,0,t,1
1179,6622,8,1,t,0,,,f,t,100,t,,0,0,t,1
1180,6623,8,1,t,0,,,f,t,100,t,,0,0,t,1
1181,6624,8,1,t,0,,,f,t,100,t,,0,0,t,1
1182,6625,8,1,t,0,,,f,t,100,t,,0,0,t,1
1183,6626,8,1,t,0,,,f,t,100,t,,0,0,t,1
1184,6627,6,1,t,1197,,,f,t,100,t,,0,0,t,3
1185,6628,6,1,t,1398,,,f,t,100,t,,0,0,t,3
1186,6629,6,1,t,1403,,,f,t,100,t,,0,0,t,3
1187,6630,6,1,t,801,,,f,t,100,t,,0,0,t,3
1188,6631,6,1,t,1658,,,f,t,100,t,,0,0,t,3
1189,6632,6,1,t,1648,,,f,t,100,t,,0,0,t,3
1190,6633,6,1,t,1678,,,f,t,100,t,,0,0,t,3
1191,6634,6,1,t,1663,,,f,t,100,t,,0,0,t,3
1192,6635,6,1,t,1673,,,f,t,100,t,,0,0,t,3
1193,6636,6,1,t,1653,,,f,t,100,t,,0,0,t,3
1194,6637,6,1,t,1668,,,f,t,100,t,,0,0,t,3
1195,6638,6,1,t,1623,,,f,t,100,t,,0,0,t,3
1196,6639,6,1,t,1643,,,f,t,100,t,,0,0,t,3
1197,6640,6,1,t,1628,,,f,t,100,t,,0,0,t,3
1198,6641,6,1,t,1618,,,f,t,100,t,,0,0,t,3
1199,6642,6,1,t,1638,,,f,t,100,t,,0,0,t,3
1200,6643,6,1,t,1648,,,f,t,100,t,,0,0,t,3
1201,6644,6,1,t,1613,,,f,t,100,t,,0,0,t,3
1202,6645,6,1,t,1633,,,f,t,100,t,,0,0,t,3
1203,6646,6,1,t,1668,,,f,t,100,t,,0,0,t,3
1204,6647,6,1,t,1613,,,f,t,100,t,,0,0,t,3
1205,6648,6,1,t,1653,,,f,t,100,t,,0,0,t,3
1206,6649,6,1,t,1618,,,f,t,100,t,,0,0,t,3
1207,6650,6,1,t,1643,,,f,t,100,t,,0,0,t,3
1208,6651,6,1,t,1678,,,f,t,100,t,,0,0,t,3
1209,6652,6,1,t,1628,,,f,t,100,t,,0,0,t,3
1210,6653,6,1,t,1663,,,f,t,100,t,,0,0,t,3
1211,6654,4,1,t,0,,,f,t,100,t,,0,0,t,1
1212,6655,4,1,t,0,,,f,t,100,t,,0,0,t,1
1213,6656,4,1,t,0,,,f,t,100,t,,0,0,t,1
1214,6657,4,1,t,0,,,f,t,100,t,,0,0,t,1
1215,6658,4,1,t,0,,,f,t,100,t,,0,0,t,1
1216,6659,4,1,t,0,,,f,t,100,t,,0,0,t,1
1217,6660,4,1,t,0,,,f,t,100,t,,0,0,t,1
1218,6661,4,1,t,0,,,f,t,100,t,,0,0,t,1
1219,6662,4,1,t,0,,,f,t,100,t,,0,0,t,1
1220,6663,4,1,t,0,,,f,t,100,t,,0,0,t,1
1221,6664,4,1,t,0,,,f,t,100,t,,0,0,t,1
1222,6665,4,1,t,0,,,f,t,100,t,,0,0,t,1
1223,6666,4,1,t,0,,,f,t,100,t,,0,0,t,1
1224,6667,4,1,t,0,,,f,t,100,t,,0,0,t,1
1225,6668,4,1,t,0,,,f,t,100,t,,0,0,t,1
1226,6669,4,1,t,0,,,f,t,100,t,,0,0,t,1
1227,6670,4,1,t,0,,,f,t,100,t,,0,0,t,1
1228,6671,4,1,t,0,,,f,t,100,t,,0,0,t,1
1229,6672,4,1,t,0,,,f,t,100,t,,0,0,t,1
1230,6673,4,1,t,0,,,f,t,100,t,,0,0,t,1
1231,6674,4,1,t,0,,,f,t,100,t,,0,0,t,1
1232,6675,4,1,t,0,,,f,t,100,t,,0,0,t,1
1233,6676,4,1,t,0,,,f,t,100,t,,0,0,t,1
1234,6677,4,1,t,0,,,f,t,100,t,,0,0,t,1
1235,6678,4,1,t,0,,,f,t,100,t,,0,0,t,1
1236,6679,4,1,t,0,,,f,t,100,t,,0,0,t,1
1237,6680,4,1,t,0,,,f,t,100,t,,0,0,t,1
1238,6681,5,1,t,1196,,,f,t,100,t,,0,0,t,3
1239,6682,5,1,t,1397,,,f,t,100,t,,0,0,t,3
1240,6683,5,1,t,1402,,,f,t,100,t,,0,0,t,3
1241,6684,5,1,t,788,,,f,t,100,t,,0,0,t,3
1242,6685,5,1,t,1657,,,f,t,100,t,,0,0,t,3
1243,6686,5,1,t,1647,,,f,t,100,t,,0,0,t,3
1244,6687,5,1,t,1677,,,f,t,100,t,,0,0,t,3
1245,6688,5,1,t,1662,,,f,t,100,t,,0,0,t,3
1246,6689,5,1,t,1672,,,f,t,100,t,,0,0,t,3
1247,6690,5,1,t,1652,,,f,t,100,t,,0,0,t,3
1248,6691,5,1,t,1667,,,f,t,100,t,,0,0,t,3
1249,6692,5,1,t,1622,,,f,t,100,t,,0,0,t,3
1250,6693,5,1,t,1642,,,f,t,100,t,,0,0,t,3
1251,6694,5,1,t,1627,,,f,t,100,t,,0,0,t,3
1252,6695,5,1,t,1617,,,f,t,100,t,,0,0,t,3
1253,6696,5,1,t,1637,,,f,t,100,t,,0,0,t,3
1254,6697,5,1,t,1647,,,f,t,100,t,,0,0,t,3
1255,6698,5,1,t,1612,,,f,t,100,t,,0,0,t,3
1256,6699,5,1,t,1632,,,f,t,100,t,,0,0,t,3
1257,6700,5,1,t,1667,,,f,t,100,t,,0,0,t,3
1258,6701,5,1,t,1612,,,f,t,100,t,,0,0,t,3
1259,6702,5,1,t,1652,,,f,t,100,t,,0,0,t,3
1260,6703,5,1,t,1617,,,f,t,100,t,,0,0,t,3
1261,6704,5,1,t,1642,,,f,t,100,t,,0,0,t,3
1262,6705,5,1,t,1677,,,f,t,100,t,,0,0,t,3
1263,6706,5,1,t,1627,,,f,t,100,t,,0,0,t,3
1264,6707,5,1,t,1662,,,f,t,100,t,,0,0,t,3
1265,6708,7,1,t,1198,,,f,t,100,t,,0,0,t,3
1266,6709,7,1,t,1399,,,f,t,100,t,,0,0,t,3
1267,6710,7,1,t,1404,,,f,t,100,t,,0,0,t,3
1268,6711,7,1,t,789,,,f,t,100,t,,0,0,t,3
1269,6712,7,1,t,1659,,,f,t,100,t,,0,0,t,3
1270,6713,7,1,t,1649,,,f,t,100,t,,0,0,t,3
1271,6714,7,1,t,1679,,,f,t,100,t,,0,0,t,3
1272,6715,7,1,t,1664,,,f,t,100,t,,0,0,t,3
1273,6716,7,1,t,1674,,,f,t,100,t,,0,0,t,3
1274,6717,7,1,t,1654,,,f,t,100,t,,0,0,t,3
1275,6718,7,1,t,1669,,,f,t,100,t,,0,0,t,3
1276,6719,7,1,t,1624,,,f,t,100,t,,0,0,t,3
1277,6720,7,1,t,1644,,,f,t,100,t,,0,0,t,3
1278,6721,7,1,t,1629,,,f,t,100,t,,0,0,t,3
1279,6722,7,1,t,1619,,,f,t,100,t,,0,0,t,3
1280,6723,7,1,t,1639,,,f,t,100,t,,0,0,t,3
1281,6724,7,1,t,1649,,,f,t,100,t,,0,0,t,3
1282,6725,7,1,t,1614,,,f,t,100,t,,0,0,t,3
1283,6726,7,1,t,1634,,,f,t,100,t,,0,0,t,3
1284,6727,7,1,t,1669,,,f,t,100,t,,0,0,t,3
1285,6728,7,1,t,1614,,,f,t,100,t,,0,0,t,3
1286,6729,7,1,t,1654,,,f,t,100,t,,0,0,t,3
1287,6730,7,1,t,1619,,,f,t,100,t,,0,0,t,3
1288,6731,7,1,t,1644,,,f,t,100,t,,0,0,t,3
1289,6732,7,1,t,1679,,,f,t,100,t,,0,0,t,3
1290,6733,7,1,t,1629,,,f,t,100,t,,0,0,t,3
1291,6734,7,1,t,1664,,,f,t,100,t,,0,0,t,3
1292,6735,1,2,t,1520,,,f,t,100,t,,0,0,t,3
1293,6736,3,2,t,1023,,,f,t,100,t,,0,0,t,3
1294,6737,8,2,t,0,,,f,t,100,t,,0,0,t,1
1295,6738,6,2,t,1523,,,f,t,100,t,,0,0,t,3
1296,6739,4,2,t,0,,,f,t,100,t,,0,0,t,1
1297,6740,5,2,t,530,,,f,t,100,t,,0,0,t,3
1298,6741,7,2,t,1745,,,f,t,100,t,,0,0,t,3
1299,6742,1,2,t,1525,72,,f,t,100,t,,0,0,t,3
1300,6743,3,2,t,1526,72,,f,t,100,t,,0,0,t,3
1301,6744,8,2,t,0,72,,f,t,100,t,,0,0,t,1
1302,6745,6,2,t,1528,72,,f,t,100,t,,0,0,t,3
1303,6746,4,2,t,0,72,,f,t,100,t,,0,0,t,1
1304,6747,5,2,t,1527,72,,f,t,100,t,,0,0,t,3
1305,6748,7,2,t,1529,72,,f,t,100,t,,0,0,t,3
1306,6749,1,2,t,1560,1,,f,t,100,t,,0,0,t,3
1307,6750,3,2,t,1561,1,,f,t,100,t,,0,0,t,3
1308,6751,8,2,t,0,1,,f,t,100,t,,0,0,t,1
1309,6752,6,2,t,1563,1,,f,t,100,t,,0,0,t,3
1310,6753,4,2,t,0,1,,f,t,100,t,,0,0,t,1
1311,6754,5,2,t,1562,1,,f,t,100,t,,0,0,t,3
1312,6755,7,2,t,1564,1,,f,t,100,t,,0,0,t,3
1313,6756,1,2,t,1530,71,,f,t,100,t,,0,0,t,3
1314,6757,1,2,t,1555,41,,f,t,100,t,,0,0,t,3
1315,6758,1,2,t,1535,72,,f,t,100,t,,0,0,t,3
1316,6759,3,2,t,1531,71,,f,t,100,t,,0,0,t,3
1317,6760,3,2,t,1556,41,,f,t,100,t,,0,0,t,3
1318,6761,3,2,t,1536,72,,f,t,100,t,,0,0,t,3
1319,6762,8,2,t,0,71,,f,t,100,t,,0,0,t,1
1320,6763,8,2,t,0,41,,f,t,100,t,,0,0,t,1
1321,6764,8,2,t,0,72,,f,t,100,t,,0,0,t,1
1322,6765,6,2,t,1533,71,,f,t,100,t,,0,0,t,3
1323,6766,6,2,t,1558,41,,f,t,100,t,,0,0,t,3
1324,6767,6,2,t,1538,72,,f,t,100,t,,0,0,t,3
1325,6768,4,2,t,0,71,,f,t,100,t,,0,0,t,1
1326,6769,4,2,t,0,41,,f,t,100,t,,0,0,t,1
1327,6770,4,2,t,0,72,,f,t,100,t,,0,0,t,1
1328,6771,5,2,t,1532,71,,f,t,100,t,,0,0,t,3
1329,6772,5,2,t,1557,41,,f,t,100,t,,0,0,t,3
1330,6773,5,2,t,1537,72,,f,t,100,t,,0,0,t,3
1331,6774,7,2,t,1534,71,,f,t,100,t,,0,0,t,3
1332,6775,7,2,t,1559,41,,f,t,100,t,,0,0,t,3
1333,6776,7,2,t,1539,72,,f,t,100,t,,0,0,t,3
1334,6777,1,2,t,1545,53,,f,t,100,t,,0,0,t,3
1335,6778,1,2,t,1540,73,,f,t,100,t,,0,0,t,3
1336,6779,1,2,t,1550,44,,f,t,100,t,,0,0,t,3
1337,6780,1,2,t,1595,1,,f,t,100,t,,0,0,t,3
1338,6781,1,2,t,1565,71,,f,t,100,t,,0,0,t,3
1339,6782,1,2,t,1590,41,,f,t,100,t,,0,0,t,3
1340,6783,1,2,t,1570,72,,f,t,100,t,,0,0,t,3
1341,6784,1,2,t,1580,53,,f,t,100,t,,0,0,t,3
1342,6785,1,2,t,1575,73,,f,t,100,t,,0,0,t,3
1343,6786,3,2,t,1546,53,,f,t,100,t,,0,0,t,3
1344,6787,3,2,t,1541,73,,f,t,100,t,,0,0,t,3
1345,6788,3,2,t,1551,44,,f,t,100,t,,0,0,t,3
1346,6789,3,2,t,1596,1,,f,t,100,t,,0,0,t,3
1347,6790,3,2,t,1566,71,,f,t,100,t,,0,0,t,3
1348,6791,3,2,t,1591,41,,f,t,100,t,,0,0,t,3
1349,6792,3,2,t,1571,72,,f,t,100,t,,0,0,t,3
1350,6793,3,2,t,1581,53,,f,t,100,t,,0,0,t,3
1351,6794,3,2,t,1576,73,,f,t,100,t,,0,0,t,3
1352,6795,8,2,t,0,53,,f,t,100,t,,0,0,t,1
1353,6796,8,2,t,0,73,,f,t,100,t,,0,0,t,1
1354,6797,8,2,t,0,44,,f,t,100,t,,0,0,t,1
1355,6798,8,2,t,0,1,,f,t,100,t,,0,0,t,1
1356,6799,8,2,t,0,71,,f,t,100,t,,0,0,t,1
1357,6800,8,2,t,0,41,,f,t,100,t,,0,0,t,1
1358,6801,8,2,t,0,72,,f,t,100,t,,0,0,t,1
1359,6802,8,2,t,0,53,,f,t,100,t,,0,0,t,1
1360,6803,8,2,t,0,73,,f,t,100,t,,0,0,t,1
1361,6804,6,2,t,1548,53,,f,t,100,t,,0,0,t,3
1362,6805,6,2,t,1543,73,,f,t,100,t,,0,0,t,3
1363,6806,6,2,t,1553,44,,f,t,100,t,,0,0,t,3
1364,6807,6,2,t,1598,1,,f,t,100,t,,0,0,t,3
1365,6808,6,2,t,1568,71,,f,t,100,t,,0,0,t,3
1366,6809,6,2,t,1593,41,,f,t,100,t,,0,0,t,3
1367,6810,6,2,t,1573,72,,f,t,100,t,,0,0,t,3
1368,6811,6,2,t,1583,53,,f,t,100,t,,0,0,t,3
1369,6812,6,2,t,1578,73,,f,t,100,t,,0,0,t,3
1370,6813,4,2,t,0,53,,f,t,100,t,,0,0,t,1
1371,6814,4,2,t,0,73,,f,t,100,t,,0,0,t,1
1372,6815,4,2,t,0,44,,f,t,100,t,,0,0,t,1
1373,6816,4,2,t,0,1,,f,t,100,t,,0,0,t,1
1374,6817,4,2,t,0,71,,f,t,100,t,,0,0,t,1
1375,6818,4,2,t,0,41,,f,t,100,t,,0,0,t,1
1376,6819,4,2,t,0,72,,f,t,100,t,,0,0,t,1
1377,6820,4,2,t,0,53,,f,t,100,t,,0,0,t,1
1378,6821,4,2,t,0,73,,f,t,100,t,,0,0,t,1
1379,6822,5,2,t,1547,53,,f,t,100,t,,0,0,t,3
1380,6823,5,2,t,1542,73,,f,t,100,t,,0,0,t,3
1381,6824,5,2,t,1552,44,,f,t,100,t,,0,0,t,3
1382,6825,5,2,t,1597,1,,f,t,100,t,,0,0,t,3
1383,6826,5,2,t,1567,71,,f,t,100,t,,0,0,t,3
1384,6827,5,2,t,1592,41,,f,t,100,t,,0,0,t,3
1385,6828,5,2,t,1572,72,,f,t,100,t,,0,0,t,3
