id,skill_id,effect_id,weight,start_level,end_level,friendly,non_friendly,target_buff_tag_id,target_nobuff_tag_id,source_buff_tag_id,source_nobuff_tag_id,chance,front,back,target_npc_tag_id,application_method_id,synergy_text,consume_source_item,consume_item_id,consume_item_count,always_hit
1258,10931,1359,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1259,10932,1360,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1260,10933,1361,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1261,10934,1362,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1262,10935,1363,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1263,10936,1364,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1264,10937,1365,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1265,10938,1366,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1266,10939,1367,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1267,10940,1368,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1268,10941,1369,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1269,10942,1370,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1270,10943,1371,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1271,10944,1372,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1272,10945,1373,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1273,10946,1374,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1274,10947,1375,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1275,10948,1376,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1276,10949,1377,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1277,10950,1378,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1279,10951,1380,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1283,10955,1385,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1284,10955,1386,0,1,13,f,t,,,,,100,t,t,,1,f,f,,1,f
1285,10955,1387,0,14,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1286,10956,1388,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1287,10956,1389,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1298,10966,1400,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1302,10970,1404,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1303,10971,1405,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1306,10974,1408,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1308,10975,1410,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1309,10976,1411,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1311,10954,1413,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1312,10977,1414,0,19,23,f,t,,,,,100,t,t,,1,f,f,,1,f
1313,10977,1415,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1314,10978,1416,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1315,10749,1417,0,4,8,t,t,,,,,100,t,t,,1,f,f,,1,f
1316,10979,1418,0,1,99,t,t,,,,,100,t,t,,2,f,f,,1,f
1318,10375,1420,0,30,39,t,t,,,,,100,t,t,,1,f,f,,1,f
1319,10375,1421,0,40,49,t,t,,,,,100,t,t,,1,f,f,,1,f
1320,10375,1422,0,50,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1321,10645,1423,0,15,24,t,t,,,,516,100,t,t,,1,f,f,,1,f
1322,10645,1424,0,25,34,t,t,,,,516,100,t,t,,1,f,f,,1,f
1323,10645,1425,0,35,44,t,t,,,,516,100,t,t,,1,f,f,,1,f
1324,10645,1426,0,45,99,t,t,,,,516,100,t,t,,1,f,f,,1,f
1338,10983,1442,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1340,10985,1444,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1341,10986,1445,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1342,10987,1446,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1350,10189,1455,0,45,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1352,10991,1458,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1353,10105,1459,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1354,10992,1460,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1355,10126,1461,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1356,10744,1462,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1357,10741,1463,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1359,10958,1465,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1361,10739,1467,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1362,10973,1468,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1363,10959,1469,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1364,10967,1470,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1365,10584,1471,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1366,10960,1472,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1367,10969,1473,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1368,10968,1474,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1369,10204,1475,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1370,10186,1476,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1371,10962,1477,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1372,10172,1478,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1373,10170,1479,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1374,10202,1480,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1375,10963,1481,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1376,10743,1482,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1377,10745,1483,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1378,10591,1484,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1380,10964,1486,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1381,10972,1487,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1383,10742,1489,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1384,10965,1490,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1385,10199,1491,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1386,10993,1492,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1387,10994,1493,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1388,10995,1494,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1389,10996,1495,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1390,10997,1496,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1391,10998,1497,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1392,10999,1498,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1393,11000,1499,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1394,11001,1500,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1395,11002,1501,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1396,11003,1502,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1397,11004,1503,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1398,11005,1504,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1399,11006,1505,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1402,11013,1513,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1403,11014,1522,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1405,11014,1524,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1406,11014,1525,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1410,11018,1529,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1411,11019,1530,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1412,11020,1531,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1416,11020,1535,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1419,11023,1538,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1423,11024,1542,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1426,11025,1545,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1427,11025,1546,0,29,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1429,11027,1548,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1430,11029,1549,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1431,11030,1550,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1434,11031,1553,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1435,11032,1554,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1436,11033,1555,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1439,11035,1560,0,4,8,f,t,,,,,100,t,t,,1,f,f,,1,f
1440,11036,1561,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1451,11038,1573,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1453,11039,1577,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1454,11040,1578,0,1,99,t,t,,,,,100,t,t,,3,f,f,,1,f
1457,11039,1581,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1458,11045,1582,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1461,11046,1586,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1462,11047,1587,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1465,11048,1590,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1466,11047,1591,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1468,11047,1593,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1471,11049,1596,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1472,11050,1597,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1473,11051,1598,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1474,11051,1599,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1475,11051,1600,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1477,11052,1602,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1478,11054,1603,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1480,11056,1605,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1481,11055,1607,0,1,12,t,t,,,,,100,t,t,,1,f,f,0,1,f
1482,11008,1608,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1489,11062,1615,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1490,11059,1616,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1495,11064,1622,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1497,11065,1624,0,4,8,f,t,,,,,100,t,t,,1,f,f,,1,f
1498,11066,1625,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
1503,11067,1631,0,14,18,f,t,,,,,100,t,t,,1,f,f,,1,f
1520,11079,1654,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1521,11080,1655,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1541,11100,1675,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1542,11101,1676,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1543,11102,1677,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1545,11104,1679,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1546,11105,1680,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1548,11106,1682,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1549,11107,1683,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1550,11108,1684,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1552,11110,1686,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1554,11112,1688,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1555,11113,1689,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1556,11114,1690,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1557,11115,1691,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1565,11123,1699,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1567,10626,1701,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1568,11125,1702,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1570,11127,1704,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1571,11128,1705,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1572,11129,1706,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1573,11130,1707,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1574,11131,1708,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1575,11132,1709,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1587,11135,1726,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1589,10377,1728,0,21,30,t,t,,,,,100,t,t,,1,f,f,,1,f
1590,10377,1729,0,31,40,t,t,,,,,100,t,t,,1,f,f,,1,f
1591,10377,1730,0,45,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1596,11138,1735,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1604,11142,1743,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1611,11144,1750,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1628,11149,1767,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1646,11175,1785,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1647,11176,1786,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1648,11176,1787,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1649,11176,1788,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1650,11176,1789,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1651,11176,1790,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1670,11183,1809,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1692,11193,1831,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1699,11196,1838,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1700,11196,1839,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1706,11197,1845,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1707,11013,1846,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1708,11029,1847,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1720,11206,1859,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1735,10653,1876,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1738,11220,1881,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1739,11220,1882,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1740,11220,1883,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1741,11220,1884,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1742,11220,1885,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1745,10679,1890,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1753,11215,1900,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1756,11232,1910,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1767,11239,1921,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1777,11248,1939,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1778,11249,1940,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1781,11250,1943,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1786,11252,1948,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1815,11259,1978,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1829,11266,1992,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1835,11269,1998,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1836,11270,1999,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1837,11271,2000,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1838,11272,2001,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1842,11265,2005,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1845,11210,2008,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1852,11277,2015,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1856,11280,2019,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1859,11281,2022,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1860,11282,2023,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1863,11285,2026,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1864,10686,2027,0,1,99,t,t,,,,,100,t,t,,2,f,f,0,1,f
1880,11191,2045,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1883,11287,2049,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1885,11288,2051,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1894,11292,2062,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1895,11293,2063,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1903,11226,2071,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1907,11300,2075,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1908,11301,2076,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1910,11303,2078,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1911,11304,2079,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1912,11305,2080,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1915,10953,2083,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1917,11307,2085,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1919,10153,2090,0,20,29,t,t,,,,,100,t,t,,1,f,f,,1,f
1920,10153,2091,0,30,39,t,t,,,,,100,t,t,,1,f,f,,1,f
1921,10153,2092,0,40,49,t,t,,,,,100,t,t,,1,f,f,,1,f
1922,10153,2093,0,50,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1925,11309,2098,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1926,11310,2100,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1927,11310,2101,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1929,11311,2103,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1931,11311,2105,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1932,11312,2106,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1933,11312,2107,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1942,11313,2116,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1948,11314,2122,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
1954,11317,2136,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1956,11317,2138,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1957,11318,2142,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1961,11319,2146,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1966,11322,2153,1,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1967,11322,2154,1,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1971,11324,2158,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1972,11325,2159,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1975,11327,2163,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1984,11330,2176,0,1,99,t,t,,,,,100,t,t,,4,f,f,,1,f
1987,11334,2183,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1988,11335,2184,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1989,11336,2185,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
1991,11337,2187,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2000,11347,2196,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2005,11349,2202,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2009,11350,2207,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2011,10135,2209,0,1,99,t,t,,,,206,100,t,t,,1,f,f,0,1,f
2014,10664,2215,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2016,11347,2217,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2022,11355,2224,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2031,11361,2234,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2036,11353,2239,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2037,11363,2242,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2038,11364,2243,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2045,11365,2250,0,20,29,t,t,,,,516,100,t,t,,1,f,f,,1,f
2046,11365,2251,0,30,39,t,t,,,,516,100,t,t,,1,f,f,,1,f
2047,11365,2252,0,40,49,t,t,,,,516,100,t,t,,1,f,f,,1,f
2048,11365,2253,0,50,99,t,t,,,,516,100,t,t,,1,f,f,,1,f
2055,11368,2262,0,15,24,t,t,,,,,100,t,t,,1,f,f,,1,f
2056,11368,2263,0,25,34,t,t,,,,,100,t,t,,1,f,f,,1,f
2057,11368,2264,0,35,44,t,t,,,,,100,t,t,,1,f,f,,1,f
2058,11368,2265,0,45,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2059,11369,2266,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
2060,11369,2267,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
2066,11369,2273,0,1,99,f,t,,,,,100,t,t,,1,f,f,,1,f
2067,11374,2275,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2068,11373,2276,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2071,11375,2279,0,14,23,t,t,,,,,100,t,t,,1,f,f,0,1,f
2072,11375,2280,0,24,33,t,t,,,,,100,t,t,,1,f,f,0,1,f
2073,11375,2281,0,34,43,t,t,,,,,100,t,t,,1,f,f,0,1,f
2074,11375,2282,0,44,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2083,11377,2291,0,25,34,t,t,,,,,100,t,t,,1,f,f,,1,f
2084,11377,2292,0,35,44,t,t,,,,,100,t,t,,1,f,f,,1,f
2085,11377,2293,0,45,54,t,t,,,,,100,t,t,,1,f,f,,1,f
2086,11377,2294,0,55,64,t,t,,,,,100,t,t,,1,f,f,,1,f
2087,11377,2295,0,65,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2088,11379,2296,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
2089,11380,2298,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2091,11384,2300,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2093,11387,2302,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2094,11388,2303,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2096,11389,2305,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2100,11391,2309,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2109,11395,2321,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2110,11397,2322,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2112,11398,2326,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2122,11409,2337,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2127,11410,2342,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2128,11411,2343,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2130,11412,2345,0,1,99,f,t,,,,,100,t,t,,1,f,f,0,1,f
2135,11414,2350,0,4,8,f,t,,,,,100,t,t,,1,f,f,,1,f
2139,10699,2361,0,1,99,t,t,,10,,,100,t,t,,1,f,f,0,1,f
2141,11416,2364,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2142,11416,2365,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2143,11417,2366,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2148,10390,2371,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2149,11418,2373,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2156,11419,2380,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2157,11419,2381,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2161,11421,2387,100,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2162,11055,2391,0,13,17,t,t,,,,,100,t,t,,1,f,f,0,1,f
2163,11402,2395,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2164,11403,2396,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2165,11372,2398,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2166,11422,2400,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2167,11284,2401,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2168,11423,2402,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2169,11339,2403,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2170,11404,2404,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2171,11424,2405,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2172,11425,2406,0,1,99,t,t,,,,,100,t,t,,1,f,f,,1,f
2175,11425,2409,0,1,99,t,t,,36,,,100,t,t,,1,f,f,0,1,f
2176,10399,2411,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2178,11426,2413,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2181,10501,2416,0,1,99,t,t,6,,,,100,t,t,,1,t,f,0,1,f
2184,10712,2419,0,1,99,t,f,,,,,100,t,t,,1,f,f,,1,t
2187,11429,2422,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2193,11431,2428,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2206,11433,2442,0,1,99,t,t,,,,,100,t,t,,1,f,f,0,1,f
2210,10646,2450,0,1,99,t,t,,36,,,100,t,t,,1,f,f,0,1,f
