id,use_ragdoll,use_ragdoll_hit,hit_power,rope_back,beanstalk_back,hrope_down,radius,height,model_file,movement_id,sight_range,sight_fov,shared_dummy_model,use_random_idle_control,fly_mode,underwater_creature,attack_start_range,physics_flags,physics_mass,physics_stiffness_scale,physics_living_mass,physics_living_gravity,physics_living_air_resistance,physics_living_k_air_control,physics_living_max_vel_ground,physics_living_min_slide_angle,physics_living_max_climb_angle,physics_living_min_fall_angle,physics_living_time_impulse_recover,physics_living_collider_mat,game_look_ik_blend_spine1,game_look_ik_blend_spine2,game_look_ik_blend_spine3,game_look_ik_blend_neck,game_look_ik_blend_head,game_bow_look_ik_blend_spine1,game_bow_look_ik_blend_spine2,game_bow_look_ik_blend_spine3,game_bow_look_ik_blend_neck,game_bow_look_ik_blend_head,game_sprint_multiplier,game_strafe_multiplier,game_backward_multiplier,game_grab_multiplier,game_walk_multiplier,game_inertia,game_inertia_accel,game_jump_height,game_lean_shift,game_lean_angle,game_max_grab_mass,game_max_grab_volume,slope_alignment,rope_hanging_hand_offset_x,rope_hanging_hand_offset_y,rope_hanging_hand_offset_z,portrait,use_ragdoll_knock_down,animation_graph,upperbody_graph,turn_speed,push_ragdoll,face_target_instantly,ground_targetable,swim_height,actor_height,hand_rate,game_walk_strafe_multiplier,game_walk_backward_multiplier,game_forward_multiplier,game_forward_diagonal_multiplier,game_backward_diagonal_multiplier,game_walk_forward_diagonal_multiplier,game_walk_backward_diagonal_multiplier
48,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/monster_warborn/wa_m_base.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
49,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/animals/dog/dog_yellow.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/dog_yellow.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
50,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/animals/pig/pig_black.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,1.2,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/pig_black.dds,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
51,t,f,10,0.22,0.5,2.2,0.4,0.4,objects/characters/animals/rabbit/rabbit_brown.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/rabbit_brown.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
52,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/biarm/biarm_reedhq/biarm_reedhq.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
53,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/waterelemental_big/waterelemental_big.cdf,0,10.0,180.0,f,f,f,f,10.0,0,400,73,400,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/waterelemental_big.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
54,t,f,10,0.22,0.5,2.2,0.7,1.0,objects/characters/monster/skeleton/skeleton_worrior/skeleton_worrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/skeleton_worrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
55,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/kobold/kobold_spotted_thrower/kobold_spotted_thrower.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/kobold_spotted_thrower.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
56,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/characters/monster/ant/ant.chr,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/ant.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
57,t,f,10,0.22,0.5,2.2,1.3,1.3,objects/characters/monster/twoheadsnake_rockscale/twoheadsnake_rockscale.chr,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/twoheadsnake_rockscale.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
58,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/characters/monster/windelemental_big/windelemental_big.chr,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/windelemental_big.dds,f,monster_full_body.xml,monster_upper_body.xml,180.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
59,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/windelemental_small/windelemental_small.chr,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/windelemental_small.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
61,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/goblin/goblin_illusionist/goblin_illusionist.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/goblin_illusionist.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
62,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/goblin/goblin_archer/goblin_archer.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/goblin_archer.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
63,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/goblin/goblin_warrior/goblin_warrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/goblin_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
64,t,f,10,0.22,0.5,2.2,0.8,0.8,objects/characters/monster/ogre/ogre_porter/ogre_porter.cdf,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/ogre_porter.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
65,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/orc/investigator/orc_investigator.cdf,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/orc_investigator.dds,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
66,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/orc/hunter/orc_hunter.cdf,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/orc_hunter.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
67,t,f,10,0.22,0.5,2.2,1.3,1.3,objects/characters/monster/orc/foreman/orc_foreman.cdf,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/orc_foreman.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
68,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/orc/shaman/orc_shaman.cdf,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/orc_shaman.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
72,t,t,10,0.22,0.5,2.2,2.0,2.0,objects/characters/monster/fleshgolem/fleshgolem.chr,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/fleshgolem.dds,f,monster_full_body.xml,monster_upper_body.xml,0.0,f,f,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
73,t,t,10,0.22,0.5,2.2,2.5,2.5,objects/characters/monster/crab/crab/crab.chr,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/crab.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
74,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/kobold/kobold_spotted_warrior/kobold_spotted_warrior.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/kobold_spotted_warrior.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
75,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/nuian_ghost/nuian_ghost.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/nuian_ghost.dds,t,npc_full_body.xml,npc_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
76,t,f,10,0.22,0.5,2.2,1.5,1.5,objects/characters/monster/mudgolem/mudgolem.chr,0,10.0,180.0,f,f,f,f,10.0,0,500,73,500,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/mudgolem.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
77,t,f,10,0.22,0.5,2.2,2.2,2.2,objects/characters/monster/bear/bear_brown/bear_brown.chr,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/bear_brown.dds,f,monster_full_body.xml,monster_upper_body_mub.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
78,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/bloodyarmy_commander/bloodyarmy_commander.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/bloodyarmy_commander.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
79,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/bloodyarmy_infantry/bloodyarmy_infantry.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/bloodyarmy_commander.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
80,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/bloodyarmy_soldier/bloodyarmy_soldier.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/bloodyarmy_soldier.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
81,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/doppelganger/doppelganger.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/doppelganger.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
82,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/nuian_ghost/nuian_ghost.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/nuian_ghost.dds,f,player_full_body.xml,player_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
83,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/stone_bros/stone_bros.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
84,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/four_fingers_bandits/four_fingers_bandits.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
85,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/black_beard/black_beard.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
86,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/slum_robbers/slum_robbers.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
87,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/kyrios_admirers/kyrios_admirers.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
88,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/phantom_nuianguard/phantom_nuianguard.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
89,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/mountainsheep/mountainsheep_ash/mountainsheep_ash.chr,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/mountainsheep_ash.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
90,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/femaledeer/femaledeer.chr,0,10.0,180.0,f,f,f,f,10.0,0,140,73,140,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/femaledeer.dds,f,monster_full_body.xml,monster_upper_body_mub.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
91,t,f,10,0.22,0.5,2.2,0.5,0.5,objects/characters/monster/brokencorpse/brokencorpse.cdf,0,10.0,180.0,f,f,f,f,10.0,0,80,73,80,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,,t,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
92,t,f,10,0.22,0.5,2.2,0.7,0.7,objects/characters/monster/headstand/headstand.chr,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,f,0.0,0.0,2.05,ui/portrait/headstand.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
93,t,f,10,0.22,0.5,2.2,1.0,1.0,objects/characters/monster/horse_skeleton/horse_skeleton.chr,0,10.0,180.0,f,f,f,f,10.0,0,200,73,200,20.0,0.29,0.9,30,45.0,50.0,50.0,1.0,mat_player_collider,0.05,0.1,0.15,0.0,0.7,0.05,0.15,0.35,0.0,0.7,1.5,1.0,0.7,0.5,0.4,20.0,11.0,1.3,0.35,15,70,2.0,t,0.0,0.0,2.05,ui/portrait/horse_skeleton.dds,f,monster_full_body.xml,monster_upper_body.xml,360.0,f,t,f,0.0,1.8,0.9,0.4,0.4,1.0,1.0,0.7,0.4,0.4
