id,quest_component_text_kind_id,quest_component_id,text
1993,4,2316,불탄 성 외성 안으로 들어가 @NPC_NAME(2445)의 행방을 찾아야 합니다.
1994,4,2320,"@NPC_NAME(4950)를 처치하고 @ITEM_NAME(4988)를 획득해, @NPC_NAME(2445)를 구출해야 합니다. @NPC_NAME(4950)의 집은 근처에 있습니다."
1997,4,2322,"감옥 열쇠로 문을 열고, 안에 갇혀 있는 @NPC_NAME(2445)와 대화해야 합니다."
2000,4,2325,@NPC_NAME(2445)|1을;를; 쫓아가야 합니다. (시간제한: 3분)
2002,4,2337,불탄 성 외성 입구로 돌아가 @NPC_NAME(4958)에게 @NPC_NAME(4959)|1이;가; 무사히 은신해서 나갔다고 전해주어야 합니다.
2004,4,2335,불탄 성 외성 안에서 @NPC_NAME(4959)|1을;를; 찾아 대화해야 합니다.
2007,4,2338,불탄 성 입구에 있는 @NPC_NAME(4971)에게 @ITEM_NAME(5049)|1을;를; 넘겨야 합니다.
2008,4,2350,불탄 성 입구에 서 있는 석상 연구가 제너에게 돌아가야 합니다.
2012,4,2353,피 묻은 손 창고 안으로 들어가 @ITEM_NAME(24554)|1을;를; 수집해야 합니다.
2013,4,2354,불탄 성 입구에 있는 감시자 카르도아에게  @ITEM_NAME(24554)|1을;를; 건네야 합니다.
2016,4,2484,마리아노플 @NPC_GROUP_NAME(19)를 몰아내야 합니다.
2022,4,2493,마리아노플 농장에 있는 @NPC_NAME(640)에게 @ITEM_NAME(5052)를 보여줘야 합니다.
2048,4,2521,마리아노플 농장 중 하나인 @NPC_NAME(5157)의 농장을 찾아야 합니다. 농부 티본의 농장 동쪽에 있다고 합니다.
2051,4,2525,그믐녘 마을 서쪽 인근의 들판에서 자라는 @DOODAD_NAME(2885)|1을;를; 채집해야 합니다.
2053,4,2526,@NPC_NAME(1719)에게 돌아가 수집한 @ITEM_NAME(16399)|1을;를; 건네주도록 합니다.
2067,4,2536,이즈나 왕도 들판의 @NPC_NAME(8005)나 @NPC_NAME(8006)|1을;를; 사냥해 @ITEM_NAME(5023)|1을;를; 수집해야 합니다.
2070,4,2538,@NPC_NAME(1713)에게 수집한 @ITEM_NAME(5023)|1을;를; 전해줘야 합니다.
2072,4,2543,무슨 일이 생긴 건지 @NPC_NAME(5157)의 농장에 있는 @NPC_NAME(5157)에게 물어봐야 합니다.
2088,4,2554,검은쇠고리 오크 부락을 지배하는 오크 족장을 처치해야 합니다.
2091,4,2555,검은쇠고리 오크 부락 앞에 있는 @NPC_NAME(7944)에게 돌아가 @NPC_NAME(1765)|1을;를; 퇴치한 사실을 알려야 합니다.
2095,4,2567,흐느끼는 노천광산에 있는 @NPC_NAME(7923)에게 @ITEM_NAME(16414)|1을;를; 전달해야 합니다. 
2097,4,2571,흐느끼는 노천광산 길목에 있는 @NPC_NAME(7786)에게 @ITEM_NAME(17255)|1을;를; 사용해야 합니다.
2110,4,2592,"흐느끼는 노천광산에서 노예들을 학대하는 @NPC_NAME(1782), @NPC_NAME(1579), @NPC_NAME(1581)|1을;를; 처치하거나 @NPC_GROUP_NAME(177)에게 @ITEM_NAME(16420)|1을;를; 먹여야 합니다."
2112,4,2593,흐느끼는 노천광산에 있는 @NPC_NAME(1720)와 대화를 나눠야 합니다.
2121,4,2601,그믐녘 마을로 돌아가 @NPC_NAME(1713)에게 광산의 봉기에 대해 알려줘야 합니다.
2127,4,2625,올리비아노의 과수원 나무 중 붉은 열매가 열린 석류 나무 밑에서 @ITEM_NAME(16413)|1을;를; 회수해야 합니다.
2129,4,2627,올리비아노의 과수원에 있는 @NPC_NAME(1725)에게 @ITEM_NAME(16413)|1을;를; 전달해야 합니다.
2135,4,2650,과수원 주거지에 있는 @NPC_NAME(1778)에게 돌아가 @NPC_NAME(7781)|1을;를; 처치한 사실을 보고해야 합니다.
2137,4,2654,@NPC_NAME(1713)에게 @ITEM_NAME(16410)|1을;를; 전달해야 합니다.
2168,4,2701,영광의 해안에 진을 치고 있는 @NPC_NAME(7774)|1을;를; 처치해야 합니다.
2176,4,2724,여신의 방패에 위치한 울부짖는 미노타우르스 부락에서 자라는 @ITEM_NAME(5035)|1을;를; 채집해야 합니다.
2177,4,2725,검투 경기장 마을에 있는 @NPC_NAME(7924)에게 @ITEM_NAME(5035)|1을;를; 전해줘야 합니다.
2182,4,2736,오색 들판을 약탈하는 @NPC_GROUP_NAME(252)|1을;를; 사냥해야 합니다.
2183,4,2738,오색 들판 감시탑에 있는 @NPC_NAME(1660)에게 @NPC_GROUP_NAME(252)|1을;를; 처치한 사실을 알려야 합니다.
2184,4,2741,오색 들판 가운데 위치한 커다란 목재 곡식 창고 안에 있는 @DOODAD_NAME(1020)|1을;를; 훔쳐야 합니다.
2185,4,2742,보름 주거지에 있는 @NPC_NAME(1651)에게 빼돌린 @DOODAD_NAME(1020)|1을;를; 전달해야 합니다.
2195,4,2781,여신 방패 언덕 폐허 촌에 있는 @NPC_NAME(7931)에게 @NPC_NAME(8085)|1을;을; 처치한 사실을 보고해야 합니다.
2196,4,2780,여신 방패에 자리 잡은 미노타우르스 부락의 @NPC_NAME(8085)|1을;을; 처치해야 합니다.
2204,4,2792,이즈나 성에 있는 @NPC_NAME(5180)에게 @ITEM_NAME(24434)|1;을;를 전해줘야 합니다.
2211,4,2814,검은쇠고리 오크 부락에 있는 오크 무리를 처치해야 합니다.
2212,4,2820,교도대 주둔지에 있는 @NPC_NAME(2802)에게 @ITEM_NAME(17244)|1을;를; 전달해야 합니다.
2222,4,2833,은둔자 거처 인근의 @DOODAD_NAME(4536)|1을;를; 벌목해 처소를 지을 @ITEM_NAME(5038)|1을;를; 확보해야 합니다.
2226,4,2837,검은쇠고리 오크 부락에 있는 @DOODAD_NAME(2967)|1을;를; 파괴해야 합니다.
2232,4,2844,"악마 전쟁 공동묘지의 @NPC_NAME(1764), @NPC_NAME(1763), @NPC_NAME(1611), @NPC_NAME(1612) 또는  @NPC_NAME(1587)|1을;를; 처치하거나 @DOODAD_NAME(2934)을 정화해야 합니다."
2233,4,2847,악마 전쟁 공동묘지 화장터에 있는 @NPC_NAME(7801)|1과;와; 대화를 나눠야 합니다.
2239,4,2858,악마 전쟁의 위령비 근처에 있는 @NPC_NAME(1761)|1을;를; 처치해야 합니다.
2261,4,2059,불탄 성 감시 초소에 있는 @NPC_NAME(2421)에게 보고해야 합니다.
2273,4,2098,도망자들의 판자촌에 머물고 있는 @NPC_NAME(2425)에게 돌아가 아들의 상태에 대해 알려줘야 합니다.
2308,4,2923,부서진 짐마차 북쪽의 하피 둥지에서 @DOODAD_NAME(705)을 파괴해야 합니다.
2401,4,2910,하피 둥지의 @NPC_NAME(2019)과 @NPC_NAME(2050)에게서 @ITEM_NAME(4001)을 되찾아야 합니다.
2402,4,2911,부서진 짐마차 주변의 @NPC_NAME(2091)에게 돌아가야 합니다.
2405,4,2921,돌을 위한 연회장으로 가서 @NPC_NAME(2092)를 만납니다.
2407,4,2927,부서진 짐마차 주변의 @NPC_NAME(2088)에게 돌아가야 합니다.
2409,4,2929,@NPC_NAME(2092)의 탈출을 돕기 위해 돌을 위한 연회장의 @NPC_NAME(2049)과 @NPC_NAME(2051)를 물리쳐야 합니다.
2410,4,2994,@NPC_NAME(2092)의 탈출을 돕기 위해 돌을 위한 연회장의 @NPC_NAME(2049)과 @NPC_NAME(2051)를 물리쳐야 합니다.
2411,4,2995,@NPC_NAME(2092)에게 돌아가 도망치라는 말을 전합니다.
2412,4,3190,향기로운 들판의 커다란 벌집 근처에서 @NPC_NAME(2056)를 추격 중인 @NPC_NAME(2093)를 찾아내야 합니다.
2414,4,3197,거대한 벌집 주변에서 @NPC_NAME(2048)을 사냥해 @ITEM_NAME(3604)를 채취하고 @NPC_NAME(2017)들에게서 @ITEM_NAME(3516)를 얻어내야 합니다.
2415,4,3198,@ITEM_NAME(3604)와 @ITEM_NAME(3516)를 @NPC_NAME(2094)에게 전달해야 합니다.
2420,4,3206,향기로운 들판에서 @NPC_NAME(2056)를 찾아 @ITEM_NAME(4002)를 되찾아야 합니다.
2421,4,3207,거대한 벌집 주변의 @NPC_NAME(2093)에게 돌아가야 합니다.
2428,4,2998,비파노래 언덕에서 일곱 다리 마을로 가는 길을 훑어 사라진 @NPC_NAME(7143)를 찾아야 합니다.
2448,4,3329,벌거숭이 언덕의 파수꾼 소굴 입구에 있는 @NPC_NAME(5130)에게 @ITEM_NAME(24414)를 전달해야 합니다.
2503,4,3001,비파노래 언덕에서 @NPC_NAME(5089)들을 처치해야 합니다.
2506,4,3002,"비파노래 언덕 위, 선율의 나무 근처에 있는 @NPC_NAME(5079)에게 바이암 퇴치 소식을 알려야 합니다."
2507,4,3006,비파노래 언덕에 있는 @NPC_NAME(5089)에게 @ITEM_NAME(8118) 연주를 들려주고 감동한 @ITEM_NAME(5139)을 얻어야 합니다.
2508,4,3007,"비파노래 언덕 위, 선율의 나무 근처에 있는 @NPC_NAME(5081)에게 @ITEM_NAME(5139)를 보여줘야 합니다."
2511,4,3011,비파노래 언덕에 있는 @NPC_NAME(5038)가 준 @ITEM_NAME(5116)를 연주해야 합니다.
2513,4,3013,비파노래 언덕에 있는 @NPC_NAME(5038)에게 비파를 돌려주어야 합니다.
2521,4,3020,일곱다리 마을에서 @DOODAD_NAME(1042)를 뒤져 @ITEM_NAME(5119)을 찾아야 합니다.
2523,4,3021,일곱다리 마을과 비파노래 언덕 사이를 잇는 길 중간에서 @NPC_NAME(5063)을 만나야 합니다.
2526,4,3028,칼미라 2세 왕궁의 연회실에 있는 @NPC_NAME(5060)을 만나야 합니다.
2527,4,3035,칼미라 2세의 왕궁 연회실에 있는 @NPC_NAME(5057)에게 마지막 말을 건네야 합니다.
2528,4,3039,비파 항구에 있는 수상 주점과 여관에서 @ITEM_NAME(15798)과 @ITEM_NAME(15799)|1을;를; 모아야 합니다.
2529,4,3040,비파 항구에 있는 수상 주점과 여관에서 @ITEM_NAME(15798)과 @ITEM_NAME(15799)|1을;를; 모아야 합니다.
2534,4,3045,술향기 마을에 있는 @NPC_NAME(5067)에게 @ITEM_NAME(15801)를 전달해야 합니다.
2536,4,3032,칼미라 2세 왕궁 입구에 있는 @NPC_NAME(5061)을 만나 첸의 안부를 전해야 합니다.
2539,4,3048,차린 음식이 마음에 드는지 왕궁 연회실에 있는 @NPC_NAME(5059)에게 물어봐야 합니다.
2540,4,3056,@NPC_NAME(5000)이 비명을 지르기 전에 처치하고 @ITEM_NAME(24401)를 얻어야 합니다.
2541,4,3057,일곱 다리 마을 근처에 서 있는 @NPC_NAME(5039)에게 @ITEM_NAME(24401)를 전달해야 합니다.
2546,4,3062,일곱 다리 마을 입구에 있는 @NPC_NAME(5034)에게 @NPC_NAME(5004)가 모두 퇴치되었다고 알려주어야 합니다.
2547,4,3065,술취한 논 주변에 흩어져 있는 @DOODAD_NAME(1068)들을 모두 깨뜨려야 합니다.
2551,4,3069,술향기 마을로 가서 @NPC_NAME(5067)의 집에 @DOODAD_NAME(1062)에서 술을 꺼내야 합니다.
2553,4,3073,일곱다리 마을로 내려가 의심스러운 자들을 모두 처치해야 합니다. 거래 중인 해적을 포함하여 마을 주민이 아닌 자들은 모두 의심의 대상입니다.
2554,4,3074,일곱다리 마을과 연결된 언덕 위에서 @NPC_NAME(5063)를 만나야 합니다.
2559,4,3078,일곱다리 마을 입구에 설치된 대포를 작동시켜 바다에 떠 있는 해적선 위에 있는 @NPC_NAME(5013)를 처치해야 합니다.
2560,4,3079,일곱다리 마을 입구의 @NPC_NAME(5039)에게 대포를 작동시켜 얻은 결과를 알려줘야 합니다.
2568,4,3087,술 취한 논에 있는 @DOODAD_NAME(1063)에 @ITEM_NAME(15804)를 넣어야 합니다.
2569,4,3088,술 취한 논에 있는 @NPC_NAME(5064)과 대화하여 폭소병이 고쳐졌는지 알아봐야 합니다.
2572,4,3093,뱀밭을 돌아다니는 @NPC_NAME(5009)를 처치하고 죽은 그들의 몸에서 나오는 @DOODAD_NAME(1082)을 불태워야 합니다.
2573,4,3094,술향기 마을에 있는 @NPC_NAME(5066)에게 @NPC_NAME(5009) 박멸 소식을 전해야 합니다.
2579,4,3098,술 취한 논의 @NPC_NAME(7152)에게 말을 걸어야 합니다.
2580,4,3102,술 취한 논에서 멋대로 돌아다니는 @NPC_NAME(5112)와 @NPC_NAME(5113)를 처치해야 합니다.
2581,4,3103,술향기 마을에 있는 @NPC_NAME(5065)에게 돌아가 날뛰는 기계들을 부쉈다고 알려야 합니다.
2588,4,3109,술향기 마을에서 @NPC_NAME(5067)를 만나 @NPC_NAME(5064)의 밭 상태를 보고해야 합니다.
2590,4,3114,물 댄 논을 찾아 @ITEM_NAME(5130)을 심어야 합니다.
2591,4,3115,술 취한 논 한복판에 있는 @NPC_NAME(5047)에게 돌아가야 합니다.
2594,4,3118,술취한 논에서 자라는 @DOODAD_NAME(2386)들을 제거해야 합니다.
2595,4,3119,술 취한 논 한복판에 서 있는 @NPC_NAME(5047)에게 돌아가 대화해야 합니다.
2598,4,3125,술 취한 논 한가운데 나가 있는 @NPC_NAME(5046)에게 가서 그녀 주변에 쌓여 있는 @ITEM_NAME(15805)를 찾아와야 합니다.
2601,4,3126,술향기 마을에 있는 @NPC_NAME(5067)에게 @ITEM_NAME(15805)를 전달해야 합니다.
2602,4,3129,"술향기 마을, @NPC_NAME(5067) 근처에 있는 @DOODAD_NAME(1062)에서 @ITEM_NAME(15815)을 가져 와야 합니다."
2603,4,3130,술향기 마을의 @NPC_NAME(5067)에게 돌아가 @ITEM_NAME(15815)을 넘겨야 합니다.
2607,4,3134,@ITEM_NAME(15806)을 술향기 마을에 있는 @NPC_NAME(5104)에게 전달해야 합니다.
2608,4,3138,술 취한 논 한가운데 서 있는 @NPC_NAME(5011)에게 해골 뼈를 보여야 합니다. 해골 상인은 밤이 되면 @NPC_NAME(5046)가 있는 곳에 나타납니다.
2609,4,3142,@NPC_GROUP_NAME(111)들을 처치해야 합니다. 해골들은 늦은 밤이 찾아오면 나타납니다. 밤이 오길 기다려야 합니다.
2615,4,3144,술 취한 논 한가운데 서 있는 @NPC_NAME(5046)에게 @NPC_GROUP_NAME(111)들이 퇴치되었음을 전해야 합니다.
2618,4,3149,날개깃 계곡 입구에 있는 @NPC_NAME(5049)에게 돌아가 @NPC_NAME(5076)의 소식을 전해야 합니다.
2619,4,3152,뱀밭에 있는 @NPC_NAME(5020)와 @NPC_NAME(5021)를 처치하고 @ITEM_NAME(5131)를 압수해야 합니다.
2620,4,3153,뱀밭 입구에 있는 @NPC_NAME(5043)에게 @ITEM_NAME(5131)를 전해줘야 합니다.
2624,4,3157,뱀밭 입구에 서 있는 @NPC_NAME(5044)에게 @ITEM_NAME(24402)를 전달해야 합니다.
2625,4,3160,다리 건너 날개깃 계곡 입구에 있는 과격파 파오룬을 만나야 합니다.
2630,4,3165,뱀밭 꼭대기로 올라간 @NPC_NAME(5068)에게 @NPC_NAME(5044)의 말을 전해야 합니다.
2634,4,3173,재회의 사당 꼭대기에 있는 @DOODAD_NAME(1066)에 @NPC_NAME(5045)을 위해 기도를 올려야 합니다.
2636,4,3177,뱀밭 꼭대기의 쌍두사 석상 근처에서 @ITEM_NAME(5132)를 연주하여 @NPC_NAME(5025)를 깨어나게 한 후 처치하여 @ITEM_NAME(5134)을 얻어야 합니다.
2641,4,3182,뱀밭 입구에서 @NPC_NAME(5044)을 만나야 합니다.
2646,4,2609,버리의 농장 뒤편의 거미 서식지에서 @NPC_NAME(531)를 잡고 @ITEM_NAME(5050)를 수집해야 합니다.
2647,4,2613,티본의 농장 주변에 있는 @NPC_NAME(5152)를 처치해야 합니다.
2649,4,2615,마리아노플 농장에 있는 @NPC_NAME(641)에게 돌아가야 합니다.
2650,4,1604,폐허가 된 아드리아의 농장 주변에 있는 @NPC_NAME(5152)를 @ITEM_NAME(26391)로 태워 @ITEM_NAME(5057)|1을;를; 찾아야 합니다. @ITEM_NAME(26391)|1은;는; @ITEM_NAME(14921)|1을;를; 가지고 @DOODAD_NAME(5993)에서 제작할 수 있습니다.
2651,4,1605,베스의 무덤 근처에 있는 @NPC_NAME(5157)에게 @ITEM_NAME(5057)을 전달해야 합니다.
2652,4,2622,버리의 농장에 있는 @NPC_NAME(461)에게 @ITEM_NAME(24410)을 전달해야 합니다.
2654,4,2629,마리아노플 북문 밖에 있는 오스카 극단 야영지에서 단장인 @NPC_NAME(643)를 만나야 합니다.
2656,4,2778,벌거숭이 언덕의 파수꾼 소굴에서 @DOODAD_NAME(1040)에서 @ITEM_NAME(5067)을 꺼내야 합니다.
2658,4,2798,오스카 극단 야영지의 @NPC_NAME(647)에게 @ITEM_NAME(5067)을 전달해야 합니다.
2659,4,2749,벌거숭이 언덕에서 @NPC_GROUP_NAME(4) 무리를 제거해야 합니다. 
2661,4,2751,오스카 극단 야영지에 있는 @NPC_NAME(5193)에게 돌아가야 합니다.
2664,4,2801,벌거숭이 언덕 밑의 여름잎 강에 서식하는 @NPC_NAME(547)나 @NPC_NAME(546)을 잡고 @ITEM_NAME(5062)을 모아야 합니다.
2665,4,2802,오스카 극단 야영지에 있는 @NPC_NAME(646)에게 @ITEM_NAME(5062)을 가져가야 합니다.
2666,4,2770,벌거숭이 언덕 주변에서 @NPC_NAME(551)을 처치하고 가지고 있던 @ITEM_NAME(5063)을 입수해야 합니다.
2667,4,2771,오스카 극단 야영지에 있는 @NPC_NAME(643)에게 가져가야 합니다.
2668,4,2810,벌거숭이 언덕 꼭대기에 있는 @NPC_NAME(453)를 처치해야 합니다.
2669,4,2811,오스카 극단 야영지로 돌아가 @NPC_NAME(643)에게 보고해야 합니다.
2670,4,2805,벌거숭이 언덕 밑 여름잎 강에 거주하는 @NPC_NAME(454)들을 모두 처치해야 합니다.
2671,4,2807,오스카 극단 야영지의 @NPC_NAME(647)에게 돌아가야 합니다.
2673,4,3217,눈물 젖은 언덕의 벌목지에서 @ITEM_NAME(14312)들을 수거해야 합니다.
2676,4,3218,눈물 젖은 언덕에 있는 @NPC_NAME(5052)에게 돌아가 대화해야 합니다.
2677,4,3222,재회의 사당에 있는 @NPC_NAME(5070)를 만나야 합니다.
2678,4,3186,날개깃 계곡에서 @NPC_NAME(5024)들이 사용하는 @DOODAD_NAME(1065)를 파괴해야 합니다.
2680,4,3188,날개깃 계곡 입구에 있는 @NPC_NAME(5048)에게 돌아가야 합니다.
2703,4,3227,눈물 젖은 언덕에 있는 @NPC_NAME(5051)에게 @ITEM_NAME(5121)을 전달해야 합니다.
2707,4,3231,눈물 젖은 언덕에서 @NPC_NAME(5012)을 처치해야 합니다.
2709,4,3232,눈물 젖은 언덕에 있는 @NPC_NAME(7141)에게 @NPC_NAME(5012)을 처치했음을 알려야 합니다.
2719,4,3236,눈물 젖은 언덕에 있는 @DOODAD_NAME(1073)을 향해 @ITEM_NAME(5137)을 던져야 합니다.
2720,4,3237,눈물 젖은 언덕에 있는 @NPC_NAME(5074)에게 눈으로 확인한 것을 알려줘야 합니다.
2734,4,3240,눈물 젖은 언덕에서 @NPC_NAME(5005)들을 처치해야 합니다.
2736,4,3242,눈물 젖은 언덕에 있는 @NPC_NAME(5074)에게 돌아가야 합니다.
2743,4,3245,징병소에 있는 @NPC_NAME(5054)에게 돌아가야 합니다.
2747,4,3572,두 왕관 흙먼지 구릉에 있는 @NPC_NAME(1774)에게 @ITEM_NAME(5208)을 전해줘야 합니다.
2772,4,3255,"횃불만, @DOODAD_NAME(1071)에 @ITEM_NAME(15811)를 던져 넣어야 합니다."
2777,4,3257,횃불만에 있는 @NPC_NAME(5082)에게 불을 피웠음을 알려야 합니다.
2793,4,3656,재회의 사당 중턱에서 내려오지 않는 @NPC_NAME(5069)를 찾아야 합니다.
2802,4,3261,횃불만 징병소에 있는 @NPC_NAME(5054)에게 @ITEM_NAME(5144)을 보여야 합니다.
2807,4,3265,술 취한 논 주변에 흩어져 있는 @DOODAD_NAME(1068)들을 모두 깨뜨려야 합니다.
2831,4,3274,폐허가 된 어촌으로 @NPC_NAME(5055)들을 설득해야 합니다.
2832,4,3275,횃불만 징병소에 있는 @NPC_NAME(5053)에게 돌아가 보고해야 합니다.
2846,4,3281,폐허가 된 어촌에 있는 @NPC_NAME(5082)을 만나야 합니다.
2855,4,3284,폐허가 된 어촌의 @DOODAD_NAME(1078)를 뒤져 @ITEM_NAME(5136)가 있는지 찾아야 합니다.
2856,4,3285,횃불만 징병소에 있는 @NPC_NAME(5054)에게 돌아가 @ITEM_NAME(5136)를 전달해야 합니다.
