id,actual_id,actual_type
3172,163,KillNpcWithoutCorpseEffect
3206,1003,BuffEffect
3220,1014,BuffEffect
3221,164,KillNpcWithoutCorpseEffect
3222,78,HealEffect
3224,10,RestoreManaEffect
3226,1015,BuffEffect
3227,80,HealEffect
3228,11,RestoreManaEffect
3230,1017,BuffEffect
3231,81,HealEffect
3233,1019,BuffEffect
3234,12,RestoreManaEffect
3235,82,HealEffect
3236,13,RestoreManaEffect
3238,1021,BuffEffect
3239,83,HealEffect
3240,14,RestoreManaEffect
3242,1023,BuffEffect
3243,84,HealEffect
3244,15,RestoreManaEffect
3246,1025,BuffEffect
3247,85,HealEffect
3248,16,RestoreManaEffect
3250,1027,BuffEffect
3251,86,HealEffect
3252,17,RestoreManaEffect
3254,1029,BuffEffect
3255,87,HealEffect
3256,18,RestoreManaEffect
3258,1031,BuffEffect
3259,88,HealEffect
3260,19,RestoreManaEffect
3262,1033,BuffEffect
3266,201,InteractionEffect
3268,1034,BuffEffect
3269,165,KillNpcWithoutCorpseEffect
3270,1035,BuffEffect
3271,202,InteractionEffect
3273,1036,BuffEffect
3275,1038,BuffEffect
3277,1040,BuffEffect
3279,1042,BuffEffect
3283,1046,BuffEffect
3285,1048,BuffEffect
3287,1050,BuffEffect
3289,1052,BuffEffect
3291,1054,BuffEffect
3293,1056,BuffEffect
3295,1058,BuffEffect
3297,1060,BuffEffect
3299,1062,BuffEffect
3302,1065,BuffEffect
3304,1067,BuffEffect
3308,1071,BuffEffect
3310,1073,BuffEffect
3312,1075,BuffEffect
3323,1085,BuffEffect
3329,1090,BuffEffect
3330,1091,BuffEffect
3331,1092,BuffEffect
3333,1094,BuffEffect
3335,1096,BuffEffect
3336,1097,BuffEffect
3339,583,SpecialEffect
3340,584,SpecialEffect
3341,585,SpecialEffect
3343,587,SpecialEffect
3344,588,SpecialEffect
3345,589,SpecialEffect
3347,591,SpecialEffect
3348,592,SpecialEffect
3349,593,SpecialEffect
3351,595,SpecialEffect
3352,596,SpecialEffect
3353,597,SpecialEffect
3355,599,SpecialEffect
3356,600,SpecialEffect
3357,601,SpecialEffect
3359,603,SpecialEffect
3360,604,SpecialEffect
3361,605,SpecialEffect
3363,607,SpecialEffect
3364,608,SpecialEffect
3365,609,SpecialEffect
3367,611,SpecialEffect
3368,612,SpecialEffect
3369,613,SpecialEffect
3371,615,SpecialEffect
3372,616,SpecialEffect
3373,617,SpecialEffect
3375,619,SpecialEffect
3376,620,SpecialEffect
3377,621,SpecialEffect
3383,1100,BuffEffect
3384,623,SpecialEffect
3386,1101,BuffEffect
3392,169,KillNpcWithoutCorpseEffect
3393,1102,BuffEffect
3394,1103,BuffEffect
3395,170,KillNpcWithoutCorpseEffect
3396,1104,BuffEffect
3402,1105,BuffEffect
3403,174,KillNpcWithoutCorpseEffect
3404,1106,BuffEffect
3405,1107,BuffEffect
3406,175,KillNpcWithoutCorpseEffect
3407,176,KillNpcWithoutCorpseEffect
3408,90,HealEffect
3418,1110,BuffEffect
3419,1111,BuffEffect
3424,1113,BuffEffect
3425,457,DamageEffect
3426,458,DamageEffect
3427,459,DamageEffect
3428,206,InteractionEffect
3433,179,KillNpcWithoutCorpseEffect
3438,463,DamageEffect
3439,207,InteractionEffect
3440,40,DispelEffect
3444,42,DispelEffect
3445,396,SpawnEffect
3446,464,DamageEffect
3463,1126,BuffEffect
3464,397,SpawnEffect
3485,1133,BuffEffect
3494,210,InteractionEffect
3496,51,AcceptQuestEffect
3497,211,InteractionEffect
3498,473,DamageEffect
3506,648,SpecialEffect
3507,1139,BuffEffect
3509,475,DamageEffect
3511,649,SpecialEffect
3512,213,InteractionEffect
3518,477,DamageEffect
3519,652,SpecialEffect
3520,478,DamageEffect
3521,653,SpecialEffect
3525,215,InteractionEffect
3527,655,SpecialEffect
3528,480,DamageEffect
3529,656,SpecialEffect
3533,481,DamageEffect
3534,216,InteractionEffect
3541,1147,BuffEffect
3553,1151,BuffEffect
3556,1152,BuffEffect
3557,666,SpecialEffect
3560,5,SpawnGimmickEffect
3561,485,DamageEffect
3562,1155,BuffEffect
3564,1156,BuffEffect
3565,1157,BuffEffect
3569,20,RestoreManaEffect
3571,489,DamageEffect
3572,490,DamageEffect
3573,1159,BuffEffect
3576,1162,BuffEffect
3577,1163,BuffEffect
3578,491,DamageEffect
3579,1164,BuffEffect
3580,492,DamageEffect
3581,493,DamageEffect
3582,1165,BuffEffect
3584,495,DamageEffect
3585,496,DamageEffect
3586,497,DamageEffect
3588,1166,BuffEffect
3590,1167,BuffEffect
3592,1168,BuffEffect
3593,501,DamageEffect
3594,502,DamageEffect
3597,503,DamageEffect
3598,504,DamageEffect
3599,1170,BuffEffect
3600,399,SpawnEffect
3601,400,SpawnEffect
3602,401,SpawnEffect
3603,402,SpawnEffect
3604,403,SpawnEffect
3605,505,DamageEffect
3606,506,DamageEffect
3608,507,DamageEffect
3612,508,DamageEffect
3614,509,DamageEffect
3616,510,DamageEffect
3617,1177,BuffEffect
3618,511,DamageEffect
3620,512,DamageEffect
3622,513,DamageEffect
3623,514,DamageEffect
3634,1188,BuffEffect
3636,515,DamageEffect
3637,516,DamageEffect
3640,1191,BuffEffect
3641,669,SpecialEffect
3645,1194,BuffEffect
3646,517,DamageEffect
3649,51,DispelEffect
3660,676,SpecialEffect
3661,1201,BuffEffect
3664,183,KillNpcWithoutCorpseEffect
3665,678,SpecialEffect
3666,679,SpecialEffect
3667,218,InteractionEffect
3668,184,KillNpcWithoutCorpseEffect
3669,404,SpawnEffect
3671,6,SpawnGimmickEffect
3672,1202,BuffEffect
3674,680,SpecialEffect
3675,518,DamageEffect
3676,519,DamageEffect
3681,1205,BuffEffect
3682,1206,BuffEffect
3683,1207,BuffEffect
3684,1208,BuffEffect
3691,7,SpawnGimmickEffect
3692,1215,BuffEffect
3693,1216,BuffEffect
3700,684,SpecialEffect
3701,1221,BuffEffect
3702,185,KillNpcWithoutCorpseEffect
3703,405,SpawnEffect
3704,186,KillNpcWithoutCorpseEffect
3705,1222,BuffEffect
3708,1225,BuffEffect
3712,1229,BuffEffect
3713,521,DamageEffect
3720,522,DamageEffect
3727,221,InteractionEffect
3728,94,HealEffect
3729,222,InteractionEffect
3737,225,InteractionEffect
3738,226,InteractionEffect
3739,227,InteractionEffect
3741,229,InteractionEffect
3755,409,SpawnEffect
3756,232,InteractionEffect
3762,531,DamageEffect
3763,751,SpecialEffect
3764,8,SpawnGimmickEffect
3765,9,SpawnGimmickEffect
3766,10,SpawnGimmickEffect
3767,11,SpawnGimmickEffect
3769,234,InteractionEffect
3770,753,SpecialEffect
3771,12,SpawnGimmickEffect
3772,13,SpawnGimmickEffect
3777,235,InteractionEffect
3786,1248,BuffEffect
3787,1249,BuffEffect
3788,1250,BuffEffect
3789,1251,BuffEffect
3791,1252,BuffEffect
3799,535,DamageEffect
3801,761,SpecialEffect
3813,21,RestoreManaEffect
3820,1274,BuffEffect
3821,1275,BuffEffect
3822,1276,BuffEffect
3823,763,SpecialEffect
3824,1277,BuffEffect
3825,56,DispelEffect
3831,536,DamageEffect
3832,537,DamageEffect
3833,1279,BuffEffect
3834,764,SpecialEffect
3835,1280,BuffEffect
3838,1281,BuffEffect
3839,239,InteractionEffect
3840,240,InteractionEffect
3848,1287,BuffEffect
3851,765,SpecialEffect
3852,1289,BuffEffect
3854,15,SpawnGimmickEffect
3855,766,SpecialEffect
3856,415,SpawnEffect
3857,542,DamageEffect
3858,1290,BuffEffect
3859,767,SpecialEffect
3861,416,SpawnEffect
3862,243,InteractionEffect
3863,244,InteractionEffect
3864,245,InteractionEffect
3865,246,InteractionEffect
3868,1291,BuffEffect
3870,248,InteractionEffect
3871,249,InteractionEffect
3876,250,InteractionEffect
3877,251,InteractionEffect
3884,420,SpawnEffect
3888,545,DamageEffect
3894,547,DamageEffect
3898,1301,BuffEffect
3899,774,SpecialEffect
3901,550,DamageEffect
3905,777,SpecialEffect
3915,57,DispelEffect
3917,554,DamageEffect
3918,1308,BuffEffect
3922,1312,BuffEffect
3937,1322,BuffEffect
3938,58,DispelEffect
3942,783,SpecialEffect
3943,784,SpecialEffect
3960,1327,BuffEffect
3978,96,HealEffect
3979,1335,BuffEffect
3980,253,InteractionEffect
3984,1338,BuffEffect
3992,254,InteractionEffect
3994,255,InteractionEffect
4004,257,InteractionEffect
4009,569,DamageEffect
4015,1350,BuffEffect
4018,1353,BuffEffect
4019,1354,BuffEffect
4020,1355,BuffEffect
4024,803,SpecialEffect
4025,64,DispelEffect
4026,1359,BuffEffect
4029,1361,BuffEffect
4030,1362,BuffEffect
4032,1364,BuffEffect
4035,65,DispelEffect
4045,1374,BuffEffect
4047,1376,BuffEffect
4050,1379,BuffEffect
4051,1380,BuffEffect
4053,1382,BuffEffect
4055,188,KillNpcWithoutCorpseEffect
4061,571,DamageEffect
4064,805,SpecialEffect
4065,573,DamageEffect
4066,806,SpecialEffect
4067,574,DamageEffect
4076,576,DamageEffect
4077,1390,BuffEffect
4080,425,SpawnEffect
4081,1392,BuffEffect
4083,813,SpecialEffect
4086,815,SpecialEffect
4088,816,SpecialEffect
4089,1,AggroEffect
4090,1394,BuffEffect
4091,817,SpecialEffect
4092,818,SpecialEffect
4093,819,SpecialEffect
4094,820,SpecialEffect
4095,821,SpecialEffect
4096,822,SpecialEffect
4097,823,SpecialEffect
4098,824,SpecialEffect
4099,825,SpecialEffect
4102,578,DamageEffect
4109,581,DamageEffect
4111,583,DamageEffect
4112,584,DamageEffect
4119,832,SpecialEffect
4120,833,SpecialEffect
4122,429,SpawnEffect
4124,1397,BuffEffect
4126,836,SpecialEffect
4127,190,KillNpcWithoutCorpseEffect
4128,1398,BuffEffect
4139,585,DamageEffect
4144,842,SpecialEffect
4158,587,DamageEffect
4166,263,InteractionEffect
4169,1406,BuffEffect
4175,849,SpecialEffect
4178,591,DamageEffect
4179,850,SpecialEffect
4181,1411,BuffEffect
4182,592,DamageEffect
4184,268,InteractionEffect
4193,200,KillNpcWithoutCorpseEffect
4194,431,SpawnEffect
4195,1418,BuffEffect
4202,269,InteractionEffect
4214,1422,BuffEffect
4215,204,KillNpcWithoutCorpseEffect
4216,854,SpecialEffect
4217,438,SpawnEffect
4219,440,SpawnEffect
4227,861,SpecialEffect
4235,862,SpecialEffect
4237,1429,BuffEffect
4240,273,InteractionEffect
4244,1430,BuffEffect
4248,1432,BuffEffect
4252,209,KillNpcWithoutCorpseEffect
4254,277,InteractionEffect
4257,603,DamageEffect
4258,1435,BuffEffect
4261,604,DamageEffect
4263,1437,BuffEffect
4268,1439,BuffEffect
4272,607,DamageEffect
4273,872,SpecialEffect
4274,2,AggroEffect
4275,278,InteractionEffect
4284,1446,BuffEffect
4292,1454,BuffEffect
4294,1456,BuffEffect
4296,1458,BuffEffect
4297,1459,BuffEffect
4299,876,SpecialEffect
4303,1461,BuffEffect
4306,279,InteractionEffect
4307,1464,BuffEffect
4308,1465,BuffEffect
4313,609,DamageEffect
4314,1468,BuffEffect
4315,610,DamageEffect
4320,1472,BuffEffect
4322,1474,BuffEffect
4323,282,InteractionEffect
4325,1475,BuffEffect
4327,880,SpecialEffect
4337,1484,BuffEffect
4340,881,SpecialEffect
4344,211,KillNpcWithoutCorpseEffect
4351,442,SpawnEffect
4352,443,SpawnEffect
4354,1490,BuffEffect
4363,612,DamageEffect
4364,883,SpecialEffect
4365,3,AggroEffect
4366,215,KillNpcWithoutCorpseEffect
4367,1492,BuffEffect
4369,1494,BuffEffect
4371,1496,BuffEffect
4372,1497,BuffEffect
4373,1498,BuffEffect
4374,1499,BuffEffect
4375,1500,BuffEffect
4376,1501,BuffEffect
4379,1504,BuffEffect
4381,1506,BuffEffect
4382,613,DamageEffect
4383,1507,BuffEffect
4386,1509,BuffEffect
4390,1513,BuffEffect
4391,1514,BuffEffect
4392,99,HealEffect
4396,615,DamageEffect
4397,285,InteractionEffect
4401,1519,BuffEffect
4402,616,DamageEffect
4404,1521,BuffEffect
4406,617,DamageEffect
4410,618,DamageEffect
4412,1524,BuffEffect
4413,1525,BuffEffect
4414,288,InteractionEffect
4417,290,InteractionEffect
4419,887,SpecialEffect
4426,1526,BuffEffect
4437,622,DamageEffect
4452,1538,BuffEffect
4457,625,DamageEffect
4458,1541,BuffEffect
4459,626,DamageEffect
4460,627,DamageEffect
4461,450,SpawnEffect
4462,628,DamageEffect
4463,629,DamageEffect
4466,896,SpecialEffect
4471,1542,BuffEffect
4472,631,DamageEffect
4473,632,DamageEffect
4474,633,DamageEffect
4476,1544,BuffEffect
4477,1545,BuffEffect
4478,634,DamageEffect
4488,1555,BuffEffect
4492,74,DispelEffect
4493,217,KillNpcWithoutCorpseEffect
4494,1559,BuffEffect
4496,1561,BuffEffect
4497,298,InteractionEffect
4503,301,InteractionEffect
4504,1562,BuffEffect
4505,1563,BuffEffect
4514,636,DamageEffect
4517,637,DamageEffect
4518,1565,BuffEffect
4519,1566,BuffEffect
4521,456,SpawnEffect
4522,457,SpawnEffect
4523,1567,BuffEffect
4525,220,KillNpcWithoutCorpseEffect
4526,75,DispelEffect
4527,1569,BuffEffect
4528,903,SpecialEffect
4532,1570,BuffEffect
4533,1571,BuffEffect
4534,1572,BuffEffect
4537,1575,BuffEffect
4538,1576,BuffEffect
4539,1577,BuffEffect
4540,1578,BuffEffect
4542,303,InteractionEffect
4543,1580,BuffEffect
4544,1581,BuffEffect
4545,1582,BuffEffect
4546,638,DamageEffect
4548,1583,BuffEffect
4549,1584,BuffEffect
4550,640,DamageEffect
4551,907,SpecialEffect
4555,1585,BuffEffect
4556,1586,BuffEffect
4557,642,DamageEffect
4558,304,InteractionEffect
4565,1592,BuffEffect
4566,1593,BuffEffect
4568,1595,BuffEffect
4570,1597,BuffEffect
4571,221,KillNpcWithoutCorpseEffect
4572,305,InteractionEffect
4574,643,DamageEffect
4575,910,SpecialEffect
4576,22,RestoreManaEffect
4578,1598,BuffEffect
4579,1599,BuffEffect
4580,1600,BuffEffect
4581,459,SpawnEffect
4582,460,SpawnEffect
4583,222,KillNpcWithoutCorpseEffect
4584,223,KillNpcWithoutCorpseEffect
4586,1601,BuffEffect
4587,1602,BuffEffect
4588,224,KillNpcWithoutCorpseEffect
4595,1603,BuffEffect
4600,1606,BuffEffect
4601,309,InteractionEffect
4602,645,DamageEffect
4603,646,DamageEffect
4604,78,DispelEffect
4605,647,DamageEffect
4609,16,SpawnGimmickEffect
4615,17,SpawnGimmickEffect
4618,1608,BuffEffect
4623,917,SpecialEffect
4625,650,DamageEffect
4626,919,SpecialEffect
4627,466,SpawnEffect
4631,921,SpecialEffect
4637,470,SpawnEffect
4638,471,SpawnEffect
4639,472,SpawnEffect
4640,473,SpawnEffect
4642,923,SpecialEffect
4644,313,InteractionEffect
4645,474,SpawnEffect
4648,475,SpawnEffect
4649,227,KillNpcWithoutCorpseEffect
4650,476,SpawnEffect
4657,653,DamageEffect
4659,925,SpecialEffect
4661,654,DamageEffect
4662,477,SpawnEffect
4663,20,SpawnGimmickEffect
4664,21,SpawnGimmickEffect
4672,319,InteractionEffect
4675,1617,BuffEffect
4677,929,SpecialEffect
4678,657,DamageEffect
4682,1619,BuffEffect
4685,323,InteractionEffect
4686,22,SpawnGimmickEffect
4688,932,SpecialEffect
4690,1621,BuffEffect
4693,1624,BuffEffect
4695,1625,BuffEffect
4703,325,InteractionEffect
4705,1626,BuffEffect
4708,233,KillNpcWithoutCorpseEffect
4709,481,SpawnEffect
4713,482,SpawnEffect
4714,483,SpawnEffect
4715,484,SpawnEffect
4716,235,KillNpcWithoutCorpseEffect
4717,1628,BuffEffect
4719,1629,BuffEffect
4720,1630,BuffEffect
4721,660,DamageEffect
4722,1631,BuffEffect
4724,1633,BuffEffect
4725,1634,BuffEffect
4727,236,KillNpcWithoutCorpseEffect
4728,485,SpawnEffect
4729,486,SpawnEffect
4730,487,SpawnEffect
4731,328,InteractionEffect
4733,329,InteractionEffect
4734,488,SpawnEffect
4737,1635,BuffEffect
4738,237,KillNpcWithoutCorpseEffect
4739,1636,BuffEffect
4742,330,InteractionEffect
4744,1638,BuffEffect
4745,493,SpawnEffect
4746,494,SpawnEffect
4747,238,KillNpcWithoutCorpseEffect
4750,1639,BuffEffect
4752,663,DamageEffect
4755,1640,BuffEffect
4756,1641,BuffEffect
4757,1642,BuffEffect
4758,1643,BuffEffect
4759,1644,BuffEffect
4760,1645,BuffEffect
4761,1646,BuffEffect
4763,240,KillNpcWithoutCorpseEffect
4764,497,SpawnEffect
4767,1648,BuffEffect
4773,1652,BuffEffect
4777,338,InteractionEffect
4778,339,InteractionEffect
4780,1653,BuffEffect
4781,664,DamageEffect
4782,1654,BuffEffect
4785,102,HealEffect
4786,1656,BuffEffect
4787,103,HealEffect
4789,1658,BuffEffect
4790,341,InteractionEffect
4791,7,AggroEffect
4795,1659,BuffEffect
4799,1660,BuffEffect
4800,665,DamageEffect
4803,343,InteractionEffect
4813,1662,BuffEffect
4819,345,InteractionEffect
4820,666,DamageEffect
4821,1666,BuffEffect
4822,1667,BuffEffect
4827,667,DamageEffect
4829,1673,BuffEffect
4830,104,HealEffect
4831,668,DamageEffect
4832,505,SpawnEffect
4834,506,SpawnEffect
4836,669,DamageEffect
4837,1675,BuffEffect
4838,346,InteractionEffect
4839,670,DamageEffect
4840,937,SpecialEffect
4841,671,DamageEffect
4843,1677,BuffEffect
4844,672,DamageEffect
4845,1678,BuffEffect
4849,509,SpawnEffect
4850,1681,BuffEffect
4851,1682,BuffEffect
4853,1683,BuffEffect
4856,674,DamageEffect
4864,251,KillNpcWithoutCorpseEffect
4865,675,DamageEffect
4870,1686,BuffEffect
4871,253,KillNpcWithoutCorpseEffect
4876,1688,BuffEffect
4878,254,KillNpcWithoutCorpseEffect
4879,1689,BuffEffect
4880,943,SpecialEffect
4881,944,SpecialEffect
4883,946,SpecialEffect
4884,947,SpecialEffect
4885,948,SpecialEffect
4899,1690,BuffEffect
4904,676,DamageEffect
4907,1696,BuffEffect
4909,255,KillNpcWithoutCorpseEffect
4914,256,KillNpcWithoutCorpseEffect
4916,257,KillNpcWithoutCorpseEffect
4917,513,SpawnEffect
4921,1700,BuffEffect
4924,514,SpawnEffect
4926,964,SpecialEffect
4927,1703,BuffEffect
4928,678,DamageEffect
4929,679,DamageEffect
4930,515,SpawnEffect
4936,680,DamageEffect
4938,965,SpecialEffect
4939,966,SpecialEffect
4954,1715,BuffEffect
4955,1716,BuffEffect
4956,1717,BuffEffect
4957,1718,BuffEffect
4958,1719,BuffEffect
4959,1720,BuffEffect
4960,1721,BuffEffect
4961,1722,BuffEffect
4962,1723,BuffEffect
4967,1724,BuffEffect
4971,682,DamageEffect
4973,970,SpecialEffect
4974,683,DamageEffect
4975,1725,BuffEffect
4976,684,DamageEffect
4977,259,KillNpcWithoutCorpseEffect
4978,522,SpawnEffect
4979,355,InteractionEffect
4980,356,InteractionEffect
4981,357,InteractionEffect
4982,358,InteractionEffect
4983,359,InteractionEffect
4985,523,SpawnEffect
4986,361,InteractionEffect
4989,1726,BuffEffect
4990,525,SpawnEffect
4991,526,SpawnEffect
4992,685,DamageEffect
4993,260,KillNpcWithoutCorpseEffect
4994,1727,BuffEffect
4996,1728,BuffEffect
5000,1730,BuffEffect
5001,686,DamageEffect
5002,972,SpecialEffect
5005,262,KillNpcWithoutCorpseEffect
5006,1731,BuffEffect
5007,364,InteractionEffect
5008,687,DamageEffect
5010,974,SpecialEffect
5011,975,SpecialEffect
5012,976,SpecialEffect
5013,529,SpawnEffect
5017,978,SpecialEffect
5018,1733,BuffEffect
5019,1734,BuffEffect
5020,688,DamageEffect
5023,365,InteractionEffect
5032,366,InteractionEffect
5035,1738,BuffEffect
5037,26,SpawnGimmickEffect
5038,264,KillNpcWithoutCorpseEffect
5042,692,DamageEffect
5043,983,SpecialEffect
5044,1740,BuffEffect
5053,985,SpecialEffect
5054,1744,BuffEffect
5055,367,InteractionEffect
5056,368,InteractionEffect
5057,1745,BuffEffect
5060,694,DamageEffect
5065,696,DamageEffect
5066,1749,BuffEffect
5069,536,SpawnEffect
5073,372,InteractionEffect
5074,373,InteractionEffect
5075,374,InteractionEffect
5076,375,InteractionEffect
5077,697,DamageEffect
5078,1750,BuffEffect
5080,1751,BuffEffect
5081,376,InteractionEffect
5082,1752,BuffEffect
5083,699,DamageEffect
5084,1753,BuffEffect
5085,1754,BuffEffect
5086,1755,BuffEffect
5093,1758,BuffEffect
5101,1761,BuffEffect
5104,703,DamageEffect
5105,994,SpecialEffect
5106,1764,BuffEffect
5107,266,KillNpcWithoutCorpseEffect
5111,377,InteractionEffect
5113,1766,BuffEffect
5115,268,KillNpcWithoutCorpseEffect
5119,1768,BuffEffect
5120,1769,BuffEffect
5121,380,InteractionEffect
5122,538,SpawnEffect
5123,1770,BuffEffect
5124,381,InteractionEffect
5133,540,SpawnEffect
5134,997,SpecialEffect
5137,384,InteractionEffect
5146,706,DamageEffect
5147,1776,BuffEffect
5152,1779,BuffEffect
5154,709,DamageEffect
5158,711,DamageEffect
5164,1784,BuffEffect
5165,1785,BuffEffect
5169,542,SpawnEffect
5170,543,SpawnEffect
5171,544,SpawnEffect
5173,386,InteractionEffect
5176,547,SpawnEffect
5177,387,InteractionEffect
5178,548,SpawnEffect
5179,1788,BuffEffect
5180,712,DamageEffect
5182,713,DamageEffect
5184,388,InteractionEffect
5187,1790,BuffEffect
5188,271,KillNpcWithoutCorpseEffect
5189,389,InteractionEffect
5190,1791,BuffEffect
5191,86,DispelEffect
5194,1794,BuffEffect
5200,715,DamageEffect
5201,1800,BuffEffect
5202,716,DamageEffect
5203,717,DamageEffect
5204,390,InteractionEffect
5208,87,DispelEffect
5212,23,RestoreManaEffect
5214,106,HealEffect
5215,272,KillNpcWithoutCorpseEffect
5216,1802,BuffEffect
5217,1,PhysicalExplosionEffect
5220,392,InteractionEffect
5222,2,PhysicalExplosionEffect
5223,720,DamageEffect
5224,1804,BuffEffect
5225,1012,SpecialEffect
5226,1805,BuffEffect
5228,393,InteractionEffect
5229,394,InteractionEffect
5230,395,InteractionEffect
5231,107,HealEffect
5232,108,HealEffect
5233,1807,BuffEffect
5234,721,DamageEffect
5235,722,DamageEffect
5236,1808,BuffEffect
5237,723,DamageEffect
5239,724,DamageEffect
5240,725,DamageEffect
5242,726,DamageEffect
5243,727,DamageEffect
5245,1812,BuffEffect
5246,1813,BuffEffect
5247,728,DamageEffect
5248,1814,BuffEffect
5251,396,InteractionEffect
5253,1816,BuffEffect
5254,397,InteractionEffect
5256,1818,BuffEffect
5257,1819,BuffEffect
5258,731,DamageEffect
5259,732,DamageEffect
5260,1820,BuffEffect
5261,398,InteractionEffect
5267,1822,BuffEffect
5268,734,DamageEffect
5272,1015,SpecialEffect
5273,1823,BuffEffect
5274,735,DamageEffect
5275,1824,BuffEffect
5276,1825,BuffEffect
5278,1827,BuffEffect
5280,736,DamageEffect
5281,1016,SpecialEffect
5284,1829,BuffEffect
5285,1830,BuffEffect
5293,274,KillNpcWithoutCorpseEffect
5297,1018,SpecialEffect
5305,1838,BuffEffect
5314,401,InteractionEffect
5315,738,DamageEffect
5316,1842,BuffEffect
5317,739,DamageEffect
5318,740,DamageEffect
5334,1848,BuffEffect
5335,1849,BuffEffect
5354,277,KillNpcWithoutCorpseEffect
5358,1861,BuffEffect
5359,7,NpcControlEffect
5360,403,InteractionEffect
5361,1862,BuffEffect
5362,558,SpawnEffect
5363,1863,BuffEffect
5364,404,InteractionEffect
5365,28,SpawnGimmickEffect
5366,29,SpawnGimmickEffect
5367,30,SpawnGimmickEffect
5368,31,SpawnGimmickEffect
5369,32,SpawnGimmickEffect
5370,33,SpawnGimmickEffect
5371,743,DamageEffect
5379,1867,BuffEffect
5385,407,InteractionEffect
5386,1030,SpecialEffect
