id,name,asset_name,fx_event_start_id,fx_event_end_id,fx_location_id,bone_id,offset_x,offset_y,offset_z,fx_detail_id,fx_detail_type,offset_axis_id,fx_scale_id
223,entrap_form,X2_EFFECTS_K.training.training_1001_form,0,5,1,8,0.0,0.0,0.0,221,FxParticle,0,0
224,entrap_hit,X2_EFFECTS_K.training.training_1001_hit,4,5,1,0,0.0,0.0,0.0,222,FxParticle,0,0
225,Resurrect_pet_launch,X2_EFFECTS_K.training.training_1002_launch,3,5,2,0,0.0,0.0,0.0,223,FxParticle,0,0
226,Cure pet,X2_EFFECTS_K.training.training_1003_launch,3,5,2,0,0.0,0.0,0.0,224,FxParticle,0,0
227,decoy,X2_EFFECTS_K.training.training_1004_launch,3,5,2,0,0.0,0.0,0.0,225,FxParticle,0,0
228,swoosh1_left,X2_EFFECTS.sword_trail_test1,1,2,1,8,0.0,0.0,0.0,226,FxParticle,3,0
229,Touch of Darkness,ability_skill_table.blackmagic.black0013_form,0,5,1,9,0.0,0.0,0.0,227,FxParticle,0,0
230,Touch of Darkness_hit,ability_skill_table.blackmagic.black0013_hit,0,5,1,1,0.0,0.0,0.0,228,FxParticle,4,0
231,wood_elemental_hit,X2_EFFECTS.mon_effects.wood_elemental_hit,4,5,2,1,0.0,0.0,0.0,229,FxParticle,4,0
232,black_form,ability_skill_table.blackmagic.black0001_form,1,5,1,9,0.0,0.0,0.0,230,FxParticle,0,0
233,white_form,ability_skill_table.white.white0001_form,0,5,1,9,0.0,0.0,0.0,231,FxParticle,0,0
234,Cure pet_proj,X2_EFFECTS_K.training.training_1003_proj,0,5,1,0,0.0,0.0,0.0,232,FxParticle,0,0
235,entrap_proj,X2_EFFECTS_K.training.training_1001_proj,0,5,1,0,0.0,0.0,0.0,233,FxParticle,0,0
236,cure_pet_buff,X2_EFFECTS_K.training.training_1003_buff,0,5,1,0,0.0,0.0,0.0,234,FxParticle,0,0
238,fire ball_proj2,ability_skill_table.element.el_fire0001_proj2,0,5,1,0,0.0,0.0,0.0,236,FxParticle,0,0
239,fire ball_proj3,ability_skill_table.element.el_fire0001_proj3,0,5,1,0,0.0,0.0,0.0,237,FxParticle,0,0
240,Creeper_launch,ability_skill_table.element.el_ground0002_launch,0,5,1,0,0.0,0.0,0.0,238,FxParticle,0,0
241,반달베기_hit_stage1,abillity_skill_table_m.fight.slash,4,6,2,19,0.0,0.0,0.0,239,FxParticle,4,0
242,쳐올리기_hit,abillity_skill_table_m.fight.hitup,4,5,2,19,0.0,0.0,0.0,240,FxParticle,4,0
243,대지가르기_launch,abillity_skill_table_m.fight.ground_launch,3,5,1,0,0.0,0.0,0.0,241,FxParticle,0,0
244,대지가르기_hit,abillity_skill_table_m.fight.ground_hit,0,5,1,0,0.0,0.0,0.0,242,FxParticle,0,0
245,공속증가left_launch,abillity_skill_table_m.fight.attack_speedup_arm,3,5,1,8,0.0,0.0,0.0,243,FxParticle,0,0
246,공속증가right_launch,abillity_skill_table_m.fight.attack_speedup_arm2,3,5,1,9,0.0,0.0,0.0,244,FxParticle,0,0
247,회오리베기_launch_level1,abillity_skill_table_m.fight.swirl_slash,0,5,1,1,0.0,0.0,0.0,245,FxParticle,0,0
248,폭주_launch,abillity_skill_table_m.fight.reckless_cast,2,5,1,19,0.0,0.0,0.0,246,FxParticle,0,0
260,정신파괴_hit_level1,abillity_skill_table_m.illusion.mental_destroyed_hit,4,6,2,19,0.0,0.0,0.0,258,FxParticle,4,0
261,정신붕괴_dot,abillity_skill_tablem.illusion.mental_destroyed_dot,0,5,1,2,0.0,0.0,0.0,259,FxParticle,0,0
262,대지의속박_form,abillity_skill_table_m.illusion.ground_restriction_form,1,2,1,0,0.0,0.0,0.0,260,FxParticle,0,0
263,대지의속박_hit,abillity_skill_table_m.illusion.ground_restriction_hit,5,5,1,0,0.0,0.0,0.0,261,FxParticle,0,0
264,피로의저주_form,abillity_skill_table_m.illusion.tired_curse_form,1,5,1,9,0.0,0.0,0.0,262,FxParticle,0,0
265,피로의저주_hit,abillity_skill_table_m.illusion.tired_curse_hit,0,5,1,19,0.0,0.0,0.0,263,FxParticle,0,0
266,부유방울_hit,abillity_skill_table_m.illusion.buble_hit,4,5,2,19,0.0,0.0,0.0,264,FxParticle,0,1
267,부유방울_dot,abillity_skill_table_m.illusion.buble_dot,0,5,1,19,0.0,0.0,0.0,265,FxParticle,0,1
268,소환_form,abillity_skill_table_m.illusion.summon_launch,1,3,1,9,0.0,0.0,0.0,266,FxParticle,0,0
269,소환_hit,abillity_skill_table_m.illusion.summon_hit,3,5,1,0,0.0,0.0,0.0,267,FxParticle,0,0
271,불꽃송이_form,abillity_skill_table_m.magic.fireball_form,1,2,1,9,0.0,0.0,0.0,269,FxParticle,0,0
272,불꽃송이_throw,abillity_skill_table_m.magic.fireball_throw,3,5,1,9,0.0,0.0,0.0,270,FxParticle,0,0
273,불꽃송이_proj_stage1,abillity_skill_table_m.magic.fireball_proj,0,5,1,9,0.0,0.0,0.0,271,FxParticle,0,0
274,불꽃송이_hit_stage1,abillity_skill_table_m.magic.fireball_hit,4,5,2,19,0.0,0.0,0.0,272,FxParticle,4,0
275,얼음화살_form,abillity_skill_table_m.magic.icearrow_form,1,2,1,9,0.0,0.0,0.0,273,FxParticle,0,0
276,얼음화살_throw,abillity_skill_table_m.magic.icearrow_throw,3,5,1,9,0.0,0.0,0.0,274,FxParticle,0,0
277,얼음화살_1단계_hit,abillity_skill_table_m.magic.icearrow_hit,4,5,2,19,0.0,0.0,0.0,275,FxParticle,4,0
278,얼음화살_proj,abillity_skill_table_m.magic.icearrow_proj,0,5,1,9,0.0,0.0,0.0,276,FxParticle,0,0
279,마나보호막_form,abillity_skill_table_m.magic.mana_shield_form2,1,2,1,9,0.0,0.0,0.0,277,FxParticle,0,0
280,마나보호막_dot,abillity_skill_table_m.magic.mana_shield_dot,0,5,1,19,0.0,0.0,0.0,278,FxParticle,0,1
281,번개마법_form,abillity_skill_table_m.magic.lightning_magic_form,1,3,1,9,0.0,0.0,0.0,279,FxParticle,0,0
282,번개마법_launch,abillity_skill_table_m.magic.lightning_magic_launch,0,5,1,9,0.0,0.0,0.0,280,FxParticle,0,0
283,번개마법_hit,abillity_skill_table_m.magic.lightning_magic_hit,3,5,2,19,0.0,0.0,0.0,281,FxParticle,0,0
284,무중력공간_form,abillity_skill_table_m.magic.zero_gravity_form,1,5,1,8,0.0,0.0,0.0,282,FxParticle,0,0
286,무중력공간_dot,abillity_skill_table_m.magic.zero_gravity_dot,0,5,1,0,0.0,0.0,0.0,284,FxParticle,0,0
287,메테오_form,abillity_skill_table_m.magic.fireball_form,1,2,1,8,0.0,0.0,0.0,285,FxParticle,0,0
288,메테오_hit,abillity_skill_table_m.magic.meteo_hit,0,5,1,0,0.0,0.0,0.0,286,FxParticle,0,0
289,염동력_launch,abillity_skill_table_m.death.psychokiness_launch,0,5,1,9,0.0,0.0,0.0,287,FxParticle,0,0
290,염동력_dot,abillity_skill_table_m.death.psychokinesis_dot,0,5,1,19,0.0,0.0,0.0,288,FxParticle,0,0
291,복수의갑옷_launch,abillity_skill_table_m.death.revenge_armor_launch,3,5,1,19,0.0,0.0,0.0,289,FxParticle,0,0
292,광역침묵_launch,abillity_skill_table_m.death.wide_silence_launch,3,5,1,19,0.0,0.0,0.0,290,FxParticle,0,0
293,광역침묵_dot,abillity_skill_table_m.death.wide_silence_dot,0,5,1,2,0.0,0.0,0.0,291,FxParticle,0,0
294,임사체험_launch,abillity_skill_table_m.death.death_trick_launch,0,5,1,19,0.0,0.0,0.0,292,FxParticle,0,0
295,원혼소환_dot,abillity_skill_table_m.death.ghost_summon_dot,0,5,1,0,0.0,0.0,1.0,293,FxParticle,0,0
296,원혼소환_launch,abillity_skill_table_m.death.ghost_summon_launch,0,5,1,19,0.0,0.0,0.0,294,FxParticle,0,0
298,공포_dot,abillity_skill_table_m.illusion.fear_dot,0,5,1,2,0.0,0.0,0.0,296,FxParticle,0,0
299,지옥의창_launch,abillity_skill_table_m.death.hell_spears_range,3,5,1,0,0.0,0.0,0.0,297,FxParticle,0,0
300,지옥의창_dot,abillity_skill_table_m.death.hell_spears_dot,0,5,1,0,0.0,0.0,0.0,298,FxParticle,0,0
301,n_방패치기_hit,ability_skill_table_k.p_skill_adament.deffence_hit,4,5,2,19,0.0,0.0,0.0,299,FxParticle,4,0
302,방어태세_launch,ability_skill_table_k.p_skill_adament.p_skill_p_deffence,0,5,1,0,0.0,0.0,0.0,300,FxParticle,0,0
303,무장해제,ability_skill_table_k.p_skill_adament.p_skill_disarmament,0,5,1,5,0.0,0.0,0.0,301,FxParticle,0,0
304,곰의멧집dot,ability_skill_table_k.p_skill_adament.p_skill_bear_takes_blow,0,5,1,19,0.0,0.0,0.0,302,FxParticle,0,0
305,n_도발_dot,ability_skill_table_k.p_skill_adament.provoke_dot,0,5,1,1,0.0,0.0,0.0,303,FxParticle,0,0
306,n_무적dot,ability_skill_table_k.p_skill_adament.unbeatable_dot,0,5,1,0,0.0,0.0,0.0,304,FxParticle,0,0
307,기습hit,ability_skill_table_k.p_skill_vocation.p_skill_raid_surprise,4,5,2,19,0.0,0.0,0.0,305,FxParticle,0,0
308,암습,ability_skill_table_k.p_skill_vocation.p_skill_dark_attack_hit,4,5,2,19,0.0,0.0,0.0,306,FxParticle,4,0
309,약초치료dot,ability_skill_table_k.p_skill_vocation.p_skill_hurbal_remedy,0,5,1,1,0.0,0.0,0.0,307,FxParticle,0,0
310,n_도약_hit,ability_skill_table_k.p_skill_vocation.vaulting_jum_attack1_hit,4,5,2,19,0.0,0.0,0.0,308,FxParticle,0,0
311,n_지능향상_launch,ability_skill_table_k.p_skill_romance.improved_launch,3,5,1,0,0.0,0.0,0.0,309,FxParticle,0,0
312,n_빠름의노래launch,ability_skill_table_k.p_skill_romance.song_of_speed_launch,0,5,1,0,0.0,0.0,0.0,310,FxParticle,0,0
313,n_회복의노래_launch,ability_skill_table_k.p_skill_romance.song_of_res_launch,0,5,1,0,0.0,0.0,0.0,311,FxParticle,0,0
314,깃털의노래launch,ability_skill_table_k.p_skill_romance.p_skill_song_of_feathers,0,5,1,0,0.0,0.0,0.0,312,FxParticle,0,0
315,전투의노래launch,ability_skill_table_k.p_skill_romance.p_skill_song_of_battle,0,5,1,0,0.0,0.0,0.0,313,FxParticle,0,0
316,수면의노래launch,ability_skill_table_k.p_skill_romance.p_skill_song_of_sleep,0,5,1,0,0.0,0.0,0.0,314,FxParticle,0,0
317,치유와징벌launch,ability_skill_table_k.p_skill_love.p_skill_hillandattack,3,5,2,0,0.0,0.0,0.0,315,FxParticle,0,0
318,지속치유,ability_skill_table_k.p_skill_love.p_skill_overhill,0,5,1,0,0.0,0.0,0.0,316,FxParticle,0,0
319,모두치유_launch_level1,ability_skill_table_k.p_skill_love.partyhill_launch,3,5,1,1,0.0,0.0,0.0,317,FxParticle,0,0
320,n_부활_launch,ability_skill_table_k.p_skill_love.resurrection_launch,3,5,2,0,0.0,0.0,0.0,318,FxParticle,0,0
321,n_치유의공간_form,ability_skill_table_k.p_skill_love.hillroom_form,1,3,1,0,0.0,0.0,0.0,319,FxParticle,0,0
322,투명구,ability_skill_table_k.p_skill_love.p_skill_transp_ball,0,5,1,0,0.0,0.0,0.0,320,FxParticle,0,0
323,주문봉쇄,ability_skill_table_k.p_skill_will.p_skill_spell_block,0,5,1,0,0.0,0.0,0.0,321,FxParticle,0,0
324,n_순간이동_launch,ability_skill_table_k.p_skill_will.teleport_launch,0,5,1,0,0.0,0.0,0.0,322,FxParticle,0,0
325,진공폭발_launch_level1,ability_skill_table_k.p_skill_will.masic_ex_launch_level1,3,5,1,0,0.0,0.0,0.0,323,FxParticle,0,0
326,마법해제form,abillity_skill_table_m.illusion.spell_clear_form,0,5,1,0,0.0,0.0,0.0,324,FxParticle,0,0
327,마나생성,ability_skill_table_k.p_skill_will.p_skill_mana_create,3,5,1,0,0.0,0.0,0.0,325,FxParticle,0,0
328,n_마나장막_proj,ability_skill_table_k.p_skill_will.spell_shield_proj,0,5,1,0,0.0,0.0,0.0,326,FxParticle,0,0
329,독화살_proj,abillity_skill_table_m.wild.poison_shot_proj,0,5,1,0,0.0,0.0,0.0,327,FxParticle,0,0
330,독화살_hit,abillity_skill_table_m.wild.poison_shot_hit,4,5,2,19,0.0,0.0,0.0,328,FxParticle,4,0
331,독화살_dot,abillity_skill_table_m.wild.poison_shot_dot,0,5,1,1,0.0,0.0,0.0,329,FxParticle,0,0
332,떠오르기_launch,abillity_skill_table_m.wild.flowup_launch,0,5,1,0,0.0,0.0,0.0,330,FxParticle,0,0
333,떠오르기_dot,abillity_skill_table_m.wild.flowup_dot,0,5,1,19,0.0,0.0,0.0,331,FxParticle,0,0
334,포획_hit2,abillity_skill_table_m.wild.pet_get_launch,5,5,1,19,0.0,0.0,0.0,332,FxParticle,4,0
335,충격화살_proj,abillity_skill_table_m.wild.shock_proj,0,5,1,9,0.0,0.0,0.0,333,FxParticle,0,0
336,충격화살_hit_level1,abillity_skill_table_m.wild.shock_hit,5,5,1,19,0.0,0.0,0.0,334,FxParticle,4,0
337,추적자의본능_launch,abillity_skill_table_m.wild.pursuer_launch,3,5,1,0,0.0,0.0,0.0,335,FxParticle,0,0
338,화살소나기_dot,abillity_skill_table_m.wild.range_wide_launch,0,5,1,0,0.0,0.0,0.0,336,FxParticle,0,0
339,화살소나기_proj,abillity_skill_table_m.wild.range_wide_proj,0,5,1,0,0.0,0.0,0.0,337,FxParticle,0,0
340,화살소나기_hit,abillity_skill_table_m.wild.range_wide_hit,0,5,1,0,0.0,0.0,0.0,338,FxParticle,0,0
341,추적자의본능_dot,abillity_skill_table_m.wild.pursuer_dot,0,5,1,3,0.0,0.0,0.0,339,FxParticle,0,0
342,포획_proj,X2_EFFECTS_P.doodad.quest_net_throw_proj,0,5,1,9,0.0,0.0,0.0,340,FxParticle,0,0
343,포획_hit,X2_EFFECTS_P.doodad.quest_net_throw_hit,5,5,1,19,0.0,0.0,0.0,341,FxParticle,0,1
344,fireball_dot,abillity_skill_table_m.magic.fireball_dot,0,5,1,1,0.0,0.0,0.0,342,FxParticle,0,0
345,부유방울_form,abillity_skill_table_m.illusion.buble_form,1,3,1,9,0.0,0.0,0.0,343,FxParticle,0,0
346,지옥의창_hit,abillity_skill_table_m.death.hell_spears_hit,4,5,2,0,0.0,0.0,0.0,344,FxParticle,0,0
347,곰의멧집launch,ability_skill_table_k.p_skill_adament.p_skill_bear_takes_blowlo,0,5,1,0,0.0,0.0,0.0,345,FxParticle,0,0
348,얼음화살_dot,abillity_skill_table_m.magic.icearrow_dot,0,5,1,19,0.0,0.0,0.0,346,FxParticle,0,1
349,회복의노래dot,ability_skill_table_k.p_skill_romance.p_skill_song_of_redot,0,0,1,0,0.0,0.0,0.0,347,FxParticle,0,0
350,충격화살_dot,abillity_skill_table_m.wild.shock_dot,0,5,1,2,0.0,0.0,0.0,348,FxParticle,0,0
351,부유방울_hit2,abillity_skill_table_m.illusion.buble_hit,5,5,1,19,0.0,0.0,0.0,349,FxParticle,0,1
352,복수의갑옷_dot,abillity_skill_table_m.death.revenge_armor_dot,0,5,1,19,0.0,0.0,0.0,350,FxParticle,0,0
353,얼음화살_dot2,abillity_skill_table_m.magic.icearrow_dot2,0,5,1,0,0.0,0.0,0.0,351,FxParticle,0,0
354,마법해제proj,ability_skill_table_k.p_skill_will.p_skill_spell_clear_throw,0,5,1,9,0.0,0.0,0.0,352,FxParticle,0,0
355,마법해제hit,abillity_skill_table_m.illusion.spell_clear_hit,3,5,2,1,0.0,0.0,0.0,353,FxParticle,4,0
356,n_도약_연기,ability_skill_table_k.p_skill_vocation.vaulting_smoke_launch,4,5,1,0,0.0,0.0,0.0,354,FxParticle,0,0
357,메테오_proj,abillity_skill_table_m.magic.meteo_proj,0,5,1,0,0.0,0.0,0.0,355,FxParticle,0,0
358,부활_launch,abillity_skill_table_m.system_skill.revival_here_launch,0,5,1,0,0.0,0.0,0.0,356,FxParticle,0,0
359,제자리부활_buff,abillity_skill_table_m.system_skill.revival_bind_launch,0,5,1,1,0.0,0.0,0.0,357,FxParticle,0,0
360,부활바인딩_launch,abillity_skill_table_m.system_skill.revival_position_launch,0,5,1,1,0.0,0.0,0.0,358,FxParticle,0,0
361,귀환_form,abillity_skill_table_m.system_skill.return_skill_form,1,5,1,9,0.0,0.0,0.0,359,FxParticle,0,0
362,귀환_launch,abillity_skill_table_m.system_skill.return_skill_launch,3,5,1,1,0.0,0.0,0.0,360,FxParticle,0,0
363,폭주_dotr,abillity_skill_table_m.fight.reckless_dot,0,5,1,9,0.0,0.0,0.0,361,FxParticle,0,0
364,폭주_dotl,abillity_skill_table_m.fight.reckless_dot,0,5,1,8,0.0,0.0,0.0,362,FxParticle,0,0
365,염동력_form,abillity_skill_table_m.death.psychokinesis_form,1,3,1,9,0.0,0.0,0.0,363,FxParticle,0,0
366,재빠른움직임launch,ability_skill_table_k.p_skill_vocation.p_skill_vocation_speed,0,5,1,1,0.0,0.0,0.0,364,FxParticle,0,0
367,지능향상dot,ability_skill_table_k.p_skill_romance.improved_dot1,3,5,2,19,0.0,0.0,0.0,365,FxParticle,0,0
368,빠름의노래dot,ability_skill_table_k.p_skill_romance.p_skill_song_of_spedot,0,5,1,19,0.0,0.0,0.0,366,FxParticle,0,0
369,회복의노래dot,ability_skill_table_k.p_skill_romance.p_skill_song_of_redot,0,5,1,19,0.0,0.0,0.0,367,FxParticle,0,0
370,깃털의노래dot,ability_skill_table_k.p_skill_romance.p_skill_song_of_fedot,0,5,1,19,0.0,0.0,0.0,368,FxParticle,0,0
371,n_전투의노래_dot,ability_skill_table_k.p_skill_romance.song_of_battle_dot,0,5,1,19,0.0,0.0,0.0,369,FxParticle,0,0
372,원혼소환_dot2,abillity_skill_table_m.death.ghost_summon_dot2,0,5,1,1,0.0,0.0,0.0,370,FxParticle,0,0
373,방어태세_dot,ability_skill_table_k.p_skill_adament.deffence_active_dot,0,5,1,1,0.0,0.0,0.0,371,FxParticle,0,0
374,노래form,ability_skill_table_k.p_skill_romance.p_skill_romance_form,1,5,1,1,0.0,0.0,0.0,372,FxParticle,0,0
375,치유지역_proj,ability_skill_table_k.p_skill_love.hillroom_proj,0,5,1,0,0.0,0.0,0.0,373,FxParticle,0,0
376,대지가르기_dot,abillity_skill_table_m.fight.ground_dot,0,5,1,2,0.0,0.0,0.0,374,FxParticle,0,0
377,두다드루팅,X2_EFFECTS.e_effect.e0029,0,5,1,1,0.0,0.0,0.0,375,FxParticle,0,1
378,불꽃송이_form2,abillity_skill_table_m.magic.fireball_form2,1,2,1,9,0.0,0.0,0.0,376,FxParticle,0,0
379,번개마법_hit2,abillity_skill_table_m.magic.lightning_magic_hit ,0,5,2,19,0.0,0.0,0.0,377,FxParticle,0,0
380,얼음화살_form2,abillity_skill_table_m.magic.icearrow_form2,0,2,1,9,0.0,0.0,0.0,378,FxParticle,0,0
381,마상_돌진_hit,abillity_skill_table_m.system_skill.horse_skill_rush_hit,4,5,2,1,0.0,0.0,0.0,379,FxParticle,4,0
382,마상_돌진_launch,abillity_skill_table_m.system_skill.horse_skill_rush,5,5,1,0,0.0,0.0,0.0,380,FxParticle,0,0
383,마상_돌진_dot,abillity_skill_table_m.system_skill.horse_skill_rush_dot,0,5,1,1,0.0,0.0,0.0,381,FxParticle,0,0
384,마상_대쉬_launch,abillity_skill_table_m.system_skill.horse_skill_dash,0,5,1,1,0.0,0.0,0.0,382,FxParticle,0,0
385,mon_치유,X2_EFFECTS.mon_effects.nmon_heal_co_launch,3,5,2,0,0.0,0.0,0.0,383,FxParticle,0,0
386,portal_gate_dot,abillity_skill_table_m.system_skill.portal_gate_dot3,0,5,1,0,0.0,0.0,0.0,384,FxParticle,0,0
387,portal_gate_form,abillity_skill_table_m.system_skill.portal_gate_form,0,5,1,9,0.0,0.0,0.0,385,FxParticle,0,0
388,portal_gate_launch,abillity_skill_table_m.system_skill.portal_caster_target,0,5,1,0,0.0,0.0,0.0,386,FxParticle,0,0
389,portal_gate_end,abillity_skill_table_m.system_skill.portal_gate_end,0,5,1,0,0.0,0.0,0.0,387,FxParticle,0,0
390,매혹의노래_launch,X2_EFFECT_O.Mon_Effects.mon_enchanted_song_launch,3,5,1,19,0.0,0.0,0.0,388,FxParticle,0,0
391,매혹의노래_hit,X2_EFFECT_O.Mon_Effects.mon_enchanted_song_hit,3,5,2,19,0.0,0.0,0.0,389,FxParticle,4,0
392,매혹의노래_dot,X2_EFFECT_O.Mon_Effects.mon_enchanted_song_dot,0,5,1,2,0.0,0.0,0.0,390,FxParticle,0,0
394,생기흡수_launch,X2_EFFECT_O.Mon_Effects.mon_absorber_launch,0,5,1,9,0.0,0.0,0.0,392,FxParticle,0,0
395,생기흡수_dot,X2_EFFECT_O.Mon_Effects.mon_absorber_dot,0,5,1,19,0.0,0.0,0.0,393,FxParticle,0,0
396,망치치기_hit,X2_EFFECT_O.Mon_Effects.mon_hammer_hit,4,5,2,19,0.0,0.0,0.0,394,FxParticle,4,0
397,맹독공격_hit,X2_EFFECT_O.Mon_Effects.mon_poison_attack_hit,3,5,2,19,0.0,0.0,0.0,395,FxParticle,4,0
398,맹독공격_form,X2_EFFECT_O.Mon_Effects.mon_poison_gas_form,0,5,1,9,0.0,0.0,0.0,396,FxParticle,0,0
399,맹수의도약_launch,X2_EFFECTS.mon_effects.nmon_savage_jump_launch,3,5,1,0,0.0,0.0,0.0,397,FxParticle,0,0
400,맹수의도약_hit,X2_EFFECT_O.Mon_Effects.mon_savage_hit,4,5,2,19,0.0,0.0,0.0,398,FxParticle,4,0
401,물총_throw,X2_EFFECTS.mon_effects.nmon_water_gun_throw,2,5,1,9,0.0,0.0,0.0,399,FxParticle,0,0
402,물총_hit,X2_EFFECT_O.Mon_Effects.mon_water_gun_hit,5,6,1,19,0.0,0.0,0.0,400,FxParticle,4,0
403,물총_proj,X2_EFFECT_O.Mon_Effects.mon_water_gun_proj,0,5,1,9,0.0,0.0,0.0,401,FxParticle,0,0
404,벤시의비명_launch,X2_EFFECT_O.Mon_Effects.mon_scream_launch,3,5,1,9,0.0,0.0,0.0,402,FxParticle,0,0
405,벤시의비명_hit,X2_EFFECT_O.Mon_Effects.mon_scream_hit,3,5,2,19,0.0,0.0,0.0,403,FxParticle,0,0
406,벤시의비명_dot,X2_EFFECT_O.Mon_Effects.mon_scream_dot,0,5,1,1,0.0,0.0,0.0,404,FxParticle,0,0
407,원소공격_form,X2_EFFECTS.mon_effects.nmon_elemental_attack_form,0,5,1,9,0.0,0.0,0.0,405,FxParticle,0,0
408,원소공격_form2,X2_EFFECTS.mon_effects.nmon_elemental_attack_form2,0,5,1,0,0.0,0.0,0.0,406,FxParticle,0,0
409,원소공격_throw,X2_EFFECTS.mon_effects.nmon_elemental_attack_throw,2,5,1,9,0.0,0.0,0.0,407,FxParticle,0,0
410,원소공격_hit,X2_EFFECTS.mon_effects.nmon_elemental_attack_hit,5,5,1,19,0.0,0.0,0.0,408,FxParticle,4,0
411,원소공격_proj,X2_EFFECTS.mon_effects.nmon_elemental_attack_proj,0,5,1,9,0.0,0.0,0.0,409,FxParticle,0,0
412,원혼병사소환_form,X2_EFFECT_O.Mon_Effects.mon_ghostsummon_form,0,5,1,19,0.0,0.0,0.0,410,FxParticle,0,0
413,원혼병사소환_launch,X2_EFFECT_O.Mon_Effects.mon_ghostsummon_launch,3,5,2,0,0.0,0.0,0.0,411,FxParticle,0,0
414,작살투척_throw,X2_EFFECTS.mon_effects.nmon_harpoon_throw,2,5,1,9,0.0,0.0,0.0,412,FxParticle,0,0
415,작살투척_hit,X2_EFFECT_O.Mon_Effects.mon_range01_hit,5,5,1,19,0.0,0.0,0.0,413,FxParticle,4,0
416,작살투척_proj,X2_EFFECT_O.Mon_Effects.mon_harpoon_proj,0,5,1,9,0.0,0.0,0.0,414,FxParticle,0,0
417,재생_launch,X2_EFFECT_O.Mon_Effects.mon_regenerate_launch,3,6,1,19,0.0,0.0,0.0,415,FxParticle,0,0
418,죽음의기운_form,X2_EFFECT_O.Mon_Effects.mon_death_energy_form,0,3,1,9,0.0,0.0,0.0,416,FxParticle,0,0
419,죽음의기운_throw,X2_EFFECTS.mon_effects.nmon_death_energy_throw,2,5,1,9,0.0,0.0,0.0,417,FxParticle,0,0
420,죽음의기운_hit,X2_EFFECT_O.Mon_Effects.mon_death_energy_hit,5,5,1,1,0.0,0.0,0.0,418,FxParticle,4,0
421,죽음의기운_proj,X2_EFFECT_O.Mon_Effects.mon_death_energy_proj,0,5,1,9,0.0,0.0,0.0,419,FxParticle,0,0
422,치명적인상처_launch,X2_EFFECT_O.Mon_Effects.mon_death01_launch,3,5,1,19,0.0,0.0,0.0,420,FxParticle,0,0
423,치명적인상처_hit,X2_EFFECT_O.Mon_Effects.mon_melee01_hit,3,5,2,19,0.0,0.0,0.0,421,FxParticle,0,0
424,치명적인상처_dot,X2_EFFECT_O.Mon_Effects.mon_critical_injury_dot,0,5,1,19,0.0,0.0,0.0,422,FxParticle,0,0
425,치유_form,X2_EFFECT_O.Mon_Effects.mon_heal_form,0,3,1,9,0.0,0.0,0.0,423,FxParticle,0,0
426,치유_launch,X2_EFFECT_O.Mon_Effects.mon_heal_launch,3,6,2,19,0.0,0.0,0.0,424,FxParticle,0,0
427,피뿌리기_hit,X2_EFFECT_O.Mon_Effects.mon_blood_splay_hit,3,5,2,19,0.0,0.0,0.0,425,FxParticle,4,0
428,할퀴기_hit,X2_EFFECT_O.Mon_Effects.mon_scratch_hit,4,5,2,19,0.0,0.0,0.0,426,FxParticle,4,0
429,혼란_launch,X2_EFFECT_O.Mon_Effects.mon_confusion_launch,3,5,1,19,0.0,0.0,0.0,427,FxParticle,0,0
430,혼란_dot,X2_EFFECT_O.Mon_Effects.mon_confusion_b_dot,0,5,1,19,0.0,0.0,0.0,428,FxParticle,0,0
431,재생_dot,X2_EFFECT_O.Mon_Effects.mon_regenerate_dot,0,5,1,19,0.0,0.0,0.0,429,FxParticle,0,0
432,죽음의기운_dot,X2_EFFECT_O.Mon_Effects.mon_death_energy_dot,0,5,1,1,0.0,0.0,0.0,430,FxParticle,0,0
433,피뿌리기_dot,X2_EFFECT_O.Mon_Effects.mon_critical_injury_dot,0,5,1,19,0.0,0.0,0.0,431,FxParticle,0,0
434,방패치기_hit,X2_EFFECT_O.Mon_Effects.mon_shield_attack_hit,4,5,2,19,0.0,0.0,0.0,432,FxParticle,4,0
435,w_sword_01,x2_sounds.w_sword.sword_01,4,5,2,2,0.0,0.0,0.0,433,FxParticle,4,0
436,단검던지기_hit,X2_EFFECT_O.Mon_Effects.mon_range02_hit,5,5,1,19,0.0,0.0,0.0,434,FxParticle,4,0
437,단검던지기_proj,X2_EFFECT_O.Mon_Effects.mon_throw_dagger_proj,0,5,1,9,0.0,0.0,0.0,435,FxParticle,0,0
438,모닥불,X2_EFFECTS.fire_smoke.torchlights_d,0,5,1,0,0.0,0.0,0.0,436,FxParticle,0,0
439,모닥불_small,X2_EFFECTS.fire_smoke.torchlights_d_small,0,5,1,0,0.0,0.0,0.0,437,FxParticle,0,0
440,weapon_sound_사용안함,test,4,5,1,1,0.0,0.0,0.0,1,FxSound,4,0
441,가시방패_launch,X2_EFFECT_O.Mon_Effects.mon_spineshield_launch,3,5,1,19,0.0,0.0,0.0,438,FxParticle,0,0
442,가시방패_dot,X2_EFFECT_O.Mon_Effects.mon_spineshield_dot,0,5,1,19,0.0,0.0,0.0,439,FxParticle,0,0
443,감염_launch,X2_EFFECT_O.Mon_Effects.mon_infection_launch,3,5,1,9,0.0,0.0,0.0,440,FxParticle,0,0
