id,name,category_id,repeatable,level,selective,successive,restart_on_fail,chapter_idx,quest_idx,milestone_id,let_it_done,detail_id,zone_id,degree,use_quest_camera,score,use_accept_message,use_complete_message,grade_id
597,위험한 맹약서,13,f,32,f,f,f,0,0,2,f,1,14,3,t,0,t,t,1
598,DDCMS 퀘스트 튜토리얼을 위한 퀘스트,12,f,10,f,f,f,0,0,,t,1,0,3,t,0,t,t,1
600,전쟁터로,13,f,30,f,f,f,0,0,2,f,1,14,3,t,0,t,t,1
604,하피 마녀의 둥지,10,f,25,f,f,f,0,0,1,f,1,2,3,t,0,t,t,1
605,이즈나의 권력가,15,f,28,f,f,f,0,0,,f,1,132,3,t,0,t,t,1
608,수상한 계약,15,f,27,f,f,f,0,0,,t,1,15,3,t,0,t,t,1
609,부당한 협박,15,f,27,f,f,f,0,0,,t,1,15,3,t,0,t,t,1
610,집정관의 계획 저지,15,f,33,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
611,눈물의 철광산,15,f,27,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
612,광산 땅벌레의 분노,15,f,27,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
614,작은 봉기,15,f,27,f,f,f,0,0,,t,1,15,5,t,100,t,t,1
615,숨은 조력자,15,f,27,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
618,석류 나무 아래,15,f,27,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
620,과수원을 지켜라,15,f,27,f,f,f,0,0,,t,1,15,3,t,0,t,t,1
621,최고급 포도주,15,f,27,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
626,우리는 평화를 원한다,15,f,27,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
628,차선의 선택,15,f,27,f,f,f,0,0,,t,1,15,3,t,0,t,t,1
630,백사장의 혈전,15,f,27,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
631,보내지 못한 편지,15,f,27,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
633,여신의 버섯,15,f,28,f,f,f,0,0,,t,1,132,3,t,0,t,t,1
636,탐욕스런 약탈자,15,f,28,f,f,f,0,0,,t,1,15,3,t,0,t,t,1
637,곡식 창고를 털어라,15,f,28,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
642,울부짖는 짐승의 숲,15,f,28,f,f,f,0,0,,f,1,132,3,t,0,t,t,1
644,이즈나 성으로,15,f,28,f,f,f,0,0,,f,1,132,3,t,0,t,t,1
645,검은쇠고리 오크 부락,15,f,33,f,f,f,0,0,,t,1,15,3,t,0,t,t,1
646,빌려준 책의 용도,15,f,33,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
648,내겐 너무 어려운 일거리,15,f,33,f,f,f,0,0,,t,1,15,3,t,0,t,t,1
649,난폭해진 오크들,15,f,33,f,f,f,0,0,,f,1,15,3,t,0,t,t,1
650,무덤에서 대체 무슨 일이?,15,f,29,f,f,f,0,0,,t,1,15,3,t,100,t,t,1
653,공동묘지의 마법사,15,f,29,f,f,f,0,0,,f,1,15,5,t,0,t,t,1
676,사로잡힌 반쪽,10,f,26,f,f,f,0,0,1,f,1,2,2,t,0,t,t,1
677,불행한 편지,10,f,26,f,f,f,0,0,1,f,1,2,1,t,0,t,t,1
738,QA_퀘스트_테스트1,12,f,1,f,f,f,0,0,,t,1,1,3,t,0,t,t,1
739,QA_퀘스트_테스트2,12,f,0,f,f,f,0,0,,t,1,1,3,t,0,t,t,1
740,QA_퀘스트_테스트3,12,f,3,f,f,f,0,0,,t,1,1,3,t,0,t,t,1
745,사냥개의 후각(cbt3제외),18,f,19,f,t,f,0,0,,f,1,8,3,t,0,t,t,1
748,보고서 전달,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
750,물 정령의 정수 수집,14,f,20,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
752,기이한 전조,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
753,횃불을 대체할 식물,14,f,21,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
754,고릴라의 영향,14,f,21,f,f,f,0,0,,t,1,8,4,t,100,t,t,1
755,큰금니 부족 고블린 처치,14,f,21,f,f,f,0,0,,t,1,8,4,t,0,t,t,1
756,식생 연구 야영지로,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
764,휴식을 방해하는 손님,14,f,20,f,f,f,0,0,4,f,10,8,3,t,0,t,t,1
765,온천의 불청객,14,f,20,f,f,f,0,0,,t,1,8,4,t,0,t,t,1
766,진실의 구슬,14,f,20,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
773,식물 분석 결과 전달,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
774,파도를 따라 건너온 그늘,14,f,22,f,f,f,0,0,,t,1,8,4,t,100,t,t,1
775,오스먼트의 도움 요청,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
776,해적과 오크,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
777,오크의 그늘 아래,14,f,23,f,f,f,0,0,,t,1,8,4,t,100,t,t,1
782,나무 되살리기,14,f,22,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
783,빼앗긴 기운,14,f,22,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
784,수상한 식물,14,f,22,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
785,소탕,14,f,23,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
788,중독,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
792,폭발,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
793,습격,14,f,23,f,f,f,0,0,,f,1,8,4,t,0,t,t,1
795,노래의 땅으로,14,f,23,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
796,폭소병의 원인,16,f,24,f,f,f,0,0,2,f,1,140,1,t,0,t,t,1
797,성실한 제자의 딴죽,16,f,24,f,f,f,0,0,1,t,1,140,4,t,0,t,t,1
798,불량한 제자와의 내기,16,f,24,f,f,f,0,0,1,t,1,140,3,t,0,t,t,1
799,노랫가락은 근심을 타고,16,f,24,f,f,f,0,0,1,f,1,140,1,t,0,t,t,1
800,선율의 나무를 찾아서,16,f,24,f,f,f,0,0,1,f,1,140,2,t,0,t,t,1
801,유언비어 유포의 죄,16,f,24,f,f,f,0,0,1,t,1,140,4,t,0,t,t,1
802,명인의 비파,16,f,24,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
803,눈물 젖은 부탁,16,f,24,f,f,f,0,0,2,f,1,25,3,t,0,t,t,1
804,아들의 안부,16,f,24,f,f,f,0,0,2,f,1,25,2,t,0,t,t,1
805,노래는 구슬프게 번지고,16,f,24,f,f,f,0,0,2,f,1,25,2,t,0,t,t,1
806,설득을 위해 꼭 필요한 것,16,f,24,f,f,f,0,0,2,f,1,25,3,t,0,t,t,1
807,술이라면 못할 게 없어,16,f,24,f,f,f,0,0,2,f,1,25,2,t,0,t,t,1
808,왕을 위한 요리,16,f,24,f,f,f,0,0,2,f,1,25,3,t,0,t,t,1
809,증거 확보하기,16,f,24,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
810,벌레만 잡을 수 있다면,16,f,24,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
811,매혹의 향기,16,f,25,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
812,술 훔치기,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
813,마을 주민이 아닌 자들,16,f,24,f,f,f,0,0,2,f,1,140,5,t,0,t,t,1
814,목표는 해적의 배,16,f,24,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
815,술 먹는 땅,16,f,25,t,f,f,0,0,2,f,1,140,3,t,0,t,t,1
816,백 년 뿌리의 지혜,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
817,괴물 씨앗,16,f,25,f,f,f,0,0,2,f,1,140,4,t,0,t,t,1
818,저주받은 뿌리,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
819,"속았다, 속았어!",16,f,25,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
820,사라지는 술향기,16,f,25,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
821,벼를 뽑은 탓,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
822,아직 남아 있는 비옥함,16,f,25,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
823,잘못 뽑은 벼,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
824,뭐니뭐니해도 쌀이!,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
825,맛본 적 없는 술,16,f,25,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
826,술의 효능,16,f,25,f,f,f,0,0,2,f,1,140,1,t,0,t,t,1
827,해골이 나오는 바닥,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
828,무서운 이야기,16,f,25,f,f,f,0,0,2,t,1,140,5,t,0,t,t,1
829,희망을 보고하다,16,f,26,f,f,f,0,0,2,f,1,140,1,t,0,t,t,1
830,비파 대결에 필요한 것,16,f,24,f,f,f,0,0,2,t,1,140,4,t,0,t,t,1
831,비아냥거리는 편지,16,f,25,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
832,비극적인 소식,16,f,25,f,f,f,0,0,2,f,1,140,1,t,0,t,t,1
833,거절 절차,16,f,24,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
834,동굴 앞에 남은 희망,16,f,26,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
835,뱀이 삼킨 것,16,f,25,f,f,f,0,0,2,f,1,140,5,t,0,t,t,1
836,왕년의 가락,16,f,25,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
837,현혹의 비파,16,f,24,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
838,홀리고 홀리는 것,16,f,26,f,f,f,0,0,2,f,1,140,5,t,0,t,t,1
839,벌목 작업,16,f,26,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
840,중요한 정보,16,f,26,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
841,길을 잃은 여인,16,f,26,f,f,f,0,0,2,f,1,140,1,t,0,t,t,1
842,여우 인간의 변신,16,f,26,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
843,연인을 잃은 남자,16,f,26,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
844,여우 소탕,16,f,26,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
845,나라의 기틀은 기초부터,16,f,26,f,f,f,0,0,2,t,1,140,3,t,0,t,t,1
846,징병소를 향한 날개,16,f,26,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
847,진혼제,16,f,26,f,f,f,0,0,2,f,1,140,4,t,0,t,t,1
848,떠내려온 병,16,f,26,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
849,매혹의 향기,16,f,25,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
851,설득의 말,16,f,26,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
852,이미 퍼진 공포,16,f,26,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
853,무너진 집채 속 희망,16,f,26,f,f,f,0,0,2,t,1,140,4,t,0,t,t,1
854,죽은 자의 목을 비틀어,16,f,26,f,f,f,0,0,2,t,1,140,4,t,100,t,t,1
855,소란의 틈을 비집고,16,f,24,f,f,f,0,0,2,f,1,140,1,t,0,t,t,1
856,아이에르 신께 기도,16,f,26,f,f,f,0,0,2,f,1,140,3,t,0,t,t,1
857,수파르냐의 부탁,17,f,15,f,f,f,0,0,,t,1,143,3,t,0,t,t,1
858,잃어버린 상단의 짐,17,f,15,f,f,f,0,0,,t,1,143,3,t,0,t,t,1
859,맹독을 내뿜는 사금,17,f,15,f,f,f,0,0,,t,1,143,3,t,0,t,t,1
861,코끼리를 지켜라,17,f,15,f,f,f,0,0,,t,1,143,3,t,0,t,t,1
863,걱정을 부르는 입맛,17,f,18,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
864,괴한의 정체를 아는 자,17,f,16,f,f,f,0,0,,f,1,142,3,t,0,t,t,1
865,탑 속의 비밀 책자,17,f,16,f,f,f,0,0,,f,1,142,5,t,0,t,t,1
866,감금된 별의 따님,17,f,16,f,f,f,0,0,,f,1,142,4,t,0,t,t,1
867,검은 모래회 탈출,17,f,16,f,f,f,0,0,,f,1,142,3,t,0,t,t,1
868,빨래 회수,17,f,16,f,f,f,0,0,,f,1,142,4,t,0,t,t,1
869,숨겨진 보물,17,f,16,f,f,f,0,0,,f,1,142,5,t,0,t,t,1
870,소문의 한가운데,17,f,17,f,f,f,0,0,,f,1,18,2,t,0,t,t,1
871,이혼하고 싶은 여자,17,f,18,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
872,우르나를 찾아라,17,f,18,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
873,순진한 남자의 사랑,17,f,17,f,f,f,0,0,,t,1,18,3,t,0,t,t,1
874,다친 인부,17,f,18,f,f,f,0,0,,t,1,18,3,t,100,t,t,1
875,정글 거대 개미 퇴치,17,f,18,f,f,f,0,0,,t,1,18,4,t,0,t,t,1
876,아버지와 아들,17,f,17,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
877,코볼트 퇴치,17,f,19,f,f,f,0,0,4,f,10,18,3,t,0,t,t,1
878,체틴의 편지 배달,17,f,19,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
879,피를 찾는 아버지의 마음,17,f,17,f,f,f,0,0,,t,1,18,4,t,0,t,t,1
880,술 배달,17,f,17,f,f,f,0,0,,f,1,18,3,t,0,t,t,1
882,쓰레기 더미 속 보물,17,f,19,f,f,f,0,0,,f,1,143,4,t,0,t,t,1
884,검은 모래회의 비밀 정보,17,f,16,f,f,f,0,0,,f,1,142,5,t,0,t,t,1
885,헬리우스의  편지,17,f,16,f,f,f,0,0,,f,1,142,3,t,0,t,t,1
886,상자 속에 든 도둑쥐,17,f,17,f,f,f,0,0,,t,1,18,3,t,0,t,t,1
888,잘못 들고 온 짐,17,f,15,f,f,f,0,0,,f,1,142,2,t,0,t,t,1
889,동생을 찾아주세요,17,f,19,f,f,f,0,0,,f,1,143,3,t,0,t,t,1
890,세르잔과 함께 집으로,17,f,19,f,t,f,0,0,,f,1,143,3,t,0,t,t,1
891,세르잔의 이상한 증상,17,f,19,f,f,f,0,0,,f,1,143,1,t,0,t,t,1
892,해독제,17,f,19,f,f,f,0,0,,f,1,143,1,t,0,t,t,1
893,왕실의 보물,17,f,15,f,f,f,0,0,,f,1,143,4,t,0,t,t,1
894,사라진 불의 구슬,17,f,19,f,f,f,0,0,,t,1,143,5,t,0,t,t,1
899,디르마의 요리,17,f,18,f,f,f,0,0,,t,1,18,5,t,100,t,t,1
900,가족을 먹여 살리는 길,17,f,19,f,f,f,0,0,,t,1,18,3,t,0,t,t,1
905,고요히 잠든 여신의 우물이여,6,f,21,f,f,f,0,0,4,f,1,10,3,t,0,t,t,1
906,두려운 일,16,f,26,f,f,f,0,0,2,f,1,140,2,t,0,t,t,1
908,현상범 라샤,17,f,15,f,f,f,0,0,,f,1,143,3,t,0,t,t,1
913,큰 금니 트로쉬,14,f,21,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
917,탈출,17,f,18,f,f,f,0,0,,f,1,18,2,t,0,t,t,1
918,도둑맞은 문서,2,f,15,f,f,f,0,0,,t,1,7,3,t,0,t,t,1
920,미쳐버린 골렘들,2,f,16,f,f,f,0,0,,f,10,7,3,t,0,t,t,1
921,공사 현장 방문,2,f,15,f,f,f,0,0,1,f,1,7,2,t,0,t,t,1
922,효과적인 일정 단축,2,f,16,f,f,f,0,0,,f,1,7,3,t,0,t,t,1
923,(test)두다드 조건사용,1,f,0,f,f,f,0,0,,t,1,0,3,t,0,t,t,1
925,불멸의 역작?,17,f,18,f,f,f,0,0,,f,1,18,1,t,0,t,t,1
928,윌리엄의 부인 케이트,2,f,18,f,f,f,0,0,,f,1,131,2,t,0,t,t,1
931,흉터난 제이콥,2,f,16,f,f,f,0,0,,f,1,7,5,t,0,t,t,1
935,마지막 보급품,2,f,18,f,f,f,0,0,,f,1,131,3,t,0,t,t,1
937,루푸스의 아내,13,f,31,f,f,f,0,0,2,f,1,14,3,t,0,t,t,1
942,열쇠를 감춘 상자,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
943,과거의 망령,14,f,20,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
947,샤프란 도둑 잡기,14,f,22,f,f,f,0,0,,t,1,8,3,t,0,t,t,1
948,야영지의 상황,13,f,30,f,f,f,0,0,2,f,1,14,3,t,0,t,t,1
949,봉인 해제,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
950,머리를 되찾은 기사,14,f,20,f,f,f,0,0,,f,1,8,3,t,0,t,t,1
951,굶주린 야수의 습격,14,f,20,f,f,f,0,0,4,f,10,8,3,t,0,t,t,1
953,긴장을 풀어야지!,22,f,3,f,f,f,0,0,,f,1,130,3,t,0,t,t,1
955,연습을 돕는 방법,10,f,26,f,f,f,0,0,,f,1,2,2,t,0,t,t,1
956,네서틴,9,f,6,f,f,f,0,0,,f,1,1,2,t,0,t,t,1
961,너에게 달렸다!,2,f,19,f,f,f,0,0,,t,1,131,4,t,0,t,t,1
963,떠도는 혼,16,f,26,f,f,f,0,0,2,f,1,140,4,t,0,t,t,1
985,TEST 694_마리안 그리고 아버지,12,f,1,f,f,f,7,3,,t,1,1,3,t,0,t,t,1
986,청동바위산: 보류퀘스트(나는 누구인가?) ,1,f,2,f,f,f,0,0,,t,1,19,3,t,0,t,t,1
988,겨울 늑대를 처치하라,20,f,1,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
990,암석 채취,20,f,2,f,f,f,0,0,,f,1,19,3,t,0,t,t,1
991,횃불을 밝혀라,20,f,3,f,f,f,0,0,,f,1,19,3,t,0,t,t,1
992,벌목,20,f,1,f,f,f,0,0,,f,1,19,3,t,0,t,t,1
994,아스트라의 시체,20,f,5,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
995,여기는 청동바위산,20,f,1,f,f,f,0,0,,f,1,19,3,t,0,t,t,1
997,납치된 주술사를 되찾아라,20,f,9,f,f,f,0,0,2,f,1,1,3,t,0,t,t,1
1000,젊은 순록 드워프를 찾아라,20,f,5,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1001,젊은 베르테른의 슬픔,20,f,6,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1005,주정뱅이는 피곤해,20,f,7,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1006,신선한 과일,20,f,6,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1007,슈나이더의 전언,20,f,7,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1010,파수꾼 슈나이더의 근심,20,f,7,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1011,나무 심기,20,f,7,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1012,아스트라의 동굴의 메아리,20,f,7,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1013,원혼 정화,20,f,7,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1014,폭탄을 제거하라,20,f,5,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1016,메르티어의 고민,20,f,8,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1017,쉬레더의 집념,20,f,8,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1018,미르히의 고민,20,f,8,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1022,태양초를 구하라,20,f,8,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1023,맥주엔 고드름이 최고,20,f,8,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1024,찬바람 동굴 조사,20,f,8,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1025,찬바람 정령을 진정시켜라,20,f,8,f,f,f,0,0,2,t,1,19,3,t,0,t,t,1
1026,사랑의 조건,20,f,8,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1027,맥주 도둑,20,f,9,f,f,f,0,0,2,t,1,19,3,t,0,t,t,1
1028,도둑 맞은 아이,20,f,9,f,t,f,0,0,2,f,1,19,3,t,0,t,t,1
1030,보리 수확,20,f,7,f,f,f,0,0,,f,1,19,3,t,0,t,t,1
1031,까마귀가 있는 보리밭,20,f,8,f,f,f,0,0,2,t,1,19,3,t,0,t,t,1
1033,기억과 쇠 골렘,20,f,9,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1036,오크와의 전쟁,20,f,8,f,f,f,0,0,,t,1,19,3,t,0,t,t,1
1037,오크 족장을 물리쳐라,20,f,9,f,f,f,0,0,2,f,1,19,3,t,0,t,t,1
1038,약재 배달,20,f,9,f,f,f,0,0,,f,1,19,3,t,0,t,t,1
1039,순록을 보호하라,20,f,9,f,f,f,0,0,,f,1,19,3,t,0,t,t,1
1041,죽은 순록을 묻어주다,20,f,9,f,t,f,0,0,,f,1,19,3,t,0,t,t,1
1042,얼음 속의 폭탄,20,f,10,f,t,f,0,0,2,t,1,19,3,t,0,t,t,1
1043,아스트라의 유물,20,f,9,f,f,f,0,0,,t,1,19,3,t,0,t,t,1
1044,노루 사냥,1,f,0,f,f,f,0,0,,t,1,0,3,t,0,t,t,1
1048,불꽃 매의 깃털,21,f,10,f,f,f,0,0,1,t,1,23,3,t,0,t,t,1
1049,주문서 접수,21,f,10,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1050,잔뜩 밀려 있는 일들,21,f,10,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1051,기계혼 각인,21,f,10,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1052,오동통한 뱃살,21,f,10,f,f,f,0,0,1,t,1,23,3,t,0,t,t,1
1053,누나의 도시락 배달,21,f,10,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1054,하티아스의 제안,21,f,11,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1055,철광산의 불청객 코볼트,21,f,11,f,f,f,0,0,1,f,10,23,5,t,0,t,t,1
1056,퀘스트 등짐 아이템 삭제 테스트용,1,f,0,f,f,f,0,0,,f,1,2,0,t,0,t,t,1
1057,황금 실타래 벌판의 위협 몰아내기,10,f,24,f,f,f,0,0,,f,5,2,2,t,0,t,t,1
1058,정직한 경고,21,f,10,f,f,f,0,0,1,f,10,23,3,t,0,t,t,1
1059,네오즈의 깊은 생각,21,f,10,f,f,f,0,0,1,t,1,23,3,t,0,t,t,1
1060,열띤 토론 끝의 멋진 결론,21,f,10,t,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1061,우리날개 1435호,21,f,10,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1062,쏘아 올린 날개는 어디로 갔을까,21,f,11,f,f,f,0,0,1,t,1,23,4,t,0,t,t,1
1063,숲을 지키려는 노력,21,f,13,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1064,비탈 위의 작은 노동자,21,f,11,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1065,철광산을 오르며,21,f,11,f,f,f,0,0,1,t,1,23,4,t,0,t,t,1
1066,기계혼 떠나보내기,21,f,11,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1068,좋지 않은 소문,21,f,11,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1069,목격자의 증언,21,f,11,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1070,유일한 목격자로서의 예의,21,f,12,f,f,f,0,0,1,t,1,23,3,t,0,t,t,1
1071,간질간질,21,f,12,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1073,숨겨진 보물,21,f,14,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1075,몸이 필요해,21,f,12,f,f,f,0,0,1,t,1,23,3,t,0,t,t,1
1076,모험가 아슈레이,21,f,12,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1077,호수 밑바닥에서,21,f,13,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1078,재활용 방침,21,f,12,f,f,f,0,0,1,t,1,23,4,t,0,t,t,1
1079,마리아노플의 소매치기들,10,f,24,f,f,f,0,0,,f,5,2,2,t,0,t,t,1
1080,뜨거운 우호의 선물,21,f,13,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1081,새로운 탄생,21,f,12,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1082,하피 둥지의 하피들 처치,10,f,25,f,f,f,0,0,,f,5,2,2,t,0,t,t,1
1083,금빛 열매,21,f,12,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1084,기계를 완성하는 길,21,f,10,f,f,f,0,0,2,f,1,23,1,t,0,t,t,1
1085,금빛 물보라,21,f,13,f,f,f,0,0,1,f,1,23,4,t,0,t,t,1
1086,푸른 전나무회의 노력,21,f,13,f,f,f,0,0,1,t,1,23,4,t,100,t,t,1
1087,숨겨진 리토의 보물,21,f,12,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1088,길들일 수 없는 난폭함,21,f,13,f,f,f,0,0,1,t,1,23,3,t,0,t,t,1
1089,마리아노플 정원의 습격자들,10,f,26,f,f,f,0,0,,f,5,2,2,t,0,t,t,1
1090,푸른 전나무회 일원이 되다,21,f,13,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1091,(호랑이등뼈산맥)푸른 전나무회의 진심,69,f,13,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1092,진정의 풀,21,f,13,f,f,f,0,0,1,t,1,23,3,t,0,t,t,1
1093,적절한 소식,21,f,13,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1094,여행자의 재빠른 발,21,f,14,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1095,작은 도움,21,f,14,f,f,f,0,0,1,t,1,23,3,t,0,t,t,1
1096,호랑이 등뼈 산맥의 파수꾼,21,f,14,f,f,f,0,0,1,f,1,23,5,t,0,t,t,1
1097,dummy,1,f,0,f,f,f,0,0,,f,1,1,3,t,0,t,t,1
1098,동굴의 지배자,21,f,14,f,f,f,0,0,1,f,10,23,3,t,0,t,t,1
1099,질투와 패기의 증거,21,f,14,f,f,f,0,0,1,f,1,23,5,t,0,t,t,1
1100,호수의 물결,21,f,14,f,f,f,0,0,1,f,1,23,5,t,0,t,t,1
1101,dummy,1,f,0,f,f,f,0,0,,f,1,1,3,t,0,t,t,1
1102,야타 길들이기,21,f,13,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1103,때늦은 후회,53,f,43,f,f,f,0,0,1,f,1,172,2,t,0,t,t,1
1104,어린 나라야나 구슬리기,21,f,14,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1105,마침내 보물이 눈 앞에!,21,f,14,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1106,할 하파,21,f,14,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1107,모든 것을 제자리로,21,f,14,f,f,f,0,0,1,t,1,23,4,t,0,t,t,1
1108,숨바꼭질은 이제 그만,21,f,14,f,t,f,0,0,1,f,1,23,3,t,0,t,t,1
1109,호랑이 가죽에 대한 정확한 셈,21,f,14,f,f,f,0,0,1,f,1,23,2,t,0,t,t,1
1110,황금비늘 갈무리,21,f,14,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1111,금빛 물결은 마하데비로,21,f,14,f,f,f,0,0,1,f,1,23,3,t,0,t,t,1
1112,바람이 향하는 곳,23,f,1,f,f,f,0,0,2,f,1,133,3,t,0,t,t,1
1113,점치러 가는 길,23,f,1,f,f,f,0,0,2,f,1,133,3,t,0,t,t,1
1114,아기 타레 운반,23,f,5,f,f,f,0,0,2,f,1,133,3,t,0,t,t,1
