id,craft_id,item_id,amount,main_grade
1531,522,15570,8,f
1532,523,5540,1,f
1533,523,8321,32,f
1534,523,15620,11,f
1535,523,8084,2,f
1536,523,15570,8,f
1537,524,5541,1,f
1538,524,8323,32,f
1539,524,15621,11,f
1540,524,8077,2,f
1541,524,15570,8,f
1545,526,5570,1,f
1546,526,8318,1,f
1547,526,8320,1,f
1548,526,8325,2,f
1549,527,5571,1,f
1550,527,8320,3,f
1551,527,8321,1,f
1552,527,8326,5,f
1553,529,5571,1,f
1554,529,8321,3,f
1555,529,3720,1,f
1556,529,8326,5,f
1557,530,5571,1,f
1558,530,8323,3,f
1559,530,3719,1,f
1560,530,8326,5,f
1561,531,5572,1,f
1562,531,8318,7,f
1563,531,15619,5,f
1564,531,15569,6,f
1565,532,5572,1,f
1566,532,8320,7,f
1567,532,15620,3,f
1568,532,15569,6,f
1569,533,5572,1,f
1570,533,8321,7,f
1571,533,15621,6,f
1572,533,15569,6,f
1573,534,5573,1,f
1574,534,8323,7,f
1575,534,15617,8,f
1576,534,15569,6,f
1581,536,5573,1,f
1582,536,8318,7,f
1583,536,15618,10,f
1584,536,15569,6,f
1585,537,5574,1,f
1586,537,8320,7,f
1587,537,15619,7,f
1588,537,15569,6,f
1589,538,5574,1,f
1590,538,8321,7,f
1591,538,15617,2,f
1592,538,15569,6,f
1593,539,5574,1,f
1594,539,8323,7,f
1595,539,15620,8,f
1596,539,15569,6,f
1597,540,5575,1,f
1598,540,8318,7,f
1599,540,15618,2,f
1600,540,15569,6,f
1601,541,5575,1,f
1602,541,8320,7,f
1603,541,15618,3,f
1604,541,15569,6,f
1605,542,5575,1,f
1606,542,8321,7,f
1607,542,15621,7,f
1608,542,15569,6,f
1609,543,5576,1,f
1610,543,8323,13,f
1611,543,15619,5,f
1612,543,15570,5,f
1613,544,5576,1,f
1614,544,8318,13,f
1615,544,15620,4,f
1616,544,15570,5,f
1617,545,5576,1,f
1618,545,8320,13,f
1619,545,15617,14,f
1620,545,15570,5,f
1621,546,5577,1,f
1622,546,8321,13,f
1623,546,15621,4,f
1624,546,15570,5,f
1625,547,5577,1,f
1626,547,8323,13,f
1627,547,15618,18,f
1628,547,15570,5,f
1629,548,5577,1,f
1630,548,8318,13,f
1631,548,15619,6,f
1632,548,15570,5,f
1633,549,5578,1,f
1634,549,8320,13,f
1635,549,15620,3,f
1636,549,15570,5,f
1637,550,5578,1,f
1638,550,8321,13,f
1639,550,15617,11,f
1640,550,15570,5,f
1641,551,5578,1,f
1642,551,8323,13,f
1643,551,15621,12,f
1644,551,15570,5,f
1645,552,5579,1,f
1646,552,8318,13,f
1647,552,15617,6,f
1648,552,15570,5,f
1649,553,5579,1,f
1650,553,8320,13,f
1651,553,15618,4,f
1652,553,15570,5,f
1653,554,5579,1,f
1654,554,8321,13,f
1655,554,15618,14,f
1656,554,15570,5,f
1657,555,5580,1,f
1658,555,8323,13,f
1659,555,15619,4,f
1660,555,15570,5,f
1661,556,5580,1,f
1662,556,8318,13,f
1663,556,15619,18,f
1664,556,15570,5,f
1665,557,5580,1,f
1666,557,8320,13,f
1667,557,15620,6,f
1668,557,15570,5,f
1669,558,5581,1,f
1670,558,8321,13,f
1671,558,15621,3,f
1672,558,15570,5,f
1673,559,5581,1,f
1674,559,8323,13,f
1675,559,15620,11,f
1676,559,15570,5,f
1677,560,5581,1,f
1678,560,8318,13,f
1679,560,15617,12,f
1680,560,15570,5,f
1681,561,5582,1,f
1682,561,8320,13,f
1683,561,15618,6,f
1684,561,15570,5,f
1685,562,5582,1,f
1686,562,8321,13,f
1687,562,15621,4,f
1688,562,15570,5,f
1689,563,5582,1,f
1690,563,8323,13,f
1691,563,15619,14,f
1692,563,15570,5,f
1693,564,5583,1,f
1694,564,8318,13,f
1695,564,15617,4,f
1696,564,15570,5,f
1697,565,5583,1,f
1698,565,8320,13,f
1699,565,15620,18,f
1700,565,15570,5,f
1701,566,5583,1,f
1702,566,8321,13,f
1703,566,15621,6,f
1704,566,15570,5,f
1705,567,5584,1,f
1706,567,8323,13,f
1707,567,15617,3,f
1708,567,15570,5,f
1709,568,5584,1,f
1710,568,8318,13,f
1711,568,15618,11,f
1712,568,15570,5,f
1713,569,5584,1,f
1714,569,8320,13,f
1715,569,15618,12,f
1716,569,15570,5,f
1717,570,5585,1,f
1718,570,8321,13,f
1719,570,15619,6,f
1720,570,15570,5,f
1721,571,5585,1,f
1722,571,8323,13,f
1723,571,15619,4,f
1724,571,15570,5,f
1725,572,5585,1,f
1726,572,8318,13,f
1727,572,15620,14,f
1728,572,15570,5,f
1729,573,5586,1,f
1730,573,8320,13,f
1731,573,15620,4,f
1732,573,15570,5,f
1733,574,5586,1,f
1734,574,8321,13,f
1735,574,15621,18,f
1736,574,15570,5,f
1737,575,5586,1,f
1738,575,8323,13,f
1739,575,15617,12,f
1740,575,15570,5,f
1741,576,5587,1,f
1742,576,8318,13,f
1743,576,15618,3,f
1744,576,15570,5,f
1745,577,5587,1,f
1746,577,8320,13,f
1747,577,15621,11,f
1748,577,15570,5,f
1749,578,5587,1,f
1750,578,8321,13,f
1751,578,15619,12,f
1752,578,15570,5,f
1753,579,5588,1,f
1754,579,8323,16,f
1755,579,15620,8,f
1756,579,8078,1,f
1757,579,15569,8,f
1758,580,5589,1,f
1759,580,8318,16,f
1760,580,15621,8,f
1761,580,8082,1,f
1762,580,15569,8,f
1763,581,5590,1,f
1764,581,8320,16,f
1765,581,15617,9,f
1766,581,8084,1,f
1767,581,15569,8,f
1768,582,5591,1,f
1769,582,8321,16,f
1770,582,15618,8,f
1771,582,8077,1,f
1772,582,15569,8,f
1773,583,5592,1,f
1774,583,8323,16,f
1775,583,15619,8,f
1776,583,8083,1,f
1777,583,15569,8,f
1778,584,5593,1,f
1779,584,8318,16,f
1780,584,15617,4,f
1781,584,8079,1,f
1782,584,15569,8,f
1783,585,5594,1,f
1784,585,8320,16,f
1785,585,15618,6,f
1786,585,8076,1,f
1787,585,15569,8,f
1788,586,5595,1,f
1789,586,8321,16,f
1790,586,15620,9,f
1791,586,8084,1,f
1792,586,15569,8,f
1793,587,5596,1,f
1794,587,8323,16,f
1795,587,15619,6,f
1796,587,8077,1,f
1797,587,15569,8,f
1798,588,5597,1,f
1799,588,8318,16,f
1800,588,15621,8,f
1801,588,8078,1,f
1802,588,15569,8,f
1803,589,5598,1,f
1804,589,8320,16,f
1805,589,15617,8,f
1806,589,8082,1,f
1807,589,15569,8,f
1808,590,5599,1,f
1809,590,8321,16,f
1810,590,15618,9,f
1811,590,8084,1,f
1812,590,15569,8,f
1813,591,5600,1,f
1814,591,8323,16,f
1815,591,15619,8,f
1816,591,8077,1,f
1817,591,15569,8,f
1818,592,5601,1,f
1819,592,8318,16,f
1820,592,15620,8,f
1821,592,8083,1,f
1822,592,15569,8,f
1823,593,5602,1,f
1824,593,8320,16,f
1825,593,15620,4,f
1826,593,8079,1,f
1827,593,15569,8,f
1828,594,5603,1,f
1829,594,8321,16,f
1830,594,15621,6,f
1831,594,8076,1,f
1832,594,15569,8,f
1833,595,5604,1,f
1834,595,8323,16,f
1835,595,15621,9,f
1836,595,8084,1,f
1837,595,15569,8,f
1838,596,5605,1,f
1839,596,8318,16,f
1840,596,15617,6,f
1841,596,8077,1,f
1842,596,15569,8,f
1843,597,5606,1,f
1844,597,8320,16,f
1845,597,15617,8,f
1846,597,8078,1,f
1847,597,15569,8,f
1848,598,5607,1,f
1849,598,8321,16,f
1850,598,15618,8,f
1851,598,8082,1,f
1852,598,15569,8,f
1853,599,5608,1,f
1854,599,8323,16,f
1855,599,15619,9,f
1856,599,8084,1,f
1857,599,15569,8,f
1858,600,5609,1,f
1859,600,8318,16,f
1860,600,15620,8,f
1861,600,8077,1,f
1862,600,15569,8,f
1863,601,5610,1,f
1864,601,8320,16,f
1865,601,15621,8,f
1866,601,8083,1,f
1867,601,15569,8,f
1868,602,5611,1,f
1869,602,8321,16,f
1870,602,15618,4,f
1871,602,8079,1,f
1872,602,15569,8,f
1873,603,5612,1,f
1874,603,8323,16,f
1875,603,15619,6,f
1876,603,8076,1,f
1877,603,15569,8,f
1878,604,5613,1,f
1879,604,8318,16,f
1880,604,15617,9,f
1881,604,8084,1,f
1882,604,15569,8,f
1883,605,5614,1,f
1884,605,8320,16,f
1885,605,15620,6,f
1886,605,8077,1,f
1887,605,15569,8,f
1888,606,5615,1,f
1889,606,8321,16,f
1890,606,15618,8,f
1891,606,8078,1,f
1892,606,15569,8,f
1893,607,5616,1,f
1894,607,8323,16,f
1895,607,15619,8,f
1896,607,8082,1,f
1897,607,15569,8,f
1898,608,5617,1,f
1899,608,8318,16,f
1900,608,15620,9,f
1901,608,8084,1,f
1902,608,15569,8,f
1903,609,5618,1,f
1904,609,8320,16,f
1905,609,15621,8,f
1906,609,8077,1,f
1907,609,15569,8,f
1908,610,5619,1,f
1909,610,8321,16,f
1910,610,15617,8,f
1911,610,8083,1,f
1912,610,15569,8,f
1913,611,5620,1,f
1914,611,8323,16,f
1915,611,15621,4,f
1916,611,8079,1,f
1917,611,15569,8,f
1918,612,5621,1,f
1919,612,8318,16,f
1920,612,15617,6,f
1921,612,8076,1,f
1922,612,15569,8,f
1923,613,5622,1,f
1924,613,8320,16,f
1925,613,15618,9,f
1926,613,8084,1,f
1927,613,15569,8,f
1928,614,5623,1,f
1929,614,8321,16,f
1930,614,15618,6,f
1931,614,8077,1,f
1932,614,15569,8,f
1933,615,5660,1,f
1934,615,8323,1,f
1935,615,8325,1,f
1936,616,5661,1,f
1937,616,8318,2,f
1938,616,8320,1,f
1939,616,8325,5,f
1940,618,5662,1,f
1941,618,8320,7,f
1942,618,3720,1,f
1943,618,15569,5,f
1944,619,5662,1,f
1945,619,8321,7,f
1946,619,3719,1,f
1947,619,15569,5,f
1948,620,5663,1,f
1949,620,8323,14,f
1950,620,15619,5,f
1951,620,15570,6,f
1952,621,5663,1,f
1953,621,8318,14,f
1954,621,15620,13,f
1955,621,15570,6,f
1956,622,5663,1,f
1957,622,8320,14,f
1958,622,15621,5,f
1959,622,15570,6,f
1960,623,5664,1,f
1961,623,8321,14,f
1962,623,15617,13,f
1963,623,15570,6,f
1968,625,5664,1,f
1969,625,8323,14,f
1970,625,15618,13,f
1971,625,15570,6,f
1972,626,5665,1,f
1973,626,8318,14,f
1974,626,15619,20,f
1975,626,15570,6,f
1976,627,5665,1,f
1977,627,8320,14,f
1978,627,15620,13,f
1979,627,15570,6,f
1980,628,5665,1,f
1981,628,8321,14,f
1982,628,15621,14,f
1983,628,15570,6,f
1984,629,5666,1,f
1985,629,8323,26,f
1986,629,15619,9,f
1987,629,15570,7,f
1988,630,5666,1,f
1989,630,8318,26,f
1990,630,15620,7,f
1991,630,15570,7,f
1992,631,5666,1,f
1993,631,8320,26,f
1994,631,15617,11,f
1995,631,15570,7,f
1996,632,5667,1,f
1997,632,8321,26,f
1998,632,15618,11,f
1999,632,15570,7,f
2000,633,5667,1,f
2001,633,8323,26,f
2002,633,15621,7,f
2003,633,15570,7,f
2004,634,5667,1,f
2005,634,8318,26,f
2006,634,15619,11,f
2007,634,15570,7,f
2008,635,5668,1,f
2009,635,8320,26,f
2010,635,15620,5,f
2011,635,15570,7,f
2012,636,5668,1,f
2013,636,8321,26,f
2014,636,15621,5,f
2015,636,15570,7,f
2016,637,5668,1,f
2017,637,8323,26,f
2018,637,15617,11,f
2019,637,15570,7,f
2020,638,5669,1,f
2021,638,8318,26,f
2022,638,15618,5,f
2023,638,15570,7,f
2024,639,5669,1,f
2025,639,8320,26,f
2026,639,15617,7,f
2027,639,15570,7,f
2028,640,5669,1,f
2029,640,8321,26,f
2030,640,15619,5,f
2031,640,15570,7,f
2032,641,5670,1,f
2033,641,8323,26,f
2034,641,15620,11,f
2035,641,15570,7,f
2036,642,5670,1,f
2037,642,8318,26,f
2038,642,15621,5,f
2039,642,15570,7,f
2040,643,5670,1,f
2041,643,8320,26,f
2042,643,15617,11,f
2043,643,15570,7,f
2044,644,5671,1,f
2045,644,8321,26,f
2046,644,15618,5,f
2047,644,15570,7,f
2048,645,5671,1,f
2049,645,8323,26,f
2050,645,15619,11,f
2051,645,15570,7,f
2052,646,5671,1,f
2053,646,8318,26,f
2054,646,15620,5,f
2055,646,15570,7,f
2056,647,5672,1,f
2057,647,8320,26,f
2058,647,15618,9,f
2059,647,15570,7,f
2060,648,5672,1,f
2061,648,8321,26,f
2062,648,15619,7,f
2063,648,15570,7,f
2064,649,5672,1,f
2065,649,8323,26,f
2066,649,15621,13,f
2067,649,15570,7,f
2068,650,5673,1,f
2069,650,8318,26,f
2070,650,15617,5,f
2071,650,15570,7,f
2072,651,5673,1,f
2073,651,8320,26,f
2074,651,15618,13,f
2075,651,15570,7,f
2076,652,5673,1,f
2077,652,8321,26,f
2078,652,15619,5,f
2079,652,15570,7,f
2080,653,5674,1,f
2081,653,8323,26,f
2082,653,15620,5,f
2083,653,15570,7,f
2084,654,5674,1,f
2085,654,8318,26,f
2086,654,15621,13,f
2087,654,15570,7,f
2088,655,5674,1,f
2089,655,8320,26,f
2090,655,15617,5,f
2091,655,15570,7,f
2092,656,5675,1,f
2093,656,8321,32,f
2094,656,15618,16,f
2095,656,8078,2,f
2096,656,15570,8,f
2097,657,5676,1,f
2098,657,8323,32,f
2099,657,15619,15,f
2100,657,8082,2,f
2101,657,15570,8,f
2102,658,5677,1,f
2103,658,8318,32,f
2104,658,15620,17,f
2105,658,8084,2,f
2106,658,15570,8,f
2107,659,5678,1,f
2108,659,8320,32,f
2109,659,15621,16,f
2110,659,8077,2,f
2111,659,15570,8,f
2112,660,5679,1,f
2113,660,8321,32,f
2114,660,15617,15,f
2115,660,8083,2,f
2116,660,15570,8,f
2117,661,5680,1,f
2118,661,8323,32,f
2119,661,15620,9,f
2120,661,8079,2,f
2121,661,15570,8,f
2122,662,5681,1,f
2123,662,8318,32,f
2124,662,15621,11,f
2125,662,8076,2,f
2126,662,15570,8,f
2127,663,5682,1,f
2128,663,8320,32,f
2129,663,15618,6,f
2130,663,8084,2,f
2131,663,15570,8,f
2132,664,5683,1,f
2133,664,8321,32,f
2134,664,15617,11,f
2135,664,8077,2,f
2136,664,15570,8,f
2137,665,5684,1,f
2138,665,8323,32,f
2139,665,15619,16,f
2140,665,8078,2,f
2141,665,15570,8,f
2142,666,5685,1,f
2143,666,8318,32,f
2144,666,15620,16,f
2145,666,8082,2,f
2146,666,15570,8,f
2147,667,5686,1,f
2148,667,8320,32,f
2149,667,15621,17,f
2150,667,8084,2,f
2151,667,15570,8,f
2152,668,5687,1,f
2153,668,8321,32,f
2154,668,15617,16,f
2155,668,8077,2,f
2156,668,15570,8,f
2157,669,5688,1,f
2158,669,8323,32,f
2159,669,15618,15,f
2160,669,8083,2,f
2161,669,15570,8,f
2162,670,5689,1,f
2163,670,8318,32,f
2164,670,15618,9,f
2165,670,8079,2,f
2166,670,15570,8,f
2167,671,5690,1,f
2168,671,8320,32,f
2169,671,15619,11,f
2170,671,8076,2,f
2171,671,15570,8,f
2172,672,5691,1,f
2173,672,8321,32,f
2174,672,15620,9,f
2175,672,8084,2,f
2176,672,15570,8,f
2177,673,5692,1,f
2178,673,8323,32,f
2179,673,15621,11,f
2180,673,8077,2,f
2181,673,15570,8,f
2182,674,5693,1,f
2183,674,8318,32,f
2184,674,15619,16,f
2185,674,8078,2,f
2186,674,15570,8,f
2187,675,5694,1,f
2188,675,8320,32,f
2189,675,15620,16,f
2190,675,8082,2,f
2191,675,15570,8,f
2192,676,5695,1,f
2193,676,8321,32,f
2194,676,15621,17,f
2195,676,8084,2,f
2196,676,15570,8,f
2197,677,5696,1,f
2198,677,8323,32,f
2199,677,15617,16,f
2200,677,8077,2,f
2201,677,15570,8,f
2202,678,5697,1,f
2203,678,8318,32,f
2204,678,15618,15,f
2205,678,8083,2,f
2206,678,15570,8,f
2207,679,5698,1,f
2208,679,8320,32,f
2209,679,15617,9,f
2210,679,8079,2,f
2211,679,15570,8,f
2212,680,5699,1,f
2213,680,8321,32,f
2214,680,15618,11,f
2215,680,8076,2,f
2216,680,15570,8,f
2217,681,5700,1,f
2218,681,8323,32,f
2219,681,15619,9,f
2220,681,8084,2,f
2221,681,15570,8,f
2222,682,5701,1,f
2223,682,8318,32,f
2224,682,15620,11,f
2225,682,8077,2,f
2226,682,15570,8,f
2227,683,5729,1,f
2228,683,8320,1,f
2229,683,8325,1,f
2230,684,5730,1,f
2231,684,8321,1,f
2232,684,8320,1,f
2233,684,8325,2,f
2234,685,5731,1,f
2235,685,8323,3,f
2236,685,8321,1,f
2237,685,8326,5,f
2238,686,5731,1,f
2239,686,8318,3,f
2240,686,8318,1,f
2241,686,8326,5,f
2242,687,5731,1,f
2243,687,8320,3,f
2244,687,3720,1,f
2245,687,8326,5,f
2246,688,5731,1,f
2247,688,8321,3,f
2248,688,3719,1,f
2249,688,8326,5,f
2250,689,5732,1,f
2251,689,8323,7,f
2252,689,15621,5,f
2253,689,15569,6,f
2254,690,5732,1,f
2255,690,8318,7,f
2256,690,15617,3,f
2257,690,15569,6,f
2258,691,5732,1,f
2259,691,8320,7,f
2260,691,15618,5,f
2261,691,15569,6,f
2262,692,5733,1,f
2263,692,8321,7,f
2264,692,15619,8,f
2265,692,15569,6,f
2270,694,5733,1,f
2271,694,8323,7,f
2272,694,15620,10,f
2273,694,15569,6,f
2274,695,5734,1,f
2275,695,8318,7,f
2276,695,15621,7,f
2277,695,15569,6,f
2278,696,5734,1,f
2279,696,8320,7,f
2280,696,15617,2,f
2281,696,15569,6,f
2282,697,5734,1,f
2283,697,8321,7,f
2284,697,15617,8,f
2285,697,15569,6,f
2286,698,5735,1,f
2287,698,8323,7,f
2288,698,15618,5,f
2289,698,15569,6,f
2290,699,5735,1,f
2291,699,8318,7,f
2292,699,15618,3,f
2293,699,15569,6,f
2294,700,5735,1,f
2295,700,8320,7,f
2296,700,15619,7,f
2297,700,15569,6,f
2298,701,5736,1,f
2299,701,8321,13,f
2300,701,15620,14,f
2301,701,15570,5,f
2302,702,5736,1,f
2303,702,8323,13,f
2304,702,15617,4,f
2305,702,15570,5,f
2306,703,5736,1,f
2307,703,8318,13,f
2308,703,15621,14,f
2309,703,15570,5,f
2310,704,5737,1,f
2311,704,8320,13,f
2312,704,15618,4,f
2313,704,15570,5,f
2314,705,5737,1,f
2315,705,8321,13,f
2316,705,15617,18,f
2317,705,15570,5,f
2318,706,5737,1,f
2319,706,8323,13,f
2320,706,15618,6,f
2321,706,15570,5,f
2322,707,5738,1,f
2323,707,8318,13,f
2324,707,15619,3,f
2325,707,15570,5,f
2326,708,5738,1,f
2327,708,8320,13,f
2328,708,15619,11,f
2329,708,15570,5,f
2330,709,5738,1,f
2331,709,8321,13,f
2332,709,15620,14,f
2333,709,15570,5,f
2334,710,5739,1,f
2335,710,8323,13,f
2336,710,15621,14,f
2337,710,15570,5,f
2338,711,5739,1,f
2339,711,8318,13,f
2340,711,15620,4,f
2341,711,15570,5,f
2342,712,5739,1,f
2343,712,8320,13,f
2344,712,15617,14,f
2345,712,15570,5,f
2346,713,5740,1,f
2347,713,8321,13,f
2348,713,15621,4,f
2349,713,15570,5,f
2350,714,5740,1,f
2351,714,8323,13,f
2352,714,15618,18,f
2353,714,15570,5,f
2354,715,5740,1,f
2355,715,8318,13,f
2356,715,15619,6,f
2357,715,15570,5,f
2358,716,5741,1,f
2359,716,8320,13,f
2360,716,15620,3,f
2361,716,15570,5,f
2362,717,5741,1,f
2363,717,8321,13,f
2364,717,15617,11,f
2365,717,15570,5,f
2366,718,5741,1,f
2367,718,8323,13,f
2368,718,15621,14,f
2369,718,15570,5,f
2370,719,5742,1,f
2371,719,8318,13,f
2372,719,15617,14,f
2373,719,15570,5,f
2374,720,5742,1,f
2375,720,8320,13,f
2376,720,15618,4,f
2377,720,15570,5,f
2378,721,5742,1,f
2379,721,8321,13,f
2380,721,15618,14,f
2381,721,15570,5,f
2382,722,5743,1,f
2383,722,8323,13,f
2384,722,15619,4,f
2385,722,15570,5,f
2386,723,5743,1,f
2387,723,8318,13,f
2388,723,15619,18,f
2389,723,15570,5,f
2390,724,5743,1,f
2391,724,8320,13,f
2392,724,15620,6,f
2393,724,15570,5,f
2394,725,5744,1,f
2395,725,8321,13,f
2396,725,15621,3,f
2397,725,15570,5,f
2398,726,5744,1,f
2399,726,8323,13,f
2400,726,15620,11,f
2401,726,15570,5,f
2402,727,5744,1,f
2403,727,8318,13,f
2404,727,15617,14,f
2405,727,15570,5,f
2406,728,5745,1,f
2407,728,8320,13,f
2408,728,15618,14,f
2409,728,15570,5,f
2410,729,5745,1,f
2411,729,8321,13,f
2412,729,15621,4,f
2413,729,15570,5,f
2414,730,5745,1,f
2415,730,8323,13,f
2416,730,15619,14,f
2417,730,15570,5,f
2418,731,5746,1,f
2419,731,8318,13,f
2420,731,15617,4,f
2421,731,15570,5,f
2422,732,5746,1,f
2423,732,8320,13,f
2424,732,15620,18,f
2425,732,15570,5,f
2426,733,5746,1,f
2427,733,8321,13,f
2428,733,15621,14,f
2429,733,15570,5,f
2430,734,5747,1,f
2431,734,8323,13,f
2432,734,15617,3,f
2433,734,15570,5,f
2434,735,5747,1,f
2435,735,8318,13,f
2436,735,15618,11,f
2437,735,15570,5,f
2438,736,5747,1,f
2439,736,8320,13,f
2440,736,15618,14,f
2441,736,15570,5,f
2442,737,5748,1,f
2443,737,8321,16,f
2444,737,15619,8,f
2445,737,8078,1,f
2446,737,15569,8,f
2447,738,5749,1,f
2448,738,8323,16,f
2449,738,15620,8,f
2450,738,8082,1,f
2451,738,15569,8,f
2452,739,5750,1,f
2453,739,8318,16,f
2454,739,15621,9,f
2455,739,8084,1,f
2456,739,15569,8,f
2457,740,5751,1,f
2458,740,8320,16,f
2459,740,15617,8,f
2460,740,8077,1,f
2461,740,15569,8,f
2462,741,5752,1,f
2463,741,8321,16,f
2464,741,15618,8,f
2465,741,8083,1,f
2466,741,15569,8,f
2467,742,5753,1,f
2468,742,8323,16,f
2469,742,15619,4,f
2470,742,8079,1,f
2471,742,15569,8,f
2472,743,5754,1,f
2473,743,8318,16,f
2474,743,15620,6,f
2475,743,8076,1,f
2476,743,15569,8,f
2477,744,5755,1,f
2478,744,8320,16,f
2479,744,15619,8,f
2480,744,8084,1,f
2481,744,15569,8,f
2482,745,5756,1,f
2483,745,8321,16,f
2484,745,15621,6,f
2485,745,8077,1,f
2486,745,15569,8,f
2487,746,5757,1,f
2488,746,8323,16,f
2489,746,15620,8,f
2490,746,8078,1,f
2491,746,15569,8,f
2492,747,5758,1,f
2493,747,8318,16,f
2494,747,15621,8,f
2495,747,8082,1,f
2496,747,15569,8,f
2497,748,5759,1,f
2498,748,8320,16,f
2499,748,15617,9,f
2500,748,8084,1,f
2501,748,15569,8,f
2502,749,5760,1,f
2503,749,8321,16,f
2504,749,15618,8,f
2505,749,8077,1,f
2506,749,15569,8,f
2507,750,5761,1,f
2508,750,8323,16,f
2509,750,15619,8,f
2510,750,8083,1,f
2511,750,15569,8,f
2512,751,5762,1,f
2513,751,8318,16,f
2514,751,15617,4,f
2515,751,8079,1,f
2516,751,15569,8,f
2517,752,5763,1,f
2518,752,8320,16,f
2519,752,15618,6,f
2520,752,8076,1,f
2521,752,15569,8,f
2522,753,5764,1,f
2523,753,8321,16,f
2524,753,15620,8,f
2525,753,8084,1,f
2526,753,15569,8,f
2527,754,5765,1,f
2528,754,8323,16,f
2529,754,15619,6,f
2530,754,8077,1,f
2531,754,15569,8,f
2532,755,5766,1,f
2533,755,8318,16,f
2534,755,15621,8,f
2535,755,8078,1,f
2536,755,15569,8,f
2537,756,5767,1,f
2538,756,8320,16,f
2539,756,15617,8,f
2540,756,8082,1,f
2541,756,15569,8,f
2542,757,5768,1,f
2543,757,8321,16,f
2544,757,15618,9,f
2545,757,8084,1,f
2546,757,15569,8,f
2547,758,5769,1,f
2548,758,8323,16,f
2549,758,15619,8,f
2550,758,8077,1,f
2551,758,15569,8,f
2552,759,5770,1,f
2553,759,8318,16,f
2554,759,15620,8,f
2555,759,8083,1,f
2556,759,15569,8,f
2557,760,5771,1,f
2558,760,8320,16,f
2559,760,15620,4,f
2560,760,8079,1,f
2561,760,15569,8,f
2562,761,5772,1,f
2563,761,8321,16,f
2564,761,15621,6,f
2565,761,8076,1,f
2566,761,15569,8,f
2567,762,5773,1,f
2568,762,8323,16,f
2569,762,15621,8,f
2570,762,8084,1,f
2571,762,15569,8,f
2572,763,5774,1,f
2573,763,8318,16,f
2574,763,15617,6,f
2575,763,8077,1,f
2576,763,15569,8,f
2577,764,5775,1,f
2578,764,8320,16,f
2579,764,15617,8,f
2580,764,8078,1,f
2581,764,15569,8,f
2582,765,5776,1,f
2583,765,8321,16,f
2584,765,15618,8,f
2585,765,8082,1,f
2586,765,15569,8,f
2587,766,5777,1,f
2588,766,8323,16,f
2589,766,15619,9,f
2590,766,8084,1,f
2591,766,15569,8,f
2592,767,5778,1,f
2593,767,8318,16,f
2594,767,15620,8,f
2595,767,8077,1,f
2596,767,15569,8,f
2597,768,5779,1,f
2598,768,8320,16,f
2599,768,15621,8,f
2600,768,8083,1,f
2601,768,15569,8,f
2602,769,5780,1,f
2603,769,8321,16,f
2604,769,15618,4,f
2605,769,8079,1,f
2606,769,15569,8,f
2607,770,5781,1,f
2608,770,8323,16,f
2609,770,15619,6,f
2610,770,8076,1,f
2611,770,15569,8,f
2612,771,5782,1,f
2613,771,8318,16,f
2614,771,15617,8,f
2615,771,8084,1,f
2616,771,15569,8,f
2617,772,5783,1,f
2618,772,8320,16,f
2619,772,15620,6,f
2620,772,8077,1,f
2621,772,15569,8,f
2622,773,5820,1,f
2623,773,8321,1,f
2624,773,8325,1,f
2625,774,5821,1,f
2626,774,8323,2,f
2627,774,8320,1,f
2628,774,8325,5,f
2629,776,5823,1,f
2630,776,8318,14,f
2631,776,15618,14,f
2632,776,15570,6,f
2637,778,5823,1,f
2638,778,8320,14,f
2639,778,15619,14,f
2640,778,15570,6,f
2641,779,5824,1,f
2642,779,8321,26,f
2643,779,15620,11,f
2644,779,15570,7,f
2645,780,5824,1,f
2646,780,8323,26,f
2647,780,15621,7,f
2648,780,15570,7,f
2649,781,5824,1,f
2650,781,8318,26,f
2651,781,15621,5,f
2652,781,15570,7,f
2653,782,5825,1,f
2654,782,8320,26,f
2655,782,15617,11,f
2656,782,15570,7,f
2657,783,5825,1,f
2658,783,8321,26,f
2659,783,15618,5,f
2660,783,15570,7,f
2661,784,5825,1,f
2662,784,8323,26,f
2663,784,15619,11,f
2664,784,15570,7,f
2665,785,5826,1,f
2666,785,8318,26,f
2667,785,15620,5,f
2668,785,15570,7,f
2669,786,5826,1,f
2670,786,8320,26,f
2671,786,15621,13,f
2672,786,15570,7,f
2673,787,5826,1,f
2674,787,8321,26,f
2675,787,15617,11,f
2676,787,15570,7,f
2677,788,5827,1,f
2678,788,8323,32,f
2679,788,15618,16,f
2680,788,8078,2,f
2681,788,15570,8,f
2682,789,5828,1,f
2683,789,8318,32,f
2684,789,15619,16,f
2685,789,8082,2,f
2686,789,15570,8,f
2687,790,5829,1,f
2688,790,8320,32,f
2689,790,15620,17,f
2690,790,8084,2,f
2691,790,15570,8,f
2692,791,5830,1,f
2693,791,8321,32,f
2694,791,15621,16,f
2695,791,8077,2,f
2696,791,15570,8,f
2697,792,5831,1,f
2698,792,8323,32,f
2699,792,15617,15,f
2700,792,8083,2,f
2701,792,15570,8,f
2702,793,5832,1,f
2703,793,8318,32,f
2704,793,15617,9,f
2705,793,8079,2,f
2706,793,15570,8,f
2707,794,5833,1,f
2708,794,8320,32,f
2709,794,15618,11,f
2710,794,8076,2,f
2711,794,15570,8,f
2712,795,5834,1,f
2713,795,8321,32,f
2714,795,15619,9,f
