id,model,doodad_almighty_id,doodad_func_group_kind_id,phase_msg,sound_id,name,sound_time,comment,is_msg_to_zone
402,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_01.cgf,827,2,"""불꽃의 증거를 보인 자여, 나아가 흉포한 늑대의 가죽을 벗기라.""",,,0,,f
403,prefab://prefabs/interaction_d.xml/env.blood_gate,828,1,,,,0,,f
404,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_01.cgf,828,2,"""피흘린 증거를 지닌 자여, 나아가 외로운 석상의 조각을 얻으라.""",,,0,,f
405,cgf://Game\Objects\Env\01_nuia\03_wf\old\whiteforest_gate_04.cgf,829,1,,,,0,,f
406,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_01.cgf,829,2,"""외로운 영혼을 찾은 자여, 나아가 수호자로서 인정받으라!",,,0,,f
407,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,833,1,,,,0,,f
408,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_02.cgf,834,3,,0,,0,,f
410,cgf://Game\objects\Env\01_nuia\001_ndeco\ndeco_do_gift01.cgf,811,1,,0,,0,,f
411,cgf://Game\objects\Env\01_nuia\001_ndeco\ndeco_do_gift01.cgf,811,2,,0,,0,,f
412,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_blood_splat_01,812,1,,,,0,,f
414,cgf://Game\objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,813,1,,0,,0,,f
425,prefab://Prefabs/mineral_series.xml/mineral_series.23mineral,326,2,,,,0,,f
426,,326,2,,,,0,,f
427,prefab://Prefabs/mineral_series.xml/mineral_series.2silver,327,1,,,,0,,f
428,prefab://Prefabs/mineral_series.xml/mineral_series.23mineral,327,2,,,,0,,f
429,,327,2,,,,0,,f
430,prefab://Prefabs/mineral_series.xml/mineral_series.2copper,328,1,,,,0,,f
431,prefab://Prefabs/mineral_series.xml/mineral_series.23mineral,328,2,,,,0,,f
432,,328,2,,,,0,,f
434,prefab://Prefabs/mineral_series.xml/mineral_series.2gold,329,1,,,,0,,f
435,prefab://Prefabs/mineral_series.xml/mineral_series.23mineral,329,2,,,,0,,f
436,,329,2,,,,0,,f
437,cgf://Game/objects/Env/01_nuia/04_gw/bigtree_a_fruit.cgf,667,2,,,,0,,f
440,prefab://Prefabs/mineral_series.xml/mineral_series.2tin,330,1,,,,0,,f
441,prefab://Prefabs/mineral_series.xml/mineral_series.23mineral,330,2,,,,0,,f
442,,330,2,,,,0,,f
443,cgf://objects/env/01_nuia/001_ndeco/ndeco_do_mineral01.cgf,331,1,,0,,0,,f
444,,331,2,,,,0,,f
445,,331,2,,,,0,,f
447,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,669,1,,0,,0,,f
449,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,669,2,,0,,0,,f
450,cgf://Game/Objects\env\01_nuia\001_ndeco\quest\ndeco_quest_apple_red_a.cgf,821,1,,,,0,,f
451,cgf://Game/Objects\env\01_nuia\001_ndeco\quest\ndeco_quest_apple_red_a.cgf,821,2,,,,0,,f
453,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_flask.cgf,727,1,,0,,0,,f
454,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_flask.cgf,727,2,,,,0,,f
456,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,679,1,,0,,0,,f
458,prefab://prefabs/fx.xml/gweonid_fx.daggar_soulrefuge_effect,670,1,,0,,0,,f
460,cgf://objects/env/01_nuia/001_ndeco/quest/ndeco_quest_bigflower.cgf,671,1,,,,0,,f
463,cgf://Game\Objects\Env\01_nuia\001_ndeco\old\bonefire_a.cgf,869,1,,,불이 꺼져가는 모닥불,0,,f
464,cgf://Game\Objects\Env\01_nuia\001_ndeco\old\bonefire_a.cgf,869,2,,,타오르는 모닥불,0,,f
468,prefab://prefabs/contents.xml/quest_guhara91.thorn2,677,1,,,,0,,f
469,prefab://prefabs/contents.xml/quest_guhara91.thorn2,677,2,,,,0,,f
470,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,334,1,,0,,0,,f
471,,334,2,,,,0,,f
472,,334,2,,,,0,,f
473,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,335,1,,0,,0,,f
474,,335,2,,,,0,,f
475,,335,2,,,,0,,f
476,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,336,1,,0,,0,,f
477,,336,2,,,,0,,f
478,,336,2,,,,0,,f
479,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,337,1,,0,,0,,f
480,,337,2,,,,0,,f
481,,337,2,,,,0,,f
483,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,338,1,,0,,0,,f
484,,338,2,,,,0,,f
485,,338,2,,,,0,,f
486,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,339,1,,0,,0,,f
487,,339,2,,,,0,,f
488,,339,2,,,,0,,f
489,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,340,1,,0,,0,,f
490,,340,2,,,,0,,f
491,,340,2,,,,0,,f
492,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,341,1,,0,,0,,f
493,,341,2,,,,0,,f
494,,341,2,,,,0,,f
495,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,342,1,,0,,0,,f
496,,342,2,,,,0,,f
497,,342,2,,,,0,,f
498,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_collect_sandpile,343,1,,0,,0,,f
499,,343,2,,,,0,,f
500,,343,2,,,,0,,f
501,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,344,1,,0,,0,,f
503,,344,2,,,,0,,f
504,,344,2,,,,0,,f
505,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,345,1,,0,,0,,f
507,,345,2,,,,0,,f
508,,345,2,,,,0,,f
510,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,346,1,,0,,0,,f
511,,346,2,,,,0,,f
512,,346,2,,,,0,,f
514,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,347,1,,0,,0,,f
515,,347,2,,,,0,,f
516,,347,2,,,,0,,f
518,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,348,1,,0,,0,,f
519,,348,2,,,,0,,f
520,,348,2,,,,0,,f
522,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,349,1,,0,,0,,f
523,,349,2,,,,0,,f
524,,349,2,,,,0,,f
526,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,350,1,,0,,0,,f
527,,350,2,,,,0,,f
528,,350,2,,,,0,,f
530,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,351,1,,0,,0,,f
531,,351,2,,,,0,,f
532,,351,2,,,,0,,f
534,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,352,1,,0,,0,,f
535,,352,2,,,,0,,f
536,,352,2,,,,0,,f
538,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,353,1,,0,,0,,f
539,,353,2,,,,0,,f
540,,353,2,,,,0,,f
542,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,354,1,,0,,0,,f
543,,354,2,,,,0,,f
544,,354,2,,,,0,,f
546,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,355,1,,0,,0,,f
547,,355,2,,,,0,,f
548,,355,2,,,,0,,f
550,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,356,1,551,0,,0,,f
551,,356,2,,,,0,,f
552,,356,2,,,,0,,f
554,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,357,1,,0,,0,,f
555,,357,2,,,,0,,f
556,,357,2,,,,0,,f
558,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_geyser01.cgf,358,1,,0,,0,,f
559,,358,2,,,,0,,f
560,,358,2,,,,0,,f
586,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_contaminatedsoil01.cgf,364,1,,0,,0,,f
587,,364,2,,,,0,,f
588,,364,2,,,,0,,f
590,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_contaminatedsoil01.cgf,365,1,,0,,0,,f
591,,365,2,,,,0,,f
592,,365,2,,,,0,,f
593,cgf://Game\Objects\Env\01_nuia\001_ndeco\old\bonefire_a.cgf,839,2,,,,0,,f
603,cgf://Game\Objects\Env\01_nuia\001_ncom\old\gravestone_a.cgf,714,1,"패트릭의 연인 노라, 여기 잠들다.",,,0,,f
605,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_rockpile01.cgf,359,1,,0,,0,,f
606,,359,2,,,,0,,f
607,,359,2,,,,0,,f
609,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_rockpile01.cgf,360,1,,0,,0,,f
610,,360,2,,,,0,,f
611,,360,2,,,,0,,f
613,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_rockpile01.cgf,361,1,,0,,0,,f
614,,361,2,,,,0,,f
615,,361,2,,,,0,,f
617,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_rockpile01.cgf,362,1,,0,,0,,f
618,,362,2,,,,0,,f
619,,362,2,,,,0,,f
621,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_rockpile01.cgf,363,1,,0,,0,,f
622,,363,2,,,,0,,f
623,,363,2,,,,0,,f
624,prefab://prefabs/ncom_potal.xml/potal.potal_nonactive,870,1,,,,0,,f
625,prefab://prefabs/ncom_potal.xml/potal.potal_nonactive,871,1,,,,0,,f
632,vegetation://objects/env/05_nature/00_common/common_do_tree_growc02.cgf,371,2,,,너도밤나무 묘목,0,,f
633,vegetation://objects/env/05_nature/03_temp/temp_tree_beechtree07.cgf,371,2,,,어린 너도밤나무,0,,f
634,vegetation://objects/env/05_nature/03_temp/temp_tree_beechtree07.cgf,371,2,,,너도밤나무,0,,f
639,prefab://prefabs/doodad_animal.xml/sheep.shear,518,2,,,,0,,f
640,,518,2,,0,,0,,f
641,,518,2,,0,,0,,f
642,prefab://prefabs/doodad_animal.xml/cow.normal,519,1,,,송아지,0,,f
663,cgf://Game\objects\Env\natural\trees\white_birch\white_birch_big_c_w.cgf,715,1,,0,,0,,f
664,prefab://prefabs/making_sound.xml/product.anvil_520_off,520,1,,,,0,,f
668,cgf://Game\objects\Env\natural\trees\white_birch\white_birch_big_c_w.cgf,715,2,,0,,0,,f
693,vegetation://objects/env/05_nature/00_common/common_do_blackberry01.cgf,460,1,,,뒤엉킨 덤불,0,,f
694,vegetation://objects/env/05_nature/00_common/common_do_blackberry01.cgf,460,2,,,뒤엉킨 덤불,0,,f
695,vegetation://objects/env/05_nature/00_common/common_do_blackberry01.cgf,460,2,,,,0,루팅,f
719,vegetation://objects/env/05_nature/00_common/common_do_cranberry01.cgf,501,1,,,야생딸기 덤불,0,,f
720,vegetation://objects/env/05_nature/00_common/common_do_cranberry01.cgf,501,2,,,야생딸기 덤불,0,,f
721,vegetation://objects/env/05_nature/00_common/common_do_cranberry01.cgf,501,2,,,,0,루팅,f
740,cgf://objects/env/01_nuia/001_ndeco/collect/ndeco_collect_junkpile01.cgf,366,1,,0,,0,,f
741,,366,2,,,,0,,f
742,,366,2,,,,0,,f
743,,366,2,,,,0,,f
744,,366,2,,,,0,,f
745,cgf://objects/Env/01_nuia/001_ndeco/old/case_a.cgf,872,1,,,,0,,f
747,cgf://objects/Env/01_nuia/001_ndeco/old/case_a.cgf,872,3,,,,0,,f
748,cgf://Game/objects/Env/01_nuia/001_ndeco/old/coffin_a_flower.cgf,706,2,,,,0,,f
752,cgf://game/objects/Env/01_nuia/06_mari/mari_store_door02_default.cgf,873,1,,0,,0,,f
753,cga://game/objects/Env/01_nuia/06_mari/mari_store_door02_open.cga,873,2,,689,,0,,f
757,cgf://Game\objects\Env\natural\trees\white_birch\white_birch_big_c_w.cgf,715,3,,0,,0,,f
759,vegetation://objects/env/05_nature/00_common/common_do_plants_reed01.cgf,415,1,,,,0,,f
761,vegetation://objects/env/05_nature/00_common/common_bush_ec02.cgf,417,1,,,,0,,f
768,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,416,1,,,,0,,f
771,prefab://prefabs/making_sound.xml/material.furnace_557_off,557,1,,,,0,,f
773,vegetation://objects/env/05_nature/03_temp/temp_plants_sweetpotato01.cgf,420,1,,,,0,,f
776,vegetation://objects/env/05_nature/00_common/common_bush_ec02.cgf,422,1,,,,0,,f
781,prefab://prefabs/making_sound.xml/material.fabric_561_off,561,1,,,,0,,f
782,cgf://objects/Env/01_nuia/001_ndeco/making/ndeco_making_pulp01.cgf,563,1,,0,,0,,f
783,prefab://prefabs/making_sound.xml/material.archium_566_off,566,1,,,,0,,f
786,vegetation://objects/env/05_nature/00_common/common_do_wheat01.cgf,426,1,,,,0,,f
789,vegetation://objects/env/05_nature/00_common/common_do_wheat01.cgf,427,1,,,,0,,f
792,vegetation://objects/env/05_nature/00_common/ivy_b.cgf,429,1,,,,0,,f
795,vegetation://objects/env/05_nature/03_temp/temp_plants_corn02.cgf,430,1,,,,0,,f
798,vegetation://objects/env/05_nature/00_common/mushroom03.cgf,431,1,,,,0,,f
804,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,434,1,,,,0,,f
807,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,435,1,,,,0,,f
810,vegetation://objects/env/05_nature/00_common/common_do_cranberry01.cgf,437,1,,,,0,,f
813,vegetation://objects/env/05_nature/00_common/rosemary_a.cgf,440,1,,,,0,,f
817,vegetation://objects/env/05_nature/03_temp/temp_plants_corn02.cgf,442,1,,,,0,,f
820,vegetation://objects/env/05_nature/00_common/common_do_mint01.cgf,448,1,,,,0,,f
823,vegetation://objects/env/05_nature/00_common/common_do_wheat01.cgf,449,1,,,,0,,f
826,vegetation://objects/env/05_nature/00_common/common_plants_rice01.cgf,456,1,,,,0,,f
829,vegetation://objects/env/05_nature/00_common/common_do_blackberry01.cgf,460,2,,,뒤엉킨 덤불,0,,f
830,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,460,2,,,,0,최후 확률 스폰,f
831,,460,2,,,,0,,f
832,vegetation://objects/env/05_nature/00_common/common_do_blueberry01.cgf,461,1,,,블루베리 모종,0,,f
833,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,461,2,,,,0,,f
835,vegetation://objects/env/05_nature/00_common/daisy_a_w.cgf,471,1,,,,0,,f
838,vegetation://objects/env/05_nature/00_common/common_flower_anemo01.cgf,472,1,,,,0,,f
841,vegetation://objects/env/05_nature/00_common/common_flower_poppy01.cgf,478,1,,,,0,,f
844,vegetation://objects/env/05_nature/03_temp/temp_plants_corn02.cgf,479,1,,,양파 모종,0,,f
847,vegetation://objects/env/05_nature/00_common/common_do_cucumber01.cgf,482,1,,,,0,,f
850,vegetation://objects/env/05_nature/03_temp/temp_plants_corn03.cgf,483,1,,,,0,,f
853,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,500,1,,,,0,,f
856,vegetation://objects/env/05_nature/00_common/common_do_cranberry01.cgf,501,2,,,야생딸기 덤불,0,,f
857,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,501,2,,,,0,최후 확률 스폰,f
859,vegetation://objects/env/05_nature/00_common/common_do_clover01.cgf,502,1,,,,0,,f
862,vegetation://objects/env/05_nature/00_common/rosemary_a.cgf,503,1,,,,0,,f
865,vegetation://objects/env/05_nature/08_cry_source/fields/tomato_bush_big_b.cgf,504,1,,,,0,,f
868,vegetation://objects/env/05_nature/03_temp/temp_plants_pumpkin01.cgf,513,1,,,,0,,f
871,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,514,1,,,,0,,f
874,vegetation://objects/env/05_nature/00_common/common_bush_ec03.cgf,515,1,,,,0,,f
877,vegetation://objects/env/05_nature/00_common/common_flower_poppy01.cgf,517,1,,,,0,,f
880,cgf://Game/Objects/Env/02_harihara/001_hcom/hcom_bone_a.cgf,874,1,,,,0,,f
881,cgf://Game/Objects/Env/02_harihara/001_hcom/hcom_bone_a.cgf,874,2,,,,0,,f
882,vegetation://objects/env/05_nature/03_temp/willowtree_b_grow.cgf,386,1,,,작은 버드나무 묘목,0,,f
883,vegetation://objects/env/05_nature/03_temp/willowtree_a.cgf,386,2,,,버드나무 묘목,0,,f
884,vegetation://objects/env/05_nature/03_temp/willowtree_c.cgf,386,2,,,어린 버드나무,0,,f
885,vegetation://objects/env/05_nature/03_temp/willowtree_c.cgf,386,2,,,버드나무,0,,f
888,vegetation://objects/env/05_nature/03_temp/willowtree_c.cgf,386,2,,,오래된 버드나무,0,,f
889,vegetation://objects/env/05_nature/03_temp/willowtree_b_grow.cgf,386,2,,,뽑아낸 버드나무 묘목,0,뽑아내기 루팅,f
890,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,386,2,,,,0,뽑아내기 최후,f
892,vegetation://objects/env/05_nature/03_temp/temp_tree_beechtree07.cgf,371,2,,,열매 맺힌 너도밤나무,0,,f
893,vegetation://objects/env/05_nature/00_common/common_do_tree_growc01.cgf,371,2,,,뽑아낸 너도밤나무 묘목,0,뿌리뽑기 루팅,f
894,vegetation://objects/env/05_nature/03_temp/temp_tree_hornbeam.cgf,394,2,,,서어나무,0,,f
895,vegetation://objects/env/05_nature/01_tropic/trop_tree_rubber_grow.cgf,414,1,,,작은 미루나무 묘목,0,,f
896,vegetation://objects/env/05_nature/01_tropic/trop_tree_rubber03.cgf,414,2,,,미루나무 묘목,0,,f
897,vegetation://objects/env/05_nature/00_common/common_tree_middle05.cgf,414,2,,,어린 미루나무,0,,f
898,vegetation://objects/env/05_nature/00_common/common_tree_middle05.cgf,414,2,,,미루나무,0,,f
899,vegetation://objects/env/05_nature/00_common/common_tree_middle05.cgf,414,2,,,열매 맺힌 미루나무,0,,f
900,vegetation://objects/env/05_nature/01_tropic/trop_tree_rubber_grow.cgf,414,2,,,뽑아낸 미루나무 묘목,0,뿌리뽑기 루팅,f
901,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,414,2,,,,0,뿌리뽑기 최후,f
902,vegetation://objects/env/05_nature/03_temp/white_birch_big_b_w_grow.cgf,405,1,,,작은 은사시나무 묘목,0,,f
903,vegetation://objects/env/05_nature/03_temp/white_birch_a_moss_w.cgf,405,2,,,은사시나무 묘목,0,,f
904,vegetation://objects/env/05_nature/03_temp/white_birch_big_b_w.cgf,405,2,,,어린 은사시나무,0,,f
905,vegetation://objects/env/05_nature/03_temp/white_birch_big_b_w.cgf,405,2,,,은사시나무,0,,f
908,vegetation://objects/env/05_nature/03_temp/white_birch_big_b_w.cgf,405,2,,,오래된 은사시나무,0,,f
909,vegetation://objects/env/05_nature/03_temp/white_birch_big_b_w_grow.cgf,405,2,,,뽑아낸 은사시나무 묘목,0,뽑아내기 루팅,f
910,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,405,2,,,,0,뽑아내기 최후,f
913,vegetation://objects/env/05_nature/03_temp/temp_do_tree_cork01.cgf,412,2,,,오래된 코르크참나무,0,,f
914,vegetation://objects/env/05_nature/03_temp/temp_do_tree_cork01_a02.cgf,412,2,,,뽑아낸 코르크참나무 묘목,0,뽑아내기 루팅,f
915,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,412,2,,,,0,뽑아내기 최후,f
916,vegetation://objects/env/05_nature/03_temp/temp_do_tree_olive01.cgf,403,2,,,열매 맺힌 올리브 나무,0,,f
917,cgf://Game\objects\effects\portal_gate_proxy.cgf,767,1,,0,,0,,f
919,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,876,1,,0,,0,,f
920,vegetation://objects/env/05_nature/03_temp/temp_tree_o_grow03.cgf,403,2,,,뽑아낸 올리브 나무 묘목,0,뽑아내기 루팅,f
922,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,403,2,,,,0,뽑아내기 최후,f
923,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01no_grow.cgf,413,1,,,작은 포도나무 묘목,0,,f
924,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01no.cgf,413,2,,,포도나무 묘목,0,,f
925,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01no.cgf,413,2,,,어린 포도나무,0,,f
926,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01no.cgf,413,2,,,포도나무,0,,f
929,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01.cgf,413,2,,,열매 맺힌 포도나무,0,,f
930,vegetation://objects/env/05_nature/03_temp/temp_tree_grape01no_grow.cgf,413,2,,,뽑아낸 포도나무 묘목,0,뽑아내기 루팅,f
931,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,413,2,,,,0,뽑아내기 최후,f
935,vegetation://objects/env/05_nature/03_temp/temp_tree_ashtree.cgf,381,2,,,오래된 물푸레나무,0,,f
936,vegetation://objects/env/05_nature/00_common/common_do_tree_growc01.cgf,381,2,,,뽑아낸 물푸레나무 묘목,0,뽑아내기 루팅,f
937,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,381,2,,,,0,뽑아내기 최후,f
938,vegetation://objects/env/05_nature/03_temp/white_birch_d_moss_grow.cgf,407,1,,,작은 자작나무 묘목,0,,f
939,vegetation://objects/env/05_nature/03_temp/white_birch_a_moss.cgf,407,2,,,자작나무 묘목,0,,f
940,vegetation://objects/env/05_nature/03_temp/white_birch_do_moss.cgf,407,2,,,어린 자작나무,0,,f
941,vegetation://objects/env/05_nature/03_temp/white_birch_do_moss.cgf,407,2,,,자작나무,0,,f
944,vegetation://objects/env/05_nature/03_temp/white_birch_do_moss.cgf,407,2,,,오래된 자작나무,0,,f
945,vegetation://objects/env/05_nature/03_temp/white_birch_d_moss_grow.cgf,407,2,,,뽑아낸 자작나무 묘목,0,뿌리뽑기 루팅,f
946,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,407,2,,,,0,뿌리뽑기 최후,f
947,vegetation://objects/env/05_nature/00_common/common_do_tree_growc01.cgf,376,1,,,작은 떡갈나무 묘목,0,,f
948,vegetation://objects/env/05_nature/00_common/common_do_tree_growc02.cgf,376,2,,,떡갈나무 묘목,0,,f
949,vegetation://objects/env/05_nature/03_temp/temp_tree_oak03.cgf,376,2,,,어린 떡갈나무,0,,f
950,vegetation://objects/env/05_nature/03_temp/temp_tree_oak03.cgf,376,2,,,떡갈나무,0,,f
957,vegetation://objects/env/05_nature/03_temp/temp_tree_oak03.cgf,376,2,,,열매 맺힌 떡갈나무,0,,f
958,vegetation://objects/env/05_nature/00_common/common_do_tree_growc01.cgf,376,2,,,뽑아낸 떡갈나무 묘목,0,뿌리뽑기 루팅,f
959,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,376,2,,,,0,뿌리뽑기 최후,f
960,cgf://game/objects/Env/01_nuia/06_mari/mari_store_door02_opened.cgf,873,2,시크가 방문을 허락하였습니다.,,,0,,f
961,cga://game/objects/Env/01_nuia/06_mari/mari_store_door02_close.cga,873,2,,688,,0,,f
963,prefab://prefabs/quest_h2co3.xml/aim.alchemy_stone,711,1,,,,0,,f
965,cgf://Objects/env/01_nuia/001_ndeco/old/woodbox_common_a.cgf,712,1,,,,0,,f
966,cgf://Objects/env/01_nuia/001_ndeco/old/woodbox_common_a.cgf,712,2,,,,0,,f
970,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_blood,699,1,,0,,0,,f
971,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_blood_splat_01,877,1,,,작은 핏자국,0,,f
974,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_blood,878,1,,,큰 핏자국,0,,f
977,cgf://objects/Env/01_nuia/001_ndeco/making/ndeco_making_rubber01.cgf,565,1,,0,,0,,f
980,prefab://prefabs/making_sound.xml/product.furniture_532_off,532,1,,,,0,,f
981,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,879,1,,,,0,,f
982,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,880,1,,,,0,,f
983,,881,1,,0,,0,,f
984,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,882,1,,,,0,,f
985,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,883,1,,,,0,,f
986,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,884,1,,,,0,,f
987,,777,1,,0,,0,,f
988,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,886,1,,,,0,,f
991,cgf://objects/Env/01_nuia/001_ncom/ncom_city_old_multi_in_prison_add03.cgf,887,1,,0,,0,,f
992,cgf://objects/Env/01_nuia/001_ncom/ncom_city_old_multi_in_prison_add03.cgf,887,2,,0,,0,,f
993,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,876,2,,0,,0,,f
994,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,876,2,,0,,0,,f
997,prefab://prefabs/making_sound.xml/material.rock_559_off,559,1,,,,0,,f
998,prefab://prefabs/making_sound.xml/product.craft_564_off,564,1,,,,0,,f
999,,888,1,,2063,,0,,f
1000,prefab://prefabs/making_sound.xml/product.heavy_armor_521_off,521,1,,,,0,,f
1001,prefab://prefabs/making_sound.xml/product.cloth_armor_522_off,522,1,,,,0,,f
1002,cgf://objects/Env/01_nuia/001_ndeco/making/ndeco_making_crystal01.cgf,523,1,,0,,0,,f
1004,prefab://prefabs/making_sound.xml/product.food_525_off,525,1,,,,0,,f
1005,cgf://objects/Env/01_nuia/001_ndeco/ndeco_do_woodshelf01.cgf,526,1,,0,,0,,f
1006,cgf://objects/Env/01_nuia/001_ndeco/ndeco_do_woodshelf01.cgf,527,1,,0,,0,,f
1007,cgf://objects/Env/01_nuia/001_ndeco/ndeco_do_woodshelf01.cgf,528,1,,0,,0,,f
1008,cgf://objects/Env/01_nuia/001_ndeco/making/ndeco_making_grain01.cgf,529,1,,0,,0,,f
1009,cgf://objects/Env/01_nuia/001_ndeco/ndeco_do_woodshelf01.cgf,533,1,,0,,0,,f
1010,prefab://prefabs/making_sound.xml/material.wood_558_off,558,1,,,,0,,f
1011,prefab://prefabs/making_sound.xml/material.leather_560_off,560,1,,,,0,,f
1012,prefab://prefabs/making_sound.xml/product.alchemy_568_off,568,1,,,,0,,f
1014,cgf://Game/objects/Env/architecture/siege/illuminator/illuminator02.cgf,720,1,,0,,0,,f
1019,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_rope03.cgf,889,1,,0,,0,,f
