id,name,model,once_one_man,once_one_interaction,show_name,mgmt_spawn,percent,min_time,max_time,model_kind_id,use_creator_faction,force_tod_top_priority,milestone_id,group_id,show_minimap,use_target_decal,use_target_silhouette,use_target_highlight,target_decal_size,sim_radius,collide_ship,collide_vehicle,climate_id,save_indun,mark_model,force_up_action,load_model_from_world,parentable,childable,faction_id,growth_time,despawn_on_collision,no_collision
494,정향,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
495,조,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
499,카사바,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
501,야생딸기 덤불,vegetation://objects/env/05_nature/00_common/common_do_cranberry01.cgf,f,t,f,f,100,10800000,10800000,1,f,f,,12,t,f,f,t,0.0,500,f,f,2,f,,f,f,t,t,0,,f,f
505,티아레,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
506,파인애플,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
507,패션플라워,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
508,펜슬부쉬,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
509,풀솜꽃,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
510,플루메리아,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
512,호두,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
516,후추,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,t,100,2400,3600,1,f,f,,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
518,양,cga://Game/objects/Characters/animals/sheep/sheep_03.chr,f,t,f,f,100,120000,180000,1,f,f,,25,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
519,젖소,prefab://prefabs/doodad_animal.xml/cow.normal,f,t,f,f,100,120000,180000,1,f,f,2,35,t,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
520,모루,prefab://prefabs/making_sound.xml/product.anvil_520_off,f,f,f,f,100,600000,700000,1,f,f,,22,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
521,갑옷 제작대,prefab://prefabs/making_sound.xml/product.heavy_armor_521_off,f,f,f,f,100,600000,700000,1,f,f,,52,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
522,천 갑옷 제작대,prefab://prefabs/making_sound.xml/product.cloth_armor_522_off,f,f,f,f,100,600000,700000,1,f,f,,49,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
525,조리 기구,prefab://prefabs/making_sound.xml/product.food_525_off,f,f,f,f,100,600000,700000,1,f,f,,9,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
532,목공 제작대,prefab://prefabs/making_sound.xml/product.furniture_532_off,f,f,f,f,100,600000,700000,1,f,f,,51,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
557,용광로,prefab://prefabs/making_sound.xml/material.furnace_557_off,f,f,f,f,100,600000,700000,1,f,f,,17,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
558,목공 선반,prefab://prefabs/making_sound.xml/material.wood_558_off,f,f,f,f,100,600000,700000,1,f,f,,23,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
559,암석 가공대,prefab://prefabs/making_sound.xml/material.rock_559_off,f,f,f,f,100,600000,700000,1,f,f,,19,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
560,가죽 세공 선반,prefab://prefabs/making_sound.xml/material.leather_560_off,f,f,f,f,100,600000,700000,1,f,f,,21,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
561,직조 선반,prefab://prefabs/making_sound.xml/material.fabric_561_off,f,f,f,f,100,600000,700000,1,f,f,,20,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
564,공예품 제작대,prefab://prefabs/making_sound.xml/product.craft_564_off,f,f,f,f,100,600000,700000,1,f,f,,10,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
566,아키움 가공대,prefab://prefabs/making_sound.xml/material.archium_566_off,f,f,f,f,100,600000,700000,1,f,f,,48,f,f,f,t,0.0,0,f,f,,f,,f,f,t,t,0,,f,f
567,염료 정제통,cgf://objects/Env/01_nuia/001_ndeco/making/ndeco_making_dyeing01.cgf,f,f,f,f,100,600000,700000,1,f,f,,10,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
568,연금 물품 제작대,prefab://prefabs/making_sound.xml/product.alchemy_568_off,f,f,f,f,100,600000,700000,1,f,f,,7,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
660,(test) 루팅이펙트테스트,cgf://game/objects/env/01_nuia/001_ndeco/ndeco_box01.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
661,인도자의 등불,cgf://Game/objects/Env/01_nuia/04_gw/gw_memo_ipnapole_06_turnoff.cgf,f,t,f,f,100,600000,700000,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
664,요정 나무,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_gw_elfremain_b.cgf,f,t,f,f,100,600000,700000,1,f,f,,35,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
667,인도자의 열매,cgf://Game/objects/Env/01_nuia/04_gw/bigtree_a_fruit.cgf,f,t,f,f,,,,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
668,이상한 묘목,cgf://objects/env/01_nuia/001_ndeco/climb/common_do_beenstalk_01.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
669,신성한 물,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
670,불타는 단검,prefab://prefabs/fx.xml/gweonid_fx.daggar_soulrefuge_effect,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
671,안식화,cgf://objects/env/01_nuia/001_ndeco/quest/ndeco_quest_bigflower.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
672,누온 석상,cgf://Game/objects/Env/01_nuia/04_gw/godofdeath_statue.cgf,f,t,f,f,100,600000,700000,1,f,f,,35,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
673,모딜리아니의 시체,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_el_m_deadbody.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
674,돌의 형제회가 숨긴 보물 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
675,가랑돌 무덤 표식,cgf://game/objects/env/02_harihara/001_hdeco/quest/hdeco_quest_grave01.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
676,끓어오르는 가마솥,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_cooker01.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
677,가시덩굴,prefab://prefabs/contents.xml/quest_guhara91.thorn2,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
678,제니의 인형,cgf://Game/Objects/Env/01_nuia/001_ndeco/ndeco_doll_doll05.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
679,돌풍,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
680,선돌 조각을 놓을 곳,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_rock_small.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
681,조약돌,cgf://Game/Objects\Env\01_nuia\001_ndeco\quest\ndeco_quest_pebble_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
682,선돌,cgf://Game/objects/env/01_nuia/01_sol/stone_solzreed_a_fl.cgf,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,t,t,0,f,,f,f,t,t,0,,f,f
683,흙더미,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_soil,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
684,고든의 시신이 묻혀있는 흙더미,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_nu_m_deadbody.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
685,바그바트가 남긴 봉인함,cgf://Game/Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_case02.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
687,토끼굴,cgf://objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_rabbit_burrow.cgf,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
688,폐광 입구를 가린 덤불,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_cliff_bush_grey.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
689,진주 조개,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_clam.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
691,해저 동굴 입구를 가린 수풀,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_cliff_bush_grey.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
692,보물 상자,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_common_case01.cgf,f,f,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
693,유리병을 띄워보낼 곳,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_bottle.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
694,밧줄 50m,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_rope04.cgf,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
695,밧줄 100m (미완성),cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_rope04.cgf,f,t,f,f,,,,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
698,상인 피어스의 위험한 상자,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_ruinprop01.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
699,아직 마르지 않은 핏자국,prefab://prefabs/ndeco_quest.xml/ndeco_quest.ndeco_quest_blood,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
700,훔친 흰 자루,cgf://objects/Env/01_nuia/001_ndeco/old/bag_orc_a01.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
701,검은 수염 도적단의 보물 상자,cgf://Game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_case.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
702,광부의 시체,cgf://Game/Objects\Env\01_nuia\001_ndeco\nu_m_corpse2.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
703,수배 전단,cgf://Game/Objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_wanted_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
704,저주의 잔류물,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_jewel_green.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
705,하피의 알,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_harpy_egg.cgf,f,t,f,t,50,60000,180000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
706,애도의 관,cgf://Game/objects/Env/01_nuia/001_ndeco/old/coffin_a_flower.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
707,벌집_미사용,cgf://Game\Objects\Env\01_nuia\03_wf\wf_hive01.cgf,f,t,f,f,100,600000,700000,1,f,f,,34,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
708,멧돼지 똥,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_dung.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
709,현상수배 게시판,cgf://Game\Objects\Env\01_nuia\001_ncom\ncom_field_mboard_a01.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
710,놀의 뼈,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_bone.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
711,거대한 푸른 수정,cgf://Game/objects/env/01_nuia/001_ndeco/ndeco_alchemy_stone.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
712,코볼트의 짐,cgf://Objects/env/01_nuia/001_ndeco/old/woodbox_common_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
713,살덩어리,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_meat.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
714,비석,cgf://Game\Objects\Env\01_nuia\001_ncom\old\gravestone_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
715,도끼질된 은사시나무,cgf://Game\objects\Env\natural\trees\white_birch\white_birch_big_c_w.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
716,강탈당한 유리 구두,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_shoes.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
717,특이한 벽지,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_wallpaper.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
718,닳은 숟가락,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_spoon.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
719,낡은 카펫,cgf://Game/objects/Env/01_nuia/001_ndeco/housing/ndeco_housing_carpet01.cgf,f,t,f,f,100,600000,700000,1,f,f,,35,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
720,화로,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_brazier.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
721,델토킨의 마법구,prefab://prefabs/contents.xml/quest_minimism.maria_cristal,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
722,책상 서랍,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_univ_table02.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
723,잡동사니 상자,cgf://Game/objects/Env/01_nuia/001_ndeco/housing/ndeco_housing_display01.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
724,정체 모를 유골,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_nu_f_deadbody.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
725,덤불,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_cliff_bush_grey.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
801,페피의 보물상자,cgf://Objects/Env/architecture/siege/prop/case_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
802,전나무,vegetation://objects/env/05_nature/04_subpol/sub_tree_bigfir01.cgf,f,t,f,f,100,240000,360000,6,f,f,1,2,t,f,f,t,0.0,2500,f,t,2,f,,f,f,t,t,0,123480000,f,f
804,사다리 5m,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_ladder01.cgf,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
805,사다리 50m,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_ladder04.cgf,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
806,밧줄 5m,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_rope01.cgf,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
807,밧줄 20m,prefab://prefabs/interaction_c.xml/tool.rope_20m,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
808,수평 밧줄 5m,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_rope01.cgf,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
809,수평 밧줄 20m,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_rope03.cgf,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
810,수평 밧줄 50m,cgf://game/objects/env/01_nuia/001_ndeco/climb/ndeco_do_rope04.cgf,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
814,기어오르는 긴 벽,cgf://game/objects/env/01_nuia/06_mari/mari_city_old_wall_a01_do.cgf,f,t,f,f,100,600000,700000,1,f,f,,25,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
815,창고문 개폐 장치,cgf://objects/Env/01_nuia/d_sc/sc_lever01_pushup.cgf,f,t,f,f,100,600000,700000,1,f,f,1,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
816,치료제 제작 솥,cgf://Game\objects/Env/01_nuia/001_ndeco/ndeco_do_cooker01.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
818,우윳빛 강 발원지,cgf://Game\objects/Env/01_nuia/001_ndeco/ndeco_do_invisible.cgf,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
821,주인의 열매,cgf://Game/Objects\env\01_nuia\001_ndeco\quest\ndeco_quest_apple_red_a.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
823,relic,cgf://objects/Env/01_nuia/01_sol/stone_solzreed_b.cgf,f,f,f,f,100,0,0,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
824,프리아의 시체,cgf://Game/objects/Env/01_nuia/001_ndeco/quest/ndeco_quest_el_f_deadbody.cgf,f,t,f,f,100,600000,700000,1,f,f,,35,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
825,물의 문,prefab://prefabs/interaction_d.xml/env.water_gate,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
826,주거 지역,cgf://objects/env/01_nuia/001_ncom/ncom_housingsign_a.cgf,f,f,f,f,100,0,0,1,f,f,,24,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
827,불의 문,prefab://prefabs/interaction_d.xml/env.fire_gate,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
828,피의 문,prefab://prefabs/interaction_d.xml/env.blood_gate,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
829,삶의 문,cgf://Game\Objects\Env\01_nuia\03_wf\old\whiteforest_gate_04.cgf,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
831,목마른 풀,vegetation://objects/env/05_nature/00_common/common_do_lavender.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
832,불지옥,cgf://Game/objects/Env/nuia/gweonid/statue/godofprophecy_statue/returnpoint_statue.cgf,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
833,얼음벽,,f,t,f,f,100,600000,700000,1,t,f,,13,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
834,생명력 넘치는 물,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_02.cgf,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
835,징벌의 섬 탑 문,cgf://game/objects/Env/02_harihara/001_hdeco/quest/hdeco_quest_partition.cgf,f,t,f,f,,,,1,f,f,,25,f,f,f,t,0.0,0,t,t,0,f,,f,f,t,t,0,,f,f
838,정체 모를 빛,cgf://Game/objects/Env/01_nuia/001_ndeco/ndeco_do_invisible_02.cgf,f,t,f,f,100,600000,700000,1,f,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
839,불씨가 남은 모닥불,cgf://Game\Objects\Env\01_nuia\001_ndeco\old\bonefire_a.cgf,f,t,f,f,100,600000,700000,1,t,f,,11,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
841,하르파 수련장 공간 기록서,cgf://Objects/env/01_nuia/001_ncom/ncom_potal_a.cgf,f,t,f,f,,,,1,f,f,,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
843,기억의 터 공간 기록서,cgf://Objects/env/01_nuia/001_ncom/ncom_potal_a.cgf,f,t,f,f,,,,1,f,f,,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
844,호숫가 마을 공간 기록서,cgf://Objects/env/01_nuia/001_ncom/ncom_potal_a.cgf,f,t,f,f,,,,1,f,f,,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
845,황금 실타래 마을 공간 기록서,cgf://Objects\env\01_nuia\001_ncom\ncom_potal_a.cgf,f,t,f,f,,,,1,f,f,,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
846,마리아노플 광장 공간 기록서,cgf://Objects\env\01_nuia\001_ncom\ncom_potal_a.cgf,f,t,f,f,,,,1,f,f,,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
847,로이스터 야영지 공간 기록서,cgf://Objects\env\01_nuia\001_ncom\ncom_potal_a.cgf,f,f,f,f,100,600000,700000,1,f,f,2,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
848,모래 먼지 마을 공간 기록서,cgf://Objects\env\01_nuia\001_ncom\ncom_potal_a.cgf,f,f,f,f,100,600000,700000,1,f,f,2,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
849,로즈엔드 초소 공간 기록서,cgf://Objects\env\01_nuia\001_ncom\ncom_potal_a.cgf,f,f,f,f,100,600000,700000,1,f,f,2,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
850,바라기 마을 공간 기록서,cgf://Objects\env\01_nuia\001_ncom\ncom_potal_a.cgf,f,f,f,f,,,,1,f,f,,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
851,초승달 왕좌 공간 기록서,cgf://Objects\env\01_nuia\001_ncom\ncom_potal_a.cgf,f,f,f,f,,,,1,f,f,,53,f,f,f,t,0.0,0,f,f,0,f,,f,f,t,t,0,,f,f
