id,hair_diffuse_color_r,hair_diffuse_color_g,hair_diffuse_color_b,model_id,hair_material,comment,asset_id,hair_base_color_r,hair_base_color_g,hair_base_color_b,npc_only
257,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair009\ha_m_hair009_hc02.mtl,custom02,10233,41,47,53,f
258,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair010\ha_m_hair010_hc02.mtl,custom02,10234,41,47,53,f
259,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair012\ha_m_hair012_hc02.mtl,custom02,10481,41,47,53,f
260,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair013\ha_m_hair013_hc02.mtl,custom02,10487,41,47,53,f
261,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair014\ha_m_hair014_hc02.mtl,custom02,10491,41,47,53,f
262,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair015\ha_m_hair015_hc02.mtl,custom02,10495,41,47,53,f
263,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair016\ha_m_hair016_hc02.mtl,custom02,12601,41,47,53,f
264,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair017\ha_m_hair017_hc02.mtl,custom02,12602,41,47,53,f
265,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair018\ha_m_hair018_hc02.mtl,custom02,12603,41,47,53,f
266,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair019\ha_m_hair019_hc02.mtl,custom02,12824,41,47,53,f
267,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair001\ha_f_hair001_hc02.mtl,custom02,10207,41,47,53,f
268,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair002\ha_f_hair002_hc02.mtl,custom02,10208,41,47,53,f
269,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair003\ha_f_hair003_hc02.mtl,custom02,10186,41,47,53,f
270,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair004\ha_f_hair004_hc02.mtl,custom02,10209,41,47,53,f
271,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair005\ha_f_hair005_hc02.mtl,custom02,10250,41,47,53,f
272,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair006\ha_f_hair006_hc02.mtl,custom02,10184,41,47,53,f
273,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair007\ha_f_hair007_hc02.mtl,custom02,10183,41,47,53,f
274,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair008\ha_f_hair008_hc02.mtl,custom02,10185,41,47,53,f
275,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair009\ha_f_hair009_hc02.mtl,custom02,10187,41,47,53,f
276,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair010\ha_f_hair010_hc02.mtl,custom02,10188,41,47,53,f
277,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair011\ha_f_hair011_hc02.mtl,custom02,10189,41,47,53,f
278,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair012\ha_f_hair012_hc02.mtl,custom02,10190,41,47,53,f
279,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair015\ha_f_hair015_hc02.mtl,custom02,12087,41,47,53,f
280,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair016\ha_f_hair016_hc02.mtl,custom02,12088,41,47,53,f
281,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair017\ha_f_hair017_hc02.mtl,custom02,12596,41,47,53,f
282,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair018\ha_f_hair018_hc02.mtl,custom02,12084,41,47,53,f
283,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair019\ha_f_hair019_hc02.mtl,custom02,12085,41,47,53,f
284,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair020\ha_f_hair020_hc02.mtl,custom02,12597,41,47,53,f
285,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair021\ha_f_hair021_hc02.mtl,custom02,12598,41,47,53,f
286,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair022\ha_f_hair022_hc02.mtl,custom02,12832,41,47,53,f
287,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair01\fe_m_hair01_hc02.mtl,custom02,704,41,47,53,f
288,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair02\fe_m_hair02_hc02.mtl,custom02,861,41,47,53,f
289,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair03\fe_m_hair03_hc02.mtl,custom02,3250,41,47,53,f
290,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair04\fe_m_hair04_hc02.mtl,custom02,10240,41,47,53,f
291,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair05\fe_m_hair05_hc02.mtl,custom02,12590,41,47,53,f
292,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair06\fe_m_hair06_hc02.mtl,custom02,12589,41,47,53,f
293,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair07\fe_m_hair07_hc02.mtl,custom02,12588,41,47,53,f
294,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair08\fe_m_hair08_hc02.mtl,custom02,12587,41,47,53,f
295,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair09\fe_m_hair09_hc02.mtl,custom02,12586,41,47,53,f
296,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair10\fe_m_hair10_hc02.mtl,custom02,14436,41,47,53,f
297,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair01\fe_f_hair01_hc02.mtl,custom02,120,41,47,53,f
298,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair02\fe_f_hair02_hc02.mtl,custom02,288,41,47,53,f
299,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair03\fe_f_hair03_hc02.mtl,custom02,4369,41,47,53,f
300,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair04\fe_f_hair04_hc02.mtl,custom02,10235,41,47,53,f
301,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair05\fe_f_hair05_hc02.mtl,custom02,10236,41,47,53,f
302,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair06\fe_f_hair06_hc02.mtl,custom02,10237,41,47,53,f
303,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair07\fe_f_hair07_hc02.mtl,custom02,10238,41,47,53,f
304,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair08\fe_f_hair08_hc02.mtl,custom02,12583,41,47,53,f
305,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair09\fe_f_hair09_hc02.mtl,custom02,12373,41,47,53,f
306,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair10\fe_f_hair10_hc02.mtl,custom02,12374,41,47,53,f
307,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair11\fe_f_hair11_hc02.mtl,custom02,12375,41,47,53,f
308,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair12\fe_f_hair12_hc02.mtl,custom02,12376,41,47,53,f
309,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair001\nu_m_hair001_hc03.mtl,custom03,11879,63,75,83,f
310,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair002\nu_m_hair002_hc03.mtl,custom03,12595,63,75,83,f
311,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair005\nu_m_hair005_hc03.mtl,custom03,10221,63,75,83,f
312,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair006\nu_m_hair006_hc03.mtl,custom03,10222,63,75,83,f
313,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair007\nu_m_hair007_hc03.mtl,custom03,10223,63,75,83,f
314,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair008\nu_m_hair008_hc03.mtl,custom03,10224,63,75,83,f
315,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair009\nu_m_hair009_hc03.mtl,custom03,10225,63,75,83,f
316,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair010\nu_m_hair010_hc03.mtl,custom03,10226,63,75,83,f
317,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair011\nu_m_hair011_hc03.mtl,custom03,10227,63,75,83,f
318,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair012\nu_m_hair012_hc03.mtl,custom03,10463,63,75,83,f
319,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair013\nu_m_hair013_hc03.mtl,custom03,10468,63,75,83,f
320,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair014\nu_m_hair014_hc03.mtl,custom03,10517,63,75,83,f
321,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair015\nu_m_hair015_hc03.mtl,custom03,10518,63,75,83,f
322,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair016\nu_m_hair016_hc03.mtl,custom03,12594,63,75,83,f
323,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair017\nu_m_hair017_hc03.mtl,custom03,12593,63,75,83,f
324,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair018\nu_m_hair018_hc03.mtl,custom03,12592,63,75,83,f
325,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair019\nu_m_hair019_hc03.mtl,custom03,12823,63,75,83,f
326,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair001\nu_f_hair001_hc03.mtl,custom03,10175,63,75,83,f
327,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair002\nu_f_hair002_hc03.mtl,custom03,10176,63,75,83,f
328,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair004\nu_f_hair004_hc03.mtl,custom03,10203,63,75,83,f
329,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair005\nu_f_hair005_hc03.mtl,custom03,10204,63,75,83,f
330,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair006\nu_f_hair006_hc03.mtl,custom03,10205,63,75,83,f
331,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair007\nu_f_hair007_hc03.mtl,custom03,10177,63,75,83,f
332,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair008\nu_f_hair008_hc03.mtl,custom03,10178,63,75,83,f
333,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair009\nu_f_hair009_hc03.mtl,custom03,10179,63,75,83,f
334,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair010\nu_f_hair010_hc03.mtl,custom03,10180,63,75,83,f
335,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair011\nu_f_hair011_hc03.mtl,custom03,10181,63,75,83,f
336,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair012\nu_f_hair012_hc03.mtl,custom03,10182,63,75,83,f
337,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair013\nu_f_hair013_hc03.mtl,custom03,10206,63,75,83,f
338,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair015\nu_f_hair015_hc03.mtl,custom03,14081,63,75,83,f
339,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair016\nu_f_hair016_hc03.mtl,custom03,12837,63,75,83,f
340,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair017\nu_f_hair017_hc03.mtl,custom03,12377,63,75,83,f
341,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair018\nu_f_hair018_hc03.mtl,custom03,12836,63,75,83,f
342,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair019\nu_f_hair019_hc03.mtl,custom03,12835,63,75,83,f
343,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair020\nu_f_hair020_hc03.mtl,custom03,12834,63,75,83,f
344,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair021\nu_f_hair021_hc03.mtl,custom03,12833,63,75,83,f
345,0,0,0,11,objects\Characters\nuian\female\hair\nu_f_hair022\nu_f_hair022_hc03.mtl,custom03,12857,63,75,83,f
346,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair001\el_m_hair001_hc03.mtl,custom03,12838,63,75,83,f
347,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair002\el_m_hair002_hc03.mtl,custom03,12829,63,75,83,f
348,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair004\el_m_hair004_hc03.mtl,custom03,10249,63,75,83,f
349,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair005\el_m_hair005_hc03.mtl,custom03,10243,63,75,83,f
350,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair006\el_m_hair006_hc03.mtl,custom03,10244,63,75,83,f
351,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair007\el_m_hair007_hc03.mtl,custom03,10245,63,75,83,f
352,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair008\el_m_hair008_hc03.mtl,custom03,10246,63,75,83,f
353,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair009\el_m_hair009_hc03.mtl,custom03,10247,63,75,83,f
354,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair010\el_m_hair010_hc03.mtl,custom03,10248,63,75,83,f
355,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair016\el_m_hair016_hc03.mtl,custom03,12828,63,75,83,f
356,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair017\el_m_hair017_hc03.mtl,custom03,12827,63,75,83,f
357,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair018\el_m_hair018_hc03.mtl,custom03,12826,63,75,83,f
358,0,0,0,16,objects\Characters\elf\male\hair\el_m_hair019\el_m_hair019_hc03.mtl,custom03,12825,63,75,83,f
359,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair001\el_f_hair001_hc03.mtl,custom03,10191,63,75,83,f
360,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair002\el_f_hair002_hc03.mtl,custom03,10192,63,75,83,f
361,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair003\el_f_hair003_hc03.mtl,custom03,10193,63,75,83,f
362,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair004\el_f_hair004_hc03.mtl,custom03,10194,63,75,83,f
363,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair005\el_f_hair005_hc03.mtl,custom03,10195,63,75,83,f
364,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair006\el_f_hair006_hc03.mtl,custom03,10196,63,75,83,f
365,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair007\el_f_hair007_hc03.mtl,custom03,10197,63,75,83,f
366,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair008\el_f_hair008_hc03.mtl,custom03,10198,63,75,83,f
367,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair009\el_f_hair009_hc03.mtl,custom03,10199,63,75,83,f
368,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair010\el_f_hair010_hc03.mtl,custom03,10201,63,75,83,f
369,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair011\el_f_hair011_hc03.mtl,custom03,10200,63,75,83,f
370,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair012\el_f_hair012_hc03.mtl,custom03,10202,63,75,83,f
371,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair015\el_f_hair015_hc03.mtl,custom03,12366,63,75,83,f
372,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair016\el_f_hair016_hc03.mtl,custom03,12367,63,75,83,f
373,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair017\el_f_hair017_hc03.mtl,custom03,12368,63,75,83,f
374,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair018\el_f_hair018_hc03.mtl,custom03,12369,63,75,83,f
375,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair019\el_f_hair019_hc03.mtl,custom03,12370,63,75,83,f
376,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair020\el_f_hair020_hc03.mtl,custom03,12371,63,75,83,f
377,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair021\el_f_hair021_hc03.mtl,custom03,12831,63,75,83,f
378,0,0,0,17,objects\Characters\elf\female\hair\el_f_hair022\el_f_hair022_hc03.mtl,custom03,12830,63,75,83,f
379,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair001\ha_m_hair001_hc03.mtl,custom03,12599,63,75,83,f
380,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair002\ha_m_hair002_hc03.mtl,custom03,12600,63,75,83,f
381,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair003\ha_m_hair003_hc03.mtl,custom03,10386,63,75,83,f
382,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair004\ha_m_hair004_hc03.mtl,custom03,10228,63,75,83,f
383,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair005\ha_m_hair005_hc03.mtl,custom03,10229,63,75,83,f
384,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair006\ha_m_hair006_hc03.mtl,custom03,10230,63,75,83,f
385,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair007\ha_m_hair007_hc03.mtl,custom03,10231,63,75,83,f
386,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair008\ha_m_hair008_hc03.mtl,custom03,10232,63,75,83,f
387,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair009\ha_m_hair009_hc03.mtl,custom03,10233,63,75,83,f
388,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair010\ha_m_hair010_hc03.mtl,custom03,10234,63,75,83,f
389,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair012\ha_m_hair012_hc03.mtl,custom03,10481,63,75,83,f
390,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair013\ha_m_hair013_hc03.mtl,custom03,10487,63,75,83,f
391,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair014\ha_m_hair014_hc03.mtl,custom03,10491,63,75,83,f
392,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair015\ha_m_hair015_hc03.mtl,custom03,10495,63,75,83,f
393,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair016\ha_m_hair016_hc03.mtl,custom03,12601,63,75,83,f
394,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair017\ha_m_hair017_hc03.mtl,custom03,12602,63,75,83,f
395,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair018\ha_m_hair018_hc03.mtl,custom03,12603,63,75,83,f
396,0,0,0,18,objects\Characters\hariharan\male\hair\ha_m_hair019\ha_m_hair019_hc03.mtl,custom03,12824,63,75,83,f
397,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair001\ha_f_hair001_hc03.mtl,custom03,10207,63,75,83,f
398,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair002\ha_f_hair002_hc03.mtl,custom03,10208,63,75,83,f
399,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair003\ha_f_hair003_hc03.mtl,custom03,10186,63,75,83,f
400,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair004\ha_f_hair004_hc03.mtl,custom03,10209,63,75,83,f
401,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair005\ha_f_hair005_hc03.mtl,custom03,10250,63,75,83,f
402,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair006\ha_f_hair006_hc03.mtl,custom03,10184,63,75,83,f
403,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair007\ha_f_hair007_hc03.mtl,custom03,10183,63,75,83,f
404,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair008\ha_f_hair008_hc03.mtl,custom03,10185,63,75,83,f
405,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair009\ha_f_hair009_hc03.mtl,custom03,10187,63,75,83,f
406,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair010\ha_f_hair010_hc03.mtl,custom03,10188,63,75,83,f
407,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair011\ha_f_hair011_hc03.mtl,custom03,10189,63,75,83,f
408,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair012\ha_f_hair012_hc03.mtl,custom03,10190,63,75,83,f
409,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair015\ha_f_hair015_hc03.mtl,custom03,12087,63,75,83,f
410,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair016\ha_f_hair016_hc03.mtl,custom03,12088,63,75,83,f
411,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair017\ha_f_hair017_hc03.mtl,custom03,12596,63,75,83,f
412,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair018\ha_f_hair018_hc03.mtl,custom03,12084,63,75,83,f
413,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair019\ha_f_hair019_hc03.mtl,custom03,12085,63,75,83,f
414,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair020\ha_f_hair020_hc03.mtl,custom03,12597,63,75,83,f
415,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair021\ha_f_hair021_hc03.mtl,custom03,12598,63,75,83,f
416,0,0,0,19,objects\Characters\hariharan\female\hair\ha_f_hair022\ha_f_hair022_hc03.mtl,custom03,12832,63,75,83,f
417,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair01\fe_m_hair01_hc03.mtl,custom03,704,63,75,83,f
418,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair02\fe_m_hair02_hc03.mtl,custom03,861,63,75,83,f
419,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair03\fe_m_hair03_hc03.mtl,custom03,3250,63,75,83,f
420,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair04\fe_m_hair04_hc03.mtl,custom03,10240,63,75,83,f
421,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair05\fe_m_hair05_hc03.mtl,custom03,12590,63,75,83,f
422,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair06\fe_m_hair06_hc03.mtl,custom03,12589,63,75,83,f
423,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair07\fe_m_hair07_hc03.mtl,custom03,12588,63,75,83,f
424,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair08\fe_m_hair08_hc03.mtl,custom03,12587,63,75,83,f
425,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair09\fe_m_hair09_hc03.mtl,custom03,12586,63,75,83,f
426,0,0,0,20,objects\Characters\ferre\male\hair\fe_m_hair10\fe_m_hair10_hc03.mtl,custom03,14436,63,75,83,f
427,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair01\fe_f_hair01_hc03.mtl,custom03,120,63,75,83,f
428,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair02\fe_f_hair02_hc03.mtl,custom03,288,63,75,83,f
429,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair03\fe_f_hair03_hc03.mtl,custom03,4369,63,75,83,f
430,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair04\fe_f_hair04_hc03.mtl,custom03,10235,63,75,83,f
431,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair05\fe_f_hair05_hc03.mtl,custom03,10236,63,75,83,f
432,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair06\fe_f_hair06_hc03.mtl,custom03,10237,63,75,83,f
433,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair07\fe_f_hair07_hc03.mtl,custom03,10238,63,75,83,f
434,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair08\fe_f_hair08_hc03.mtl,custom03,12583,63,75,83,f
435,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair09\fe_f_hair09_hc03.mtl,custom03,12373,63,75,83,f
436,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair10\fe_f_hair10_hc03.mtl,custom03,12374,63,75,83,f
437,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair11\fe_f_hair11_hc03.mtl,custom03,12375,63,75,83,f
438,0,0,0,21,objects\Characters\ferre\female\hair\fe_f_hair12\fe_f_hair12_hc03.mtl,custom03,12376,63,75,83,f
439,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair001\nu_m_hair001_hc04.mtl,custom04,11879,76,76,79,f
440,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair002\nu_m_hair002_hc04.mtl,custom04,12595,76,76,79,f
441,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair005\nu_m_hair005_hc04.mtl,custom04,10221,76,76,79,f
442,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair006\nu_m_hair006_hc04.mtl,custom04,10222,76,76,79,f
443,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair007\nu_m_hair007_hc04.mtl,custom04,10223,76,76,79,f
444,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair008\nu_m_hair008_hc04.mtl,custom04,10224,76,76,79,f
445,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair009\nu_m_hair009_hc04.mtl,custom04,10225,76,76,79,f
446,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair010\nu_m_hair010_hc04.mtl,custom04,10226,76,76,79,f
447,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair011\nu_m_hair011_hc04.mtl,custom04,10227,76,76,79,f
448,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair012\nu_m_hair012_hc04.mtl,custom04,10463,76,76,79,f
449,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair013\nu_m_hair013_hc04.mtl,custom04,10468,76,76,79,f
450,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair014\nu_m_hair014_hc04.mtl,custom04,10517,76,76,79,f
451,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair015\nu_m_hair015_hc04.mtl,custom04,10518,76,76,79,f
452,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair016\nu_m_hair016_hc04.mtl,custom04,12594,76,76,79,f
453,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair017\nu_m_hair017_hc04.mtl,custom04,12593,76,76,79,f
454,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair018\nu_m_hair018_hc04.mtl,custom04,12592,76,76,79,f
455,0,0,0,10,objects\Characters\nuian\male\hair\nu_m_hair019\nu_m_hair019_hc04.mtl,custom04,12823,76,76,79,f
