id,name,desc,icon_id,anim_start_id,anim_end_id,duration,tick,silence,root,sleep,stun,crippled,stealth,remove_on_source_dead,link_buff_id,tick_mana_cost,stack_rule_id,init_min_charge,init_max_charge,max_stack,damage_absorption_type_id,damage_absorption_per_hit,aura_radius,mana_shield_ratio,fx_group_id,framehold,ragdoll,one_time,reflection_chance,reflection_type_id,require_buff_id,taunt,taunt_with_top_aggro,remove_on_use_skill,melee_immune,spell_immune,ranged_immune,siege_immune,immune_damage,skill_controller_id,resurrection_health,resurrection_mana,resurrection_percent,level_duration,reflection_ratio,reflection_target_ratio,knockback_immune,immune_buff_tag_id,aura_relation_id,group_id,group_rank,per_unit_creation,tick_area_radius,tick_area_relation_id,remove_on_move,use_source_faction,faction_id,exempt,tick_area_front_angle,tick_area_angle,psychokinesis,no_collide,psychokinesis_speed,remove_on_death,combat_text_start,combat_text_end,tick_anim_id,tick_active_weapon_id,conditional_tick,system,aura_slave_buff_id,non_pushable,active_weapon_id,custom_dual_material_id,custom_dual_material_fade_time,max_charge,detect_stealth,remove_on_exempt,remove_on_land,gliding,gliding_rotate_speed,knock_down,tick_area_exclude_source,string_instrument_start_anim_id,percussion_instrument_start_anim_id,tube_instrument_start_anim_id,string_instrument_tick_anim_id,percussion_instrument_tick_anim_id,tube_instrument_tick_anim_id,gliding_startup_time,gliding_startup_speed,gliding_fall_speed_slow,gliding_fall_speed_normal,gliding_fall_speed_fast,gliding_smooth_time,gliding_lift_count,gliding_lift_height,gliding_lift_valid_time,gliding_lift_duration,gliding_lift_speed,gliding_land_height,gliding_sliding_time,gliding_move_speed_slow,gliding_move_speed_normal,gliding_move_speed_fast,fall_damage_immune,kind_id,ag_stance,transform_buff_id,blank_minded,fastened,slave_applicable,pacifist,remove_on_interaction,crime,remove_on_unmount,aura_child_only,remove_on_mount,remove_on_start_skill,sprint_motion,telescope_range,mainhand_tool_id,offhand_tool_id,tick_mainhand_tool_id,tick_offhand_tool_id,tick_level_mana_cost,walk_only,cannot_jump,crowd_buff_id,crowd_radius,crowd_number,evade_telescope,transfer_telescope_range,remove_on_attack_spell_dot,remove_on_attack_etc_dot,remove_on_attack_buff_trigger,remove_on_attack_etc,remove_on_attacked_spell_dot,remove_on_attacked_etc_dot,remove_on_attacked_buff_trigger,remove_on_attacked_etc,remove_on_damage_spell_dot,remove_on_damage_etc_dot,remove_on_damage_buff_trigger,remove_on_damage_etc,remove_on_damaged_spell_dot,remove_on_damaged_etc_dot,remove_on_damaged_buff_trigger,remove_on_damaged_etc,owner_only,remove_on_autoattack,save_rule_id,idle_anim,anti_stealth,scale,scaleDuration,immune_except_creator,immune_except_skill_tag_id,find_school_of_fish_range,anim_action_id,dead_applicable,tick_area_use_origin_source,real_time,do_not_remove_by_other_skill_controller,cooldown_skill_id,cooldown_skill_time,mana_burn_immune,freeze_ship,no_collide_rigid,crowd_friendly,crowd_hostile
68,죽음의 기운,최대 생명력을 지속적으로 감소시킨다.,774,,,30000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,340,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
69,보호의 메아리 (1 레벨),60초 동안 적의 피해를 받을때마다 12만큼씩 감소한다. (20회 사용),1,,,60000,0,f,f,f,f,f,f,t,,0,2,20,20,1,1,50,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
70,경괘한 행진곡,5초 마다 주변 아군의 이동속도를 20% 증가시켜 줍니다.,1853,33,46,60000,5000,f,f,f,f,f,f,t,,0,1,0,0,1,0,0,0,0,295,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,0,,0,f,15.0,1,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
71,재생,#{duration}생명력과 마나의 재생 속도를 5배 향상 시킨다.,773,,,10000,1000,f,f,f,f,f,f,t,,0,1,0,0,1,0,0,0,0,339,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
74,악랄한 독 (1 레벨),9초동안 틱당 29만큼 총 87의 피해를 입히고 대상은 9초동안 모든 회복 계열 효과가 50% 감소,1,,,9000,3000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
75,신경마비 (1 레벨),적에게 12초동안 틱당 14만큼 총 56의 피해를 입히고 도트가 걸린 대상은 공격속도가 30% 감소한다.,774,,,12000,3000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
76,인내 (1 레벨),적의 공격을 참아내어 6초간 피해를 10% 감소 시킨다.,1,,,6000,0,f,f,f,f,f,f,t,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
77,급소찌르기 (3 레벨),21초동안 힘을 61만큼 감소,774,,,21000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
78,전신마취 (1 레벨),6초간 마취(슬립),774,16,,6000,0,f,f,t,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
79,빛의 보호막 (2 레벨),빛나는 신의 문자로 대상을 감싸서 315의 피해를 흡수한다.,1,,,30000,0,f,f,f,f,f,f,f,,0,1,0,0,1,2,315,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
81,얼음칼날 (1 레벨),이동속도 30% 감소,1,,,6000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
82,대지의 손아귀,"#{duration}간 발묶임
피해을 입으면 해제됨",1795,,,11900,0,f,t,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,65,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,100,100,100,t,10,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,t,3,16,1.5,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,t,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
84,소드락질,#{duration} 동안 수면 상태에 빠진다.,1800,16,47,5000,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,120,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,200,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,t,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,t,t,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
87,지옥의 창 ,#{duration} 동안 창에 꽂음,6910,16,,1500,0,f,f,f,t,f,f,f,,0,1,0,0,1,0,0,0,0,232,t,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,20,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,t,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
90,원소갑옷 (2 레벨),방어도를 116 만큼 지능을 20만큼 30분간 증가 시킨다.,375,,,1800000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
92,얼음칼날 (2 레벨),6초동안 이동속도를 35% 감소 시킨다.,1,,,6000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
93,얼음벽,얼어붙어 아무런 행동도 할 수 없다.,1840,,,4000,0,f,f,f,t,f,f,f,,0,1,0,0,10,0,0,0,0,425,t,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,919,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,t,3,3,0.5,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,t,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
94,얼음 파편,발이 얼어 붙어 움직일 수 없다.,1837,,,700,0,f,t,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,567,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,100,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,t,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
95,보호막(1 단계),보호막은 |cFFFF9C27288|r의 피해를 흡수하면 사라지며 물리 방어도 #{ua_armor}을 증가시킵니다,1833,,,0,0,f,f,f,f,f,f,f,,0,2,288,288,1,2,0,0,0,224,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,39,1,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,7,0.2,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,2,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
96,방울방울,"공중에 띄워져 행동 불가 상태가 된다
피해를 입으면 효과가 해제된다",1798,49,47,8800,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,215,f,f,f,0,1,,f,f,f,f,f,f,f,0,6574,0,0,f,200,100,100,f,,3,,0,t,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,12,2.5,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,t,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
97,부유 방울 (2 레벨),공기방울 안에 가두어 18초 동안 서서히 공중으로 올라가 시간히 지난 후 터지게 된다. 이때 공기방울 상태에서 피해를 입으면 방울이 바로 터진다.,1,49,47,18000,0,f,f,t,f,f,f,f,,0,1,0,0,1,0,0,0,0,52,f,f,f,0,1,,f,f,f,f,f,f,f,0,55,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
100,집중의 명상곡 (1 단계),지능을 #{duration} 동안 36만큼 증가,1852,,,1800000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,420,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,5,3,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,f,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
101,정신 파괴,"#{duration} 동안 #{total_min_mana_burn}~#{total_max_mana_burn}의 활력이 감소
치유하는 효과가 50% 감소
기절과 넘어짐 효과의 지속 시간이 30% 증가",1801,,,5000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,211,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,t,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
102,눈에흙들어갔어!,눈에 흙이 들어가서 정확한 공격을 할 수 없습니다.,774,,,2000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,64,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,t,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
104,두뇌 충격 (2 레벨),30초 동안 정신을 18만큼 감소 시킨다.,1,,,30000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,35,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
105,두뇌 충격 (3 레벨),30초 동안 정신을 33만큼 감소 시킨다.,1,,,30000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,35,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
106,무기 단련 (1 레벨),2분간 무기의 공격력을 5만큼 증가 시킨다.,1,,,120000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
108,깃털같은몸,공중으로 띄운 상태로 이동할 수 있다. 또한 물위를 걸을 수 있으며 낙하속도를 200% 감소 시킨다.,773,49,47,0,1000,f,f,f,f,f,f,f,,4,1,0,0,1,0,0,15,0,16,f,f,f,0,1,,f,f,f,f,f,f,f,0,0,0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
109,정신력 향상 (1 레벨),30분 동안 정신이 6만큼 증가 시킨다.,1,,,1800000,0,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,39,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,1,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
110,축지법 (1 레벨),테스트용 스킬,375,,,300000,1000,f,f,f,f,f,f,f,,0,1,0,0,1,0,0,0,0,48,f,f,f,0,1,,f,f,f,f,f,f,f,0,"--- :null
",0,0,f,0,100,100,f,,3,,0,f,0.0,0,f,f,,f,0,360,f,f,100.0,t,f,f,,0,f,f,,f,3,,1.0,0,f,t,f,f,0,f,f,,,,,,,0.7,3.0,1.0,2.0,3.0,0.3,2,1.5,10.0,0.5,3.0,0.5,1.0,6.0,8.0,10.0,f,2,,,f,f,f,f,f,f,f,f,f,f,f,0.0,,,,,0.0,f,f,,0.0,2,f,0.0,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,1,,f,1.0,1.0,f,,0.0,0,f,f,f,f,,0,f,f,f,t,t
