id,doodad_func_group_id,actual_func_id,actual_func_type,next_phase,sound_id,func_skill_id,perm_id,act_count
833,741,372,DoodadFuncLootItem,742,0,0,0,0
834,741,373,DoodadFuncLootItem,742,0,0,0,0
835,741,374,DoodadFuncLootItem,742,0,0,0,0
836,743,375,DoodadFuncLootItem,744,0,0,0,0
837,743,376,DoodadFuncLootItem,744,0,0,0,0
838,743,377,DoodadFuncLootItem,744,0,0,0,0
839,743,378,DoodadFuncLootItem,744,0,0,0,0
840,743,379,DoodadFuncLootItem,744,0,0,0,0
841,745,380,DoodadFuncLootItem,747,,0,0,0
845,749,106,DoodadFuncUse,751,0,0,0,0
853,755,111,DoodadFuncUse,756,0,0,0,0
854,740,1,DoodadFuncMachinePartsCollect,741,0,0,0,0
855,742,2,DoodadFuncMachinePartsCollect,743,0,0,0,0
857,764,383,DoodadFuncLootItem,765,,0,0,0
858,764,384,DoodadFuncLootItem,765,0,0,0,0
865,886,386,DoodadFuncLootItem,887,0,0,0,0
866,887,34,DoodadFuncCutdown,888,0,0,0,0
870,887,25,DoodadFuncClimb,-1,0,0,0,0
882,906,390,DoodadFuncLootItem,907,0,0,0,0
883,907,30,DoodadFuncClimb,-1,0,0,0,0
884,907,38,DoodadFuncCutdown,908,0,0,0,0
891,911,392,DoodadFuncLootItem,912,0,0,0,0
892,912,32,DoodadFuncClimb,-1,0,0,0,0
893,912,40,DoodadFuncCutdown,913,0,0,0,0
900,918,34,DoodadFuncClimb,-1,0,0,0,0
901,918,42,DoodadFuncCutdown,920,0,0,0,0
903,921,395,DoodadFuncLootItem,,0,0,0,0
907,927,396,DoodadFuncLootItem,928,0,0,0,0
908,928,36,DoodadFuncClimb,-1,0,0,0,0
909,928,44,DoodadFuncCutdown,929,0,0,0,0
915,933,398,DoodadFuncLootItem,934,0,0,0,0
916,934,38,DoodadFuncClimb,-1,0,0,0,0
917,934,46,DoodadFuncCutdown,935,0,0,0,0
925,942,401,DoodadFuncLootItem,943,0,0,0,0
926,943,40,DoodadFuncClimb,-1,0,0,0,0
927,943,48,DoodadFuncCutdown,944,0,0,0,0
934,951,404,DoodadFuncLootItem,952,0,0,0,0
935,952,42,DoodadFuncClimb,-1,0,0,0,0
936,952,50,DoodadFuncCutdown,957,0,0,0,0
937,952,6,DoodadFuncTreeByproductsCollect,953,0,0,0,0
938,953,405,DoodadFuncLootItem,954,0,0,0,0
939,954,43,DoodadFuncClimb,-1,0,0,0,0
940,954,51,DoodadFuncCutdown,957,0,0,0,0
941,954,8,DoodadFuncFruitPick,955,0,0,0,0
942,955,406,DoodadFuncLootItem,956,0,0,0,0
943,956,44,DoodadFuncClimb,-1,0,0,0,0
944,956,52,DoodadFuncCutdown,957,0,0,0,0
946,958,407,DoodadFuncLootItem,959,,,0,0
949,960,113,DoodadFuncUse,961,0,0,0,0
950,668,63,DoodadFuncCutdowning,757,0,0,0,0
952,663,53,DoodadFuncCutdown,668,0,0,0,0
953,184,23,DoodadFuncQuest,-1,0,0,0,0
956,963,24,DoodadFuncQuest,-1,,0,0,0
964,274,414,DoodadFuncLootItem,353,0,0,0,0
970,319,417,DoodadFuncLootItem,318,0,0,0,0
972,991,120,DoodadFuncUse,992,0,0,0,0
975,993,420,DoodadFuncLootItem,994,0,0,0,0
980,1014,124,DoodadFuncUse,330,0,0,0,0
981,1019,45,DoodadFuncClimb,1020,0,0,0,0
986,1025,425,DoodadFuncLootItem,1031,0,0,0,0
987,1026,426,DoodadFuncLootItem,1032,0,0,0,0
988,1027,427,DoodadFuncLootItem,1033,0,0,0,0
989,1028,428,DoodadFuncLootItem,1029,0,0,0,0
990,1036,429,DoodadFuncLootItem,1037,0,0,0,0
991,1038,430,DoodadFuncLootItem,1039,0,0,0,0
992,1040,431,DoodadFuncLootItem,1041,0,0,0,0
993,1042,432,DoodadFuncLootItem,1043,0,0,0,0
1001,1054,127,DoodadFuncUse,1055,0,0,0,0
1003,1052,7,DoodadFuncCraftAct,1056,0,0,0,0
1005,1052,10,DoodadFuncCraftCancel,664,0,0,0,0
1008,970,434,DoodadFuncLootItem,,0,0,0,0
1014,978,9,DoodadFuncCraftStart,-1,,,0,0
1015,1062,7,DoodadFuncCraftGetItem,978,0,0,0,0
1018,1061,9,DoodadFuncCraftAct,1062,,,0,0
1049,1077,15,DoodadFuncCraftGetItem,780,0,0,0,0
1050,1076,19,DoodadFuncCraftCancel,780,0,0,0,0
1051,1076,12,DoodadFuncCraftInfo,-1,0,0,0,0
1052,1076,15,DoodadFuncCraftAct,1077,,,0,0
1053,780,16,DoodadFuncCraftStart,-1,,,0,0
1075,1087,20,DoodadFuncCraftGetItem,772,0,0,0,0
1076,1086,24,DoodadFuncCraftCancel,772,0,0,0,0
1077,1086,18,DoodadFuncCraftInfo,-1,0,0,0,0
1078,1086,20,DoodadFuncCraftAct,1087,,,0,0
1079,772,21,DoodadFuncCraftStart,-1,,,0,0
1080,1089,21,DoodadFuncCraftGetItem,-1,,,0,0
1085,1091,22,DoodadFuncCraftGetItem,784,0,0,0,0
1086,1090,26,DoodadFuncCraftCancel,784,0,0,0,0
1087,1090,20,DoodadFuncCraftInfo,-1,0,0,0,0
1088,1090,22,DoodadFuncCraftAct,1091,,,0,0
1089,784,23,DoodadFuncCraftStart,-1,,,0,0
1090,1093,23,DoodadFuncCraftGetItem,785,0,0,0,0
1091,1092,27,DoodadFuncCraftCancel,785,0,0,0,0
1092,1092,21,DoodadFuncCraftInfo,-1,0,0,0,0
1093,1092,23,DoodadFuncCraftAct,1093,,,0,0
1094,785,24,DoodadFuncCraftStart,-1,,,0,0
1095,1095,24,DoodadFuncCraftGetItem,1013,0,0,0,0
1096,1094,28,DoodadFuncCraftCancel,1013,0,0,0,0
1097,1094,22,DoodadFuncCraftInfo,-1,0,0,0,0
1098,1094,24,DoodadFuncCraftAct,1095,,,0,0
1099,1013,25,DoodadFuncCraftStart,-1,,,0,0
1100,1096,435,DoodadFuncLootItem,571,0,0,0,0
1101,1097,436,DoodadFuncLootItem,572,0,0,0,0
1102,1098,437,DoodadFuncLootItem,573,0,0,0,0
1103,1096,438,DoodadFuncLootItem,571,0,0,0,0
1104,1097,439,DoodadFuncLootItem,572,0,0,0,0
1105,1098,440,DoodadFuncLootItem,573,0,0,0,0
1106,1096,441,DoodadFuncLootItem,571,0,0,0,0
1107,1097,442,DoodadFuncLootItem,572,0,0,0,0
1108,1098,443,DoodadFuncLootItem,573,0,0,0,0
1109,1099,444,DoodadFuncLootItem,574,0,0,0,0
1110,1100,445,DoodadFuncLootItem,575,0,0,0,0
1111,1101,446,DoodadFuncLootItem,576,0,0,0,0
1112,1099,447,DoodadFuncLootItem,574,0,0,0,0
1113,1100,448,DoodadFuncLootItem,575,0,0,0,0
1114,1101,449,DoodadFuncLootItem,576,0,0,0,0
1115,1099,450,DoodadFuncLootItem,574,0,0,0,0
1116,1100,451,DoodadFuncLootItem,575,0,0,0,0
1117,1101,452,DoodadFuncLootItem,576,0,0,0,0
1118,1102,453,DoodadFuncLootItem,577,0,0,0,0
1119,1103,454,DoodadFuncLootItem,578,0,0,0,0
1120,1102,455,DoodadFuncLootItem,577,0,0,0,0
1121,1103,456,DoodadFuncLootItem,578,0,0,0,0
1122,1102,457,DoodadFuncLootItem,577,0,0,0,0
1123,1103,458,DoodadFuncLootItem,578,0,0,0,0
1124,1105,459,DoodadFuncLootItem,579,0,0,0,0
1125,1106,460,DoodadFuncLootItem,580,0,0,0,0
1126,1105,461,DoodadFuncLootItem,579,0,0,0,0
1127,1106,462,DoodadFuncLootItem,580,0,0,0,0
1128,1105,463,DoodadFuncLootItem,579,0,0,0,0
1129,1106,464,DoodadFuncLootItem,580,0,0,0,0
1130,1107,465,DoodadFuncLootItem,581,0,0,0,0
1131,1108,466,DoodadFuncLootItem,582,0,0,0,0
1132,1107,467,DoodadFuncLootItem,581,0,0,0,0
1133,1108,468,DoodadFuncLootItem,582,0,0,0,0
1134,1107,469,DoodadFuncLootItem,581,0,0,0,0
1135,1108,470,DoodadFuncLootItem,582,0,0,0,0
1136,1109,471,DoodadFuncLootItem,583,0,0,0,0
1137,1110,472,DoodadFuncLootItem,584,0,0,0,0
1138,1109,473,DoodadFuncLootItem,583,0,0,0,0
1139,1110,474,DoodadFuncLootItem,584,0,0,0,0
1140,1109,475,DoodadFuncLootItem,583,0,0,0,0
1141,1110,476,DoodadFuncLootItem,584,0,0,0,0
1142,1114,46,DoodadFuncClimb,-1,0,0,0,0
1149,1134,129,DoodadFuncUse,633,0,0,0,0
1151,1136,482,DoodadFuncLootItem,1137,0,0,0,0
1156,1139,25,DoodadFuncCraftGetItem,1003,0,0,0,0
1159,1138,25,DoodadFuncCraftAct,1139,,,0,0
1160,1003,26,DoodadFuncCraftStart,-1,,,0,0
1163,1140,24,DoodadFuncCraftInfo,-1,0,0,0,0
1164,1140,26,DoodadFuncCraftAct,1141,0,0,0,0
1170,1149,488,DoodadFuncLootItem,1150,0,0,0,0
1171,1143,489,DoodadFuncLootItem,1144,0,0,0,0
1173,1153,134,DoodadFuncUse,1154,0,0,0,0
1174,377,490,DoodadFuncLootItem,378,0,0,0,0
1176,1155,135,DoodadFuncUse,958,0,0,0,0
1178,1156,136,DoodadFuncUse,936,0,0,0,0
1180,1157,137,DoodadFuncUse,889,0,0,0,0
1181,1158,138,DoodadFuncUse,635,0,0,0,0
1182,358,4,DoodadFuncRemoveItem,,0,0,0,0
1183,1159,139,DoodadFuncUse,921,0,0,0,0
1185,1160,140,DoodadFuncUse,909,0,0,0,0
1187,1161,141,DoodadFuncUse,945,0,0,0,0
1188,1162,142,DoodadFuncUse,914,0,0,0,0
1189,1163,143,DoodadFuncUse,930,0,0,0,0
1190,1164,144,DoodadFuncUse,900,0,0,0,0
1194,224,8,DoodadFuncRemoveItem,225,,,0,0
1195,1146,146,DoodadFuncUse,1145,0,0,0,0
1206,743,493,DoodadFuncLootItem,744,0,0,0,0
1207,743,494,DoodadFuncLootItem,744,0,0,0,0
1208,743,495,DoodadFuncLootItem,744,0,0,0,0
1209,743,496,DoodadFuncLootItem,744,0,0,0,0
1210,743,497,DoodadFuncLootItem,744,0,0,0,0
1211,743,498,DoodadFuncLootItem,744,0,0,0,0
1216,1175,65,DoodadFuncCutdowning,7632,,,0,0
1217,99,49,DoodadFuncClimb,-1,0,0,0,0
1218,1177,152,DoodadFuncUse,1178,0,0,0,0
1219,1179,153,DoodadFuncUse,1180,0,0,0,0
1220,1145,154,DoodadFuncUse,1176,0,0,0,0
1222,979,28,DoodadFuncCraftStart,-1,,,0,0
1223,1183,27,DoodadFuncCraftGetItem,979,0,0,0,0
1224,1182,28,DoodadFuncCraftAct,1183,,,0,0
1225,1182,31,DoodadFuncCraftCancel,979,0,0,0,0
1226,1182,25,DoodadFuncCraftInfo,-1,0,0,0,0
1227,1022,501,DoodadFuncLootItem,1184,0,0,0,0
1228,345,1,DoodadFuncFakeUse,-1,,,0,0
1229,285,2,DoodadFuncFakeUse,286,0,0,0,0
1230,276,3,DoodadFuncFakeUse,278,0,0,0,0
1232,280,155,DoodadFuncUse,281,0,0,0,0
1233,1151,5,DoodadFuncFakeUse,1152,0,0,0,0
1238,999,1,DoodadFuncDigTerrain,,,,0,0
1239,1185,18,DoodadFuncBinding,-1,0,0,0,0
1240,1186,19,DoodadFuncBinding,-1,0,0,0,0
1241,1187,20,DoodadFuncBinding,,0,0,0,0
1242,1188,157,DoodadFuncUse,1022,0,0,0,0
1244,1203,6,DoodadFuncFakeUse,1204,,0,0,0
1246,1210,21,DoodadFuncBinding,6925,,14602,0,0
1247,1211,22,DoodadFuncBinding,6926,,14602,0,0
1250,1259,158,DoodadFuncUse,1261,,0,0,0
1252,1264,28,DoodadFuncQuest,1265,,0,0,0
1258,1270,31,DoodadFuncQuest,1269,,0,0,0
1260,1271,32,DoodadFuncQuest,1272,,0,0,0
1265,1273,507,DoodadFuncLootItem,1274,,0,0,0
1267,176,160,DoodadFuncUse,1273,,0,0,0
1269,1279,508,DoodadFuncLootItem,1280,,0,0,0
1277,1287,510,DoodadFuncLootItem,1288,,0,0,0
1278,1288,163,DoodadFuncUse,-1,,0,0,0
1293,61,14,DoodadFuncRockMine,1279,,0,0,0
1298,1124,170,DoodadFuncUse,1303,,0,0,0
1306,1304,14,DoodadFuncFakeUse,1308,,0,0,0
1309,1306,15,DoodadFuncFakeUse,1309,,0,0,0
1310,1307,16,DoodadFuncFakeUse,1309,,0,0,0
1316,1314,54,DoodadFuncCutdown,124,,0,0,0
1317,1314,51,DoodadFuncClimb,-1,,0,0,0
1319,1213,2,DoodadFuncRecoverItem,-1,0,0,0,0
1320,1214,3,DoodadFuncRecoverItem,-1,0,0,0,0
1321,1215,4,DoodadFuncRecoverItem,-1,0,0,0,0
1322,1216,5,DoodadFuncRecoverItem,-1,0,0,0,0
1323,1217,6,DoodadFuncRecoverItem,-1,0,0,0,0
1324,1218,7,DoodadFuncRecoverItem,-1,0,0,0,0
1325,1219,8,DoodadFuncRecoverItem,-1,0,0,0,0
1326,1220,9,DoodadFuncRecoverItem,-1,0,0,0,0
1327,1221,10,DoodadFuncRecoverItem,-1,0,0,0,0
1328,1222,11,DoodadFuncRecoverItem,-1,0,0,0,0
1329,1223,12,DoodadFuncRecoverItem,-1,0,0,0,0
1330,1224,13,DoodadFuncRecoverItem,-1,0,0,0,0
1331,1225,14,DoodadFuncRecoverItem,-1,0,0,0,0
1332,1226,15,DoodadFuncRecoverItem,-1,0,0,0,0
1333,1227,16,DoodadFuncRecoverItem,-1,0,0,0,0
1334,1228,17,DoodadFuncRecoverItem,-1,0,0,0,0
1335,1229,18,DoodadFuncRecoverItem,-1,0,0,0,0
1336,1230,19,DoodadFuncRecoverItem,-1,0,0,0,0
1337,1231,20,DoodadFuncRecoverItem,-1,0,0,0,0
1338,1232,21,DoodadFuncRecoverItem,-1,0,0,0,0
1339,1233,22,DoodadFuncRecoverItem,-1,0,0,0,0
1340,1234,23,DoodadFuncRecoverItem,-1,0,0,0,0
1341,1235,24,DoodadFuncRecoverItem,-1,0,0,0,0
1348,1242,31,DoodadFuncRecoverItem,-1,0,0,0,0
1349,1243,32,DoodadFuncRecoverItem,-1,0,0,0,0
1350,1244,33,DoodadFuncRecoverItem,-1,0,0,0,0
1351,1245,34,DoodadFuncRecoverItem,-1,0,0,0,0
1352,1246,35,DoodadFuncRecoverItem,-1,0,0,0,0
1353,1247,36,DoodadFuncRecoverItem,-1,0,0,0,0
1354,1248,37,DoodadFuncRecoverItem,-1,0,0,0,0
1355,1249,38,DoodadFuncRecoverItem,-1,0,0,0,0
1356,1250,39,DoodadFuncRecoverItem,-1,0,0,0,0
1357,1251,40,DoodadFuncRecoverItem,-1,0,0,0,0
1358,1252,41,DoodadFuncRecoverItem,-1,0,0,0,0
1359,1253,42,DoodadFuncRecoverItem,-1,0,0,0,0
1360,1254,43,DoodadFuncRecoverItem,-1,0,0,0,0
1370,1325,185,DoodadFuncUse,1326,,0,0,0
1371,1326,186,DoodadFuncUse,-1,,0,0,0
1386,1341,525,DoodadFuncLootItem,1342,,0,0,0
1387,1348,55,DoodadFuncCutdown,1350,,0,0,0
1388,1350,66,DoodadFuncCutdowning,1349,,0,0,0
1394,380,197,DoodadFuncUse,1362,,0,0,0
1395,1351,1,DoodadFuncNaviMarkPosToMap,,,0,0,0
1396,1351,2,DoodadFuncNaviNaming,,,0,0,0
1397,1351,1,DoodadFuncNaviOpenMailbox,,,0,0,0
1398,1351,1,DoodadFuncNaviRemove,,,0,0,0
1399,1351,1,DoodadFuncNaviOpenPortal,,,0,0,0
1400,1351,1,DoodadFuncNaviTeleport,,,0,0,0
1405,1365,529,DoodadFuncLootItem,1364,,0,0,0
1411,1281,18,DoodadFuncFakeUse,1282,,,0,0
1414,1283,21,DoodadFuncFakeUse,1367,,0,0,0
1415,1368,22,DoodadFuncFakeUse,1367,,0,0,0
1417,1370,23,DoodadFuncFakeUse,1371,,,0,0
1418,1372,56,DoodadFuncCutdown,1373,,0,0,0
1419,1372,52,DoodadFuncClimb,-1,,0,0,0
1421,1373,67,DoodadFuncCutdowning,-1,,0,0,0
1430,1398,26,DoodadFuncFakeUse,3256,,,0,0
1434,107,2,DoodadFuncNaviOpenMailbox,10279,,,0,0
1439,1418,538,DoodadFuncLootItem,1419,,0,0,0
1442,1424,540,DoodadFuncLootItem,1425,,0,0,0
1444,1428,209,DoodadFuncUse,1429,,0,0,0
1447,1430,212,DoodadFuncUse,1431,,0,0,0
1449,1433,541,DoodadFuncLootItem,1434,,0,0,0
1452,1439,28,DoodadFuncFakeUse,1440,,,0,0
1457,1377,544,DoodadFuncLootItem,1449,,0,0,0
1459,1376,545,DoodadFuncLootItem,1451,,0,0,0
1460,1444,29,DoodadFuncFakeUse,1453,,0,0,0
1470,1463,547,DoodadFuncLootItem,1465,,,0,0
1480,1478,34,DoodadFuncFakeUse,1479,,,0,0
1496,1494,55,DoodadFuncClimb,-1,,0,0,0
1497,1495,56,DoodadFuncClimb,-1,,0,0,0
1500,1498,552,DoodadFuncLootItem,1499,,0,0,0
1501,1503,38,DoodadFuncFakeUse,1500,,0,0,0
1503,1504,57,DoodadFuncClimb,-1,,0,0,0
1505,1506,554,DoodadFuncLootItem,1507,,0,0,0
1507,1380,555,DoodadFuncLootItem,1513,,0,0,0
1508,1377,556,DoodadFuncLootItem,1449,,0,0,0
1510,1289,40,DoodadFuncFakeUse,1291,,0,0,0
1516,1520,557,DoodadFuncLootItem,1312,,0,0,0
1522,1530,58,DoodadFuncClimb,,,0,0,0
1523,1315,40,DoodadFuncQuest,-1,,,0,0
1525,1535,560,DoodadFuncLootItem,1536,,0,0,0
1526,1537,23,DoodadFuncBinding,7037,,14602,0,0
1527,1538,24,DoodadFuncBinding,7040,,14602,0,0
1528,1539,25,DoodadFuncBinding,-1,,0,0,0
1529,1548,60,DoodadFuncCutdown,1550,,0,0,0
1530,1548,59,DoodadFuncClimb,-1,,0,0,0
1531,1550,69,DoodadFuncCutdowning,1558,,0,0,0
1532,1551,60,DoodadFuncClimb,,,0,0,0
1533,1551,61,DoodadFuncCutdown,1553,,0,0,0
1534,1552,561,DoodadFuncLootItem,1554,,0,0,0
1535,1557,61,DoodadFuncClimb,,,0,0,0
1537,1557,62,DoodadFuncCutdown,1553,,0,0,0
1540,1558,230,DoodadFuncUse,1552,,0,0,0
1541,1557,20,DoodadFuncHarvest,1559,,0,0,0
1542,1559,563,DoodadFuncLootItem,1551,,,0,0
1543,1125,564,DoodadFuncLootItem,1560,,,0,0
1544,1118,46,DoodadFuncFakeUse,1125,,0,0,0
1547,1567,31,DoodadFuncGassExtract,1568,,0,0,0
1549,1568,567,DoodadFuncLootItem,1569,,0,0,0
1559,1130,568,DoodadFuncLootItem,1624,,0,0,0
1560,1129,47,DoodadFuncFakeUse,1130,,0,0,0
1561,1132,569,DoodadFuncLootItem,1625,,,0,0
1562,1131,48,DoodadFuncFakeUse,1132,,0,0,0
1563,1511,49,DoodadFuncFakeUse,1592,,,0,0
1567,1598,53,DoodadFuncFakeUse,1597,,0,0,0
1569,1595,55,DoodadFuncFakeUse,1597,,0,0,0
1571,1127,570,DoodadFuncLootItem,1626,,,0,0
1572,1126,57,DoodadFuncFakeUse,1127,,0,0,0
1575,1631,63,DoodadFuncClimb,-1,,0,0,0
1576,1378,571,DoodadFuncLootItem,1632,,,0,0
1577,1637,58,DoodadFuncFakeUse,1638,,0,0,0
1578,1639,59,DoodadFuncFakeUse,1640,,,0,0
1580,1403,572,DoodadFuncLootItem,,,0,0,0
1581,1403,573,DoodadFuncLootItem,,,0,0,0
1584,1642,576,DoodadFuncLootItem,1643,,0,0,0
1585,1644,64,DoodadFuncClimb,-1,,0,0,0
1586,1330,60,DoodadFuncFakeUse,1331,,0,0,0
1587,1512,61,DoodadFuncFakeUse,1695,,0,0,0
1588,1696,62,DoodadFuncFakeUse,1697,,0,0,0
1591,1700,579,DoodadFuncLootItem,1643,,0,0,0
1592,1701,580,DoodadFuncLootItem,1643,,0,0,0
1593,1317,63,DoodadFuncFakeUse,1318,,0,0,0
1595,1698,64,DoodadFuncFakeUse,1699,,0,0,0
1599,1332,67,DoodadFuncFakeUse,1753,,0,0,0
1601,1709,65,DoodadFuncClimb,,,0,0,0
1602,1709,63,DoodadFuncCutdown,1708,,0,0,0
1612,1382,587,DoodadFuncLootItem,1717,,0,0,0
1615,1721,68,DoodadFuncClimb,,,,0,0
1616,1722,69,DoodadFuncClimb,-1,,,0,0
1621,1733,593,DoodadFuncLootItem,1734,,0,0,0
1622,1735,594,DoodadFuncLootItem,1736,,0,0,0
1623,1737,595,DoodadFuncLootItem,1738,,,0,0
1628,1740,43,DoodadFuncQuest,-1,,0,0,0
1637,1749,233,DoodadFuncUse,1750,4,0,0,0
1638,1753,601,DoodadFuncLootItem,1333,,0,0,0
1685,1797,71,DoodadFuncFakeUse,1798,,0,0,0
1692,930,634,DoodadFuncLootItem,931,,,0,0
1698,1804,637,DoodadFuncLootItem,1805,,,0,0
1709,1345,72,DoodadFuncFakeUse,1810,,0,0,0
1710,1344,73,DoodadFuncFakeUse,1811,,0,0,0
1711,1346,74,DoodadFuncFakeUse,1813,,0,0,0
1712,1343,75,DoodadFuncFakeUse,1814,,0,0,0
1713,293,45,DoodadFuncQuest,295,,,0,0
1714,1815,1,DoodadFuncAreaTrigger,1816,,0,0,0
1715,1815,240,DoodadFuncUse,1816,,0,0,0
1717,1334,77,DoodadFuncFakeUse,1335,,,0,0
1719,425,644,DoodadFuncLootItem,426,,0,0,0
1728,1533,46,DoodadFuncQuest,1534,,0,0,0
1730,1835,80,DoodadFuncFakeUse,1836,,0,0,0
1731,1838,243,DoodadFuncUse,1835,,0,0,0
1732,1836,244,DoodadFuncUse,1837,,0,0,0
1735,1843,650,DoodadFuncLootItem,1844,,0,0,0
1739,1389,248,DoodadFuncUse,1850,,0,0,0
1740,1853,81,DoodadFuncFakeUse,1854,,0,0,0
1741,1786,82,DoodadFuncFakeUse,1760,,0,0,0
1742,1787,83,DoodadFuncFakeUse,1761,,0,0,0
1744,1723,84,DoodadFuncFakeUse,1857,,,0,0
1746,1763,86,DoodadFuncFakeUse,1764,,0,0,0
1747,1764,87,DoodadFuncFakeUse,1763,,,0,0
1748,1381,249,DoodadFuncUse,1858,,0,0,0
1749,1826,652,DoodadFuncLootItem,1859,,,0,0
1755,1862,26,DoodadFuncBinding,,,0,0,0
1756,1863,27,DoodadFuncBinding,,,0,0,0
1757,1864,28,DoodadFuncBinding,,,0,0,0
1758,1865,79,DoodadFuncClimb,-1,,,0,0
1762,1868,654,DoodadFuncLootItem,5340,,,0,0
1765,1873,80,DoodadFuncClimb,-1,,0,0,0
1767,1877,2,DoodadFuncNaviMarkPosToMap,,,0,0,0
1768,1877,3,DoodadFuncNaviNaming,,,0,0,0
1769,1874,29,DoodadFuncBinding,-1,,0,0,0
1770,1875,30,DoodadFuncBinding,-1,,0,0,0
1771,1876,31,DoodadFuncBinding,-1,,0,0,0
1772,1878,4,DoodadFuncNaviNaming,,,0,0,0
1774,1878,3,DoodadFuncNaviOpenPortal,2046,,0,0,0
1776,1881,94,DoodadFuncFakeUse,1882,,0,0,0
1777,1882,655,DoodadFuncLootItem,1889,,,0,0
1779,1893,254,DoodadFuncUse,1892,,0,0,0
1780,1891,255,DoodadFuncUse,1892,,0,0,0
1782,1900,256,DoodadFuncUse,1901,,0,0,0
1785,1902,259,DoodadFuncUse,1906,,0,0,0
1802,1925,661,DoodadFuncLootItem,1926,,0,0,0
1805,1931,663,DoodadFuncLootItem,1932,,0,0,0
1806,1482,47,DoodadFuncQuest,-1,,,0,0
1818,1486,95,DoodadFuncFakeUse,1487,,0,0,0
1819,1934,96,DoodadFuncFakeUse,1935,,0,0,0
1825,670,15,DoodadFuncMedicalingredientMine,671,,0,0,0
1834,1936,97,DoodadFuncFakeUse,1937,,0,0,0
1836,1943,665,DoodadFuncLootItem,1944,,0,0,0
1837,1855,666,DoodadFuncLootItem,1856,,0,0,0
1838,1505,48,DoodadFuncQuest,-1,,,0,0
1839,1379,667,DoodadFuncLootItem,1945,,0,0,0
1840,974,1,DoodadFuncEvidenceItemLoot,1043,,,0,0
1841,971,2,DoodadFuncEvidenceItemLoot,1029,,,0,0
1842,1947,668,DoodadFuncLootItem,1948,,0,0,0
1844,1872,670,DoodadFuncLootItem,1950,,0,0,0
1846,1952,4,DoodadFuncNaviMarkPosToMap,-1,,0,0,0
1847,1954,5,DoodadFuncNaviMarkPosToMap,-1,,0,0,0
1849,1521,671,DoodadFuncLootItem,1522,,0,0,0
1852,1960,48,DoodadFuncRecoverItem,-1,,0,0,0
1853,1961,49,DoodadFuncRecoverItem,-1,,0,0,0
1854,1962,50,DoodadFuncRecoverItem,-1,,0,0,0
1855,1963,51,DoodadFuncRecoverItem,-1,,0,0,0
1856,1964,52,DoodadFuncRecoverItem,-1,,0,0,0
1857,1965,53,DoodadFuncRecoverItem,-1,,0,0,0
1858,1966,54,DoodadFuncRecoverItem,-1,,0,0,0
1859,1967,55,DoodadFuncRecoverItem,-1,,0,0,0
1860,1968,56,DoodadFuncRecoverItem,-1,,0,0,0
1861,1969,57,DoodadFuncRecoverItem,-1,,0,0,0
1862,1970,58,DoodadFuncRecoverItem,-1,,0,0,0
1863,1971,59,DoodadFuncRecoverItem,-1,,0,0,0
1865,1973,61,DoodadFuncRecoverItem,-1,,0,0,0
1866,1974,62,DoodadFuncRecoverItem,-1,,0,0,0
1867,1975,63,DoodadFuncRecoverItem,-1,,0,0,0
1870,1978,66,DoodadFuncRecoverItem,-1,,0,0,0
1871,1979,67,DoodadFuncRecoverItem,-1,,0,0,0
1872,1980,68,DoodadFuncRecoverItem,-1,,0,0,0
1873,1981,69,DoodadFuncRecoverItem,-1,,0,0,0
1874,1982,70,DoodadFuncRecoverItem,-1,,0,0,0
1875,1983,71,DoodadFuncRecoverItem,-1,,0,0,0
1876,1984,72,DoodadFuncRecoverItem,-1,,0,0,0
1877,1985,73,DoodadFuncRecoverItem,-1,,0,0,0
1881,1989,77,DoodadFuncRecoverItem,-1,,0,0,0
1882,1990,78,DoodadFuncRecoverItem,-1,,0,0,0
1883,1991,79,DoodadFuncRecoverItem,-1,,0,0,0
1885,1993,81,DoodadFuncRecoverItem,-1,,0,0,0
1887,1995,83,DoodadFuncRecoverItem,-1,,0,0,0
1888,1996,84,DoodadFuncRecoverItem,-1,,0,0,0
1889,1997,85,DoodadFuncRecoverItem,-1,,0,0,0
1890,1998,86,DoodadFuncRecoverItem,-1,,0,0,0
1891,1999,87,DoodadFuncRecoverItem,-1,,0,0,0
1892,2001,88,DoodadFuncRecoverItem,-1,,0,0,0
1893,2002,89,DoodadFuncRecoverItem,-1,,0,0,0
1894,2003,90,DoodadFuncRecoverItem,-1,,0,0,0
1895,2004,91,DoodadFuncRecoverItem,-1,,0,0,0
1897,2005,93,DoodadFuncRecoverItem,-1,,0,0,0
1898,2006,94,DoodadFuncRecoverItem,-1,,0,0,0
1899,2007,95,DoodadFuncRecoverItem,-1,,0,0,0
1902,2010,98,DoodadFuncRecoverItem,-1,,0,0,0
1903,2011,99,DoodadFuncRecoverItem,-1,,0,0,0
1904,2012,100,DoodadFuncRecoverItem,-1,,0,0,0
1905,2013,101,DoodadFuncRecoverItem,-1,,0,0,0
1906,2014,102,DoodadFuncRecoverItem,-1,,0,0,0
1907,2015,103,DoodadFuncRecoverItem,-1,,0,0,0
1908,2016,104,DoodadFuncRecoverItem,-1,,0,0,0
1909,2017,105,DoodadFuncRecoverItem,-1,,0,0,0
1910,2018,6,DoodadFuncNaviMarkPosToMap,-1,,0,0,0
1911,2019,99,DoodadFuncFakeUse,2020,,0,0,0
