id,owner_id,owner_type,unit_attribute_id,unit_modifier_type_id,value,linear_level_bonus
4915,5557,Item,0,0,23,0
4916,5557,Item,1,0,18,0
4917,5557,Item,4,0,18,0
4918,5557,Item,33,0,25,0
4919,5558,Item,0,0,24,0
4920,5558,Item,2,0,19,0
4921,5558,Item,4,0,19,0
4922,5558,Item,77,0,30,0
4923,5559,Item,1,0,19,0
4924,5559,Item,2,0,24,0
4925,5559,Item,3,0,19,0
4926,5559,Item,6,0,1182,0
4927,5560,Item,0,0,19,0
4928,5560,Item,1,0,19,0
4929,5560,Item,3,0,24,0
4930,5560,Item,7,0,500,0
4931,5561,Item,0,0,24,0
4932,5561,Item,1,0,19,0
4933,5561,Item,4,0,19,0
4934,5561,Item,33,0,27,0
4935,5562,Item,1,0,19,0
4936,5562,Item,2,0,24,0
4937,5562,Item,4,0,19,0
4938,5562,Item,77,0,30,0
4939,5563,Item,0,0,25,0
4940,5563,Item,2,0,20,0
4941,5563,Item,4,0,20,0
4942,5563,Item,81,0,20,0
4943,5564,Item,1,0,20,0
4944,5564,Item,2,0,25,0
4945,5564,Item,3,0,20,0
4946,5564,Item,6,0,1243,0
4947,5565,Item,0,0,20,0
4948,5565,Item,1,0,20,0
4949,5565,Item,3,0,25,0
4950,5565,Item,7,0,520,0
4951,5566,Item,0,0,25,0
4952,5566,Item,1,0,20,0
4953,5566,Item,4,0,20,0
4954,5566,Item,33,0,29,0
4955,5567,Item,1,0,20,0
4956,5567,Item,2,0,25,0
4957,5567,Item,4,0,20,0
4958,5567,Item,77,0,30,0
4959,5568,Item,2,0,25,0
4960,5568,Item,3,0,20,0
4961,5568,Item,4,0,20,0
4962,5568,Item,57,0,792,0
5058,5608,Item,0,0,14,0
5059,5608,Item,1,0,12,0
5060,5608,Item,4,0,12,0
5061,5608,Item,12,0,2,0
5062,5609,Item,1,0,12,0
5063,5609,Item,2,0,14,0
5064,5609,Item,4,0,12,0
5065,5609,Item,81,0,10,0
5066,5610,Item,0,0,12,0
5067,5610,Item,1,0,12,0
5068,5610,Item,3,0,14,0
5069,5610,Item,6,0,306,0
5070,5611,Item,0,0,12,0
5071,5611,Item,2,0,12,0
5072,5611,Item,4,0,14,0
5073,5611,Item,33,0,7,0
5102,5619,Item,0,0,14,0
5103,5619,Item,1,0,14,0
5104,5619,Item,3,0,16,0
5105,5619,Item,6,0,349,0
5106,5620,Item,0,0,14,0
5107,5620,Item,2,0,14,0
5108,5620,Item,4,0,16,0
5109,5620,Item,33,0,8,0
5110,5621,Item,0,0,14,0
5111,5621,Item,2,0,14,0
5112,5621,Item,3,0,16,0
5113,5621,Item,7,0,156,0
5114,5622,Item,0,0,17,0
5115,5622,Item,1,0,15,0
5116,5622,Item,4,0,15,0
5117,5622,Item,77,0,20,0
5118,5623,Item,1,0,15,0
5119,5623,Item,2,0,17,0
5120,5623,Item,4,0,15,0
5121,5623,Item,81,0,10,0
5150,5631,Item,0,0,23,0
5151,5631,Item,1,0,17,0
5152,5631,Item,4,0,17,0
5153,5631,Item,77,0,20,0
5154,5632,Item,1,0,17,0
5155,5632,Item,2,0,23,0
5156,5632,Item,4,0,17,0
5157,5632,Item,81,0,10,0
5158,5633,Item,0,0,17,0
5159,5633,Item,1,0,17,0
5160,5633,Item,3,0,23,0
5161,5633,Item,7,0,270,0
5162,5634,Item,0,0,17,0
5163,5634,Item,2,0,17,0
5164,5634,Item,4,0,23,0
5165,5634,Item,81,0,10,0
5166,5635,Item,0,0,17,0
5167,5635,Item,2,0,17,0
5168,5635,Item,3,0,23,0
5169,5635,Item,6,0,624,0
5170,5636,Item,1,0,17,0
5171,5636,Item,2,0,23,0
5172,5636,Item,3,0,17,0
5173,5636,Item,33,0,14,0
5174,5637,Item,0,0,25,0
5175,5637,Item,1,0,18,0
5176,5637,Item,4,0,18,0
5177,5637,Item,81,0,10,0
5178,5638,Item,1,0,18,0
5179,5638,Item,2,0,25,0
5180,5638,Item,4,0,18,0
5181,5638,Item,12,0,3,0
5182,5639,Item,0,0,18,0
5183,5639,Item,1,0,18,0
5184,5639,Item,3,0,25,0
5185,5639,Item,6,0,659,0
5186,5640,Item,0,0,18,0
5187,5640,Item,2,0,18,0
5188,5640,Item,4,0,25,0
5189,5640,Item,33,0,15,0
5190,5641,Item,0,0,18,0
5191,5641,Item,2,0,18,0
5192,5641,Item,3,0,25,0
5193,5641,Item,7,0,282,0
5194,5642,Item,0,0,27,0
5195,5642,Item,1,0,19,0
5196,5642,Item,4,0,19,0
5197,5642,Item,77,0,20,0
5198,5643,Item,1,0,19,0
5199,5643,Item,2,0,27,0
5200,5643,Item,4,0,19,0
5201,5643,Item,81,0,10,0
5202,5644,Item,0,0,19,0
5203,5644,Item,1,0,19,0
5204,5644,Item,3,0,27,0
5205,5644,Item,7,0,294,0
5206,5645,Item,0,0,19,0
5207,5645,Item,2,0,19,0
5208,5645,Item,4,0,27,0
5209,5645,Item,81,0,10,0
5210,5646,Item,0,0,19,0
5211,5646,Item,2,0,19,0
5212,5646,Item,3,0,27,0
5213,5646,Item,6,0,693,0
5214,5647,Item,1,0,19,0
5215,5647,Item,2,0,27,0
5216,5647,Item,3,0,19,0
5217,5647,Item,33,0,16,0
5218,5648,Item,0,0,29,0
5219,5648,Item,1,0,20,0
5220,5648,Item,4,0,20,0
5221,5648,Item,81,0,10,0
5222,5649,Item,1,0,20,0
5223,5649,Item,2,0,29,0
5224,5649,Item,4,0,20,0
5225,5649,Item,12,0,3,0
5226,5650,Item,0,0,20,0
5227,5650,Item,1,0,20,0
5228,5650,Item,3,0,29,0
5229,5650,Item,6,0,728,0
5230,5651,Item,0,0,20,0
5231,5651,Item,2,0,20,0
5232,5651,Item,4,0,29,0
5233,5651,Item,33,0,17,0
5234,5652,Item,0,0,20,0
5235,5652,Item,2,0,20,0
5236,5652,Item,3,0,29,0
5237,5652,Item,7,0,306,0
5238,5653,Item,0,0,32,0
5239,5653,Item,1,0,21,0
5240,5653,Item,4,0,21,0
5241,5653,Item,77,0,20,0
5242,5654,Item,1,0,21,0
5243,5654,Item,2,0,32,0
5244,5654,Item,4,0,21,0
5245,5654,Item,81,0,10,0
5246,5655,Item,0,0,21,0
5247,5655,Item,1,0,21,0
5248,5655,Item,3,0,32,0
5249,5655,Item,7,0,312,0
5250,5656,Item,0,0,21,0
5251,5656,Item,2,0,21,0
5252,5656,Item,4,0,32,0
5253,5656,Item,81,0,10,0
5254,5657,Item,0,0,21,0
5255,5657,Item,2,0,21,0
5256,5657,Item,3,0,32,0
5257,5657,Item,6,0,746,0
5258,5658,Item,1,0,21,0
5259,5658,Item,2,0,32,0
5260,5658,Item,3,0,21,0
5261,5658,Item,33,0,17,0
5262,5659,Item,0,0,32,0
5278,5669,Item,1,0,4,0
5279,5669,Item,2,0,8,0
5280,5670,Item,0,0,9,0
5281,5670,Item,4,0,5,0
5282,5671,Item,1,0,5,0
5283,5671,Item,2,0,9,0
5284,5672,Item,0,0,10,0
5285,5672,Item,4,0,6,0
5286,5673,Item,1,0,6,0
5287,5673,Item,2,0,10,0
5288,5674,Item,0,0,11,0
5289,5674,Item,4,0,7,0
5290,5674,Item,77,0,20,0
5300,5678,Item,1,0,8,0
5301,5678,Item,2,0,12,0
5302,5678,Item,6,0,532,0
5303,5679,Item,0,0,13,0
5304,5679,Item,4,0,9,0
5305,5679,Item,81,0,20,0
5306,5680,Item,1,0,9,0
5307,5680,Item,2,0,13,0
5308,5680,Item,6,0,583,0
5309,5681,Item,0,0,14,0
5310,5681,Item,4,0,10,0
5311,5681,Item,77,0,20,0
5312,5682,Item,1,0,10,0
5313,5682,Item,2,0,14,0
5314,5682,Item,6,0,635,0
5315,5683,Item,1,0,10,0
5316,5683,Item,3,0,14,0
5317,5683,Item,7,0,300,0
5327,5687,Item,0,0,16,0
5328,5687,Item,2,0,11,0
5329,5687,Item,4,0,11,0
5330,5687,Item,77,0,20,0
5331,5688,Item,1,0,11,0
5332,5688,Item,2,0,16,0
5333,5688,Item,3,0,11,0
5334,5688,Item,6,0,740,0
5335,5689,Item,0,0,11,0
5336,5689,Item,1,0,11,0
5337,5689,Item,3,0,16,0
5338,5689,Item,7,0,340,0
5339,5690,Item,0,0,17,0
5340,5690,Item,2,0,12,0
5341,5690,Item,4,0,12,0
5342,5690,Item,81,0,20,0
5343,5691,Item,1,0,12,0
5344,5691,Item,2,0,17,0
5345,5691,Item,3,0,12,0
5346,5691,Item,6,0,793,0
5347,5692,Item,0,0,12,0
5348,5692,Item,1,0,12,0
5349,5692,Item,3,0,17,0
5350,5692,Item,7,0,360,0
5363,5696,Item,0,0,13,0
5364,5696,Item,1,0,13,0
5365,5696,Item,3,0,18,0
5366,5696,Item,7,0,380,0
5367,5697,Item,0,0,19,0
5368,5697,Item,2,0,14,0
5369,5697,Item,4,0,14,0
5370,5697,Item,81,0,20,0
5371,5698,Item,1,0,14,0
5372,5698,Item,2,0,19,0
5373,5698,Item,3,0,14,0
5374,5698,Item,6,0,900,0
5375,5699,Item,0,0,14,0
5376,5699,Item,1,0,14,0
5377,5699,Item,3,0,19,0
5378,5699,Item,7,0,400,0
5379,5700,Item,0,0,19,0
5380,5700,Item,1,0,14,0
5381,5700,Item,4,0,14,0
5382,5700,Item,33,0,21,0
5383,5701,Item,0,0,20,0
5384,5701,Item,2,0,15,0
5385,5701,Item,4,0,15,0
5386,5701,Item,77,0,30,0
5399,5705,Item,0,0,21,0
5400,5705,Item,2,0,16,0
5401,5705,Item,4,0,16,0
5402,5705,Item,81,0,20,0
5403,5706,Item,1,0,16,0
5404,5706,Item,2,0,21,0
5405,5706,Item,3,0,16,0
5406,5706,Item,6,0,1013,0
5407,5707,Item,0,0,16,0
5408,5707,Item,1,0,16,0
5409,5707,Item,3,0,21,0
5410,5707,Item,7,0,440,0
5411,5708,Item,0,0,21,0
5412,5708,Item,1,0,16,0
5413,5708,Item,4,0,16,0
5414,5708,Item,33,0,23,0
5415,5709,Item,0,0,22,0
5416,5709,Item,2,0,17,0
5417,5709,Item,4,0,17,0
5418,5709,Item,77,0,30,0
5419,5710,Item,1,0,17,0
5420,5710,Item,2,0,22,0
5421,5710,Item,3,0,17,0
5422,5710,Item,6,0,1067,0
5423,5711,Item,0,0,17,0
5424,5711,Item,1,0,17,0
5425,5711,Item,3,0,22,0
5426,5711,Item,7,0,460,0
5427,5712,Item,0,0,22,0
5428,5712,Item,1,0,17,0
5429,5712,Item,4,0,17,0
5430,5712,Item,33,0,25,0
5431,5713,Item,1,0,17,0
5432,5713,Item,2,0,22,0
5433,5713,Item,4,0,17,0
5434,5713,Item,77,0,30,0
5439,5715,Item,1,0,18,0
5440,5715,Item,2,0,23,0
5441,5715,Item,3,0,18,0
5442,5715,Item,6,0,1125,0
5443,5716,Item,0,0,18,0
5444,5716,Item,1,0,18,0
5445,5716,Item,3,0,23,0
5446,5716,Item,7,0,480,0
5447,5717,Item,0,0,23,0
5448,5717,Item,1,0,18,0
5449,5717,Item,4,0,18,0
5450,5717,Item,33,0,26,0
5451,5718,Item,0,0,24,0
5452,5718,Item,2,0,19,0
5453,5718,Item,4,0,19,0
5454,5718,Item,77,0,30,0
5455,5719,Item,1,0,19,0
5456,5719,Item,2,0,24,0
5457,5719,Item,3,0,19,0
5458,5719,Item,6,0,1182,0
5459,5720,Item,0,0,19,0
5460,5720,Item,1,0,19,0
5461,5720,Item,3,0,24,0
5462,5720,Item,7,0,500,0
5463,5721,Item,0,0,24,0
5464,5721,Item,1,0,19,0
5465,5721,Item,4,0,19,0
5466,5721,Item,33,0,27,0
5467,5722,Item,1,0,19,0
5468,5722,Item,2,0,24,0
5469,5722,Item,4,0,19,0
5470,5722,Item,77,0,30,0
5471,5723,Item,0,0,25,0
5472,5723,Item,2,0,20,0
5473,5723,Item,4,0,20,0
5474,5723,Item,81,0,20,0
5475,5724,Item,1,0,20,0
5476,5724,Item,2,0,25,0
5477,5724,Item,3,0,20,0
5478,5724,Item,6,0,1243,0
5479,5725,Item,0,0,20,0
5480,5725,Item,1,0,20,0
5481,5725,Item,3,0,25,0
5482,5725,Item,7,0,520,0
5483,5726,Item,0,0,25,0
5484,5726,Item,1,0,20,0
5485,5726,Item,4,0,20,0
5486,5726,Item,33,0,29,0
5487,5727,Item,1,0,20,0
5488,5727,Item,2,0,25,0
5489,5727,Item,4,0,20,0
5490,5727,Item,77,0,30,0
5491,5728,Item,2,0,25,0
5492,5728,Item,3,0,20,0
5493,5728,Item,4,0,20,0
5494,5728,Item,57,0,792,0
5498,5733,Item,2,0,3,0
5499,5734,Item,3,0,3,0
5500,5735,Item,0,0,5,0
5515,5743,Item,0,0,7,0
5516,5743,Item,1,0,6,0
5517,5744,Item,2,0,6,0
5518,5744,Item,3,0,7,0
5519,5745,Item,0,0,8,0
5520,5745,Item,1,0,7,0
5547,5755,Item,2,0,10,0
5548,5755,Item,3,0,11,0
5549,5755,Item,77,0,10,0
5550,5756,Item,2,0,11,0
5551,5756,Item,4,0,10,0
5552,5756,Item,6,0,223,0
5553,5757,Item,0,0,12,0
5554,5757,Item,1,0,11,0
5555,5757,Item,81,0,10,0
5556,5758,Item,2,0,11,0
5557,5758,Item,3,0,12,0
5558,5758,Item,7,0,116,0
5559,5759,Item,2,0,12,0
5560,5759,Item,4,0,11,0
5561,5759,Item,6,0,243,0
5590,5768,Item,0,0,14,0
5591,5768,Item,1,0,12,0
5592,5768,Item,4,0,12,0
5593,5768,Item,12,0,2,0
5594,5769,Item,1,0,12,0
5595,5769,Item,2,0,14,0
5596,5769,Item,4,0,12,0
5597,5769,Item,7,0,140,0
5598,5770,Item,1,0,12,0
5599,5770,Item,3,0,14,0
5600,5770,Item,4,0,12,0
5601,5770,Item,6,0,306,0
5602,5771,Item,1,0,14,0
5603,5771,Item,3,0,12,0
5634,5779,Item,1,0,14,0
5635,5779,Item,3,0,16,0
5636,5779,Item,4,0,14,0
5637,5779,Item,6,0,524,0
5638,5780,Item,1,0,16,0
5639,5780,Item,3,0,14,0
5640,5780,Item,4,0,14,0
5641,5780,Item,81,0,10,0
5642,5781,Item,0,0,14,0
5643,5781,Item,2,0,16,0
5644,5781,Item,4,0,14,0
5645,5781,Item,33,0,12,0
5646,5782,Item,0,0,17,0
5647,5782,Item,1,0,15,0
5648,5782,Item,4,0,15,0
5649,5782,Item,81,0,10,0
5650,5783,Item,1,0,15,0
5651,5783,Item,2,0,17,0
5652,5783,Item,4,0,15,0
5653,5783,Item,77,0,20,0
5682,5791,Item,0,0,23,0
5683,5791,Item,1,0,17,0
5684,5791,Item,4,0,17,0
5685,5791,Item,81,0,10,0
5686,5792,Item,1,0,17,0
5687,5792,Item,2,0,23,0
5688,5792,Item,4,0,17,0
5689,5792,Item,77,0,20,0
5690,5793,Item,1,0,17,0
5691,5793,Item,3,0,23,0
5692,5793,Item,4,0,17,0
5693,5793,Item,6,0,624,0
5694,5794,Item,1,0,23,0
5695,5794,Item,3,0,17,0
5696,5794,Item,4,0,17,0
5697,5794,Item,86,0,10,0
5698,5795,Item,0,0,17,0
5699,5795,Item,2,0,23,0
5700,5795,Item,4,0,17,0
5701,5795,Item,33,0,14,0
5702,5796,Item,2,0,17,0
5703,5796,Item,3,0,17,0
5704,5796,Item,4,0,23,0
5705,5796,Item,7,0,270,0
5706,5797,Item,0,0,25,0
5707,5797,Item,1,0,18,0
5708,5797,Item,4,0,18,0
5709,5797,Item,81,0,10,0
5710,5798,Item,1,0,18,0
5711,5798,Item,2,0,25,0
5712,5798,Item,4,0,18,0
5713,5798,Item,7,0,282,0
5714,5799,Item,1,0,18,0
5715,5799,Item,3,0,25,0
5716,5799,Item,4,0,18,0
5717,5799,Item,6,0,659,0
5718,5800,Item,1,0,25,0
5719,5800,Item,3,0,18,0
5720,5800,Item,4,0,18,0
5721,5800,Item,81,0,10,0
5722,5801,Item,0,0,18,0
5723,5801,Item,2,0,25,0
5724,5801,Item,4,0,18,0
5725,5801,Item,33,0,15,0
5726,5802,Item,0,0,27,0
5727,5802,Item,1,0,19,0
5728,5802,Item,4,0,19,0
5729,5802,Item,81,0,10,0
5730,5803,Item,1,0,19,0
5731,5803,Item,2,0,27,0
5732,5803,Item,4,0,19,0
5733,5803,Item,77,0,20,0
5734,5804,Item,1,0,19,0
5735,5804,Item,3,0,27,0
5736,5804,Item,4,0,19,0
5737,5804,Item,6,0,693,0
5738,5805,Item,1,0,27,0
5739,5805,Item,3,0,19,0
5740,5805,Item,4,0,19,0
5741,5805,Item,86,0,20,0
5742,5806,Item,0,0,19,0
5743,5806,Item,2,0,27,0
5744,5806,Item,4,0,19,0
5745,5806,Item,33,0,16,0
5746,5807,Item,2,0,19,0
5747,5807,Item,3,0,19,0
5748,5807,Item,4,0,27,0
5749,5807,Item,7,0,294,0
5750,5808,Item,0,0,29,0
5751,5808,Item,1,0,20,0
5752,5808,Item,4,0,20,0
5753,5808,Item,81,0,10,0
5758,5810,Item,1,0,20,0
5759,5810,Item,3,0,29,0
5760,5810,Item,4,0,20,0
5761,5810,Item,6,0,728,0
5762,5811,Item,1,0,29,0
5763,5811,Item,3,0,20,0
5764,5811,Item,4,0,20,0
5765,5811,Item,81,0,10,0
5766,5812,Item,0,0,20,0
5767,5812,Item,2,0,29,0
5768,5812,Item,4,0,20,0
5769,5812,Item,33,0,17,0
5770,5813,Item,0,0,32,0
5771,5813,Item,1,0,21,0
5772,5813,Item,4,0,21,0
5773,5813,Item,81,0,10,0
5774,5814,Item,1,0,21,0
5775,5814,Item,2,0,32,0
5776,5814,Item,4,0,21,0
5777,5814,Item,77,0,20,0
5778,5815,Item,1,0,21,0
5779,5815,Item,3,0,32,0
5780,5815,Item,4,0,21,0
5781,5815,Item,6,0,746,0
5782,5816,Item,1,0,32,0
5783,5816,Item,3,0,21,0
5784,5816,Item,4,0,21,0
5785,5816,Item,86,0,20,0
5786,5817,Item,0,0,21,0
5787,5817,Item,2,0,32,0
5788,5817,Item,4,0,21,0
5789,5817,Item,33,0,17,0
5790,5818,Item,2,0,21,0
5791,5818,Item,3,0,21,0
5792,5818,Item,4,0,32,0
5793,5818,Item,7,0,312,0
5794,5819,Item,1,0,32,0
5795,5819,Item,2,0,21,0
5796,5819,Item,3,0,21,0
5797,5819,Item,77,0,20,0
5858,5839,Item,1,0,24,0
5859,5839,Item,2,0,20,0
5860,5839,Item,3,0,20,0
5861,5839,Item,77,0,30,0
5862,5840,Item,0,0,24,0
5868,5841,Item,4,0,20,0
5869,5841,Item,33,0,29,0
5870,5842,Item,1,0,25,0
5871,5842,Item,2,0,20,0
5872,5842,Item,3,0,20,0
5873,5842,Item,77,0,30,0
5874,5843,Item,0,0,25,0
5875,5843,Item,1,0,20,0
5876,5843,Item,4,0,20,0
5877,5843,Item,6,0,1242,0
5878,5844,Item,0,0,20,0
5879,5844,Item,1,0,25,0
5880,5844,Item,3,0,20,0
5881,5844,Item,57,0,792,0
5885,5849,Item,2,0,3,0
5886,5850,Item,3,0,3,0
5887,5851,Item,0,0,5,0
5902,5859,Item,0,0,7,0
5903,5859,Item,4,0,6,0
5904,5860,Item,1,0,6,0
5905,5860,Item,2,0,7,0
5906,5861,Item,0,0,8,0
5907,5861,Item,4,0,7,0
5908,5862,Item,1,0,7,0
5909,5862,Item,2,0,8,0
5910,5863,Item,0,0,9,0
5911,5863,Item,4,0,8,0
5912,5863,Item,81,0,10,0
5934,5871,Item,1,0,10,0
5935,5871,Item,2,0,11,0
5936,5871,Item,81,0,10,0
5937,5872,Item,1,0,10,0
5938,5872,Item,3,0,11,0
5939,5872,Item,6,0,335,0
5940,5873,Item,0,0,12,0
5941,5873,Item,4,0,11,0
5942,5873,Item,77,0,10,0
5943,5874,Item,1,0,11,0
5944,5874,Item,2,0,12,0
5945,5874,Item,81,0,10,0
5973,5883,Item,0,0,11,0
5974,5883,Item,2,0,11,0
5975,5883,Item,4,0,13,0
5976,5883,Item,81,0,10,0
5977,5884,Item,0,0,14,0
5978,5884,Item,1,0,12,0
5979,5884,Item,4,0,12,0
5980,5884,Item,12,0,2,0
5981,5885,Item,1,0,12,0
5982,5885,Item,2,0,14,0
5983,5885,Item,4,0,12,0
5984,5885,Item,81,0,10,0
5989,5887,Item,0,0,12,0
5990,5887,Item,2,0,12,0
5991,5887,Item,4,0,14,0
5992,5887,Item,33,0,11,0
6040,5899,Item,81,0,10,0
6076,5908,Item,81,0,10,0
6077,5909,Item,0,0,17,0
6078,5909,Item,1,0,17,0
6079,5909,Item,3,0,23,0
6080,5909,Item,7,0,270,0
6081,5910,Item,0,0,17,0
6082,5910,Item,2,0,17,0
6083,5910,Item,4,0,23,0
6084,5910,Item,81,0,10,0
6094,5913,Item,1,0,18,0
6095,5913,Item,4,0,18,0
6096,5913,Item,81,0,10,0
6097,5914,Item,1,0,18,0
6098,5914,Item,2,0,25,0
6099,5914,Item,4,0,18,0
6100,5914,Item,12,0,3,0
6101,5915,Item,0,0,18,0
6102,5915,Item,1,0,18,0
6103,5915,Item,3,0,25,0
6104,5915,Item,6,0,659,0
6105,5916,Item,0,0,18,0
6106,5916,Item,2,0,18,0
6107,5916,Item,4,0,25,0
6108,5916,Item,33,0,15,0
6109,5917,Item,0,0,18,0
6110,5917,Item,2,0,18,0
6111,5917,Item,3,0,25,0
6112,5917,Item,7,0,282,0
6113,5918,Item,0,0,27,0
6114,5918,Item,1,0,19,0
6115,5918,Item,4,0,19,0
6116,5918,Item,77,0,20,0
6117,5919,Item,1,0,19,0
6118,5919,Item,2,0,27,0
6119,5919,Item,4,0,19,0
6120,5919,Item,81,0,10,0
6148,5926,Item,6,0,728,0
6149,5927,Item,0,0,20,0
6150,5927,Item,2,0,20,0
6151,5927,Item,4,0,29,0
6152,5927,Item,33,0,17,0
6153,5928,Item,0,0,20,0
6154,5928,Item,2,0,20,0
6155,5928,Item,3,0,29,0
6156,5928,Item,7,0,306,0
6157,5929,Item,0,0,32,0
6158,5929,Item,1,0,21,0
6159,5929,Item,4,0,21,0
6160,5929,Item,77,0,20,0
6161,5930,Item,1,0,21,0
6162,5930,Item,2,0,32,0
6163,5930,Item,4,0,21,0
6164,5930,Item,81,0,10,0
6165,5931,Item,0,0,21,0
6166,5931,Item,1,0,21,0
6167,5931,Item,3,0,32,0
6168,5931,Item,7,0,312,0
6169,5932,Item,0,0,21,0
6170,5932,Item,2,0,21,0
6171,5932,Item,4,0,32,0
6172,5932,Item,81,0,10,0
6173,5933,Item,0,0,21,0
6174,5933,Item,2,0,21,0
6184,5935,Item,81,0,10,0
6245,5955,Item,2,0,24,0
6246,5955,Item,3,0,18,0
6247,5955,Item,4,0,18,0
6248,5955,Item,81,0,20,0
6249,5956,Item,1,0,18,0
6250,5956,Item,3,0,24,0
6251,5956,Item,4,0,18,0
6252,5956,Item,6,0,1155,0
6253,5957,Item,0,0,25,0
6254,5957,Item,2,0,20,0
6255,5957,Item,3,0,20,0
6256,5957,Item,33,0,29,0
6257,5958,Item,2,0,25,0
6258,5958,Item,3,0,20,0
6259,5958,Item,4,0,20,0
6260,5958,Item,57,0,792,0
6261,5959,Item,1,0,20,0
6262,5959,Item,3,0,25,0
6263,5959,Item,4,0,20,0
6264,5959,Item,6,0,1242,0
6265,5960,Item,0,0,20,0
6266,5960,Item,2,0,20,0
6267,5960,Item,4,0,25,0
6268,5960,Item,77,0,30,0
6272,5965,Item,2,0,3,0
6273,5966,Item,3,0,3,0
6274,5967,Item,0,0,5,0
6292,5976,Item,3,0,7,0
6293,5977,Item,0,0,8,0
6294,5977,Item,1,0,7,0
6321,5987,Item,2,0,10,0
6322,5987,Item,3,0,11,0
6323,5987,Item,77,0,10,0
6324,5988,Item,2,0,11,0
6325,5988,Item,4,0,10,0
6326,5988,Item,6,0,335,0
6327,5989,Item,0,0,12,0
6328,5989,Item,1,0,11,0
6329,5989,Item,81,0,10,0
6330,5990,Item,2,0,11,0
6331,5990,Item,3,0,12,0
6332,5990,Item,7,0,174,0
6333,5991,Item,2,0,12,0
6334,5991,Item,4,0,11,0
6335,5991,Item,6,0,365,0
6360,5999,Item,1,0,13,0
6361,5999,Item,3,0,11,0
6362,5999,Item,4,0,11,0
6363,5999,Item,81,0,10,0
6364,6000,Item,0,0,14,0
6365,6000,Item,1,0,12,0
6366,6000,Item,4,0,12,0
6367,6000,Item,12,0,2,0
6368,6001,Item,1,0,12,0
6369,6001,Item,2,0,14,0
6370,6001,Item,4,0,12,0
6371,6001,Item,7,0,210,0
6372,6002,Item,1,0,12,0
6373,6002,Item,3,0,14,0
6374,6002,Item,4,0,12,0
6375,6002,Item,6,0,459,0
6376,6003,Item,1,0,14,0
6377,6003,Item,3,0,12,0
6378,6003,Item,4,0,12,0
6379,6003,Item,81,0,10,0
6408,6011,Item,1,0,14,0
6409,6011,Item,3,0,16,0
6410,6011,Item,4,0,14,0
6411,6011,Item,6,0,524,0
6412,6012,Item,1,0,16,0
6413,6012,Item,3,0,14,0
6414,6012,Item,4,0,14,0
6415,6012,Item,81,0,10,0
6416,6013,Item,0,0,14,0
6417,6013,Item,2,0,16,0
6418,6013,Item,4,0,14,0
6419,6013,Item,33,0,12,0
6420,6014,Item,0,0,17,0
6421,6014,Item,1,0,15,0
6422,6014,Item,4,0,15,0
6423,6014,Item,81,0,10,0
6456,6023,Item,0,0,23,0
6457,6023,Item,1,0,17,0
6458,6023,Item,4,0,17,0
6459,6023,Item,81,0,10,0
6460,6024,Item,1,0,17,0
6461,6024,Item,2,0,23,0
6462,6024,Item,4,0,17,0
6463,6024,Item,77,0,20,0
6464,6025,Item,1,0,17,0
6465,6025,Item,3,0,23,0
6466,6025,Item,4,0,17,0
6467,6025,Item,6,0,624,0
6468,6026,Item,1,0,23,0
6469,6026,Item,3,0,17,0
6470,6026,Item,4,0,17,0
6471,6026,Item,86,0,10,0
6472,6027,Item,0,0,17,0
6473,6027,Item,2,0,23,0
6474,6027,Item,4,0,17,0
6480,6029,Item,0,0,25,0
6481,6029,Item,1,0,18,0
6482,6029,Item,4,0,18,0
6483,6029,Item,81,0,10,0
6484,6030,Item,1,0,18,0
6485,6030,Item,2,0,25,0
6486,6030,Item,4,0,18,0
6487,6030,Item,7,0,282,0
6488,6031,Item,1,0,18,0
6489,6031,Item,3,0,25,0
6490,6031,Item,4,0,18,0
6491,6031,Item,6,0,659,0
6492,6032,Item,1,0,25,0
6493,6032,Item,3,0,18,0
6494,6032,Item,4,0,18,0
6495,6032,Item,81,0,10,0
6496,6033,Item,0,0,18,0
6497,6033,Item,2,0,25,0
6498,6033,Item,4,0,18,0
6499,6033,Item,33,0,15,0
6500,6034,Item,0,0,27,0
6501,6034,Item,1,0,19,0
6502,6034,Item,4,0,19,0
6503,6034,Item,81,0,10,0
6504,6035,Item,1,0,19,0
6505,6035,Item,2,0,27,0
6506,6035,Item,4,0,19,0
6507,6035,Item,77,0,20,0
6508,6036,Item,1,0,19,0
6509,6036,Item,3,0,27,0
6510,6036,Item,4,0,19,0
6511,6036,Item,6,0,693,0
6512,6037,Item,1,0,27,0
6513,6037,Item,3,0,19,0
6514,6037,Item,4,0,19,0
6515,6037,Item,86,0,10,0
6516,6038,Item,0,0,19,0
6517,6038,Item,2,0,27,0
6518,6038,Item,4,0,19,0
6519,6038,Item,33,0,16,0
6520,6039,Item,2,0,19,0
6521,6039,Item,3,0,19,0
6522,6039,Item,4,0,27,0
6523,6039,Item,7,0,294,0
6524,6040,Item,0,0,29,0
6525,6040,Item,1,0,20,0
6526,6040,Item,4,0,20,0
6527,6040,Item,81,0,10,0
6528,6041,Item,1,0,20,0
6529,6041,Item,2,0,29,0
6530,6041,Item,4,0,20,0
6531,6041,Item,7,0,306,0
6532,6042,Item,1,0,20,0
6533,6042,Item,3,0,29,0
6534,6042,Item,4,0,20,0
6535,6042,Item,6,0,728,0
